MSigDBID	MSigDBName	Entrez_Gene_ID
M5924	HALLMARK_MTORC1_SIGNALING	310392
M5924	HALLMARK_MTORC1_SIGNALING	361233
M5924	HALLMARK_MTORC1_SIGNALING	363494
M5924	HALLMARK_MTORC1_SIGNALING	113894
M5924	HALLMARK_MTORC1_SIGNALING	116551
M5924	HALLMARK_MTORC1_SIGNALING	25581
M5924	HALLMARK_MTORC1_SIGNALING	80881
M5924	HALLMARK_MTORC1_SIGNALING	246273
M5924	HALLMARK_MTORC1_SIGNALING	114519
M5924	HALLMARK_MTORC1_SIGNALING	29637
M5924	HALLMARK_MTORC1_SIGNALING	24401
M5924	HALLMARK_MTORC1_SIGNALING	100911515
M5924	HALLMARK_MTORC1_SIGNALING	25612
M5924	HALLMARK_MTORC1_SIGNALING	311078
M5924	HALLMARK_MTORC1_SIGNALING	29671
M5924	HALLMARK_MTORC1_SIGNALING	294504
M5924	HALLMARK_MTORC1_SIGNALING	24465
M5924	HALLMARK_MTORC1_SIGNALING	261730
M5924	HALLMARK_MTORC1_SIGNALING	25675
M5924	HALLMARK_MTORC1_SIGNALING	24383
M5924	HALLMARK_MTORC1_SIGNALING	24312
M5924	HALLMARK_MTORC1_SIGNALING	64191
M5924	HALLMARK_MTORC1_SIGNALING	312444
M5924	HALLMARK_MTORC1_SIGNALING	360853
M5924	HALLMARK_MTORC1_SIGNALING	64351
M5924	HALLMARK_MTORC1_SIGNALING	64194
M5924	HALLMARK_MTORC1_SIGNALING	29230
M5924	HALLMARK_MTORC1_SIGNALING	25285
M5924	HALLMARK_MTORC1_SIGNALING	290644
M5924	HALLMARK_MTORC1_SIGNALING	25427
M5924	HALLMARK_MTORC1_SIGNALING	84586
M5924	HALLMARK_MTORC1_SIGNALING	24333
M5924	HALLMARK_MTORC1_SIGNALING	89784
M5924	HALLMARK_MTORC1_SIGNALING	80773
M5924	HALLMARK_MTORC1_SIGNALING	299857
M5924	HALLMARK_MTORC1_SIGNALING	58819
M5924	HALLMARK_MTORC1_SIGNALING	24377
M5924	HALLMARK_MTORC1_SIGNALING	59114
M5924	HALLMARK_MTORC1_SIGNALING	81754
M5924	HALLMARK_MTORC1_SIGNALING	117278
M5924	HALLMARK_MTORC1_SIGNALING	289809
M5924	HALLMARK_MTORC1_SIGNALING	60664
M5924	HALLMARK_MTORC1_SIGNALING	81732
M5924	HALLMARK_MTORC1_SIGNALING	300438
M5924	HALLMARK_MTORC1_SIGNALING	25551
M5924	HALLMARK_MTORC1_SIGNALING	81920
M5924	HALLMARK_MTORC1_SIGNALING	171400
M5924	HALLMARK_MTORC1_SIGNALING	289144
M5924	HALLMARK_MTORC1_SIGNALING	297504
M5924	HALLMARK_MTORC1_SIGNALING	299159
M5924	HALLMARK_MTORC1_SIGNALING	500040
M5924	HALLMARK_MTORC1_SIGNALING	293688
M5924	HALLMARK_MTORC1_SIGNALING	29670
M5924	HALLMARK_MTORC1_SIGNALING	309684
M5924	HALLMARK_MTORC1_SIGNALING	29223
M5924	HALLMARK_MTORC1_SIGNALING	305540
M5924	HALLMARK_MTORC1_SIGNALING	308416
M5924	HALLMARK_MTORC1_SIGNALING	29464
M5924	HALLMARK_MTORC1_SIGNALING	100360977
M5924	HALLMARK_MTORC1_SIGNALING	25230
M5924	HALLMARK_MTORC1_SIGNALING	24552
M5924	HALLMARK_MTORC1_SIGNALING	117524
M5924	HALLMARK_MTORC1_SIGNALING	29573
M5924	HALLMARK_MTORC1_SIGNALING	24189
M5924	HALLMARK_MTORC1_SIGNALING	29619
M5924	HALLMARK_MTORC1_SIGNALING	365797
M5924	HALLMARK_MTORC1_SIGNALING	25405
M5924	HALLMARK_MTORC1_SIGNALING	81801
M5924	HALLMARK_MTORC1_SIGNALING	259274
M5924	HALLMARK_MTORC1_SIGNALING	289990
M5924	HALLMARK_MTORC1_SIGNALING	79122
M5924	HALLMARK_MTORC1_SIGNALING	100359539
M5924	HALLMARK_MTORC1_SIGNALING	298298
M5924	HALLMARK_MTORC1_SIGNALING	117262
M5924	HALLMARK_MTORC1_SIGNALING	24962
M5924	HALLMARK_MTORC1_SIGNALING	287716
M5924	HALLMARK_MTORC1_SIGNALING	299314
M5924	HALLMARK_MTORC1_SIGNALING	685465
M5924	HALLMARK_MTORC1_SIGNALING	60581
M5924	HALLMARK_MTORC1_SIGNALING	64192
M5924	HALLMARK_MTORC1_SIGNALING	312538
M5924	HALLMARK_MTORC1_SIGNALING	287772
M5924	HALLMARK_MTORC1_SIGNALING	114100
M5924	HALLMARK_MTORC1_SIGNALING	29144
M5924	HALLMARK_MTORC1_SIGNALING	25596
M5924	HALLMARK_MTORC1_SIGNALING	266759
M5924	HALLMARK_MTORC1_SIGNALING	63912
M5924	HALLMARK_MTORC1_SIGNALING	299827
M5924	HALLMARK_MTORC1_SIGNALING	65166
M5924	HALLMARK_MTORC1_SIGNALING	29592
M5924	HALLMARK_MTORC1_SIGNALING	29425
M5924	HALLMARK_MTORC1_SIGNALING	365388
M5924	HALLMARK_MTORC1_SIGNALING	24645
M5924	HALLMARK_MTORC1_SIGNALING	25515
M5924	HALLMARK_MTORC1_SIGNALING	64045
M5924	HALLMARK_MTORC1_SIGNALING	312916
M5924	HALLMARK_MTORC1_SIGNALING	307503
M5924	HALLMARK_MTORC1_SIGNALING	84027
M5924	HALLMARK_MTORC1_SIGNALING	362335
M5924	HALLMARK_MTORC1_SIGNALING	24788
M5924	HALLMARK_MTORC1_SIGNALING	58835
M5924	HALLMARK_MTORC1_SIGNALING	295088
M5924	HALLMARK_MTORC1_SIGNALING	363134
M5924	HALLMARK_MTORC1_SIGNALING	291057
M5924	HALLMARK_MTORC1_SIGNALING	299732
M5924	HALLMARK_MTORC1_SIGNALING	680945
M5924	HALLMARK_MTORC1_SIGNALING	293702
M5924	HALLMARK_MTORC1_SIGNALING	362757
M5924	HALLMARK_MTORC1_SIGNALING	60628
M5924	HALLMARK_MTORC1_SIGNALING	295264
M5924	HALLMARK_MTORC1_SIGNALING	25283
M5924	HALLMARK_MTORC1_SIGNALING	303200
M5924	HALLMARK_MTORC1_SIGNALING	63868
M5924	HALLMARK_MTORC1_SIGNALING	361604
M5924	HALLMARK_MTORC1_SIGNALING	29728
M5924	HALLMARK_MTORC1_SIGNALING	171071
M5924	HALLMARK_MTORC1_SIGNALING	56042
M5924	HALLMARK_MTORC1_SIGNALING	81525
M5924	HALLMARK_MTORC1_SIGNALING	304577
M5924	HALLMARK_MTORC1_SIGNALING	361580
M5924	HALLMARK_MTORC1_SIGNALING	287524
M5924	HALLMARK_MTORC1_SIGNALING	362862
M5924	HALLMARK_MTORC1_SIGNALING	171562
M5924	HALLMARK_MTORC1_SIGNALING	116686
M5924	HALLMARK_MTORC1_SIGNALING	114561
M5924	HALLMARK_MTORC1_SIGNALING	289352
M5924	HALLMARK_MTORC1_SIGNALING	24950
M5924	HALLMARK_MTORC1_SIGNALING	252921
M5924	HALLMARK_MTORC1_SIGNALING	305248
M5924	HALLMARK_MTORC1_SIGNALING	312670
M5924	HALLMARK_MTORC1_SIGNALING	364430
M5924	HALLMARK_MTORC1_SIGNALING	171102
M5924	HALLMARK_MTORC1_SIGNALING	64527
M5924	HALLMARK_MTORC1_SIGNALING	291699
M5924	HALLMARK_MTORC1_SIGNALING	296137
M5924	HALLMARK_MTORC1_SIGNALING	296710
M5924	HALLMARK_MTORC1_SIGNALING	292804
M5924	HALLMARK_MTORC1_SIGNALING	296302
M5924	HALLMARK_MTORC1_SIGNALING	24936
M5924	HALLMARK_MTORC1_SIGNALING	29693
M5924	HALLMARK_MTORC1_SIGNALING	293455
M5924	HALLMARK_MTORC1_SIGNALING	25709
M5924	HALLMARK_MTORC1_SIGNALING	499652
M5924	HALLMARK_MTORC1_SIGNALING	155183
M5924	HALLMARK_MTORC1_SIGNALING	192277
M5924	HALLMARK_MTORC1_SIGNALING	362046
M5924	HALLMARK_MTORC1_SIGNALING	311959
M5924	HALLMARK_MTORC1_SIGNALING	25337
M5924	HALLMARK_MTORC1_SIGNALING	29754
M5924	HALLMARK_MTORC1_SIGNALING	25741
M5924	HALLMARK_MTORC1_SIGNALING	288620
M5925	HALLMARK_E2F_TARGETS	261730
M5925	HALLMARK_E2F_TARGETS	360254
M5925	HALLMARK_E2F_TARGETS	361634
M5925	HALLMARK_E2F_TARGETS	362044
M5925	HALLMARK_E2F_TARGETS	498709
M5925	HALLMARK_E2F_TARGETS	310745
M5925	HALLMARK_E2F_TARGETS	84350
M5925	HALLMARK_E2F_TARGETS	288257
M5925	HALLMARK_E2F_TARGETS	293104
M5925	HALLMARK_E2F_TARGETS	499914
M5925	HALLMARK_E2F_TARGETS	290842
M5925	HALLMARK_E2F_TARGETS	58940
M5925	HALLMARK_E2F_TARGETS	100911727
M5925	HALLMARK_E2F_TARGETS	297176
M5925	HALLMARK_E2F_TARGETS	312538
M5925	HALLMARK_E2F_TARGETS	29728
M5925	HALLMARK_E2F_TARGETS	291885
M5925	HALLMARK_E2F_TARGETS	288532
M5925	HALLMARK_E2F_TARGETS	362510
M5925	HALLMARK_E2F_TARGETS	313108
M5925	HALLMARK_E2F_TARGETS	296913
M5925	HALLMARK_E2F_TARGETS	298441
M5925	HALLMARK_E2F_TARGETS	291877
M5925	HALLMARK_E2F_TARGETS	362335
M5925	HALLMARK_E2F_TARGETS	291927
M5925	HALLMARK_E2F_TARGETS	25737
M5925	HALLMARK_E2F_TARGETS	310344
M5925	HALLMARK_E2F_TARGETS	304573
M5925	HALLMARK_E2F_TARGETS	301323
M5925	HALLMARK_E2F_TARGETS	689055
M5925	HALLMARK_E2F_TARGETS	116468
M5925	HALLMARK_E2F_TARGETS	59102
M5925	HALLMARK_E2F_TARGETS	302553
M5925	HALLMARK_E2F_TARGETS	25359
M5925	HALLMARK_E2F_TARGETS	360847
M5925	HALLMARK_E2F_TARGETS	102555298
M5925	HALLMARK_E2F_TARGETS	54237
M5925	HALLMARK_E2F_TARGETS	316273
M5925	HALLMARK_E2F_TARGETS	360243
M5925	HALLMARK_E2F_TARGETS	29685
M5925	HALLMARK_E2F_TARGETS	64041
M5925	HALLMARK_E2F_TARGETS	363088
M5925	HALLMARK_E2F_TARGETS	100359539
M5925	HALLMARK_E2F_TARGETS	29395
M5925	HALLMARK_E2F_TARGETS	171576
M5925	HALLMARK_E2F_TARGETS	288414
M5925	HALLMARK_E2F_TARGETS	312299
M5925	HALLMARK_E2F_TARGETS	140583
M5925	HALLMARK_E2F_TARGETS	295107
M5925	HALLMARK_E2F_TARGETS	291234
M5925	HALLMARK_E2F_TARGETS	64515
M5925	HALLMARK_E2F_TARGETS	25515
M5925	HALLMARK_E2F_TARGETS	171529
M5925	HALLMARK_E2F_TARGETS	289997
M5925	HALLMARK_E2F_TARGETS	114592
M5925	HALLMARK_E2F_TARGETS	171102
M5925	HALLMARK_E2F_TARGETS	292206
M5925	HALLMARK_E2F_TARGETS	500987
M5925	HALLMARK_E2F_TARGETS	25460
M5925	HALLMARK_E2F_TARGETS	308607
M5925	HALLMARK_E2F_TARGETS	497672
M5925	HALLMARK_E2F_TARGETS	296344
M5925	HALLMARK_E2F_TARGETS	59294
M5925	HALLMARK_E2F_TARGETS	315298
M5925	HALLMARK_E2F_TARGETS	499655
M5925	HALLMARK_E2F_TARGETS	85245
M5925	HALLMARK_E2F_TARGETS	81709
M5925	HALLMARK_E2F_TARGETS	289993
M5925	HALLMARK_E2F_TARGETS	314993
M5925	HALLMARK_E2F_TARGETS	287524
M5925	HALLMARK_E2F_TARGETS	29332
M5925	HALLMARK_E2F_TARGETS	363076
M5925	HALLMARK_E2F_TARGETS	24834
M5925	HALLMARK_E2F_TARGETS	500545
M5925	HALLMARK_E2F_TARGETS	315330
M5925	HALLMARK_E2F_TARGETS	362438
M5925	HALLMARK_E2F_TARGETS	360739
M5925	HALLMARK_E2F_TARGETS	64046
M5925	HALLMARK_E2F_TARGETS	84393
M5925	HALLMARK_E2F_TARGETS	116685
M5925	HALLMARK_E2F_TARGETS	293502
M5925	HALLMARK_E2F_TARGETS	304577
M5925	HALLMARK_E2F_TARGETS	63996
M5925	HALLMARK_E2F_TARGETS	25729
M5925	HALLMARK_E2F_TARGETS	297594
M5925	HALLMARK_E2F_TARGETS	304648
M5925	HALLMARK_E2F_TARGETS	85242
M5925	HALLMARK_E2F_TARGETS	83508
M5925	HALLMARK_E2F_TARGETS	294071
M5925	HALLMARK_E2F_TARGETS	292588
M5925	HALLMARK_E2F_TARGETS	360748
M5925	HALLMARK_E2F_TARGETS	84509
M5925	HALLMARK_E2F_TARGETS	313387
M5925	HALLMARK_E2F_TARGETS	252918
M5925	HALLMARK_E2F_TARGETS	293144
M5925	HALLMARK_E2F_TARGETS	497778
M5925	HALLMARK_E2F_TARGETS	360962
M5925	HALLMARK_E2F_TARGETS	303575
M5925	HALLMARK_E2F_TARGETS	171103
M5925	HALLMARK_E2F_TARGETS	689890
M5925	HALLMARK_E2F_TARGETS	307639
M5925	HALLMARK_E2F_TARGETS	64896
M5925	HALLMARK_E2F_TARGETS	681062
M5925	HALLMARK_E2F_TARGETS	114212
M5925	HALLMARK_E2F_TARGETS	295661
M5925	HALLMARK_E2F_TARGETS	64557
M5925	HALLMARK_E2F_TARGETS	192252
M5925	HALLMARK_E2F_TARGETS	29486
M5925	HALLMARK_E2F_TARGETS	364974
M5925	HALLMARK_E2F_TARGETS	306817
M5925	HALLMARK_E2F_TARGETS	315164
M5925	HALLMARK_E2F_TARGETS	497976
M5925	HALLMARK_E2F_TARGETS	300266
M5925	HALLMARK_E2F_TARGETS	89809
M5925	HALLMARK_E2F_TARGETS	289758
M5925	HALLMARK_E2F_TARGETS	299933
M5925	HALLMARK_E2F_TARGETS	84472
M5925	HALLMARK_E2F_TARGETS	295538
M5925	HALLMARK_E2F_TARGETS	79127
M5925	HALLMARK_E2F_TARGETS	54238
M5925	HALLMARK_E2F_TARGETS	24577
M5925	HALLMARK_E2F_TARGETS	406195
M5925	HALLMARK_E2F_TARGETS	294800
M5925	HALLMARK_E2F_TARGETS	89789
M5925	HALLMARK_E2F_TARGETS	85482
M5925	HALLMARK_E2F_TARGETS	64193
M5925	HALLMARK_E2F_TARGETS	314399
M5925	HALLMARK_E2F_TARGETS	362385
M5925	HALLMARK_E2F_TARGETS	252921
M5925	HALLMARK_E2F_TARGETS	83726
M5925	HALLMARK_E2F_TARGETS	301513
M5925	HALLMARK_E2F_TARGETS	29214
M5925	HALLMARK_E2F_TARGETS	313961
M5925	HALLMARK_E2F_TARGETS	363059
M5925	HALLMARK_E2F_TARGETS	288778
M5925	HALLMARK_E2F_TARGETS	81785
M5925	HALLMARK_E2F_TARGETS	89825
M5925	HALLMARK_E2F_TARGETS	361999
M5925	HALLMARK_E2F_TARGETS	305373
M5925	HALLMARK_E2F_TARGETS	308939
M5925	HALLMARK_E2F_TARGETS	314949
M5925	HALLMARK_E2F_TARGETS	94201
M5925	HALLMARK_E2F_TARGETS	114851
M5925	HALLMARK_E2F_TARGETS	100910898
M5925	HALLMARK_E2F_TARGETS	313560
M5925	HALLMARK_E2F_TARGETS	64012
M5925	HALLMARK_E2F_TARGETS	117259
M5925	HALLMARK_E2F_TARGETS	362273
M5925	HALLMARK_E2F_TARGETS	140946
M5925	HALLMARK_E2F_TARGETS	315958
M5925	HALLMARK_E2F_TARGETS	360602
M5925	HALLMARK_E2F_TARGETS	287585
M5925	HALLMARK_E2F_TARGETS	191575
M5925	HALLMARK_E2F_TARGETS	494445
M5925	HALLMARK_E2F_TARGETS	85252
M5925	HALLMARK_E2F_TARGETS	79256
M5925	HALLMARK_E2F_TARGETS	288479
M5925	HALLMARK_E2F_TARGETS	294408
M5925	HALLMARK_E2F_TARGETS	295050
M5925	HALLMARK_E2F_TARGETS	81685
M5925	HALLMARK_E2F_TARGETS	116555
M5925	HALLMARK_E2F_TARGETS	301430
M5925	HALLMARK_E2F_TARGETS	24842
M5925	HALLMARK_E2F_TARGETS	64678
M5925	HALLMARK_E2F_TARGETS	117062
M5925	HALLMARK_E2F_TARGETS	313323
M5925	HALLMARK_E2F_TARGETS	89827
M5925	HALLMARK_E2F_TARGETS	171365
M5925	HALLMARK_E2F_TARGETS	83571
M5925	HALLMARK_E2F_TARGETS	680308
M5925	HALLMARK_E2F_TARGETS	308937
M5925	HALLMARK_E2F_TARGETS	85274
M5925	HALLMARK_E2F_TARGETS	192246
M5925	HALLMARK_E2F_TARGETS	360977
M5925	HALLMARK_E2F_TARGETS	287379
M5925	HALLMARK_E2F_TARGETS	29562
M5925	HALLMARK_E2F_TARGETS	290396
M5925	HALLMARK_E2F_TARGETS	25281
M5925	HALLMARK_E2F_TARGETS	140938
M5925	HALLMARK_E2F_TARGETS	25019
M5925	HALLMARK_E2F_TARGETS	368070
M5925	HALLMARK_E2F_TARGETS	498411
M5925	HALLMARK_E2F_TARGETS	83712
M5925	HALLMARK_E2F_TARGETS	304218
M5925	HALLMARK_E2F_TARGETS	362214
M5925	HALLMARK_E2F_TARGETS	252915
M5925	HALLMARK_E2F_TARGETS	313030
M5925	HALLMARK_E2F_TARGETS	100911685
M5925	HALLMARK_E2F_TARGETS	25163
M5925	HALLMARK_E2F_TARGETS	24184
M5925	HALLMARK_E2F_TARGETS	83620
M5925	HALLMARK_E2F_TARGETS	312154
M5925	HALLMARK_E2F_TARGETS	287828
M5925	HALLMARK_E2F_TARGETS	288564
M5925	HALLMARK_E2F_TARGETS	363113
M5925	HALLMARK_E2F_TARGETS	54318
M5925	HALLMARK_E2F_TARGETS	289707
M5925	HALLMARK_E2F_TARGETS	408200
M5925	HALLMARK_E2F_TARGETS	363028
M5926	HALLMARK_MYC_TARGETS_V1	25737
M5926	HALLMARK_MYC_TARGETS_V1	292766
M5926	HALLMARK_MYC_TARGETS_V1	307821
M5926	HALLMARK_MYC_TARGETS_V1	307947
M5926	HALLMARK_MYC_TARGETS_V1	100361269
M5926	HALLMARK_MYC_TARGETS_V1	84509
M5926	HALLMARK_MYC_TARGETS_V1	494445
M5926	HALLMARK_MYC_TARGETS_V1	171092
M5926	HALLMARK_MYC_TARGETS_V1	296128
M5926	HALLMARK_MYC_TARGETS_V1	25498
M5926	HALLMARK_MYC_TARGETS_V1	361662
M5926	HALLMARK_MYC_TARGETS_V1	362952
M5926	HALLMARK_MYC_TARGETS_V1	85252
M5926	HALLMARK_MYC_TARGETS_V1	292747
M5926	HALLMARK_MYC_TARGETS_V1	287436
M5926	HALLMARK_MYC_TARGETS_V1	29144
M5926	HALLMARK_MYC_TARGETS_V1	89825
M5926	HALLMARK_MYC_TARGETS_V1	297093
M5926	HALLMARK_MYC_TARGETS_V1	295230
M5926	HALLMARK_MYC_TARGETS_V1	29681
M5926	HALLMARK_MYC_TARGETS_V1	54304
M5926	HALLMARK_MYC_TARGETS_V1	689890
M5926	HALLMARK_MYC_TARGETS_V1	24818
M5926	HALLMARK_MYC_TARGETS_V1	312538
M5926	HALLMARK_MYC_TARGETS_V1	288516
M5926	HALLMARK_MYC_TARGETS_V1	311078
M5926	HALLMARK_MYC_TARGETS_V1	292729
M5926	HALLMARK_MYC_TARGETS_V1	362856
M5926	HALLMARK_MYC_TARGETS_V1	79116
M5926	HALLMARK_MYC_TARGETS_V1	100911462
M5926	HALLMARK_MYC_TARGETS_V1	319110
M5926	HALLMARK_MYC_TARGETS_V1	29675
M5926	HALLMARK_MYC_TARGETS_V1	24465
M5926	HALLMARK_MYC_TARGETS_V1	29685
M5926	HALLMARK_MYC_TARGETS_V1	191575
M5926	HALLMARK_MYC_TARGETS_V1	291794
M5926	HALLMARK_MYC_TARGETS_V1	363241
M5926	HALLMARK_MYC_TARGETS_V1	63868
M5926	HALLMARK_MYC_TARGETS_V1	24240
M5926	HALLMARK_MYC_TARGETS_V1	81766
M5926	HALLMARK_MYC_TARGETS_V1	24644
M5926	HALLMARK_MYC_TARGETS_V1	308490
M5926	HALLMARK_MYC_TARGETS_V1	83789
M5926	HALLMARK_MYC_TARGETS_V1	24533
M5926	HALLMARK_MYC_TARGETS_V1	292907
M5926	HALLMARK_MYC_TARGETS_V1	287113
M5926	HALLMARK_MYC_TARGETS_V1	54318
M5926	HALLMARK_MYC_TARGETS_V1	360739
M5926	HALLMARK_MYC_TARGETS_V1	291885
M5926	HALLMARK_MYC_TARGETS_V1	306804
M5926	HALLMARK_MYC_TARGETS_V1	100366017
M5926	HALLMARK_MYC_TARGETS_V1	24577
M5926	HALLMARK_MYC_TARGETS_V1	302290
M5926	HALLMARK_MYC_TARGETS_V1	288003
M5926	HALLMARK_MYC_TARGETS_V1	497778
M5926	HALLMARK_MYC_TARGETS_V1	29671
M5926	HALLMARK_MYC_TARGETS_V1	140654
M5926	HALLMARK_MYC_TARGETS_V1	681031
M5926	HALLMARK_MYC_TARGETS_V1	114766
M5926	HALLMARK_MYC_TARGETS_V1	81783
M5926	HALLMARK_MYC_TARGETS_V1	288599
M5926	HALLMARK_MYC_TARGETS_V1	361814
M5926	HALLMARK_MYC_TARGETS_V1	29374
M5926	HALLMARK_MYC_TARGETS_V1	361178
M5926	HALLMARK_MYC_TARGETS_V1	296302
M5926	HALLMARK_MYC_TARGETS_V1	94201
M5926	HALLMARK_MYC_TARGETS_V1	687711
M5926	HALLMARK_MYC_TARGETS_V1	83806
M5926	HALLMARK_MYC_TARGETS_V1	83427
M5926	HALLMARK_MYC_TARGETS_V1	25721
M5926	HALLMARK_MYC_TARGETS_V1	298510
M5926	HALLMARK_MYC_TARGETS_V1	294864
M5926	HALLMARK_MYC_TARGETS_V1	24689
M5926	HALLMARK_MYC_TARGETS_V1	292536
M5926	HALLMARK_MYC_TARGETS_V1	299809
M5926	HALLMARK_MYC_TARGETS_V1	292028
M5926	HALLMARK_MYC_TARGETS_V1	306817
M5926	HALLMARK_MYC_TARGETS_V1	361628
M5926	HALLMARK_MYC_TARGETS_V1	314879
M5926	HALLMARK_MYC_TARGETS_V1	84596
M5926	HALLMARK_MYC_TARGETS_V1	308508
M5926	HALLMARK_MYC_TARGETS_V1	24917
M5926	HALLMARK_MYC_TARGETS_V1	29674
M5926	HALLMARK_MYC_TARGETS_V1	117259
M5926	HALLMARK_MYC_TARGETS_V1	252934
M5926	HALLMARK_MYC_TARGETS_V1	288778
M5926	HALLMARK_MYC_TARGETS_V1	500242
M5926	HALLMARK_MYC_TARGETS_V1	29578
M5926	HALLMARK_MYC_TARGETS_V1	114494
M5926	HALLMARK_MYC_TARGETS_V1	100360977
M5926	HALLMARK_MYC_TARGETS_V1	691947
M5926	HALLMARK_MYC_TARGETS_V1	301430
M5926	HALLMARK_MYC_TARGETS_V1	29669
M5926	HALLMARK_MYC_TARGETS_V1	363113
M5926	HALLMARK_MYC_TARGETS_V1	84577
M5926	HALLMARK_MYC_TARGETS_V1	684148
M5926	HALLMARK_MYC_TARGETS_V1	681825
M5926	HALLMARK_MYC_TARGETS_V1	29673
M5926	HALLMARK_MYC_TARGETS_V1	64530
M5926	HALLMARK_MYC_TARGETS_V1	362817
M5926	HALLMARK_MYC_TARGETS_V1	298648
M5926	HALLMARK_MYC_TARGETS_V1	64896
M5926	HALLMARK_MYC_TARGETS_V1	100911685
M5926	HALLMARK_MYC_TARGETS_V1	362361
M5926	HALLMARK_MYC_TARGETS_V1	307503
M5926	HALLMARK_MYC_TARGETS_V1	117042
M5926	HALLMARK_MYC_TARGETS_V1	304017
M5926	HALLMARK_MYC_TARGETS_V1	362809
M5926	HALLMARK_MYC_TARGETS_V1	29668
M5926	HALLMARK_MYC_TARGETS_V1	289990
M5926	HALLMARK_MYC_TARGETS_V1	313560
M5926	HALLMARK_MYC_TARGETS_V1	25462
M5926	HALLMARK_MYC_TARGETS_V1	291019
M5926	HALLMARK_MYC_TARGETS_V1	259229
M5926	HALLMARK_MYC_TARGETS_V1	79256
M5926	HALLMARK_MYC_TARGETS_V1	246303
M5926	HALLMARK_MYC_TARGETS_V1	683927
M5926	HALLMARK_MYC_TARGETS_V1	85274
M5926	HALLMARK_MYC_TARGETS_V1	117045
M5926	HALLMARK_MYC_TARGETS_V1	24609
M5926	HALLMARK_MYC_TARGETS_V1	313387
M5926	HALLMARK_MYC_TARGETS_V1	81768
M5926	HALLMARK_MYC_TARGETS_V1	298075
M5926	HALLMARK_MYC_TARGETS_V1	64205
M5926	HALLMARK_MYC_TARGETS_V1	361390
M5926	HALLMARK_MYC_TARGETS_V1	317163
M5926	HALLMARK_MYC_TARGETS_V1	29753
M5926	HALLMARK_MYC_TARGETS_V1	288532
M5926	HALLMARK_MYC_TARGETS_V1	25577
M5926	HALLMARK_MYC_TARGETS_V1	83529
M5926	HALLMARK_MYC_TARGETS_V1	301020
M5926	HALLMARK_MYC_TARGETS_V1	680309
M5926	HALLMARK_MYC_TARGETS_V1	117280
M5926	HALLMARK_MYC_TARGETS_V1	361462
M5926	HALLMARK_MYC_TARGETS_V1	287670
M5926	HALLMARK_MYC_TARGETS_V1	685579
M5926	HALLMARK_MYC_TARGETS_V1	305479
M5926	HALLMARK_MYC_TARGETS_V1	362829
M5926	HALLMARK_MYC_TARGETS_V1	681415
M5926	HALLMARK_MYC_TARGETS_V1	65043
M5926	HALLMARK_MYC_TARGETS_V1	29676
M5926	HALLMARK_MYC_TARGETS_V1	29596
M5926	HALLMARK_MYC_TARGETS_V1	294320
M5926	HALLMARK_MYC_TARGETS_V1	293453
M5926	HALLMARK_MYC_TARGETS_V1	362356
M5926	HALLMARK_MYC_TARGETS_V1	65160
M5926	HALLMARK_MYC_TARGETS_V1	116698
M5926	HALLMARK_MYC_TARGETS_V1	290046
M5926	HALLMARK_MYC_TARGETS_V1	312916
M5926	HALLMARK_MYC_TARGETS_V1	25019
M5926	HALLMARK_MYC_TARGETS_V1	245959
M5926	HALLMARK_MYC_TARGETS_V1	310653
M5926	HALLMARK_MYC_TARGETS_V1	100362333
M5926	HALLMARK_MYC_TARGETS_V1	289758
M5926	HALLMARK_MYC_TARGETS_V1	58940
M5926	HALLMARK_MYC_TARGETS_V1	288480
M5926	HALLMARK_MYC_TARGETS_V1	362214
M5926	HALLMARK_MYC_TARGETS_V1	64371
M5926	HALLMARK_MYC_TARGETS_V1	294230
M5926	HALLMARK_MYC_TARGETS_V1	289352
M5926	HALLMARK_MYC_TARGETS_V1	85245
M5926	HALLMARK_MYC_TARGETS_V1	301252
M5926	HALLMARK_MYC_TARGETS_V1	296870
M5926	HALLMARK_MYC_TARGETS_V1	361811
M5926	HALLMARK_MYC_TARGETS_V1	297176
M5926	HALLMARK_MYC_TARGETS_V1	289693
M5926	HALLMARK_MYC_TARGETS_V1	29728
M5926	HALLMARK_MYC_TARGETS_V1	25538
M5926	HALLMARK_MYC_TARGETS_V1	297406
M5926	HALLMARK_MYC_TARGETS_V1	114499
M5926	HALLMARK_MYC_TARGETS_V1	100911372
M5926	HALLMARK_MYC_TARGETS_V1	362223
M5926	HALLMARK_MYC_TARGETS_V1	117262
M5926	HALLMARK_MYC_TARGETS_V1	64515
M5926	HALLMARK_MYC_TARGETS_V1	293481
M5926	HALLMARK_MYC_TARGETS_V1	363134
M5926	HALLMARK_MYC_TARGETS_V1	287961
M5926	HALLMARK_MYC_TARGETS_V1	29261
M5926	HALLMARK_MYC_TARGETS_V1	310612
M5926	HALLMARK_MYC_TARGETS_V1	83532
M5926	HALLMARK_MYC_TARGETS_V1	301005
M5926	HALLMARK_MYC_TARGETS_V1	292019
M5926	HALLMARK_MYC_TARGETS_V1	306768
M5926	HALLMARK_MYC_TARGETS_V1	362687
M5926	HALLMARK_MYC_TARGETS_V1	290556
M5926	HALLMARK_MYC_TARGETS_V1	316098
M5926	HALLMARK_MYC_TARGETS_V1	64360
M5926	HALLMARK_MYC_TARGETS_V1	298012
M5926	HALLMARK_MYC_TARGETS_V1	81773
