Category ID ID	Category Name	Category Component
290	cluster_290	305614
290	cluster_290	305846
290	cluster_290	305887
290	cluster_290	305887
290	cluster_290	305887
290	cluster_290	306013
290	cluster_290	306013
290	cluster_290	306013
290	cluster_290	306168
290	cluster_290	306168
290	cluster_290	306283
290	cluster_290	306327
290	cluster_290	306327
290	cluster_290	306327
290	cluster_290	306330
290	cluster_290	306330
290	cluster_290	306330
290	cluster_290	306330
290	cluster_290	306330
290	cluster_290	306356
290	cluster_290	306655
290	cluster_290	306655
290	cluster_290	306720
290	cluster_290	306760
290	cluster_290	306810
290	cluster_290	306811
290	cluster_290	307024
290	cluster_290	307189
290	cluster_290	307217
290	cluster_290	307217
290	cluster_290	307217
290	cluster_290	307217
290	cluster_290	307251
290	cluster_290	307251
290	cluster_290	307251
290	cluster_290	307251
290	cluster_290	307362
290	cluster_290	307362
290	cluster_290	307362
290	cluster_290	307548
290	cluster_290	307855
290	cluster_290	307926
290	cluster_290	307949
290	cluster_290	308118
290	cluster_290	308118
290	cluster_290	308118
290	cluster_290	308118
290	cluster_290	308310
290	cluster_290	308310
290	cluster_290	308310
290	cluster_290	308339
290	cluster_290	308417
290	cluster_290	308417
290	cluster_290	308417
290	cluster_290	308579
290	cluster_290	308586
290	cluster_290	308794
290	cluster_290	308850
290	cluster_290	308913
290	cluster_290	308913
290	cluster_290	308988
290	cluster_290	308988
290	cluster_290	309014
290	cluster_290	309097
290	cluster_290	309097
290	cluster_290	309158
290	cluster_290	309158
290	cluster_290	309212
290	cluster_290	309419
290	cluster_290	309430
290	cluster_290	309430
290	cluster_290	309544
290	cluster_290	309544
290	cluster_290	309659
290	cluster_290	309659
290	cluster_290	309732
290	cluster_290	309962
290	cluster_290	310159
290	cluster_290	310159
290	cluster_290	310159
290	cluster_290	310250
290	cluster_290	310250
290	cluster_290	310250
290	cluster_290	310250
290	cluster_290	310306
290	cluster_290	310306
290	cluster_290	310306
290	cluster_290	310306
290	cluster_290	310405
290	cluster_290	310418
290	cluster_290	310677
290	cluster_290	310677
290	cluster_290	310677
290	cluster_290	310781
290	cluster_290	310909
290	cluster_290	310909
290	cluster_290	311024
290	cluster_290	311024
290	cluster_290	311024
290	cluster_290	311024
290	cluster_290	311059
290	cluster_290	311093
290	cluster_290	311093
290	cluster_290	311184
290	cluster_290	311184
290	cluster_290	311184
290	cluster_290	311423
290	cluster_290	311621
290	cluster_290	311621
290	cluster_290	311621
290	cluster_290	311852
290	cluster_290	312372
290	cluster_290	312372
290	cluster_290	312664
290	cluster_290	312664
290	cluster_290	312793
290	cluster_290	312793
290	cluster_290	313017
290	cluster_290	313017
290	cluster_290	313163
290	cluster_290	313524
290	cluster_290	313536
290	cluster_290	313536
290	cluster_290	313536
290	cluster_290	313596
290	cluster_290	313774
290	cluster_290	313774
290	cluster_290	313774
290	cluster_290	313774
290	cluster_290	313775
290	cluster_290	313775
290	cluster_290	313775
290	cluster_290	313825
290	cluster_290	313825
290	cluster_290	313831
290	cluster_290	313866
290	cluster_290	313866
290	cluster_290	313929
290	cluster_290	313929
290	cluster_290	313929
290	cluster_290	314164
290	cluster_290	314221
290	cluster_290	314251
290	cluster_290	314251
290	cluster_290	314264
290	cluster_290	314310
290	cluster_290	314310
290	cluster_290	314329
290	cluster_290	314329
290	cluster_290	314329
290	cluster_290	314374
290	cluster_290	314374
290	cluster_290	314374
290	cluster_290	314374
290	cluster_290	314612
290	cluster_290	314612
290	cluster_290	314630
290	cluster_290	314630
290	cluster_290	314630
290	cluster_290	315019
290	cluster_290	315019
290	cluster_290	315119
290	cluster_290	315137
290	cluster_290	315564
290	cluster_290	315609
290	cluster_290	315609
290	cluster_290	315691
290	cluster_290	315691
290	cluster_290	315748
290	cluster_290	315804
290	cluster_290	315804
290	cluster_290	315804
290	cluster_290	315804
290	cluster_290	315864
290	cluster_290	315864
290	cluster_290	315962
290	cluster_290	315962
290	cluster_290	316077
290	cluster_290	316344
290	cluster_290	316344
290	cluster_290	316507
290	cluster_290	316507
290	cluster_290	316526
290	cluster_290	316526
290	cluster_290	317183
290	cluster_290	317258
290	cluster_290	317260
290	cluster_290	317260
290	cluster_290	317674
290	cluster_290	317674
290	cluster_290	338458
290	cluster_290	338458
290	cluster_290	360520
290	cluster_290	360520
290	cluster_290	360606
290	cluster_290	360616
290	cluster_290	360619
290	cluster_290	360619
290	cluster_290	360757
290	cluster_290	360757
290	cluster_290	360757
290	cluster_290	360757
290	cluster_290	360760
290	cluster_290	360760
290	cluster_290	360801
290	cluster_290	360801
290	cluster_290	360858
290	cluster_290	361002
290	cluster_290	361002
290	cluster_290	361096
290	cluster_290	361169
290	cluster_290	361169
290	cluster_290	361169
290	cluster_290	361418
290	cluster_290	361528
290	cluster_290	361614
290	cluster_290	361614
290	cluster_290	361614
290	cluster_290	361614
290	cluster_290	361614
290	cluster_290	361614
290	cluster_290	361668
290	cluster_290	361668
290	cluster_290	361668
290	cluster_290	361791
290	cluster_290	361791
290	cluster_290	361798
290	cluster_290	361798
290	cluster_290	361809
290	cluster_290	361809
290	cluster_290	361840
290	cluster_290	361840
290	cluster_290	361849
290	cluster_290	361849
290	cluster_290	361849
290	cluster_290	361849
290	cluster_290	361898
290	cluster_290	361944
290	cluster_290	361944
290	cluster_290	361944
290	cluster_290	361976
290	cluster_290	362036
290	cluster_290	362036
290	cluster_290	362036
290	cluster_290	362048
290	cluster_290	362048
290	cluster_290	362048
290	cluster_290	362107
290	cluster_290	362107
290	cluster_290	362188
290	cluster_290	362188
290	cluster_290	362202
290	cluster_290	362216
290	cluster_290	362216
290	cluster_290	362238
290	cluster_290	362256
290	cluster_290	362256
290	cluster_290	362256
290	cluster_290	362275
290	cluster_290	362275
290	cluster_290	362398
290	cluster_290	362398
290	cluster_290	362424
290	cluster_290	362441
290	cluster_290	362441
290	cluster_290	362513
290	cluster_290	362513
290	cluster_290	362518
290	cluster_290	362760
290	cluster_290	362760
290	cluster_290	362811
290	cluster_290	362811
290	cluster_290	362811
290	cluster_290	362811
290	cluster_290	362811
290	cluster_290	362931
290	cluster_290	363002
290	cluster_290	363089
290	cluster_290	363089
290	cluster_290	363089
290	cluster_290	363089
290	cluster_290	363089
290	cluster_290	363109
290	cluster_290	363109
290	cluster_290	363167
290	cluster_290	363256
290	cluster_290	363256
290	cluster_290	363259
290	cluster_290	363259
290	cluster_290	363259
290	cluster_290	363259
290	cluster_290	363328
290	cluster_290	363328
290	cluster_290	363616
290	cluster_290	364302
290	cluster_290	364712
290	cluster_290	364712
290	cluster_290	364712
290	cluster_290	364712
290	cluster_290	364712
290	cluster_290	364712
290	cluster_290	365217
290	cluster_290	365344
290	cluster_290	365344
290	cluster_290	365345
290	cluster_290	365377
290	cluster_290	365511
290	cluster_290	365590
290	cluster_290	365590
290	cluster_290	365691
290	cluster_290	365691
290	cluster_290	366232
290	cluster_290	366232
290	cluster_290	366261
290	cluster_290	366463
290	cluster_290	366517
290	cluster_290	366631
290	cluster_290	366631
290	cluster_290	366962
290	cluster_290	367085
290	cluster_290	367085
290	cluster_290	367763
290	cluster_290	367763
290	cluster_290	368178
290	cluster_290	368178
290	cluster_290	368178
290	cluster_290	406162
290	cluster_290	406162
290	cluster_290	406162
290	cluster_290	408233
290	cluster_290	408243
290	cluster_290	408243
290	cluster_290	408244
290	cluster_290	415052
290	cluster_290	445541
290	cluster_290	445541
290	cluster_290	494343
290	cluster_290	494538
290	cluster_290	497935
290	cluster_290	497935
290	cluster_290	497957
290	cluster_290	498028
290	cluster_290	498100
290	cluster_290	498100
290	cluster_290	498281
290	cluster_290	498281
290	cluster_290	498281
290	cluster_290	498309
290	cluster_290	498309
290	cluster_290	498309
290	cluster_290	498355
290	cluster_290	498407
290	cluster_290	498407
290	cluster_290	498407
290	cluster_290	498415
290	cluster_290	498587
290	cluster_290	498587
290	cluster_290	498697
290	cluster_290	498803
290	cluster_290	498803
290	cluster_290	498922
290	cluster_290	498922
290	cluster_290	499073
290	cluster_290	499211
290	cluster_290	499255
290	cluster_290	499255
290	cluster_290	499425
290	cluster_290	499586
290	cluster_290	499586
290	cluster_290	499636
290	cluster_290	499702
290	cluster_290	499702
290	cluster_290	499759
290	cluster_290	499839
290	cluster_290	499839
290	cluster_290	500059
290	cluster_290	500059
290	cluster_290	500059
290	cluster_290	500088
290	cluster_290	500126
290	cluster_290	500244
290	cluster_290	500244
290	cluster_290	500244
290	cluster_290	500244
290	cluster_290	500244
290	cluster_290	500244
290	cluster_290	500244
290	cluster_290	500244
290	cluster_290	500364
290	cluster_290	500364
290	cluster_290	500364
290	cluster_290	500364
290	cluster_290	500364
290	cluster_290	500577
290	cluster_290	500800
290	cluster_290	500865
290	cluster_290	500865
290	cluster_290	500915
290	cluster_290	500915
290	cluster_290	501049
290	cluster_290	501668
290	cluster_290	501668
290	cluster_290	502359
290	cluster_290	50546
290	cluster_290	50568
290	cluster_290	50688
290	cluster_290	50688
290	cluster_290	54234
290	cluster_290	54250
290	cluster_290	56227
290	cluster_290	58850
290	cluster_290	58856
290	cluster_290	58963
290	cluster_290	58963
290	cluster_290	58980
290	cluster_290	58980
290	cluster_290	58983
290	cluster_290	58983
290	cluster_290	58983
290	cluster_290	59264
290	cluster_290	59266
290	cluster_290	59313
290	cluster_290	59313
290	cluster_290	59313
290	cluster_290	59313
290	cluster_290	60329
290	cluster_290	60379
290	cluster_290	60391
290	cluster_290	60414
290	cluster_290	60417
290	cluster_290	60417
290	cluster_290	60422
290	cluster_290	60444
290	cluster_290	60444
290	cluster_290	60444
290	cluster_290	60462
290	cluster_290	60464
290	cluster_290	60570
290	cluster_290	60576
290	cluster_290	60591
290	cluster_290	60669
290	cluster_290	60669
290	cluster_290	613226
290	cluster_290	613226
290	cluster_290	613226
290	cluster_290	613226
290	cluster_290	613226
290	cluster_290	619374
290	cluster_290	619374
290	cluster_290	619374
290	cluster_290	619374
290	cluster_290	619374
290	cluster_290	63885
290	cluster_290	63885
290	cluster_290	63888
290	cluster_290	64021
290	cluster_290	64042
290	cluster_290	64107
290	cluster_290	64119
290	cluster_290	64133
290	cluster_290	641521
290	cluster_290	641521
290	cluster_290	641523
290	cluster_290	64364
290	cluster_290	64444
290	cluster_290	64444
290	cluster_290	64515
290	cluster_290	64515
290	cluster_290	64515
290	cluster_290	64515
290	cluster_290	64515
290	cluster_290	64532
290	cluster_290	64532
290	cluster_290	64535
290	cluster_290	64565
290	cluster_290	64572
290	cluster_290	64803
290	cluster_290	64832
290	cluster_290	64832
290	cluster_290	64896
290	cluster_290	64896
290	cluster_290	64896
290	cluster_290	64896
290	cluster_290	65048
290	cluster_290	65049
290	cluster_290	65050
290	cluster_290	65153
290	cluster_290	65153
290	cluster_290	65191
290	cluster_290	65191
290	cluster_290	65207
290	cluster_290	65272
290	cluster_290	65272
290	cluster_290	652928
290	cluster_290	652928
290	cluster_290	66012
290	cluster_290	664710
290	cluster_290	679811
290	cluster_290	679811
290	cluster_290	679811
290	cluster_290	679949
290	cluster_290	679949
290	cluster_290	679958
290	cluster_290	679958
290	cluster_290	680076
290	cluster_290	680076
290	cluster_290	680874
290	cluster_290	680885
290	cluster_290	681335
290	cluster_290	681924
290	cluster_290	683522
290	cluster_290	683788
290	cluster_290	683788
290	cluster_290	683788
290	cluster_290	685316
290	cluster_290	687047
290	cluster_290	687758
290	cluster_290	688390
290	cluster_290	688394
290	cluster_290	688429
290	cluster_290	688429
290	cluster_290	688429
290	cluster_290	688721
290	cluster_290	688721
290	cluster_290	689154
290	cluster_290	689560
290	cluster_290	689560
290	cluster_290	689748
290	cluster_290	689830
290	cluster_290	689830
290	cluster_290	689844
290	cluster_290	689844
290	cluster_290	689914
290	cluster_290	689914
290	cluster_290	689918
290	cluster_290	689984
290	cluster_290	689984
290	cluster_290	689984
290	cluster_290	691380
290	cluster_290	691517
290	cluster_290	691799
290	cluster_290	691799
290	cluster_290	78951
290	cluster_290	78960
290	cluster_290	78965
290	cluster_290	78965
290	cluster_290	78965
290	cluster_290	78965
290	cluster_290	79107
290	cluster_290	79110
290	cluster_290	79123
290	cluster_290	79123
290	cluster_290	79123
290	cluster_290	81510
290	cluster_290	81668
290	cluster_290	81668
290	cluster_290	81712
290	cluster_290	81733
290	cluster_290	81760
290	cluster_290	81809
290	cluster_290	81809
290	cluster_290	81809
290	cluster_290	81809
290	cluster_290	81809
290	cluster_290	81820
290	cluster_290	81828
290	cluster_290	83465
290	cluster_290	83465
290	cluster_290	83511
290	cluster_290	83612
290	cluster_290	83617
290	cluster_290	83617
290	cluster_290	83623
290	cluster_290	83686
290	cluster_290	83686
290	cluster_290	83686
290	cluster_290	83731
290	cluster_290	83731
290	cluster_290	83731
290	cluster_290	83792
290	cluster_290	83792
290	cluster_290	83792
290	cluster_290	83792
290	cluster_290	84009
290	cluster_290	84009
290	cluster_290	84009
290	cluster_290	84009
290	cluster_290	84009
290	cluster_290	84016
290	cluster_290	84016
290	cluster_290	84349
290	cluster_290	84380
290	cluster_290	84402
290	cluster_290	84402
290	cluster_290	84592
290	cluster_290	85248
290	cluster_290	85248
290	cluster_290	85248
290	cluster_290	85258
290	cluster_290	85258
290	cluster_290	94106
290	cluster_290	94188
290	cluster_290	94188
290	cluster_290	94188
290	cluster_290	94188
291	cluster_291	114205
291	cluster_291	114488
291	cluster_291	114512
291	cluster_291	114521
291	cluster_291	114521
291	cluster_291	117036
291	cluster_291	117036
291	cluster_291	117045
291	cluster_291	117045
291	cluster_291	117045
291	cluster_291	117540
291	cluster_291	117596
291	cluster_291	117596
291	cluster_291	171145
291	cluster_291	171365
291	cluster_291	171460
291	cluster_291	171500
291	cluster_291	171500
291	cluster_291	171500
291	cluster_291	171500
291	cluster_291	24189
291	cluster_291	24420
291	cluster_291	24451
291	cluster_291	245975
291	cluster_291	246042
291	cluster_291	246042
291	cluster_291	246187
291	cluster_291	24672
291	cluster_291	24672
291	cluster_291	24673
291	cluster_291	24852
291	cluster_291	24874
291	cluster_291	25066
291	cluster_291	25318
291	cluster_291	25439
291	cluster_291	25604
291	cluster_291	25604
291	cluster_291	286990
291	cluster_291	286990
291	cluster_291	287113
291	cluster_291	287113
291	cluster_291	287126
291	cluster_291	287191
291	cluster_291	287208
291	cluster_291	287208
291	cluster_291	287436
291	cluster_291	287436
291	cluster_291	287543
291	cluster_291	287716
291	cluster_291	287716
291	cluster_291	287876
291	cluster_291	287876
291	cluster_291	288108
291	cluster_291	288108
291	cluster_291	288518
291	cluster_291	288518
291	cluster_291	288564
291	cluster_291	289504
291	cluster_291	289504
291	cluster_291	289582
291	cluster_291	289623
291	cluster_291	289623
291	cluster_291	289623
291	cluster_291	289623
291	cluster_291	289632
291	cluster_291	289693
291	cluster_291	289707
291	cluster_291	289740
291	cluster_291	289881
291	cluster_291	289881
291	cluster_291	290408
291	cluster_291	290556
291	cluster_291	290775
291	cluster_291	290875
291	cluster_291	290875
291	cluster_291	291057
291	cluster_291	291061
291	cluster_291	291061
291	cluster_291	291171
291	cluster_291	291295
291	cluster_291	291295
291	cluster_291	291295
291	cluster_291	291439
291	cluster_291	291439
291	cluster_291	291469
291	cluster_291	291469
291	cluster_291	291534
291	cluster_291	291534
291	cluster_291	291685
291	cluster_291	291705
291	cluster_291	291796
291	cluster_291	291921
291	cluster_291	291921
291	cluster_291	291987
291	cluster_291	292148
291	cluster_291	292148
291	cluster_291	292328
291	cluster_291	292747
291	cluster_291	292995
291	cluster_291	293343
291	cluster_291	293415
291	cluster_291	293738
291	cluster_291	293738
291	cluster_291	293738
291	cluster_291	293938
291	cluster_291	294007
291	cluster_291	294718
291	cluster_291	294718
291	cluster_291	294754
291	cluster_291	294783
291	cluster_291	294799
291	cluster_291	294799
291	cluster_291	294804
291	cluster_291	294804
291	cluster_291	294864
291	cluster_291	294864
291	cluster_291	294864
291	cluster_291	295284
291	cluster_291	295284
291	cluster_291	295596
291	cluster_291	295602
291	cluster_291	295602
291	cluster_291	295602
291	cluster_291	296199
291	cluster_291	296199
291	cluster_291	296219
291	cluster_291	296346
291	cluster_291	296349
291	cluster_291	29688
291	cluster_291	296913
291	cluster_291	297415
291	cluster_291	297415
291	cluster_291	297695
291	cluster_291	297699
291	cluster_291	297699
291	cluster_291	297961
291	cluster_291	297961
291	cluster_291	298075
291	cluster_291	298075
291	cluster_291	298095
291	cluster_291	298377
291	cluster_291	298377
291	cluster_291	298385
291	cluster_291	298400
291	cluster_291	298586
291	cluster_291	298586
291	cluster_291	298689
291	cluster_291	298943
291	cluster_291	299116
291	cluster_291	299116
291	cluster_291	299116
291	cluster_291	299334
291	cluster_291	299334
291	cluster_291	299507
291	cluster_291	299507
291	cluster_291	299612
291	cluster_291	299818
291	cluster_291	300069
291	cluster_291	300069
291	cluster_291	300206
291	cluster_291	300240
291	cluster_291	301246
291	cluster_291	301513
291	cluster_291	301513
291	cluster_291	301535
291	cluster_291	301618
291	cluster_291	301618
291	cluster_291	302898
291	cluster_291	302898
291	cluster_291	302965
291	cluster_291	303076
291	cluster_291	303132
291	cluster_291	303132
291	cluster_291	303132
291	cluster_291	303132
291	cluster_291	304092
291	cluster_291	304092
291	cluster_291	304092
291	cluster_291	304092
291	cluster_291	304092
291	cluster_291	304332
291	cluster_291	304346
291	cluster_291	304731
291	cluster_291	305076
291	cluster_291	305506
291	cluster_291	305544
291	cluster_291	305544
291	cluster_291	305544
291	cluster_291	305614
291	cluster_291	305614
291	cluster_291	305614
291	cluster_291	305614
291	cluster_291	305614
291	cluster_291	305684
291	cluster_291	306012
291	cluster_291	306182
291	cluster_291	306182
291	cluster_291	306182
291	cluster_291	306261
291	cluster_291	306261
291	cluster_291	306526
291	cluster_291	306526
291	cluster_291	306994
291	cluster_291	306994
291	cluster_291	306994
291	cluster_291	307050
291	cluster_291	307050
291	cluster_291	307474
291	cluster_291	307474
291	cluster_291	307652
291	cluster_291	307956
291	cluster_291	307956
291	cluster_291	307956
291	cluster_291	308490
291	cluster_291	308490
291	cluster_291	308508
291	cluster_291	308845
291	cluster_291	309025
291	cluster_291	309136
291	cluster_291	310097
291	cluster_291	310097
291	cluster_291	310097
291	cluster_291	310097
291	cluster_291	310677
291	cluster_291	310677
291	cluster_291	310677
291	cluster_291	310710
291	cluster_291	310720
291	cluster_291	310769
291	cluster_291	310801
291	cluster_291	310958
291	cluster_291	311166
291	cluster_291	311166
291	cluster_291	311326
291	cluster_291	311384
291	cluster_291	311422
291	cluster_291	311441
291	cluster_291	311441
291	cluster_291	311441
291	cluster_291	311468
291	cluster_291	312077
291	cluster_291	312159
291	cluster_291	312952
291	cluster_291	312952
291	cluster_291	312952
291	cluster_291	312952
291	cluster_291	313245
291	cluster_291	313566
291	cluster_291	313583
291	cluster_291	313588
291	cluster_291	313873
291	cluster_291	313873
291	cluster_291	314028
291	cluster_291	314028
291	cluster_291	314300
291	cluster_291	314462
291	cluster_291	314644
291	cluster_291	314743
291	cluster_291	314830
291	cluster_291	315697
291	cluster_291	316123
291	cluster_291	316123
291	cluster_291	316123
291	cluster_291	316687
291	cluster_291	317241
291	cluster_291	317346
291	cluster_291	317418
291	cluster_291	317418
291	cluster_291	317439
291	cluster_291	317579
291	cluster_291	319110
291	cluster_291	360568
291	cluster_291	360568
291	cluster_291	360665
291	cluster_291	360764
291	cluster_291	360764
291	cluster_291	360764
291	cluster_291	360764
291	cluster_291	360863
291	cluster_291	360863
291	cluster_291	360895
291	cluster_291	361035
291	cluster_291	361191
291	cluster_291	361221
291	cluster_291	361221
291	cluster_291	361309
291	cluster_291	361309
291	cluster_291	361321
291	cluster_291	361321
291	cluster_291	361321
291	cluster_291	361387
291	cluster_291	361452
291	cluster_291	361640
291	cluster_291	361662
291	cluster_291	361662
291	cluster_291	361784
291	cluster_291	361800
291	cluster_291	361814
291	cluster_291	361814
291	cluster_291	361814
291	cluster_291	361848
291	cluster_291	361848
291	cluster_291	361848
291	cluster_291	361935
291	cluster_291	361999
291	cluster_291	361999
291	cluster_291	362017
291	cluster_291	362045
291	cluster_291	362093
291	cluster_291	362093
291	cluster_291	362170
291	cluster_291	362170
291	cluster_291	362229
291	cluster_291	362229
291	cluster_291	362293
291	cluster_291	362293
291	cluster_291	362460
291	cluster_291	362460
291	cluster_291	362484
291	cluster_291	362484
291	cluster_291	362593
291	cluster_291	362593
291	cluster_291	362614
291	cluster_291	362686
291	cluster_291	362703
291	cluster_291	362703
291	cluster_291	362728
291	cluster_291	362728
291	cluster_291	362728
291	cluster_291	362766
291	cluster_291	362766
291	cluster_291	362766
291	cluster_291	362855
291	cluster_291	362955
291	cluster_291	362959
291	cluster_291	363017
291	cluster_291	363017
291	cluster_291	363017
291	cluster_291	363213
291	cluster_291	363232
291	cluster_291	363232
291	cluster_291	363237
291	cluster_291	363266
291	cluster_291	363266
291	cluster_291	363266
291	cluster_291	363284
291	cluster_291	363485
291	cluster_291	363487
291	cluster_291	364183
291	cluster_291	364430
291	cluster_291	364430
291	cluster_291	366203
291	cluster_291	366203
291	cluster_291	366203
291	cluster_291	367902
291	cluster_291	367902
291	cluster_291	367909
291	cluster_291	368042
291	cluster_291	373065
291	cluster_291	373065
291	cluster_291	373541
291	cluster_291	373541
291	cluster_291	497958
291	cluster_291	498140
291	cluster_291	498272
291	cluster_291	498333
291	cluster_291	498599
291	cluster_291	498786
291	cluster_291	498803
291	cluster_291	498803
291	cluster_291	498890
291	cluster_291	498890
291	cluster_291	499020
291	cluster_291	499020
291	cluster_291	499731
291	cluster_291	501563
291	cluster_291	501563
291	cluster_291	54230
291	cluster_291	54241
291	cluster_291	54705
291	cluster_291	58961
291	cluster_291	58961
291	cluster_291	59328
291	cluster_291	59328
291	cluster_291	60421
291	cluster_291	60465
291	cluster_291	60465
291	cluster_291	64187
291	cluster_291	64187
291	cluster_291	64198
291	cluster_291	64198
291	cluster_291	64301
291	cluster_291	64370
291	cluster_291	64475
291	cluster_291	64514
291	cluster_291	64896
291	cluster_291	64896
291	cluster_291	64896
291	cluster_291	64896
291	cluster_291	65196
291	cluster_291	65248
291	cluster_291	65248
291	cluster_291	679140
291	cluster_291	680354
291	cluster_291	681415
291	cluster_291	683504
291	cluster_291	684322
291	cluster_291	685656
291	cluster_291	686999
291	cluster_291	687575
291	cluster_291	687711
291	cluster_291	688235
291	cluster_291	688495
291	cluster_291	688495
291	cluster_291	689364
291	cluster_291	689364
291	cluster_291	689364
291	cluster_291	689364
291	cluster_291	690038
291	cluster_291	690229
291	cluster_291	690345
291	cluster_291	690450
291	cluster_291	81643
291	cluster_291	81674
291	cluster_291	81826
291	cluster_291	83498
291	cluster_291	83582
291	cluster_291	83712
291	cluster_291	84026
291	cluster_291	84351
291	cluster_291	84351
291	cluster_291	84474
291	cluster_291	85385
291	cluster_291	89791
291	cluster_291	89827
291	cluster_291	94196
291	cluster_291	94196
291	cluster_291	94196
292	cluster_292	116684
292	cluster_292	245978
292	cluster_292	245978
292	cluster_292	245978
292	cluster_292	260323
292	cluster_292	260323
292	cluster_292	260323
292	cluster_292	260323
292	cluster_292	261737
292	cluster_292	288471
292	cluster_292	290925
292	cluster_292	29157
292	cluster_292	295297
292	cluster_292	296374
292	cluster_292	296374
292	cluster_292	308345
292	cluster_292	308757
292	cluster_292	308757
292	cluster_292	308757
292	cluster_292	308757
292	cluster_292	308918
292	cluster_292	308944
292	cluster_292	309429
292	cluster_292	310689
292	cluster_292	310689
292	cluster_292	312677
292	cluster_292	312677
292	cluster_292	312703
292	cluster_292	312703
292	cluster_292	313594
292	cluster_292	313594
292	cluster_292	313594
292	cluster_292	314273
292	cluster_292	314273
292	cluster_292	353233
292	cluster_292	360702
292	cluster_292	360702
292	cluster_292	360702
292	cluster_292	361034
292	cluster_292	361202
292	cluster_292	361202
292	cluster_292	361202
292	cluster_292	362046
292	cluster_292	362046
292	cluster_292	362205
292	cluster_292	362358
292	cluster_292	362886
292	cluster_292	363522
292	cluster_292	365755
292	cluster_292	365755
292	cluster_292	365755
292	cluster_292	365755
292	cluster_292	365755
292	cluster_292	378467
292	cluster_292	500110
292	cluster_292	54299
292	cluster_292	54299
292	cluster_292	54299
292	cluster_292	54299
292	cluster_292	54299
292	cluster_292	65038
292	cluster_292	65038
292	cluster_292	679869
292	cluster_292	679869
292	cluster_292	679869
292	cluster_292	679869
292	cluster_292	94193
292	cluster_292	94193
293	cluster_293	116726
293	cluster_293	246172
293	cluster_293	246172
293	cluster_293	24937
293	cluster_293	24963
293	cluster_293	25065
293	cluster_293	25128
293	cluster_293	25285
293	cluster_293	25285
293	cluster_293	25285
293	cluster_293	25285
293	cluster_293	25285
293	cluster_293	25386
293	cluster_293	25548
293	cluster_293	25548
293	cluster_293	25548
293	cluster_293	25550
293	cluster_293	25550
293	cluster_293	25633
293	cluster_293	25684
293	cluster_293	266803
293	cluster_293	286973
293	cluster_293	286973
293	cluster_293	286973
293	cluster_293	289395
293	cluster_293	289395
293	cluster_293	289395
293	cluster_293	289395
293	cluster_293	289687
293	cluster_293	290485
293	cluster_293	290562
293	cluster_293	290562
293	cluster_293	291314
293	cluster_293	291314
293	cluster_293	291314
293	cluster_293	291314
293	cluster_293	291314
293	cluster_293	291314
293	cluster_293	291608
293	cluster_293	292944
293	cluster_293	292944
293	cluster_293	29503
293	cluster_293	296981
293	cluster_293	297804
293	cluster_293	298442
293	cluster_293	300846
293	cluster_293	300923
293	cluster_293	300923
293	cluster_293	304077
293	cluster_293	304077
293	cluster_293	304077
293	cluster_293	306091
293	cluster_293	306091
293	cluster_293	308134
293	cluster_293	311621
293	cluster_293	311621
293	cluster_293	311621
293	cluster_293	313089
293	cluster_293	314459
293	cluster_293	314459
293	cluster_293	315741
293	cluster_293	360539
293	cluster_293	360637
293	cluster_293	360637
293	cluster_293	360645
293	cluster_293	361069
293	cluster_293	361069
293	cluster_293	361086
293	cluster_293	361614
293	cluster_293	361614
293	cluster_293	361614
293	cluster_293	361614
293	cluster_293	361614
293	cluster_293	361614
293	cluster_293	361853
293	cluster_293	362107
293	cluster_293	362107
293	cluster_293	362188
293	cluster_293	362188
293	cluster_293	362881
293	cluster_293	362980
293	cluster_293	367838
293	cluster_293	367838
293	cluster_293	499516
293	cluster_293	499723
293	cluster_293	57395
293	cluster_293	60577
293	cluster_293	64317
293	cluster_293	64827
293	cluster_293	680478
293	cluster_293	680478
293	cluster_293	685001
293	cluster_293	685001
293	cluster_293	688999
293	cluster_293	688999
293	cluster_293	79430
293	cluster_293	80848
293	cluster_293	80899
293	cluster_293	80899
293	cluster_293	81676
293	cluster_293	81676
293	cluster_293	81812
293	cluster_293	81812
293	cluster_293	81812
293	cluster_293	83839
293	cluster_293	84608
294	cluster_294	100363987
294	cluster_294	114002
294	cluster_294	117024
294	cluster_294	155437
294	cluster_294	171016
294	cluster_294	171387
294	cluster_294	171522
294	cluster_294	171522
294	cluster_294	192268
294	cluster_294	24186
294	cluster_294	24186
294	cluster_294	24297
294	cluster_294	24307
294	cluster_294	24326
294	cluster_294	24326
294	cluster_294	24326
294	cluster_294	24326
294	cluster_294	24329
294	cluster_294	24329
294	cluster_294	24470
294	cluster_294	245961
294	cluster_294	24825
294	cluster_294	24825
294	cluster_294	25080
294	cluster_294	25114
294	cluster_294	25134
294	cluster_294	25496
294	cluster_294	25496
294	cluster_294	25728
294	cluster_294	287726
294	cluster_294	289026
294	cluster_294	29277
294	cluster_294	293504
294	cluster_294	293504
294	cluster_294	294103
294	cluster_294	294103
294	cluster_294	295293
294	cluster_294	295293
294	cluster_294	29725
294	cluster_294	299131
294	cluster_294	300666
294	cluster_294	300666
294	cluster_294	300666
294	cluster_294	305340
294	cluster_294	307092
294	cluster_294	307526
294	cluster_294	307526
294	cluster_294	308709
294	cluster_294	308709
294	cluster_294	308709
294	cluster_294	309041
294	cluster_294	310665
294	cluster_294	310689
294	cluster_294	310689
