ID	S4P1_C10	S4P1_D10	S4P1_B10	S4P1_A11	S4P1_F10	S4P1_G10	S4P1_H10	S4P1_E11	S4P1_C11	S4P1_D11	S4P1_B11	S4P1_G11	S4P1_A12	S4P1_F11	S4P1_H11	S4P1_D12	S4P1_B12	S4P1_C12	S4P1_E12	S4P2_D01	S4P1_H12	S4P1_F12	S4P1_G12	S4P2_F01	S4P2_H01	S4P2_G01	S4P2_E01	S4P2_G02	S4P2_F02	S4P2_D02	S4P2_E02	S4P2_B03	S4P2_H02	S4P2_C03	S4P2_A03
FKBP10_33287	1.20380538303212	1.09892434921763	1.24932711623415	0.538574722908977	1.98530464263193	1.32377124827612	0.993360333517431	0.912673576155977	1.14485639518115	1.51928776478897	1.04898260926254	0.415924618063461	0.681051214084138	1.00303088635124	0.990273282674166	1.44219735697157	0.76506470209626	1.17916729042855	0.656890172950523	0.426013826409418	0.618375043185958	1.29372436927658	0.598965060607559	1.07195831465125	0.731368230001149	1.1175391553998	0.497416060995729	1.03580779237547	0.598231376486663	1.05929705774336	1.45290388810767	1.16493252242043	1.33182972275692	0.884417709914899	1.07981623897604
CNN1_32759	0.334216890417257	0	0.426883351278297	0	0.621134402721947	0	0	0.527336093244573	0	0	0	0.415924618063461	0.264359302788946	0.586983798949927	0.259799447700094	0.316533764211639	0.432663471335466	0.325262143818666	0	0	0	0	0	0	0	0.475003763857558	0.497416060995729	0	0	0.900824482458996	0.254672678053699	0	0.382327988228898	0	0
PLK1_9504	0.605386056266809	1.37780622602694	1.61633782460206	0.929846747849634	0.621134402721947	0.460269707557057	1.45097581805077	1.34734201686694	0.788054807374272	0.697920573380675	1.22424886753691	1.00177369241165	1.00397104629109	0.323141213627383	1.36653093531857	1.1548906631485	1.03503919728574	1.17916729042855	0.899191469123299	0	0.850173477668472	1.45518729350547	1.02095320246569	1.07195831465125	1.98948706416112	1.46186813801995	1.16030627097617	0.765682575434371	0.598231376486663	0.900824482458996	1.23355383945381	0.87038564833162	1.14650780654992	0	1.84751162304323
IGFBP3_8881	6.31231238337578	6.06618976711795	6.26212839474232	5.7834081598557	6.41750159990137	6.27915544142957	6.48269314944711	6.21432044225132	6.06896673468287	6.02420874097519	6.44836281926399	6.33142796467834	6.12883294742749	6.21542712343953	5.85855897266737	6.38253800143814	6.38430289860433	6.30178440736363	6.18580113560005	6.00465867535671	6.39141534823763	6.25707224648285	5.56427654988425	5.82906586827312	6.10164626825435	6.27834988776768	6.15780723583905	6.27275085271635	6.18864499671426	6.13245005734446	6.36585770351321	6.41737077792497	6.15168504328117	6.51607938544646	5.87146467831957
COG4_8348	3.54700668025103	3.63453440455576	3.70613491048758	3.7730501036452	3.93161016574017	3.82303240395619	3.74256762078516	3.50712717354998	3.45050891874535	3.77090179865978	3.57990056392079	2.87753140016942	3.32906812706186	3.2533467151411	3.30437250992889	3.52974606333111	3.90582494200466	3.82276969002038	3.71262732466611	3.62480720369472	3.70495662236113	4.03447753917877	3.62314720098571	3.75409264345498	3.79432757421891	3.66649022312238	3.5987746996231	3.64994584496783	3.35747770570681	3.80807514419011	4.1058006102883	3.70134911103258	3.87331663929074	3.81898351838766	3.80673095612652
CTPS1_32924	4.03394108580117	3.78553302258746	4.13156167559718	4.09297330208595	3.62055900963392	3.37781436826519	3.07572508402232	3.66602198830377	3.63059968043723	3.68045208124828	4.11297704354058	3.70371252587141	3.29990563076105	3.73351974611918	3.70443459450114	4.24103529673762	4.06501558125529	3.94624877762952	3.54455782318414	3.36105808425117	3.81875399524041	3.92843595548681	4.46596238698398	2.99659461412233	3.9564919095939	3.62149320929388	3.1411016948589	3.28572439096049	3.24468658864754	4.03488529028486	3.85942812702075	3.7465570797825	2.94030881546176	2.87679106079342	3.91721338990915
FANCD2_32782	0.833561065257748	0.296768514502051	0	0	0.343739881873561	0.460269707557057	0.993360333517431	0.527336093244573	0.312953495655495	0.27188976654706	0.617801655647949	0.415924618063461	0.264359302788946	0.809953214292601	0.990273282674166	0.316533764211639	0.432663471335466	0.814489901815352	0	1.02186977422901	0	0.90377931197835	0	0.794816513558347	1.40628204802409	0.66437613070838	0	0	0	0.283072115932129	0.254672678053699	0.499859415645754	0.382327988228898	0	1.07981623897604
ANLN_32599	1.49817443724994	1.61141262962846	2.54115997625383	0.294274788891953	1.88378523866321	1.70256622470278	2.31128991123073	2.17955046413617	0.97745794732864	2.11043452142906	1.87683145330541	2.00265972155072	2.00595247805051	1.58900226918604	1.25168017415963	2.2265157538669	2.16903701144461	1.59604616365863	0.899191469123299	1.76749128817875	1.22519026724797	2.06816271334303	2.03131677883732	1.6801308505092	1.21438952285862	1.82150287612373	2.57051024890271	2.37880158137948	0.329904055835976	1.93288562542601	2.03176232817364	2.10855994447651	0.933822133164309	1.18207510592252	2.87013689854994
ARHGDIB_32723	5.64415238353526	5.21278715435337	4.96812365830578	4.49156442521668	5.30279478181194	4.810315985092	5.41326565726046	5.20801524913495	5.43940510998062	5.20469562152496	5.52045208615711	5.1998458476817	5.49318145875742	4.91274457588406	4.59009497399127	5.44917413363498	5.40147095976833	5.35603629632288	5.15383852584439	4.500899355138	5.27529507360587	5.12794151951587	4.99447916808431	5.20976445021731	5.18274744308386	4.71945289316705	5.11927308145454	5.23875421806849	5.17789308602393	5.26691732197509	5.15994013497314	4.46714014582281	4.97013325814	4.87487808221903	4.51753276712232
ASS1_33159	10.5569864254212	10.6999626382115	10.9166369973243	10.7754209688015	10.6900949949341	10.9188550613945	10.5347983159207	10.846334258507	10.9397112261122	10.6646175420129	10.3764724523016	11.3004600064139	10.6874064688698	10.8008739904584	10.675894702753	10.7908224812485	10.4467687646592	10.5928310487071	11.0683780147774	10.9704281729245	10.9044987986998	10.5064400234737	10.4788087603505	10.7794526035156	11.2249732516442	10.8530127757333	11.2262673387722	10.5355855127813	11.4117523094217	10.8403595473911	10.7750281967551	10.8421693611607	10.660040584158	11.0503259154444	10.3389558917898
PSEN1_9584	1.62552451640376	1.71540960300607	1.61633782460206	1.60236928625213	1.65642152483662	1.5255652724251	1.69123817502052	1.77692938824344	1.66913298687752	1.16628482328196	1.22424886753691	1.41725427427922	1.49053045338517	1.46328800645916	1.83392606428369	1.56690240216351	1.6314948355733	0.814489901815352	0.899191469123299	1.44232330633974	1.04983303842133	1.7322961489515	1.61283301932963	1.07195831465125	1.40628204802409	1.56052383610943	0	0.765682575434371	1.72786297838203	1.84855711039396	1.55122081388785	1.96293035516704	1.6434425368899	1.42869919719966	1.84751162304323
RNPS1_9720	8.08117533456853	7.93347583526422	7.91697863369422	8.30259026250526	7.83163947823846	7.60110728399873	7.75493562935898	7.75124289195132	7.88696182511487	7.88246564946785	7.8255381473824	7.77391758482837	7.91358605689621	7.68550604109205	7.96012650092391	7.93438411100166	7.89972978542999	7.92491767155216	8.07075428734071	7.99743682495705	7.99847239994676	7.82571670093967	8.46144686847468	7.72976555494865	7.78477078544627	7.87503141359358	7.80555332722792	7.78466502568702	7.96558205297313	7.94358016379063	7.7489248480125	7.77894446644378	7.95067881936679	7.81231935184238	7.83655339957128
TP53BP2_10064	5.60605135101807	5.65994169996103	6.10501339427429	5.45913638614586	5.81820287236505	5.54989946203889	5.68738680993	5.45294956127913	5.36503484416688	6.02420874097519	5.77401685373289	5.70391683004796	5.64584619671254	5.78073210452531	5.74106402782431	5.83748138192729	5.94256370777487	5.83008157717466	5.7330714323905	6.17894147789084	6.0330922899761	5.78134838185703	5.93573475698499	5.74260600092044	5.72319565694683	5.92725656292695	5.79030660693967	5.48416674336595	5.51430477951222	5.56655948231438	5.74703157977063	5.98926255281694	5.68289944034554	5.70554042089022	5.60052899181886
TGFB3_10006	2.21713784879486	2.53510418259754	2.91498533064213	2.0592713916989	2.67374661620154	2.55713727046335	2.07729564698265	2.03169806324019	2.60578184845779	2.5794987833686	2.78238470550163	2.22517867406945	2.54261975246923	1.58900226918604	2.41707464521176	2.56235182979451	2.99900097281239	2.53728349194287	2.41280926143894	2.62123008967137	2.72661845108693	1.85315026469205	2.73572274845873	2.7821681781524	1.727155909097	2.50565270083614	2.10214183180278	2.79732031769108	2.67706288617422	2.41566771330518	2.22287734702984	3.07952551916987	1.89955888504402	2.95757201596058	3.36196344948511
IGHA_8883	3.09762668590051	1.90329993037462	1.02359523026904	1.36953841629009	2.61159711719169	1.70256622470278	2.31128991123073	1.9516719202103	2.28568978489856	2.93289771502701	2.66569999508762	2.87753140016942	2.32827653293746	2.25271021753772	1.98538522122055	2.43723522973773	1.45870512202533	1.91907795586357	2.15707020248614	2.77394931581972	3.08610975486308	2.25524793121488	2.35530868526369	2.22474526206459	1.98948706416112	2.60145501673549	2.46689121091719	2.17020422141739	3.3208517829213	3.24100788298315	1.81140746466502	1.61841665562838	1.33182972275692	1.18207510592252	1.84751162304323
SOS1_9918	5.49368259181815	5.15846869872921	5.29352567528811	4.95855029094225	5.17969055817615	5.10626918906038	5.00946915698674	5.13742457995489	5.17496539929296	5.21278604142426	5.33229012322661	5.30113573097686	5.51871964860532	5.24430007678505	4.84904986627833	5.33104530989741	5.41335881637004	5.46742767559387	5.3704301280075	4.91642340863516	5.30489242532807	5.22071814010512	5.28845428006035	5.51810263273439	5.47813211744807	5.44944391196038	5.20227714717026	5.00709465496363	5.22820412494926	4.8882746834864	4.88623913920986	4.98375093330297	4.79197152140001	4.57546504264733	4.90486639669271
PGM1_9466	9.11423777100754	9.15750131170464	9.09293819142209	8.75351352603897	9.10147073650144	9.19966751422661	9.1528763258714	9.24206342806167	9.1646985076144	9.17170226511258	9.11715712584356	8.91742457156769	9.39722807049549	9.16591619114017	9.02655033390206	9.19747489435222	9.1583531536667	9.13615368522032	9.14796823431585	9.2584694979627	9.19322587903882	9.19831469286258	9.22144481685429	9.26351653315195	9.14838159985039	9.12059722456603	8.90253238951817	8.98847486508794	8.77236990228436	9.17132529866398	9.13256324116869	8.93059866044599	8.82860604258991	8.87297869897888	8.89432038297467
COL6A2_32304	2.44142488982186	1.71540960300607	2.03524969350534	1.70605928333477	2.40726379646476	2.55713727046335	1.69123817502052	1.77692938824344	2.05284262074222	1.88598362554064	2.24541831611784	0.738384722503071	1.77113775767161	1.91133371945749	1.75178377097148	1.30568421389164	1.78578561011559	1.47001332171407	1.59377497568125	1.76749128817875	1.65103124127951	1.29372436927658	1.83719574014821	1.97798575106166	1.57562145912391	2.17290241120954	1.61278395002305	2.05338382887783	1.72786297838203	1.75899172990418	2.28134232858855	2.93077747932086	1.77717668766773	2.13227332712548	1.07981623897604
RAC1_9645	7.00245655476367	6.82486729151647	7.02372508866913	6.73697476495699	6.85649971026894	6.99598487011658	6.83855477654828	6.89528460218454	7.07123472245452	6.96359937514587	7.0814629898136	6.97697524258131	7.08682403069424	6.7873601971968	6.85593652490008	7.1479398769779	7.33559496158987	7.10922999184608	7.12610162725985	6.70120096158286	7.03091749530674	7.16538184924196	6.88673981820198	6.86260641915927	7.03773407765026	7.02307934154068	6.86644928198414	7.1255115472845	6.8814572369468	6.97824019933109	6.82972242778043	6.83865884133197	6.91356823298876	6.83217594538586	6.65100149231908
STK3_33031	0	0.296768514502051	0.426883351278297	0	0.621134402721947	0.460269707557057	0.580539453412771	0.287629186287187	0	0.500574331571838	0	0.415924618063461	0.681051214084138	0.323141213627383	0.479876735504802	0	0.432663471335466	0.325262143818666	0	0	0.850173477668472	0.660509293999166	0	0.451465249537323	0	0.475003763857558	0.866604024279674	1.03580779237547	0	0.283072115932129	0.254672678053699	0	0	0.884417709914899	0
MELK_9218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VDAC2_10151	8.09499653033397	7.97466514423624	7.89419017993259	7.55206525525328	7.99725732140803	8.13427358028323	8.1913064392433	8.02616226188817	7.98264094144231	8.10633865549855	7.96323612049355	8.1137981838803	8.10909020370424	7.95877227516432	7.82981446383919	8.15779396980195	8.21026368932364	8.01511964270886	7.90362467342569	7.89705744091755	7.88710742359191	8.08059115331069	8.16558074644449	7.81697547681668	7.79552871705304	7.98458612851217	7.87550909236088	7.87994071262592	7.77566548287625	7.9574874364936	7.96051495184773	8.15928668959661	7.66599908433703	7.72559686031221	7.75707828736507
S1PR3_32754	3.7281998842627	3.63453440455576	3.85087196502331	3.62215963883007	3.95682530310462	4.13217834456198	3.60249096029703	3.5620597034644	3.65854459854485	3.55878110278361	2.78238470550163	4.30104570082493	4.00743676802851	3.8129786526477	3.96357646341999	3.67537278077116	3.23164046618709	3.62995611092646	4.07542213232326	4.04073759736193	3.9242277739682	3.92843595548681	3.73888791741921	3.93825811955217	3.35656361307932	3.23009841869187	4.02079262923943	3.76586734047478	4.14571297637958	3.30569485038744	3.97020411616992	4.38374828009032	2.88211719897748	4.12906685914076	3.51034890244305
HPS5_8825	2.95940212065531	2.97300430764204	3.15696361184671	2.34279117617257	2.94973127989733	3.0250608590343	2.44855074406212	2.84352495771613	3.04744191656874	3.18398585605798	3.17281177535458	2.81039420386789	2.93288952055888	2.9121400920673	2.98293496588309	3.33305029332966	3.5225194772078	3.10211424075961	2.48888579807514	3.26121599644536	3.58140849263064	2.76689303248463	3.12423622789609	2.85724096832288	2.92640344155774	3.13724724560958	3.20690230471045	2.72277062540078	2.78855729813036	3.27371388727741	2.67938343003798	3.27732883572174	3.10200064788567	3.423473700577	2.11812728071647
LOC102551815_32699	6.68553270452666	6.65544301139015	6.61110875583223	6.143447879255	6.58048929035157	6.60851863274056	6.53372743295177	6.51157538668828	6.58438093718333	6.50789827081474	6.60708743964671	6.5529712231573	6.78921900000824	6.59844983557479	6.5198506505543	6.40776969746806	6.62311692279479	6.74775746645463	6.46072172613286	6.72012734207443	6.67821279154777	6.48925388879614	6.51687898525653	6.46675678679365	6.44555752815453	6.64162099359636	6.44363526860303	6.47365481845083	6.39652342698216	6.52772281329139	6.45745085160344	6.6845752340552	6.37381749688883	6.57487598331121	6.18293721090507
BNIP3L_8155	8.11819288953942	8.1472978610023	8.0277199954005	8.37615553949264	8.03326217731618	7.9753202496544	7.94384581807493	8.22648969842329	8.08914867739986	8.14172893995182	7.97554402142195	8.0091559783542	7.99998873476707	8.10932125329823	8.39247286410199	8.06038805288835	7.93107762668982	8.0458177981159	8.04263276128924	8.02243046558775	8.06629058958058	8.0173357465951	8.12891849245952	7.69948337646568	7.95947998253536	8.03048944010225	7.93496625949539	7.8253161447257	8.15434932746619	8.05831322652129	8.09596564447125	8.08423157370894	8.24715166164571	8.2311773256134	8.34970104013956
PCBD1_9435	11.0738917591731	11.230195231603	11.2045585783261	11.3056967320901	11.2285240725909	11.3524197880183	11.3291865286111	11.2453978827091	11.1490268562899	11.2023132154925	11.3227299094612	11.2105580292235	11.0988339112403	11.3104043508973	11.2133892537425	11.4194005959853	11.3408777313346	11.3206532633316	11.3232381131898	11.1540944259376	11.1910460968662	11.3162882450543	11.1595556896946	11.2639121741037	11.2982869514662	11.1459678011485	11.2641905705609	11.1524217991364	11.0388985983497	11.214497204709	11.3231677435107	11.1318880724805	11.2379245903682	11.0672052082779	11.3735449406711
TRIB3_10079	5.268276374138	3.87807710206901	4.9032026251682	5.13613104109104	3.71225378064296	4.13217834456198	3.54241638138816	4.70885664719415	5.0539374192688	3.33986235491219	4.35829297561366	4.41841671904467	4.79424095202366	4.05008326552797	4.16742646930728	4.55892945621119	3.76447693132073	4.37334069264133	4.82742858271498	4.04073759736193	4.41518500177283	4.33350510010969	5.57988299760418	3.54292938191099	4.68694769158604	4.01854088680502	3.44365831834395	3.97302877842786	4.81939008284881	4.83448186643629	3.98786719270844	3.91442826890136	3.37944724355486	3.8615892170881	4.05247985122113
LOC100912469_9108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOLC1_9330	2.69478015389495	2.88653380338222	2.4531861571939	3.0818265802064	2.25295717266545	2.80998727804908	2.31128991123073	2.37629648655494	2.35564217436376	2.42092833583579	2.39952136949635	2.66595102894107	2.38492096858232	2.09209574038331	2.56871468085765	2.37035771306438	2.37758946887704	3.05898661966942	2.75847442397371	2.699609557933	2.16299733576918	2.56935604865668	2.03131677883732	2.33391369077185	3.04655069527274	2.73419297890439	2.35525002636386	2.05338382887783	2.78855729813036	2.77676639542487	2.22287734702984	3.14851757273669	2.30590189912611	2.49904391929637	3.07469589496736
SLC22A1_33065	7.97456305507455	7.8243171745512	7.93535965493416	8.0415022740491	7.94308510069535	7.92935400026747	8.02428781228202	8.10110685900267	7.95050607977548	8.08556155771291	8.22143626674594	7.84692746140725	7.70971946052466	7.98044598146382	8.13637961828567	8.03632198947309	7.96378117775209	8.19893128357194	7.87201109156905	7.88452873060693	7.87235643720898	8.14563308785471	7.89005144156885	7.98958261894832	8.0212767420084	7.93257638106319	8.03798793512651	7.99725470755959	7.65027177973853	8.01060121796693	8.20286778864133	7.97450542153943	8.18683418243953	7.82583127205255	8.04964567493584
EGF_8530	4.54964390947234	5.01298924298991	4.62985284097087	4.79179697145479	4.84354835081504	5.07444175277567	4.7420726305114	5.12835284600541	5.0539374192688	5.04167244119576	4.87432291661334	4.95762729162144	4.97115178648249	5.17581255672695	4.97205326072563	4.49757856918644	4.95773760134625	4.89867738959958	5.14210619293302	4.77877393584864	4.7808183900438	4.66601242822947	4.43196957647916	4.77898869147262	5.14286549685422	4.59695599799578	4.75146494395766	4.9096401281176	5.58550791768276	5.13962266696897	4.97747567095851	4.59623404685761	4.60674692280117	5.27231674015298	4.73425639396979
KIF18B_32882	0.833561065257748	1.71540960300607	2.03524969350534	0.294274788891953	0.343739881873561	0.808671700431184	1.99002900593908	1.57806661009885	1.14485639518115	1.62006241209626	1.38051077411027	1.87704831384522	1.85372935986067	1.32556439516465	0.839354179683086	1.44219735697157	1.45870512202533	1.33190721550508	1.59377497568125	0.426013826409418	1.38152446350698	1.29372436927658	1.34703566575295	1.5044382527971	0.992999894974256	1.82150287612373	0.866604024279674	1.26324382588122	0.82439259759587	1.05929705774336	0.974768005551741	1.4094197438654	1.14650780654992	1.82295777296783	2.34591059407007
MPC2_33219	5.34430733322098	5.15846869872921	5.22876433754115	4.82672525538143	5.23226625397831	5.24139409814019	5.38788585778034	5.2504424234266	5.33936769896672	5.26818315855135	5.83608032326782	5.31331120145505	5.49960851267847	5.57578380600225	5.49187336407952	5.2589298207816	5.76838642901152	5.45915789173024	5.46763892735898	5.01167379291568	5.30489242532807	5.46785717505045	4.7124225620184	5.34632801567089	5.70505165680876	5.64198500384247	5.39808662088734	5.25206865869755	5.16761685967815	5.17468106154713	5.55303716415193	5.60343978139896	5.3806401688693	5.39341416219679	5.29422841852257
BUB1B_8164	0.334216890417257	0.296768514502051	0.755872549365919	0	0	0	0.80166565227727	0	0	0.697920573380675	0.341721149657739	0.738384722503071	0	0.323141213627383	0.259799447700094	0.575960711488721	0.432663471335466	0.325262143818666	0	0	0	0	0	0	0.411541692415686	0	0.497416060995729	0.765682575434371	0.598231376486663	0.283072115932129	0.254672678053699	0	0	0	0
DDX18_8453	5.04724292057481	5.05324043393064	5.18846455724676	5.39851624704614	4.90960713896279	5.09044323766102	4.72865674161268	5.02460696167242	5.06442003486701	5.05972646409345	4.95111991562682	4.894196777531	4.6856941020613	4.62051859967403	5.05145463537289	5.21195562161167	5.15472041013306	5.15567695465046	5.22229683774773	5.17147357480457	5.07227100447246	5.04155964940608	5.12786253441594	4.75955073141697	4.97130405029448	4.97333134115009	5.16964632101807	5.02271575578679	4.99238658225931	5.14846745805704	4.87678993853454	4.90618365618447	5.11612444662906	4.83266879964996	5.12036274045144
DAK_8436	2.29583866808558	2.21854493772585	1.90866319660661	2.0592713916989	1.88378523866321	2.13165235336821	2.51257555095595	2.8872034191245	3.00453714976989	2.42092833583579	2.60361650706872	2.87753140016942	2.43942514594031	2.86320269313589	2.66161982507957	2.43723522973773	2.721497281001	2.53728349194287	2.06064984832602	1.76749128817875	1.22519026724797	2.76689303248463	1.83719574014821	2.53021276993502	2.72504512753969	2.5543489330767	2.66718314098921	2.72277062540078	2.49178540192102	2.47312366184186	2.84359817581762	2.76491099426492	1.49603312053537	2.60314949943914	2.4475969967118
STK10_9962	3.00696373011864	2.28765777903046	2.62407618705957	2.40574726526249	2.89859715358071	2.64643594568853	2.68918539318516	2.03169806324019	2.91469891897867	2.67628922896807	2.83736882884616	2.81039420386789	3.00694217435912	2.17463696624319	2.1863802864386	2.62106319706141	3.5225194772078	2.76903490857308	2.41280926143894	2.2566119559147	2.89175774255957	2.6382510391916	1.61283301932963	2.7821681781524	2.21137695355637	2.23396704346191	2.7577829431572	2.64415774501344	2.5562248240856	2.58159544794153	2.33753001385653	2.47374363308029	2.30590189912611	2.70024573185866	2.87013689854994
RNH1_9718	5.92977605011959	5.77272017565611	5.80084505948586	5.64021529484689	5.58743580252817	5.84222082434404	5.80710557701241	5.99729984843783	5.74329596371924	5.90444283494346	6.10052971043386	5.85314953037741	6.06958898026384	5.70637892576018	5.81371528869828	5.39131844243757	5.94256370777487	5.83008157717466	5.66910750068608	5.67675766603023	5.35291073322544	5.65404719928145	4.99447916808431	5.39752836118992	6.23407872404011	5.85133999738044	5.69033319535785	5.59280858521159	5.83316061786776	5.87441155618028	5.86642122180675	5.88192412492772	5.70824083533024	5.76285961763007	6.04373232863557
LSP1_32853	5.02431265891559	4.31877660869094	4.10293823279734	3.0818265802064	4.62501916551488	3.89768215557446	4.49507225215794	4.16902067668417	4.52635617392182	4.59857324408007	4.73647961183767	4.17327348075964	4.55602976740563	3.95986182288283	4.13538950657537	4.24103529673762	4.67132833369527	4.57048033543325	3.64772968044065	4.21096010750507	4.56947089674733	4.08471181759713	3.945760293231	3.71426044585046	4.12972166522531	3.75248090516956	4.43190004710268	4.80512252277607	4.28532410964725	4.17997843733391	4.37104530799682	4.29523880346685	4.28614558484092	4.19718897580013	3.84450636617172
AATF_32691	5.34430733322098	5.13052278584188	5.29352567528811	5.37511049831968	4.90960713896279	5.10626918906038	4.7553649111434	5.12835284600541	5.10560503849405	4.84749772449511	5.18107540306314	5.06233266637701	4.81500360690655	4.94837339907955	4.89760777160373	5.2589298207816	5.2372931955391	5.39990278614204	5.45820754961634	5.15765601629159	5.31462479682393	5.04155964940608	5.34434852978429	4.79816823464301	5.10184963137502	5.31459588432442	5.32588559002577	5.23875421806849	4.9570223606899	5.1572583542607	5.28665239448594	5.21041189856662	5.3161733021614	5.10508155525344	5.1953687991463
SLC6A18_32647	0.334216890417257	0	0.426883351278297	0	0.343739881873561	0	0	0	0.569973668691935	0	0	0	0	0.323141213627383	0.259799447700094	0.316533764211639	0	0	0	0	0	0	0.598965060607559	0	0	0	0.866604024279674	0	0.329904055835976	0	0	0.87038564833162	0	0	0
LGALS3BP_8990	5.5748290374517	5.56569290433653	6.22939860162679	4.66885592552811	5.48716008788363	5.02534404534921	6.24425259269407	5.55803007220972	5.99417902790041	5.75732769184508	6.3335262700243	5.81083689799701	5.53758092875484	4.62051859967403	4.84904986627833	5.93904750699958	5.82288241229518	5.50004077029369	4.72104087444327	5.21214952917318	6.06803492180205	5.40992707457009	5.76875287090412	5.8102953738992	5.18274744308386	4.59695599799578	5.32588559002577	5.7973655092069	6.30103379682386	5.89031719276957	6.33858345868167	4.64480194646141	6.22959178314819	5.65798676357571	5.26666724111403
RAP1GAP_9659	2.29583866808558	1.09892434921763	1.90866319660661	1.60236928625213	1.88378523866321	2.13165235336821	1.16254570443074	0.912673576155977	1.55482747435123	1.62006241209626	1.76782765648342	1.73944815341605	1.5902548038441	1.91133371945749	1.6646806952106	1.30568421389164	1.6314948355733	1.00832071992564	0.656890172950523	1.61404914315858	1.38152446350698	1.45518729350547	2.03131677883732	0.451465249537323	1.40628204802409	1.65286282142864	0.866604024279674	1.03580779237547	1.48465811485368	1.84855711039396	1.10995567758734	0.87038564833162	1.14650780654992	1.18207510592252	0.455497521588004
TMSB10_32772	7.98053179104085	7.74820159732318	7.98913802245477	6.86010141279436	7.91280262092133	7.7190180165286	8.05820203850521	7.5937355517474	7.83892399166704	7.97455860695615	8.26219517702592	7.74724111306578	7.7614455946572	7.48983743722187	7.23232857963404	7.92421990973421	8.03668401005662	8.00237057735927	7.45250858805672	7.78468009967698	7.94934090025193	7.71046169722985	7.64502190915187	7.69181246281471	7.7673894748937	7.35228579467295	7.78953594419344	8.02272541966565	7.76036079425148	7.82307744654215	7.82582429887216	7.6391039902963	7.99081465192078	7.63024905772322	7.41814835350345
SMC1A_9897	6.60282032242437	6.83066849542308	6.86658206172176	6.74612663829282	6.70103758858456	6.66837631207951	6.72828191757489	6.90594103972902	6.84369085342024	6.73553113883644	6.7027306234815	6.78049419209567	6.84328077154087	6.7608869685022	6.79571807884314	6.69076140535529	6.84999245493175	6.72379496682011	6.72338759961435	7.16550263320387	6.81134495741692	6.90726691937855	7.18597481403526	6.89859451013953	6.76745357437114	6.59582904768293	6.8198948558201	6.81156990841322	6.57040676542719	6.90445017200135	6.87551237412304	6.97311533617289	6.8428693965147	6.84815492072308	6.63492335922349
CAPN1_8194	0	0.296768514502051	0.426883351278297	0.294274788891953	0	0	0.319275894067856	0	0.97745794732864	0	0.617801655647949	0	0.487697334717794	0	0.670783021959456	0	0.76506470209626	0.325262143818666	0.656890172950523	0.426013826409418	1.04983303842133	0.90377931197835	0.598965060607559	0.451465249537323	0	0.475003763857558	0.866604024279674	1.03580779237547	0.329904055835976	0.283072115932129	0.825590358410967	0	0.933822133164309	1.42869919719966	0.801167943532742
GSTA3_33275	4.9892190856287	5.7545254128285	5.69933762215309	5.39851624704614	5.69624283346788	5.74448026702497	5.94110193372606	5.75948847644375	5.29554751099476	5.57477894056402	5.70916297796125	5.8193992856561	5.33685802304814	5.85769982024613	5.70877174330509	5.62442188016089	5.45995424279931	5.89895710924111	5.10632563557764	5.534315390766	5.62733348861654	5.56837392258176	4.99447916808431	5.88395507395447	5.95581703752807	5.46862648342709	6.07212611199451	5.77908669317382	5.55429509235293	5.61841093601543	6.00297842922846	5.675340795805	6.05623200874841	5.76285961763007	5.63327091075043
RAB11FIP2_9636	2.69478015389495	2.35361055164117	1.76989191467834	2.6849178377747	2.33217252752897	2.95687108439894	1.8971419295307	2.43633635417984	1.87370715489945	2.47574467270368	2.72522170662405	2.22517867406945	1.77113775767161	2.39722138616368	2.24760333757492	2.2265157538669	2.79603551969234	1.81922702637125	2.48888579807514	2.35676235111453	2.40085511417982	2.06816271334303	1.61283301932963	2.70297338778135	2.21137695355637	1.82150287612373	2.2342395266359	2.37880158137948	1.93592269287769	2.41566771330518	2.39161117962566	2.67423123072473	2.88211719897748	2.13227332712548	2.4475969967118
PIK3R1_32562	9.62639919860657	9.10640900591337	9.03635117788655	9.32748735788352	8.87963370766376	8.57907445198988	8.56604086382165	9.49282127809023	9.17380405441327	8.56078072331478	8.47545505139882	9.14394268962844	9.05121695514203	8.02562286073744	8.55644940140307	8.9444225585233	8.86675710703569	8.97511327721053	9.42952453370219	8.80375709664058	8.94563678303297	8.36602862832188	9.04011668652189	8.42855076603766	8.728588726911	8.82497242713861	8.46179536645262	9.01312248510798	9.35340160156012	9.42578052241045	8.61312845241352	9.12822173164977	8.45229646012717	8.81453856210692	8.67468188343291
