ID	S1P2_C05	S1P2_H04	S1P2_A05	S1P2_B05	S1P2_D05	S1P2_G05	S1P2_F05	S1P2_E05	S1P2_H05	S1P2_A06	S1P2_C06	S1P2_B06	S1P2_F06	S1P2_G06	S1P2_D06	S1P2_E06	S1P2_H06	S1P2_A07	S1P2_C07	S1P2_B07	S1P2_E07	S1P2_D07	S1P2_F07	S1P2_G07	S1P2_H07	S1P2_C08	S1P2_B08	S1P2_A08	S1P2_D08	S1P2_G08	S1P2_F08	S1P2_E08	S1P2_H08	S1P2_C09	S1P2_A09	S1P2_B09
SCRN1_9789	1.00599383776543	0.283625273761576	0.239008762335416	0.776539085477631	0.299636729590402	0	1.61331579284808	0.988200962523307	0.533342068444692	0	0	0.279146514213847	0.510315882651185	0	0	0.28285452938564	0	0	0.375037181494963	0	0	0.374220312110337	0	0	0.297741792785758	0.310691255834262	0	0.298979453303827	0.301525856450823	0.74578605046863	0	0	0	0	0	0
PRDX1_32791	11.1412405749034	11.02798815547	11.0731570848329	11.0578097558727	11.165024386002	11.6399780656035	11.1373059596582	11.3348275765783	11.2927036022042	11.4873573171545	11.4732846230112	11.5587969362011	11.4177476322997	11.2511082181224	11.1834686222661	11.5620747340474	11.1462214027024	12.0858427457979	11.4218084687359	11.5245513417532	11.5114004690274	11.7371224547003	11.7716959393871	11.5912480432739	11.4896641330369	11.5845380297799	11.5205378453535	11.6898176985809	11.749775456494	11.5049192091332	11.6502392887467	11.7201862945583	11.3305279963224	12.0414641876871	11.6204868383813	11.8049871986907
PRKACB_9562	5.58156765424798	5.41656830774643	5.44966101176191	5.62197720360165	4.85454271476426	5.71414920485511	4.9574185731134	5.37774942436776	5.77276613612394	5.39728914679237	5.27791246054149	5.24532393417699	5.38331565872885	5.54795441462765	5.63928653680909	5.71563872849098	5.49044089580874	5.29568981292401	5.55505877205138	5.43330294099911	5.01832328225164	5.78642425826299	5.40223211430822	5.42935047673935	5.54270845413857	5.78942188868932	5.56222337637883	5.43095793822039	5.4671223447569	4.79959908163325	5.22523604658809	5.11305264365746	5.46025354286197	5.44063734297789	5.76462447418649	5.40229616524788
SYTL1_33003	0	0	0.239008762335416	0	0.547616547042633	0	0	0.317220053322934	0	0.304644457226296	0	0.279146514213847	0.277605152581708	0	0	0	0.266111379877806	0	0	0	0	0	0.340715759140006	0	0	0.310691255834262	0.305639296105803	0	0	0.74578605046863	0	0	0.223314719495023	0.323160402740679	0	0.317052555883832
SLC2A5_9864	0.58896115818272	1.66561929368749	1.05733871158825	1.41343446259686	0.547616547042633	0.962914806608432	0.866960879599489	1.30775762579344	1.22763881508774	0.770061637965012	1.43669967283021	0.714074357568532	1.31340091437919	0.677887147157218	0.559925407880121	0.722290301223284	0.490697628849128	0.288377994294971	0.375037181494963	0.335912755345857	0.755134262105146	0	0.340715759140006	0.333226310078221	0.297741792785758	0.566185516233279	0.55771142531675	0.757724336576596	1.11252404169817	0.927909264643224	0.904598742598405	0.918607740342862	1.11895049913884	1.00307879825083	1.16418287668254	0.796887087925601
NFATC4_9300	0.812494020394015	0	0.443991696237345	0.561051736257574	0	0.775626336395435	0	0.317220053322934	0.740640072076554	0.556040322213813	0.573099972428587	0.279146514213847	0.277605152581708	0.262952294108029	0	0.519239303627386	0	0	0	0	0	0.374220312110337	0	0.333226310078221	0	1.1384928677781	0	0.298979453303827	0	0.537304464266358	0.522067682325039	0	0.587113613295769	0	0	0.317052555883832
RPL35_32720	12.2611479708483	12.0510234122724	12.4655655708739	11.9141497205429	11.3481140541048	11.2023148968308	12.0146469577661	11.9903308773768	12.0478950411186	11.7428649467138	11.7748982801379	11.1708526523544	11.4032409568722	10.9455364988545	11.1594434611093	11.5446069896531	11.4026014645432	10.6136998462227	11.0850268730173	10.820111084386	11.0039328913214	11.8762477789547	11.0890722075734	11.0533085925651	10.9996236874846	11.5157573344166	10.687571594392	11.3448627412116	11.3715063457971	12.1959355041326	10.9663385176682	11.2612956240618	11.4822593379016	11.4347706995218	11.1258423836185	11.1922121071606
GATM_32792	5.91263028296005	6.05765479540906	5.8428987278559	5.8411757704332	5.47238628116548	6.55498671885178	5.78031023917414	5.71146283902747	6.19005691375521	5.89587064900484	6.0035872209279	5.87378203218634	5.63812115721703	5.38495008673748	5.72585382283599	6.15774903239726	5.71845292555531	6.20548365386045	5.85797133625556	5.88759851957786	5.99589218337563	5.94739663880238	6.04434762268956	6.1209010471885	5.67804168644117	5.58793980338514	6.12726454967698	5.49865215083671	5.77946338412818	5.38677265292614	5.47901022625784	5.46529130663679	5.39287109431294	6.282196243946	5.93233109477873	5.49955583692076
CENPT_32437	0	0.283625273761576	0.443991696237345	0	0	0.307208213932736	0	0	0.29117799468887	0	0.314822289024294	0	0	0	0	0	0	0	0	0	0.297793477919685	0	0	0	0	0.310691255834262	0.305639296105803	0	0.301525856450823	0.537304464266358	0.28452116774864	0	0.877401658706648	1.32562186513189	0.581519969125001	0.317052555883832
PCK1_9439	10.6609870383231	11.0992949202847	11.1499808596002	10.1405160262001	11.4981826211252	11.735544627247	11.4388059597209	12.3872240560468	11.6043714231795	9.54181604222865	10.7708869982232	12.3566841096441	12.1870554804153	12.1051540240297	12.3510697838855	11.6027321723617	12.0937722354816	11.8582703952797	12.0076361757074	10.9191471508232	10.5794889052563	11.6972790050298	11.1391765152609	10.4186247273931	12.0498295440772	11.8286313507045	12.2840831460351	11.399379860823	11.2889421959038	11.3292063148523	12.9036184163931	11.6546687470334	10.739455283543	10.8425925946667	11.2688271132409	10.5283815325819
CENPW_32846	1.70873226360203	1.20382687870352	2.14517159636022	0.776539085477631	0.299636729590402	1.41206461463224	1.16074294588052	1.7904694636768	0.921859784617305	1.12139414585794	0.982169428650142	0.512938402960317	0.710651549264883	2.07001392184584	2.63601503734698	0.519239303627386	1.69072234207474	0.288377994294971	0.375037181494963	1.03471071647512	0.938889125741962	1.12733977738461	0.847318820995255	1.35556071558814	0.544423754851497	0.310691255834262	1.12421630499346	1.10525507297085	1.25983485904841	0.537304464266358	0.725974775019032	0.289920081918126	2.37443261780165	2.95955514002869	1.89930615354161	0.987780118742408
PCNA_9442	6.32922609797358	6.04821313280113	6.15523899848225	6.17120647311016	5.65531096258776	5.94840521446705	5.75852141097385	6.10592890771942	6.27999451288162	6.34711747532828	6.14949042158341	5.88424835984254	5.82251158437257	5.7965291010905	5.80751946697604	6.32688753049478	6.262249356282	5.51399038484667	5.29633310647176	5.37980231929911	5.43243736847555	6.32317335156004	5.97882806480645	6.02630021689378	5.79582111215678	6.05750230065458	5.83096489814455	5.92768776052888	5.92454968084425	5.52750342627687	5.60713204047473	5.66202540697501	6.27626630155799	6.30985409071489	6.07195004802555	6.02567799631144
RRM2B_33011	6.73977093593493	6.63537949861565	6.56245926009101	6.84055516574429	7.11934581465718	6.96709565153894	6.27826302324369	6.88339430450032	6.94638620332326	6.7670909582444	6.65446555921878	7.00021063943355	7.01061372299684	7.1694356833608	7.26610476032132	7.22901661053111	6.99320721979464	7.00007824169531	7.36781447058839	7.20255526068303	7.18196078385769	7.13423545532091	7.18896748618143	7.01228932855458	7.10928606909833	6.70168057689863	7.54826194692508	7.10625043113858	7.02503600286011	6.86725145063051	6.76703155819855	6.90513114790889	6.41575903390288	6.96320368089791	7.06654021802287	7.20443955665032
PTPRB_32629	2.25738011988576	2.58417977012226	2.59576198458047	2.03200855039791	1.10713361526003	1.53530066452707	2.66784892093242	2.93358036578446	2.6191070665091	1.93409016529373	2.430138496035	2.07112829517887	1.98933312591957	1.67773316411799	0.962279514017664	2.58057789783421	1.69072234207474	1.58081989309655	1.47572713642793	1.20844141414654	1.61511773062777	2.79135100957257	1.87335935736536	2.56966708887547	1.2481176841333	2.41289885705336	1.27249936681469	2.22785847370968	1.83062826260612	1.97569617732606	1.56659767429638	1.87612226630993	2.77809205287516	2.00461573699853	2.07955304000576	2.06873146281153
MET_9220	7.75168774987896	7.71271315329829	7.71059988639178	7.64849875286386	7.18946912633168	7.10280347387472	7.46666710922474	7.64353371304142	7.57981967355942	7.12879345163375	7.44207781579665	7.18511117850328	7.10034918650558	6.91359744297593	6.90430760576651	7.29616708622175	7.30549798434555	6.95704877258639	7.12862905476003	6.86890476513245	7.09269758536017	7.56486840165274	7.11048992271245	7.39067896527896	6.9816552909572	7.19360038550828	7.10211708692427	7.06962208716286	7.01469965387452	6.52244150468676	7.10755951103059	7.05028812759998	6.99885957339337	7.04502335229101	7.13946794688285	7.14555274293896
GNAS_8726	0	0.283625273761576	0.239008762335416	0	0	0	0.866960879599489	0.317220053322934	0	0	0.314822289024294	0	0	0	0	0	0.266111379877806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317052555883832
IGFALS_8880	8.75087167391997	8.14571566866125	8.19955033524557	7.56947122606735	6.96530061052962	6.85029837724516	8.30051793089741	7.19078462489933	8.03088468354934	7.717585708488	8.0543614751945	6.54919055558201	7.60526664807369	7.39182761578501	7.25270953369903	7.6411262382543	7.76781363966399	5.83798556805753	7.37299128533065	6.43848339847069	6.70594420151763	7.68807014633818	7.09370620723414	7.46044602455312	7.48649125334513	7.92043054557135	6.76601939521387	7.50410135302598	7.66365901015882	7.86664900771631	6.62449077671578	7.24490244198751	8.33435056635627	7.73574286493909	7.60256923527427	7.77322862415707
CENPN_8289	1.00599383776543	0.520547583125529	0.926688373450551	0.963983583873322	0.299636729590402	0.775626336395435	0.497646532827707	0.317220053322934	0.921859784617305	0.304644457226296	0.314822289024294	0	0.510315882651185	0.677887147157218	0.30695803934737	0.519239303627386	0.266111379877806	0.288377994294971	0.375037181494963	0.837157802745496	0	0.374220312110337	0.340715759140006	0.333226310078221	0.297741792785758	0.310691255834262	0	0.298979453303827	0.301525856450823	1.36703806913077	0.28452116774864	0	0.739546544636607	0.80999429404832	0.319863561826721	0.796887087925601
ATP6V1D_8113	7.10463273697144	7.01320973342127	7.03442539370961	6.94443097644994	6.72202886019978	6.91414307650663	7.07542825717214	6.91019070007659	7.10713407529837	7.15521043531598	6.88625629498135	6.67809268772632	6.95248276407578	6.91598798363532	6.75712483970481	7.04958726755576	6.7569611363034	6.79113890578152	7.03702235063524	6.7544557821553	6.71541774609377	7.0004911133743	6.95810174355626	7.01519010121071	6.68009855782731	6.60882903539782	6.71508473476728	6.75899069244151	6.72565518813681	6.44982533723486	6.58244435585333	6.73168311208689	6.5377556915348	6.85158771666276	6.73457836993859	6.70360981323017
PNKP_9513	2.65391165948726	2.47566754677615	2.7193207690433	2.19064100362291	2.15785758613079	1.64883324567392	3.07285215122099	2.06937796727684	2.6191070665091	0.956396356039926	2.14209249900623	1.43712881282493	2.20385179046051	1.58463402577379	1.85122391801528	2.0116371514358	2.78121291891349	1.21884234357886	2.28076296435909	1.20844141414654	1.38119486863785	2.66231942396459	1.97461446782078	1.94789183792986	2.07349939959116	2.99435403641513	1.4069520774181	2.22785847370968	2.55615752423442	2.68147206127472	1.76471358872392	2.5043721460939	2.06379355376554	2.3268510232524	2.07955304000576	2.9328427081947
CRIP1_32865	6.02300541594762	5.86675839760058	6.62173245178947	6.05223871887984	5.04814848252789	5.31040189970422	6.8415546465533	7.4541969219537	6.22929006785489	5.42123441158158	5.76566721352542	5.29323602957574	5.42666197708417	4.20116790439741	4.85685558669881	5.77960958723188	4.81472060238357	4.88476259496823	5.43148800367052	4.36899022721379	4.83347437722527	5.91943341329852	5.12229419296592	5.65441382558334	5.0383229085336	5.70554368919366	5.21345730161442	5.38399683472921	5.72977505338297	6.17590048764887	5.23361959003267	5.22889172489428	7.30102353630674	6.67497569936055	6.07726328418932	4.93045045766277
PNPLA2_32913	4.83172006342033	4.62528388379589	4.90733407495913	4.53004032503693	3.50938551729379	3.7377055771251	4.56407106460421	4.89595743799786	4.7517916868301	3.82440086832322	3.94370074398596	3.76501810480289	3.82326256537124	3.37806626898809	3.39009807352845	4.26261153555076	3.82441508879596	3.01444927650407	3.21915974752965	2.58046832575224	3.1366734246238	4.42180112746086	3.86647490477108	3.72376568679593	3.13642779217583	4.92204673229142	2.92733779657431	4.36269956356038	3.90176790921105	4.4132305274631	4.82021687363052	3.99207600164168	4.64039083508452	4.36340360169143	3.69088635768403	3.78457783912403
MAPK12_9186	2.53345144507373	2.77941624004397	2.55210670738134	2.58282472241208	3.06810366539645	3.28990946130533	1.40470356683356	3.02359172995061	3.17807783557583	2.45079425272872	2.67013453000392	2.75784964050273	2.83859874952919	2.43255792773852	3.0617747146521	3.56437621492389	3.05176102119937	3.98412011260163	2.28076296435909	3.27079774573286	3.09856697627619	2.79135100957257	3.40461026328352	3.33542117114286	2.89105510864604	3.07884155381479	3.01417425688823	2.85147785953842	3.19150777081978	3.9695557057279	3.07248348037282	3.20714076834095	3.03540359806119	3.78706428852203	2.63516522700077	3.22598670834046
TRAPPC3_10075	3.29614268887316	3.76558660808658	3.64750064550397	3.18282800850721	2.70929654968287	2.58099729161773	3.6477101032543	3.86056650234766	3.10496158124379	2.96685719526503	3.21586283808633	3.04582925429092	3.07490536327328	2.53564512703051	2.46069891516911	2.90650397620688	2.86382443239692	1.58081989309655	1.98867733488071	2.44810458832804	1.90733473311968	3.21597187287834	3.03428396999763	2.6907253511982	2.59522068941808	3.11929953506619	1.93794487242824	2.70632537953326	3.19150777081978	2.33951540786552	2.3623612692753	2.85440094957455	3.52944651141122	2.86328517352349	2.74607354024019	3.06582800362066
ECHDC2_8517	5.09907528059142	4.98332304236933	5.11661189203785	5.08900795650851	4.99692271374837	5.32755520530727	4.43265359597734	5.4766783997685	5.15639843781351	4.93660924671057	4.84798991913417	5.09123024336899	5.05534813771549	5.09544608953267	5.0447450074006	5.30577879208302	5.31802467751007	5.60861863742341	5.12281844855067	5.14343492787855	4.83347437722527	5.41804089210121	5.42924056566893	5.45521384395277	5.29570640527415	4.91056586166862	5.01718724913213	5.46143704378951	5.58358939786371	4.95460052134421	5.29898982058042	5.12230114037968	5.18285468955883	5.35472856207421	5.1598612349599	5.38542911663983
CLIC4_8332	8.42343887604201	8.47126851300948	8.45570809231963	8.21268700009915	7.37945029140071	7.50079470839452	8.1243188050492	8.28130184307458	8.42746314149317	7.69974947406076	7.8920428960036	7.34520056981932	7.90638449906389	7.34823843722119	7.49191605642084	8.09301710691618	7.74755901915944	6.56032429938573	7.27684162196802	6.83617540210108	6.82449819901571	7.95580080288611	7.27584860163664	7.46681696795518	7.10688901822706	7.86945492665558	6.96169614849705	7.66170396846919	7.87268720609053	7.76256671916464	7.31139684736203	7.85539901838864	8.17968218058821	7.88723896476348	7.52692199578671	7.69496212155405
CIB1_33206	6.13073252295345	6.12656384739967	6.1294791855878	6.10798583249687	5.44206563476837	6.07059926843999	6.14185222106196	6.0481222064857	6.17673846593144	5.71397104475228	5.85954401908644	5.74762282722038	5.89117075578407	5.86246297530246	5.70633282242449	6.30334028747571	5.88099784716122	5.98130177441065	5.95781789063069	5.94398195568405	5.63902936690271	6.07961808069312	6.06171198960236	6.30757614305578	6.15260868564801	5.82654916080125	6.11257990082998	6.07293886391662	5.80368019474359	6.46832490413433	5.73664344065284	6.02952946585573	5.52462876309768	5.98333353264456	6.2471713109106	6.00925672568643
MX1_9267	4.01121809581053	3.62023332303978	2.6381349797977	2.69297617859936	2.54782574411678	3.45510539498316	4.56407106460421	3.75940082821319	3.9575928815882	2.56983094306173	2.29329243436357	3.04582925429092	2.50283526074991	1.76518694703065	2.46069891516911	4.50207391618914	1.77852191234923	1.58081989309655	4.23361037087086	1.03471071647512	3.1366734246238	4.8047060875516	3.08044828719214	4.57681402224539	3.20974632084982	2.70640728147608	3.01417425688823	3.35204560565225	4.07093972459284	3.76926782024217	3.74699401754667	4.91442121484509	5.00624280758214	4.66411941544731	3.41687856585601	3.22598670834046
CD86_32871	3.43711898064386	3.54166854464828	3.51734217567007	3.88606102430637	3.10727556490396	4.30360337792982	3.49795858907323	3.73296075425971	3.893907536555	3.41138323068425	3.01290729006839	3.67143190933861	3.30911834909268	2.67765616643479	3.45391956665068	3.85091742327021	2.44794039328988	2.7555131086569	3.61837647420548	2.51580393102297	3.55769872473112	3.68319735056187	3.50956971496496	4.3195755936279	3.31317836690128	3.07884155381479	4.71415669583517	3.44649106537716	3.63109420611901	2.57624225863679	2.99569978464149	3.62657932507041	3.72477359758316	3.46502455575486	4.1800414012625	3.67779847398226
LOC259245_33313	15.4253591433089	15.5630081935608	15.2225441641217	15.3573930235676	15.882833949704	16.0095879580892	15.374212309148	15.6424111756015	15.612379507896	16.0011647477716	15.8946457614397	16.1586227950265	15.9216552378987	16.2706784569004	16.1345610048591	15.8727732938047	16.0730360449968	16.1386235833949	15.7936391202395	16.1273524176511	15.834829725124	15.9047065342353	16.0374028706654	16.0746571199703	15.9880939334531	14.9690881231979	15.721496821574	15.4928098735224	15.2470986777214	14.434218290418	15.399594147762	15.3281908529444	14.5876734870779	14.7509583809946	15.3511548214408	15.3033686704356
RCN3_32684	3.91805902570261	3.42978216744061	4.39232757305342	4.0810017688508	2.9864170357714	3.51622771160751	4.48666538750658	3.90860774320009	4.25661510642783	3.20617394085843	3.52179354599757	2.80267922765848	3.8014734393495	3.26259300034832	2.88783822905544	3.95532940788232	3.62567691581781	2.43971062472393	1.98867733488071	2.51580393102297	3.31342763325147	4.00926501795568	2.39565390941778	3.72376568679593	2.89105510864604	3.85368661660489	2.57417183704922	3.1423006956077	3.65790984832282	3.61841030904062	3.31299088960722	3.17194525903684	3.64978548782945	3.29092358869238	2.8979228700005	2.9328427081947
UGT2B1_33224	8.06176646892425	8.03416216549961	7.94700906520508	8.38873667636159	7.04815772505203	7.26071903777511	8.28726347643675	8.03844016147186	8.10775236220007	7.49499270991711	7.77002197573661	7.22477198979618	7.41927909912721	7.30146377774852	7.01158630263709	7.18459754825884	7.83590653869856	5.9506614203228	7.31499823699647	6.12288045076561	7.38160408528091	7.76275663484128	7.07387518987671	7.22767570402319	6.81250284384668	7.48819576805471	6.28837607910893	7.41930591243588	7.51574846511118	6.78108314794089	7.33496481789026	7.24066229181593	6.88495097037368	7.45526456094268	7.21130439469278	7.84284059729711
FADS2_8594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DPH2_8490	1.17658328661493	1.06091138780793	1.28773946743337	0.963983583873322	0.94361216973795	0.307208213932736	1.16074294588052	1.68407677004029	1.22763881508774	0.956396356039926	1.43669967283021	0.512938402960317	0.710651549264883	1.48511008475888	0	0.519239303627386	0.856187631985994	1.34985504632524	0.375037181494963	0.608195520739894	0.755134262105146	0.917177105232289	1.04651823072593	1.02808135057055	1.50271288259326	0.566185516233279	0.95892789447993	1.5070032990497	1.51580211104624	1.97569617732606	1.20666549776442	0.918607740342862	1.11895049913884	2.64902482414654	1.31572561131328	1.1563409443164
CD97_8254	6.24542422672247	5.95023385002851	6.09566887177295	5.57958505796985	4.79580830438062	5.25768325318519	5.82292484992928	5.80961372487808	5.93975620625941	5.44478872267872	5.63725332778125	4.80209369892592	5.19559998972548	4.57241763471835	5.09565060363857	5.64869917953172	5.01779381304565	4.2420370850057	5.09802254159342	4.84752717210054	4.29059350365829	5.85446113927567	4.84318046361874	4.99636538236435	4.84476126993971	4.98907701496744	4.56393636991971	5.20643679148678	5.27263719682563	5.49177931123286	4.11690079488367	5.22030386698519	6.13219560208357	5.87023180849118	5.28453309024831	4.82180665517322
PECR_9456	9.68834620380114	9.64667668538837	9.54591433093473	9.50787232872316	8.7493736238384	9.18472021093177	9.3400907784397	9.14250929853773	9.50833758675373	9.29311355282063	9.35595041888658	9.09164507260504	9.2744841009842	9.08272153637798	9.05618587222123	9.50718399152754	9.35774065780014	8.49762452468413	8.96505294808469	8.6987039184839	8.66245642179923	9.41262732250609	9.06725498052212	9.06674803116604	9.02286903284953	9.40038329019036	8.90621546612649	8.96313387023886	9.13594642763852	9.1628840037583	8.92887733804218	9.01380607098239	9.42849913328271	9.18542755752771	9.14258449060815	9.24579126167346
ZFP451_10207	2.46922679193243	2.53094363562253	2.97212234181427	2.40001848472434	1.62176356962338	2.26212540496654	2.66784892093242	3.10831547058531	1.79078413039173	2.45079425272872	2.29329243436357	1.83257470349643	1.98933312591957	1.58463402577379	1.85122391801528	2.35484533943146	2.15171449681742	1.46995451360255	1.7548805859407	1.95751820946052	1.38119486863785	3.01922743145392	2.24165294163366	2.90606123468127	1.71904693067596	2.12572572602954	2.10551947625926	2.22785847370968	2.76790483079924	1.23497662712309	2.01866377715749	1.58647795907757	1.74147923191938	2.52864513221614	1.57806920337302	1.78986609673766
CRAT_8375	5.0668869692639	5.77243210233797	5.5584656199607	5.74854775770442	6.21733455590316	5.72713403538345	5.55868841044689	5.67025317677441	5.83626220503047	5.64785759640729	5.99809334157208	5.86852025615824	6.06583714191009	5.75973729867245	5.65972959710005	5.53198439780444	6.22757092189906	6.36502851474324	5.92294632557401	5.46789864957514	5.41703712465109	5.20291935390626	5.97272151260354	5.58582766513149	5.90470671764538	6.52472813450057	6.03163281605299	6.41023840580819	5.96268931519696	6.34160109005688	6.25194719696996	6.46713293230101	5.53508413366456	6.06675501465861	6.49358788231417	6.41453302258508
NUP62_9381	5.79310596617429	5.32570896819418	5.81546588936392	5.04813783929885	4.65750380527304	4.38778486452807	5.18682243582095	5.24371158421823	5.2694578118336	4.7600973128454	4.97646918481461	4.52281591136042	4.59262032239134	4.30696067463948	4.40280417682608	4.91843187836154	4.68440216528165	3.56584767926232	4.66354866369285	3.87116712726236	4.110836340504	5.24858645640203	4.35375271349364	4.44534314549668	3.96993384850373	4.57462680549644	4.29582073287207	4.378757747946	4.58570013897953	3.90583337235184	4.2714629434227	4.28344191255347	4.81356902280966	4.63525964109124	4.01265469270909	3.90781549431694
SERPINF1_32761	11.9970013409345	12.1833972343791	12.2204952016459	12.1718701522521	12.2616210427633	12.4359374693784	12.1591130816626	12.2002359054648	12.1862055440325	12.3257392348284	12.3298982443128	12.4967547375579	12.5776351473799	12.7866344765168	12.7484661087133	12.3209841827213	12.7828185100777	12.2521853449837	12.3627473579149	12.3982490824404	12.2761116687616	11.9536856664091	12.1838245659433	12.2425028375605	12.4656397117031	11.9745485560368	12.1797920703639	12.0172392202082	12.0250067448383	11.5394487750517	11.8509761983658	11.9883115624805	11.5052907243097	11.6116285883941	12.0689681683358	12.0828420211455
LOC102549726_32764	6.76004489932495	6.59055211010033	6.62173245178947	6.65226626054058	6.68690424416466	7.0155295894366	6.85701623244695	7.14137803579533	7.00282166467651	6.76084893707861	6.89219208959078	6.89027292580213	6.84741302391176	6.75439932487655	6.84305823710262	7.02100003780193	6.91545150103819	7.17814884577024	7.15591525661814	6.8394819540157	6.72169905770561	7.03347772611219	6.78072154123969	7.13737280204589	6.64418136643846	7.09053521275133	6.87154025672812	6.85968276426149	7.07065444795767	7.1337983814491	7.03266885418131	6.71649648181139	6.36391733493116	7.3658632304534	7.01763327118294	6.59775895656654
EIF1A_8536	8.49473753184908	8.6682561670785	8.66614665026844	8.84978356375563	8.87243047539902	9.13443477642867	8.46594844463116	9.10305184179515	8.81112597384337	9.50494302375799	8.61973654884077	9.25731846961016	8.7869229182672	8.70202747165049	8.77233950149655	9.23429224383398	8.72014660404027	10.0395471764082	9.00977507881273	9.35274417665279	9.44652486719086	9.48952818452704	9.58080603881697	9.88290917051144	9.30282407295867	8.84993148224148	9.07919322025243	9.59581496218742	8.97332738881031	8.43927085109914	9.87476861392171	9.4222294537977	7.85190583628946	8.96686471592745	9.19362498329375	9.04562284603367
PPARA_32870	4.85703848822846	4.34590961366758	4.72277164050599	4.53004032503693	3.50938551729379	3.65858177851178	4.25731023746789	4.62111614531338	4.09609382209104	3.47377537944315	4.21395430228672	3.18778643134092	3.42764997465331	3.43251229799359	3.54465135581953	4.10810421340121	4.28044785625407	2.80202652412428	2.85485991349691	3.14816474176119	2.9778086431323	4.00926501795568	3.86647490477108	3.66587497178366	3.83740774610025	4.93343695977132	2.63023223242013	4.45647223521882	4.27525516608944	4.36665390463647	4.52472817515395	4.28344191255347	4.601124261246	3.46502455575486	3.5451204626634	4.29862111848942
TIMM9_32659	0.58896115818272	1.33385227657391	0.239008762335416	0.776539085477631	0.299636729590402	0	0.866960879599489	0.797247380921514	0.740640072076554	0.956396356039926	0.792085107084469	0.512938402960317	0.277605152581708	0.262952294108029	0.30695803934737	0.28285452938564	0.856187631985994	1.21884234357886	0.672421680445924	0.608195520739894	0.544510877614013	1.61963470336831	0.847318820995255	1.35556071558814	0.938756554662783	0.310691255834262	0	1.2519571376423	1.39348786385985	1.23497662712309	0.904598742598405	0.737875060193652	0.739546544636607	1.00307879825083	0.581519969125001	1.30725176755533
DECR1_8458	10.1152398544512	10.4216746415783	10.5036483993998	10.4284362003734	10.8654863758189	10.7705790855933	9.93740069459741	10.4492660742654	10.6188546267121	10.6411082006234	10.7825183012361	10.812558044578	10.9266575326742	10.617342323335	10.7321520621326	10.6205681499958	10.9530777359311	11.2532005131438	11.0012114241785	10.8809465187743	10.9408883053513	10.4780783748748	11.0460983947542	10.4158834449517	10.8124219991593	10.6492345982195	10.9631346726982	10.8376791579846	10.6590798993382	10.5460423991209	10.9177410401623	10.8584374870435	9.73208642657423	10.1999791321778	10.6638462897558	10.9139454002878
PPARG_9538	3.01047293047788	2.73302780413209	2.7193207690433	3.36025400981209	2.60368162672012	2.46176682133209	3.49795858907323	3.14888175182725	2.90410466092238	2.62585790048187	2.29329243436357	2.33801330008584	2.70414299594746	2.43255792773852	2.93332749620731	2.0116371514358	2.78121291891349	1.77986102739686	2.44707520021739	2.1402172115604	1.61511773062777	3.01922743145392	2.8862054594293	2.29202010910788	2.07349939959116	2.99435403641513	1.93794487242824	2.42631914420977	2.86316036765197	2.27372378973927	1.854423111258	2.66487901147049	2.74244460551499	3.21494069139521	2.16187961221474	2.67969887509216
SLC17A2_33216	3.43711898064386	3.06806772622935	2.90429803460806	2.93636865824698	3.50938551729379	3.57486538346586	3.07285215122099	2.8375771825503	3.06696522248466	3.50398793472236	3.39375645906309	3.46380672055227	3.96721380969768	3.78613933290755	3.28873807264821	3.20645378359624	3.24908236497644	4.6882834557843	3.93072815371887	3.38381835777577	3.34632088826383	3.34770892840806	3.6691320039199	3.54262098630902	3.44047526431405	2.95017937462198	3.38386299012488	3.1423006956077	3.36427665544651	3.2591083182708	3.03460239881988	3.33991762745438	2.54966165660218	3.29092358869238	2.84906099103761	3.107565137417
WARS_33156	4.89420202471013	4.47835585906327	4.98326073537325	4.68470132520115	3.32229500705967	4.28616117075326	4.43265359597734	4.48514904404542	4.27339638210179	4.27343447845558	4.23278852674361	4.0330113990672	4.44584185694994	4.26256733308404	4.05730892650801	4.37229541390384	4.23461348786551	3.19957162849369	3.98583272900713	3.64797420776291	3.5855176512495	4.51817487785946	3.89258586925172	4.09670971621486	3.94867441793272	4.28564202305864	3.4785249288497	4.44126063668838	4.0508467283497	4.18172442868746	3.62483888173153	3.88747635357504	4.47647359823315	4.02814108396601	3.92106612318134	3.93124831534193
CDK19_8265	3.98848619429494	3.97938398902875	4.05968333218748	3.95401043073605	3.14541192807421	3.39127851787821	2.84370785007359	3.73296075425971	3.65869454839577	2.87736807404787	3.55210290892419	3.34759507286646	2.96158489552772	2.88709912665622	3.39009807352845	4.03373813558913	3.84489756577081	3.01444927650407	2.79440745472346	2.8663574621958	2.70095217236605	4.03555545622733	3.54292525064162	3.54262098630902	3.17355276722315	3.43993894970805	2.7864196989221	3.10417496253296	3.36427665544651	2.68147206127472	3.14538624610314	3.65234568029254	4.02099633302487	3.64951611065681	3.27611508553455	2.9785467998602
