ID	S5P3_D01	S5P3_E01	S5P3_F01	S5P3_G01	S5P3_E02	S5P3_D02	S5P3_F02	S5P3_H01	S5P3_B03	S5P3_H02	S5P3_A03	S5P3_G02	S5P3_C03	S5P3_D03	S5P3_F03	S5P3_E03	S5P3_H03	S5P3_A04	S5P3_G03	S5P3_B04	S5P3_D04	S5P3_F04	S5P3_E04	S5P3_C04	S5P3_A05	S5P3_H04	S5P3_G04	S5P3_B05	S5P3_D05	S5P3_F05	S5P3_C05	S5P3_E05	S5P3_A06	S5P3_H05	S5P3_G05
LPIN1_32940	3.44385573500679	3.18984810996327	3.07301224486133	3.82576990522459	3.94546526178627	3.06569141976528	3.10818195305023	3.97958597037674	3.35805549638432	3.63872221655756	3.97126587817249	2.7688886593142	3.46516558168233	3.20125161440097	3.49921941497248	3.19022764193123	3.48028318662572	3.16740178921254	3.42205005792919	3.98021364831021	3.613613358175	3.46016499365476	3.6400665350094	3.79870409367205	3.65992788976551	3.83203380790095	3.60028252615748	3.19899548913847	3.33339423447606	3.31629186690124	3.13821462061913	3.40313717096393	3.05682920150229	3.69047372466957	3.39816081785874
MYL3_33076	0.556371189622004	1.66298310990482	0.613214094262171	0.921092637017782	1.2461317443563	0.416971932140463	0	0.989148475194009	1.42356133345899	0.526669677118178	0.908186844158787	1.11314394429359	0.726858104355445	1.20423946704955	1.02201894981746	0.880318012022876	0.483815109313503	1.55685633285164	0.76059450656805	0.659640225996769	0.226895087722421	0.848355492029728	0.953152450013738	1.22414481542211	1.14567943770268	0.249948828337894	0.679441199974605	0	0.734980664648001	0.845216336033687	1.08059320528118	0.784878000543002	0.937477817738347	0.822460785037411	0.600095604076255
GRIK2_32967	6.14248932697071	5.36050714150915	4.96304892375102	4.90882911518082	5.46660873218448	5.24273419759094	5.09517606406381	5.70654926693576	5.39411061211929	5.39148549384414	5.64025108581339	5.11818506888942	5.34056918602098	5.49681556332801	5.13837193975986	5.25831634317019	5.6209047991472	5.23589927740573	5.43008818711552	4.96087350417762	5.04522208988393	5.64464675237329	4.95210783380969	5.59794852953428	4.88825967642973	5.2792107785799	5.57342746021614	5.14673000655203	4.89673638153736	5.01185180666963	4.79481779710135	5.47173363248507	5.23293256290435	6.46923245135127	5.71648891619845
SLC7A11_9884	0	0	0	0.290881100088043	0	0.416971932140463	0.534469024223522	0	0	0	0.285900913836985	0	0	0.456928590491508	0	0	0	0	0	0	0	0	0.303371222115303	0.290064428054168	0.31324655783163	0	0.379354420036733	0	0	0	0	0	0	0	0.82678277257743
LRP10_9156	8.47112797320942	8.44383329349522	8.48592066187688	8.50603952546615	8.29382289615845	8.36818011994547	8.30892294980758	8.31813245952468	8.37259020950898	8.38029784798872	8.57629782174088	8.54834443331599	8.18359556998434	8.40736158966873	8.550590273606	8.38348520755759	8.2981497518801	8.46334204944189	8.34100949101155	8.53353028021414	8.1901497654974	8.46105550116425	8.35931249686024	8.79927831820344	8.41766628108455	8.28883753445393	8.41302878742508	8.38601576933115	8.24876504270649	8.43420817660794	8.41759138788185	8.33571511150327	8.43979768069834	8.42909599584545	8.37794943178226
HBB_8782	11.590655406327	11.5419901876366	11.1203126419139	11.5901535002941	11.5517114999719	11.0880920769918	11.8171636392054	11.5447517293143	11.2181794683092	12.0971906670386	11.4166014672519	11.4551823155645	10.8359564543239	11.3013818363921	10.9392595669764	11.3496479327935	11.425328315043	11.5037376853261	11.2146308623715	11.0797500950942	11.2216562860809	11.4764385233849	11.6093140803495	11.3750222428428	11.381948011184	10.6586297201323	11.5292660148241	11.8084205998035	10.5964970458088	11.2860602988526	11.5206712537483	11.5665479064219	11.8645039999366	11.1060732211568	11.4913525863895
PIN1_9485	9.20032467060231	9.29894814862977	9.0429870290169	9.06371546514763	9.10550856785681	9.27449625536397	9.16957507889529	9.09978763487819	9.12167830550365	9.34430391025383	9.08716432929575	9.299831795784	9.06886847520263	9.27419352040508	9.2105482354309	9.05096900986739	9.18418534307739	9.03956530874199	9.23346617586098	9.1399797780731	8.68876717591894	9.1535971268156	9.35814356811091	9.13491679660131	9.0587733128997	8.86408524740934	9.03348094649376	9.2235397343816	9.27452216693621	9.14805899141876	9.11198118025289	9.1386127912521	9.36215680331532	8.99348728127711	9.32156595655404
HTR5A_8855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EP300_32876	7.74575366925374	7.73699191983613	7.79700806862415	8.08016924343322	7.84416344004583	7.92257369065525	7.83506097542601	7.71978426512546	7.87257274292623	7.89507675191739	7.59405044738642	7.92444668822999	8.44995233815978	7.91490910308538	7.90274562721309	7.92899472765987	8.02669399886225	7.96840522890578	7.80628891775485	8.00849709750473	7.52957347143965	7.86746398753725	7.85057575914778	7.94230552055234	7.75230061041779	7.65067364465529	7.98491600273994	7.74746575938585	7.984367777121	7.9801718514902	7.98408587711924	7.88789889167981	8.03246167878205	7.77377886761797	8.00185526980408
GPS1_32610	1.27004862853207	0	2.06280543696331	1.87995920993592	1.6126206758608	1.22681017697063	2.19763639769495	1.98369195027555	1.33011194088416	1.86536427274409	2.10016034441483	1.11314394429359	1.5680771282854	1.60852100040446	1.70826208482223	1.42307362978145	1.67419065835931	1.32799665494658	0.548725051404324	1.73064193408923	2.02348375370303	1.84857956269993	1.39953895708078	2.8988181057387	0.570464112520466	1.32959407152027	1.89018864946794	0.645570682538683	1.780747782022	1.25938380683829	1.35663272697146	1.57922997070532	1.7826066302585	1.54648679487968	1.19505936581297
ESM1_32480	5.21853146025427	5.30228389408624	5.32894706475845	5.11817152345819	5.3132563090455	5.51005265987609	5.18682970768383	4.78635336876826	5.14936539315942	5.16218544182641	5.1900522030684	5.63960681280582	5.1585242498031	5.1484064244898	4.77544184002087	5.28966504046159	4.48003057525824	5.63090085666319	4.91436944843751	4.83467128976157	4.81146341838476	5.07973417326036	5.32488683417067	4.95716282570386	5.62936016455998	4.83885500614496	5.23621240858231	5.25729830491269	4.75010433350161	5.123198524725	5.43106891104871	5.00390371555263	5.37756982089948	4.56488929137647	4.83775205645496
TIAM1_10014	4.55992927326005	3.96580904155045	3.59966634182628	3.82576990522459	4.0685439372753	3.59204277630382	3.89730610139289	4.30123991732799	3.61736199239947	3.82964623277973	3.70646696772118	4.11139150967711	3.86168784698948	3.77283164007714	3.17630988244333	3.82499548507222	3.62707568588412	3.90942998279963	3.89566833517026	3.87013613759569	3.72928894125059	3.82856892210125	3.66689663882077	4.14584991459154	3.68734402412884	3.41243085960815	3.70380795521232	3.28503943829767	3.61992681545715	3.73836564937365	3.62901105038585	3.37827661010606	3.50741502443217	4.20801387063182	4.40032366133034
AGL_8002	0.556371189622004	0.624500158083862	1.64092305963789	1.47876357135637	0.425471550953296	0.740059442954357	1.48214400929702	0	1.81709234610865	0	0.908186844158787	0	1.20793137834262	0.949752467117159	0.694617543016925	1.69692089890136	1.37503799082624	1.44695984332329	1.62413172292237	1.45368398349277	0.888747275641772	1.58550034551611	0.953152450013738	2.0418486454822	0.31324655783163	0.96038172521334	1.13949479599723	0.884822138338967	1.47075398891757	1.25938380683829	1.47708086092122	0.445168697615267	0.937477817738347	0.656555718309569	0.82678277257743
TBXAS1_32570	1.27004862853207	0.624500158083862	2.3888249244406	1.58999588219659	2.44867586253598	1.74237548326639	2.33218683666177	1.98369195027555	1.81709234610865	2.17785368832879	1.46119894168547	0	1.33822774608019	1.69407737764606	1.61424704811355	2.12536149990409	1.58119902104739	1.32799665494658	1.38944205942357	1.45368398349277	1.52278337790642	1.67862655432697	2.01518373020148	2.25876401294121	2.05398291457387	1.32959407152027	1.76811116424014	1.4292538280261	1.780747782022	1.76111603922373	2.04325189828349	1.57922997070532	2.47920095438234	1.95664187208367	1.02264054149742
NGRN_9312	5.10476273789361	4.91888881256524	5.10302696491539	5.1993564411449	5.30075620395651	5.05188293635417	4.89230235193991	5.14874932110771	5.13562164837616	4.97275655780705	4.98568212059868	4.5298297873632	5.6786080652821	5.19317541173821	5.17175933445383	4.8168686086932	5.2872772217595	5.20246997213788	4.90325648831914	5.06447607543441	4.5109702906526	5.15458937436631	5.0056371004266	5.11382244805945	4.92327155122365	4.36968655347666	5.10367899835208	4.9099859685763	5.24730287106533	4.91042065528232	5.13406107147	5.25669935858752	4.94933815893834	5.02259913276422	5.46174858039628
FUT1_8668	0	0	0	0.290881100088043	0.425471550953296	0	0	0	0.418453078658858	0	0.524407467632689	1.11314394429359	0	0.456928590491508	0.270411459010584	0	0	0.281895441170548	0.76059450656805	0	0.422907967178171	0	0.303371222115303	0.290064428054168	0	0.648460662135923	0	0	0	0	0	0.239687228247465	0	0	0
CD81_32607	7.64421154790243	7.75880474528141	6.75478034841632	7.97008806776423	7.88241567853394	8.14383152971655	6.9784943077445	6.78576560574133	6.72314284906512	6.79636370951104	6.82293066798292	6.80090905791379	8.18792285800806	7.86389983264446	6.85838751067531	6.7998977359133	8.15020110955768	7.84249394402828	6.74430723279237	7.06962040117995	6.47381585827557	6.91966326426586	8.48052982266313	7.23079449681322	6.97599481635726	7.43737137483401	7.10060058730823	6.72752002173381	7.79739168511401	7.78036095519225	7.08880463791421	7.75177438936645	6.88438631941096	6.67580615849753	8.02489562639801
ATP1A1_32617	10.2962397483628	10.3002836451815	10.2523758760418	10.6139438888182	9.96209799014623	10.0827484690769	9.98577916359555	10.2933815012774	10.1995102636068	9.90716995913124	10.3694037239032	9.71562808895527	10.6606269039195	10.4382782476814	10.3293057941834	10.2311198217951	10.4934036011974	10.531202925897	10.2135518558296	10.6571872764532	10.0616351905771	10.2972634581161	10.1780248412656	10.6039054368772	10.422423227818	10.09713558283	10.5072730648759	10.2510116828677	10.3665709649598	10.3631201439574	10.5465494849105	10.3244530101459	10.0583518927101	10.4359913192678	10.3749734500508
MGST1_33167	9.37407535551931	9.58498891593336	9.48177133659551	9.31308673714682	9.29073260197434	9.39644559364804	9.34594764391552	9.34238267303389	9.3634273905853	9.28643950679973	9.31968977643253	9.35212236590076	9.31077148595349	9.25364487283272	9.43810560767387	9.47293281697659	9.18616027200433	9.41598651043931	9.32479554532227	9.54843343133144	9.26559448809455	9.36756479880513	9.52553558577806	9.65988358195272	9.09441124402557	9.28478007648583	9.23414335629241	9.27241428985131	9.25006926008572	9.25818897051424	9.17065428274842	9.40676294792601	9.58767199027119	9.23016347711518	9.33199563651296
PTGER4_9610	5.69546745622272	5.04259703089244	5.52423225235615	5.88461440276019	5.80430720634853	5.62227487760696	5.76449128851164	5.188261212729	5.4226861422254	5.6538392176423	5.42161814884302	5.29955445768497	5.88458330664203	5.89031244895225	5.50215972832654	5.59586158553541	5.77581371108468	5.38489701567322	5.33404459259182	5.84598279567389	5.30344682941357	5.21023826109094	5.51408152429113	5.94422612782954	5.51159807980213	5.50632772863055	5.86901004222598	5.61383888955901	5.59008208390374	5.5848276361934	5.61952798338627	5.37451824358541	5.51865090863508	5.48542451099581	5.62897182709546
ABAT_32557	9.36586727258029	9.5257918925916	9.66047041775337	9.82611734761622	9.56087172549966	9.68895124830752	9.50487007361355	9.59662813841648	9.55016683700772	9.45259665001232	9.80220655043849	9.28645755488959	9.87867315932987	9.71447278039038	9.64505085187963	9.78531966465949	9.67489333383923	9.92810106351182	9.57944846670935	9.81347215313491	10.1414653284135	9.65579966465206	9.61565640193566	9.75961807677382	10.0895633361427	9.75862367111014	9.61115916049971	9.73001158162311	9.6836774376656	9.7335241148872	9.82100767109243	9.63575136194228	9.69510686565119	9.90311441493671	9.59128429392034
ABCF1_7945	7.87861311863143	7.7479395570387	7.79011984165596	7.88402843215636	7.96988896194448	7.95994702019901	8.00585764214232	7.93830479386494	7.93738092615364	7.86540003870362	7.81654511487979	7.93133768790799	8.05210130007014	8.06095620377338	7.93713073683014	7.97632355658699	7.77835718643195	7.91651933960428	7.91540533109892	7.8901008120111	7.77142596571677	8.00867180222363	7.9008853815409	8.31946293991602	7.77324173201406	7.91205782776908	7.94144887640991	7.88125419336956	7.91060061319028	7.92804242065675	8.01301660159255	7.88679762536983	7.99672338031508	7.94550308317792	8.07404914447667
CCL5_32784	1.74537857838502	2.26054847998752	2.06280543696331	2.90269667531927	3.20668597906963	2.42131494582765	2.04923444043893	1.57047558665796	2.28382637768353	2.43456115936009	2.42852489803046	2.16655350552173	2.36416020541721	2.72011368022803	2.23595124279861	2.21517672248646	2.67330709870471	2.22294357631139	2.00293675256605	3.09355211241193	2.2978403432304	2.58563477539076	2.50601618361767	2.32438085104025	3.38646936450211	2.46987515452292	2.8710457739858	2.53531712827385	2.65878303175458	2.84260467499482	2.76500607832956	2.20624720161813	3.15890814086786	1.10610015609519	2.42879754246047
CHEK2_8305	3.96232090290525	4.15315472193227	3.83203746182786	4.13180788365365	4.03874458263865	3.81452692108975	3.7608012483378	2.56683101358266	3.55677268274455	3.68887371901378	3.88828497002054	3.3653177854326	3.72544041943929	3.84941822216011	3.60076878835118	3.61004016138227	3.90161897083243	3.88856155481576	3.80303972513688	3.78169018693382	3.71064235074911	3.80810400817483	3.69323687386749	4.16388599075993	3.54473596350712	3.77336876993897	3.8003993675355	3.91733143223048	3.83668192232784	3.86206252566352	3.88994348830499	3.91623384874289	3.54560596166052	3.40670636941423	3.87471345449051
SULT1C2_33309	9.75177021326935	10.0991002249909	10.2020157604249	10.508601428419	10.0524787424322	10.1755517799068	10.0279050045056	9.87153932172928	9.88986077494643	10.0638478808442	10.318312851219	10.1096268510706	10.5352654911312	10.0368252071341	9.83025450017042	10.1311892537123	10.2127979920274	10.2636017408596	10.0158903642469	10.1293975455906	10.3632400683307	9.93979730921093	10.0986498651704	10.1949444079893	10.5226194724802	10.1585954425256	10.0753756794677	10.1790939087697	10.1178650038334	10.112163834607	10.4014005633218	9.64000610538444	10.1979073003464	9.92066389673266	9.88566094239084
IGFBP7_32929	14.0576487932898	13.8059298270006	14.0657794909412	13.884518178817	14.0402607691141	13.8228714493144	13.9294060685628	14.0005838416245	13.964563929104	13.8790923016634	13.8832384779672	13.7882510455861	13.9055517771466	13.9142102520613	13.7758499421048	13.7668878524985	14.0047921238146	13.8323928432923	13.7067277388949	13.9103027051158	13.7370555224346	13.8443155431305	13.760483578419	13.3790848520603	13.8506441565341	13.8924142684186	13.7039579567388	13.7381035051288	13.7178760144132	13.914610426435	13.7373327656607	13.8722376773822	13.7303071952736	13.9456621308024	13.5499636271888
SLC24A2_32779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDCA4_8261	4.67069384457091	5.28234200899768	4.91319960181716	4.95111618999311	4.96278050177906	4.9460705120669	4.70658043269972	5.22671975478191	4.58795425679281	4.97275655780705	5.25773218812879	5.16570939900876	5.18474308852316	4.68812419999111	4.93950190576665	4.71278452615407	4.96722398940365	5.29259905903681	4.76276186853399	5.0519253791917	5.03776133130759	5.05389373711387	5.23809404951038	5.15948392571939	5.09687676124743	4.71962709758533	4.71500438638992	4.8547796190486	5.11526946495192	4.80131526252922	4.94857597226964	5.00390371555263	4.71808211137142	5.30089208605623	4.78474351341956
LOC688090_9144	9.73911578039926	8.8751357699977	9.17575650246655	9.87429921115893	9.7462985076468	9.9482726882163	7.40981676185051	8.83001126221559	9.75450330973437	10.0161515307338	8.84875023685863	8.9249310874148	9.20959023283764	9.89525701497672	9.7143103082365	9.82107132893519	9.76947395659337	9.74902503440948	9.00628901450463	9.1107797346802	9.73797429880149	10.0541888356489	9.81809801279341	9.86259678450332	9.15519500095418	9.9387589942111	9.74207439067051	9.64358333183249	9.02509607079495	9.96614787656192	9.82136327880609	9.37373484469883	9.66180760855703	9.57096181324745	7.03610541409264
SLC1A4_9843	0	0.624500158083862	0	0.739987729860546	0	1.59011523554094	0.534469024223522	1.57047558665796	0.589514811947952	1.21524345747944	0	1.11314394429359	0.726858104355445	0	1.02201894981746	0.642027474914357	1.13442504374537	0.897755183189523	1.10901349414939	0.367196946252459	0.749537815395548	1.00040340239301	0.553900432828016	0.918981142509614	0.570464112520466	0.96038172521334	0.379354420036733	1.26956877813799	0.528988090291546	0.261992319808971	0.738934945206604	1.05964594868017	0.687166490595551	0.469062723391297	0.82678277257743
LYRM1_9169	7.2168196982087	7.33392702226235	7.3066084752652	7.28981140750099	7.2921115463149	7.16417271888294	7.31143009376267	7.42955124785851	7.28031261639965	7.30646415516834	7.14900711683614	7.47412070284016	7.39447306066072	7.37563988921515	7.26645503068416	7.37567668304932	7.31089441918501	7.3007130080471	7.40279927317909	7.20331257518043	7.11137261877094	7.23729396246941	7.37492978001645	7.29152731923577	7.22079302446748	7.23847919953156	7.21307731292741	7.2529503063422	7.23347023893215	7.33362491516476	7.27271355684439	7.1365752412634	7.16453057830155	7.02767088722435	7.21955076171159
GLUL_32832	11.2542994516673	11.4083561806877	11.0950342874761	11.3115114907903	11.5331298933558	11.1903201694008	11.3929676811512	11.3164024377355	11.5912744841828	11.3489881358055	11.1798052099678	11.3453152621467	11.1516817431612	11.1361401393261	11.2237217836977	11.3664378527968	11.1034007326486	11.3584687655389	11.6345652760655	11.5589563538576	10.9973569571423	11.5184758050963	11.3957428593358	11.6195621110738	11.2345276893173	11.2083131278981	11.3284465030806	11.3745915307887	11.4658626132291	11.378738055047	11.2969184092522	11.5129514057967	11.3348429302439	11.2009559099009	11.7536786380204
EXOSC7_8580	0.956897703880769	1.05890744293289	1.64092305963789	2.66932005474402	1.6126206758608	1.41986872677691	0.923581224619098	1.98369195027555	1.59405280388471	1.21524345747944	1.67433118707449	2.16655350552173	2.87419986524151	1.69407737764606	1.28869072824424	1.42307362978145	1.99576539431713	1.05585910646915	1.72855709328777	2.25337701766319	1.34074557923606	2.00060506129805	2.17324574453289	2.32438085104025	1.77610654941387	1.21670600492101	2.0027372913271	1.82359076728352	1.58165276603102	1.67376844026875	2.04325189828349	1.57922997070532	1.15071313497013	1.10610015609519	1.34905441843157
ST6GAL1_9950	10.2689887141202	10.0342522293791	9.75724071882262	9.82505183547323	10.048745921368	10.2256734486614	9.75594857978945	10.0047591974584	9.89751577744969	10.2470887458309	9.92763228315595	10.045970022056	9.83519453279448	10.0490550345479	9.98236047708342	9.8550855197459	9.88340464449297	9.65368609071418	10.1980048791755	9.86729242868888	10.3196843971907	9.93361116126426	9.89953597178582	10.1021180325387	9.72429575864353	9.99893915833982	9.96509460832372	9.72472881480136	9.86042748923119	9.72540199531679	9.81994032172954	10.2139752473157	9.92662683420263	10.5691012249149	10.4226508074522
RT1-CE10_32808	8.97737918513208	8.46831100016212	8.798917181551	8.56339077967138	8.79608420406477	8.86257396636668	8.69030481886039	8.58929564531968	8.79001619685252	8.87589755812414	8.8637602330645	8.10594527691438	8.8050807202788	8.6628068188584	8.52174904405022	8.5875015299715	8.70379311500271	8.42400071735143	8.59521077066879	8.68141420423658	8.27429951223932	8.90709435858543	8.64727183591319	9.08727749816229	8.68238377541299	8.81705841365377	8.9045077534692	8.59099849837273	8.69817903166157	8.7606107178909	8.76313022151841	8.58489099970942	8.66792234886609	8.88159464186185	8.65952824818691
MUG1_33047	3.16986344809531	2.41505898965766	2.97922462859893	2.94516125642041	2.84281901047107	3.22928923252355	2.56863989254298	2.30452625929717	2.9504450419601	2.31190959686655	2.83527693782377	4.20535186050788	2.16783890744515	3.01430409898452	2.80289660045702	2.21517672248646	2.37395076326172	2.41029315478509	2.66040677097588	2.82512022582965	2.99690478411822	2.76622283548847	2.44532108635664	2.25876401294121	3.24603121679314	2.07580776025055	3.28125760134505	3.89013246812409	3.51204280394364	3.55498300717809	2.81157167316419	2.36651610913771	2.12288783787787	2.87567456442512	3.59575018859538
NCK1_9286	5.58666162012379	5.41647152401982	5.52423225235615	5.76525741231174	5.63539508871271	5.56214719611682	5.51856339364184	5.78596155335799	5.66200111605081	5.71562392552689	5.7675968321872	5.422029516007	5.53653388025505	5.410976638449	5.66341799921689	5.5008381719363	5.64981521793724	5.70438802529023	5.59801445204208	5.88188149087886	5.37031452301821	5.59772517177873	5.55055696574151	6.35862370873333	5.51924663304519	5.4882021477826	5.75311510335092	5.87195483153703	5.52911851026152	5.5667577047733	5.42359319726859	5.28372539812552	5.78124035152489	5.4604643590615	5.35670086256087
CYP11B2_32978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262094455913589	0	0	0	0	0	0.303371222115303	0.531458578003405	0	0	0	0	0	0	0	0	0	0.253511249947277	0
ISOC1_8919	7.50912395884667	7.53270690747837	7.40457037558513	7.33642091014978	7.38681550654147	7.68950874905673	7.37516547730786	7.38773476101577	7.45924097419199	7.75497256215228	7.64864595676386	7.52966577452501	7.646362283512	7.6288305548132	7.51106918494022	7.36345179200338	7.47011632074441	7.62475862331467	7.44172387951587	7.44804811996815	7.74073815361511	7.54460754607728	7.53822370100301	7.42089990229246	7.60553867548048	7.39746186041635	7.56663485177647	7.50905374644948	7.5019735084571	7.4872261996274	7.53280309823445	7.51571410952879	7.76952074711545	7.8333205322739	7.54652435068091
DCTD_8442	1.27004862853207	1.39233379642975	1.37238927237947	1.47876357135637	1.02079318233696	1.41986872677691	1.22972753014198	0.989148475194009	1.74650891242712	2.84165077050218	1.34153010151873	2.16655350552173	1.45772503888916	1.60852100040446	0.694617543016925	1.08477275194902	0.997178311043241	2.00758171987979	1.38944205942357	1.73064193408923	1.34074557923606	1.58550034551611	1.117777007273	2.11783571386505	1.87479959707818	1.09422904965553	1.32411834327843	1.93424845482455	1.075390194836	1.25938380683829	1.22520495772278	1.74397870063267	1.90517039453858	1.63837714193546	1.61507161561328
TIPARP_10024	6.78975267043082	6.80791775273562	7.04828511470402	6.9603857639227	6.84398114143703	6.89029999749836	6.89398780683956	6.66492833356453	6.95406205742809	6.91699205394335	6.9382870046956	6.902590555354	6.9685229980487	6.75409824266771	6.56993471832412	6.74817847604933	6.57334900918403	6.92632282315741	6.98204375857637	6.63730692495623	7.55331400784067	6.9028735282831	6.95532408014227	6.44597359374127	6.82988485005554	7.00983417185506	6.98204413662934	6.8735393738267	6.76913292455487	6.92924719636841	6.92108891633294	6.71815677321596	6.68922615378099	7.06126224219989	6.92107165956638
DNM1L_8487	7.20766333538988	7.18614050756633	7.03086020739547	7.12873515728043	7.21093322668386	7.18092957059299	6.81575262258029	7.01180526312779	7.18844597321393	7.22807556267581	7.216469363549	7.09898316231604	6.9685229980487	7.25413019174004	6.99755596335441	6.95785134415738	7.02561309447051	7.24433751505136	7.04659637032067	7.10953151199792	7.43050045943026	7.14239725887248	7.08033951872662	6.814680315871	7.24636417311978	7.16241178570601	7.19245966593752	7.09516588114491	7.11170116195487	7.06845941727807	7.00613181607595	7.0565672052064	7.02956432130587	7.4065719079293	7.29019241514479
PDK2_32491	8.82554445923495	9.16241773224892	9.20712385604918	9.50892803302639	9.17135979228174	9.25405427933623	9.41769826696511	9.00062473456265	9.00935467357563	9.11017277298307	8.96656990986384	9.4222842836478	9.47381417134754	9.26023480484923	9.34559207174015	9.27504097468105	9.32438040254353	9.37952647059475	9.02306981870823	9.51966825573821	8.90716699547887	9.12233876148332	9.39321183785284	9.41032854879056	9.45497114167761	8.82670742841105	9.27603918531946	9.45634817099034	9.4505951824692	9.34645133141911	9.54643864291986	8.94851205234134	9.38800537875509	8.54493157524957	9.18504356079385
MET_9220	8.84043116311676	8.48148947556433	8.45140932116259	8.60454201113793	8.50606177048461	8.58764651701523	8.57967813118854	8.706186933379	8.63685156094602	8.60098065064615	8.50584895780742	8.5120322842917	8.76943180864843	8.72383793126718	8.58430053657358	8.5339658097285	8.6024355654637	8.55227589669791	8.59693615078676	8.61790642977795	8.4650712775131	8.61330457729091	8.59758595948698	8.55038011370561	8.42786115693472	8.59297948239436	8.70269164489639	8.50620837811042	8.5526158205259	8.55140797762114	8.51313981748305	8.65836409221773	8.67655301076433	8.89038192585566	8.87297040838476
UGT2B10_33303	0	0.624500158083862	1.0421725988601	0.921092637017782	0.425471550953296	1.00386627541816	0	1.57047558665796	0.742426646437737	0.911653034705665	0.524407467632689	1.11314394429359	1.06468841522458	0.949752467117159	1.02201894981746	1.56648512310891	0.845489011264373	0.897755183189523	1.62413172292237	1.11061532563076	1.0156982321658	1.37900810249016	0.553900432828016	0.531458578003405	1.43162523619705	0.462921203986517	1.63474083453323	1.4292538280261	0.288604715039747	1.48140319815311	1.35663272697146	1.17961077799372	0.687166490595551	0.656555718309569	1.48818568373165
ZFP451_10207	3.96232090290525	4.3189444694346	4.07808869666415	4.13180788365365	4.23546612585221	4.32926518143443	4.54969682217545	3.68034194833973	3.67550894214794	4.41058492035397	3.88828497002054	4.5298297873632	3.40696096067581	4.10507604119133	3.80607260360163	4.19976193007532	3.76030195391579	3.73336480376519	4.33670365360222	4.35188053566536	3.80155483083337	4.15456672027858	3.71910480809076	4.36437278145596	4.20633406946601	4.12576261863641	4.0302250551001	4.04612817878279	4.02508451148003	4.24199403104871	3.5760472837906	4.00010299173392	4.04945747203202	4.16230958058791	4.04216368464408
TXNRD2_33001	4.50118560439269	5.0661148505745	4.98734220394656	5.10886237175656	5.00961758050154	5.02243434568697	5.0372520667507	4.93311893016112	4.48332259120086	4.8458809898158	4.83872949684486	4.60070428699772	5.4811931045275	4.87375676613389	4.69734930889145	4.71278452615407	5.14831540803609	4.88188158983136	4.38543613574261	4.87797698814933	4.57422345373492	4.81840135114345	4.94115945004773	4.82738565355068	5.01268390756682	4.36968655347666	4.73143150897182	5.20307314233581	4.96992402679222	4.77006923714901	5.09694424245973	4.65642266614408	4.94933815893834	4.39086813037838	4.71562070568316
TECR_32583	0	0	0.613214094262171	0.532839998150958	1.2461317443563	1.41986872677691	0	1.57047558665796	0.742426646437737	0.911653034705665	0.908186844158787	0	0.52274601760282	0.246478921234387	0.498050204305821	1.2638166737353	0.845489011264373	1.44695984332329	0.76059450656805	0.902677903504218	0.749537815395548	0.485657356635238	1.52215483670053	1.47589372673988	0.788687234074327	0.648460662135923	0.379354420036733	0	0.734980664648001	0.483639932867113	0.738934945206604	0.239687228247465	0.384115072705026	1.22942465450773	0.600095604076255
PVR_9625	4.4083261989834	3.96580904155045	3.66136103074709	3.82576990522459	3.97723322516116	3.81452692108975	3.71227027321489	4.0669681852888	3.98237526153383	4.44016778785171	3.8667719223115	3.51960330789167	3.88319534721311	4.19587250580809	4.05896884365011	3.79617987821134	3.40087731385771	3.58560549439109	4.0447041269389	3.98021364831021	3.59339915281086	4.05386944533988	3.86526857965118	3.97249618253435	3.71424885960499	3.43783716337717	3.73672890155888	3.97023773489466	4.34105208440014	3.64958611637582	3.82333003884698	4.07936322103486	4.10166091794801	4.14674729769485	3.46707489952333
SEL1L_32748	8.33689688924767	8.25976962704735	8.3520121020416	8.29958544746057	8.45620917054168	8.33412771173944	8.45617948033778	8.41706981886898	8.51408660978262	8.46548434772219	8.54954274292004	8.42194114952248	8.46072158233919	8.45409598456115	8.33358817973201	8.38227394590739	8.37114469188471	8.5322338995944	8.36955196430546	8.37126558558993	8.82665652442128	8.51571575221377	8.29196686627071	8.38435871325234	8.44803729349499	8.54702272354211	8.49107652861488	8.35402412303985	8.38688762281665	8.35482174376378	8.34326816104028	8.30636340372004	8.47609292652576	8.79626783922557	8.42417677427219
TLE1_10026	4.30907618551852	4.35757716405397	4.63429393961268	4.48833326534119	4.45441909047104	4.50988274191315	4.89230235193991	3.88656793705521	4.34684274322693	4.41058492035397	4.47635716430208	4.60070428699772	4.38330815828855	4.13598082064006	4.62687445762537	4.60060327710214	4.37313480455581	4.08479106725338	4.02433295240687	4.45080155617693	4.13096485825527	4.35126440588884	4.195176281918	4.26760921470159	4.22516264991327	4.50804622081132	4.46291454347635	4.48836094611727	4.44738667700087	4.40002459872515	4.21843300375008	4.26711641338024	4.40148688022529	4.55313184638109	4.29052853719335
