ID	S2P3_D01	S2P3_F01	S2P3_E01	S2P3_H01	S2P3_D02	S2P3_E02	S2P3_G01	S2P3_H02	S2P3_F02	S2P3_G02	S2P3_A03	S2P3_D03	S2P3_B03	S2P3_E03	S2P3_C03	S2P3_H03	S2P3_F03	S2P3_G03	S2P3_A04	S2P3_D04	S2P3_C04	S2P3_B04	S2P3_E04	S2P3_F04	S2P3_G04	S2P3_H04	S2P3_A05	S2P3_B05	S2P3_C05	S2P3_D05	S2P3_E05
LOC290595_32588	0	0.706181100030131	1.08219402987627	0	0.846398300211284	0.824600464863556	0	0.378124325671943	0	0.965466207938866	0.598006580869034	0.521546325964316	1.0015984171618	1.65679555611662	0.817228523763915	0	0.297036779379115	0.822055710783759	0.63142276266809	1.27149960298753	0.530398932071891	0.870833347436851	0.505346584463879	0	0.607218572769936	0.513124153447851	0.415977389338475	0	0.288244225002787	0.281881793493449	0.278933638777406
MIS18A_32385	0.596088932126379	1.17821079284832	0.640275492489395	1.10139661016701	0	0.470429880777246	0.739418796672302	0	0	0	0.227997188913112	0.284213854635686	0.263567408350574	0.718917135915547	0	0.225675415531947	0.297036779379115	0.32880710866087	0.242487443454294	0	0	0.271640487426214	0	0	0	0.279255731116901	0	0	0	0	0
CEBPB_8281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28076876690518	0	0	0
CMPK2_33290	2.72851791467425	3.55276513002709	2.29583682825464	2.97704871188582	3.74083065621772	2.84164229238941	4.1487371401396	3.23116043013657	3.01528330128731	2.64150427082873	2.90802510156505	3.64853047843712	3.85097032083896	3.7068246378131	3.52076734440953	2.60400882747478	3.17018795913139	3.78646276795509	2.61467640004933	2.86047575844815	3.42964642844836	2.89191911490046	2.19075602903124	1.5488471029204	1.74628601689917	3.25440451824955	2.0028178352063	1.44293633488068	2.11012876155981	1.65891826922183	1.83170418641954
SCAND1_9782	9.99815511929167	10.1685776874091	9.94114424232284	10.0960524922854	10.1963213857677	10.0110685791906	10.2607551815032	9.93127556993941	9.99496873941005	9.77878610057189	10.0978668939811	10.1584364100448	10.3235418528371	10.1504750536484	10.312934834476	9.65245720109627	10.1743295420549	10.0598710520631	9.75822791347722	9.97185929954993	10.2516322925014	9.73732271585101	9.73805964231047	9.64656647044102	9.55451881909068	9.90613318471819	9.27909839280406	9.38342299141734	9.92099282340567	9.87065610718748	9.57776745906316
COLEC12_32794	4.11866034374624	4.87855809937269	4.73859659560078	4.27276734902164	4.59348469573196	4.99284908739484	5.16245830729491	4.43802151473833	4.62972122983565	4.35967829962912	4.64207225536511	4.75016887672419	4.36761256067288	5.22451496082553	5.95772730824207	3.31820133031887	4.69596013325838	4.64740648504959	3.91584205714688	4.95887204297247	4.17844760051071	4.58477915301942	4.53801716611932	4.45747441820273	4.4201765622763	4.68784254888118	3.95771018151366	4.64744755105553	4.3072844977655	4.39694782446915	3.9346060630797
LOC287167_9118	7.84676076542308	8.62817158390716	8.65138905090714	7.2391365402612	9.21023999373854	9.01569329733491	9.34373765733939	8.52970696015621	8.48620820870564	7.99644193092465	8.7941391121412	8.74073591356259	8.56771723630708	9.12584438706784	9.23280596661023	7.67017107767866	8.23336664149251	8.61141236128605	8.61790308213162	8.56210874121868	8.62045537075396	8.25821618003755	8.53106507973001	8.74830239004902	8.79012581514569	8.38350358438867	7.65717949953796	7.3042331006255	7.93101748394269	7.62468211871976	6.33199286336226
NUP88_9383	6.87833038696221	7.2827413613715	7.07756798241773	7.16044882895592	7.39388274257504	6.87088495437679	7.34296583071568	6.92788905666296	6.76192769069272	6.40662357436939	7.07923934917832	7.35644662956135	7.10541003105926	7.40775433517471	7.51064743236842	6.37716555724307	6.94882753316572	7.27225340924035	6.61749349597583	7.13953341054913	7.1550067598829	6.63231464204014	6.89577769405608	6.5946929480069	6.17857747694296	7.2150567210659	6.05898192016092	6.33461127539936	7.21440845389664	6.8661402028926	6.80625740960441
AHNAK_32407	8.81112765843595	9.00672735278565	8.54320749755405	8.54208259698577	8.95814694204597	8.92934446907508	9.19346679147522	9.1930806804018	8.6129403666589	8.71488274260075	9.04853805425986	9.07544473846623	8.96666279600719	9.47130584026716	9.84935828014189	8.29499332365818	8.76308054368052	9.11549296555247	8.51121863522	9.47880263442752	8.97467623653604	9.19901708818116	9.0179476151226	9.12576332871777	9.1357652848412	9.60553622345265	8.08055759624936	8.9091200211225	9.41721957291287	9.2407133094883	8.77283314365865
FOLR2_32628	1.01665763298064	1.17821079284832	1.08219402987627	0	1.37629769634218	0.824600464863556	1.87892638796947	2.10304826792506	0.502612103777465	0.56203206387089	1.43939919859797	1.20569221402047	1.85030516328814	1.65679555611662	1.5385603015486	0.592611231527789	1.09969345391575	0.596409368603502	0.450022209874807	0.48957925266521	1.58471162228397	0.500148829666127	0.704160600942322	0.279746283824163	1.03325666639768	1.18992697164167	0.22292957634635	1.05256218447703	0.914268198610214	0.720137467750151	0.512576327049415
TNFRSF17_33028	0	0	0	0	0	0	0	0	0	0	0	0	0.263567408350574	0.28133075230535	0.251573022626485	0.225675415531947	0.753480374934564	0	0	0	0.289438200129525	0.271640487426214	0.274687663194849	0	0	0	0.22292957634635	0	0.288244225002787	0.281881793493449	0
RGN_9699	10.5761349982403	9.65375014461295	10.3341270996562	10.3907327417794	10.4936562189126	10.8077750321777	10.5378274286847	10.2754934557512	10.9008063490142	11.365260674551	10.4337537662067	9.67823286804499	9.52714466968599	10.7124205607156	10.4512778219671	10.8179055058272	9.91108812982174	10.5729654529691	10.6347103437998	10.7157793075306	10.3827281924408	11.3816683179761	11.0247453364198	10.5148468907515	10.5411989223035	8.65746311589063	10.4055215166316	9.28599587948514	8.60244496140159	9.29276469817125	9.10950338694338
PCOLCE_32370	7.59519427241356	7.99710239231565	7.74788447980586	7.30854984905187	7.53091751337806	7.85031976539852	7.74531464168123	7.89132611990434	7.95989745506062	7.7215717323569	7.51565251053728	7.6888444989033	7.52359993069656	7.81469982437637	8.30768530424994	7.65812753137106	7.63650462832291	7.6522858146011	7.72566121245754	7.98020814695538	7.40050532938176	7.74133729411802	7.99782779459808	8.32213648214783	8.00361112173502	8.03801454811668	7.87513178764685	8.42669571584109	7.90994667367864	7.90479903144865	8.10598288640928
APOE_8064	9.16492371260499	10.257595648881	9.49734446117572	9.91359097754157	9.46115568078357	9.20758681042697	9.66135017536848	9.54983921551358	9.30663096481458	8.59559781608319	9.51952031395704	10.3113849621394	9.97214660835036	9.7058600811746	10.0821727871682	9.15934933023806	10.2526569010033	9.41339949072758	8.63726425265933	8.73486262330618	9.93315079114958	8.30716395939091	8.97650107647337	8.33270802403208	8.09480507925445	9.76347231539845	8.92905534656502	9.01416176294667	10.5802000982984	9.27428202389049	9.11061714124764
RPA1_9721	6.28062168487279	6.6367818498165	6.20205482707634	6.72552992847096	6.96221375670898	6.51115500710283	6.94074899001378	6.48215550735401	6.44055264611542	6.1307321249096	6.62585070083562	7.18786108496559	6.7392287535913	6.8710426460466	7.23952705070739	5.79939382041598	6.29465023339793	7.03098755948047	5.8237828694747	6.59628483496173	6.66417342475819	6.56761264658792	6.38963913367956	6.08695715851749	6.30331694702336	6.5628998379101	5.34351327433651	5.83475617250766	6.50091440510128	6.37872059579248	6.05952199459656
ACSS1_32386	10.3471161058573	10.7433236157937	10.2735621033521	10.1192709788198	10.3859271199772	9.983314105177	10.1789640788381	10.0788735879336	10.1261159490793	9.64183787050185	10.3994187887374	10.846070389066	10.6798554503329	10.1791586457611	10.4775385464871	9.43677285639413	10.3330994150001	10.1687889011326	9.36292147326463	9.7922135445971	10.2923290393953	9.54746773743618	9.76125703726465	9.37392292400085	8.81548403743566	10.5148038173193	8.95745977916966	8.93594791161975	10.5436876978061	9.82264787059331	9.44411202290725
TCRB_32566	1.01665763298064	0.706181100030131	0	1.10139661016701	0	1.88700103309519	0	1.48434766805499	0.874641839287121	1.2803872284027	0.227997188913112	1.45521390284228	0.263567408350574	1.1965392504668	0.652154549109089	1.42934576566893	0.753480374934564	1.48120649892478	1.83286126404961	0.683519516360943	1.22217738534714	1.16548003615336	0.87886549503067	1.74579454503351	1.20682997128291	0.513124153447851	1.50493173975108	1.19475047554118	0.528377713143998	1.32795038981047	0.278933638777406
GAR1_8683	3.73104358686244	3.83401085217689	4.36120244303991	4.3956388417651	5.26702294492404	5.40090951635978	4.76078630834832	5.08583321176617	3.71000916991894	4.83936196393217	2.61735419895945	3.07096998444938	3.0384297115843	2.62470199691887	2.2077631582925	1.67862146927532	2.9316699637965	2.67253018842655	4.521281775987	2.54804793760937	3.30547015621734	3.18269380648526	2.73612172538105	3.22423688574436	4.03895633787122	3.74275886151901	3.5059252232281	4.33062606031932	3.3316023105314	4.02860064012567	3.43452101132567
LOC102549726_32764	8.26903069881148	7.53443590675916	8.49264238541826	7.91977889324122	7.89244537393699	8.09166380522977	8.20741156285702	8.23338339765219	8.36742947323184	8.7615499704224	8.07664251413205	7.72046755096158	7.90766584293366	8.22917002703133	7.99940794760386	8.53319802342675	7.95764546604979	8.18370023333857	8.52633711023983	8.38425336508943	8.08059059027005	8.84583589004553	8.73868593316168	8.99210492180088	8.92671259663491	8.00720889775752	8.70303011688979	9.14145724808466	8.23518167845296	8.70323712989642	9.08987220134791
HSD3B_8835	4.78679924001327	3.70023058593153	4.82643211652703	4.54471093376034	4.75142161351448	5.09402123906448	4.44324838474571	4.6764584883947	4.81200871217997	5.75153177032776	4.90371967415935	4.20317932107798	4.22025418371884	5.4112862052767	4.57655448180648	5.24461130811693	4.94112412103752	4.81420642284398	4.66351971151846	5.1678820300765	4.59126550725928	5.92777659157372	5.36697170447832	5.05793486342128	5.65688798681039	3.57191964927495	4.68543378132151	5.33328409316604	4.69990213025398	5.00325464069082	4.56129933883581
MBNL1_9201	9.23764076558221	9.4986754324697	9.15825098519148	9.26725382608539	9.45788520064148	9.28897227740337	9.42888191066387	9.19160276443936	9.25737423716601	9.06848438758691	9.21821213642485	9.41846102804049	9.34659797455559	9.60336282066821	9.53872609401513	8.83869228791793	9.3063570461701	9.25136701934381	8.91782497741781	9.31869593259118	9.27238364089287	9.20814223872719	9.29436670328717	9.30482821117142	9.13173319607947	9.44328750489197	8.74970153243355	9.03558253603526	9.30265679084926	9.17491276223918	9.11173003640164
ETFDH_8575	8.20793749112529	7.78216923710405	8.19280158634841	7.71082975591921	7.78692833088157	8.01633131905569	7.84949626069835	8.11986050876622	8.40339086096597	8.48486482677141	7.59700136259498	7.86895231269286	7.51572054206834	7.66967718982299	7.68504513678841	8.30429653519897	8.00720176147895	7.90120620863841	8.4812370245629	8.20128911831416	8.04219647722923	8.18410393065149	8.30673114500628	8.10386548983654	8.51162900792146	8.30871041089386	8.29606555970181	8.19566849676555	7.83367666052803	7.93182298403425	8.35654947751891
HEATR1_8791	5.09823644184032	5.55759460749594	5.47809451515021	5.54920462959003	5.28189526388725	5.65382956077469	5.67843069197338	5.62187077759676	5.6727978524669	5.57537367044652	5.74771051774054	5.63103071603219	5.53294692947515	5.77118651580674	5.70724037402841	5.35018852807815	5.64826222324564	5.6916162302503	5.47771919356699	5.74213005955704	5.77514937199275	5.64678466151712	5.4454495632983	5.63771899292738	5.54814241782842	5.98554706201085	5.3135165881675	5.63093852805107	6.07824941972754	5.81903900911961	5.68196274471652
LDLR_32688	0.596088932126379	0.706181100030131	0	1.44277607045003	0	0.824600464863556	0	0.378124325671943	1.17013610253216	0.965466207938866	0.598006580869034	1.06262779346511	0.486340425244839	0.28133075230535	0.652154549109089	0.420777845702893	0	0.596409368603502	0.792541025801392	0.683519516360943	1.07780445370279	1.02566574620457	1.63102118562175	1.04956585069429	1.03325666639768	0.714316719689646	1.32418280317833	1.65462829894555	0.288244225002787	0.897719560247663	1.18889872200283
IL1B_8892	2.02491487569521	3.29876340639927	2.94551802562448	3.57087801519015	3.03246397849133	3.35790862821603	3.37476738579899	3.44473131083992	2.48143860432898	2.74763801908597	3.62055372565229	3.7686393378743	3.81032200295402	4.27066405398572	3.2003304062253	3.19023218734947	3.73826937793187	3.45720070744145	2.81557773036104	3.24560856272276	2.66264810639227	3.21524203033574	3.29406939758052	2.21340430955299	2.3747768936384	2.80321099938631	2.70361841656268	2.3453961482642	4.18982067774734	2.3504445258301	2.20978452138747
SDHA_9796	10.8899220209058	11.3738692230926	10.8238660357315	11.0501224705474	10.9976698364552	10.773551328	11.0115128592948	11.1520637106123	10.7598518617695	10.5425390173835	10.8568119976509	11.41169934456	11.0726433476394	10.897230657952	11.0690242454515	10.2216605939551	10.9093101007024	10.9473176539154	9.87699765488265	10.3198478983097	10.9381416364767	10.3720954595257	10.520947495349	9.44252371356142	9.86132545798089	11.2411008947593	9.49627154069199	9.52855725988612	10.9898338516293	10.4066206085319	9.78868453418816
RAD21_33184	9.96160989724899	10.1021638039357	10.0432032661591	10.1005756517609	10.0649135923536	9.96060793015746	10.3118021560337	9.99239313419696	10.120185356925	9.87779494481351	10.1831956777092	10.2420038605966	10.003473698074	10.2707661312034	10.2918231719987	9.75213642517401	10.1148931165172	10.1729535369416	9.84863889662534	10.2444899377915	10.1198618814942	10.2347233416693	10.1884665444567	10.3566807788478	10.058285188369	10.2295580616809	9.79599969108639	9.99525898366273	9.97430016888982	10.0220394325875	10.4669710500987
NVL_9386	5.54019985721191	4.99740572379278	5.10926049011302	5.43922588140175	5.48833382122892	5.36086689036618	5.78737378039973	5.21946972442876	5.31325335750044	5.68629895637607	5.16008131016672	5.44884536193159	5.24342496018887	5.5168220142188	5.49206242359243	5.6710312936327	5.49580170638897	5.82136465742518	5.37964878249777	5.68095442075385	5.33353373431813	5.52873324703774	5.59691928563147	5.52826091275634	6.01308971156986	5.17946441234975	5.13293173321683	5.51371651651898	5.41947005712695	5.63709444919805	5.43405952416076
ANXA1_33262	6.81418710316036	7.07546536825787	6.62585030404749	6.85966040766731	7.29104434469898	6.88507114499945	7.27599148038293	6.98018690356997	6.51476111359698	6.5818497797589	6.81102312993411	7.09670277466582	7.05628236898987	7.57184532061689	7.6082477417976	6.06687656077529	6.90271153722287	6.88864913063488	5.96996381336299	7.21797645576073	6.83111016375631	7.17361091961501	7.10145997498496	6.53269141075213	6.64629296506879	7.0434931051664	5.84918070644759	6.74324538269178	7.44612487501991	7.67276945846127	6.78688050216361
PSMA5_33243	9.22659455522362	9.43692351717663	9.20269681928912	9.52788434988092	9.55061054029653	9.18864848607424	9.64455344733044	9.24244967281676	9.2485045726592	9.01236667119277	9.32181059954738	9.5761641211326	9.44322907104916	9.50247570797889	9.48642630594916	8.77766068314834	9.33728003584137	9.39815524159661	8.78465338334579	9.29104798230031	9.49924864794138	9.03263663009311	9.10459418765652	8.79353001987015	8.74508724213491	9.29666813628134	8.4362869354818	8.56896905554906	9.3712280284437	9.04892323686012	9.00676838082853
CYP1A2_8416	0.596088932126379	0.706181100030131	0.640275492489395	0.653345777336004	0.484399355030741	0	0	0	0	0	0.598006580869034	0.725295778559392	1.26489905376517	0.51665137283502	0.251573022626485	0.225675415531947	0.297036779379115	0.32880710866087	0	0.683519516360943	0.736815072339158	0	0.505346584463879	0.513958338755685	0.607218572769936	0.714316719689646	0.415977389338475	1.05256218447703	0.528377713143998	0.517587462674905	0.890011579764077
PVR_9625	3.19940689503218	4.1739232424387	4.28056168013799	3.82524268813423	4.08407545850061	3.56005740569315	4.0354982798157	3.79545479646174	3.61505879046994	3.52100534110595	3.894123146138	4.26983413429203	4.00299558092166	4.75772528870295	4.49358353078019	3.24278962645962	4.30353972508104	4.00921208502782	3.49181667942042	4.36427224729254	4.19604140862737	3.79130808117575	3.49529552845531	4.30963901457769	3.01164115029337	4.5760290434363	3.09077737067506	4.84371387341255	6.10166865411123	5.96571975358303	4.64976752045415
FAM129B_32749	4.78679924001327	5.02564847926072	4.19514516596261	4.83263446233032	5.02331124423967	4.72489407989758	5.33987438839068	4.85137667762271	4.55495264494142	4.76548684708183	5.07470702676056	5.05426174189695	5.18102469102623	5.2327994616163	5.76397579794173	3.73992287643932	4.78239404433894	4.99877804585535	3.93323176901481	5.04966604188224	4.99461739412197	4.7714538565234	4.45767412933411	4.19633093407979	4.34786559773858	5.40709164045198	3.09077737067506	4.00350729098154	4.46005810984921	4.46900076172857	3.76389670005643
AMER1_32424	2.34848876301133	2.87081796892273	0.640275492489395	1.71863386650304	1.92334813065288	1.88700103309519	1.22589572069811	1.63113101420433	0.874641839287121	0.965466207938866	1.76422324460019	1.56546003369721	2.00239696212747	1.92565768020565	1.94769116415446	0.592611231527789	1.50026484984348	1.60776612735677	1.40450850100571	1.27149960298753	1.35340789342575	0.697363893694984	0.704160600942322	1.04956585069429	0.607218572769936	1.5470143970993	0.415977389338475	0.515696433893829	1.86941290784673	0.720137467750151	1.047181508214
KRT8_8978	7.20282269572785	7.68369256734644	7.30354441847278	7.11943474279445	7.62139707756761	7.32044106117989	7.60352549422389	7.57726845883046	7.10103953071453	6.73807985574146	7.767657500554	7.71599218938933	7.82463607504125	7.859526844953	7.65672301393686	6.5461413862515	7.34547745206752	7.5156827255861	6.84354499316115	7.41014426083495	7.86930479173181	7.04823563257374	7.09040085406831	7.61896520731098	6.81335865178344	8.16152356974078	6.66193023547388	7.1921274222458	8.44473208910996	8.04222764244484	7.60649889224907
PLSCR1_9508	3.11673014020781	3.70023058593153	3.46666388243166	3.42462593390341	3.34725116418855	3.057436890132	3.54992171906728	3.18437210996057	3.15684183808049	2.74763801908597	3.28267744537656	3.72178876616017	3.85097032083896	3.502730100352	3.61350371868098	2.01715296947194	2.97426296853501	2.4873680021364	2.03967217552556	2.86047575844815	3.13352229116796	2.80904645659788	2.90721698150063	1.74579454503351	2.3747768936384	3.22174991469357	1.87720164499015	2.07814216289829	3.013802201777	3.26771355348322	3.04476541004412
NENF_9296	6.61774646518506	6.91863854856535	6.45264728818931	6.5776387640013	6.87662696310894	6.55322013833449	6.92493792458367	6.5666748441207	6.52785284751658	6.17895525416261	6.75037230449106	6.80239008373024	7.09909615524814	6.98332277280038	7.08818040902244	6.21563068649454	6.80580675487333	6.68119418589448	6.29654904648901	6.76656119660264	7.03060014761123	6.32076404487262	6.42175840140749	6.4290231309366	5.9715826880949	6.47557597243167	5.81104383011719	5.81286809905894	6.59302786710448	6.43016762419586	6.38818138730703
SLCO2B1_32680	2.4865902915497	2.59737341055296	2.45128077917686	2.14954196175589	1.92334813065288	2.49217802362173	2.66812480512285	2.29144552844305	2.48143860432898	1.2803872284027	2.44662820590576	2.63828619655877	1.92835436301891	2.8568156454601	2.42803584080055	1.12781278297478	2.5920629296521	1.60776612735677	0.792541025801392	1.49475303370675	1.47369034587039	2.17697867371182	2.25555477506103	1.19149204902782	1.03325666639768	2.563665577582	1.00187916819631	0.515696433893829	1.68326174676228	0.720137467750151	0.713601903549008
SERPINA3M_9809	3.11673014020781	2.99027917428465	2.12159918234292	3.70365905355955	3.65203846179811	3.30261323220068	3.37476738579899	2.67665534316188	3.01528330128731	2.64150427082873	2.97238312409595	3.43277146841907	3.70338926028058	2.81328471197128	2.7474161310781	2.18770936613675	2.9316699637965	2.4873680021364	2.92392940581572	2.73476267955038	3.05856252030166	2.47455391377312	2.4341278771979	2.34074627884465	1.85463306550378	2.61486241557719	2.77579636345537	2.97727003453469	2.84645120652629	1.92794788264725	1.74255611806755
EI24_32946	10.179664911676	9.61128393838022	10.2807064551197	9.95996366113331	9.75229383575043	10.2802351302713	9.9363634674077	10.0180522870397	10.2669710090229	10.6627190027985	9.75069174864729	9.58478069932369	9.68020602311998	9.7058600811746	9.84816603151408	10.7497399344878	10.0407418363428	10.0564071191141	10.7746809404938	10.3567673463352	9.87937747433667	10.5624036265498	10.5285468409381	10.7385747770261	10.849748814319	9.89063644035271	10.9529727685773	11.0977224994643	9.89341411890829	10.2796427895382	10.577427496043
GNA11_8720	7.69117448317964	8.04962284320342	7.57269622594588	7.92998077010857	7.93540676584241	7.62937024950477	8.06679824169543	7.74987281403381	7.71862560386438	7.37344060559065	7.87571857892144	8.32486407488477	7.99073074925443	7.95900506249068	8.26275571870087	7.10125365577462	7.77996693828415	7.93328756322515	7.30247681521458	7.76126459993751	7.8815889160394	7.46506361148281	7.58388206693003	7.33717595869827	7.23524244098256	8.02978521464227	6.80892880592631	7.0402784797181	7.87503635074833	7.40534502798062	7.53031003824317
MCPT1L1_32989	0	4.12254633809117	2.59159345869821	0	1.92334813065288	1.34601454438295	0.739418796672302	3.85641781286837	0.874641839287121	2.52693821701295	0	0	0.263567408350574	0.28133075230535	0	0.420777845702893	0.753480374934564	0.32880710866087	0.242487443454294	0	0	0.271640487426214	1.17529653453645	0	0.335322896004644	4.8461886719251	0.22292957634635	0.28076876690518	0.288244225002787	0	0.512576327049415
MBOAT7_33082	6.45059457662909	6.88819817923135	6.83795878551068	6.62026316582565	7.00317549741984	6.8225641419005	7.08289552304327	6.77048592046742	6.4336132415548	5.96460173677396	7.1746482936091	7.11040818662029	7.07141214456001	6.95355723892095	6.72228768872259	5.70420842017356	6.76089424938058	6.81840107755758	5.80972887144647	6.35415360196322	6.67362340183952	6.28671225349831	6.68551733161461	5.79611100550814	5.83937632936527	7.3382211458345	5.46855700965108	5.43709076299933	6.91989060295252	6.27801785829915	6.1315168634514
C1QB_8168	4.64649770934167	5.15912002973417	5.17765816204259	4.22936923817992	4.617133542589	5.18856104065337	4.99082527967829	5.27634900514951	4.91525075233989	4.79053456562426	5.26658154755661	5.3210848174993	4.9572884194693	5.50318871120864	4.72942210808242	4.67536772063268	5.56710473765438	5.04425445267717	4.55537255216619	4.84179307376909	4.81270562829455	5.23537523877174	4.66271425600164	5.15643634863042	4.87082105849631	5.22136175433341	5.73160557099253	5.3712210746747	5.24536586888137	5.60547376711376	4.38105426147112
TNC_33066	3.19940689503218	2.74056450932173	2.45128077917686	2.32471860042452	2.31904932685855	3.057436890132	2.812606686105	3.404471802327	1.9699093092001	2.74763801908597	2.940562956137	3.03309433818991	2.76826039269542	3.73042006730997	4.11963699901582	1.23547981006853	1.98987939745751	2.98391659958931	1.5009582602125	3.30579218683187	2.71239912713157	3.00793296136367	2.78083509925932	2.40043612657571	2.13802044516809	4.03359420657617	1.73959574482247	3.44396925608827	3.29955659276169	3.66130517524219	2.61333031924908
MAK16_9175	3.61535606555859	4.4899482668514	4.47429435827547	4.64720414930557	4.46905073953272	4.39555347112638	4.86389541598458	4.80573588052305	4.30414147183931	3.57966120689059	4.33451712698822	4.90497951569313	4.68114229592199	4.80293882522904	4.74999576232244	3.82856204746464	4.56274380772651	4.6176304809873	3.5605692053291	4.49926492175768	4.61761655166883	4.28088180471474	4.42986710021476	4.29398687746862	4.03895633787122	4.72326749457993	3.46284646956918	4.00350729098154	4.94746438308953	4.5902681103073	4.27378489397241
LOC102555086_9117	8.95341039008382	9.63668448880192	8.86176570860392	9.09510518765548	9.27392633519208	8.7703009662054	8.8671989637724	9.05279277495993	8.81469453958069	8.14707209798725	8.93402612484306	9.7696015838809	9.54118565015064	8.99619526695163	9.14377913582059	8.01520300374946	9.2720918288747	8.83893406606697	8.11284178686694	8.4110435233793	9.00118897593194	7.94912354325489	8.03521848335357	7.52152264106037	7.05678050084639	8.94687506465433	7.57359175793754	6.80553113825764	8.49865336345663	7.86662798374134	7.22973332843113
YKT6_10189	8.57219590391303	7.74867350665486	8.6250946237169	8.27493904514285	8.08493713779473	8.62572250699433	8.3796969881859	8.3130227611431	8.6297356204357	9.17456741014533	8.06654304383676	7.93462471435011	7.97127307159791	8.00326130948267	8.21822874455481	9.11642179012398	8.4027588948597	8.51375762406606	9.21481041595572	8.88850999265421	8.22790918108151	9.1163403216886	8.99144046949985	9.31746358966923	9.59266501285822	8.2060258700914	9.35210945733526	9.71010900947263	8.33142966359997	8.84943020130094	9.25912638745674
RALB_9655	4.0310769404029	4.90920040004544	4.10435142883937	3.70365905355955	4.38888966610011	3.77844350014888	4.20218898295861	4.05153349789296	3.84165570813429	3.18553400396387	4.40616466272773	4.5767267426991	4.50130470781124	4.10002341658897	4.07140829983266	2.98955807701553	4.38472624047921	3.96259929706897	2.99189175396315	3.01267924181612	3.98959368957117	3.2470721151001	3.49529552845531	2.71446878288364	2.63997186968952	4.0522865047955	2.32493359023042	2.07814216289829	3.9834283039527	3.70969440461575	3.1867088466114
