ID	S4P3_D06	S4P3_A06	S4P3_C06	S4P3_B06	S4P3_F06	S4P3_H06	S4P3_E06	S4P3_G06	S4P3_A07	S4P3_C07	S4P3_B07	S4P3_D07	S4P3_G07	S4P3_F07	S4P3_E07	S4P3_H07	S4P3_B08	S4P3_A08	S4P3_D08	S4P3_G08	S4P3_H08	S4P3_E08	S4P3_F08	S4P3_A09	S4P3_D09	S4P3_B09	S4P3_C09	S4P3_E09	S4P3_G09	S4P3_H09	S4P3_F09	S4P3_A10
CARS2_32316	6.50209997577393	6.72625320002437	6.24037875406445	6.77705456053066	6.54713432149213	6.66031576205558	6.51885274120458	6.45295023755688	6.53769555149004	6.45249890269164	6.68123571742091	6.73556451584434	6.2513084948315	6.76191634885652	6.25627633841246	6.6791408429414	6.84899103688012	6.58456670790203	6.71256756025549	6.16884911572754	6.68691427443249	6.14416013713836	6.59381588007347	6.85066588862397	6.69945792384696	6.86094753695428	6.73410438176185	6.22360826061491	6.3700838521325	6.8151684467051	6.71984854996166	6.67921227322814
NALCN_32735	0	0.309060993369579	0.375428294252263	0.568506654813977	0.346311992426741	0	0	0.801899652774624	0.291149574902024	0.331638965154429	0.37534372088245	0.58072585832576	0.883386355081748	0	0.348614588852508	0	0	0.306661287343922	0.759172589076535	0	0.296608951576629	0.338124330634831	0.564770851714906	0.702653412358521	0	0	0	0	0	0	0	0
MPZL1_9243	3.63220983945987	3.33317192976435	3.3098656655618	3.86033278499505	3.31514846175338	4.18280454392815	4.29380040049496	4.23584077828015	3.82713600611785	3.68799473194575	4.06599218700981	3.8707634155353	4.32234310559646	3.99277554829019	3.73337351797567	3.78104203319729	4.03103075682947	3.94928893111108	4.31678804859689	3.70413041752301	3.87727708671115	3.49829802044909	4.0083887640416	4.59796776460945	3.97876503397864	4.58236547283942	3.91646489900799	3.62562332174734	4.023744344365	4.09473294753119	4.02732840045872	3.57298295763864
RGD1559459_9690	1.84430331563221	0.779640652958932	1.47682110977158	1.66604972781644	1.23666584805871	0.956317946340827	1.5996039995616	2.54400775880858	1.69427801565546	1.94218203043008	0.672920525511054	1.99044999873184	0.508276607341773	0.598827734046363	2.35051391761577	1.90663936401101	1.29385631892531	1.41028380353738	1.25401304672222	1.70320862744438	1.81179740119706	0.611856087028521	2.59242158501665	1.30109347133118	1.66516677374339	1.71059334877332	1.3037732648131	1.68674083552811	1.63006357105878	1.67106809558814	1.24281862992602	2.85379831615431
SLC11A2_9834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295482541795008	0	0	0	0.261339632251966	0	0
OPN3_9396	3.36833005770799	3.52502238612203	3.39385374596531	3.59797418086334	3.49948242220773	3.98281423366433	3.75724096641778	3.55817340003155	3.14184496494719	3.43573578229037	3.0753125409008	3.51192747582589	3.23985653631429	3.35906265184263	3.28492751440961	3.55427541285	3.65702303581451	3.62858918884877	3.67500677481597	3.13282451407673	3.4650833125959	2.92653100219483	3.43597886620878	3.51831552839141	3.42918264365054	4.02048372381272	3.6043563556541	3.15231248303145	3.08459058124439	3.64596524893019	3.90104701357426	3.33399248384998
GAP43_32848	0	0.779640652958932	0.375428294252263	0.312077128446816	0	1.2693486448151	1.01099503108823	0.455962471173102	0.921786361394245	1.19673987851485	0.37534372088245	0.801905521731849	0.508276607341773	0.598827734046363	1.06581288895415	0.584848309963947	1.16634388157535	1.8501043774717	1.72613317401699	0.586296342661675	1.37727819345812	0.338124330634831	0.309847048637285	1.03268314150996	0.723734115410455	0.540613366905626	1.46596643935655	0	0.924458179398937	0.482520280952998	1.24281862992602	0.332899380639088
STRBP_33130	8.802056409473	8.79958890722983	8.97700519278137	8.86080674260968	8.84309452965456	8.82734071127066	8.98572276671023	8.85608877351015	8.69588094931671	8.75688481370316	8.73444694530104	8.67203230027207	8.98577196057975	8.84120208860936	9.03313163141399	8.84749849989761	8.70408248025193	8.75980033604217	8.8188999397843	8.86817540937285	8.84840960051282	9.06348820135378	8.79044185786313	8.94409127197688	8.79507789947174	8.94505532966994	8.82921466822212	9.11783776727248	9.04469234113358	8.78878209233363	8.8882718870091	8.71033405955822
F11R_8586	9.70961571140453	9.81452245664068	9.78264581613797	9.56942598854522	9.90086558583921	9.85057697036704	9.74355001147451	9.79541287163645	9.84206912052372	9.9011722208906	9.83954642240806	9.73713686325838	9.73762733595218	9.78051341455756	9.9201849705842	9.78183698358363	9.811271249857	9.85576982783414	9.93356437019219	9.9509000614762	9.65921583184726	9.8747690507317	9.86380503636879	9.77984268551832	9.83760534589888	9.92347128597864	9.83088881461743	9.74713657858656	9.80587297428428	9.82080308411815	9.77866869692972	9.72153053915679
HERPUD1_8795	10.6525085915066	10.2388895716098	10.6913673648087	10.5046810627648	10.5129103542965	10.1646034342343	10.3038194643791	10.3745926007537	10.3167129078875	10.1449150845958	10.5257777820255	10.7830965081851	10.4104166810468	10.2991461158354	10.1603375739753	10.4738705786755	10.4811827882489	10.1791558606511	10.5089217986479	10.932143999166	10.8127618065028	10.4607071085854	10.4454035347647	9.82112548321303	9.91168116372264	10.0197977134549	9.77829048231521	10.1277112685307	10.0081145422187	9.96852196834114	9.91561468138816	9.81011861488638
ZMIZ1_10210	8.71490021800397	8.82489076995228	8.69605173706933	8.81125460789623	8.75070576564389	8.84883235105806	8.87256756664338	8.75172523923782	8.72895106120188	8.81846959988466	8.64196582265163	8.91949352736568	8.76964925265701	8.78425882642531	8.78844539702737	8.639903195579	8.5991980131216	8.62954808800227	8.83794732021185	8.68698270193569	8.76381861241066	8.76465955606314	8.61906947676963	8.81670900087109	8.75648185191643	8.89220343650574	8.66352332026349	8.75582656022677	8.73484423228164	8.6322397510027	8.68962973195973	8.90489393146666
PPP2R5E_9550	8.11332374440784	8.08192657134354	8.1312968982525	8.13634712890867	8.04530857719774	8.20158306852003	8.11458440035431	7.94873992020807	8.05640614145914	8.02500651478933	8.06682411876725	8.13195605060341	8.04967872015759	8.10174602085198	8.06488914337625	8.11079431004863	7.99709068182546	8.0947025204474	8.10574419377351	8.08613214145905	8.14295174837011	8.02142305747486	8.12983093772828	8.18127826237877	8.2547675918032	8.03931171172095	8.12200654921977	8.12234845361692	8.01523530523742	8.15474395323912	8.09972073701488	8.01961275955524
RBM6_9668	5.76474895971747	5.4904994587173	5.52913816168861	5.75186953492359	5.62329837516969	5.50562431841179	5.72192845393671	5.72894535287136	5.42759277848709	5.49804714161317	5.52877700339423	5.4304903737329	5.47580019472345	5.49148459854063	5.66526148363922	5.43429355053864	5.36584324458425	5.58179496143171	5.62192105046372	5.70436077304627	5.4935520494285	5.45240268282811	5.66766126901701	5.82369638229619	5.46639587313153	5.71688274226193	5.62843321596619	5.63877751975716	5.3925700845988	5.50730050823084	5.44751507839613	5.23248580097434
SRD5A1_32503	4.29673082806484	4.66493273435851	4.66518909171248	4.52205207055525	4.58862829549716	4.55878396554879	4.72151016797955	4.85186497506347	4.27324891830808	4.15370349745288	4.34444906912464	4.70198576850469	4.71923851070008	4.08313246230133	5.03153293053785	4.56952743581908	4.5226073620068	4.2657998305644	5.04818142467572	4.2517152091078	4.16114574404233	4.83125157759515	4.55582657816816	4.9885607073779	4.64982724564928	5.02653722223919	4.69869257269825	5.1100240877285	4.77296727663571	4.43652700404243	4.81037982062829	4.49454341840137
MAP3K4_9182	6.60167418585128	6.94343435707962	6.88757058930167	6.93630122108646	6.9530543192573	6.99143312533594	6.98366445276652	6.83753673149705	6.84041749823836	6.87404682836383	6.82428615217579	6.72546476261789	7.06196978857482	6.85782554708074	6.9949773648703	6.72075983708658	6.77987578675046	6.84449903888962	6.51553009685448	6.98410578703817	6.82401645212622	6.67461472491459	6.93340262488726	6.62468738795297	7.04137977779264	6.9877944221615	6.92754328889858	6.95474407914176	6.94747237814264	6.76862881971693	6.82096481745412	6.66082685512063
ACO1_7966	7.32959055948603	7.45841142256552	7.42546054965075	7.27904943540775	7.5767837136166	7.32332028765224	7.2246993854754	7.26460882787265	7.25159871581223	7.27882110545292	7.22184936957743	7.31151300900637	7.44429880444885	7.39410059708426	7.16947797804431	7.53687764577754	7.45130722842163	7.06976746854022	7.04819143720497	7.23278990683814	7.25323921751779	7.08985150933622	7.40039250298902	6.98059548689783	7.47026072509374	7.26863185114204	7.19092330414856	6.93452804027589	7.2579202593389	7.28448730281314	7.2800869190317	7.69943418863474
ATP11B_8102	4.11453434802909	3.82166522748999	4.01421734614199	3.95323093641743	3.63167201502168	3.75056963166734	3.64463387018334	3.68866416755552	4.01843948564454	4.08944873799577	3.9870868974714	3.41470789045077	3.53091376766487	3.73851398731198	4.1435218275445	3.99967881545543	3.50718348336512	3.62858918884877	4.21286744170925	4.23260358413675	3.60696882100721	3.53162866186461	3.67120702504803	3.88800259472974	3.81034221267441	4.32860772502143	3.99829655898996	3.98141806805508	4.17484219438036	4.11140485188834	3.90104701357426	4.05072177486019
COX8B_32651	0.602322906683414	2.46965690010722	0.919663345233719	0.312077128446816	0.346311992426741	1.40360309856252	0.745768312424557	1.31428492890733	0.921786361394245	0	1.13000451350647	0.58072585832576	1.18081638404631	2.28055283775219	0.629169633940882	0.99982871047464	0.871539772281361	0.774440189192431	1.91459461174225	0.586296342661675	1.49877785092196	1.04015468785794	1.42063542487898	2.63903017914043	0.723734115410455	0.9329543529804	0.666751936883413	0.798890010612334	1.13572861980621	0.843473078599538	1.24281862992602	0.332899380639088
BUB1B_8164	0.82963731440111	2.03763312165665	1.13020500716626	1.29217107749877	0.625376338829314	0.769994723245809	0.745768312424557	1.5152522493512	1.08275332046617	1.73377944006508	1.13000451350647	1.57647673788318	1.63772636901756	1.83690466634939	1.06581288895415	0.584848309963947	0.871539772281361	0.961525722896922	1.91459461174225	1.00200030074491	0.296608951576629	0.611856087028521	0.781341941465955	0.274011260159449	0.723734115410455	0.750080106344406	0.371556006646707	0	0	0	0.629139111026751	1.02727334525972
S100A6_9773	10.3451855343712	9.88255523142	9.79283347672991	9.96830760513689	9.67674474447999	9.87858955406368	10.626446165867	10.5160678317566	9.69880621292832	9.92476408288317	9.9107517684794	10.3492060680765	10.2390004569361	10.1226481784255	10.1555051816796	9.88573534758602	9.92767502297047	10.1106547466931	11.7465682056269	10.2201340320457	9.95961221327885	10.039870580161	9.97375952710786	11.0097613513826	10.2063173505743	10.8732383843925	10.3002184273839	10.044258452838	10.2946949012241	10.3919682960624	10.3744160828114	10.7755357052216
GATA2_8689	2.99912449886213	3.22674550629536	2.85633174321909	3.12561863316802	3.10376357247292	3.50384040776226	3.5224876044005	3.13842945795982	3.10482415082178	2.62500020343316	3.47288427893123	3.27396740890187	3.03209229773051	3.24625760806377	3.28492751440961	3.12897957588879	3.3399583534734	3.28734762463829	3.62189414152875	3.09099091458572	3.30770632199031	2.97579760870071	3.58742604463252	3.43706261913711	2.73246636137049	3.75502078858198	3.11060268332359	2.84090304685758	3.40304415107588	3.42370812558666	3.06689245296067	3.47536290221133
SDC2_9793	9.28500249203708	9.38063074254216	9.06449984679015	9.43344137439236	9.4885122353052	9.49682304211659	9.38600856361962	9.3218112881753	9.4957239875344	9.27304230760237	9.45588324382946	9.29105357235226	9.26169530480086	9.54844553786094	9.11007764059548	9.34838608036242	9.42522864066677	9.37795226000179	9.40476381143043	9.08280839895971	9.46833727394823	9.18302527448246	9.30442773119012	9.6416105869469	9.36405902330968	9.75229631632705	9.50667932374616	9.15200762800424	9.47187434495926	9.64623891150378	9.53681626360204	9.36910694757908
FILIP1L_32649	5.96351673223762	5.73010826610924	6.09112350643504	6.12068903151588	5.8573436682921	5.83164693907506	6.23755178466558	6.18463017275407	5.79602752385791	6.10248720316226	6.03300969368404	6.13718001006739	5.94996471536976	5.77514884203481	5.92094882323543	5.8451534104997	5.92930939977029	5.87748569580067	6.27441080865797	6.31683056873408	5.90972004868898	6.07236568062558	5.63325635554163	5.64225785190752	5.76026957944889	5.70435924530792	5.4653500379318	5.6099306421445	5.51093791825886	5.43629231895465	5.22310122166544	5.91731593598287
TRDN_32435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPOX_9542	7.9246952941796	7.76766919960904	7.96792621703452	8.09106822289781	7.81093549889689	7.92564632003263	7.79659468083379	7.98728886991192	7.86211058964249	8.03072090525239	7.9311365306765	7.91063279469502	8.02649747101485	7.9373641329268	8.04412329429427	8.06709303868202	7.92258587831099	8.00044457675588	8.04020263586342	8.0374055955857	7.93665877755263	8.03019516665366	8.03813362837707	8.27971983059133	8.21420194658374	8.31013651816121	8.43771352604675	8.54151152103993	8.53513606595068	8.28077444588422	8.49570965686625	8.29465663388261
PPARG_32510	3.25544388530743	3.07140800881514	3.39385374596531	2.91079678868351	2.90907378232524	3.47362815429073	3.29267452813042	3.55817340003155	2.86021138448905	2.62500020343316	3.02353312819674	3.8707634155353	3.53091376766487	3.12387838151783	2.91840422802781	2.85768565566296	2.62879485927325	3.14008953628783	3.97945402198463	3.21301953319592	3.27406070732343	3.28031751701111	2.94638197445374	3.96731230983872	3.20972035005441	3.54632455745337	3.3371645347688	3.11173378451974	3.73034372228188	3.45016311790796	3.50921371039526	3.83153767131922
CNN1_32759	2.12698394685948	1.13389580106822	1.31389769177458	2.76465457843878	1.99435252049244	2.51140654911255	2.60324127395662	2.71709272255503	2.4521467737254	2.12424498290101	2.1908622141908	2.07772495167905	1.42728454156283	2.0310114623563	2.18693926017246	2.7545956633725	2.47583204250926	2.02819669122503	2.08125726243035	2.09052100300556	1.49877785092196	2.14843190224753	2.0407141725069	2.53873620528331	2.63496668366306	1.37354678684347	1.61175409728021	2.7903751386117	1.63006357105878	1.91849163314457	2.09756050721636	1.62121357703648
SPRR1A_33122	0.332369386612532	0	0.375428294252263	0.786162723065102	0	1.12130672564249	0	2.23786227927377	0	1.84174053280853	0.91948935003109	0	1.98420675757617	0.330263215047385	2.00241805123335	0	0	0	4.04144208657201	1.17214738672327	0	0	0.564770851714906	2.31444628758903	0.520347444613424	2.52937208195082	0	0	2.10183878560223	0.261339632251966	0	0
UROC1_33128	0	0.563453130977345	0.375428294252263	0	0	0.304613660858286	0.420545489179342	0.455962471173102	0.291149574902024	0.331638965154429	0.37534372088245	0.31938760270933	0.508276607341773	0	0	0	0	0	0.547627276198626	0.32272854802678	0.296608951576629	0	0.309847048637285	0.274011260159449	0.283507347910606	0.295482541795008	0.371556006646707	0.578382977604786	0.676851893254924	0.674255861011565	0.348596051415884	0
NEFH_33218	2.50167635416811	2.3395131953491	2.09405721315392	1.77185964656356	1.7831462028566	4.6289994128971	4.84556778775558	2.11944863120704	2.32914315487701	2.43122647718096	1.47658459651932	1.99044999873184	2.95561066000606	4.85994261907326	2.00241805123335	2.45915131609706	2.0395085669946	2.57862075257613	1.62178650076958	2.17303538315441	1.71481264428525	2.45678107439575	2.12236389318704	2.37387152723496	2.41765171666737	2.06423986498725	2.08107432300359	2.30608653553843	1.76323739601073	2.83921906794427	2.09756050721636	2.12896895586054
AGMO_33265	0	0	0	0.568506654813977	0	0.304613660858286	0	0	0	0	0	0	0	0	0.348614588852508	0	0.271908063362944	0	0.299643100267356	0	0	0	0	0	0	0	0	0	0	0	1.06576778491161	0.332899380639088
ID2_8861	11.6021967358645	11.7114513592137	11.5978507486321	11.705690969029	11.595588053055	11.6497076354732	11.5636415801026	11.8083187216596	11.5284825902046	11.7135681213666	11.4008065119389	11.5766737958081	11.798233330726	11.9183796893227	11.8321881619163	11.7885797014025	11.8530840968693	11.9105241254042	11.5819680197509	11.3677204350653	11.2113953468015	11.4138843850984	11.8294077352183	11.8759190614683	11.8288637868264	11.6043601517792	11.7278042036641	11.6794238202203	11.6718643751079	11.4717052600333	11.9131654080716	11.6135196742394
FASN_8611	6.85514531903396	7.16134494896503	7.1425156925812	7.10776129498546	7.0683648585509	7.12863281929542	7.05883066598601	7.21494026541054	7.00518090112424	6.97826461547298	7.23897811107405	7.13454781453463	7.46168642573349	7.24305017379384	7.32758822099119	7.05765169477441	6.94682618792946	7.01534142322377	6.667412330791	7.00114606164212	7.13404841138748	6.9334242032622	7.23127898177182	7.28918598400804	7.00769319296372	6.89716309263587	7.21394226414642	6.92869961329377	7.06178083137915	6.83035390551389	6.8957222456538	7.13845826363361
SLC20A1_9844	5.81208576072368	5.69061341956532	5.95949820554519	5.73888043801899	5.77396216737065	5.92949280625376	5.89600537853414	5.7786331439861	6.1266711878445	5.72647387484883	5.68692782678802	5.73568360731494	5.85841031442169	5.3977631761734	5.8268230554379	5.91255242380076	5.69526708926001	5.43944791035853	5.98999294677454	6.213397246556	5.94756253703233	5.82597992085121	5.45562816949251	5.79680783492132	5.72516650525241	6.03456558334392	5.53097918383509	5.74872135146929	5.87699540424132	5.77134715399464	5.8336689775991	5.74650230020841
IFNG_8873	0.332369386612532	0	0	0	0	0	0	0	0.291149574902024	0	0	0	0	0	0	0	0.271908063362944	0	0	0	0	0.338124330634831	0.564770851714906	0.274011260159449	0	0	0.371556006646707	0	0	0.261339632251966	0	0
SREBF1_32750	4.89519718694782	5.37066235460027	4.69860004655587	5.36909912914959	4.86868109465028	4.84500653705895	5.24371684496904	5.09089944304805	4.83312448026252	5.00058890642894	4.76283105928675	5.01001429092205	4.43930095256026	4.98239517275862	4.8244484400314	5.02203575637124	4.75089886270956	5.02236755544608	4.12015548693163	4.44675776215352	4.65506127230244	5.06547667766677	5.05930323664185	4.67085836108862	4.44932565211234	4.93302504055939	4.43044055657346	4.65337883825718	4.65793864116487	5.04322094544173	4.73834440486069	5.53667067005211
PSME3_32547	8.80873997512324	8.84376770407248	8.79590689377311	8.76555451483863	8.83197171763322	8.85616964496521	8.91768895688837	8.80784503374363	8.76795589867867	8.73254770584533	8.87072701276104	8.85069201460073	8.78215984209314	8.8403926713661	8.84870622038472	8.85452652391326	8.75414383418647	8.74713268844805	8.86748178053862	8.76968914710402	8.81150596591002	8.78984438986611	8.84106324632274	8.79105178156103	8.72721139557065	8.85444536941538	8.72790790578691	8.65264499916154	8.69892485045693	8.81191675326943	8.7347570348829	8.56860968157773
RNH1_9718	7.43702687314623	7.39224744045736	7.46725475022995	7.55579884832566	7.43243391573098	7.60694166048793	7.64140499024094	7.61301254311251	7.43987824225915	7.41176219096654	7.67208915567991	7.48117904666668	7.44429880444885	7.54281529016009	7.42717978799143	7.48145874914187	7.59442299718151	7.48275462975941	7.63539005825266	7.40057891973176	7.5576286887556	7.55046280545675	7.72020196106042	7.74662681511533	7.62268686225611	7.89247916828445	7.72130032333766	7.37903272648785	7.35079320008687	7.83282477340625	7.69025866318373	7.18808940916341
NEFL_9295	0	0.309060993369579	0	0	0	0.304613660858286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.504193471024182	0.283507347910606	0.295482541795008	0	0	0	0	0.348596051415884	0.8307634998795
SPINK1_32461	9.80169636526437	9.70150511421438	9.96959794024263	9.94446167987019	9.91795987935545	9.72995539380999	9.39110783468149	9.99672998248207	9.36042950704724	9.74090797494751	9.91786004398183	9.30185591732154	9.86527595972913	9.89446787174635	9.8797366900098	9.90767501831073	9.4613320519445	9.78897558404773	9.38447750167436	9.66443454877684	9.57796014085913	9.43775572056691	9.64771576145902	9.71669160203622	9.61078961456641	9.69489736573807	9.72370170241322	9.71828636033978	9.9499255477712	9.54938321882233	9.52401904421349	9.54732218282983
CEP57_8291	4.92010195341574	5.27598924053257	5.39290110155142	5.26421920456646	5.26454803403678	5.10360147517982	5.06564203865701	4.99326229306519	5.07243919373108	5.35961050431322	4.94086472569012	5.05372391131335	5.47580019472345	5.2880604145459	5.41099445189045	4.84515936942056	5.09527394011844	5.15295166454859	4.98648851901321	5.05916019330296	4.85034885887662	5.46970281564458	4.99572598412009	5.03532026157743	4.75798531447122	5.03656297101055	5.03230909298494	5.23808046117406	5.00583434088563	4.93499207097376	4.81037982062829	5.16102687012153
PARP14_9427	5.92712290448946	5.83042904151553	5.62782890809812	5.79014955592242	5.35339628701302	5.87274315438162	5.90418140425803	5.51107937830543	5.57699106519635	6.03016191000195	5.88852696793959	6.03729436815336	5.78295397185225	5.49148459854063	5.8268230554379	5.74113079148412	5.70677090845402	5.65821122225477	6.12017453741858	5.62596858720041	5.75368290445272	5.65503550015553	5.53231434480841	5.87601520078244	5.9697189577155	6.32370874185412	6.00350552972639	6.36411410987399	5.80157902291089	5.69597532249142	6.14357361622079	5.66766762220509
PDGFB_33104	5.83190695870402	6.08517607180452	5.83732392282902	5.93954314183948	5.80229484317091	6.1461071654503	6.10904997964891	6.02909251742548	6.0701748217246	5.98966162788972	6.29564542957531	5.90035439870223	6.18585694342998	6.24522249694631	6.41719790574834	5.91255242380076	5.9536533841665	6.23588800158722	6.06652424301215	5.42175695668578	5.84817209773377	6.33560177365566	6.09930593150112	5.85009294394421	6.00916556736713	6.04949531877634	6.06176380744498	6.20443947684426	6.23328018458452	6.05173077032329	5.82673821854493	6.06444533387063
ADSL_32625	7.36856239457774	7.44264810862282	7.47932022282946	7.37452055488322	7.31935016801312	7.58414574345733	7.34969840966904	7.22930662427606	7.24523361208915	7.22998347867207	7.48853337350711	7.34047769975351	7.32776221299798	7.33556423306385	7.45666251707976	7.34395541707842	7.27126410343918	7.16807800320401	7.23442703242573	7.14607662487688	7.28736819847591	7.39615117870525	7.37771055179612	7.28918598400804	7.37533697107976	7.29810142482211	7.32118279044547	7.32902136223015	7.20035916580157	7.30998900976749	7.34215763962611	7.13313321480591
SELL_32554	3.43896097212765	3.18945083614852	3.51132396536318	2.81503155794418	3.05749842689268	3.44276965219302	3.68315446393403	3.9188164058155	3.06682827442794	3.46978781425808	3.51098718948387	3.8707634155353	4.01833179584513	2.67854462652677	3.01912700149491	3.95387581663848	2.93299028520647	3.01885879428025	3.79981609646558	4.09122581299129	3.4650833125959	4.32308657997455	3.46756689306533	2.82085052178397	3.36981033486816	3.30224896937391	3.56908457661887	2.7903751386117	3.18296900929413	3.16086311562892	3.36357910019132	3.40640862054103
RARRES1_33060	7.63051835317274	7.46036978147212	7.99002091296263	7.76566730082855	8.09911493104179	7.82304393186321	8.11810336450638	8.13576055558232	8.3152997216756	7.66605926589564	7.31363618291656	7.79627383536864	7.73198011332037	8.00826616418024	7.37824320473634	7.97693868379196	8.03751072480086	7.24442616770936	8.16612018064524	6.90483123115048	7.86218989589694	7.5196473827051	7.70039742369963	7.77996033223303	7.04612857378405	8.53806786791201	7.49334261286018	7.30222359941255	7.84350252146678	7.86881535348575	7.57297592678708	7.33910282676973
FOS_8657	2.43412153836192	2.40605206289834	2.44846995085015	2.04942870734676	1.99435252049244	1.74453937144296	2.82615255814333	1.99043969880681	2.4521467737254	2.20732781661804	2.85601357138251	2.57434747538235	2.26338025638136	2.11907575731917	2.09762668816555	2.1696585422812	3.081771020394	2.10962428699336	2.54785390389754	3.32552664176033	3.66003351121276	2.87552232460948	1.7637356698484	2.53873620528331	2.68454001417447	2.83531290875023	3.11060268332359	2.30608653553843	2.19908657824817	2.42465485642735	2.81004403381712	2.80104874647193
CLK2_32549	4.88258170498589	4.55192821712327	4.92719654721879	4.6934238263495	4.41602861316627	4.50004240478109	4.95979722243475	4.31879244833608	4.43112618149786	4.29335863956083	4.5413997426241	4.49560990500502	3.98023128437903	4.10486433878387	4.38912761314446	4.64352729592237	4.77295522140727	4.2657998305644	4.68368903040494	4.06984865653352	4.36666107898971	4.53514538814519	4.4804130390345	4.6348733536503	4.34528125673277	4.98572263267307	4.6318925161406	4.65337883825718	4.37541265319561	4.52629535235639	4.69333094172433	4.92259086463714
RBP3_32447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.299643100267356	0	0	0	0	0	0	0	0	0	0	0	0	0
WDR61_10169	7.5668903335956	7.50659014626909	7.43292452629125	7.68161656976636	7.52459614641107	7.694685523063	7.77223378463217	7.65352590569255	7.50703703193691	7.69333668799548	7.70122014368244	7.60202773370369	7.76035999567695	7.55470754095246	7.69606083179406	7.61620799032446	7.62960043070315	7.4998456227919	7.72626459387887	7.53925168654575	7.68470548815697	7.68615689056801	7.6752532082449	7.75921731070716	7.65257676922419	7.72124245531931	7.7192907305489	7.72004473707859	7.61588042945042	7.72320380131705	7.74642661124997	7.20341419733396
STIL_33274	0.332369386612532	1.13389580106822	0.673058143783781	0.312077128446816	0.346311992426741	0.769994723245809	1.01099503108823	0.455962471173102	0.740577634559529	1.02415570645045	1.13000451350647	1.31429315791083	0.508276607341773	0.330263215047385	1.06581288895415	0.32185958151764	0.69796142839107	0.559427323191299	0.299643100267356	0.586296342661675	0.296608951576629	0	0.564770851714906	0.877084937307973	0.520347444613424	0.540613366905626	0	0.317983982880889	0.377760968828558	0	0.629139111026751	1.62121357703648
COL4A2_8356	9.73921856209453	9.42993349964416	9.72351607907712	9.29221138908613	9.50907083950568	9.42709672731701	9.7366989300489	9.59296625008713	9.16015491413945	9.39324641217495	9.54466097451497	9.61343408713065	9.66593015125202	9.37931872149807	9.66386341247522	9.37143456214025	9.36750997216216	9.43829915312593	9.50120632288664	9.3009076917167	9.21210944343086	9.70620229668055	9.30988386509354	9.13276533699649	9.12297356791536	9.29591265419649	9.00447128201626	9.34324067194262	9.11880163676795	9.3508834183236	8.94697720413632	9.01103596986312
VWF_32396	7.55103332896687	8.10088164312607	7.23934482104256	7.82371922002211	7.58496128367187	7.89177383755355	7.41980906706138	7.95307435620097	7.74368063706636	7.70589177750122	7.24746681865939	7.80908313771828	7.43728465205591	8.14696329197333	7.65946954197846	7.27345521397475	7.85311020080181	7.41429552767265	7.92570895156441	7.37683880555675	7.1433956371124	7.62184037506566	7.49539641345119	7.02760974507018	7.10192733667677	7.91981930125868	6.67726673577402	6.96901261351611	7.43055724919892	6.82530982491519	7.46998347424158	6.85122532829849
GADD45B_8679	4.11453434802909	3.3669714582488	4.44663488141474	3.47803241370925	3.75275962060743	3.53343292619178	3.56436266231788	3.36351315492123	2.26347112421265	3.25226318258751	2.73244780158424	3.44784770686704	3.77299439381387	3.52944018372158	3.76272236433857	2.95389792194153	3.53326256489029	3.48339127558393	4.23071573590887	4.2517152091078	4.02618202914189	4.0048955806481	3.11543962242209	3.40892854927254	3.51389685455894	3.65444306398031	3.06068486077948	3.93565459748381	3.91343681797486	3.77713918691394	3.36357910019132	3.09199118832666
HADHB_8777	8.38893240794758	8.47188405243091	8.66258102400164	8.6331766426192	8.61553437385817	8.5114205583222	8.5674567774426	8.50100146599077	8.22545941525599	8.43255636497308	8.52114568331709	8.41564990385022	8.53847367836656	8.36074721086747	8.64214460073611	8.61987809686695	8.42384461954274	8.28856229484592	8.39605685307875	8.30204771554192	8.39264752879454	8.71836932059866	8.52368291214241	8.50408329793084	8.56545074975359	8.40895572433976	8.61354673145932	8.72673152872551	8.46842873516726	8.41105452109104	8.60911328429564	8.18313422687838
MYLK_9277	6.67666355994046	6.42307188393994	6.5686854184929	6.84226998859355	6.43398721601256	6.7824185495337	6.62159558699549	6.66332118622855	6.35664726163463	6.57878550671713	6.68123571742091	6.5761002221268	6.40301744536396	6.39825879045591	6.51529982922519	6.4549885256393	6.54692572566086	6.31526849635093	6.90825306964321	6.10722756936315	6.53184708452601	6.52127912096297	6.39459932971858	6.80821352277159	6.84281249637021	7.07792966518427	6.63098266394412	6.63500491169142	6.64495463081204	6.87984785939139	6.54929621168363	6.82504454091587
