ID	S5P1_H10	S5P1_F10	S5P1_G10	S5P1_A11	S5P1_E11	S5P1_B11	S5P1_C11	S5P1_D11	S5P1_G11	S5P1_H11	S5P1_F11	S5P1_A12	S5P1_D12	S5P1_B12	S5P1_E12	S5P1_C12	S5P1_G12	S5P1_H12	S5P1_F12	S5P2_D01	S5P2_H01	S5P2_E01	S5P2_F01	S5P2_G01	S5P2_D02	S5P2_G02	S5P2_E02	S5P2_F02	S5P2_A03	S5P2_C03	S5P2_H02	S5P2_B03	S5P2_F03	S5P2_G03	S5P2_D03	S5P2_E03
MELK_9218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EHHADH_8534	9.11480470158213	9.24739800343357	8.86806975767596	9.38127147675068	8.92910443877253	8.89396885146627	8.67782847662761	8.92135701327976	8.58134057414899	8.69213894581327	8.78752819074099	9.28384158734808	8.8689185519684	9.22074168333436	8.71534584174365	8.91682152854757	9.00716955095127	9.34588898803088	9.54866258323282	8.92903429827448	8.97990899360894	9.36167945337406	9.16742262893742	9.22608496491906	9.20195401136866	9.08510904975059	8.9357466052487	9.01613699960174	9.41947978927675	9.63699287845834	9.25738354909724	9.48485630330459	9.22067118569221	9.04311791923347	9.13336157827979	9.1690865901801
DHFR_32436	3.25686261070851	3.16850692442577	3.3625159233286	3.71679598160052	3.16584072127276	2.85200069166224	3.00040453246423	2.8132209229302	3.55086017418425	2.9518447247395	3.48343980616253	2.10776862049264	3.19750775831406	2.90720603788047	3.18790845693065	2.8216690926111	3.39977709738065	2.96330020800311	2.04345877773323	1.92736482896487	1.27949115023096	2.86869180181276	3.52931680037242	3.47363291600864	2.229095112752	2.54817890186333	3.04786605829574	2.85534131782607	2.43096477808583	3.25558716467436	2.38635878459711	3.18492755268222	3.86055210759501	2.78649829445406	3.15669959890114	3.1660137166883
STAT3_9959	9.30507112724537	9.09870730375992	9.19224551096766	8.82824338182878	9.16678670448379	8.97326490875063	8.93119870390819	9.14348965463173	9.05749032664128	9.30207012127156	8.66046368394349	8.37205878564841	9.10905366858424	8.96108923017401	9.87047011093132	8.95668352698632	9.05423048731034	9.09494467481152	8.37593774553012	9.34436908157745	9.37987773918551	9.33376228621671	9.10563807576702	9.16931947103509	9.24468489659154	9.34167535901739	9.26799532898039	9.29925490372381	9.1413643418625	9.43540947785782	9.58182829775876	9.12901548007376	9.01513116412807	9.57092700869368	9.39070190340139	8.74680095382984
S100A9_9775	5.01381916336967	5.3364503333126	4.9776891085991	4.64635617701753	4.84303375465745	5.42576350381912	4.9169236519708	4.48488071675443	4.56257316555365	4.43432527428119	5.13084665793707	4.70394537507318	5.25948801142369	4.57020425104079	5.70672662652122	4.91560328514198	4.59715103424173	5.00016736810006	4.32006133942011	5.68551317536532	5.4999586087602	5.49595664305944	3.52931680037242	5.37278695333748	5.35172374993169	5.24229985047275	5.39903350880434	4.8389456768355	5.2044695770968	5.17059124553216	6.03303764569215	4.93278822945664	5.98448885334569	5.28004038063144	5.22582301843575	4.75626277042866
MYBL1_32391	2.13045656098408	2.43533915008186	2.10975791887306	1.00888265384779	1.63160145381053	0.736760341051194	1.00023117529747	1.11557286314223	1.47851205963296	1.0149371263602	1.05106686989252	1.75037412617217	1.63032489197823	0.58508383283427	1.82772353502042	1.11587818998401	1.43624109080458	2.34466827595712	0.565946036109215	0	0	1.8162352287313	0	0	0.797162133114356	1.55561103246469	2.89958436934425	0.919121779158028	0.792513793894629	1.15154083554019	0	1.14672811419104	1.55201614848453	0.576887379913802	1.12940231787763	1.81501012784426
UTP14A_10144	5.31254988518669	4.99378317141823	4.96242485726808	4.9944319517305	5.03070558269372	4.85748550673849	5.31514722510966	5.32510377470209	5.12703994695403	5.01975067950288	5.0040422376239	4.81717643347533	5.14451811224593	4.96613660491189	5.19757884219012	5.12311983602309	4.90710828642608	5.16233839495555	5.06281939379274	5.054908309634	4.73853014219865	4.22120207249858	4.96029518723461	4.59131205170729	4.85956343255096	4.35020161995145	4.83106569013817	4.92608516499275	5.28794037442236	4.86268630395878	4.93539033103622	4.93278822945664	4.65267745714421	4.85911342384371	4.97653822114625	4.51273564120534
CSTF2_33009	0.293061251073147	0	0.41318121305604	0.325487721956718	0.274836253615989	0.736760341051194	0.263111468382266	0.256368670077126	0.37603321048745	0	0.342572257490552	0	0.274509420584244	0.807510918614601	0.549515055049858	0.30270366497221	0.423556368269054	0.626602467846411	0.310548321559109	0	0	1.17683662507945	0	0	0	0	0	0	0	1.15154083554019	0	0.490266110771845	0	0	0	0.505657404987661
ATP2C1_8107	6.64211230904472	6.65070911113246	6.70228998946063	6.32126886401189	6.78025313058138	6.83659356721323	6.81038705949168	6.69056195645115	6.87196399071395	6.65878062951949	6.73966019019403	6.49030733593813	6.7279332051369	6.58532267561585	6.89181754321643	6.96806096515062	6.7338964254255	6.71272828703452	7.23487962411695	6.89179733178926	6.98439498686881	6.79038165048757	6.83279481484367	6.50040709254983	6.53094898936639	6.85094114565818	6.78199135787989	6.66787672272763	6.72367940874677	6.78827797173172	6.47148814412458	6.73643889979615	6.76452461534075	6.80240270292009	6.66051066429697	7.01624749099739
PPP1R13B_9543	4.99356191590199	5.14749582490514	4.80018176206846	4.68944582729584	4.98363607713219	4.48063648463728	5.1297321235996	5.13858660880564	4.85749598130978	4.87669629947086	5.0397451634698	4.93337082758985	4.66172646801981	4.82053004597118	5.15127948138909	4.87026154778192	4.65691452375563	4.78932832385646	4.48387558782006	4.26479071143972	4.73853014219865	5.36966759509019	5.09357961799803	5.03432836869199	5.15667746016712	4.71229677050233	5.31370598321782	5.5646866724286	5.0536307288306	5.06925568907521	5.24785763997419	5.09532208766946	4.9518734804688	5.20511148173663	4.55863114460698	4.53902346285131
SOD1_33183	11.3685939242847	11.5472436113236	11.5477911622684	11.2172224558637	11.3804453847743	11.4882755606989	11.3436478510843	11.3271843278055	11.6841998119715	11.1967501308163	11.5955846223642	11.1739058022694	11.1960001645489	11.4052392865329	11.1436445546825	11.0831816054685	11.6040968790816	10.7455152776149	11.0838360112487	11.7533125806056	11.4769267482396	11.6068544286984	11.8419556998366	11.7302839755098	11.1414924331428	11.4038781748946	11.5407221995988	11.3871268210737	11.7672524856797	11.5133623498479	11.7369461821507	11.7156533724221	11.6679854016899	11.8205463191681	11.6946319937965	11.671070022124
CCDC80_8213	3.38680662644843	2.28030320578385	1.99442396059247	1.00888265384779	2.2562322344937	2.25593399216334	2.13786077905271	2.45227198339557	0.920907542344832	1.69857082162935	1.65265771869761	1.84835907281754	1.52919345597278	2.5852658118733	1.91898221951873	1.26346878774831	2.14153000452733	1.99696220299778	2.34569225268046	1.26411546228809	0	1.8162352287313	2.00472887572721	0	1.30763794085562	0.9780425714193	2.73429766500459	0.919121779158028	1.83281492134507	1.60210075347449	3.07032610918394	1.77746126455963	2.543660643069	1.78999540515176	2.31003070172139	1.17588255730238
AFP_32524	2.95552120995274	2.92853558585368	2.31597955212422	2.59973668502439	3.16584072127276	2.89571994772056	2.84839501875483	2.85259584169828	3.35485098612373	3.16387797210424	3.55097644889439	2.68666937792358	2.68910911814689	2.75519755283921	2.1625169554444	2.50311354757733	3.39977709738065	2.80388263141955	2.20247553235717	3.00162128105711	1.94675586502886	1.17683662507945	1.32571243468357	2.41477118765383	0.797162133114356	1.55561103246469	3.62160640077756	0.919121779158028	2.69836831734339	2.45387866977086	3.39421400246627	2.21485081907833	2.543660643069	3.22614918288524	2.05906070759714	2.78173368382013
EIF2S1_8541	8.32873213285011	8.14973296319508	8.30999647645106	8.04001106062721	8.3884132853576	8.168856894092	8.46153111590033	8.19712060218255	8.27235238459123	8.30202254917585	8.31559448254097	7.61172491543201	8.28549811349795	8.1951195781057	8.43136505110192	8.42798540740766	8.43028346781657	8.42031717616597	7.55166253747249	8.11454618756649	8.76949965278357	8.36662878069846	8.04793701749127	8.65788451903264	8.57049077339666	8.28231526530162	8.10240657147076	8.63796474275249	8.29615666805518	8.3944976986187	8.4241547342863	8.124284792966	8.20548806273636	8.26573510436982	8.38347337909433	8.23225733835344
KAT6A_8940	4.06751950240263	4.21999392115373	4.4740211054884	4.37440403334137	4.10089110819085	4.26421674076377	4.43340032069864	4.29784914022785	4.52574814128742	4.16555230976819	4.55540468867587	4.01190093014643	4.44285647496941	4.00034122056287	4.35550495404723	4.50533217450363	4.14732760597042	4.13665945133327	3.82881870137157	3.90861989731564	3.45847831907256	4.01164422988869	3.70625767516015	3.80705056190141	3.30043943096916	3.13065549306012	4.10058115439747	4.09062898284543	4.09642862811167	4.00587545954669	3.77453231049269	4.29398706853766	4.2382873015943	4.3691246696802	3.81398532236685	4.11861193714457
