ID	S3P1_G01	S3P1_F01	S3P1_E01	S3P1_D01	S3P1_D02	S3P1_E02	S3P1_H01	S3P1_F02	S3P1_H02	S3P1_G02	S3P1_A03	S3P1_B03	S3P1_D03	S3P1_F03	S3P1_C03	S3P1_E03	S3P1_A04	S3P1_B04	S3P1_H03	S3P1_G03	S3P1_E04	S3P1_D04	S3P1_F04	S3P1_C04	S3P1_H04	S3P1_A05	S3P1_G04	S3P1_B05	S3P1_C05	S3P1_D05	S3P1_E05
KPNB1_32711	7.02533901546124	6.46137046152163	6.86968803471465	7.04986436347604	6.45833197894388	6.46764029364069	7.27849654075181	6.52756298792818	6.48702059018419	6.68292985942693	6.67167399526609	6.80172124681959	6.69967960025964	6.49616751229211	6.35425754148007	6.5165442574644	6.64879464674483	6.83775978057645	6.78952079606693	6.86387126765024	6.78073531930841	6.8046863556073	6.63044145708237	6.51375940239458	6.52337615784281	6.56683865549262	6.84863690631548	6.86516177160035	6.11614429988373	6.81320359269156	6.97814840755858
PGAM2_32589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219006983862087	0	0	0	0	0	0	0	0	0	0	0	0	0.227994589258352	0
IGJ_32511	6.84879425059878	6.45000579469318	4.96057489113322	4.61676557667945	5.65431915744138	6.07377005991984	5.17744578824941	5.5361456092945	5.64451704019926	6.49106837517268	6.27550221249133	3.84590269760481	5.5617196936544	6.24766974348336	5.86481030854092	6.06370083354581	5.14672671360151	6.22585158651917	5.34261606034362	6.0413813170103	6.48419980750382	4.97478454704721	6.13009205790763	5.49026416604286	5.9528204901542	6.30738310668091	6.57145516433833	5.61886294382662	5.00927414459467	4.83613278401102	6.40504906916791
NR4A1_9362	1.95808043968793	0.428365088540152	0	0	0.285016856509466	0.925820852321769	0	0.74355952568372	0.251871296286815	0.383637299911705	0.632379258837028	0.455903991437015	0	1.05049097179999	0.477465891719288	0	0.863669579954661	0.661260589608342	0.39408486376358	1.30692919205106	0.263371177959633	0.443927527600626	0.516167670688942	0	0.509139134717721	1.16429087952105	1.681562170057	0.996138608378724	0.927455198075282	0.598000546199082	0.282610895048194
PMM1_9510	3.43436381383662	3.46277526564112	3.76099104740513	3.57105879317745	3.5487819036588	3.14941260411344	3.63883956331921	3.32058424317745	3.61521457009771	3.15709220626297	2.8178917944708	3.55797590063013	3.26755649730001	3.754645645263	2.93904428319882	3.18650310957343	3.17515350391304	3.4183335859154	3.42456965535828	3.43664472066316	3.26484363238674	3.58366671240149	3.32670631136268	3.5772513354742	3.20982979457823	3.2496415168128	3.91402990022557	3.75837162803722	3.35043580905956	4.25910776174	3.68948741872769
CASP1_32985	3.35521776055629	3.46277526564112	3.0207273405519	2.78319132664954	2.78606549720912	3.14941260411344	2.09535636383794	3.1113795954949	2.97581765716243	3.46632540427268	2.92627116737767	2.23769221350459	3.31300742293067	3.14660967462949	3.53505638250621	3.34497924542604	3.12181312898546	3.59069942360223	3.24503025164777	3.88349109278933	3.2945952664545	2.7959729355077	3.58121327858261	2.62258026643218	3.73040308118444	2.88429898425377	3.83253624880035	3.02883605255632	3.62809341063991	2.73330900374445	3.61500432476278
TLK2_10027	2.63082570875318	2.54594562793927	1.62894734803865	1.61320482229879	2.64205180690753	2.33598104988517	1.39871074321413	1.88643575727505	3.10936468540958	3.05503006384614	2.19401627014414	1.6059830652877	2.95992273285458	2.30096132990405	1.90537845475531	2.73065656610246	2.91786836515248	3.12975309385643	2.59113909418878	3.06535130884898	2.43460510197568	2.55190576510644	2.07933848542142	2.71615374074857	2.74700268167822	2.39386827543691	2.57711211023144	2.71590723499003	2.14642360294323	2.65704072764909	2.72819271235319
SLC1A3_32817	0.657264373671131	0	1.17359022635076	1.74566482948229	0.72706961175212	0.925820852321769	1.15542148050954	1.69940609717989	0.251871296286815	1.49966044701943	0.632379258837028	0.947931680685326	0.944601856287455	1.65189860588868	1.12226705512563	0.435467009825195	0.988116048597084	1.23679812345449	0.39408486376358	0	1.37975469901633	1.28759644594789	0.895537140335249	0.498435144471264	0.884716237502313	0.615374699401845	0.870192383190861	1.13329058350338	1.28869468096478	1.01951314708896	1.20060822103557
TRIB3_10079	3.35521776055629	3.63323989720058	3.46542442049353	4.47128125185163	3.46565155020126	3.53259586328981	3.77442902935568	3.41481086701247	3.89963921450844	3.46632540427268	3.5852493451986	4.53061385632897	2.8408427474114	2.66815839361298	3.91863941646902	3.18650310957343	3.81911363085718	3.25219410389572	3.38173573520612	3.88349109278933	4.10623878158984	4.70271432735768	4.30097127822978	4.50244025485983	3.27435329599918	3.97429477006267	4.3249439682356	4.19432206167188	4.34348240500415	4.15203470263484	4.59420121862295
FBXL12_8618	2.15786378767583	1.91290339017262	1.41916022326776	2.08272085738197	2.36459077950245	1.36434185232212	0.86261346892409	2.3350859569987	2.0186376891868	2.31038372808191	1.90712007575285	1.77216987984323	1.51061528753021	1.65189860588868	1.56631818599156	1.6388111764476	2.04079117803912	2.22731117920179	2.05001029577206	1.78948132062137	2.32354388461468	2.02239316737488	2.00398294524627	2.52251404440047	1.82342502545095	1.72471222138466	2.50880155835456	2.25691575373225	2.68066399114184	1.9027653738788	2.22610838967339
C1QBP_8169	5.59458809441543	5.46641385797304	6.49435748046412	6.65433943154656	5.31757762147952	5.27761746592126	7.04365818560956	5.98323361364262	5.37954754420891	5.15896179207045	5.38228089373299	6.65248731888687	5.5617196936544	5.31909488602083	5.35805107039966	5.47050005633429	5.45779875195549	5.61670113412605	5.22637886938598	5.64783592194919	5.34537757053714	6.03725705349398	5.40971643220145	5.73904918396179	5.06980760765358	5.75063184186767	5.79092497868073	5.38476888179405	6.32532196990195	6.28302164226799	5.6285493807974
TPD52L2_10067	5.22329230574568	4.6151881686148	5.31930823496563	5.77705577580159	4.67036131967921	4.7598578605359	6.19008096878938	4.92811009344434	4.73121489154764	4.6299918227812	4.7021271543236	6.00820364329793	4.74902008886619	4.50980794913442	4.74908002842163	4.95185001154125	4.74960305795825	5.00051413877016	4.37773889913682	4.49957623987708	4.76748000630031	5.08609079383203	4.69759419380388	5.03458520166248	4.24686637375834	5.0562361163933	4.72187225603796	4.77914412721522	5.45717749365219	5.13918941501904	4.77610913807449
SESN1_9816	1.10713789757264	2.03961899918754	1.41916022326776	1.74566482948229	1.45806486919534	1.70017872926652	1.60683218426484	1.59593570255232	1.79898698611195	1.64726312025029	1.40618720364676	1.69146807305141	1.91608409495418	1.94733909782924	1.36131007209722	2.0604406067534	1.79034772807991	1.96617915955974	0	1.98122687927538	1.26421276450017	2.1449841146959	1.7509629725906	1.28946947362199	1.18243940831645	1.72471222138466	1.40915371482778	1.67275982295814	1.95833722179126	2.20016581904808	1.33042055464498
ITFG1_8921	7.49565343086192	7.1815012968107	6.82244928549638	6.55853064668019	7.30421180574921	7.33031818294109	6.57149275477169	7.17169452098498	7.39479099265795	8.10255105195973	7.31930559919677	6.34143168598133	7.22459661917448	7.08340998675896	7.18353518835965	7.50305009437305	7.19384893860469	7.32656358939289	7.33827972352414	7.6509952591751	7.51613067507159	7.06362673079988	7.34257871029265	7.10862798523637	7.3173100894718	7.19901675528724	7.90017350319422	7.60259319272182	7.13562656718866	8.15410517891004	7.43851087589805
SMAD5_9893	5.13127133118004	4.32293215471016	5.2575058935196	5.95863002294266	4.96081660850382	4.36246185188881	6.14073750956077	4.98040668572841	5.01270726894533	4.35727911300164	4.84704606814073	5.84055799600625	4.82941884840199	4.70018855824239	4.54602199507907	4.66175235337732	4.73191191907362	5.1098236659141	4.59955943891412	4.67632714560811	5.02875760945142	5.14603972962874	5.04641525737501	4.69861667118415	4.30978966549733	5.1311438401808	4.8789604335138	4.72591266544946	5.04123878780703	4.93633648154618	5.04554554958133
APOE_8064	11.4872698775401	11.779641511179	12.7942033141976	12.6986730203218	12.2453346460498	11.3835568868093	12.9009981230218	12.0252034464469	11.3160659567165	12.0761034397402	11.4874619725334	12.9527299928962	11.5428564984078	11.6785590519998	11.8619860778907	12.2592042117067	11.5043514361609	11.7097948082468	11.3295452707248	11.5627002288495	11.6232465240035	12.2815183873612	12.4741494170688	12.6596357948432	10.9979270506282	11.6700797150839	11.5170224972545	12.1631950607759	13.2005582841613	11.521140342648	12.4405758689776
ATP6V1D_8113	6.91927546952392	6.73858626420583	6.99806088500878	7.40071383702558	6.66187563304498	6.81468936666663	7.18016726811029	6.70588018297548	6.78778314598268	6.9655898580172	6.78755969406981	7.1873972203449	6.82262558942906	6.76129243289591	6.74038661802676	6.90377887575468	6.65819181296754	6.92318507525055	6.58287050894654	7.08883935246997	6.77546993589472	6.64245668809409	6.6705918691014	6.79950201427915	6.68341252676104	6.94453663489628	7.2157111108853	7.20177260990442	7.06352838538391	7.33925714139287	7.01723358208596
MYBPC2_33202	0	0	0.50444191358684	0	0	0.292712511882834	0	0	0	0	0.632379258837028	0	0	0	0	0	0	0	0	0	0.678829531875484	0	0.516167670688942	0	0	0.235504799399184	0	0	0	0	0
NADK2_32534	6.52638363173656	6.12506902921672	6.83836801727094	6.30840566949923	6.2042846974232	6.333230304293	6.58385292543977	6.42185020883428	5.97714138457445	6.05516934165789	6.17473498001094	6.39018903272338	6.11095716545905	6.23404649223077	5.95880013455028	6.19439141497015	6.30435976172177	6.4912754369868	6.38018463511773	6.12501797346131	6.38742635229453	6.64505590098523	6.21190196182606	5.99384247634057	6.15912292059977	6.3234439266336	6.20123814443913	5.91839379826527	6.09726274938607	5.94501884748901	6.06609445575743
SLC25A24_9855	2.48972649363173	1.25267653738022	2.48653918952325	1.12217358763111	1.33855077764255	1.23244419488831	2.56315217345662	1.88643575727505	0.8180344943661	1.33521716321269	1.07055324600481	0	1.79316915642024	1.65189860588868	0.835594173410019	1.04057376056467	0.727466277307389	1.96617915955974	0.703293739859135	0.576649035524214	1.8494556850071	1.74069721218027	1.55369489108741	1.28946947362199	1.42910860180506	1.27414169212852	2.43709509197701	1.37375767164078	2.20403827130921	1.5277027777986	1.44951064091344
PDIA5_9451	3.18257321028918	3.63323989720058	3.51908421010693	4.02659719234617	3.60165486138401	2.4591231721671	4.45070954643423	3.69071471633638	3.37110998701795	2.55435080016315	2.87309896271711	4.06994144161568	2.7110424165483	3.20363947651802	2.2995258284255	3.61766908277652	2.48287427882635	3.33765408400878	2.25377968146655	2.78587987346657	2.38014294064016	2.55190576510644	2.6728529656484	2.96517977208506	2.44456303414821	2.77642284232911	3.07914933007406	3.09750484944737	3.40058341147365	3.23098436071749	2.90531764911647
ECI1_8520	7.08174239178834	6.60662656844909	8.1452658268562	8.55718186990128	7.0233538280881	7.04347339885863	8.65684670136597	7.41910735126019	6.77024233455802	6.35809308985046	6.89815575065415	8.8425036308756	6.96467733103197	6.37726235559491	7.09936558680683	6.86068932616826	6.97444189989636	7.38125914958265	6.40178359462208	6.91763471266963	6.95387065797155	7.73374669022999	6.98172791585053	7.16156937477458	6.71281274790457	7.46389561043828	7.11591207941852	6.54693819166195	7.44284325564331	8.78575091075901	7.2503891631552
ACTN1_7980	5.15483266278	4.4424434487857	5.31930823496563	5.64757867143209	4.60711849396706	4.54034846320799	6.14073750956077	4.37709020343198	4.56677396823161	4.53839941020018	4.65565233092837	5.79299986954143	4.64622598591532	4.34214386776264	4.74908002842163	4.51384497263308	4.21262708144073	4.87272574696613	4.16686660993067	4.83376780445146	4.6572911999244	4.82695473913396	4.47848546899668	4.37911220855008	4.27867104316603	5.15287817990432	4.69137777474292	4.46510385831093	5.48649635973579	4.52891799526553	4.87517288350752
TMCO1_10035	9.87817127114419	9.53162140507306	9.34197089075406	8.34515566322209	9.82534560660807	9.80088718604051	8.21744574228232	9.40418228916938	9.87427332031615	9.89995522567949	9.5727758965573	8.31798033889926	9.64090127267455	9.62792424876982	9.46022367918669	9.72739892911294	9.77975332308598	9.76695549357739	9.89642951550513	9.89231273900778	9.75556817129674	9.55710304194761	9.62276887387153	9.48416872690994	9.8358039866258	9.74926711932744	9.94736337928232	9.91203205191772	8.79214178188623	10.1182153201243	9.82227054566128
EIF2B3_8540	5.17801537826438	5.16657400996893	4.36967594424244	3.42063881904282	5.1051311167308	4.59508258204095	3.59065532094896	5.30961148861679	5.35957843209849	5.20734534507844	4.84704606814073	3.78885786202827	5.16304668791151	5.01894041358358	4.72787885031409	5.32591475007368	4.99924147971265	4.99175241884857	4.9170559950226	5.10492032349711	4.94681237804047	4.88087644488169	4.8234742712221	5.06157808909998	5.0236302996609	4.91074474442782	5.34835702391597	5.42540573869191	4.72432793358772	4.28467885348901	4.79871862027194
HES1_8796	2.15786378767583	2.54594562793927	3.62076366888842	3.06258238874164	2.59066512765757	2.12899219776395	3.77442902935568	3.03431284978946	2.37754402028123	2.01659229665101	2.63833649215726	3.28297158070725	2.32390319523007	3.08723236676024	2.78333910345304	2.28564894707336	2.97913839918894	3.36505163539859	2.98374998190028	3.14764840887215	2.67977600617351	3.15811973045732	3.05529462302184	2.84603319976402	1.42910860180506	2.61876480704501	2.82197859371411	2.47907764366418	3.00629119322868	2.8406461937122	2.86303313014764
NVL_9386	3.89240499161474	3.6728849116349	3.22827842687671	3.53489840659857	3.67749955839989	3.69174454806517	3.63883956331921	3.98501194617517	4.04008583680286	3.99337718385451	3.4465404430255	3.74953503803407	3.83323687461939	3.59328494728371	3.38060512593897	3.4417170135373	3.43775109083967	3.84535644722291	3.29205284140098	3.67729942604183	4.12291887144337	3.72795154945449	3.60690776306184	3.71962951513473	3.4798535879713	3.78313600593484	4.06438503513681	3.91877630791734	3.99745881059151	3.82607512714943	4.12482129442994
PAF1_9412	5.24540882600356	5.24757533927338	6.17308072979534	6.54040605331775	4.94043608925066	5.02200241538274	6.57149275477169	5.42732032918476	5.14303053858348	4.73273922304566	5.48331549982755	6.61468869549106	5.41310642502655	5.18391290192751	5.2580708912737	5.33853262854004	5.1666171180537	5.54664212335215	4.87134114209985	5.2609654071852	5.34537757053714	5.76353832383132	5.08349277291327	5.49687154676405	4.90637346921604	5.36015374622595	5.33855097903509	5.1135050511788	5.92807105607045	5.56671680178533	5.46854581130864
INHA_33038	0	0	0.50444191358684	0	0	0	0	0	0.251871296286815	0	0	0	0	0	0	0	0	0	0	0	0.263371177959633	0	0	0	0	0	0	0	0	0	0
IL18_32962	3.35521776055629	2.54594562793927	3.22827842687671	3.64076910920336	2.09638583843719	2.05282518953596	3.63883956331921	2.62518781692885	1.79898698611195	3.00115713600535	2.50487817594004	3.41449983396583	2.41008844375372	2.40188665757376	2.69869479949503	2.38630945107033	1.64667796881229	2.76863715386652	2.59113909418878	2.43893967485484	3.32374573114877	2.8689423452216	2.6728529656484	1.51453231484687	2.26567884031181	2.91853670636104	2.36163732548131	2.13153155427393	2.46194522499178	1.76421069600566	2.63074603599431
TUBB3_32820	0	0	0	0.372045749993713	0.285016856509466	0.535935911066009	0	0	0	0	0	0.245886254417594	0	0	0	0	0	0	0.39408486376358	0	0	0	0	0	0	0	0	0	0	0	0
CCNA2_8221	1.72611504943961	0.428365088540152	2.77821760280981	2.08272085738197	2.16825435398464	0.74400918241598	1.15542148050954	0.925292284224239	2.37754402028123	1.49966044701943	0.868037928670842	2.71690972412032	1.15890370447163	1.27995427362373	1.36131007209722	0.76951537579431	0.988116048597084	0.977541096248815	1.36207405714738	0.576649035524214	0.486004102692849	0.623355392259938	0.718286464233258	1.02268815629983	1.18243940831645	0.773384051327342	1.40915371482778	0.261748423292054	0.239255830319979	0	0.282610895048194
BBS10_32397	2.15786378767583	2.45790948999083	2.77821760280981	2.17958758842917	2.59066512765757	1.79674447779143	2.09535636383794	2.57164749632199	2.47975176449492	1.78115629012628	2.35780387111501	1.84859551602976	1.65879851658898	2.30096132990405	1.90537845475531	2.94385045534633	2.97913839918894	2.68414458551006	1.93620648329355	2.67924202335761	2.43460510197568	2.55190576510644	2.00398294524627	2.03389982253139	1.90720011103371	2.29307891495185	2.36163732548131	2.4266614561546	2.08641201325769	3.00350101702723	1.75716694876642
FILIP1L_32649	4.72202496309453	3.95603098065768	3.92898922792281	3.8015947677888	3.88369348504255	3.98605772450856	3.59065532094896	4.1029302728986	4.32733251692912	4.90398097665072	4.32042085257179	3.28297158070725	4.43634094952586	4.18108295598943	4.33788951575164	4.34902331492781	3.91630145785747	4.0448926808576	4.59955943891412	4.26161381261844	4.42146404197113	3.68817846344885	4.02417490846739	3.86971886355963	3.92383600998193	4.15746965315464	4.75173549024659	4.13021087344456	4.55752987010041	4.35878022915133	4.88577153810649
ASAH1_8089	6.94653128854434	6.66185270280512	6.35376219834039	5.08529333976745	6.4796751557832	6.37683806721468	5.36100098844736	6.34415213713782	6.22903487480409	6.56255480055817	6.39819771608693	5.15229321975944	6.31462223541612	6.26116555396349	6.49894449175235	6.31422016469884	6.45213719174408	6.40811090967964	6.57338478916689	6.73669892955184	6.47773021072021	6.23653987451261	6.45055786164483	6.14030121010803	6.45890273721774	6.31060960630634	6.71479868063238	6.54078631717465	5.94083670501521	6.17777458917124	6.52176660703556
NDUFV3_32394	6.73616304476036	6.86376968756983	7.64559689989275	8.2395850452846	6.55868491087908	6.84887497382444	8.16904512911509	6.95358743974984	6.65754459389785	6.59928028189518	6.80895259521625	8.07021791670345	7.06439231514836	6.72279268060861	6.99230722059948	6.95793762432747	6.7664277616603	7.04040532659743	6.51015906107992	6.74993262714604	7.01992579116209	7.44398252131793	6.85075213101174	7.14273350289938	6.55293887259748	7.16376884241272	7.06627220093981	6.94652569450535	7.79539255571273	7.37093811683277	7.12851101876939
ACSS2_7977	3.5807119733022	3.26943608082751	4.31003847891178	4.56391317932645	3.14784101408176	3.22076715985384	4.27890721868301	3.14842220397746	2.47975176449492	2.31038372808191	3.25199916188726	3.91861485357513	2.32390319523007	3.14660967462949	3.0110173159877	2.73065656610246	2.60452143905011	3.06440157249639	3.14612130013668	3.43664472066316	3.35231884083843	2.59555981108528	3.52840930583907	2.8040259315319	2.95813949828984	3.4962679494473	2.93040677258517	3.09750484944737	3.51881850324791	3.28266148888236	2.98634099590068
FGF17_8634	0	0.428365088540152	0	0	0	0	0	0	0	0	0	0.245886254417594	0	0	0.477465891719288	0.435467009825195	0	0.255586884359318	0.39408486376358	0	0	0	0	0.270636837955094	0	0	0	0	0.444420356398668	0	0
SRPX_33152	2.33331646114645	1.44812842782338	2.25313320952665	2.35575313685717	0.522908454822464	2.05282518953596	2.4596443255339	1.23180312361709	1.10064380658524	1.64726312025029	2.10457681256584	1.84859551602976	1.15890370447163	1.05049097179999	1.74578616748336	1.79345465776671	1.30765556084473	2.03602520446551	0.703293739859135	1.56828738656765	1.92748771171011	1.88840967541053	2.07933848542142	1.88065528243064	0.709115087375727	1.16429087952105	1.40915371482778	0.483221583351322	1.74200074156717	1.61092181768333	2.01060778651738
PHLDA3_33006	0.657264373671131	0	0.50444191358684	0	0	0.292712511882834	0.494840171980057	0.5355896444873	0	0	0.35056474503344	0.245886254417594	0	0	0.477465891719288	0	0.577050753275889	0.472636010446628	0.39408486376358	0	0	0.238971779965629	0.516167670688942	0	0	0.235504799399184	0	0.261748423292054	0.444420356398668	0	0
FGF13_32529	0.657264373671131	0	0.50444191358684	1.30505616774448	0.72706961175212	1.48518448192399	0.86261346892409	0.29250759542296	0.652832334147602	0	0.632379258837028	0.639197897698986	0.387604315717651	0.440503857233091	0	0.76951537579431	0.863669579954661	0.472636010446628	0	0	0.486004102692849	0.238971779965629	0	0.695121384504132	0.709115087375727	0.235504799399184	0.351593141429404	0.675176830741054	1.39146681151834	0.424827063163991	0.518825651583637
PSME2_9604	2.87734820101352	2.54594562793927	2.77821760280981	1.46734217838355	2.02074859896594	2.12899219776395	1.95015200626124	2.20046536547111	1.71765225603926	2.47752288613204	1.90712007575285	2.17970182105359	1.34545093759694	2.66815839361298	2.17972231780979	2.0604406067534	1.79034772807991	2.10264532910391	2.43229800638785	3.22550321945001	1.48672537241905	1.9569562483011	2.00398294524627	2.29879439763515	2.60369363727947	2.23991453128243	2.10823222205668	2.13153155427393	2.08641201325769	2.08845031984229	2.15779006630093
CPT2_8374	5.95818074486976	6.29983506202226	6.85411301660085	7.29657794565382	6.14762906905176	6.01977538369515	7.44357880348886	6.58611230783849	6.1575890186686	5.45786988720483	5.98728769444715	7.39277318609554	6.15530362795333	5.98029056726391	6.07249200635376	6.35204894509009	6.24010700918574	6.38152646369547	5.8306454759885	6.01969196689651	6.25371206343361	6.87722724452362	6.32845762215576	6.69993701350799	5.69443687513932	6.33299529061968	6.17392634526863	6.17029174035951	6.69038250616475	6.62082235031003	6.08920608542939
GINS1_8707	2.33331646114645	2.36415007381797	2.12054966849165	1.61320482229879	3.34679084413266	2.05282518953596	1.15542148050954	1.59593570255232	2.70747352569923	3.106963483537	1.24810868501189	1.77216987984323	2.32390319523007	1.65189860588868	2.17972231780979	2.56873244895496	2.09715343567253	2.28582408980562	2.66444909859645	2.30189470418689	2.07192821627209	1.9569562483011	2.15095263278376	1.51453231484687	2.32780425170902	2.06754750167647	2.50880155835456	2.47907764366418	2.08641201325769	2.94054748869276	2.35374407962451
SHC1_9825	6.53538740260883	6.35571411163479	6.98858156780523	7.53263544164667	6.24224386251742	6.22024822431403	7.66914367772007	6.40281445741896	6.33510014135705	6.20566293900129	6.3552196073449	7.31577899543043	6.50779483565642	6.35855013635029	6.19342585190733	6.45413866461417	6.33690757921908	6.35444293697094	6.33037120280287	6.39306293927496	6.39431285283053	6.7788835013867	6.49251492087154	6.32985880813854	6.24615201167872	6.68591493090273	6.45828679107976	6.53150903801331	6.74962451636087	7.16433593048106	6.60750539419293
LOC100360908_33068	0.657264373671131	0	0	0	0	0.292712511882834	0.494840171980057	0.29250759542296	0.251871296286815	0	0.35056474503344	0.245886254417594	0	0	0	0	0	0	0	0	0.678829531875484	0	0	0.270636837955094	0	0.235504799399184	0.351593141429404	0.261748423292054	0	0.424827063163991	0
AFM_7999	9.73212583798302	9.6623154460085	9.36229882618311	8.89515570069982	9.78161972169863	9.66638005668623	9.08083479281994	9.90397053372103	9.88275163038898	10.2813355332574	9.41081681046873	8.96343397615527	9.69983407305771	9.76271427242929	9.82215992113569	9.83650389618557	9.49809366979233	9.73252788351619	9.69848899177506	9.7766512027736	9.70384328976821	9.45822153708145	9.60095840734612	9.64711008249724	9.68189648020778	9.43243063250211	10.1218681936325	9.60256343155701	9.27167879082204	8.8492523312488	9.37698823334008
IVD_8932	5.78780845776505	6.07416031429916	6.72876674268627	6.76774108257999	5.87440520981823	5.83883337499255	6.77923072445226	6.20602943001561	5.57116560481742	5.77120783450759	6.06046372450301	6.87435371040635	6.0980322777049	5.87010797785696	6.20881071638941	5.85120215575849	5.79673822235559	6.18415880223462	5.63479314526164	5.80824838231816	6.19181636876584	6.65282556019141	6.30902183210789	6.44367079550136	5.53897501085136	5.99482379601144	5.62335635516838	5.46492925242982	6.88568863768552	5.95699676002725	5.72613963215262
C5AR1_33023	1.72611504943961	1.44812842782338	0.50444191358684	0.912695910251567	1.56843128312761	1.08726326577048	0.494840171980057	1.79594960142221	1.33685745840039	1.64726312025029	1.67828704381729	0	2.13435614035431	0.777498748075818	0.835594173410019	1.04057376056467	1.40016720115321	1.73372546669269	1.81265076238696	0.987511768177737	1.37975469901633	1.05721287193865	1.32511533027748	0.498435144471264	1.73448371353304	1.87175658713334	1.2508672449796	1.37375767164078	0.783695143213731	1.13648050064952	1.8466862369347
HRAS_33089	7.90984550741078	7.87466427143004	8.67042906073503	9.03116739316887	7.85175527559366	7.91833874995632	8.94130704829185	7.9185679774614	7.81218034673707	7.69085822618767	7.99055750272641	8.89469192493553	8.11299303146489	7.72083921956339	7.92275859345775	7.90836048974106	7.75650920575797	8.07383352903434	7.59655333588953	7.67547586238468	7.92563575436397	8.00963574234208	7.82135401034457	7.98735932270414	7.66288294268556	8.05096268441124	7.76210714010754	7.77234970669181	8.33693301030308	8.24157613382882	8.18257063914731
ASPDH_32567	4.23953315531847	4.48760712896512	5.69062699781052	5.36819482785309	4.35330779655195	3.98605772450856	5.63490080561797	4.63374082104152	4.15267459002981	4.07387160917473	4.35960799116264	5.68250283885283	4.08978620819538	4.5543387606371	4.4457058215595	4.2185817422809	4.2379159669646	4.09484130548225	4.06224661573651	4.2241732257303	4.58689786775394	5.07841894270201	4.18634585117666	4.25987045936246	4.14701585216562	4.56661924989873	3.80431560065716	4.14650773713032	5.02534499127794	4.62213377022738	4.12482129442994
IQGAP1_8911	2.48972649363173	2.45790948999083	2.37455125014101	2.51272930462419	2.48205174046332	2.72760036731225	0.86261346892409	2.05197805024196	2.52826260055142	2.31038372808191	2.27823315201229	1.77216987984323	2.64148285087873	2.96060174771149	2.86329126607146	2.28564894707336	2.09715343567253	2.39617821447815	2.73421333372963	2.88517513057975	3.00176717727534	2.59555981108528	2.6728529656484	1.61513477386777	2.65306205065057	2.48807376292508	3.07914933007406	1.92030533316273	2.75964087233847	2.44661368424345	2.41356291220142
TRAPPC6A_10076	4.65751148117165	4.2722105068741	6.13061774888572	5.32649529610406	4.56779779805376	4.66070338374004	6.0722059486279	4.98040668572841	4.43303064788885	4.64763263123811	4.7021271543236	5.77842125276339	4.30752852224591	4.85060440601589	4.59368005535462	4.4686427161762	4.71400114541153	4.98293716228499	4.69011562122421	4.61978252104254	4.69124039429933	5.50771095746858	4.39245689810239	4.46249095267854	4.4698882851198	4.91074474442782	4.76643845234598	4.46510385831093	5.65090048593361	5.05995630674515	4.86449579005967
LOC681410_33126	0	0	0	0	0	0.292712511882834	0	0	0	0	0	0	0.387604315717651	0	0	0	0	0	0	0	0.263371177959633	0	0	0	0	0	0	0	0	0	0
EZH2_8584	0.657264373671131	1.25267653738022	0.877468630524761	0	0.522908454822464	0.74400918241598	0	0.74355952568372	0.966248151372666	1.14958954050255	0.868037928670842	0.801807628377629	0.944601856287455	0.777498748075818	0.477465891719288	0	0.577050753275889	0	0	1.30692919205106	0.263371177959633	0.238971779965629	0.718286464233258	0.498435144471264	0.884716237502313	0.235504799399184	0.634070696927048	0	0.927455198075282	0.598000546199082	1.05795012696819
MYO1F_32715	1.10713789757264	0	1.17359022635076	1.12217358763111	0.72706961175212	1.08726326577048	1.78868061574501	0.29250759542296	0.251871296286815	0.686391906607304	0.632379258837028	1.08060719630575	0.944601856287455	0.777498748075818	0.477465891719288	0.435467009825195	0.219006983862087	0.472636010446628	0.703293739859135	0	1.0010100806284	1.05721287193865	0.718286464233258	0.695121384504132	0.509139134717721	0.437906539333302	1.55177790560594	0.261748423292054	1.39146681151834	0.752597168714343	0.518825651583637
HSPA2_32402	0.657264373671131	0.428365088540152	1.41916022326776	0.912695910251567	0.522908454822464	0.925820852321769	1.39871074321413	0.925292284224239	0.466236850875022	0.383637299911705	0.632379258837028	0.455903991437015	0.387604315717651	0.440503857233091	0	0.76951537579431	0.988116048597084	0.661260589608342	0	0.987511768177737	0.848894790919159	0.238971779965629	0.516167670688942	0.695121384504132	0.709115087375727	1.04538121846637	0	0.675176830741054	1.05817920930142	0.598000546199082	0
PGM1_9466	8.64093767171231	8.64366392972834	9.05120006261078	9.64175249720543	8.54716077653463	8.63995927365377	9.65944472005137	8.73406628307069	8.45935429850608	8.62528000341845	8.55739280682183	9.46846226739629	8.66533611432788	8.39970407055845	8.57267167756904	8.69086324406997	8.40595860668377	8.62372501060174	8.2691857764674	8.57675041307962	8.55045068917623	8.62633309842483	8.57623415495492	8.55981510479069	8.05026900706829	8.7239713641416	8.66675049458578	8.22687055689518	9.06176114223863	9.03351573960979	8.69231498523856
