ID	S3P3_A06	S3P3_G05	S3P3_H05	S3P3_F05	S3P3_E06	S3P3_C06	S3P3_D06	S3P3_B06	S3P3_A07	S3P3_F06	S3P3_G06	S3P3_H06	S3P3_D07	S3P3_C07	S3P3_E07	S3P3_B07	S3P3_F07	S3P3_H07	S3P3_G07	S3P3_A08	S3P3_E08	S3P3_B08	S3P3_C08	S3P3_D08	S3P3_G08	S3P3_H08	S3P3_F08	S3P3_A09	S3P3_C09	S3P3_E09	S3P3_D09	S3P3_B09	S3P3_H09	S3P3_A10	S3P3_G09	S3P3_F09
ADK_32788	9.90379462105438	9.71281154603613	9.62966192092036	9.71427949712856	9.82510707996141	9.65056767462511	9.62961828986099	9.71041585839749	9.22727131788815	9.80261204280679	9.61193946891095	9.94333812003932	9.05124033249144	9.97294249074543	9.55275376137418	9.64455676059074	9.92741003625471	9.73811289194958	9.80680917429898	9.02969858720114	9.78498273484396	9.47918860798768	9.99767335841515	9.62251579133239	9.52910164656941	9.61654831830643	9.07587858604253	9.33455881006156	9.57400732024944	9.66568439170296	9.67724224853139	9.61366718239681	9.39983115960954	9.45917646976816	9.35306503797573	9.8101090979891
SHC1_9825	8.00746582154435	7.7981683980234	7.88181975837351	7.90070151757898	7.86831159017972	7.80224646159923	8.04787055264792	7.5804732051677	7.81914811823087	7.83567296518675	7.76646672508328	7.90128362197258	7.46764011917819	7.90774252897335	7.87598711819529	7.92110781574628	8.02792862677388	7.84055709658264	7.66472704944782	7.65758123629591	7.8386472327477	7.76327611153494	7.78085961116477	7.85170662778857	7.46306716862656	7.65780219013184	7.44217627905133	7.70103030768434	7.88022698104251	7.84176445597298	7.70221161714007	7.83487100540476	8.08153157603662	7.89059561262337	7.90229109682255	7.94737896267251
NGRN_9312	5.4598062238273	5.51948569867255	5.48822441037845	5.20301990235069	5.04680473667808	5.09477190049745	5.0403045698747	5.61349540162742	4.73929169263843	5.30822713239852	5.32351613238673	5.40654583878978	5.1399087316876	5.20236249013367	5.23950824011213	5.32213572056199	4.86467008461218	5.20975721887674	5.4704624530657	4.73531586112006	5.18856638724083	4.87144875715613	5.62442114070483	5.11407472447128	4.90654799532551	5.04998004411633	4.49745206042586	4.50167597898032	5.28265475301638	5.01399280633888	4.84876490975252	5.24630903906298	5.66886367384416	5.21831104126032	5.25172538625448	5.54347993381043
EPHB2_8566	4.51592968168409	4.9063702898886	4.64660323467698	4.59544225581824	4.61513002249558	6.08391992601671	5.4078719399689	5.01152742325443	5.69186243628289	4.72681723327475	4.81014217577797	6.0104490823655	6.00370429942609	4.57974512891037	4.76742201251217	5.1275488107023	5.56207476485775	5.20975721887674	5.05202320339489	5.62158357155403	5.42207613291054	4.69467001414813	6.2485794317159	4.76454592499023	4.77562749587573	4.87410283296923	3.72756645137307	4.42295512171132	4.74255031545277	5.71975875608965	4.55991323753635	5.13639372841612	5.19360356979484	5.3980777299125	4.55612900638876	4.87112224303703
CYTB_32443	11.354377699837	11.7117384335867	11.5267163745134	11.2988340440141	11.4723642032357	12.0326600938552	11.1143892138666	11.6510103211142	11.5497257099677	11.3935619923434	11.6033039643957	11.3643783790113	12.2195234906264	11.3035110651821	11.5652707206752	11.5915812194238	11.7033882948438	11.4492508584424	11.7184688990837	11.5868461583345	12.1344511067424	11.9398349295608	12.2226029263942	12.5844785898636	12.9772122311732	12.869589390701	13.5229947852475	12.7582140147201	13.0978217653376	12.9205834303843	12.7930032688667	13.0478555294048	12.1385237766255	12.6076192950358	12.5293943107645	12.5534874445409
AIF1_32886	6.59572847102594	6.92174678583762	6.54508876991147	6.67944899036403	7.09487247517648	6.83204813444383	7.05836250898997	6.75982668138413	6.757617817774	6.92073520576386	6.92862335193818	6.59461970321742	6.67331985525044	6.84268597777841	6.86096910487546	6.80802052965432	6.75975338795081	6.76190649733245	6.11456962284031	6.13960376026926	6.018872885575	6.11601393619986	6.46225293190111	6.57977901864182	6.42827829539302	6.57717186540724	6.96726163005313	6.39830985054306	6.53756210082889	6.6925264113408	6.03614281070304	6.23204519190412	6.35126510383947	6.47289601233008	6.07146872973672	6.64469885724233
GPX7_33289	6.41417792691946	6.28792349946174	6.34267610331055	6.38197369681275	6.3470471360491	6.16952017442379	6.3907803336856	6.15276444374608	6.28778791159751	6.29484239793002	6.31098608877459	6.57671759751516	6.06034886741784	6.57421009771679	6.43991230740774	6.27863233228753	6.27878391813965	6.60881247438846	6.63654925667064	6.18925589170852	6.32506499566716	6.31646067539725	6.09402965994842	6.47915060443118	6.22105155387092	6.19830994365767	6.07072150209393	6.35656046526052	6.17457480931216	6.33297109714047	6.84261429328436	6.48944058013196	6.12054047116478	6.27747406972677	6.37765074395787	6.09638764388772
POP4_9529	2.80051749346459	3.05490326474283	2.72489423657829	2.4037207234774	2.78173406020991	2.36361579415274	2.77027304121875	2.69773366610744	3.00607984659812	2.78671598372626	2.83767483927233	2.1939310730718	2.27920605078721	2.87202648128692	2.29956151441459	2.35896482483274	2.37963379697911	2.51557687609118	1.72168415902098	2.65927059050167	2.64685862385298	2.60018395960907	3.01114789335261	2.81595513658884	2.54402686381977	2.61656444645358	2.11141608505164	2.1496164766973	2.28978299736175	2.77092757340069	2.77733766923575	2.59995013285446	3.04261111804575	2.69801188713304	2.71480048990132	2.79996815882586
GXYLT1_32793	5.12153147792575	5.31543206046432	5.18864940308869	5.2197314684498	5.16966762884971	5.23218203298218	5.07061572355571	5.13421768566298	5.06612956096844	5.07559058594293	4.84142041452636	5.02607543320337	5.98431752759118	5.00350755158111	5.23011434172212	4.85760120804793	5.27933818855117	4.89754223975234	5.02318156434194	4.87257064975048	5.00542108121788	4.83991081077752	5.49626589614627	4.59457464316768	4.83319686983885	5.19928149473246	4.7520261245918	4.89237984462088	4.91521931112381	4.92457777602078	5.0534255022514	5.09425302301988	5.15340832218005	5.01291290623798	4.80890607196186	4.83225289718943
CYP2C23_32352	11.4494035676735	11.2531861554527	11.2710513118918	11.1964927478501	11.0104930366185	11.2088399130577	10.9535909716355	11.3279629941985	12.0538687301198	11.4830646552337	11.6707016052104	11.28028824992	11.2869479867586	10.9133528872112	11.3667283056466	10.9934384752048	10.7855199046757	11.1487843542216	11.2571585092344	11.3525632034404	10.8370977364169	11.0104974473149	10.7789185815648	10.7062946730583	11.7383388372933	10.9659005969569	11.3713431323319	11.3114821813489	10.9793158678231	10.7322227208528	10.9902729636085	10.7790919262099	10.9617109287692	10.9792696942062	11.2459542496023	10.6414599512479
P2RY12_32757	0.996015439119877	0.812489635604659	0	0.716990188143344	0	1.78205974312757	0.551678048957219	0	0.788796718800065	0.619568563639926	0.94283387128496	0.674386117312016	0.892560701866201	0.61045815365192	0.575685196059491	0.298007935226598	0	0	0.409598406534968	0.250837554381672	0.297281800173372	0.507890977132823	1.46754771036124	0.488299265528433	0	0.96386849253749	0.500948904203411	0.599855468555424	0.571655643025928	0.789256216281474	0.876999306803677	0.815082291885495	0.681060166364221	0.349878776081632	0	0.830211309479727
FZD8_32801	0.582307349943548	0.812489635604659	0.679145592160228	0.894008471366459	0.849102272844486	1.15028942560293	1.51760751950434	0.778883527373229	2.05418027971596	1.38363349191788	1.34321875570084	1.6256031438841	0.514232533246174	1.36750075175161	1.1544295169936	1.24894389220187	0.719644637850803	0.995172206988062	0.728253175662268	0.963095673194678	0.75401602016129	1.4264686229415	1.2166942400003	0.852462676246843	0.801909485233325	1.33391198367744	0.272109234092547	0.599855468555424	1.1476782250001	0	1.41851536614391	1.59696503663519	0.85153787091909	0.349878776081632	1.21723439960355	0.602770892570188
INHA_33038	2.16372203116114	1.17657760860839	2.07256995040963	2.14839044329986	1.3800419050168	2.06036524974391	1.83262388064137	1.94980015377466	1.87498868360462	2.32858298503001	2.4070995281354	1.99261898384852	1.54944923160394	1.86144720962104	1.3051857518727	2.29295124181452	0.978316115466343	1.99275223859012	1.57041243512882	1.79438267677573	1.99086440261167	1.6368448789481	2.17983848535258	1.77262099652478	1.08073313258772	1.71425847862989	0.872070739868139	1.13945925508262	1.77868840128934	1.43247537438554	1.17301685242181	0.815082291885495	1.68354566459532	1.0688868667067	1.96901711990356	1.02663082648071
CMPK2_33290	3.74749998391546	3.25862668191792	3.32450360264032	3.01457688470989	4.11225972298743	3.74843532430988	4.4101951105511	4.36213805605428	3.98141456097469	3.97741093737385	4.18715613252289	3.9072812601062	3.4395414617296	4.15832145445737	4.143482792365	3.99222150940154	3.54495637774394	3.69151421292056	3.52432854591219	3.28322463094417	3.78809170559824	3.03095207600923	4.16936973326175	3.83714367398329	3.36353397335192	3.51801440029709	3.65810098848796	3.74131094623533	3.35590930948008	4.04741417396759	3.32090746048401	3.01573294210813	3.87530798223364	3.98372246319507	3.56864611397297	3.44015219468807
PPARGC1A_33189	6.73018706322439	6.98627262166204	6.22392679808638	6.75017480214677	6.512365562031	6.89253470317375	6.71567347931972	6.20968453824585	7.829953451449	6.56792168762959	6.59871134669698	6.77422032716838	7.46414551443605	6.45367204988398	6.49977077343385	6.81097168227353	6.53670945988953	6.41250613540566	6.49668530394247	6.85422280278122	6.46242996793802	6.24200566309549	6.37287755063756	6.32096984223046	6.62038596364248	6.08166823488672	6.69982535680878	6.26280924720107	6.43589794381399	6.43767547407207	6.31912968167467	6.50962125669047	6.47383970387978	7.07022205879534	6.58301392307888	6.12882658054362
COL8A1_33062	0.803940258373379	1.9156655744317	1.6800397213749	2.00150067217055	2.07228372333492	1.56136753517543	0.949780856913107	0.308711334994663	0.978325420134394	2.07672801363118	1.65628331276752	1.31602630603696	2.21412181748646	1.75289751777872	1.3051857518727	1.81717377258053	0.978316115466343	0.581745767778643	1.40140112454693	1.53554392616875	1.37950389930346	0.882791634145917	1.34756636983851	0.264710689827331	1.51526724139471	0.815924988244525	1.88691541065871	1.02228219307837	0.790223452007269	1.6710894311267	1.30098177698605	1.71290190183973	1.00398297444975	0.866599911922346	1.5134949450309	0.602770892570188
NSG1_32675	1.90104280014495	1.9156655744317	1.58687072560619	1.44183641907147	2.07228372333492	1.97342834481203	2.09103199900543	1.85782549053525	2.21355403136053	1.88052028495523	2.02656459224936	2.45137772472917	1.43985536182233	0.840053049597514	1.1544295169936	1.90817788781486	2.54863948813133	1.99275223859012	0.989101231007117	1.43780266202981	2.07161775958506	1.6368448789481	2.10780133336156	2.14525901974499	1.69163299845194	2.20540059631762	1.41173870053226	1.34862572485972	1.67266379074029	1.7770630302416	1.03258704660469	1.59696503663519	2.14365440387876	0.866599911922346	2.2357321508807	0.830211309479727
C1QC_8170	7.68902593371605	7.50973867384992	7.24887054101013	7.68899152967456	7.40335062374463	7.12458417085969	7.66807364321728	7.17867788944661	7.07038256592869	7.19610387735607	6.9716650096715	7.17608465429927	6.16737306424236	7.44323695001374	7.58868014248882	7.26716341800181	7.3800258877278	7.202281956133	6.53294287866603	6.70727975753707	6.67765415719821	6.25800290350879	6.71953972410197	7.22913005860245	7.18210604653664	7.31957305133528	6.87587714511423	7.0644069829189	7.1448616140306	7.45749566351051	6.82409357814613	6.90045829116576	7.26151414784864	7.51107096367087	7.04341654244974	7.19961823743583
PCBD1_9435	11.7609301084013	11.6280382150439	11.6075990082802	11.5203017551261	11.7519914970614	11.520979247182	11.4691823391969	11.6551788226247	11.3395010991886	11.7426540851035	11.7578102542675	11.6598355859626	11.7761785772419	11.7508879827645	11.6348867533683	11.6309403964942	11.4528376326188	11.6051561486559	11.6839024626951	11.2101929922118	11.4476757054849	11.39982778984	10.8803673755061	11.4693542140894	11.4413728961203	11.2935965541666	11.7177763560867	11.4151688173907	11.0222767013502	11.2488867536958	11.3275804192753	11.008593622475	10.7458736536858	10.9525455501473	10.8091756853813	10.9021559799218
ITIH2_32512	0.320335590880684	1.17657760860839	1.38027315118421	1.05166118642141	1.04858928666478	0.792231097207553	0.551678048957219	1.1329085903217	0.978325420134394	0.851697856946363	0.94283387128496	0.674386117312016	0.892560701866201	0.61045815365192	2.62036212593586	1.10247548882333	1.96735071898509	0.803217803667563	1.20992994236003	0.250837554381672	0.937576357493892	0.882791634145917	0.28769599957561	0.681840808861159	0	0.464891184219545	1.29454966756544	0.228793956365561	0	1.55670997647193	0	0.815082291885495	0.487704158859553	0	0.339138738891461	1.49324088603871
PAQR9_9424	11.2362382990468	11.2242920634146	11.3163102094297	11.3242901021345	11.1673498384119	11.3333904912258	11.2506619486621	11.3151858084418	11.2381232180261	11.1808627558038	11.2621911191105	11.1182134287276	11.3720405354357	11.1354976992343	11.2337997973907	11.2565984850773	11.1247838142277	11.1758272950534	11.0905689655347	11.2632084765059	11.0374512241614	11.2170419725448	10.9576449201359	11.2247077990654	10.9471796820234	11.0394125289642	11.0914084172351	11.0483076602648	10.4867213554891	10.840267952636	10.9421650072755	10.7910955683465	10.3845085592564	10.4920878563142	10.234698171548	10.5926299498992
RAB30_9639	4.78672405042448	4.6839111632664	4.39504268631637	4.60819147709664	4.357568773344	4.69373880240555	4.75938055754411	4.08629604322219	4.80335199166613	4.66714913541361	4.391161239916	4.63440170405759	4.31050759131529	4.41140204986578	4.67351442335489	4.64914355168336	4.60193112696637	4.43371780516954	4.60350389688539	4.34834335089735	4.61877775638436	4.59743268149587	4.5416149362581	4.41554948766359	4.42248162143065	4.14807041190386	3.95698976864955	4.41135026307062	4.56130236812316	4.24502811652281	4.48104454691916	4.77219261314327	4.1774391898258	4.45012043130346	4.12350675682599	4.45972900768263
ALAS1_8018	8.12903938188926	8.06039460624153	8.3586442126483	7.81393968640757	8.54241345625955	8.55326933431999	8.18580179443973	8.4186926099202	8.0252636721972	8.3406976872485	8.22204921286795	8.42104953230766	7.85951272389963	8.40474248010349	8.44881277319432	8.34113579723331	8.47474764388625	8.52660155907784	8.55056185166252	8.22008764414387	8.42631359931765	8.21129924761835	8.67381215247974	8.38851020581425	8.43127814166952	8.87240491507186	8.25212343003781	8.68375844111355	8.7238416614198	8.60407755385912	7.91342958063253	8.03748848533503	8.3199053347378	8.16342894325903	8.64895716502572	8.42221961657749
GNAS_8725	0	0	0	0	0.341560617965337	0	0.551678048957219	0	0.31329729929951	0	0	0	0	0.337279490164109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPIN1_32940	3.162833711379	3.8691125366677	3.35307836094867	4.1832201199561	4.44862817643558	3.39406911064148	3.39899154921762	4.08629604322219	4.64454197697281	2.99519566861786	3.79827938121	3.72424749701038	4.6303469935393	3.59235220433533	3.43398800570188	3.501445938727	4.01785460795518	3.16133105707867	4.14926883055111	3.71736970837761	3.88064820400421	3.55584482720169	4.33628096685791	3.07922770697225	4.20711717219034	3.91340551241643	4.18812217358874	3.79588310057657	4.13189881429041	3.6332224624383	4.62249573453758	4.24583266577673	3.83521523102622	3.11847584723738	4.24945146455945	3.80382244972054
