ID	S1P1_F06	S1P1_A07	S1P1_H06	S1P1_G06	S1P1_E07	S1P1_D07	S1P1_C07	S1P1_B07	S1P1_F07	S1P1_H07	S1P1_G07	S1P1_A08	S1P1_D08	S1P1_B08	S1P1_E08	S1P1_C08	S1P1_F08	S1P1_G08	S1P1_A09	S1P1_H08	S1P1_D09	S1P1_B09	S1P1_E09	S1P1_C09	S1P1_G09	S1P1_A10	S1P1_F09	S1P1_H09	S1P1_B10	S1P1_D10	S1P1_E10	S1P1_C10	S1P1_F10	S1P1_A11	S1P1_G10	S1P1_H10
C1QBP_8169	4.96561162530412	6.02567622432642	4.64445159930765	5.10766566355165	5.54674111175552	5.47961065908699	4.92206935676854	4.68209510776749	5.72051038509664	6.43547197722657	6.9338114542819	6.41525084506447	6.62226550825231	6.33594199407023	5.36632416623189	6.58274659654178	6.03559146487081	6.65556847837257	5.30933345916895	6.57025967753434	6.25602431018459	6.08163638173832	6.12877330414773	6.02361228383701	6.53210403352302	6.82354409888248	6.27612227642213	6.24402851698422	6.37896929017288	6.68245193810782	6.07288762791776	6.51822315493479	6.55779535902108	6.76183953161395	6.84565785595758	6.82097275687667
RFNG_9680	6.65856730412679	5.7903016859754	6.9980680355079	7.04789095073346	6.6467372418898	6.66031535013245	7.04675584165455	7.13755586029288	6.44216176090947	6.0016356731715	5.90620620272196	6.06062221268136	5.58570777917344	6.07284930492714	5.82514565003137	6.02250692623194	5.7414822979	5.55988911576892	6.07170098381042	5.9779998304242	6.11137325240844	5.16132458095043	6.16839587612315	5.15972177874502	5.73389919280295	5.11308144456822	5.75010666293102	5.00425423567863	5.17021664712391	5.08018976555703	4.78275389720765	5.07888996415146	5.3404146935688	5.53940951487034	5.62165421540749	5.55316265891836
PIH1D1_9478	0	1.08775141191057	0	0	0.598354831219446	0.531168862581994	0.361357360462866	0	0.606451566710451	0.740698892357752	0.452671492100968	0.899242697726901	0.801156075691041	0.326628511430355	0.953114579569803	0.824694427784782	0.935877109556842	0.421702414572576	0	0.903514027231063	0.810876828640868	0.962519333524417	0.474763933359494	0.558501479460013	0.976025418612579	0.765696442357968	0.832372436616102	0.641787644969863	0	1.30192797133847	0	0	0.380339082240885	0.771783763193937	0	0.343389938256912
WIPI1_32665	3.02920336719344	1.96123444426776	2.88554374728812	3.50971865702092	3.20536526843532	3.3397845147153	3.07047235300521	2.59951261220969	3.26624872525522	3.06709423016526	3.87156468760073	3.20450442246303	3.63051639672721	3.06493423198966	3.58478957885414	3.42868173712014	3.68590580031633	4.14043972835143	1.50618897754908	3.34219574735324	3.0516065699161	2.80910488262969	3.07109767950414	2.68627528150819	2.62235416298488	3.58130928843058	3.2996733503805	3.14464322948069	3.53401125569936	3.20277136663026	3.72716250650289	3.52610556628946	3.70773570597309	1.84547994911235	2.61258483490278	3.61904195169415
E2F7_32903	0	0	0	0	0	0.289893193792844	0	0.707173393219237	0	0	0	0	0	0	0	0	0	0	0	0	0.323572721283804	0.396418879294277	0.474763933359494	0.306109792428073	0.403100008952055	0.552665971525323	0	0	0.492685259349763	0.370852044938309	0	0.694961109446645	0	0	0.449352702762307	0
AURKB_8117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EIF4E_32598	7.04222637008824	7.34213991254335	7.31642326394206	7.62394700715996	7.52743097523126	7.21912586258117	7.18015574747318	6.92869055796212	7.3940609448784	7.61412955333615	7.96880123153712	7.57983690537721	7.73375503094561	7.47030090391055	7.67329052044695	7.79817971204157	7.64418531019276	7.73140749870331	7.58812263461487	7.92111791973227	7.68412147433805	8.40807253032288	7.89676652071718	8.43799484899279	7.38655812862111	8.02275896184752	7.53110077605298	8.25768139108181	7.76254541975101	7.64826558544729	8.02505341645161	8.19063754235806	7.68945375492951	7.56887064592518	7.51556494357115	7.58548889537534
TUBG1_10107	5.01379866625787	6.25859912216881	4.66661930285342	5.03332487754336	4.90883139254071	5.27093666878438	5.43997089449836	4.97107953204538	5.77659134407824	5.93199427268918	6.20180464418564	6.29324649732898	6.32996970267529	5.89331914562162	5.84877045654719	6.36157253831576	5.96353973731877	6.34807700176187	6.25670986080643	6.28229022781263	6.08489883718354	6.62059935276024	6.08803172186985	6.62381625729898	5.62503489915477	6.32831460713691	6.07921051918335	6.53734034270597	6.15828891006644	6.42632732445585	6.72909181725502	6.34233931309644	6.4018425103533	5.96675383244683	5.6742223892373	6.19023527291516
PRPF4_9578	6.05024582619024	4.76587029706225	6.60913697504493	6.24869022780043	6.43594835402368	6.49217215968353	6.56878021254795	6.69323006932988	5.95730297280208	5.63361783324982	5.70684901942093	5.62774851131131	5.33458024630187	5.61532732623312	5.71376809971792	5.57066464531641	5.36367388360119	5.54946839507732	5.85942769439508	5.64305363687443	5.3478524323564	5.02784688259224	5.54206684879264	4.74223580116938	4.96811606644605	5.08359444576262	5.40505250295248	4.68097108795575	4.77920662341491	5.02930098761801	4.59250149907814	4.80320505078349	5.09513336128604	4.95166855264164	5.00276266766286	5.05520054360255
ATP6V0D1_33093	3.43519767934871	4.73135851753583	3.19101421985982	3.68181587447783	4.01459442836562	4.18081079970679	3.6953955792188	2.59951261220969	4.40030766915641	4.97864517865287	5.28403031194869	5.23902314264117	5.21470178057082	4.99989483959368	3.91080145146068	5.42289516515038	4.41382673526475	5.26099666498314	4.52901139554671	5.34387193591379	4.36535731593093	4.17606566141439	4.93623752693802	4.15236384213369	5.10952821890486	5.09349056107466	4.82382005311629	4.53171336362155	4.38860336586857	5.37330196412281	4.74665776883929	5.02506780673777	4.27802288162639	4.7260498378943	4.69204043250378	5.18875395661036
KRT19_33154	0.844750573558286	1.29099942948224	1.34996130781143	2.06169922663464	2.42462853899838	1.47529147878469	2.39766872385964	0.707173393219237	1.7447184058071	2.0069920280261	1.07431117559244	1.84609614796399	1.57530830710455	1.82407226873936	2.015124780222	2.03020872748051	2.06890696548699	2.13588703970459	2.70526142564748	3.10733581322298	1.4646580263956	2.44023807377153	2.17223699626593	1.848022084158	1.70328850252764	2.86823534026777	2.80419503923497	1.81605724769594	2.34216038267836	2.26619046242628	2.1377804401166	2.78219624232959	2.81413098976748	1.27187921208247	2.32760183124775	2.47728425735928
MEF2C_9217	1.51461541121944	1.90040322307881	1.1122261619529	1.72636429963705	1.48489184684127	2.04113667745764	1.94348621305031	2.26171547702683	1.50018227129409	1.22772275182472	1.50734342860514	2.0099932854271	1.45021765637597	1.92405109723172	0.303356368212399	2.49235548519494	1.71485363315489	0.421702414572576	1.50618897754908	2.09248244809091	1.91291174859979	1.17947699152054	2.17223699626593	1.27394316698097	2.07842630370753	1.73724046657562	2.04350000511173	0.880013031663073	0	1.74197622671107	1.01453625424459	1.51425983347602	1.63762612940241	1.7475728731936	0.791484853080422	1.38537892470495
SDS_9798	1.86915312679949	3.55727845532205	3.22128306977947	3.27179667678557	3.99147053466946	2.11711202633443	3.75743881753265	2.59951261220969	3.84036265033	3.84996949870893	6.31298942922334	4.0506375691289	4.47799527187757	5.77780892379648	3.46760736973112	4.20786344987967	3.43500491982311	3.39316954919481	0	3.21270306984027	2.25440858207025	1.36803251907002	3.57426413382977	1.64492875497839	3.32563041881309	2.17023041199805	2.69248914197565	3.57592885754521	3.05781497258415	2.50839339868866	2.60910885474827	3.77465385320873	5.93139709944473	3.17264234990196	3.86005073480245	5.28138417562338
PIN1_9485	5.34100344180142	6.89297483899757	4.86178586360703	5.57760437487888	5.5307899734781	5.86833710133759	5.6093563066801	5.30701825274492	5.88260866698577	6.52753920503979	7.15886490182622	6.86405084204419	7.04899845210565	6.44934581854416	6.06590336314269	7.22721979949626	6.51039261665869	7.0560234349969	6.45133606221338	6.69672803959776	6.83468085239731	6.65722233771589	6.62662008593563	6.58881726497764	6.45998059770929	6.937812321233	6.58066022913977	6.51541911261897	6.35764372969714	6.84576908630114	6.75203297287286	6.88216504679989	6.79573356346898	6.52750758945699	6.10022259163737	6.83122355400497
SERPINA6_32325	9.73987995096154	8.08866871916679	9.73243119168104	9.70829701337589	9.98191771290049	9.73249817570724	9.62051135360139	9.80960328464572	9.37006336484959	8.89193857106039	9.17354432525438	8.69677278924385	8.88789995646866	8.64351138163458	9.13002624164684	8.68839827633898	8.59701550323541	9.0853213835918	8.5843689577674	8.93363371359797	8.40478495216737	7.88242184638293	8.97865476184773	7.89529326481436	9.40704295420422	8.58760659047794	8.87617021043767	7.84289465315698	8.49522448163936	8.71880268554888	7.8145226187951	8.44364678423266	8.12940754462528	8.73755988299354	8.72100506287036	8.71594208779496
MYBL1_32391	0.844750573558286	1.19295168235254	0.827434074297267	0.657395095909164	0.824550909088952	0.737815925990897	0.650091716333261	0.707173393219237	1.20556432359185	1.22772275182472	0.452671492100968	0	0.992765418137565	1.01172245112314	0.303356368212399	1.02020926988578	1.4988159390228	0.421702414572576	0	1.33547145024578	0.810876828640868	1.81962447622795	1.55995870492668	0.960124214863348	0.717817907617049	1.39713371304287	1.49642443383261	1.4226549005625	1.39410004186491	1.60966711682317	2.24516981703517	0.388928357036613	1.32667468191131	1.27187921208247	0	1.52663971853516
HP_8823	9.16512566890118	10.8936701792636	8.59728930576582	10.0066935213814	9.30653250377192	9.31727111949834	9.1145972505721	7.75122387957073	9.95941881096388	10.6917189741543	11.5070555328456	11.4914239583411	11.8362711840619	11.4684863193778	11.2375680662453	11.7819107584791	12.2202887672056	12.0224730991103	12.5899144595219	11.523514097533	10.5147543546193	11.9896976189081	11.6930659880429	12.1170403411945	11.2937392974898	12.2186429829032	11.5045179152175	12.0109911040432	11.9431340268507	12.1270514076492	12.4608551409637	12.2199899137536	11.6690544675183	10.9059178212369	11.014431131842	12.4570351045981
MTNR1A_32955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380339082240885	0	0	0
SLC25A14_9851	0	0	0.472241553817009	0	0	0	0.361357360462866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.449352702762307	0
APBB2_8056	1.76037538783869	2.12970348639931	2.34092221013418	1.95834572583357	2.42462853899838	2.18928572237522	2.39766872385964	1.1796413622554	1.95375103661513	2.32938505545045	2.33750947916143	1.44899258436827	2.51158954777722	2.01754815056368	2.56419547260618	2.49235548519494	2.41602993781188	2.34314833477562	0	2.29800586747168	2.17631026640159	1.36803251907002	1.73904655616543	1.75004624412473	1.96388705078208	1.73724046657562	2.13180281243796	1.92649532323853	1.60184238312978	2.95264576802877	1.43318504684409	2.32839565082549	2.68474234114872	1.7475728731936	2.4289811400676	1.9840705049849
ELAVL4_32683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100911132_32756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTA2_33040	0.339500091693779	1.19295168235254	0	1.10732929888536	1.72811686957034	1.68952177031736	2.80267166422384	1.53496145899362	1.20556432359185	3.42348194427347	2.53392159083579	2.15715588813569	1.31324223299219	2.47856452202129	2.44525714079409	2.55680029103451	4.45944651255197	3.08221888664458	3.06390793007353	2.29800586747168	1.5904373133979	4.09829054412018	2.60074085999512	2.68627528150819	1.83946388655631	3.19674704132726	3.09523363180097	3.09820516676689	4.04162255573354	3.15609567916754	3.76374354151232	3.60159363285644	4.59853652796771	1.52924392080969	3.82327955568759	3.22199497245271
CCND1_8224	3.36262874348087	3.65257837896629	2.54616358423415	2.69681871358401	2.94145538429782	3.24136598493838	3.72675069460295	2.99251925061481	4.0137110965833	4.28185334007995	4.82142138889149	4.58043481350431	5.3257043028125	3.54489684108841	4.80278126809461	5.12643742852889	3.98523782392104	5.19567294271685	2.22687025507596	4.9957963321638	4.1370198937989	3.77077253052234	3.98260582558243	4.07354146035023	3.01642819517086	4.24576620563221	4.18375991897814	3.43357008041695	3.42887574904853	3.96862675433285	2.1377804401166	4.81910585806474	4.52483384042981	4.56292279002179	4.24076821097017	3.87827882041881
KCNQ2_8947	0	0	0	0	0	0	0	0	0	0	0	0.518578797421721	0	0.817408557629554	0.303356368212399	1.02020926988578	0.75256879116098	0.421702414572576	0	0	0.323572721283804	0.396418879294277	0.831375951515662	0.306109792428073	0	0.302637065025344	0	0.880013031663073	0	0.370852044938309	1.01453625424459	0	0.380339082240885	0	0.449352702762307	1.05306759558201
SOAT1_33217	3.57022500957007	1.62764193185915	3.19101421985982	3.39565673045348	3.49566731423954	3.57348826691555	4.00769791881221	2.99251925061481	3.26624872525522	3.12372064571859	3.29949840376833	2.41289896968654	2.51158954777722	3.30637504295546	3.74444459786806	3.56025492718969	3.76069824576906	2.60706017958876	3.35091215959504	3.03255727654202	2.17631026640159	2.59926687388189	3.00260073383603	2.78852571034093	2.37587393315584	3.04182160916108	2.80419503923497	2.52662497092902	2.65347232494812	2.64986686391327	3.48575318729538	2.41464581445204	3.28507439750822	2.45419436694772	2.4289811400676	2.7891353586831
TBC1D9B_9985	2.39096729743741	2.9546710250392	1.81443186361812	2.24853771718379	1.93619132835659	2.04113667745764	2.80267166422384	2.44047815280972	2.75437625021736	2.74488733748228	3.35251895441445	2.63006064827592	2.57288463048729	2.92714937617656	2.17318478376062	2.84182800551296	1.98820236802367	3.08221888664458	3.06390793007353	3.37283098006514	3.17722014448059	3.47502938392419	1.89833825824529	2.63229745396514	2.07842630370753	2.77292470714321	2.50682189599662	2.02907720926569	2.74391543993567	3.29182296602681	1.8955646510752	2.78219624232959	2.93286443325614	2.45419436694772	2.7754382651252	2.40592385922319
CASP9_8204	2.59479774624822	3.09700824425258	1.73273779174605	2.41393027102698	1.93619132835659	2.32362825764204	2.74258393996603	2.59951261220969	2.69740764685936	3.55283961742964	3.6774302962945	3.20450442246303	3.47864278207438	2.2663933646448	2.67407075146335	3.42868173712014	3.01367011561767	3.68736919476293	3.35091215959504	3.10733581322298	3.29276732875917	2.80910488262969	3.52627565899533	2.8840063423158	2.28337516841244	3.23301164849332	3.33730137747595	3.09820516676689	3.05781497258415	3.24798415565282	2.96378653859612	3.40490752173366	3.37170943531829	2.3243739387038	2.21855642416061	3.17983397555331
LOC679818_32331	1.51461541121944	1.46911762256746	1.64613856133955	1.10732929888536	0.598354831219446	0.531168862581994	1.71240729219227	0.707173393219237	0.834925385950561	1.42086654002353	2.6229327092073	0.899242697726901	1.79700866478643	1.33598364949284	3.40524224204278	0.824694427784782	3.23966436202379	2.01990308000691	3.79536253067855	2.23269798303458	1.70612468619347	3.51548650739754	1.55995870492668	3.31933399423015	1.83946388655631	3.74093111741222	2.21501119880661	3.23326215111839	3.93046751681916	2.89696131365284	4.34942291718481	4.3787131284059	4.03421882304505	1.27187921208247	2.5237017949234	4.47443653088767
CHIC2_8307	0.614131373675731	0.402231037258576	0.660741398034012	0.657395095909164	0.329978402196251	0.289893193792844	0	0	0.606451566710451	0.740698892357752	0.796717596270349	0	0.319038614133149	0.592788041830899	0.553875460714979	0.824694427784782	0.542532124956862	0.421702414572576	0	1.06230892108692	0.587702504070243	0	0.831375951515662	0	0.403100008952055	0.302637065025344	1.02914524575299	0	0.859272077185424	0.910232950164606	0.748606291063153	0.388928357036613	0.380339082240885	0	0.791484853080422	0.343389938256912
NR2F6_9360	0	0	0	0.365822541387428	0.329978402196251	0.531168862581994	0	0	0	0.740698892357752	0.452671492100968	0	0.801156075691041	0.592788041830899	0	1.34614546850323	0.296619906070431	0.747614729157609	0	0	0	0	0	0.306109792428073	0.403100008952055	1.39713371304287	0	0.356291049719568	1.15132899017704	0	1.23899337852638	0	0.681040351578367	0	0	0.343389938256912
FKBP14_8647	1.86915312679949	3.06964212509644	2.76743198662787	2.49002011582479	2.42462853899838	2.89800382842288	2.86035650249009	2.87303022667807	2.37297405609578	3.3776501572362	3.59181875358347	2.90460938460332	3.19652296580019	3.19069951555902	2.7260217857296	3.28389387989123	2.92972223333445	2.96165026733569	3.06390793007353	3.31089584428449	2.5918027764501	2.9337556596958	2.04177792135468	3.51099372249242	2.54478062714159	3.46415388602858	2.50682189599662	2.84053858801262	3.37328789302644	3.00626057626124	3.39538709168677	3.02088780370672	3.19290259650345	2.51497142334254	2.61258483490278	2.89716732765987
CREBBP_8379	1.04353509488866	0.567861830628259	0.660741398034012	0.657395095909164	1.19217698100454	1.58637944211771	0.361357360462866	1.1796413622554	0.334859905805183	1.00466511519798	0.796717596270349	1.20014652404868	1.16188433313829	1.71664556299186	0.553875460714979	1.19236237021367	0.935877109556842	1.01329918176626	0	1.45482524521773	0.810876828640868	0.962519333524417	1.55995870492668	0.306109792428073	0.403100008952055	0.951279972302294	0.832372436616102	1.08441983638291	0.492685259349763	0.370852044938309	0.422323934306453	0.694961109446645	0.681040351578367	0.771783763193937	0.791484853080422	0.620556894395465
BRCA1_8158	0.844750573558286	1.38280563823204	0.976846083248978	0.365822541387428	0.329978402196251	1.07912126557338	1.83256835351213	1.53496145899362	1.50018227129409	0.740698892357752	2.11007899652653	0.518578797421721	0.992765418137565	0.592788041830899	1.39949032035428	1.02020926988578	0.75256879116098	1.43164240880824	2.70526142564748	1.66745706158736	0.587702504070243	1.17947699152054	0.831375951515662	2.32719265752607	0.976025418612579	1.51962985605749	2.13180281243796	1.69645911132791	1.60184238312978	1.11933309378057	1.6043118067081	2.32839565082549	1.89329609674901	1.27187921208247	0.791484853080422	1.7734091936883
ZW10_10212	1.86915312679949	2.01960415722211	1.9651282676941	2.15814096215882	2.27944703230354	2.32362825764204	2.47356448946489	2.44047815280972	2.29831340979494	2.12264808338464	2.53392159083579	2.52556199013144	2.44757425097017	1.92405109723172	2.015124780222	2.94174212363045	2.14533510436806	2.68529350791617	3.35091215959504	2.23269798303458	1.81321999892684	2.80910488262969	2.50494821973362	2.78852571034093	2.07842630370753	2.67086922417868	1.74063974098744	2.66049106855883	2.0896645802091	2.26619046242628	2.60910885474827	2.78219624232959	2.98875707313107	1.7475728731936	1.2996607924141	2.73192606407655
AKR1B8_8013	0.339500091693779	0	0	0	0	0.531168862581994	0.361357360462866	0	0	0	0.452671492100968	0.518578797421721	0.801156075691041	0	0	0.824694427784782	0.296619906070431	0.747614729157609	0	0.284104473781577	0.323572721283804	0.396418879294277	0	0	0	0.302637065025344	0	0.356291049719568	0	0.370852044938309	0.748606291063153	0.388928357036613	1.32667468191131	0.557372183688557	0.449352702762307	0.343389938256912
CCND3_8225	1.86915312679949	2.9546710250392	1.55400729135753	1.72636429963705	1.34594549402715	2.32362825764204	2.54566636519649	2.26171547702683	2.75437625021736	2.88251759418197	3.45304972921426	3.13517042509577	3.27239108006077	2.66349584662519	3.69316460218644	3.35810339766592	3.43500491982311	3.48352149457033	3.59018529072284	3.17842864408285	2.76187941626443	3.55483998124393	3.00260073383603	3.28476076097816	2.83280478559907	3.79044120807326	2.90786981782143	3.57592885754521	3.67861054716816	3.56624325505135	3.79941991758816	2.96481423297153	3.37170943531829	2.57329126511057	2.21855642416061	3.55451160625225
RUVBL1_9768	4.05777657748174	4.68702439429885	3.72233393601987	3.5810393351469	4.10355278381618	4.19840628091374	4.17616625942446	3.30106551507377	4.18925726830653	4.65279992838302	5.079076020517	4.75235260046571	5.03033020797454	4.79068449544062	5.24693583156277	4.87163971348087	5.09162300333446	5.44089936256812	5.1687683301134	4.95588367670485	4.8408073748925	5.27173041030537	4.91775685370211	4.99839341215981	4.5386556421369	5.24323881459894	5.08940785106382	4.97884725605708	5.21833412582984	4.7438507364157	5.05779786439395	5.43931044315367	5.29679745994443	4.7260498378943	4.5417054401594	5.34953061128934
TICAM1_10015	1.51461541121944	2.61936615041367	2.59321556481968	1.28870144456873	2.27944703230354	2.50425047775238	2.31755752766016	2.7427436908742	2.69740764685936	2.94670302941195	3.71840337220756	3.71272934913077	3.379199586261	2.77480235791278	2.17318478376062	2.67764782274227	2.28702208476184	3.60925144513945	0	2.58641562858886	2.46614781475125	2.05740393981207	2.85500356962088	1.40848657399767	1.70328850252764	3.30291563722345	2.50682189599662	2.02907720926569	2.22142932021855	2.95264576802877	1.6043118067081	2.78219624232959	2.1104050933481	2.02336578446167	2.10058998781506	2.47728425735928
GSR_8755	4.05777657748174	5.33592188746461	3.86336490328862	4.30451450606187	4.22748112747703	4.36347804897936	4.17616625942446	3.55510924141923	4.63076647350841	5.42413505516909	6.04957131115103	5.45357656675515	5.74065182917856	5.37151005810407	5.43816519215491	5.6686960336406	6.03559146487081	6.26771610819718	6.35730247207905	5.79216684222389	5.33891805272678	6.64815337954625	5.36240512330353	6.40788157168617	5.66224325615656	6.50553825551592	6.12295789332705	6.73239296430557	6.46790213840367	6.60202550740292	6.86997997441283	6.74739567795888	6.51084607983291	6.43224333285469	6.23930653226741	6.19023527291516
RAB11FIP2_9636	2.46215894181707	1.29099942948224	2.68295192453424	2.87765680644121	3.07943650752681	2.38638208906143	2.74258393996603	2.05762754055636	3.00968452225273	2.67081337924203	2.70676972220204	2.72749870295887	2.79493047968459	2.87813304918081	2.62017886841399	2.20124051359554	2.53444267663333	2.43658684132504	3.59018529072284	3.07043098576748	1.81321999892684	2.05740393981207	2.77512686094863	2.10741030648105	2.83280478559907	2.50282371439845	2.36828199159606	2.78298374089232	2.74391543993567	2.77869770596537	1.6043118067081	2.6461964761415	2.68474234114872	1.84547994911235	2.5237017949234	2.61021605318532
NCOA1_9289	3.50429048355372	4.02446385369154	3.76405466581797	3.43468798848264	3.28359808119123	3.65220972712859	3.33746666790244	3.63073644327001	3.96627134356342	3.7455842309778	4.30722300217879	3.3945077917613	3.81940709945754	3.54489684108841	3.71903242880116	3.99177945928879	3.55193146619383	3.89915611691926	4.40915021136426	4.18544487017906	3.70801470825703	2.59926687388189	3.94659611642601	2.57622130670713	4.34630282055631	3.83830844554664	4.09867464002293	2.84053858801262	3.89142762064945	3.8563234573618	3.14109638299284	3.98660926230796	3.83516626203396	3.38290606996485	3.86005073480245	4.07513228912866
CKMT2_33148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380339082240885	0	0	0
HAAO_8774	4.57394125482806	5.83568359099459	4.10978305353773	4.51946797582288	4.39544505035098	5.07531080211653	4.19870414986433	3.70259589669371	5.42834487352998	6.19240923445314	6.40370873973599	6.28526749449544	6.74051685928767	5.977173093819	6.1056668946685	6.62092644539783	6.43627432649017	6.6011104999749	6.25670986080643	6.32990897581711	6.05792950255134	6.48964719188472	6.1761914597699	6.2055832999845	6.25604875432366	6.99436579114624	6.46643854486537	6.1560889648646	6.67173524370527	6.83098768527819	6.55217812886094	6.78025733150766	6.93739198980254	6.23860805435063	5.66386087465811	6.87812050616559
GJA1_8709	4.36691927002542	3.75920388659368	4.75203326880183	4.51946797582288	4.44735167211079	4.4831565028513	4.15327068521246	4.84972415657482	4.41804717968719	4.25675393052869	4.01001515635977	3.66433156171141	3.84448045361822	4.1919880434142	3.63999449066509	3.9200961006174	3.57974015051605	3.9633643217394	3.06390793007353	4.23631227453882	4.03006871662155	3.77077253052234	4.11827781364867	3.92430523879685	3.9244073809082	3.58130928843058	3.9117873816325	3.88033303019497	3.25524221480968	3.70241028180468	3.14109638299284	4.2200948490308	2.87471883355975	3.17264234990196	4.24076821097017	3.7969346209356
CAR5A_32361	4.92838482369723	6.46435512497939	4.07705428408117	5.03332487754336	5.28670354850873	5.00705944575674	5.07608476473209	4.71721534080353	5.09505414514973	6.30075110052927	6.56964143107455	6.25290273390617	6.40772914585211	5.94183075576025	5.93958118220289	6.15330976687471	5.62620045068547	6.30536269618061	5.1687683301134	6.10660184395124	5.93880766154142	5.12256172369366	6.13678535334728	5.77230380373288	5.61558090902199	5.57529325839724	5.74311492168104	5.4548335182359	5.81660858926185	6.0201322479857	5.99809677097123	5.56721258673692	5.99418895288185	5.37699963297726	4.91810946184544	6.6149022736969
COLEC12_32794	1.51461541121944	2.07570384637576	1.73273779174605	2.15814096215882	1.8359020764154	2.18928572237522	2.04648189467154	0.707173393219237	2.21957713803198	1.42086654002353	2.6229327092073	2.41289896968654	1.89626741989315	1.92405109723172	2.3156251166672	2.49235548519494	2.64386929642776	2.43658684132504	3.79536253067855	2.01690942159134	1.91291174859979	3.30080107620255	2.29187111431931	2.2575868466561	2.46279775999382	3.08214037854131	2.13180281243796	2.52662497092902	1.60184238312978	2.07870526328674	2.5263649563639	3.12689192040963	3.04256485044941	1.1236435757909	1.97211175360328	1.22877028384645
KDM5A_8954	5.98526695391513	6.31504050627264	6.17118282998113	6.10485633335543	6.16336796329032	6.20938168247889	6.23437616381545	5.91801921707767	6.33418840480466	6.48494429310486	7.00177287281606	6.39314713415089	6.60035297425577	6.38501255570178	6.66045399573718	6.56718717918656	6.5495908636304	6.52868783714391	7.24724507009509	6.72964759344465	6.37442749286412	7.37294587853076	6.39238856003559	7.54889160416553	6.43332272498962	7.05386311648278	6.44073993912686	7.39435973533481	7.23257945572288	6.69882722732537	8.20707849687916	7.2031605034805	6.7560218632766	5.65868463939371	6.02934771047209	6.46497269231505
TCF19_9993	0.339500091693779	0.402231037258576	0.660741398034012	0.657395095909164	0.824550909088952	0.289893193792844	0.890564931118424	0.707173393219237	0.834925385950561	0.740698892357752	1.30701378038309	0.899242697726901	1.16188433313829	1.60057136413799	0.953114579569803	1.19236237021367	1.81183955755957	0.421702414572576	1.50618897754908	1.66745706158736	1.17448878690778	0.707059364576587	0.831375951515662	1.93976524940592	1.55290703228683	1.63253422187441	2.04350000511173	1.69645911132791	1.15132899017704	0.910232950164606	1.6043118067081	1.66263517993845	1.77111734768589	1.27187921208247	0	1.22877028384645
P4HTM_9408	0.339500091693779	0	0.255357648426659	0	0	0.531168862581994	0	0	0	0	0	0	0	0	0.553875460714979	0	0.542532124956862	0.421702414572576	0	0	0	0.396418879294277	0	0.773243601936098	0	0.951279972302294	0.604457938154744	0.880013031663073	0	0.665604356894133	1.01453625424459	0	0.92974802106143	0.305437301506401	0.449352702762307	0.343389938256912
SLC38A3_9873	7.35671866540526	8.9481808637688	7.05589798617235	7.58109989585728	7.6524776005903	7.74433082845035	7.39056030976794	7.23164497175704	8.20924285938011	8.52235936019774	9.23660476138472	9.01890783187231	9.04554204275434	8.68685140234359	8.81099856057283	8.83771192023501	8.84130642664665	9.06443142114349	8.83751920255616	8.84900144485788	8.44280903010102	9.10076241427782	8.38282263887519	9.08542275498527	8.4502984720528	9.4171896120422	8.85524772838514	9.08196874424295	8.98577731087598	9.20854985011255	9.03074892696983	9.51174169492938	9.0905690927521	8.34943064302951	8.37378686455132	9.21846381130092
BANF1_8131	5.73518800903322	6.66511392347079	5.62100482492974	5.76537511816517	5.85289267661218	6.03429126787448	5.82752079394656	5.37457168175369	6.40261264787761	6.74619373676332	6.84871514256067	6.87472518960382	7.04899845210565	6.7096260513353	6.6232667475447	7.02851230612027	6.79174461328145	6.88007940169372	5.66379554864434	6.8917948594058	6.96814066605722	6.21658870381418	6.67143377325819	6.00780065230501	6.53210403352302	6.58835356658025	6.81541383577652	5.96228550430465	6.37189573773732	6.80096263801951	5.78328454946154	6.61703401639489	7.06961953353164	7.00898762377042	7.00600840055254	6.91070888353464
