ID	S3P3_D01	S3P3_E01	S3P3_G01	S3P3_F01	S3P3_D02	S3P3_F02	S3P3_H01	S3P3_E02	S3P3_B03	S3P3_H02	S3P3_A03	S3P3_G02	S3P3_F03	S3P3_C03	S3P3_E03	S3P3_D03	S3P3_B04	S3P3_G03	S3P3_A04	S3P3_H03	S3P3_D04	S3P3_F04	S3P3_E04	S3P3_C04	S3P3_B05	S3P3_H04	S3P3_A05	S3P3_G04	S3P3_D05	S3P3_E05	S3P3_C05
EIF2S1_8541	9.53458502620981	9.69938265170043	9.63801574443048	9.47494020251358	9.70064544194302	9.67631411508251	9.55500958308868	9.60952733379477	9.69607845507434	9.54236261341202	9.71934225699246	9.71590867991569	9.57430254995459	9.50419986953072	9.7256518392034	9.6421889683438	9.60157808736858	9.6687715537827	9.60025228134098	9.55407283184034	9.65618783415568	9.59166985194752	9.63910693729584	9.63479515825723	9.83296792497044	9.62787510082246	9.62320100799739	9.26275549073663	9.86314955657202	9.55161774316475	9.71725665128176
NR0B1_32885	0.530102504045759	0	1.00069660453829	0	0.396043919145353	0.809404960204442	0	0	0	0	0.251923547248876	0	0.27804162346465	0	0.213577374065132	0	0	0	0	0.324243487720166	0.249257498088423	0.281533591270041	0.25921723227975	0	0.479637869318505	0	0	0	0	0	0.514079847648819
CCNC_32560	9.03849538048892	9.0332464031635	8.98152969368719	8.90595776673039	9.12146738204274	8.98918793801112	8.8069965575241	8.96927839574274	9.03683948514289	8.94108274160295	9.01801272365694	8.99336336219037	8.91605385056434	8.94880858549977	9.05359245508555	9.02548214158846	9.03526954549769	8.84824473587291	8.78512960196561	8.84282199207316	8.91602696100121	8.9108492202711	8.98036662337323	9.06161272851244	9.01804553371608	9.00375497919722	8.83104689887871	8.66257829122378	8.88610413306218	8.95031366130317	8.82762824351191
TCFL5_9994	0	0	0	0	0	0.460736525371741	0	0.531890081812149	0.225075137812269	0	0.251923547248876	0	0	0	0	0	0	0	0	0	0.249257498088423	0	0	0.248608250712167	0.259660337322117	0	1.07721595813587	0	0.252070892877592	0.259131985339232	0
CHSY1_8317	5.75060069323646	5.54609312274707	5.72928705926982	5.69597610228911	5.64280727034584	6.07079687862888	5.69557827278871	5.98675447302125	6.02213803327308	5.92396921761826	5.66667613868433	5.62427221646755	5.7754349781334	5.92805677809883	5.91543223782087	5.98022186715731	5.64480446627467	6.34766665277945	5.81573618497184	5.83151549749703	5.77973868793554	5.80604037939733	6.0647485606891	5.66777919916005	5.79249929246722	5.54069787488121	5.65833249733743	5.846195093504	5.85531152678938	5.74768984482249	6.08735658859399
UNC93B1_10134	5.61339708401253	5.83883364914536	5.9786506977904	5.91666283738661	5.64280727034584	6.0626990101102	6.16308092932832	6.07526515913495	6.1715441051722	5.58251193480035	6.14629903084595	6.03798622748149	5.65888661648531	6.04627142781488	5.76692832978864	5.93107494940609	5.99462680381541	6.30110397125882	5.73477989624217	6.02258902581404	6.14142544179868	6.28408093186965	6.22896804049577	5.55110841014981	6.02870526889415	6.06922929886863	5.98088867763396	6.30767366081171	6.48825223010226	6.15865054147479	7.0111917122548
DNMT1_8488	4.81177614495754	4.65397312655551	5.17127920156569	4.35203666896886	4.96928313340526	5.2141033128947	4.9425736600014	4.98921746494077	4.96449215105412	4.69382379575516	4.76228199090083	4.87077602402667	4.92274953930675	5.0428755786662	4.74678071701093	4.97332376730528	4.88923985609436	5.16662343829958	4.9017170002502	5.05558575794425	4.97102994415325	4.98180926506651	4.92255681122868	4.65877123975317	5.37929318696741	5.01304310950232	5.21663764429859	4.91832306952318	5.63469255140526	5.07304477774411	5.93417828743385
COL4A1_8355	2.18658116097087	2.05428659537861	2.80854889541484	2.1464508673355	2.87142805878396	2.95835946584203	2.57495971748596	2.66672605798164	2.95485233161973	2.49076648165004	2.37780740704215	2.83655383996973	2.75248970802504	3.12142624947413	1.69324780708651	3.05637789767317	2.78323558500484	3.04302799417603	2.02633336406135	2.86793473299711	2.69360107769723	2.76937592984173	2.70292711083017	2.19318781557825	2.12179316371768	2.42140412154245	3.01858911476128	3.17642425436307	3.23270314935529	2.65820645191379	3.2892002829885
DSCC1_8498	0.530102504045759	0.609342402251021	0	1.94715893566137	1.17860523361527	0.460736525371741	0.695831665273172	0	0.419728984435058	1.04707093412396	0.466326922527871	0.863210835348149	0.511058707201602	0.972920336104945	1.18680438396563	0.573297879004557	0.477431768259967	0.33187681484743	0	0.588819426909113	0.249257498088423	0.516995977757587	0.669469017896557	0.460607235883986	1.9110224422612	0.260678342212359	1.22153842861046	0.791578138284505	1.33761002768853	0.988260927455016	2.14556794687237
TRIB1_10078	9.16105354664568	9.18164112275126	9.08353934559935	9.33520569654333	9.28161629798012	9.30369306521485	9.29093187171159	9.02836491766292	8.5493563722501	8.98019334614394	9.23316306988787	9.2409659103352	9.01657502700187	8.64520260726332	9.29624798367526	9.0487076253368	8.40486301900425	8.87710174319658	9.02532506258328	8.76806972886324	8.6103839042844	8.85286059326706	8.99212513936284	9.41792754590071	8.42843069102089	8.39778205975703	8.64436745730161	8.96298885314546	8.55735435251735	8.81882767590453	8.15606852488489
DPM2_8491	4.19513022049545	4.59244519236056	4.17124052776861	4.67597614247145	4.71543033145868	4.48838143156195	4.24600669962831	4.59590646583407	4.7549447157158	4.71350256751196	4.48342236419138	4.01373228271454	4.70490740276704	4.63678013727048	4.53473577872372	4.48983330137859	4.59356396036696	4.61689417113674	4.66004370023632	4.45395492369726	4.58548046967544	4.62664292051039	4.6332177823537	4.17899354930882	4.85807783785051	4.81412676349589	4.82298640093827	4.09434349290002	4.8227759108897	4.51350257529517	5.07674509591565
GNGT2_33125	2.7596700153582	2.22618350496383	2.00104478071485	3.16947661649507	2.80776646127314	3.37935840211571	2.57495971748596	2.04290866862797	3.31446748294051	3.01950072926885	2.42981842560604	2.66084537750207	3.21557986847862	2.91592358244205	2.78737334206535	3.26602740737075	2.74153463027559	2.4997042120067	3.0664055657368	2.25704568482224	2.92615755595066	2.94112025356656	2.61295591797743	2.55816275706242	2.51922066926169	2.57314351621561	2.93729970042974	2.21872987617783	3.14200983702433	3.11662747154204	3.54869251522246
ALDOC_8034	1.22162678978551	1.63331714842028	0	0	0.70645466790023	2.36139967754643	1.1632641911347	0.531890081812149	1.42673773024807	2.49076648165004	1.8762172927272	1.15615290229963	1.82805212254922	1.45051583018496	1.28453740140513	0.858539323082893	1.5662379715079	1.02474433520673	1.65607409369367	1.70843875802611	2.19638967849161	1.19718450465475	1.74929823906548	1.32451318946046	2.0549001863471	1.47631787386342	2.61018460568916	0.791578138284505	2.62169204137576	1.9823553758859	3.12192621604873
PSMD10_9594	5.08143987144291	4.8242236279261	5.61607430445972	5.45424698436695	5.08121334685601	5.15439161786144	5.15824832414892	5.3302840246877	5.22762689115096	5.01252506035832	5.29126276321359	5.19495699112797	4.96263174574439	5.17177825729361	5.48796792624812	5.27547470328999	5.17422818413276	5.22764896004239	5.53886383708291	5.14049456314575	5.18059776892765	5.38290598063251	5.25552760099045	5.16153237507157	5.27294102143372	5.14001152379168	5.45432309886356	5.69154454426733	5.61234534739517	5.18652115510924	5.5219526647681
GLYATL2_32403	5.77420318881784	5.35553926248029	5.9786506977904	5.5972925162213	5.51907104124245	5.46819514351512	4.97136323680904	6.02676437395146	5.30975572216415	5.57177062496169	5.50636526283976	5.58788201420476	5.81409992159606	5.72244318298691	4.84616363222588	5.24486239419937	5.28723259325073	5.46579492132508	5.34520111317063	5.79923449126553	5.19552472484939	5.70834538084901	5.52587712391285	5.46773285199294	4.69191364876033	5.21115327347568	5.26741082205504	5.92352074916653	5.12068454782952	5.17084655029717	4.56610884404935
HIST2H2AA3_8804	10.253033506648	10.097701838897	10.3188043955818	10.1570233951854	10.4270204104156	10.5564839818464	10.3215723356795	10.3444353967021	10.2588548052578	10.2955184003534	10.4816524795755	10.3242309116491	10.2859142962043	10.3357481079012	9.77167414833808	10.3068215119137	10.3020880386311	10.2459397528582	10.207652967827	10.5078865136918	10.4963623801499	10.4502574729075	10.3878363479545	9.89171241416174	10.3101208926749	10.1847537789816	10.4951381085703	9.59913413359439	10.6332408106495	10.3490909209415	10.7576496481046
CCDC85B_8214	0	0	0	0	0	0	0	0.531890081812149	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281533591270041	0	0	0	0	0	0.314587060760695	0.252070892877592	0	0
CD37_33149	4.85668710498119	4.97648706844797	5.21080861097569	4.9132565616845	4.53060895749193	5.05991783864071	4.9425736600014	5.0291600546888	5.25977056169419	4.77097784138799	4.86974677367803	4.72200429182848	4.92274953930675	5.18711047041706	4.72082716703532	4.80726693761331	5.04305725268692	5.27660296517021	4.53172519472225	5.11973124248732	5.04706672006841	4.80404236035406	5.00445678170253	4.48792952910946	5.01588522294855	5.27895114878498	4.94237093791256	4.33976415548558	4.80317882347115	5.08981245995904	5.43182942542069
CYP2A3_32576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213577374065132	0	0	0	0	0	0	0	0	0.248608250712167	0	0	0	0	0	0	0
CYP2F4_8422	1.6871319048646	2.51855354938437	3.00121883729773	3.07484354281498	2.67134046169954	2.36139967754643	1.51573959824226	3.02381495664794	1.67576878186179	2.57923045622615	2.37780740704215	2.34919869662731	2.1377542790815	2.490951740939	1.37606763188402	1.63891909303239	1.5662379715079	1.6178615264516	2.70766339857831	2.09629582624764	2.25456520967446	2.40863722600488	2.30351284777319	1.86110035901714	1.66410272311337	0.841705499597983	1.58396612671397	1.43594293178629	1.87688629197944	1.24932950086307	1.54911395226588
CTNNB1_8400	6.16190893483335	6.0481031144232	6.57123382639592	6.54749712342676	6.6003880110083	6.74282646456185	6.4352097747934	6.50160233747506	6.2536452309859	6.42544228687508	6.52369705912332	6.47656557586509	6.56256348936139	6.59836297455353	6.16038547151005	6.3574618741447	6.32972026076158	6.54439175863206	6.42862802142441	6.56216416021941	6.49212476616544	6.70941324821686	6.51324729987762	6.3385259196218	6.08427091201729	6.28244443324339	6.22306287436335	5.92930068893617	6.40294266047903	6.32721404461011	6.51969285070414
LIG1_8999	5.11879227475891	5.29888366971189	5.17127920156569	5.33681135742187	5.50909838253213	5.41829489401101	5.02727415319707	5.16084463363795	5.25339886601829	5.35083903825701	5.45080870520643	5.33327886968411	5.25534457184672	5.31822693312636	4.83813826132288	5.34639803207791	5.36481605774575	5.34246243646555	5.21992152963356	5.51908198595767	5.33686903787573	5.24215093017372	5.26294200202437	5.09164230091981	5.55900388983209	5.38531463068397	5.85927305219363	4.98643868960168	6.08364694133938	5.38297837052344	6.41863516700352
HOOK2_8821	9.22881601170743	9.32093561090887	9.36114031417758	9.3964068396174	9.2437786028365	9.18000829651169	9.22521825779403	9.25264895942962	9.27563966379156	9.27820175871958	9.28703068700731	9.50685504081647	9.2804277521379	9.33385366595562	9.33632775794759	9.2563307660023	9.00529858225239	9.14503949049832	9.10640348942187	9.27596389294777	9.03439117446625	9.22375305249712	9.20772366290585	9.39231678930915	9.20415458171677	9.18893300682929	9.16425227037518	8.8349009027777	8.93024706259305	9.10110644451236	8.8478752981508
TCAP_32842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.466580908279305	0	0
MTFR1_9260	7.59775311267549	7.61071897013827	7.49323823474429	7.6909922823236	7.51534724205807	7.58877697370759	7.37392282812875	7.61996988424827	7.47115361533632	7.64676590441398	7.63555933335082	7.74946741355225	7.76544331690218	7.62507455411117	7.22294678475309	7.53855398707822	7.67239779492026	7.62813506283059	7.45096707834773	7.64265905967688	7.61753843038481	7.66163316546194	7.51777805293791	7.58124006782675	7.18336803917248	7.61814566646442	7.51771273711323	7.47684862211033	7.41552006748916	7.55095455620723	7.34898853911303
LOC100909544_32732	2.7596700153582	2.22618350496383	2.32304250075531	1.71585613589592	2.80776646127314	2.00358565732259	2.41649538375086	1.87771787035636	2.28784955797572	2.49076648165004	1.8762172927272	2.66084537750207	2.20580306397406	2.44066650211155	2.01136628372448	2.24510839712349	2.46232055442441	2.28680590051409	2.70766339857831	2.76472367104391	2.25456520967446	2.52122612051516	2.18362145518363	1.7844143280338	1.9110224422612	2.25180867579904	2.18646044773994	2.49299578142574	1.71851919770813	1.74893403653896	1.8353170037591
SLC6A3_33188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249257498088423	0	0	0	0	0	0	0	0.252070892877592	0	0
RTN2_9765	0.916907349235403	0	1.58589123204667	0.651893283217405	0.70645466790023	0	0	0.531890081812149	1.12556306498623	0.438764931249093	0.818175653438343	0	0.887674373759233	0.470015027941434	0.564309642381259	0.982467508738312	0.477431768259967	0.33187681484743	0.386665510789601	1.17634749521073	1.32697552699261	0.719366407467284	0.837795247118657	0.809201890723936	0.259660337322117	0	1.07721595813587	0.981576896711703	1.54059951352413	0.988260927455016	1.04977540707724
MCM2_9206	6.64413156489662	6.36566402781824	6.46080867097166	6.51181828295776	6.80986320198779	6.93251767352524	6.724503361461	6.63701158201417	6.80858434975246	6.49531633515688	6.68219495497145	6.62761176683223	6.52309863944631	6.64074063767395	6.91301361586868	6.71547886797726	6.30488221598098	6.61080320683544	6.40788836834158	6.46261972860135	6.42721141199108	6.53935480657188	6.68314447872625	6.50609566248957	7.42269755295618	6.722002990075	7.04412449980796	6.1970342818204	7.75978412215542	6.65472954795454	7.91892725245661
ATMIN_8101	7.41839385350914	7.57537654058885	7.46899055740456	7.74960668021467	7.52774873092292	7.50459842653964	7.40062895156677	7.52189150031361	7.29467978449433	7.41702523592622	7.53822104848893	7.67046417465875	7.52858148371368	7.39355152390034	7.5311676831437	7.35867965321526	7.11973566034434	7.56253498570986	7.52746774188975	7.36682088484173	7.30296998659343	7.51467782638252	7.38307336575735	7.60512588725298	7.45061399776979	7.24517114942572	7.33142126001507	7.71295942139919	7.17941339324559	7.37231501312499	7.1016547056441
CAR3_8196	3.69920272667649	2.7615406975776	3.32318174098188	5.84678542714521	2.87142805878396	3.09168033757047	2.57495971748596	4.20061916611634	3.13200978779493	4.45753939451233	5.54224891072678	3.38120676841173	7.16610858960594	3.9488013635543	5.48282951844713	3.21640148845718	2.65433255054428	3.71770776666111	11.1254328254351	3.62531123931684	2.25456520967446	3.16558909493144	3.11708613627448	5.04309412118659	4.38659560206456	4.03977594311454	4.86755034778194	3.66624194842198	4.28679177107391	3.48947088737481	4.881053771585
ITFG1_8921	9.31078861480676	9.293407057836	9.45877177158408	9.24436986000347	9.34395733293382	9.35100826002246	9.45917243881582	9.2901170937504	9.3205228995288	9.40539632696146	9.35207566653919	9.80446869998834	9.25656214714665	9.35267247630981	9.58706763617379	9.33291602346858	9.30188600544982	9.48571333631984	9.27907432134908	9.16949831129655	9.44835125062513	9.49157691562923	9.41243945726929	9.49778017603291	9.27291060489491	9.33765003064081	9.26867312656016	10.0297124432138	9.04314922096275	9.30782729661241	9.19100281723387
PINK1_32483	10.6514061155312	10.8655012591804	10.9729357335073	10.9535882374082	10.7163966783449	10.7441348153324	10.8190052131111	10.8293330630254	10.6103412387493	10.6646641044018	10.7856729427677	10.7139957934916	10.8163379552661	10.8407757087018	10.6032482927055	10.6291886186017	10.5786148489868	10.5792012417531	10.7834297678986	10.8206987815596	10.5819259562972	10.8429218811911	10.7194354098976	10.7248682896692	10.2902651284687	10.4631690876244	10.5332413720284	10.1419239011758	9.78194353858637	10.4626737989989	9.6519698104442
RPA2_9722	5.20814947953646	5.68521450722974	5.35891092098725	5.20896255867383	5.60585229936354	5.64130761678127	5.6606501398136	5.55212126249409	5.6476568203106	5.32548644651629	5.44450159066995	5.56310171978884	5.48493877918461	5.48877604888293	5.35367546068846	5.54037724815738	5.24308722577147	5.96115976159797	5.3120985390769	5.35998604869205	5.62845208684437	5.61628232368155	5.56838732116096	5.10746864772103	5.67491224836572	5.29359425001116	5.82578600126002	5.40672229192895	6.37334706358739	5.20202728713256	6.37837184073026
CDKN1B_8272	7.45170947303142	7.53914652042252	7.61609561391662	7.4810095323555	7.74937690060691	7.77376834695804	7.79217329881481	7.61996988424827	7.72479443854054	7.68713681461654	7.56026437849541	7.79806198083537	7.52691978458405	7.64325368419737	7.74691932135219	7.54485040907972	7.64297113715257	7.71416964663228	7.6406777306988	7.46268541280907	7.76866808514942	7.66776160600565	7.6107828102487	7.66383465294465	7.6264772297102	7.4825386194503	7.76448873265911	8.0858782371315	7.65435775114825	7.58978389039602	7.7726788812751
ABCC1_32904	6.36208089314115	6.14771310101135	6.41076743009656	6.17798953797564	6.18404360404207	6.39489097167475	6.31681329968709	6.19422863668163	6.31611975619705	6.38919379289069	6.27272303963177	6.1913898157301	6.29998632388396	6.10798842096434	6.27480587115211	6.32855778666592	6.27960904675034	6.20826782151058	6.6029771199867	6.24979247571952	6.40490793636879	6.6046994082062	6.24403232038714	6.37494136929182	6.5282919114568	6.41558699124463	6.44146586730207	6.1970342818204	6.53948776458186	6.50024583301465	6.49251445913278
NFKBIB_9308	7.90889175971738	8.17497009456978	8.07285005996377	8.02424141842553	8.14995815801646	8.06072120547534	7.97387782812239	8.08541422057379	8.03169326504279	8.08098581116894	8.03974489699734	8.12664248161629	8.02525511859113	7.95564724246992	8.05284161512718	8.06024693238885	8.09811132966264	8.01898488528273	8.06167285643318	7.98016089062213	8.06127868205661	7.95263510801846	8.14494465125228	8.03046702500601	8.14762737056309	8.12847368557182	7.98023692597577	8.19546131239412	7.81096934331874	7.93999489668147	7.79370627892706
SMC2_9898	5.75060069323646	5.83883364914536	6.23019300058403	6.04701664621652	6.07334602196113	6.02151350129483	6.16308092932832	5.88158821045173	6.22462415238703	5.93239062100449	6.04571962431756	6.18328211317504	6.08645594773404	6.10798842096434	6.30131769096403	6.11496939673726	5.87437062589654	5.91242906032496	5.75954731565654	5.68373993496455	5.83797802178762	6.04136052575877	6.15916171184536	5.94821599417632	6.64943139161721	6.05640713672609	6.39655398900044	6.30322918230287	6.84997807114732	5.99471420427467	7.10390129277753
IL4R_8896	8.4838220633859	8.5535406138148	8.19121266394524	8.37639764819422	8.62426415015699	8.49310789119619	8.29180722873876	8.35661757531041	8.57129477543789	8.56543112520251	8.57387867394288	8.43393447777267	8.23112445217853	8.48307929057801	8.6480925037507	8.70570788591513	8.7380842280986	8.41305964024295	8.40558833030097	8.49128804992165	8.50273497385357	8.54442459125368	8.47206391975967	8.39929166321222	8.56465210521137	8.56176029646688	8.55778000326153	8.19905426643541	8.14845451997522	8.4169479103749	7.89057938599152
KLHL21_8971	4.47984659984978	3.9741422516755	3.58623935221363	4.43056876306981	4.7497142362932	4.83115923555904	4.65379949274706	4.20061916611634	4.53093182908035	4.59119017937222	4.4333416939541	3.89960098107016	4.5433424008481	4.24094479257863	4.26227010034428	4.20183094817426	4.45851788964837	4.3865369179635	4.6423965742115	4.56563964663009	4.73600686504324	4.52228172103392	4.59847484407218	3.98702756496552	4.05124573654376	4.33700187308682	4.37554661792458	3.87230826014133	4.44690299281514	4.31388509856215	4.14528923165429
EI24_32946	9.59960693446405	9.56669580552875	9.74622508777084	9.50927125354785	9.60439861034689	9.67099702957228	9.59948967327838	9.6020981615931	9.63856577734617	9.61282354732411	9.66782075797675	9.62679567969508	9.43992119849264	9.58672168322691	9.51653265125123	9.60289833915621	9.44272357685673	9.68382177705863	9.69478020666915	9.47504807498899	9.57146860271569	9.61167625710218	9.61105820886084	9.61174631907705	9.39498548197956	9.38499777506252	9.52097976843838	10.1174501380675	9.36097423860685	9.38415319355763	9.37060061881857
APOC3_32553	3.36802343133038	3.45755619815519	3.80864834860581	3.34193749622357	3.51406180510275	3.5742326833599	3.52818432585465	3.60235631510917	3.28977285257952	3.92768204909888	3.10965304043331	3.64006009121604	3.86819873899491	3.96668037547957	3.03213548926507	3.19093335488841	3.35306643551173	3.50411033081309	2.95644709295744	3.79206352971293	3.27431842053072	3.82218581573083	3.14944903002106	3.43017066674893	3.18349749150372	3.30915939551243	3.77120411426542	2.55412531577574	3.49945430109881	3.32925112538484	2.89166128389232
SLC35A3_9869	9.51370443417542	9.44904248736424	9.39155975426768	9.20720802158496	9.55678384385018	9.51355751175833	9.47684944458988	9.44301958100964	9.5649016794841	9.41594451963958	9.52530834420153	9.51898579173839	9.26256566225303	9.37836267081914	9.70318320101813	9.47652090672295	9.49031653195932	9.53181194030272	9.35552625553846	9.27361610765227	9.39033849477828	9.36009136964852	9.44295130485009	9.40997291430243	9.3577450752354	9.28044901794956	9.46814910750099	10.1397444169399	9.09242010768338	9.30603461775688	9.00998473271957
EMP3_32795	2.85128831922435	2.64515675315599	3.32318174098188	2.47763340795519	2.59796334240185	3.15398834147605	2.41649538375086	3.02381495664794	3.26464815169322	3.01950072926885	3.17206137203699	2.34919869662731	3.18218638787022	2.98772653423073	2.8840892913851	3.05637789767317	3.20750606610658	2.79679356082356	2.63813395302083	2.96425243924756	3.02973888651065	3.38975892934039	3.35768860583131	2.60350939280146	4.05124573654376	3.05789203942288	3.69905994005748	3.17642425436307	4.66886610786989	3.56336736939125	4.93252083113808
SLC25A4_9857	9.85888614402753	9.90870010828448	9.9628411708914	9.92154947211942	9.93704008379724	10.0142530159913	10.0238298736957	9.95493553971851	9.99855820752131	10.0044525981627	9.93348997512793	10.0532888010126	9.90978602169526	9.9616276077166	9.82365930317013	10.032635075607	9.92982250777741	10.1278447540468	9.86991256642299	9.9259132034699	9.89323202009121	9.96235232878502	10.0147875514881	10.000863469043	9.93298033324533	9.91270917368432	10.012682117548	10.5358771714339	9.551038961565	9.82444824741716	10.0730713615412
BEX4_32358	5.56008229956405	5.529773371033	5.72928705926982	5.78833951707742	5.92372149143609	6.3423418073789	5.93362786334234	5.63211150576309	5.8596536806625	5.80976776275364	5.85440803580994	5.84590850747111	5.84643603156458	5.50721776459501	5.34237199352694	5.64254952888053	5.53923663765666	5.61791095541989	5.86221543145767	5.59626300571993	6.1141894630607	5.87652478206697	5.60968068978559	5.57407101081052	5.88686855714565	5.50339266668545	5.73850124696276	5.2676469393271	6.42554891662691	5.60334574340229	6.1582492840269
CYP51_8429	5.90824196467304	5.62503251208179	6.28677724290849	6.28754411437694	6.30425478940943	6.30163442402519	6.31681329968709	6.03659584912905	5.8596536806625	6.02979001214223	6.11089285106034	6.08225996949833	6.05451691018566	6.03783935244906	5.6571705242653	6.04206394833571	6.22012315912874	6.09819153561683	6.32734596861134	5.87552879229916	5.96100857543337	6.21042478939048	6.08997992670791	6.16411712377891	6.4717171459204	6.3186904567911	6.17067558736006	6.0667495940369	6.76895309756266	5.87406471533732	7.24493672493172
NEFL_9295	0	0	0	0	0	0	0	0.919640808917531	0.419728984435058	0	0	0	0	0	0	0	0	0	0	0	0.249257498088423	0	0	0	0.259660337322117	0	0	0	0	0	0
BIRC5_8148	4.08620158444589	4.31616692532612	3.70172549468724	4.03766139628109	4.68031183781625	4.38825462260164	4.38087999214759	4.79438093111031	4.30312547193355	3.82287368577515	4.39460627028601	4.24943101602298	4.34637898541894	4.61427153231995	3.97080882056418	4.64793421447465	4.48403071444492	4.35040724498237	4.13732996253708	4.66929618712071	4.46745334485736	4.3500561584371	4.06577330263861	3.76554010480228	4.9344939122571	3.75238878085007	4.46527243826078	4.09434349290002	5.19022998028195	4.3421513140682	5.94424345555585
CASP9_8204	5.73865304682903	5.17842649451041	5.6452212183755	5.50956432001396	5.40538624710225	5.18455636919679	5.15824832414892	5.00932698718426	5.43890389099773	5.4362208619142	5.31910933811631	4.85043935643991	5.3486020757315	5.38622923435964	5.14832172091293	5.23866120643037	5.31592980876705	5.30519736645862	5.05630870405157	5.58872807912261	5.54931927293904	5.4766482172581	5.46288948857434	5.31934748559522	5.28028034205832	5.34370543244006	5.43224112637929	5.22128509208994	5.56076138863849	5.38297837052344	5.79094254220198
BBS10_32397	3.64902062001081	3.65104031771237	4.08877381764999	3.69997408483563	3.34496238311689	3.89927588742963	3.44851604304954	3.75307174346136	3.8247040664465	4.20294497083484	3.61551410116336	3.73186041827678	4.00817257321308	4.19618016263429	3.24133313991185	3.40541770392926	3.582961072008	3.82691803695876	3.73278235484825	4.07694280335277	3.66595031468367	3.96837336680849	3.86603874773875	3.80489730365093	3.08635556409487	3.57195627491079	3.88396381693047	3.60977376979341	3.78568965610039	4.03096799145371	3.74571142605971
GAP43_32848	1.22162678978551	0	0	1.0992666593057	0	0.460736525371741	0	1.6911368864996	1.23309348513453	0.438764931249093	0.251923547248876	0.863210835348149	0.711621246844955	0.657809958321999	0.7121464470073	0.573297879004557	0	0.33187681484743	0.942686848443832	0.588819426909113	0.249257498088423	0.281533591270041	0	0.64540780230464	0.259660337322117	0	0.736367852341246	0.314587060760695	0.966856304248881	0.669276567815579	0.514079847648819
LOC680329_9133	2.7596700153582	3.45755619815519	3.46069792226788	2.47763340795519	3.20371159673134	3.02655939319136	2.71772827134576	2.94248297845276	2.33688745789636	2.57923045622615	2.94068941671483	3.06552766569884	4.18716375032018	2.21992031210362	2.68370483271119	2.3864380080556	2.35579480128459	1.49085139770174	2.13127674487532	2.00866362890622	2.13576933495009	2.00604940042985	2.94339467435745	2.30721562126117	2.3620863254221	2.25180867579904	2.50126942554027	2.05919024367998	2.3785499396647	2.78717192830255	2.66699233519699
MYOF_33305	3.23826776692565	2.96944115395251	3.46069792226788	3.4210064143705	3.55341160348889	4.19434200971664	4.04399608758568	3.37326745274747	3.54062268959401	3.89358498673819	3.47405548361899	3.43682650639714	4.0824543833978	3.4861715874272	3.14052282915247	3.59210315010052	3.38049564370635	3.25329951921182	3.43773142111016	4.05523733020691	3.64435344354099	3.98809861097757	3.35768860583131	2.60350939280146	3.54208809009883	3.68734212559541	3.79447214278086	3.05479101299133	4.04125567523167	3.67869242798136	3.87761239196701
ATF3_8095	3.59702990079159	4.42606232886118	4.00130585771504	4.22559059603779	3.9570928304589	5.13906938363026	4.04399608758568	4.98921746494077	3.56140432475084	4.41008849047424	3.34455863518739	3.54201905299535	5.10307815286917	4.380859685367	4.47388231913078	4.35873649220388	3.99149864222573	4.61689417113674	4.08603185979864	4.62578060914118	5.15027238246845	4.22264026655083	4.30003366610715	4.45119202206098	5.04202628359145	4.29395432987583	4.68038748950939	3.94257853499924	6.80880647665312	5.09812378211548	6.27450057026776
CCR6_33084	1.6871319048646	1.03641707566598	0	1.0992666593057	2.16183623381112	2.88677488881261	1.7987853609909	2.66672605798164	2.18447091428941	1.64738853737512	2.08525251762371	1.95113572054037	1.54247114077023	1.95918747883306	2.53276519232625	2.08841515300343	1.36123610212918	1.73458923055597	1.79033232329704	1.59266606940953	1.70626211328148	1.84230917852918	2.05285634805952	1.61761116279293	2.46872056395548	2.05958720174034	1.87338213032234	2.49299578142574	2.32458676376322	1.90866621635507	1.91935518890595
PARP2_9428	6.4452990918711	6.44613120552523	6.60129136241482	6.31885142582664	6.63289657379999	6.62127912015186	6.53501176838501	6.61092742957275	6.51831593994264	6.69659423993135	6.60512153259525	6.77516129526304	6.41585122129278	6.56060101448909	6.79980569338982	6.54754760979926	6.48309517691646	6.56029524613175	6.51358944942561	6.41228338897008	6.54261509081869	6.47441002215487	6.76375084198732	6.6986222917597	6.84275962324787	6.41558699124463	6.62787690783094	7.07953016178111	6.96908030568108	6.53739226439706	6.99191282122478
MPZL1_9243	3.84005566929123	3.52497555651771	4.39364399886715	2.97356456021736	4.06993662611821	4.4139453001435	3.98874197833235	3.54840348102759	4.03247726093355	4.02538930209052	4.02356581915721	3.59187223215339	3.82557843873567	3.62774163981839	3.76608983919963	3.79166666457952	3.78120731976071	4.02328482830365	4.03284228140699	4.23974553167604	4.05774521121048	3.70788153914247	3.80639878093446	3.47965282827237	3.18349749150372	3.70935181917003	4.0085820963716	3.87230826014133	3.9008013146014	3.92282655579913	4.27854756419615
