ID	S3P3_D10	S3P3_E10	S3P3_C10	S3P3_B10	S3P3_A11	S3P3_F10	S3P3_G10	S3P3_H10	S3P3_D11	S3P3_B11	S3P3_E11	S3P3_C11	S3P3_G11	S3P3_A12	S3P3_F11	S3P3_H11	S3P3_D12	S3P3_E12	S3P3_C12	S3P3_B12	S3P3_F12	S3P3_H12	S3P3_G12	S3P4_D01	S3P4_G01	S3P4_H01	S3P4_E01	S3P4_F01	S3P4_G02	S3P4_F02	S3P4_D02	S3P4_E02	S3P4_A03	S3P4_C03	S3P4_B03	S3P4_H02
TRIM54_32766	0	0	0	0	0	0	0	0	0	0	0	0.540765595123288	0	0.235514855931567	0	0	0	0	0	0.248747562502581	0.77232803566973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VAV1_33194	4.42040835570077	4.08121764493709	4.45100616007038	4.39929830483518	4.56084325862872	4.27011139849535	3.91915697593884	4.50755501205275	4.40985748175819	4.57523195202422	4.48863647048341	4.64969868446407	4.30125897200034	4.21376368081197	4.53186156129915	4.27054805021163	4.15691443236693	4.07990517555263	4.46087245137302	4.26701082518586	4.35548522768984	4.30153589792804	4.08345703633963	3.96788313890734	4.14344953178755	4.61545474407724	4.53989673107972	3.88482743889665	4.96973790145965	4.23670362779747	4.24513843553818	4.24499689427918	4.33218931886683	4.14486947076007	4.30830465693811	4.50264047922237
LOC100911204_32805	0	0	0.386192465840511	0.355233394643887	0	0.998467897699841	0	0	0.482531928054926	0	0	0.540765595123288	0	0.235514855931567	0.577090597544765	0	0.266483498474733	0	0.734527181695569	0.248747562502581	0.77232803566973	0.329328765004693	0.36742928185159	0	0	0	1.16141817462219	0	0	0.56803886982145	0	0	0	0	0	0
SULT1E1_32446	1.58557061245846	2.29289486028244	1.91167485464556	2.65641803430505	1.77469365175081	2.41254700614595	3.04526120885243	1.85181762614448	0.84349121659445	2.74624137218684	2.19376596171019	2.21348864013568	2.8940330811396	1.80015459827778	2.56520161684638	1.62273103090253	1.39120595663174	1.96839091732636	1.47002774767485	2.30791775506659	2.88209790099141	2.67468707186172	1.73136419508413	2.89627361829377	2.57047641405908	3.1436466483553	1.79640833161976	1.72044993957205	2.5983555233629	2.41753189803998	2.37225914088706	2.12689710594532	1.91893052193467	1.04954542641114	2.51172280092425	2.33996765109964
COIL_32558	3.98270701584473	4.02471901919416	3.85851243421222	3.87582260668611	3.95697856148727	3.80450829296964	3.63867626645327	3.95396183595319	4.04356760924489	4.02021603476368	3.48725908766856	4.04100691807595	3.28878589249159	4.12857335685871	4.06512477188775	3.70725222941952	3.74148971427795	3.91823054481181	3.66993989269	3.95321766308579	3.78077490996338	4.03436716222635	3.5876023936864	3.91282593813668	4.84738625011098	3.67314103741481	4.33413669260292	4.47459002807541	4.37282965141653	4.30872280820805	4.14649639102258	3.61186902616828	3.81650398772102	3.85603524795523	3.86241767983682	4.21769259078911
IL13RA1_8891	8.28538626506148	8.51189437689798	8.54426022419825	8.49090049542889	8.45834977501772	8.4091601558878	8.54711692406956	8.49284493169052	8.43695477046991	8.57176248855234	8.47964298545133	8.57083003883061	8.66018540686709	8.31476449296802	8.24311852339749	8.51965634990099	8.48811979032456	8.33453770272174	8.67690568993102	8.46306490466333	8.48603852947996	8.23126286547224	8.49219146836009	8.50651880167039	8.58673400870205	8.90710190397154	8.53447725356737	8.8148160877938	8.47953590986085	8.46446437209421	8.49291900593954	8.48826707307312	8.46056969892623	8.47046170067717	8.27212127877524	8.65545334421498
ZFAND2A_10197	3.60964657591721	3.99561772187735	3.79612665101392	3.46609591960717	3.18144897682407	3.36646495474084	3.17290987741286	3.55190183144987	3.73476394129721	3.39452967923258	3.61301962489561	3.91619699787391	3.66643762331363	3.80166129358411	2.68037269658309	3.56239965110327	3.45163881531401	3.14462365858011	3.51100612008182	3.52829754614389	3.07625967824255	3.31831732347312	3.51625145763313	3.60077980493042	2.41211721106027	3.43255043189611	3.98561549631292	2.48305043045297	3.47403604604861	2.86246931898801	3.22574151923032	3.08473353337493	3.17265591090775	3.95887373166031	3.35302592700036	2.95819706044673
FITM1_32465	4.57376342920147	4.66547242941976	4.91452920902893	4.75301095333145	4.37690410408486	4.34285993457822	4.85171504870162	4.54387450014089	4.51384742071472	4.02021603476368	4.7573590710467	4.39291837109528	4.16679007100093	4.21376368081197	4.46917105412988	4.50001006282448	4.17322929520498	3.91823054481181	3.96391295003167	4.48877019666844	4.52034280371802	4.51073642786284	4.47078412989442	4.54006305088811	3.92625183036722	3.77989219277648	3.8683402182416	4.64970813331429	4.22464675749836	5.07939828211951	4.63295574257415	4.70438406378117	4.53924635290062	4.69048186828997	4.55915120097571	4.91253213101661
CARS2_32316	6.58285630475761	6.78412123662066	6.7808816702735	6.7389564099849	6.68808317884009	6.81287834239596	6.85715790911381	6.72739994101881	6.60759725601946	6.83354066787077	6.25899610048233	6.80093697403907	7.08233762343156	6.67600799445855	6.86519952925131	6.7196576885237	6.69844436086909	6.71708695470312	6.79125247553634	6.65977043717547	6.68587597108663	6.74709056750552	6.80477489726226	6.85596907951512	6.31149187675215	6.4301743227502	6.37929751741666	6.31500758230457	6.46708538344747	6.71065485143776	6.89752608843372	6.65157316088978	6.65071998405247	6.86476528472903	6.57930840363285	6.55105211868337
IDH3A_33174	10.9085534005363	10.7642672068569	10.9367817964428	10.8661695236418	10.8107743923411	10.8960408954652	10.744059937571	10.8187629758802	10.9712719536297	10.8161606411476	10.8069967017552	10.9866666170253	10.7729168247362	10.786070669593	10.9745037769115	10.9648023892422	10.8182219924083	10.816539736305	10.8307389278637	10.8220165872152	10.8441734860132	10.9196353742612	10.7697991454558	10.986018582907	10.9464071383578	10.8221681627211	10.851841868065	10.8091850913773	10.9445669541586	10.8667665146382	11.0650073859221	11.0017428218148	10.8422900943373	10.8953784571417	10.9166223930216	10.7410340373874
TCF19_9993	2.7232399403874	3.62948724922497	2.40521755044756	3.09393157213276	3.11579390067621	2.99731775227711	2.90521223090336	2.56782372887093	3.09536380138143	2.90129306081911	3.34947992948203	2.88096369971596	2.77580830426551	3.32821428487928	3.148837051516	2.85573531165788	2.94388122692149	2.99043460834616	3.66993989269	2.77261006334929	3.53858239350236	2.93868952690879	3.36200211609827	2.778019123036	1.79494720304419	2.97413594897947	3.44548512280227	3.50198203853703	2.92081676167145	3.65307915060642	3.01823736189616	2.72529423323766	3.06395141514648	3.156573610059	2.95834716873999	2.68194779952222
CCR6_33084	1.76617862139774	1.97279856079752	1.3418138581055	1.08186454274438	0.853770400632469	1.58291933587409	2.26855414994832	1.85181762614448	1.57819867786412	1.33489894822092	0.595228334880837	0.933186309590021	1.11750837377006	2.23996716616878	2.15148996403634	0.873285465931575	2.15342571591762	1.59307154960999	1.07479321751537	2.30791775506659	1.79829241290126	1.93384277212129	1.96366667629687	1.97436396398429	1.16028378994795	1.97785932337184	2.03278142214967	1.72044993957205	1.33158358676505	1.29132115298647	2.37225914088706	1.69829869763605	1.91893052193467	1.99843279813455	1.61792051120212	0
SRPX_33152	3.03642478387511	3.08333871300614	2.63644438812617	3.60498462239387	2.21178480521699	3.41225936470252	2.82973591010647	3.27775994266826	3.16089950567585	3.44582703496964	2.93343131981557	3.19934214507499	2.64702354582929	3.62631252709777	3.3005745852033	3.01266758647372	3.05370272731315	2.72301832735324	3.09147252569883	3.55163727352616	3.49394757058666	3.45952578423903	3.7519176672652	3.37497807018349	2.41211721106027	3.1436466483553	2.23582380384767	2.75242301553527	2.92081676167145	2.95514488675001	2.9418612841493	2.72529423323766	3.49922580548585	3.85603524795523	3.1231581948265	3.18995509946682
DCC_32537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288398758775438	0.248747562502581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLA2G2D_9493	0.485687477873686	0	0	0	0	0	0	0	1.3722692217868	0	0.595228334880837	0.540765595123288	0	0.615397884839633	0	0.501734558966793	0.266483498474733	0	0	0	0.437240391713099	0.329328765004693	0	0	0	0	0	0.654296135521429	0	0	0	0	0	0	0.248680895050233	0.746013568067291
C4B_32606	0	0	0	0.355233394643887	0	0.414271651510047	0.466590574223032	0	0	0	0	0	0	0.437924019603437	0.577090597544765	0.501734558966793	0	0.291722700066822	0.528639380709807	0.460847774373448	0.437240391713099	0	0	0	0	0	0	0	0	0	0	0.458588565577074	0	0.89212056565694	0.248680895050233	0
SERPINA9_32303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WDTC1_10172	9.0025999611717	8.80814063402553	9.12674625102037	8.99584155182108	8.80799456281352	8.85077015194818	8.91894548657833	8.92850509512391	8.76267505154388	8.74431064595979	8.79704034656026	8.87742561803084	8.70939324383977	8.92688347749765	8.6628128884926	8.77108934084174	9.00864830163196	8.82054752252611	8.83695819040859	8.7918521014215	8.91107469289965	8.88517393982244	8.76844267463849	8.94077343567415	8.7855585539994	8.5703928493059	8.90763919318304	8.51330686581101	8.79409752778738	8.8824192457876	8.8807709509973	8.92469071523493	8.73825804925167	8.8100919774061	8.77355849661597	8.72866913014586
ALDH7A1_8028	12.781246650028	12.7029803323396	12.7913981869625	12.6269747294323	12.8227645394566	12.6665579132646	12.6201355716849	12.8708268006344	12.8115778727491	12.5473461831106	12.6925769707073	12.8752455613852	12.4364850696459	12.6261229548164	12.8186078537531	12.7242340877203	12.6128855064857	12.5416021672351	12.3216059826914	12.6724351639781	12.830251809159	12.8158819809001	12.6225441342108	12.7155489518876	12.580450862914	12.3232797113742	12.5746268452532	12.3670587304075	12.6663207167129	12.6326110733511	12.8400140419468	12.7797515124321	12.7623185254093	12.3663779005665	12.6862083855258	12.7154897178627
RAB31_9640	6.8056802939582	6.14734503238619	6.32535791953238	6.40527342714826	6.67674463897524	6.92374954486914	6.45413770160931	6.55572151224089	6.51037562142677	6.83354066787077	6.59250310760369	6.70986545965849	7.05086531773667	6.61728518613821	6.58383010457953	6.6436793956397	6.5902125240117	6.34390856891487	7.11978395117602	6.77827766714274	6.81848954155879	6.45827237384308	6.49722965800993	6.61854770480915	6.28888207919105	6.34580260060674	6.57913570073293	6.47246715244058	6.61580498854316	6.6073508863422	6.40173712678099	6.26607322719007	6.34868834187258	6.7345731590539	6.51547678643864	6.38564779287459
CISD1_8322	10.873894207718	11.0853821160221	11.0425951585518	10.9674077727599	11.0856206053494	11.02345908042	11.1607330970829	10.7390153725114	10.9438983452551	11.0745361921277	11.0396950286028	10.9710634328551	11.0956442551777	11.3439461976399	10.9892394844532	10.9506224291256	11.0708191112652	11.0649352958566	10.9639252516046	10.9732199412053	10.7544832857552	10.8153020527007	10.9612019566481	10.99970646777	10.8949362554719	11.0311128712892	11.040703594962	11.0766925976152	10.9449370203996	10.9173145261249	10.8345936864299	10.872369440399	10.9518100454112	10.9888760337101	10.9504805305775	11.0038327984608
SULT1C2A_9970	11.617552513409	11.862479161977	11.4997200157511	11.8426098936409	11.6201917168702	11.8294294924945	11.7621548263419	11.5121442458884	11.7379542697323	11.7549335876176	11.5017373962122	11.5601382366515	11.9531701041982	11.7546803094909	11.6805973961791	11.6721762431456	11.9446368711415	12.1622084627799	12.0774138953874	11.9066641836026	11.6826840002232	11.5184162431779	11.7701049760336	11.7210313023139	11.7879952655285	12.1877611249659	11.8451606171555	12.1537985579519	11.9556319209143	11.8988262013259	11.5569785110424	11.807478890891	11.9404974963464	11.9457300944067	11.894885281364	11.6459316284715
DLG3_32844	7.34253645947794	7.40677147784418	7.53981467875383	7.49825067058863	7.51273263601675	7.47807803401455	7.46783569319002	7.50262231009049	7.4992774314272	7.62784917895113	7.40108548175346	7.62201369436109	7.79111128599046	7.33521854729798	7.39002259615143	7.32832775730032	7.47001645839571	7.42052303629204	7.53050018463013	7.43142044759065	7.39312102899627	7.25555521718516	7.22406587017969	7.53119206672061	7.65599399448036	7.82228142495965	7.48955535397744	7.75234130384068	7.44222868768115	7.40013159521974	7.38238407688942	7.38494216830978	7.4191836311598	7.61578164777771	7.30623082571873	7.40608493523449
VKORC1L1_10156	8.30011719534513	8.24450547897283	8.27653469843891	8.18250674051056	8.32125635697611	8.23534906846919	8.22504850912887	8.3216782317364	8.3640431343822	8.29935336776425	8.37921625285134	8.21671329312567	8.1882190734425	8.05295711544122	8.2823915845838	8.32570372550095	7.96300341243334	7.95004313210917	8.00948978331117	8.0354882714576	8.07518503491349	8.03789650049919	8.00301670332965	8.03516103377308	8.44566218210533	8.5703928493059	8.13825763110844	8.29609467435485	8.33341932897233	8.08323407738434	8.21522058971414	8.27826686288208	8.23237100425672	8.08006677799042	8.11555710472589	8.34887431084552
JAK2_8935	7.20449859993004	7.34177124567774	7.42597413752652	7.31814819788917	7.53801723834328	7.22577331759193	7.34784419298427	7.40973569218832	7.31363630279595	7.31948037268411	7.52226590139055	7.58490694662873	7.35909797851965	7.19385046967912	7.39424677145736	7.37967407098805	7.27971109398489	7.01580442569173	7.25759646801854	7.28069493459931	7.39918501420288	7.16565410619807	7.33189090348311	7.33049931826388	7.38997004918141	7.53280357136177	7.42353219727111	7.56830550198771	7.15549487322352	7.21574777157479	7.37514150342035	7.37521986389518	7.29692277406954	7.45089855219884	7.15638216017289	7.01857750570592
DDIT3_8449	7.32102996376251	7.06191724638335	7.26543614105329	7.0528817026086	7.30381604598347	7.15008548807371	6.97569527736693	7.06390116580595	7.22831458121063	7.3767741941963	7.29717096063117	7.34371185021938	7.45839042851549	6.8165471540607	6.99324740827947	6.96991664775723	7.05383901157587	6.94933992129529	7.42855980771656	6.83644757453926	7.01687858940184	6.71927199503181	6.79350224833801	6.63565089674515	6.74431173021174	7.15051824133016	7.14336909503792	6.88343722390788	7.20082236647107	7.05752505612287	7.11746558945923	7.11197238427426	6.88444081700517	7.0155299789838	6.6673862076421	7.01857750570592
CEBPZ_8284	6.08411199156635	6.21202848989969	6.09211802437528	6.06370638828573	6.32386264599117	5.98187573278253	5.92046098389941	6.01120415096868	6.05608366112005	6.05465009684754	6.19002899158516	5.94206854144065	5.88022273519098	6.12887346872972	5.84702818093086	5.86780397703289	5.76972649478927	5.72157364938501	5.72193208333037	5.83481750619876	5.90977269909064	5.77742024160457	5.99867608237721	5.88276731586939	6.38794717051226	6.64312141656734	6.33577962150748	6.47246715244058	5.8737624345584	5.66386307733859	5.94424778811602	5.92769449991307	5.86859475598461	5.96372776716496	5.90404200942113	6.13071507670701
DPYSL2_8495	7.6317206234834	7.42598659166509	7.63199303808371	7.64431964162505	7.72301404755733	7.80430278992116	7.56993759414326	7.50952573324606	7.31002972258197	7.82720200666373	7.29247862519447	7.46749179933923	7.91164631730841	7.77902304397571	7.46020377685925	7.49393006012636	7.65273720023496	7.44670485442745	8.09720627463803	7.68067651227777	7.710895914927	7.62140356937126	7.6119464206876	7.62837797681579	7.85765507883881	8.23728656450625	7.91249274109345	8.20364229786568	7.71988375919967	7.72035046134717	7.5002506632547	7.59497487818053	7.87731882368571	7.61578164777771	7.5774400250265	7.81031589078534
CHMP6_8311	5.09680983093359	5.65549112151767	5.97027524285578	5.29459772555955	5.47864060115395	5.76957981137375	5.36082775763466	5.46605585262401	5.40286312647933	5.25939166286613	5.58452581853492	5.5241792309978	5.34945212741409	5.23674711137949	5.35187048783744	5.46777343579464	5.22947314873451	5.08503620835988	5.38253795043397	5.3133941765221	5.69982116867915	5.42808547197281	4.92102006865985	5.37252676574861	5.15301036221171	4.5566108507791	5.87060874182418	4.99944929794992	4.92241501082448	5.39276702345042	5.51410281709835	5.05228196708071	5.25324135490355	5.67441176875383	5.25730544111179	5.73174573201051
CENPN_8289	3.23347582682037	3.80748688409247	3.01071016155927	3.04596802157637	2.89873899460334	3.05619609986239	2.82973591010647	3.14219117935717	3.28366386492701	3.67806969991452	3.1971398779722	3.57456939885225	3.28878589249159	3.07856308830296	3.06653108011508	4.14050023288742	2.78309973839774	3.34881942380477	2.8908818260848	3.37972619623871	3.44788760401715	2.98615131784199	3.47920752699443	3.60077980493042	2.84299278461118	2.29829922143848	3.60062033992937	3.42699122598535	2.82112878153194	3.12434653710574	3.15983482524497	3.42345920598877	3.09190501041391	3.08561889753788	2.88676268407958	3.38958470576799
CAMP_33271	0.848402342859126	0.406027218744954	0.386192465840511	0	0.489141010405983	0	0	0	0.482531928054926	0	0	0	0	0.615397884839633	0.577090597544765	0.501734558966793	0.266483498474733	0	0.288398758775438	0	0.437240391713099	0.329328765004693	0	0	0.693771901508253	0	1.16141817462219	1.10278968334599	0	0.56803886982145	0	0.458588565577074	0	0.513946496363233	0.248680895050233	0
FZD8_32801	1.37907296626433	0.722522009838846	1.78890148443012	1.08186454274438	1.77469365175081	0.414271651510047	0.466590574223032	1.11089671135432	1.57819867786412	1.53765521780226	1.34035432336303	0.540765595123288	1.46183176910386	1.56100589755448	0	0.873285465931575	1.59870967049467	0.923266602054173	1.34992468898034	0.460847774373448	1.04406925775732	1.60948518010453	1.45434033728173	0.66531082894606	0.693771901508253	0.985277367197288	1.16141817462219	0.654296135521429	0	0.56803886982145	2.25088921881187	1.5215451394792	1.39842324202287	1.19146983617725	1.61792051120212	1.2353007945741
USP18_10138	2.20234770530934	1.84809954473629	2.22751780682829	2.52262644529792	2.54678506720018	2.87182173655993	1.33763116728217	1.73100809559647	2.62375373007007	2.90129306081911	2.19376596171019	2.69084874920983	3.19975630652365	2.69980285977233	2.88633361859634	2.58279172971251	2.27934465003579	2.6216006254465	3.48272765524645	2.51206999167645	2.5743840232593	2.61555126897677	2.16369988009144	1.46348109045541	0.693771901508253	3.1436466483553	3.07392846665767	3.64119436222563	2.18242901365607	2.86246931898801	1.4173826838906	1.8557414604557	2.03866548615377	1.99843279813455	2.00357506391805	2.8266744275292
GP1BB_32425	1.37907296626433	1.39240539880982	1.91167485464556	0.877805116482852	0.489141010405983	0.998467897699841	1.101327340101	0.902921664596421	1.13197184788232	0.46534192162876	0	0.933186309590021	1.9724346402921	1.27418085486255	0.577090597544765	1.41340972731295	0.491334518685721	0.534263019125726	1.21890771198972	0.248747562502581	1.79829241290126	0.823167274405316	1.11117038053244	0.66531082894606	0.693771901508253	1.56529874579394	0	0	0.590334638795676	0.974539520295497	1.4173826838906	0.806029903111012	0.726354534551686	0.715389575868693	0.460732667138981	0
COPS7A_8361	8.66695625625201	8.82374787588434	8.9464124700705	8.84108160029685	8.84011351537358	8.68577470231453	8.73208001239933	8.72409325788899	8.94580331453855	8.85043653354376	8.92987447260598	8.911885467029	8.79736469921139	8.74803705648417	8.88619710912291	8.83292450279971	8.62562855977166	8.5413274286025	8.5074212528437	8.62447558104076	8.52260625584823	8.54134887325105	8.48636920060403	8.77121536855111	8.5959729144208	8.49796098128	8.6094859553811	8.51783124970356	8.71472300777146	8.79265650855238	8.808679764985	8.86804819203368	8.68476898030209	8.76468033363356	8.75984998634741	8.73785133049416
SLC40A1_9877	6.69856592091541	6.66902570011238	6.95515908736238	6.67732331990204	7.02855213418755	6.76514664794044	6.71232722710465	7.08869839938211	7.24729680217918	6.68133807275881	6.33397859180801	6.93028771765283	6.61598558289681	6.77743731440495	6.85910018571453	7.04907645806287	6.64972222430816	6.58187482606758	6.3728666274476	6.68637375918171	6.99702420630642	6.78448581829676	6.86704109499725	6.66093141837388	6.45040250602169	6.29270477098512	6.35770264913737	6.49099406368684	6.38218542450686	6.47275200111471	6.82495984955313	6.69910882141544	6.69467893246788	6.78862648786962	6.45798113156408	6.33813828529753
MT2A_9256	11.1679534164851	11.059249869065	10.8580920895798	10.7502891101174	10.5145873023734	10.8851716688644	11.3269203965136	10.7468263450885	10.3520130930713	10.2315981731694	11.5019914607895	10.5675494847135	10.2730883432067	9.20952714995887	10.3782180697743	10.6474008852195	10.1371574261631	10.4662086883609	10.1233278189758	10.3590178553622	10.7063872413626	10.3875409451291	10.6744422241526	10.5052862679452	9.67479989738176	9.55728161292491	10.7331677363176	10.0796574041195	9.88254587859156	10.7847006008402	10.1593033251412	10.1130906707426	10.5871312125428	11.0811053522695	10.6249243017748	10.6606345911218
HSPA1A_8841	6.0409138934036	5.55932496434364	5.93452030132044	5.93136132845969	6.21049041932751	5.76075630540244	5.78715240665513	6.04327264747587	5.76085806500646	6.02121943842351	5.93696711023294	5.63394380193265	5.93641512411345	5.70728871631701	5.04305795762111	6.16401254216023	5.69824484717678	5.94793247053624	5.99148510479362	5.78152437859833	5.49989321218153	5.29307141236702	5.80270604566363	5.5986839043586	5.22623527871727	6.72556729308086	5.42794958765235	5.63740948569285	6.62322330438617	5.89198636262171	4.89844232307896	5.57817166218547	5.57873974282319	5.95380115830559	5.21408958021913	5.88838001414592
APOC1_8063	1.92667152714697	2.38554595218032	1.50672256833696	2.12111824291899	2.08027264616143	2.21998410094066	2.14944146585091	2.16330403744617	1.91852176616623	2.47709038145742	3.48725908766856	1.8985821124546	2.5056056583534	1.47158712381848	2.68037269658309	1.80549446124107	0.68582080007906	2.51251079517891	1.07479321751537	1.70403186421991	2.48598173930263	2.61555126897677	2.25419392790276	2.50773867352789	2.0312309766735	1.56529874579394	1.79640833161976	1.44442522433284	1.33158358676505	1.77084374077141	2.11836305752665	2.12689710594532	1.48529618769646	1.43925295565722	2.73196703511655	2.52106707220379
HPRT1_8824	7.93046264735667	7.98797400250192	8.18211641692258	8.08203806928137	8.03638559514588	7.93162046266485	7.94781199071431	8.10482066626472	8.24632026678869	8.10561892586728	7.97590199713109	8.07549991334089	8.02935642931665	8.05488245564843	8.24545853587084	8.07511020940838	8.00120190560958	7.76623570128304	7.97056418127423	7.99774980804956	7.64608116916594	7.89911141127157	7.71312857727535	8.11964352867879	8.32583878044557	8.4543022423128	7.95625643952648	8.35290686499893	8.26155686498866	8.10615175906098	8.13173139951276	8.20148803623987	7.97342973294875	8.16533543954194	8.11163757610512	8.16028013522762
SLC26A3_33280	0	0	0	0	0	0	0.466590574223032	1.29263341268787	0.84349121659445	0	0	0.933186309590021	0	0.615397884839633	0	0.501734558966793	0	1.08440817632737	0	0	0.437240391713099	1.83361337390958	0	1.11890443291826	0	0	0	0	0.590334638795676	0	1.81003482205637	1.08582587620366	0.218611710101274	1.54882109404733	0	2.13282709954456
TMEM97_10047	3.94571130939785	4.05324488832487	4.16041020718956	3.92967909186004	3.91898836047204	4.41211552247194	4.02446151345919	4.03274708279026	3.69106595778625	4.4299375809578	4.11626271699399	4.11859186635913	4.70868187009646	4.02237723929459	4.43677374249702	3.83887885562619	4.23670406975237	4.00133142068966	4.25891762509337	4.19472667727132	4.30470300192882	3.94110681191809	4.20187873305186	4.07206873492117	3.80401696684054	4.36414360079117	4.14538573546856	3.42699122598535	3.71526767832316	3.65307915060642	4.14649639102258	4.0631804636477	4.09035423157775	4.2781255846472	3.82460693545667	3.56491883639891
CMPK2_33290	2.7232399403874	3.70334266960239	3.94730717519907	3.42917911147959	4.13323185240336	3.73412992441863	3.29017664304108	3.44072463314813	3.50169814629629	4.23957316756032	3.42001364388414	4.45405991242975	4.89035531639339	4.12857335685871	3.73291416288142	3.95949396921798	4.45258539255501	4.17246211411652	4.46087245137302	4.00486222273597	4.40454055543512	4.20454370510609	4.15566984562129	3.20206329611288	3.67045875119939	4.36414360079117	4.28921323980092	4.04386010833817	4.22464675749836	4.03915791535229	4.11205777206347	4.27319063170021	3.58039782588315	3.69851061241009	3.40519379198763	3.99071412991756
PDGFB_33104	6.03211686041401	6.1929261290521	6.28049054164963	6.30695305538656	6.26450781273118	6.2064290058854	6.12373238645822	6.233180628838	6.43952033720562	6.21108521814493	6.48966864529388	6.40382927439852	6.45218726437992	6.13616646563323	6.427738961784	6.04182831154901	6.07337562556625	5.82784875057276	6.05047531601673	5.97520910131341	6.27550186430948	5.8303934947221	5.73360841739532	6.04518085637174	5.61957562040649	5.75230623754835	6.09601029005997	5.98980711324997	5.91060614453446	6.18771897701222	6.02050090715406	6.32112559125126	5.92407279846867	6.06403042543366	5.82963960907482	5.88838001414592
EEF1E1_8529	6.88599058287794	7.00464239795484	6.90060944903384	6.95563707742446	7.09394667368582	7.20315533823083	6.91307990937507	7.1488885207535	7.0452014131704	6.97993444806576	7.10717235914902	7.08808919179354	7.13130744925021	6.92789126024928	7.03712951343792	7.19953621542519	7.02266505589448	6.96495190276646	6.9545908926143	6.9831400942389	6.9105168394261	6.94622173383997	7.02959941031222	6.96823943023826	6.96001801422553	7.04744002208663	6.93314358038781	7.02365213539017	6.97012430418697	6.81943332794375	7.01401639371584	6.82348216669504	6.83567670823581	6.96700482305936	6.7478717739428	6.9804040521936
TTPA_33200	5.04527856080875	5.18699527831584	4.69276793350402	5.18814169371657	4.85045014377058	4.73401484719211	4.96187145551237	5.50342163305462	5.87265814710908	4.88500516658532	4.83685475635405	4.82194782741836	5.02602183802304	4.45447626668423	4.85970867293778	5.60970218240656	4.59260312108608	4.81333132712661	4.51772409913248	4.93279367191641	5.14319551100762	4.63505004959244	4.94838413408534	5.1992995585811	4.37574997002095	4.72639752643453	5.10403645898068	4.71420749741544	4.18509440316112	5.27185674061915	4.85745028299507	4.80437191626819	5.20286104047078	4.44331652923698	4.62662341774603	4.81178366661822
MBL2_32353	0	0.406027218744954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.597275943815473	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPAN8_33212	7.01659883236021	7.22124488537877	7.23929743501243	7.56995680674038	7.30381604598347	7.90783944519415	7.43000217558718	7.2235596890511	6.84043007979795	8.42769569403228	7.58500881100258	7.05886402511556	8.52470563275324	6.88740770799412	6.94798856643653	7.60904764108982	8.04839967590648	7.62433891890595	8.59671390470931	7.27719882184092	7.27607940750834	6.92201993521191	7.45385735150888	7.34096479568193	6.96715586381713	7.75844079982256	7.84425263483273	7.07367634230981	7.95557094281666	8.15581294491832	6.59492226752427	7.39459939256241	7.19267377084813	8.21292994860204	7.49558921665759	7.86162065106663
AHRR_32460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC16A_9159	5.87372527152039	5.63676387661032	5.82160989428659	5.7260084756773	5.78355078433514	5.91981689465923	5.60673830000833	5.92432848380364	5.88240496035646	5.63582692637682	5.61491288621953	6.03504519509699	5.64755076310485	5.51928035287373	5.98785265551658	5.76120832922225	5.43963351225088	5.58680160582091	5.73996457261554	5.68456488049852	5.77636209672113	5.84333837163885	5.72572256273837	5.96625837350204	5.44652021916472	5.64341449135532	5.67494824752173	5.42259960788277	5.39071138671484	5.80750414300431	5.86373832478572	5.88265514565104	5.55884786608837	5.98337840203167	5.80557935725873	5.49233036417075
UGT2B7_33032	6.65911452667727	7.41778286045147	7.01800752420252	6.76140649933787	7.20861131742953	7.01932558786438	6.98442254280206	6.97025993307875	6.76866941496475	7.613899936916	7.29247862519447	7.55730785801107	7.07609784806316	7.19210204343312	7.89819391483907	7.35055745703034	7.17220594693198	6.52683788573311	6.58392289943302	7.59199865095323	6.7250255608808	7.44155752252107	7.6310707896549	7.40221179713017	7.23301255589223	6.57062402518625	6.88111334100025	7.32153014690775	6.92281429661349	6.16849205259171	7.68731174778794	6.74512805188593	6.8480231285233	6.47482432764768	7.31648315927318	7.54333879055708
PARP2_9428	6.58285630475761	6.65513467529757	6.8323048678347	6.82318108942732	6.77571952490124	6.75629590362752	6.75884998357203	6.64620256217065	6.76866941496475	6.88555624867864	6.64498196577568	6.81265678404706	6.86068159798792	6.55878658647586	6.71118866276266	6.75896994864159	6.54704523064205	6.45126088955553	6.55025437477347	6.63266731875934	6.80027487693925	6.45827237384308	6.46916511281077	6.61854770480915	6.97425857211759	6.8654719652164	6.77920628408281	6.96522036317936	6.56278044343232	6.57120436200771	6.71452114345214	6.68343698808246	6.615043918656	6.83803177819225	6.80481308594303	6.86781019935574
