ID	S4P4_F03	S4P4_E03	S4P4_G03	S4P4_D03	S4P4_C04	S4P4_A04	S4P4_H03	S4P4_B04	S4P4_E04	S4P4_G04	S4P4_F04	S4P4_D04	S4P4_B05	S4P4_A05	S4P4_H04	S4P4_C05	S4P4_E05	S4P4_G05	S4P4_D05	S4P4_F05	S4P4_C06	S4P4_A06	S4P4_H05	S4P4_B06	S4P4_D06	S4P4_G06	S4P4_E06	S4P4_F06	S4P4_B07	S4P4_H06	S4P4_A07	S4P4_C07	S4P4_E07	S4P4_F07	S4P4_D07	S4P4_G07
DFFB_8464	5.01890162331546	4.68753896655978	4.91577925403659	4.95787365858256	4.89129656705592	4.94820056326859	4.761829304318	5.01559287924484	4.90585529543122	5.27464171189041	4.93912505844818	4.94878147939824	5.07675940917371	5.36548544652807	5.12879466913439	5.26470309654276	5.30321119841598	4.94874642154977	5.0576845937187	4.90437116308133	5.03854738017016	5.06698292988188	4.99446877474126	4.91004836572788	4.87128665190416	4.96951665476863	5.05755591823049	5.14704437971585	5.00891328450904	4.89743064336031	4.8023992462647	4.79784903515395	5.06739958786874	4.80802038727882	4.90052060658463	4.92148978487745
TOP2A_10059	4.12052547436826	2.93252058011943	3.28061762421331	4.31643167726292	2.91530174088726	3.97082382650869	3.25437858542595	3.57040326725001	3.73208925536917	4.17970749096515	4.01698173748653	4.0433960740023	3.35641997372112	3.6337777584278	3.12508578007316	3.41072464893456	3.75861465267333	3.95719031072635	3.5825097747965	4.49315392267811	3.97339367815254	3.26525245357769	3.60151543832754	4.22087581094406	4.02788046132513	4.06140786319786	2.78484728735333	3.46644351767085	3.80021454563964	3.22480666154473	3.99101550849291	3.92286424499291	4.53540846358162	4.3823663322121	4.42079970743129	3.72552706611203
ADI1_7994	9.31039669097164	9.19894792520928	9.0938821782059	9.30347181633467	9.07501970978121	9.28508326209206	8.9329950113583	9.43335134993134	9.01176772672969	8.93426337269845	9.15131576434366	9.02679680017843	9.30987879804296	9.49038848415324	8.78674143609071	9.16888779645262	9.09897493464029	9.11598270123375	9.34303197782924	9.08684888195679	9.33029723971766	9.05263262599848	8.98229849129349	9.13860357430226	9.10976583843435	8.95187801217629	9.30427851182457	9.33412872605924	9.04631391402509	9.07550119620974	9.21111128889093	8.93742563824983	9.1769020450365	8.89667167047706	9.29380079431278	8.98400609290371
LOC100912247_9104	5.19063591255119	4.7242128336109	5.10243762057942	4.72778600677774	5.06724302866808	4.78807223429387	4.42190855019367	4.98231566272224	4.28719284232452	4.80254141417021	5.00359971489554	4.61507560095152	4.97904907486751	5.15433774460469	4.78695640069655	4.67383984623372	5.05861538327977	4.93915308695959	5.15494040824638	4.57612375818607	4.94979243479783	4.79211555834175	4.37427943685126	4.20472305755548	4.7752675033292	4.40258115155403	4.93834972385952	5.07357081883733	4.73641594972877	4.35129925429134	4.8445764508591	4.89917431588069	4.54874932938265	4.59024057899117	4.95611804457085	4.96108780745356
C5AR1_33023	2.88273699601352	2.93252058011943	3.65081655023298	3.16478278543567	2.49036244094159	2.34955033515685	2.22805897988791	2.28462295449362	2.43343870798459	2.78896295722245	3.16112161315539	2.42579463180792	1.93083970976913	2.06373311093201	2.30688018820315	1.67343584365574	2.69994528671439	2.61281765611781	1.90492874857259	1.79733939831766	2.2992548726185	1.84174420686532	1.76421336154003	1.62111365679352	1.93616480787096	1.7368862762193	1.94269836133055	2.65033637944834	2.29271973271337	2.04644282518564	2.36150858380771	1.47034190178879	1.84205387300007	1.38744940414379	1.93220249794892	2.64862777622008
PSAT1_9583	11.0140356652164	10.9864993366102	11.0363553050419	10.9059083079338	10.9219137327693	11.0190849541712	11.0042664502294	11.0509248644626	10.9414765140234	10.8046692164117	10.7749734072886	10.8196473960763	10.8953048328092	10.9807897871692	10.779788779349	11.0544640273115	10.6346806777539	10.831977510929	10.7182604973386	10.9763969434534	10.5877099409823	10.8684705310978	10.8018135259147	10.9458003278763	10.7296752509032	10.9215699287048	10.437707822947	10.6987957525808	10.689322453742	10.7313312377058	10.6693139338082	10.7568785493318	10.8289634351735	10.7797145090515	10.6147810026595	10.6839056102958
SLPI_9890	6.29308619387565	6.40248048341367	6.15219920712245	6.21925759134392	5.65166512201633	5.76172403480759	5.61192243639936	6.47505345162552	5.12641530067374	6.67677419634432	6.51836691070727	6.06529589630096	5.8841978876028	6.22696569014954	5.63664452567766	6.21212368553292	6.36784188293621	6.56905969943714	6.70683120782204	6.71923706422515	5.67951026241558	6.28729124293795	5.50503064607541	6.29732051455902	5.65061087880953	6.22928967745226	5.61311192283068	5.87176532853197	5.83892827032719	5.63321965301443	6.42028153272284	6.896546695656	6.03628389841568	6.40615075754265	6.65122215562364	6.73925091482222
SERPINA9_32303	0	0	0	0	0	0	0	0	0	0	0	0	0.264130655651064	0	0	0	0	0	0	0	0	0	0.190290410593037	0	0	0	0	0	0	0	0	0	0	0	0	0
ACY3_32489	12.0215301959017	11.9274778666579	11.7130135752082	12.1514355849771	12.0785311769515	11.888266105051	11.7820617560687	11.9117978010481	11.8655479679613	11.7995712054424	11.959629536534	11.9222063044634	12.0661783605001	11.9701088037452	11.9092541597038	11.9367865425223	12.2634008603728	12.2830022600262	12.0985112540193	11.9855556971675	12.1091602728068	11.9877460640695	12.1810372283201	11.9380491333793	12.2299051637751	11.9184337764252	12.3444273128873	12.2315604934148	11.9519218504528	12.218109711401	11.9731431767647	12.3602903274974	12.0048333777633	12.0108145351317	11.9993411875883	11.9081465243368
LIPA_9004	6.37452588963091	6.48671797264096	6.46233349641627	6.47648149469344	6.28870891339289	6.38864666019633	6.43618265112848	6.31385786603301	6.54025770263843	6.70523592892778	6.49986009322541	6.10402954799067	5.82407215450769	6.11848199634137	6.35492126726775	6.19928316213944	6.62410738708294	6.18264477045675	5.86868277110003	5.94841367097209	5.91458310960534	6.16271598373627	5.89852865605665	6.35700360094756	6.14903630351813	6.28136160527395	6.07972961249622	6.02440072651931	5.79693646067296	5.97707530632464	5.89144230741259	6.15641798543515	6.20587114847448	6.04675426766255	5.85876605886643	6.18351818299595
UBE2J1_10122	7.35781710416419	7.22933357507395	7.35573795142152	7.29437422917941	7.24508779914867	7.29318225440378	7.14670848616213	7.49962978339387	7.36603223268264	7.41786635881249	7.40303186756029	7.29107645276189	7.41421911124747	7.31715980348323	7.1970897422059	7.45370504775406	7.40473078409755	7.28486490068568	7.62935407696228	7.36275341250446	7.47160668058746	7.38040882813553	7.32863445093009	7.35733851774487	7.38844567367049	7.31304528512234	7.49822367433465	7.31827555401522	7.25825306295115	7.41702072918655	7.39419352871342	7.25300925768378	7.4676795513068	7.31635789538866	7.49807953532041	7.33485674285943
CCNB2_8223	5.70054631099024	5.13162011435047	4.86976418380812	5.41388806652959	4.6472158601365	5.34344285619333	4.88960742346498	5.14151912213267	4.99981822354577	5.45975971151722	5.58407381459528	5.61781966127813	5.01535038750585	5.08445796065764	4.47803413482449	4.87024440349155	5.49128173811599	5.65327816581215	5.33174972027982	5.9965443035131	5.39012556698902	5.35961547587666	5.1572203736081	5.29280682934081	5.34256103299376	5.63145188663065	4.6655746278502	4.93819638136467	5.56015599222468	5.25372060307844	5.68640834982708	5.76498429349863	6.03628389841568	6.40221789770299	6.41770427290104	5.71844148159971
SERPIND1_9812	1.37510621333046	1.21840061863976	0.250374212889749	1.25966189466819	1.10755246493205	0.750842821177501	0.877750005237005	0.797090869149304	0.24294767079893	1.39545286892106	1.11664351630684	1.2973379318408	1.38255518121968	1.20769697180098	0.893973125974438	1.06685844262862	1.9481679089937	0.495037875072779	1.8212030681085	1.09941008709627	0.795252883071524	0.89644784598085	0.645216055324116	1.71533831677666	1.74662441155278	0.277514146451005	1.01135247550356	0.810664778053193	0.692209542167869	0.273485007372335	1.16460761501552	2.96910809264076	1.44544444774602	1.50946132154842	1.63797203408259	0.275994206790182
MAPK3_9190	6.69614368874329	6.55617153381887	6.52305215833292	6.52097144450607	6.7264787966058	6.59122899532875	6.21331112965119	6.6200347816603	6.4583727802739	6.811163221329	6.7268859874809	6.32013617341296	6.47246540479742	6.59963471983047	6.5366230313506	6.44024710009965	7.04752544456422	6.74454240787237	6.71555306169266	6.42842652013207	6.73009047802368	6.7409502172632	6.48452224076239	6.50614758353792	6.56975567909566	6.45533974628837	6.75304495742361	6.78571827179186	6.42927466337229	6.52362027171294	6.61865349090775	6.58298242030485	6.66379943938795	6.39431986762429	6.73625334173761	6.51815955153144
IMPDH2_8901	7.8908610634552	7.55528659341654	7.77441124847829	7.68214235642312	7.70242342173484	7.46330639295148	7.63774234386044	7.73385473639127	7.54387470929929	7.74017073921446	7.66464491841481	7.74891046727943	7.52065146615922	7.46044589792266	7.44034837995177	7.43191623112641	7.55906351430402	7.29053449952873	7.7517101267762	7.43915154967004	7.48548687234264	7.2456333949784	7.27710840816643	7.18691491537501	7.42054054169047	7.40618900752687	7.51754744905124	7.3848754883055	7.46176811778619	7.34105197141941	7.55207163041399	7.57543837355148	7.6097026485544	7.45379848242015	7.76881608059271	7.50859854054081
BMP4_8153	7.76361697947118	7.62320844968343	7.58092327998429	7.62651115486	7.71304914262593	7.50457392785057	7.53725037683368	7.54449498240559	7.51088762746538	7.72635046898427	7.50862622045079	7.45286782328503	7.55804614045406	7.78808084572838	7.81825919881721	7.44466633181303	8.11711280061773	7.68998115342168	7.71883038352181	7.47356821177412	7.94182261369083	7.6044937171907	7.63220073496916	7.66538470145824	7.70905673968503	7.45409314290773	7.87801086490617	7.8594269663765	7.58871600925288	7.65672952397509	7.7824347633286	7.80330046948808	7.87097451433256	7.58449254154622	7.89081573568428	7.83993525686059
MCM3_9207	3.54864611099543	2.75485329264985	3.513915019588	3.82244098622259	3.30062886192396	3.37686889688537	3.39884061251415	3.35331236928447	3.51781254115559	3.3466378885525	3.63813243104026	3.80090275629779	3.32783797236733	3.34593631843987	3.12508578007316	3.7292816064783	4.09199565423511	3.70885530835011	3.79492883473544	4.19617457478201	3.70168563824627	3.77681850354	3.65093184608152	3.75025746724909	3.67566059702742	3.75640085230167	4.15884427799222	3.65095202500712	3.75706341086215	3.77948789320845	3.53040042259297	3.82324752047137	4.27141358195481	4.24858130648133	4.5420284915448	4.27366919937405
PNKD_32906	0	0	0.463655133230371	0	0.253948485395708	0.227363911309498	0	0	0	0	0.766426706794653	0	0	0.247439107254151	0.599291167485288	0.285666572274869	0.525890286531819	0	0	0	0	0.281394717074216	0.508915501361945	0	0	0	0	0.323473639372448	0	0.273485007372335	0	0.325365940020131	0.281470830211155	0.299689701916556	0.304157999195736	0
IYD_8933	8.49398169624349	8.39153404533525	8.22908625522167	8.45857166437704	8.48546669444589	8.46200913227767	8.27006257538602	8.48305395320397	8.40523135006804	8.43928423372529	8.52676636728005	8.28730493156082	8.61239809328551	8.43622435509366	8.54627619303134	8.40181365117109	8.61956363645407	8.6272281557085	8.58899721926788	8.54058509425026	8.49524224078103	8.48501463147874	8.49624290830872	8.5270436301337	8.65169729787768	8.50996182062709	8.56790689552802	8.62515910181654	8.47857485154892	8.65763129822933	8.4568581371255	8.67080643639238	8.41616496212525	8.65035911347798	8.36035618175199	8.30560132022158
AGTR1A_33175	5.01890162331546	4.88401427977081	4.92480873432367	5.04749967787407	4.89129656705592	5.13499223741277	4.75289452519253	4.70477181060957	4.84270849390204	5.09700984496673	4.86007161972502	4.51514749236915	4.94181071420482	4.98568626574715	4.7689027942962	4.79258195202015	4.98037342713825	4.66430001123047	4.7978223692307	4.81934372806853	5.0913684858098	4.76950997193145	4.70580212253415	4.76336707699361	4.50288228176842	4.79312458796704	4.93834972385952	4.94997559951701	4.65648175535121	4.95681285174648	4.45301222035357	4.37383004868968	4.84754134605704	4.60400275228885	4.74506304419267	4.91141809616644
LOC689660_33277	0	0	0	0	0.253948485395708	0.227363911309498	0	0	0	0	0	0	0	0	0.228550712474009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1A1_9885	11.3503029666105	10.9372346425268	10.87858784609	11.477225319058	11.1200550132137	10.7397699586614	10.7177233106956	10.7450645208765	11.1852670445111	10.9833561560168	11.2164024823093	11.4894142498764	10.8529921134241	11.3810817787736	11.4273340724792	10.2381205576099	11.5949717175078	11.3829625588154	11.229227134254	10.8475304458182	11.2403021708777	10.4481406710879	11.0524296181882	10.9646577445982	11.6760273465699	11.1952216563897	11.2126782861245	11.1555487224121	10.9554955595406	11.3141198249731	11.0849090547199	11.3939051878632	10.4884910162477	10.7262525939053	10.8663884930559	10.4055825433034
SENP6_9804	8.85058832711893	8.67601871956741	9.04295722331391	8.83468959830009	8.92828105032483	8.84226153712707	8.91608611838334	9.00302452267316	8.98590720818333	8.96460062893717	8.8722170281392	9.02022987185148	8.98669164566004	8.87496146473441	8.87378116541953	9.0517432437585	8.94269354483194	8.94198644001874	9.04618275449845	8.92951655276373	9.08409367454985	8.95646344111809	8.92025241796278	8.95283655530747	9.03334290279054	9.05787862267395	9.11586073560905	9.01822441241793	9.04463269409458	8.96475076160918	8.99640861097127	8.94928782223575	8.96872696769718	9.03071920544836	9.09638975075789	9.11703887423451
DCC_32537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272157475050776	0	0	0	0	0	0	0	0	0	0	0	0
OPN3_9396	3.78146049242146	3.5379283195549	3.44026284569113	3.28758696704788	3.32853717173495	3.14599035137818	2.77874503133282	3.3791109222788	3.58550170282346	3.37526041533454	3.61079712047222	3.66243302014629	3.41193932969366	3.49702380227384	3.51993160332737	3.22048271249478	3.47455309550114	3.61557381851298	3.98004838360614	3.34217993227416	3.88040361627011	3.05702651798325	3.53287832549898	3.39919439100077	3.53614762410705	3.07444709192954	3.908624575551	3.3645127206458	3.38427024558793	3.08984870210525	3.45072020811585	3.40780469802334	3.50345085199568	3.67523578684479	3.9370210670336	3.95857798409669
CLEC10A_32620	3.82846423053384	3.6939859203622	3.67242175006759	3.73880742637245	3.96600939096221	3.71361523776786	3.35227556405701	4.09107907743238	3.23829351460162	3.93250748877741	3.83995716633484	3.36361315887136	4.73967311295408	4.94244838525937	3.73977563679491	3.60497750413801	4.4667215564112	4.32446036795848	5.44096678689562	4.95839384877336	3.99573394919995	4.3644746179941	3.83323186021588	4.3141692536267	4.2405821243564	3.56283247004477	4.14234148701498	3.59203268929979	3.73499399437814	3.43429914374572	3.24566341729343	4.74438642898037	3.53059967743867	4.06176028701812	4.14270302499028	3.72552706611203
OPN4_32609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.299689701916556	0	0
NEURL3_9298	4.44097284651561	4.57156833605158	4.33206894820927	4.53051650455818	4.03538666847663	4.44788703516716	3.88118692564058	4.26719469502144	4.37907155987444	4.599176991222	4.60693837370894	4.1656176603908	4.12720394655223	3.87363191602099	4.42137306489208	3.94974412095018	4.86535451152335	4.30964599903097	4.32215759253896	4.33877776123678	4.36528479707686	4.1361449166812	4.03283060463311	4.23684971489502	4.1284644619601	4.06140786319786	4.72219270032196	4.59235323970737	4.37185147865745	4.866797076196	4.51961079027839	4.2450192583766	4.31890524518463	3.72646299509037	4.58498572267126	4.12470871975353
FST_33195	5.38396463018252	5.03761360506054	5.88244200711081	5.13188194385245	4.97313707004284	4.0767756842588	1.32625729230424	3.27302753942299	4.82414698355487	6.02700478490821	5.05521139977864	5.30853431635028	4.93234897648069	6.57153000949058	6.34885729219275	3.15105352148723	7.14937007078576	5.15342962953077	7.24563423018918	3.78238988870888	6.82359967769048	3.86475705397868	5.77023390976645	4.58766360028895	6.49636599997147	4.06140786319786	7.97555813375079	5.72181023990905	5.38698893979661	5.44558507693404	5.72643305178565	4.47576625794582	5.48326690292377	4.21310250705313	6.60327183610919	6.28451970320991
SRM_33210	3.65678029557494	3.96308080196733	3.75574546078633	3.84261319887834	3.58142098662495	3.53393980779531	3.22882997083877	3.89043540256408	3.56328966336448	3.87353822987861	3.86331008301557	3.14329610962367	3.49140691471958	3.23563707558254	3.56247602498647	3.82154699426335	3.89281719537071	3.46326474469501	3.70435724339382	3.52035695072424	3.88040361627011	3.88592895648344	3.26312392060028	3.39919439100077	3.31495086482879	3.30865082908104	3.45349645099548	3.49888053947219	3.32640664448657	3.56726001260216	3.58117618307941	3.87391551702568	3.47578132203014	3.38764727753127	3.50165620936452	3.77079663081416
LOC100910973_9069	8.96215235534005	9.39223603695825	9.0362029638173	9.32961304610369	8.62140613061416	9.13329324057803	8.68667069109146	8.99261701070847	8.60464566413821	9.15872347211477	9.59710902527931	9.17332171092259	8.68109440172755	8.54862048569641	8.49777372463389	9.1439755835909	9.06857109242381	9.03555036261447	9.19341056259576	8.76810694095249	9.11949380552991	8.84601459173152	8.84616548608704	8.61904547505964	8.27426142985416	8.96050322647439	9.21240244987507	9.25977264814149	8.49179648603724	9.27630067566164	9.36392863800804	8.71055376268608	9.01391712796435	8.81323616295032	9.6878818878457	9.24436063102207
PPAP2B_32335	9.64915617233285	9.65617846312426	9.89336492338958	9.6261256112621	9.66816289697807	9.67223562537477	9.73625385951134	9.61428917700444	9.63775571934923	9.78628745535425	9.66678762276905	9.66672872796241	9.52737120785263	9.81528985245061	9.65353716764085	9.64628428306982	9.50697327043257	9.60089463003598	9.69653269059241	9.60753544791479	9.76807986427945	9.59008129433896	9.58867313185917	9.52589967298964	9.54097634486817	9.73069143021363	9.87309142293792	9.5789797273706	9.62381329386644	9.55376742566198	9.75419126470122	9.40778892168018	9.59413391405752	9.55690045588928	9.66303763919708	9.73525875519348
RCN1_33000	5.03902436629784	4.98820881125744	4.88834669905899	5.02119161451828	5.04218048459194	5.09231813731639	4.44428154962995	5.06411232023123	4.72757881798909	4.80254141417021	4.99305205450953	4.75794458511175	4.85433449238584	4.95120025091702	4.59536889575574	4.87024440349155	4.9187750508142	4.54287695215291	5.00173605986337	5.11722888199217	4.75400456339672	4.60050056426711	4.76684780316995	4.84900150916888	4.78762524142365	4.52725012533277	5.00375866902651	4.86542699422767	4.99040175841356	4.61975493297043	4.48002167830343	4.84940104426631	4.9211954634912	4.80802038727882	5.27747707258792	4.81746161609711
MYCBP2_9273	5.46800284871583	5.12249036603682	5.2534243624198	5.301788645807	5.20911006442589	5.17644024223735	5.34093058596404	5.0955751556034	5.08023337397246	4.83381361152531	5.16264850528826	5.26817430378854	4.84427923701669	4.98568626574715	4.7689027942962	4.78113799536574	4.37795537598265	4.62893393668236	5.14636496144292	5.21663216411962	5.23913361170222	4.75807294850294	4.92920464969894	4.97815089691462	5.1549863522279	5.13540488164236	5.28506622941149	4.93819638136467	5.14065990026288	5.01384717425959	5.09223266503529	4.74438642898037	4.95164565909015	5.06841414103643	4.7947044505712	5.16134985977873
STEAP4_32408	5.36016926050711	5.23689500789002	5.68400949446064	5.7003026846985	5.95894196346337	5.31897513528036	5.12247792293713	5.40276492037848	5.24279406809849	5.78181364409105	5.43618735659048	5.49495716076285	6.11499456294298	6.14160601401854	5.43960201532212	6.39216104550925	6.12126834425092	5.33264866502287	6.56603926925195	6.43479251970814	6.03811952619328	6.19700185061051	5.84645174497468	5.54456970504703	5.89863277268155	5.51582787863139	6.20420483564386	5.73548655891284	5.19825292009741	5.45933882116616	5.38439124652173	5.83058670065393	5.49709640445905	5.74525236551427	5.69848039682434	5.44583596072816
NUSAP1_9385	3.01052339547955	1.86938672212921	2.26011972645653	2.92097581523259	2.33393663817061	2.65340655503421	2.42089684419884	2.04780836950724	2.38360372438295	2.6553086266001	2.95918217954298	2.56557399018735	2.07539396962746	2.30131229474087	1.24686941578061	2.30495491010739	2.65027327747123	2.46020136642178	2.91562422539273	2.57327094223857	2.56133678392288	1.75234695523312	2.70016036162392	2.36520203423168	2.68216134394878	2.83815146242165	1.94269836133055	2.39856301168911	2.23098297034206	2.37141459021353	2.76441078554061	2.65824040953513	2.8997560118792	3.18281742493896	2.82825447143026	2.54820210023461
IFRD2_8875	5.51185895459208	5.41196057278852	5.50292420950672	5.6149179655486	5.53074430695909	5.39116752026842	5.46647632549247	5.70771168155268	5.42627999077122	5.68224201803543	5.56994897025811	5.37971694110237	5.52369770893388	5.45435538218866	5.23124095336601	5.65786789876088	5.90005076971708	5.58724921572773	5.67360481406404	5.35732226500609	5.30323157815026	5.80527086916651	5.2076316815815	5.33793781940201	5.55986517421442	5.54233478729563	5.49459859435679	5.5774049090828	5.35116546999688	5.37477799828217	5.53365262440421	5.78498012385268	5.72572607711224	5.5457883178917	5.67216041499189	5.45972528367948
AHNAK_32407	9.04097302758837	8.8568642398873	9.30872963475328	8.95306804328608	9.11061604725376	8.8075073528779	9.05613546234982	8.9197820494824	9.02554202614128	9.22263219015994	8.9348676935874	9.13549334051366	8.96249229991136	9.17074259459432	9.07131266833974	8.94104842713242	9.45503139472502	8.77070131725287	9.64989664844403	8.99882541623129	9.38315545526247	8.93821034309714	9.04101371680768	9.05772905512676	9.24473688733938	9.04055023351828	9.77580706277327	9.11556819375568	9.10771744442723	8.88291918861021	9.04073484428597	9.14119871840076	9.02767917110643	9.11903101890449	9.23151478969196	9.26329297223895
EZH2_8584	1.80927159270338	1.77931208592919	2.14119769835894	2.19710744092322	1.45006131349114	1.96413849209378	1.66790077853026	1.76433761228003	1.75885970171004	1.6033065779027	2.17160935289903	2.09758941671022	0.680537296833971	1.20769697180098	1.83788682352864	1.34074077837137	1.46429566774731	1.60728948451832	1.30919088709901	1.33546085762224	0.575558590508914	0.719058820879586	0.990558183658467	0.87219804842838	1.12291280960077	0.88629120692819	0.686594625617736	1.17421409899373	1.15802184449852	1.17142767011511	1.02486476472037	1.59639026880532	1.6573353815052	1.50946132154842	1.84063484230633	1.90333406303289
RALGDS_9656	2.74252218844093	2.7067940381212	2.89598715328224	2.76060084363429	2.71842135299384	3.596351247358	2.55029552060043	3.09766751848482	2.57337903676409	2.40070646839955	2.50428371026992	2.69299866252932	2.59043543875714	2.59732795087853	2.73653829887279	2.42746317863518	2.7944355308911	2.22780877087632	2.78912429711889	2.52635120273094	3.10415925132593	2.67451301067328	2.0362762037064	2.81162712477708	2.38965068970056	2.39014241083641	2.90710596741729	2.25401873893891	2.4087916049671	2.48334649900682	2.71978595086644	1.81959550591112	2.81396274774409	2.2308406814753	2.44870503011131	2.49523999719884
STK25_9963	4.62529125738102	4.78333735835618	4.63685472271381	4.37300405801307	4.83403762630534	4.7969581265317	4.77070908971922	4.8866359921144	4.66637467280137	4.73788688327047	4.68764759486977	4.49196891925748	4.97904907486751	4.6516630394321	4.65556282799191	5.03347296295971	5.02976961647647	4.76547620409108	4.74199912763852	4.98466506094979	4.81808959060606	4.53499751790605	4.72899800455928	4.9199763440807	4.90570783120535	4.69020657721706	4.61862388900038	4.69391304856414	4.65648175535121	4.66793314188799	4.57076103806186	4.92343147432613	4.73533659443151	4.86628076049534	4.74506304419267	4.99962794432429
MGC109340_32287	1.49649598938707	1.86938672212921	1.86916809895438	1.25966189466819	1.54827035713761	1.83204280644977	1.94393067187306	2.4397728143751	1.0706974680545	1.39545286892106	0.553230313599034	2.03482065915609	2.26823418950171	1.85573970232652	1.13855330941616	2.78916169143511	1.07008327127478	1.50696234009494	1.73231744256529	1.22225786400242	1.44142517926661	1.44517268615102	1.50228671982392	1.88712016382387	2.02234730629841	1.31309017508954	2.01699538858146	0.587537489114262	1.40163951860951	1.72070109043237	1.8837765972671	2.10056355471753	1.44544444774602	1.72630654080592	1.1200128589454	1.42579537941537
PSME1_9603	10.0048557345901	9.98783877927148	9.97387281188834	9.94986946264671	9.95951776105763	9.96982182236698	9.80729105102128	9.82311754448548	9.90142925148969	10.0316233930524	10.1744658450445	10.0681592363739	9.96829754269513	9.9444527286831	9.90799657508528	9.98642318537576	10.1034382692544	9.89130768128993	10.1198309790769	9.97411104870371	9.97303852844251	9.8785141924068	9.9489170176985	9.8253215523409	9.81708716809703	10.0112834923103	10.2444262836795	10.0700875174837	10.0100527004346	9.96511503304087	10.0738473357904	9.92510744443404	10.0918431238159	10.1284854473796	10.2359407458443	10.314411400487
ALDH7A1_8028	12.5179900144079	12.6830303706891	12.6765477240042	12.5084849388386	12.7026289087625	12.7813051730658	12.8785028149805	12.7638801939243	12.804221489794	12.6751084167127	12.5438503858137	12.5435442452132	12.7324841228035	12.4726695996492	12.7741970789742	12.9309095994421	12.3694328812472	12.6529350619157	12.4525628630857	12.694754570664	12.6692801637014	12.8541512553361	12.8980290336527	12.9025083773483	12.6004832612235	12.7126611931167	12.4925085092004	12.6446177958111	12.6040631770007	12.5869611256199	12.5263496319672	12.4533608906193	12.6822441066775	12.512708656964	12.5322583806824	12.5545213052586
AFM_7999	6.40972563808025	5.72105979095005	5.76165463438252	6.33056885865905	5.9942179002294	5.9567169140276	5.58196611447678	5.75281162490714	6.21295506693564	5.93386706953755	6.21677902221094	6.35266820272634	5.64450734121165	5.94969525108261	6.08267508302305	5.48525510481112	6.58498523782247	6.18670429222331	6.10387557305863	5.97049047907158	6.33389476697589	5.65304746902033	5.84645174497468	5.90097084717855	6.52985408904555	6.20460755701249	6.15569574845437	6.14202805885776	6.26572317654377	6.3499227517779	6.22655632814741	6.41351079045841	6.24327656178352	5.97971954941867	6.20927831846678	6.16668095413858
RFC2_9676	0	0.288237695810248	0.463655133230371	0	0	0	0.223424361559119	0.244154510770828	0	0	0	0	0	0	0	0	0	0	0.276373340842945	0.251501092207449	0	0	0.645216055324116	0	0	0	0	0.323473639372448	0.269334910080969	0.273485007372335	0	0	0	0	0	0
ABCG5_7947	0.541407238109656	0.288237695810248	0	0	0.253948485395708	0	0	0	0.24294767079893	0	0	0	0	0	0.425797318865717	0	0	0.495037875072779	0.50821862560823	0	0	0.516760046805782	0.190290410593037	0.272157475050776	0	0.277514146451005	0	0	0.269334910080969	0	0	0.325365940020131	0	0.299689701916556	0	0.275994206790182
GATA2_8689	3.12790637720536	2.84642016635139	3.62888287457827	2.95843096978133	3.55803643508343	3.51252123664772	3.22882997083877	2.93325995001747	3.37209025163004	3.51042825073695	3.66495942507303	2.84708205802119	3.20748675405237	3.34593631843987	3.20782300001032	3.68083745905317	3.44572550324223	3.26251025842487	3.75035367663487	3.10732030400282	3.52862990793348	3.12982596862486	3.42338220953618	3.21792800093168	3.28038948509546	3.42717831601318	3.88897497674599	2.86463104430084	3.46693396632485	3.15890519935022	3.04323608544408	3.14444595164425	3.38943866201244	3.44993434254093	3.8921161931914	3.85728497020737
S100A13_9771	4.28120517433912	4.27465365451648	3.89089801572378	4.16446078755863	4.26935470393915	4.37854581499827	3.79676519562278	3.99424251238454	4.03617626058658	4.16338831447816	4.50669030980944	3.92723832136535	4.34252412647409	4.39365588893731	3.84692180139626	3.94974412095018	4.18214013507426	4.30964599903097	4.24393175227319	4.07098547693435	4.12296428711676	3.88592895648344	3.91641331369994	3.83665064926604	3.77830468103332	3.61371330677877	3.96601688482669	4.48309896070324	3.99850254106962	3.8226913959015	4.15082381924101	4.03842874298149	4.045373424429	3.87005878910448	4.1234052567707	4.07142946532211
CEBPB_8281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.575558590508914	0	0	0	0.305179644553269	0.277514146451005	0	0.323473639372448	0	0	0	0	0	0	0	0
CP_8366	8.5883210835586	8.7928440585764	8.97231587031318	8.79059089515371	9.07295886056488	8.54873817130796	8.602136122602	8.42463797480425	8.45659863390236	8.96401187133616	8.81497949630395	8.84894278193578	8.99466872430101	9.24468826525773	8.96481617605303	8.99219377599938	9.10417270228614	9.08151431217747	9.42286669507759	9.28086697639242	9.11439836748972	8.79376330439871	8.74312413163448	8.43830223936097	8.97172364238658	8.69189477326576	9.35707832576633	8.76591667149584	8.89343135466821	8.75772406994735	8.77507120179136	8.85784871587119	8.95313444024512	8.826503561407	9.18165820294443	8.96526358781515
