ID	S4P3_D10	S4P3_E10	S4P3_C10	S4P3_B10	S4P3_G10	S4P3_F10	S4P3_A11	S4P3_H10	S4P3_C11	S4P3_D11	S4P3_E11	S4P3_B11	S4P3_F11	S4P3_G11	S4P3_A12	S4P3_H11	S4P3_B12	S4P3_D12	S4P3_C12	S4P3_E12	S4P3_H12	S4P3_G12	S4P3_F12	S4P4_D01	S4P4_G01	S4P4_E01	S4P4_H01	S4P4_F01	S4P4_D02	S4P4_E02	S4P4_G02	S4P4_F02	S4P4_A03	S4P4_C03	S4P4_H02	S4P4_B03
RRP8_9754	3.50965519278875	3.779798313389	3.80633087223476	3.67118881472001	3.83470486030441	3.19955871351191	3.85987821035658	3.67898882334897	4.29442377273491	3.66547388378568	3.51480841351452	4.27411410330661	4.81943602394145	4.00622464096198	3.54640671905337	3.81428060502616	3.38193490714837	3.41703075482601	3.42656341232135	2.95021245970619	2.75371787735686	3.42903131773308	3.51719251876716	3.67303593212516	3.46812978417552	3.08480397941412	3.09810714713742	2.69937515659812	2.98380338480715	3.25713651065498	3.19666574519789	3.32133210575273	3.29252666537556	2.78625590137398	3.22215794096488	3.15653773939104
HMMR_8814	4.26758434274117	3.92125929427541	4.73678351216694	4.38932109331839	4.53064689189211	4.11882090119433	3.25374226226394	3.92887433451717	3.90368815958998	3.81120497836348	4.2885797266396	4.50853046775641	4.11613795179095	4.41571787611507	3.68033529643799	4.25499304967594	4.2297376824332	3.95625381867163	4.13227927346608	3.82766296222553	3.64259295400675	3.96863929016917	4.50350014003483	4.11075610270218	4.46543627761467	4.65421810639449	5.01860356159379	3.5838091902478	4.99621883977845	4.58247176142858	4.40990445358583	4.40875988115012	4.51374175876808	4.65556156892803	4.5305302042717	4.42755523379437
RT1-S3_9763	6.8994097808437	6.89239007822729	7.10385542952959	7.10908595999062	6.4634710489409	6.92103015174582	6.60075480981662	7.05209144004892	6.86994874294964	7.0571510265822	6.61986381810111	7.2073479123978	6.59435016610482	6.70354234836955	7.07558966048853	6.53093816124621	6.94861473272707	6.87771849423039	6.93888344352711	6.75676275553221	7.26225712617003	6.81588781674497	6.73876198102873	6.68904094062199	6.66768219362229	6.42972367057203	7.26136570577658	6.90564288255351	7.30161990803385	7.24775652552675	6.46866409958447	7.324647359912	6.44312006816419	6.72169469408527	7.20405948837536	6.60907757305883
NRROS_32404	5.24169281549294	5.03728630623778	5.37692769640532	5.66099702498418	5.05157640132469	5.59941608494678	4.94880096942699	5.25705022424608	5.12344954973818	5.17257312638708	5.06394476379496	5.4200922659758	5.59120437395629	4.60627834957162	5.38941954458214	4.46655054981234	5.53328582517129	5.33474892581915	5.29134138605306	5.55658965810841	5.24990862397063	5.23419007919057	5.77647515776172	4.98845225882364	4.58551481340784	4.78047185982384	5.14258242480549	4.55338421196159	5.22388772965581	4.95246962407323	5.03092254599528	5.10264485209275	5.10319288947332	5.0144619079261	5.01812401246065	5.0439842668259
NR1H2_9359	6.695401415328	6.64459156664366	6.64170836064289	6.77978417206903	6.62498204478809	6.85726370455131	6.73208632455506	6.63519060683409	6.90093534666214	6.84222678168916	6.87618775050758	6.82300562012753	7.32895618420307	6.54959945362222	6.8525484741918	6.72848573963715	6.64327065047148	6.79537044959315	6.65915842453884	6.38465595702645	6.60745018365929	6.63523557250893	6.42460111842925	6.6763417350907	6.68122325027923	6.68513129575824	6.73199062446526	6.58371741004349	6.56742199958028	6.52444214282526	6.48979817633548	6.41508730136545	6.66853036245627	6.50296591847317	6.58758973387042	6.53056945953684
DPP4_33201	13.0658156774237	13.032796438184	13.064013717485	13.1739437469605	13.0053961952324	13.01936811012	13.0486902627571	12.9417155823981	13.230084182855	13.21219046155	13.1174112505282	13.1954766393695	13.0089632668436	12.927037190494	12.8843348939309	13.2118745735636	13.138808866112	13.1893023079631	13.1767793734918	13.4689067751183	13.0624370750319	12.9931504362467	13.0686779194636	12.8170038488817	12.8188629866131	12.9516024003465	12.9328311943699	12.9159275364588	12.8671735043256	12.6555257467335	12.8968986735572	13.1695954622681	12.842273577466	12.7597740679894	12.9584016577482	12.8732137505332
VDAC2_10151	10.5558349357437	10.4986404481221	10.5947920819244	10.4752091643204	10.5161862450719	10.5458554185656	10.5011609175186	10.5669894146893	10.4232487716648	10.6040880180073	10.5226912523332	10.4148480197917	10.4768593176641	10.5995585309072	10.5093788239911	10.466883389351	10.5466265863381	10.4240262295228	10.4378436743445	10.2141085146912	10.407421985701	10.5471413248415	10.2414005855708	10.2864198817764	10.3390337195838	10.3831826379201	10.364261679997	10.3346913364788	10.3933338018222	10.3639288109636	10.2669471774344	10.2343054048009	10.3336040349429	10.44694189544	10.2404983562768	10.4282444663986
SNX11_9911	3.92293463399145	3.85226194884488	3.93143624670462	4.12389024717748	3.83470486030441	3.74887982377884	4.11812737291713	4.11684123857577	3.6354448303626	3.44499163428788	3.71905646562506	3.74138573128353	3.14861212344125	3.93694161368652	3.62824611475423	4.13631498963041	3.93718472737804	3.62820647335897	3.58787561186609	4.1130324107546	4.1423428981211	4.23239311061056	3.64319515618841	4.32116961228685	3.52930606193099	4.04827257599743	3.36572621699015	3.24680180489715	3.7007477466708	3.94464921285763	4.00268509572449	3.69982844399586	3.64717221236286	3.92954951849541	4.11629642582453	3.94294842230756
AKAP8L_8009	4.54557008853309	4.957406184163	5.22633709218858	5.17860430971097	4.71861907896793	4.92943098944296	4.20417976372631	5.53654763500521	4.60157178404257	4.21202998350268	4.72773638162952	4.33638461012653	4.43148256499086	4.65022989260041	5.30068443350078	4.43337582162983	4.73093634716865	4.9684150005279	5.05418624569995	4.47385571910735	5.02657496976205	4.72647374490804	4.03674739807386	4.61534535082767	4.69636235768018	4.47907588912235	5.09426171769861	4.72670975122289	5.02873188631157	4.53483002844523	5.04526919015866	4.50716153004311	4.65941555948594	5.05915403730701	5.16709849826852	5.11968333814809
FBXO21_8620	4.79500294219044	5.06803976378761	4.53469423739874	4.59602133577858	5.37878657052496	4.63838592745802	4.88074539887136	4.96704297820863	4.57619960150152	4.46790529049031	5.06394476379496	5.00670042652953	5.57297729784456	5.24486793768039	4.55481270458312	5.25518882147191	4.35001250158708	4.56865701425778	4.71306800082321	4.57130184566127	4.63458158567837	4.88820749544665	4.34562905713039	4.76678482042279	5.02846465644926	4.58669067851741	5.16614911673076	4.88142751565855	4.72576480639455	5.13927862837859	5.91804641039735	5.38737087787507	4.38349340533031	4.734840136823	5.88269833841173	4.3381883167899
DCN_8441	9.03414422163274	8.40744673261938	8.70827784696341	8.86921842982847	8.7195715905695	8.51879149499165	8.59488278690954	8.76445155252976	8.77405586816216	8.54743323406554	7.92953863402668	9.00172090034171	9.04151382435826	8.59252287601123	8.97608130480995	8.56202612338298	8.81359614598177	9.00889714542203	8.59483560482278	8.43882008993623	8.73697572022395	9.25495004575295	8.01735794214724	9.10536088634802	8.84619579290123	8.41224932399133	9.08380706097783	8.70782861770437	9.27962716148764	9.1683064549001	8.57485630561415	8.73362556207815	8.84937508018733	9.03600359929653	8.85915326827676	9.04140319467123
POLE_32719	2.05255069724133	2.29021462378054	2.26362655910015	2.26759570166329	2.54218483986514	1.98084405818027	2.07103755284851	2.75546072403899	2.49967503085855	1.48453187090077	2.49460734053768	2.14195108098637	2.21144653464177	1.3259149577573	2.28222110071766	2.91335559929282	2.15174287742734	2.12679065553859	2.20291396220592	1.61840185210265	2.05640713902706	2.46893930783647	2.29821912498779	3.04160933191851	2.27347559585174	1.44739801058431	2.64059440636421	2.4584022617692	1.82621018365361	2.77334917148967	2.09334017743796	1.69998128681501	2.06542740722286	2.28227685373416	2.45585001128341	2.13518851135006
CLEC10A_32620	3.76485040739336	3.53761980858169	3.39299414953165	3.79836001145883	3.23928082606144	3.34613280192231	3.25374226226394	3.33387921002379	3.47995864351483	2.77491494689678	3.51480841351452	2.88761737417205	3.89920890871287	3.52962455578376	3.91582612215402	3.32864117492678	3.30465322294414	3.06458858574162	3.07384964770894	3.04373216999978	3.42837032167655	3.7615240191173	2.44386373019397	4.18435689480817	3.89737456952507	3.64551528019145	4.15956348862986	3.69927833931243	4.20621991315736	4.3544832979736	3.63641839532317	3.93011854613992	3.66453500132129	3.85038747420203	3.88552972589948	4.51170779865663
PIK3CA_9482	3.89267326545242	4.22401525922742	4.17862442219954	3.5678673850973	3.79346711311365	3.85063075370989	3.78738546678446	4.01244693620585	3.42416896584966	3.44499163428788	3.18785650673919	3.49066715026458	3.4968394042232	3.93694161368652	4.06042442106499	3.53037209784207	3.67591566794865	3.29859263454791	3.33859711603144	3.04373216999978	3.34925879127941	3.60483509335754	3.18558724171248	4.38499949595	4.26420676315274	4.09762229671986	4.06243744706929	3.90571630731751	4.02469734908567	4.43455003595683	4.19510745815647	3.78074566026919	4.18121802699434	4.20880778795947	4.16864905586665	4.1142379806298
IQGAP2_32488	0	0	0.397070072936142	0.371254309347387	0	0.408680404665989	0	0.381585462463594	0.50917345039215	0	0	0.890171416440512	0.682782140206209	0	0	1.00373334466075	0.78657750107673	0	0	0	0	0.431838186898658	0	0	0	0	0	0.584543221761222	0.447547969746432	0	0.407880152541977	0	0.203757782800668	0.492401105185187	0	0
FGB_32596	2.05255069724133	1.04352688347321	1.18099026141135	0.911063180528495	3.11088358322524	0.726780753470506	0.439107433521271	1.32990649501302	0.884769138000686	1.23186103502786	1.4533362779198	0.890171416440512	0.682782140206209	1.3259149577573	0.540641448282127	0	1.18187254726022	0.706107526996812	1.18398152224055	1.19784467509747	1.84198858383834	2.04982626536788	1.85293168161565	1.48981144462469	0.564971339687612	1.10530147942454	0	0	1.67008022578236	1.7375885511098	0.985649621139083	1.32153079615531	1.64326501121664	1.27723788243273	1.37977199180028	1.29520543192545
CNDP2_8341	10.867030809913	11.2976320919549	11.3574013635381	11.3590565843088	11.345582549748	10.9509787424633	11.2818917404891	11.3478204439194	11.5657492231212	11.1317825550674	11.393247991945	11.3846959615495	11.3310645392862	11.1487427902583	11.2923199971627	11.2506279683264	10.666179154285	11.2057946259211	11.2743812313371	11.3211700809255	11.0207352142562	11.4121793400667	10.9917132805924	11.0673724286682	11.4204924107795	11.463103008163	11.5372543511748	11.4928477818335	11.1952582562711	11.1514477311292	11.4477427466729	11.7132077387418	10.7309122123318	11.0245338831641	11.5231172166574	11.1219937689035
ATF6_8098	8.03169565287231	8.13712712843242	8.08182911011214	8.01662006123796	7.95106309965347	8.27369180732016	7.90733698218096	8.08575844609586	7.96742892423104	8.03698323637418	8.06993036434919	8.02003034469696	8.22291233485879	7.95497907957093	8.0306492487592	7.85604772515563	8.05123221987085	8.02399562027858	8.11830991574579	8.51223609540337	8.17536577034371	8.09556005317991	8.67612183354785	8.14531844556757	8.03743457413016	7.65768277882609	7.99236940028555	7.8905308006025	7.86226507376844	7.8946932345598	7.72171821535518	7.98019400300585	8.12910655715359	7.93345687566466	7.92257060122597	7.87522766336366
MIS18A_32385	0	0	0.708109313128149	0.666260161034236	0.851293224875238	0	0	0	0	0	0	0	0.682782140206209	0.810203805054052	0.295499182888091	0	0.626423330282817	0.506836549144684	0.277395537363836	0	0	1.03340797541263	0.834873387663347	0.929231480653935	0	0	0.661535313795868	0	0.788636407205564	0.474180403389981	0	0.459251041867743	0.54110124758775	0	0.401034569855785	0
NFIA_9302	9.42621898706074	9.55869094035621	9.71310208741562	9.55797730226461	9.49964968529315	9.61347336630246	9.48900211284636	9.53740487349444	9.50466813462553	9.60000878967878	9.63563010891651	9.48840175464238	9.56402600961085	9.62134005953213	9.28290067689652	9.53980293420213	9.52877553910097	9.44154523931319	9.50814501393296	9.4232078451394	9.42093020797901	9.47252401032885	9.41425598152936	9.18596571770033	9.19430602000131	9.13821449809994	9.34485020668847	9.11118357833467	9.25321357085275	9.11463041647295	9.23798890218294	9.14527108971499	9.14171782310503	9.09675378982873	9.13142994954855	9.27830904665022
AGMO_33265	0	0.771891525710851	0.397070072936142	0	0	0	0.439107433521271	0	0	0	0	0	0.682782140206209	0	0	0	0	0	0	0.601779058043106	0	0	0.334835392698449	0	0	0.656010426181534	0.661535313795868	0	0	0	0.407880152541977	0	0.54110124758775	0.492401105185187	0	0.719205595619875
CTNNB1_8400	6.60962938468462	6.68483295112473	6.67787298032439	6.56406009437167	6.82751974084156	6.66115305144004	6.48519423024273	6.76937341314791	6.66859890780548	6.58283302571269	6.63676474607604	6.32851082785491	6.91690659713185	6.68253091850532	6.88897507716895	6.75558071222217	6.37053410403421	6.44775877906133	6.34606793977471	6.31602256535541	6.362559261574	6.59934141360272	6.01660715201882	6.82181740703174	6.55451940632099	6.67703702147584	6.53789980299645	6.93539001187573	6.81119443060216	6.76538471317684	7.20656488894948	6.47102045242945	6.6598990961687	6.4932270800704	7.02750364933536	6.51281109382429
CHDH_8303	6.14117456504448	6.31988947653891	6.08430488607533	6.29959970485536	6.47655756770126	6.38409654894825	6.24242548217954	6.5995999631242	6.44156010112789	6.27474998602	6.36990395127189	6.50154446383099	6.15394621792233	6.29657286386715	6.57834668962391	6.21680990438564	6.08489701150884	5.91531241445207	6.26088663119706	5.88190254347976	6.05501426917924	6.57314471365367	5.35645109428389	6.65060297149317	6.77892203595306	6.5139313833365	6.72407323166847	6.98174532265206	6.57844553780794	6.76538471317684	6.88627988312938	6.63778033733124	6.51905702809765	6.71891180584902	6.78496166428242	6.25038372530501
ZMIZ1_10210	8.78407777199614	8.88757005550895	8.77657596381988	8.93384439986599	8.85350727429274	8.86421369499334	8.87292522525548	8.8634311350237	8.88282663634093	8.95149723652095	8.92829382902742	9.08001769308238	9.09038739740028	8.70359022978728	8.91828338736962	9.0256428871354	9.01402800214297	8.78559592040164	8.74923233106995	8.61293946445753	8.74665514517518	8.64457809165897	8.62262444041944	8.58987980968597	8.47656139408255	8.39013813130774	8.57764068980016	8.60051582582141	8.7991729030742	8.52030527656223	8.64835858497429	8.51602453249717	8.60093671882946	8.33979081427783	8.54073538862113	8.36329306175514
TNFAIP3_32414	4.14457294554793	4.4274522497596	4.27621308987015	4.3273999218864	4.50533011745666	4.59993931324446	3.3065731584242	4.58560735931963	4.12978975950464	4.58061952109344	3.51480841351452	4.45339970742311	4.69011123326907	4.13554315022385	4.29567777902077	4.36464619204099	4.40040978911602	3.95625381867163	4.35786522932029	3.63074445167505	4.33943494393645	4.33573459441994	4.05952918779447	4.50476477903333	3.98733011964942	4.04827257599743	4.33615813417624	3.80618662745991	4.48925444830147	4.29852517112705	3.63641839532317	3.14915952629288	4.10695850694939	3.65459038844446	4.00552220956585	4.12763490338575
LOC100912041_9098	7.92172985396342	7.99232246652865	7.96595204168979	7.89382252269345	7.7420810913767	7.95939685320473	7.75410069169595	7.95632008701793	7.65241441337198	7.89161155945867	7.70355593143617	7.69415039290012	8.02928674401143	8.04416040937278	8.12176647902388	7.98184206895009	8.03138081952631	8.00639084501629	7.84260986393334	7.6513912044747	7.78424902852471	7.6656397784704	7.65554736724199	7.68837147123564	7.2295915315319	7.53317498819426	7.30977942121823	7.36943680992388	7.68236900665196	7.3372669313561	7.39479089595032	7.34474709439714	7.40283250130501	7.78570422867547	7.4192129809403	7.80296023177172
MSMO1_9252	5.96332518137667	6.25454679704541	5.89757232394492	6.39324401831317	6.08197323326159	6.1776924059412	5.91678240330779	5.90786862101204	5.77480785883064	6.05824334750654	6.0920881549541	6.26589203528774	6.4419978787427	6.00653516913327	5.99920514026933	5.96153339391429	5.88259893385127	5.81100771680629	5.90027170744054	5.68551174145218	6.17456960851263	5.89781656916557	6.10138693895904	6.08566553572254	6.08979762563395	5.91406392856708	5.982967555864	5.97604170093081	6.18294917537669	6.11056255360295	6.34074127369509	5.72044952021916	6.1421615557633	5.92110054195377	6.25978576917818	5.92936570774397
LOC100911867_9094	1.36412067210806	0.436965088468514	0	0.911063180528495	0.487546753349267	1.20782054183404	1.04774486673203	1.14475843525683	0	0	0.659439270773815	0.890171416440512	0	0	0	0	0.446244290503788	0	0.277395537363836	0	0.654850676944919	0.431838186898658	0.334835392698449	0	0.564971339687612	0	0	0.584543221761222	0	0	0	0.459251041867743	0.54110124758775	0.492401105185187	0.971856894226738	1.0915182324943
HMG20B_8806	7.29897775271379	7.21446695393026	7.1560669262071	7.24926151010786	7.04077276292497	7.17751714390818	7.05901651483563	7.29117254172636	7.04660798541947	7.0571510265822	7.04395585763314	7.24841291373877	7.25084875143358	6.9781294404592	7.60823534491183	7.28817999099649	7.19156989590044	7.47232996840647	7.18574114799079	6.60777330339392	7.1731876070581	7.08051081164799	6.50564204270745	7.54903634591561	7.3318629415769	7.55100073665544	7.39701853631504	7.44583223705475	7.66178627070103	7.45392672262953	7.21293356206513	7.35799301134734	7.35015394736388	7.56639284206591	7.36695768599362	7.43925327573351
ARNT_32339	4.19504294667876	4.58460050484519	4.15315975955662	4.57840738933992	4.65096682562659	4.45668444539494	4.65489600545286	4.74069472638101	4.52407604140342	4.10302525557826	4.56067069557421	4.24194104917165	4.43148256499086	4.88905717308928	4.85594367060419	4.59210961176369	4.51920017524161	4.50321826471966	4.13227927346608	4.439854013836	4.49454277907972	4.23239311061056	4.50350014003483	4.61534535082767	4.49640580991383	3.99717479648336	5.01860356159379	4.58375674513172	4.36743439481523	4.38166893955095	4.70921281647222	4.74755527062823	4.67663249562791	4.74581821631623	4.62723512240976	4.501453280498
COG2_8347	3.24802569254585	3.29922091338644	3.10499765234087	2.58234105294414	3.87479655745302	2.71523620090329	3.3065731584242	3.53568555002381	2.79187320761753	2.67689716111666	3.43975164029109	3.04507050003969	3.71200659765303	4.00622464096198	3.3987610084381	3.00652702677235	3.27794449763528	2.78513927493588	3.45473266239462	3.402634357761	2.81388507904753	3.68530572994525	2.80907903395813	4.03319767117979	4.15198332744367	3.26840256198018	4.15956348862986	3.85680960034679	3.88960771335981	3.980655591184	4.57721396446645	4.03280122614605	3.61180689165836	4.28604456581521	3.71997963789447	3.35182939328883
LGMN_8994	13.2106965127559	13.2758004037957	13.4893537631346	13.1527604552557	13.3965258821025	13.412979421627	13.2546095131005	13.2787840799438	13.2746971173179	13.19049976486	13.4403977478784	12.946474262774	13.2081128025358	13.4738933558785	12.7977294999365	13.2888068211742	13.1641265003379	13.0810580752812	13.4003711659271	13.3965549480516	13.3468087820212	13.3546791551141	13.7928686673618	12.9962971362611	13.0077093974307	12.8655198713931	12.98376548265	13.0925721169537	12.8743893592093	13.2311604369383	13.0090486143114	12.7709305027402	13.153177356756	13.0740755663548	13.0775866193224	13.2211934896176
ITIH4_32725	1.17591099693631	1.93735499770626	1.36969227214725	0.371254309347387	3.29943391194077	0.987257674834563	1.27683080369368	1.4939734282206	1.4291811469531	1.23186103502786	1.73025930058562	0.512680145420146	1.77438833857234	2.25317110009537	2.06430823302109	1.81268531885701	1.39572050727188	1.17810470675544	0.509959084950584	1.49136769649928	1.10360235501954	1.62933673699208	1.20549729399416	2.46500973174881	0.564971339687612	0.656010426181534	1.96673507014769	1.32117330500415	1.82621018365361	1.11595643894216	0.725496733169635	1.52313010443793	1.24199169885897	1.01218294976819	1.19018367833849	1.47366069872525
GSTA4_8757	7.91233331355678	8.56127839018273	8.38502580852178	7.99188492338272	8.47743404658589	8.01524621679069	8.81256247146188	8.58271404980662	8.46406029954703	8.06389429255086	8.27005155434529	8.22526536396903	7.93966072763331	8.27924703082473	8.2030246943377	8.66028354710386	8.27200179342902	8.2621741331477	7.94421233808704	8.660772215958	8.17536577034371	8.25566322191077	7.89127527038719	9.42676502302795	8.58498931852627	8.65822366601621	8.68757823598953	8.50653989569079	8.77062140505458	8.71322366296664	8.05695605546119	9.24756295353041	8.46200039253978	8.62931116321078	8.35412885634146	8.2697206287062
CD3G_8245	2.73705886447204	1.7975420637717	1.945412154941	2.50985560270897	0.851293224875238	1.39909192981431	1.27683080369368	1.89722294432355	1.98646260982805	1.88650933184361	1.73025930058562	2.27509153929947	2.00940514183745	1.70503896781029	2.47149736198586	1.3264069505599	1.06175281917575	1.98058008909267	1.9092215549102	1.61840185210265	2.15274088488188	1.26051043349472	1.62754519798348	0	1.95462392578641	2.33056818540439	1.96673507014769	1.80645631788978	1.67008022578236	1.55858315553187	1.20598028606837	1.32153079615531	1.41610303498495	2.28227685373416	2.17791756742239	1.70574063212382
B3GNT1_8122	3.73104327185492	2.94884691976368	3.34881248633599	3.79836001145883	3.87479655745302	3.29891025242594	4.17606210571551	3.41801832664861	3.81969591442994	3.90077436380435	3.78118233456371	3.69460706366695	4.11613795179095	3.86416279937181	3.42952372991631	3.70732451836409	3.19471687950331	3.55259123966812	3.10972437660225	3.21434075540326	3.46635659434581	3.60483509335754	2.96200681128968	4.03319767117979	3.75096136072649	4.32183664434083	4.06243744706929	3.80618662745991	3.74054945313143	4.08357778631159	3.84760930906144	3.52295732758846	3.79639140377476	3.94867947090366	3.78849562714842	3.32881549243553
WDR43_10168	8.22928423100894	8.2419914987298	8.22466669588492	8.28850846660377	8.16017204820469	8.19848985026504	8.31120837587085	8.04333771274719	8.13100709258943	8.29001301171454	8.24547007520747	8.16219528431735	8.24610485272602	8.33753497203504	8.15666085668938	8.30892967336317	8.40214127657367	8.40696416449448	8.34027506836597	8.09681136358805	8.36577272052972	8.32008960822545	8.26041711147404	8.17270303671063	7.89652779516669	7.91333757687941	7.87213790470202	7.84109762554697	8.05413493414034	7.8685079998169	7.96184636166405	7.86197797808062	7.86005496441997	8.0060213528067	8.03436101168511	7.95629985378263
