ID	S2P1_D10	S2P1_B10	S2P1_C10	S2P1_E10	S2P1_A11	S2P1_G10	S2P1_F10	S2P1_H10	S2P1_C11	S2P1_B11	S2P1_E11	S2P1_D11	S2P1_H11	S2P1_G11	S2P1_A12	S2P1_F11	S2P1_D12	S2P1_C12	S2P1_E12	S2P1_B12	S2P1_H12	S2P1_G12	S2P1_F12	S2P2_D01	S2P2_F01	S2P2_E01	S2P2_G01	S2P2_H01	S2P2_D02	S2P2_G02	S2P2_E02	S2P2_F02	S2P2_H02	S2P2_A03	S2P2_B03	S2P2_C03
DEPDC1_32321	0	0.439793516715905	0	0	1.42754588936438	0	0	0.285095457113883	0.9106441069218	0	0.614290255574359	0.337896403627778	0.298144895560474	0.458730908833189	0	0.354311153134448	0	0.331354287601952	0.395246007156126	0.392262256087161	0	0.709577580988523	0	0.912612548651703	0.515442249240608	0.520702182475438	1.20852692340483	0.477955642633074	0.315767993490869	0	0	0	0	0	0	0
RPP38_9741	3.54627412821956	2.81945831413142	3.06420721592563	3.2769545976023	4.01872215017299	3.97643866140688	3.50270925481261	3.3158743021045	3.79752916503947	4.29331788731763	4.31059952078036	3.27933862598098	3.69345821421408	3.65584435347996	3.40894577052782	4.45141742838676	3.3935218268504	4.06607443512953	2.86855640437853	4.43440722928688	3.40492677595108	4.18219816185252	3.50066937807345	3.73923442937544	4.04085397199504	4.0572354095644	3.81866191027132	2.70016473815621	3.14234315396405	4.24687773003593	3.67497024733934	3.05839435486102	4.94105039966029	3.84678631085911	4.24478624941478	4.44179446998251
PROC_9575	8.04712973014492	8.41820910300401	7.87157220510327	7.95079076982717	6.91864883919769	7.29986186588799	7.82868199614764	8.64057172813251	6.9357434927961	7.19064340235633	7.16244838361205	7.58748834206037	7.40513095592421	7.53271831356601	7.78344790089588	7.84962036281007	8.19154633333347	6.51768613252888	8.23229533243612	7.15837959585917	8.56161404299342	8.39969393270932	8.40391267547952	8.57992001157077	8.23444933331273	8.64075996761329	7.49148125784639	8.66374209363298	8.51880151214504	7.74577997955473	8.37309846532782	8.32136242986952	8.24535013114695	7.91260646205913	8.17634270431223	7.84235441416883
LOC100911882_32291	0	0	0.386078933642559	0	0	0	0	0	0	0	0	0	0	0	0	0.354311153134448	0	0	0.960141726908773	0	0	0	0	0.52729623753291	0	0	0	0	0	0	0	0.75465635041066	0	0	0	0
TLR2_10029	2.79383528364732	2.89052125437123	2.40482535557579	2.8111182351859	2.5330686274337	2.19711193519313	2.68388992460066	2.48241167989948	2.65060549469067	2.54944107842728	1.9706423747831	2.45588866221951	2.07514680394852	2.35548307549849	2.73548675292432	2.58754521917347	2.82489254775188	2.49760992156049	2.34969676196017	0.954084195220224	3.32826913203487	2.74801612629854	1.93140377563936	2.65413942141964	1.83858617224369	2.41860379379542	2.0967809070535	2.41154969245203	2.36721979190452	2.36947469683251	2.29988064506579	3.17275618952016	2.32327271483934	2.03193165989957	2.51751939544306	3.53442305162004
ASF1B_32459	0.480934343438743	0	0	0.416136146694845	0.358000010315066	0	0	0.523041756354595	0	0	0	0.337896403627778	0.298144895560474	0	0.359511976188536	0	0.465034931215324	0	0.395246007156126	0	1.24507607225357	1.53902262840655	1.35810287658342	0	0.515442249240608	0.902503288383758	0	1.12320661467243	0.315767993490869	0	0.299635667837341	0.75465635041066	0	0	0	0
COL8A1_33062	1.36881806128649	0.439793516715905	2.22713757692135	1.5878903699914	2.22077047714965	2.31730552050991	1.84146744452225	2.4248731027397	2.26688645206024	1.38847876161801	1.21847852834041	1.9645966604139	1.81769932315467	1.69866032826261	2.39090903693301	1.91981694890005	1.09832005344902	2.03503508382719	2.25761534502753	2.24774458420863	1.9032778173175	1.82427943485774	1.93140377563936	3.29638590745838	1.44240161723472	2.16260539292581	1.85679887790448	2.41154969245203	1.67900327752252	1.94540825020614	2.08122699726874	2.07281640053443	0.882124011207377	1.34752971296254	2.10707752713979	2.65385140034654
SFN_9820	0.841002540457828	0	0	0.738723028665497	0.358000010315066	0	0	0.285095457113883	0	0	0	0.337896403627778	0	0	0	0.638537366154429	0.465034931215324	0	0.395246007156126	0	0.349435604053417	0	0	0	0.515442249240608	0	0	0	0	0	0.75915637391628	0.297574771926264	0.275926857923301	0	0	0.52719141394054
PCCB_9437	5.02908972706302	5.44004894824088	4.7427762622978	5.00425260632304	3.83161916071641	4.33078956263228	4.73221829547166	5.66099221832633	3.70322139356931	4.31302492807437	4.47457808932035	4.5341012242074	4.5684378959833	4.32847379982576	4.83036723829291	5.00800298962214	5.45876380912882	3.62766895305902	5.36951451301599	4.32620932334326	5.86490371933756	5.58538523065776	5.67331095492391	5.84490993947684	5.51288911755399	5.93031538989416	4.73144404685294	5.75552238305388	6.00283541732432	5.02615761247646	5.73874661800281	5.8126894156192	5.65910679364604	5.87457684308756	5.59274619235782	5.56430800867406
NRIP1_9365	5.01150156652092	5.20935308096273	5.26431437228439	4.92707721946969	5.28623323072043	5.56115680976355	5.47271174146277	4.78951474971258	6.08472825486541	5.43757117390559	5.77812127600476	5.33352886122473	5.779972812623	5.85545442559572	5.56713954303306	5.28017710671988	4.55094348369384	5.69666715981681	4.60421120656354	5.698477414246	4.89610329797243	4.97707888737452	4.86505845842885	4.58157625281256	4.43381063323019	4.93340397880455	4.69539780556124	4.19233787030939	4.94720957439661	5.54298478526249	4.79580284680624	5.15342268281189	5.16944810942044	5.38123786335189	4.77954424269829	5.34698824947651
KLHL24_32733	3.81315105463579	4.02906744343346	3.94685504291252	4.00411562095492	3.5136137273167	3.78123548461115	4.47162306234176	4.63316998438687	4.02248616881235	4.38926661967383	4.18991573738137	3.97994217913147	3.97195645784551	4.12685911616023	4.72624618129004	3.97763505628603	4.14856273652848	3.46852631235657	4.14599131890196	4.08193100865381	4.61878725714528	3.39641686993126	3.88348514488773	4.38233209098857	4.21775204801693	4.73576842430332	4.36913366899948	4.52325110525328	4.41331967677803	4.14323974238218	4.2999418828737	4.46434431027654	4.40830990499561	3.62389511869594	4.62233510395317	4.47078446288195
ID2_8861	9.04548059663768	8.19426407331861	8.1049239806077	7.11636292018179	7.80595995562502	7.46511431321728	7.70729951851906	8.44821737622773	7.8142766217347	7.07421337075212	7.64422958627858	7.37914470219618	7.0477746383204	7.1509991703504	7.66372296525935	7.45795151899348	8.02878974907023	6.12266404021869	7.82036560455762	6.79011887604629	8.17375312822548	7.71002581874098	7.55452780699207	8.13080651824544	7.72982919742808	7.93825744573203	7.31861396485464	7.75647108867801	8.26824075687651	7.72199611673751	7.55616884710341	8.27730293615965	7.25905744408499	7.93706250858074	7.6672633938679	7.55824007829926
PGAM1_9465	9.45631861809357	9.32122244880559	9.70188591178333	9.8245636927435	10.2257381604038	10.1598852583142	9.96448552471523	9.34459865296558	10.5957645668648	10.2547920862929	10.404730351891	10.2083116207965	10.4603595405188	10.4277527968416	10.3024796143457	10.2890763344198	10.1149939637431	11.1066947297721	10.1619966765822	10.6685426360451	10.2380409705115	10.4140593354041	10.4255282517637	10.2082874404836	10.6490660287666	10.4297056716604	10.5628156177182	9.97003806331538	10.4209392435037	10.9151360411245	10.4105268704948	10.5207675601257	11.0401295362768	10.7897499092003	10.6351220172653	10.810153858608
ANKRD10_8048	0	0.439793516715905	0.386078933642559	0.416136146694845	1.26797897541858	1.13435337571412	1.02396318971294	0.285095457113883	1.11980732622098	1.23164990036332	1.21847852834041	0.841358895331585	0.545103186103076	1.32038608383362	1.09218530627419	1.07963424044315	0	1.0234510002057	0.960141726908773	0.700350601667663	1.24507607225357	0.709577580988523	1.1704269155274	1.2164095194572	0.515442249240608	0.520702182475438	0	0.477955642633074	0.794122345937925	1.06813302229464	0.943609451873217	1.50213319985468	1.63585512533802	1.02136610733831	1.27368903089014	1.2162144675927
WDR77_32860	4.76089785976032	4.52966050104953	4.30137121860284	4.6860428459212	3.99343348186336	4.33078956263228	4.34894603961609	5.11468335255414	3.99621140908665	3.22647689814528	3.93844835385719	4.48393823370395	4.25817409277889	4.35510658759177	4.58028647231929	4.99546779467016	5.43359164976317	3.21135572176823	5.05080788856458	4.02768848806578	5.77389540976775	5.92411345857706	5.36938792232451	5.72967857809148	6.03154602268726	6.2598314193735	4.89928878651334	5.79687916993941	6.11403509256339	5.65398640632104	5.78779505092982	5.92029098264847	6.35271546128264	5.80983749479182	5.77810409273309	5.85560609220626
SPC24_9924	3.21856299474472	3.35989566461843	2.77186409548352	1.74003970103983	3.96769361358621	3.55542519368626	4.08909222141958	3.03741721781777	3.70322139356931	2.7361906848529	3.63369874160673	3.53063180934543	3.06108409560608	3.52121476273964	3.11116142207951	3.09019734042615	4.9564150135612	3.32722559228031	4.64112357273781	3.23819757931275	4.72725479580801	5.06184472544887	4.96954127307178	4.52740085562396	4.0027141273318	3.93956139053859	4.32262939572458	3.80336816807277	4.90069965233984	2.74479294235977	3.91464547835209	4.53732248792356	2.26119697747171	3.6829284809634	3.51059838345121	2.92918768849749
GDPD5_8703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.395246007156126	0	0	0	0	0	0	0	0	0.477955642633074	0	0	0	0	0	0	0.558362389051429	0
F9_8588	10.6458244945205	10.8841506358235	10.7976935326638	10.6446317687226	10.6654576525419	10.8489351681309	10.9592770432865	10.7497305116239	10.4698461053888	10.8092141044647	10.6474856413201	10.6278646285406	10.8828203847984	10.7192774262603	10.6452997437543	10.6332627408966	10.427028627308	10.4806007286388	10.916371063553	10.6312297231857	10.6494194344891	10.5177284050858	10.4827651733416	10.5737522226085	10.3819615915879	10.4123252504205	10.1773836083767	10.2458644843624	10.4750142303358	10.3413197707105	10.5496680836219	10.4112087535924	10.6348181587246	10.5023345671382	10.4000349317662	10.3657871083799
IDH3A_33174	7.37490821053642	6.69055288739568	6.86258304436028	6.76811489812669	6.70937941530782	6.45699188365571	6.99552340118373	7.19059458078657	7.08967752812084	6.55100460055482	6.79281081765471	6.94784524673048	6.72356445879591	6.73554542975807	7.37244059976887	7.36599781295842	8.00121321229988	7.02630377512822	7.46133908575704	7.00188186996195	7.71687739402921	7.61503989226936	7.79896598257165	7.67216931842981	7.98343107485459	7.99343408726617	7.30073097354184	8.03014634823196	7.96199465129102	7.68094978415492	7.85838127559292	7.84021296066427	8.16287290889542	7.80045051525625	7.70696254300039	7.78868146761367
PVALB_32631	0	0	0	0	0.358000010315066	0	0	0	0	0	0	0	0	0	0.886726085343452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02136610733831	0	0
ABAT_32557	8.26874274075399	8.52256613270176	8.84172294773728	8.48550400277053	9.18357680557617	9.10953371396408	8.78804956849238	8.21352545044948	9.02029114928928	9.02866212210463	9.18479048253275	8.43655018787975	9.0866282698019	9.05576391805206	7.96760552690597	8.2851475394123	6.97882947154292	8.39732583985603	7.70307222738988	8.34711353666863	7.33628689937572	7.4307687479304	7.53032898591942	7.44627014495268	6.79914028999509	6.74805957746086	7.34211827289584	6.7838453915025	7.13154358341251	7.87945070975832	6.82547955891383	7.58016517766102	7.09525959131121	7.81701656458585	7.39893034610428	7.48197487952784
STUB1_9965	2.79383528364732	2.39969670129559	1.65437012629836	1.22490238718505	1.82164140476353	1.76145677364611	2.0357971578634	2.53774320499605	0.9106441069218	1.77696184981037	0.844953685625286	1.75497770770961	1.72055143871209	1.52188577916241	2.04015952326034	1.56004251575956	2.37402634460148	1.0234510002057	2.05369178194825	1.35741071984972	3.07033382187413	2.44553512125661	2.3405749338591	2.43623022514783	3.3245337551057	2.41860379379542	1.56877307517882	2.78482428541768	2.43406319009425	2.02531629474444	2.42917066074894	2.89028001322952	2.95320830302064	1.34752971296254	2.73793777042098	2.31327153304481
TIAM1_10014	1.36881806128649	1.47614881454046	0.941489669173912	1.74003970103983	1.26797897541858	1.37495711217821	1.35063652663442	1.76697660105981	0.9106441069218	0.855202295542202	0.844953685625286	0.841358895331585	1.24936894457557	0.806253653796325	1.27199876613978	0.875878446577096	1.09832005344902	0.82747902771153	0.70516755790527	0.954084195220224	1.54519480441214	1.18310563228061	2.15044692353889	2.0315997211728	1.19427416699173	2.29627535027497	0.72727375570638	1.12320661467243	0.794122345937925	1.06813302229464	1.38727143850819	2.14930757386521	1.81936587289675	2.03193165989957	1.27368903089014	2.17918219615121
SPTAN1_9932	7.48733285954074	7.22862107671266	8.02730186893696	7.60922912173271	8.4347062741667	8.16516608680908	8.08627602759625	7.46845015215442	8.25751354704494	7.73078874625758	8.17208120289348	7.83933141350269	7.81559090590102	8.22925880339121	7.99026103201612	8.00465120511595	7.67318406853817	8.57583353284339	7.77333967672747	8.16750083267339	7.94579288409446	7.88695038666709	7.89306282826403	7.94955778183088	7.88988563564836	7.62544082496304	8.12039224383477	7.4446917291329	7.69529950516121	8.51651627999563	8.16955474170872	8.16779326141246	8.29557033544936	8.47065922220025	7.70369568727365	8.83781767589618
ATP5S_8111	0.841002540457828	1.94533855371372	0.690348707109626	1.74003970103983	0.883576870086497	2.6274215920509	2.28558435095376	1.20848311216905	1.86380123654592	1.98782246294609	2.0651684407761	1.03959419041163	2.15167546945693	2.72573787906972	1.70661214483557	2.29197203960484	2.14507644258028	1.48921273774809	1.68085048036733	2.24774458420863	2.2740736036753	2.44553512125661	2.04507850437173	2.17944902074937	2.00217171019654	1.45344561322652	1.85679887790448	2.30091049703556	2.14581986070623	1.06813302229464	1.82341064993025	2.48066089832979	1.7305263540665	1.34752971296254	1.74974173425789	2.7515863120854
ACLY_7965	7.83353224962743	8.13330659586794	8.01366343739909	7.70249432534022	8.4347062741667	7.98179054446126	7.62471883405614	7.75193261434662	8.32372183623238	8.56327044875317	8.33152992155318	8.19679817287785	8.08684518258763	8.62360089749603	8.74349021202498	8.32200835949307	8.19716628757685	8.880897645297	8.4726815415889	8.66843227834903	8.61200017598449	8.57576541067421	7.8835425425966	8.66706318977691	8.82807446617878	8.24357424423128	8.127173024672	8.12859111464373	9.06438747986312	8.35580343796488	8.05150483848776	9.71678835765384	8.45223590329775	8.5930557049409	9.5224153739319	9.53114276556827
NDN_32953	0	0.776373849406889	0.941489669173912	1.00219645882184	0.358000010315066	0.845430638450797	1.02396318971294	0.523041756354595	0.371051244286421	0.344454483076636	0	1.21385221211964	0.298144895560474	0.458730908833189	0.359511976188536	0.875878446577096	0.465034931215324	0.331354287601952	0	0.700350601667663	1.06780969547008	0	0.392532550197143	0.52729623753291	0.515442249240608	1.20411569463949	1.20852692340483	0.477955642633074	0.315767993490869	0.524753062281586	0.54761475889133	0.75465635041066	0.275926857923301	0	1.27368903089014	0.912452037338061
GSTM7_8761	7.47775799745615	7.82858375554052	7.64705462451007	7.54610802875066	6.69768342123848	7.30713884737664	7.66934928311406	7.60424128971233	6.82813939912152	6.96010883948324	7.1024147226533	7.26743425270444	6.73293555988066	6.75066966793423	6.7844365039192	7.16238779346051	7.26228901486461	6.44258813459779	7.88334334260415	6.4102223614857	7.79372721389222	6.70815980391354	7.32338921547695	7.86743887800993	8.10542252763226	7.98355766086626	7.30073097354184	7.40177538315537	7.66431285715164	7.28813064736081	7.92840618454808	7.65257901763854	7.64058434480063	7.23689188081115	7.30288663598518	6.87054729585682
TIMM22_10019	4.45741726680366	4.71727187741851	4.25575513810656	4.39649827648354	3.24022852836692	4.11556770776454	4.38507384870398	4.93056085764407	3.79752916503947	3.90908966034702	3.86151081762486	3.77270831002395	3.76828272085666	3.89241980815245	4.52815634274787	4.02774038821277	4.80760762936505	3.62766895305902	4.67711502337878	4.02768848806578	5.45133273258541	4.32623220893843	5.39105074278472	5.39348436054712	5.12619433406342	5.26228986594919	4.11999466467175	5.31774171371311	5.37055557873005	4.78348714683903	5.13600121568513	5.05744132120216	5.09132564325284	4.79575881659922	4.67666398307149	5.07223229459684
PCOLCE_32370	5.56348544369305	5.44004894824088	5.27578633000884	5.33818164401725	5.5430926271682	5.70030832184849	5.40394590413581	5.89616421841991	5.93370123069386	4.98834254019567	5.43292518743185	5.26587011289168	4.90327240976965	4.6413881803494	5.18483480566824	4.8910608908156	5.15428833507007	6.17515569598571	4.96606274260226	5.31265707074895	4.65061897342114	4.88702000394722	4.91076636447442	5.37826052367019	4.67115966240252	5.05156124274729	5.35705831205446	6.0992154314202	4.77740910003309	4.53317141349995	4.7470305484191	4.86673074594279	3.85692482437494	4.28814608421625	4.80415750182266	5.46694851754665
TIPARP_10024	5.01150156652092	4.84799660661005	5.19349828657225	4.94284610604379	5.25465175567933	5.78613808254241	5.56221223860563	5.11468335255414	6.12772188022645	5.83520472635212	6.11287538605284	5.43382656309094	5.50890702268019	5.66636462794754	5.42232686299429	5.59466074739213	4.52734218761255	6.28909633278288	5.56466927984589	5.79093535905967	4.8827632959264	5.03413916294275	5.19563551758069	5.05352291348377	5.09027266808691	5.0888901628567	4.93063555518847	4.36726152322474	5.21768674144403	5.45914817024847	4.70933786200915	4.8089529946683	5.15244947928592	5.10726120343631	4.34883190737096	4.99451029792553
PDE6G_33323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPAN3_10095	3.27861514750601	3.93134334896623	3.91786045293203	3.37319917364658	3.96769361358621	4.08202297872315	4.25445841164643	4.2415543952217	4.14712818396392	4.19053041028576	3.83492536244198	3.8273736343539	3.7923859991727	3.26448292934887	3.80916991467261	3.6971207029157	3.87702055092928	3.65749436585903	3.51102659546756	3.45922097082805	3.85090372462719	3.63643368740464	3.61553944459909	3.91831189716225	3.60469271866179	3.81142996832702	3.34725579881944	3.80336816807277	3.43121674151374	3.70751385225197	3.38738671327389	3.20894728249339	3.26927850873947	3.2859408914193	3.96813667675256	2.92918768849749
HEXA_8797	8.50232098958532	8.07348214380596	8.12726064814862	7.90523804802444	7.52632555436363	7.20176111176073	8.22603830551164	8.22410572325857	7.84035879105359	7.35650622439949	7.48450056408368	7.84762003246786	7.4625892697336	7.34285013487069	7.98704623198249	7.86864688531906	8.53114847163383	7.70093568529136	8.36233333369171	7.53892834270136	8.23277558510515	7.7056417101081	8.30895502947261	8.2775160911084	8.53092248602374	8.33379704565704	8.04362121638791	8.73063106350507	8.34080449246814	7.9192129906242	8.16259824927707	8.17238284630652	8.18079816403062	8.12441517721979	8.08889694590639	8.16413445041526
PPM1D_33020	2.05837814323333	2.49398858509932	1.65437012629836	1.87766286271341	1.42754588936438	2.19711193519313	1.73351456329442	2.02107897512938	1.86380123654592	1.38847876161801	0.844953685625286	1.86359095992036	1.38235541764893	1.0861023288299	1.70661214483557	2.51913319147051	2.37402634460148	1.35002389618311	1.53156961366193	1.67226632637271	2.35358627529241	1.18310563228061	2.15044692353889	2.17944902074937	2.62133385524873	2.41860379379542	0.72727375570638	2.18107643859807	2.14581986070623	1.34221654585283	2.15785319339517	2.14930757386521	1.98214619465247	1.83778194639632	1.53126260272606	1.68059653294077
ATF5_8097	6.82984278089624	7.03441069549034	6.46676535437509	6.30201441132405	4.53917039807943	4.91088788819109	5.21616036492701	6.23432695842739	4.79128445022959	4.73436961566435	4.16878250201001	4.90834972273172	4.93609812924732	4.38125662073319	5.01846025385496	4.99546779467016	5.49571722063019	3.79801894794138	5.95017049947045	4.02768848806578	5.81661366094324	5.62306844219976	5.66444360800307	5.49577718886091	5.63010968375447	5.51630815511516	3.88417418680992	5.00129441635633	5.05731923590291	4.35907026973829	4.91097372784382	5.26935315357778	5.06431559078685	4.32567728874169	5.16880876391524	4.38200608662219
LOC100912247_9104	2.18929488592359	3.7521444474268	2.22713757692135	3.11936098734744	1.82164140476353	1.58111138470185	2.56294157352851	2.74001287371984	2.65060549469067	2.33487199637736	1.9706423747831	2.45588866221951	2.65074941296619	2.35548307549849	3.5550417614858	2.20754169371473	3.28511628803756	2.73990556840023	3.58866607979199	2.42607615287202	3.76626193750524	3.77678879218813	3.41867133739573	3.01071011307464	3.44320108746381	3.62070217455635	1.85679887790448	3.8433944250767	3.3295455947586	2.79124701645029	2.89982126554976	2.74994475472436	3.20478180942647	2.94372649106936	3.17538793658974	3.08730260853986
IL13RA1_8891	7.60634710506395	8.30408477236672	8.30012754401318	8.63373513077433	8.33504901550046	8.47077943106986	8.38166324222199	8.16383116784127	8.7216851438312	8.6335271311179	8.69798603919154	8.58571638608111	9.29499824116646	8.91964708719972	8.74634508696463	8.24467446727407	7.88066365933409	8.78872941485024	8.24583942077724	8.69695362725095	8.18058312095236	8.41320054028109	8.23751252597403	8.54285089785734	8.20535876540846	8.47618636670039	8.46623215215379	8.08125476090395	8.72389324158879	9.15587095478926	8.6131277440645	8.80786178402236	8.99379571324783	8.90031129807617	9.37925614231798	9.62359255832129
LOC100912469_9108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB27A_9638	4.43119883707438	4.86574090048105	3.66218231968619	4.46362196049634	3.61658322786248	3.7388127435391	3.77192189906206	4.45779945440691	4.1230464002096	2.90151360556183	3.50470835766361	3.74457875217501	3.17547386714686	3.42393316996299	3.51988121127308	3.78714533437577	4.08531693768726	3.46852631235657	3.9830254259972	2.72772371840686	3.73690731279202	3.63643368740464	3.94335908970204	4.00015077586469	3.88184393678316	4.01906733863559	3.52207130106373	3.53664400521019	3.46357490096197	2.96340998949311	3.56671490375668	3.6648132109026	3.67843423659354	2.62039888634288	3.5692145402285	3.08730260853986
RASA1_9661	5.81738316218893	5.95294249931019	5.96271906590754	6.32023886932034	6.23563237790654	6.61192956528514	6.39568913942566	5.57102624259259	6.40239880245245	6.46553928917548	6.68157722584387	6.55705857775074	6.32137703694748	6.22387562451885	6.14192296451857	6.16963717432944	5.61247628481613	6.39025918822922	6.19324430488747	6.4775291522482	6.11356432467866	6.19824024097914	6.13146099339586	5.776881197053	5.47159906657977	5.97087148579692	5.37994943560293	5.16817710120312	5.88234351518663	5.83118388363903	5.57374945234121	5.70910165442715	6.144972892969	5.96059251424593	5.88580363596877	5.74128878255717
HIST2H2AA3_8804	8.58193583315183	8.61070278036677	8.03069142628542	8.12849518108315	7.44004012192852	7.72895627712651	8.18179474893251	8.86199606764248	7.42125964987	7.55575124738296	7.64039654302968	7.81248321800765	7.50514121078712	7.57864308424733	8.18800820299126	8.11596138357944	8.55176655379347	6.80432709360111	8.69302958890779	7.43335506733301	9.07483179325979	8.78555179974057	8.74194678616003	8.9633115910401	8.56730897078783	9.083686927051	8.07902433384587	8.80599519769506	8.90416225028691	8.04075552645828	8.46643810900821	8.65474107055688	8.11651275097876	8.16639187121253	8.50761341080439	8.01219716268653
MAPK13_9187	0	0	0	0	0	0	0	0.285095457113883	0	0	0.614290255574359	0.611478995509786	0.545103186103076	0.458730908833189	0.359511976188536	0.354311153134448	0.816150383504461	0.331354287601952	0.70516755790527	0.700350601667663	0.349435604053417	0	0	0	0.515442249240608	1.20411569463949	0.72727375570638	0	0.574681003721169	0.524753062281586	0.54761475889133	0.544142202422635	0.50745814224339	0	0	0.52719141394054
LOC100911867_9094	0	0	0	0	0	0	0	0.523041756354595	0	0.344454483076636	0	0.337896403627778	0	0.806253653796325	0.359511976188536	0.638537366154429	0	0	0.395246007156126	0	0	0.709577580988523	0.700787215720412	0	0	0	0	0	0.315767993490869	0.286104785080878	0.299635667837341	0.544142202422635	0.275926857923301	0.599241672989011	0	0.912452037338061
PRC1_9556	1.12891478873043	1.65005731721724	0.690348707109626	0.416136146694845	3.1965740081387	2.71756281747112	3.12948596266868	0.285095457113883	3.15687572903286	1.98782246294609	3.32534039567039	2.70976683886848	1.72055143871209	3.02011354829451	2.04015952326034	1.91981694890005	2.97201506129013	3.50179025592467	2.43625194675765	2.24774458420863	2.97297797003411	3.2108919026155	2.79518901266005	2.92948516205875	2.00217171019654	2.63594940512686	3.67797489394743	1.56746916796888	3.14234315396405	0.524753062281586	1.72610552258857	1.81551068563992	0.70691957599076	2.94372649106936	0	2.03134105492506
GDAP1_32550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMTM3_33221	0.841002540457828	2.1903309694521	0.941489669173912	1.22490238718505	1.42754588936438	1.76145677364611	1.35063652663442	2.23705734597023	1.11980732622098	1.88624108824928	1.86948595418255	1.75497770770961	1.6163864742436	1.52188577916241	1.5757686752316	1.07963424044315	1.33422678148167	1.35002389618311	1.68085048036733	1.35741071984972	1.67468519070945	1.53902262840655	1.52415114172629	1.46722866804716	1.19427416699173	1.85116738119261	1.20852692340483	1.56746916796888	1.97676272839858	0.524753062281586	0.75915637391628	1.9064744957841	1.0383367854621	1.61338090016323	1.53126260272606	0.912452037338061
GFPT1_8705	3.21856299474472	3.35989566461843	3.11618487613999	2.8111182351859	2.03496478766456	3.03054955848319	3.29053180889823	3.70232493068456	2.50911760916802	2.40999715886651	2.59518015197893	2.58840508436499	2.29353527652408	3.02011354829451	2.46672347300342	2.8327383525076	3.16789839851823	2.12317645377158	3.29640984001029	3.03321959023179	3.16153317676117	3.30663455725688	3.1906289122022	3.95981156172271	3.26132697677637	2.82479775581474	3.03748504137324	3.76219965283499	3.75257487213612	3.22265911545714	3.32228991166383	3.46980370279854	3.13726625328935	3.03718556089575	2.92910053897601	3.58832769034691
CD48_8249	6.25868143025065	6.45298533751428	6.34135233729059	6.390918245615	6.16377306107337	6.31982201490654	6.28532010997709	6.39277310019456	6.37206874018094	6.41171925329784	6.31395502796702	6.76739189207191	6.02343048557724	6.20203510020861	6.1591642238951	6.38195842013121	6.14943299524778	6.41666090563823	6.12321935058904	6.19944378337948	6.38357804688913	5.69560464742794	6.01769766077038	6.54932088904272	5.66715815388004	6.34714951557222	6.15257544474093	6.11565226753548	6.25473782346518	5.86957625611007	5.96351395589391	6.17478203903456	5.98134239308346	5.80983749479182	6.15819382200737	6.35270790145884
UBE2A_10117	2.05837814323333	2.49398858509932	2.48608395034871	2.22584249970978	2.6670543545748	3.03054955848319	2.99568492000399	2.74001287371984	2.43280525250804	2.40999715886651	2.71665065747006	2.23105531522535	3.17547386714686	3.47339377889332	2.60735465695838	2.77523515775783	2.01535704593444	2.79461548976549	1.81612290075071	2.79421755462077	2.18992174523631	3.10834090316711	3.23921236978724	2.31354506776761	2.62133385524873	2.99176282372728	2.48247509021098	2.41154969245203	2.83123912015135	2.64714125746025	2.08122699726874	2.42020060756462	2.91340122155336	2.35596361173427	2.51751939544306	2.54901120936106
TCERG1_9992	6.52354418674766	5.49808687216816	5.43774281352627	5.61900997293519	5.17815656100178	5.37978906234051	5.57007991510179	5.84772484317548	5.20092700190239	5.48177261942636	5.24378057338734	5.15269111765281	5.02014844338133	4.88015933992545	5.62619385247569	5.509062624118	6.24658105235674	5.04509541355132	5.85125082985305	5.16969972417081	6.34518693710296	5.99768074905705	6.01769766077038	5.97203988436336	6.34525144407751	6.23507069610803	5.59085819192242	6.01409910583872	6.06215024456532	5.79744286145223	5.83523062912843	5.90933508463264	6.57311619609015	5.88718326033685	6.0179343005255	6.21385420172198
CXCL12_8410	4.84274291965318	6.0414763299595	5.10623130155682	4.37341129659108	3.54875983433802	4.7914407769154	4.71812528444917	5.04000116352237	4.55971847161037	4.21168212451591	4.12556401804618	4.37805552480102	4.2753787073548	4.32847379982576	4.45558334393954	4.90453250219323	5.09129859060955	3.74344041004065	4.8760272166383	4.25716824511235	5.13986904115125	5.16763440596954	4.91076636447442	5.43821508536112	4.57045744068321	4.80469933687862	4.00689742290548	4.09622094057479	4.62838771149274	4.17861943933496	5.00730892586937	4.95461639490975	3.50179747789267	3.73964092644932	4.208367308042	3.78581283853421
NRCAM_33205	0	0	0	0	0	0	0	0	0	0	0.33959619230029	0	0	0.458730908833189	0.359511976188536	0	0	0.331354287601952	0	0	0	0	0	0	0	0	0	0	0	0.286104785080878	0	0.297574771926264	0	0	0	0
