ID	S1P3_F01	S1P3_D01	S1P3_E01	S1P3_D02	S1P3_H01	S1P3_E02	S1P3_H02	S1P3_F02	S1P3_G02	S1P3_A03	S1P3_B03	S1P3_D03	S1P3_C03	S1P3_F03	S1P3_G03	S1P3_A04	S1P3_H03	S1P3_B04	S1P3_D04	S1P3_E04	S1P3_C04	S1P3_A05	S1P3_F04	S1P3_G04	S1P3_C05	S1P3_E05	S1P3_B05	S1P3_G05	S1P3_A06	S1P3_H05	S1P3_F05	S1P3_B06	S1P3_D06	S1P3_C06
DDX60_8457	3.27224991932673	0	0	0	2.04214279241227	2.56344057971976	2.55902166244615	1.14344435912412	2.77607518852751	1.31500083628576	1.47607734572651	2.26203625150511	1.37605461317433	1.80718791315828	1.93532621320448	0	2.58583020042289	3.44914255981336	3.4350258405918	1.84312539345813	1.52134850286602	2.51384173733693	1.6954919974256	2.68229257600544	2.07724849906735	1.30074299363483	1.42575589257502	2.66486521754758	2.48790887141662	1.79348853657685	1.55793405805755	0.730975847162745	1.67609982137882	2.35221607059572
ACLY_7965	7.0887319061049	7.87519615416215	8.31697533997718	8.09591375395013	8.24555789471384	8.37366814380717	8.54254447595618	8.14628717506899	8.37294023565957	8.33609303116338	7.85758255474961	7.33175310949388	7.4766158991657	7.5645520359639	7.04303016770861	7.41814019681124	7.93092932992031	7.74796735406635	8.67886830675127	7.65506194587056	7.25872163919353	7.90369379498881	7.83090122726183	7.63506079243183	8.8871114685948	8.43629307511641	7.77414494814747	7.46984902777878	8.74373172869097	8.79935257730642	8.31001513538989	8.21063832278373	8.42239684996118	8.01603831947036
MAPK10_32770	3.71436923396376	2.28790693396613	2.40490064582977	2.3076311651309	3.66614642165666	2.91613447605441	2.86613685787173	3.04517523592808	2.55456086914829	2.57533229979469	3.82641189547738	2.93436369802747	2.88407098220164	4.1083041945995	2.92425965947787	2.7440463428817	4.53349128426003	3.5050287121428	3.34065902821663	2.28741221680284	3.75174393229875	3.56954419057953	3.85132322184343	3.72161212784304	3.15440107096097	3.44347555409554	3.13062456320931	3.02187779935667	2.19700908607755	2.10053864612309	2.98986506758464	2.40284466885458	2.92350791706344	3.59531451787122
FHL2_8642	4.32591453179375	3.90501345349241	3.55335771062502	3.15403074277153	3.13691647073349	4.11856936081787	4.82076314415795	3.33171739592394	3.1374736333011	3.44892274891139	4.26119330317134	2.59985102659723	5.56290477714125	5.25086017658646	3.91869438567135	5.35389735046268	5.40798084489631	4.98314203447858	4.42921615219436	4.35113242435826	5.06279530841882	4.38769347146623	4.82914919293164	4.31944655959761	3.93957526808458	3.82497301031844	3.92286754048337	3.97173865738875	5.39144471931907	4.05496133771901	4.14287024580888	4.64853967661626	3.99369932232226	5.11560985364683
QDPR_9634	10.2996484941393	10.5129232338367	10.4637624328771	10.7386733198691	10.7404173478585	10.4769846879258	10.2902841538826	10.5079188615161	10.5276143474047	10.7939848723628	10.2886744362538	10.7492095181823	10.3027536584616	10.4673718973493	10.1275020685062	10.4948207676866	10.0561289188611	10.3926709259346	9.87630530287861	10.5851978548291	10.0029340320639	10.4330891468457	10.5322538306376	10.3171425372539	10.5659314659437	10.3715452775512	10.4015227078541	10.5246182505007	9.49718354642291	10.7270285926042	10.072858481357	10.4529345338149	9.9821784190357	10.3576303653392
PSMD10_9594	7.0887319061049	6.73647515162017	7.04469708350897	7.29510277875493	7.42409568919204	6.81146541038729	7.40481567289787	7.05299728450172	7.55608927442573	7.09442881331862	7.15104208028043	7.42766481663559	7.02504694752167	7.28516989994272	7.62777950313204	7.14554352214183	7.51786111858182	7.02696777341123	7.20503473507641	7.12361187357409	7.53578173545804	7.53221251891599	7.44718801035656	7.01142843867281	6.71312804103682	7.46754652323933	7.44607067342997	7.51619074750858	7.19436126444989	6.74228122866293	7.13376343804606	6.90396676813433	7.26093492611036	6.8370324559375
CFD_33235	0	0	0	0	0.831587042590312	2.56344057971976	0	1.492425956496	1.560692663351	0.319622702489674	2.07294391544161	0	1.37605461317433	1.41489136754926	0	0.96340841201359	1.6527866715113	2.28760668778787	2.74559761465153	0	0	0.446165763770153	1.42177800354579	0.746178478828015	9.81373301421855	0.449840574580933	1.42575589257502	0.531209312515354	2.19700908607755	8.59264893840644	1.9174694795935	1.40566755898899	1.46283917851702	0.496317101163087
CD53_8250	4.55581293331841	4.2957715694978	4.44386891592398	5.26797039738912	4.78177030410045	5.44504339687974	5.91685785879458	4.16406957813901	5.09378093829618	4.91955397863751	5.12334954104665	4.73485002130989	5.35365480071145	4.72315156338541	5.34145366200627	4.92823986728194	5.89757235682952	6.57702189687056	6.40554967916872	5.08726220662044	5.1413589827262	5.30070741907381	5.94133117296927	5.93742923452638	5.93095941835258	4.86658543218274	5.23904812858948	5.54995944066079	5.84147193427312	5.33857906631849	4.97973209372367	5.18178770990435	5.10322725601699	6.1118852351719
RPS27A_32458	11.4718000151692	11.4743418214692	10.792055137865	10.8807174088898	10.506062234015	10.6338496747961	10.8145457330751	11.0336516210037	10.7175142086773	10.9037612503778	10.9841404641421	11.4618210573834	11.5255347463194	11.4368247353889	11.1527431290445	11.231386381295	11.1899827458435	11.0430517089186	11.2248857634984	11.0099923623936	11.6607751703942	10.6277297096363	11.0804382776454	10.7511134002009	11.0955744542787	10.5334464755241	10.6853950393586	10.7143041418123	10.794598307678	10.4339484584718	10.3745843629862	10.0407272689303	10.374603624675	10.7921265504815
PGM1_9466	10.1426967579059	10.1494298830774	10.5537874935219	10.6615976679851	10.6403782693098	10.6792068776357	10.401826576618	10.5334470796853	10.6037085371377	10.2172643866659	10.3584802340408	9.99000230336873	9.95630084732607	9.96157782469606	9.83801220352001	10.0331505762741	10.000838877605	10.1622563457284	9.63548072260248	10.5180415822174	9.43695966049314	10.6134496242681	10.2964202320975	10.4033668358442	9.96082795535825	10.7466138568328	10.4257824587332	10.4211612992358	10.4366506756552	10.0089348309978	10.2970781356716	10.8088850105202	10.9223007803965	10.7149299702019
SERPINB9_32899	0	1.73555796660535	1.95009283148128	1.98660079117772	0	2.09562227550017	3.23083871387067	1.14344435912412	0	1.1635120153359	1.80515966234223	2.67324665429462	2.88407098220164	2.36904524982269	1.93532621320448	1.53596452828791	3.36351006384369	2.40975442641598	2.74559761465153	1.84312539345813	2.58213359625867	2.51384173733693	0.641285492730023	2.34029540490575	1.86178017332368	1.67596758120267	1.74896485981022	2.55986878570558	3.03043412209563	2.35356846595544	2.36915883377466	2.57245567460948	1.2124929284364	1.79229225810689
PPP2CA_32614	10.077116361232	10.2318762845265	10.7000481970447	10.9572469911369	10.8308828001242	10.7953918264294	10.7568515041723	10.5186601127662	10.8010885676086	10.9402729693474	10.2919590698964	10.4535704379891	10.082675927668	10.0235207600538	10.6520966474656	9.9060794286572	10.0118679511178	9.94711604025525	10.5619283852844	9.9768208189493	9.75899060114199	10.4608070568828	10.1058638731988	9.92828612225158	10.1633229509681	10.2545642112842	10.1234408114047	10.2587251778078	10.0729304140433	10.8409142286475	10.3827112260231	10.3337184788527	10.546686203306	10.0413837918983
NR4A1_9362	4.05230571127331	3.25453905415901	2.58784246428961	0.991081035778011	0.831587042590312	2.56344057971976	1.26184527752602	1.14344435912412	2.55456086914829	2.07862814917692	1.47607734572651	2.05793547416019	2.88407098220164	2.36904524982269	0.957207864628269	0.96340841201359	1.94830389449709	2.00708319130423	2.97232680061312	1.19782277284676	3.99681709213391	1.29258050054181	1.08368081758972	1.60028478530323	2.64826230911915	1.97346965614798	2.01285254920029	2.85438683776054	4.7338492120302	3.58042482184947	0.637396717487086	2.98686497742011	2.74601920792704	2.46380231801504
PMP22_32290	5.52481263663715	6.13187309139829	6.81628947393203	6.24912694072613	6.47734615428342	6.15771582852079	7.03360035645352	5.96954142830839	6.92952086977514	6.88031749293591	6.45287503596512	6.34630210234285	5.90776326157052	6.14102515365287	6.45322908790465	6.61310344688997	6.28906995849461	6.6345282406159	8.24098537003491	5.53255473491942	6.75818721091027	6.26879103159078	6.33055838758916	6.0300638269546	7.86320228976238	6.23410905594829	6.27112984055602	6.70421479653734	7.07886404634844	7.49810708128354	7.64696611496592	6.67162586415126	6.12810247694317	6.13735489718911
SCAND1_9782	9.71921694498146	10.2623025888871	10.1413582093053	10.425063020262	10.4540898101371	10.2668607772613	10.2226878519051	10.391325851179	10.6091219464351	10.4342351812467	10.1348344369757	10.2117430531738	9.91159002622166	9.93603627839934	9.97793394780953	9.65896924463542	9.88018567694019	10.0551873108459	10.693232005571	9.94970601062673	9.9087490328077	9.98937407908716	9.77267792243878	9.74570344906773	10.4833777938485	9.72423827851639	10.032510030412	9.81336076208893	9.80618012092205	10.5442354246901	9.82901319849555	9.89188506952797	9.70621786676973	10.073624931261
RAD51_32943	2.98717797349392	1.73555796660535	2.1953452121203	1.98660079117772	2.50534522629508	2.56344057971976	2.72073605911677	2.00816235672941	2.77607518852751	2.38296326441514	3.08475056402016	2.52252038804454	1.37605461317433	1.62433288401084	2.51292045155065	3.10421745916364	2.19345856169932	3.5050287121428	2.41604867071758	2.28741221680284	2.97431617084024	2.6026003334889	2.12376876048986	2.13314239948709	1.86178017332368	2.32906112546122	1.00858107569143	1.22368211894217	2.34977858848249	1.67466998468523	6.0563956175945	2.49014128560687	2.0264035817425	1.79229225810689
MYH1_33199	0	0	0	0	0.831587042590312	0	0.764695463430057	0	1.97266752322249	0	0	0	0	0	0	0.96340841201359	0	2.40975442641598	0	0	0	0	0	0	0.37041957345777	0	0.419334417089606	0	0	0.349430841235307	0.353616744105929	0	0	0
C4BPA_32954	0	1.35241300855475	1.95009283148128	0	1.73938410453382	2.56344057971976	0.764695463430057	1.14344435912412	1.97266752322249	0	1.94525595028998	0.962859956888319	2.53274767413704	1.80718791315828	3.24396422037991	1.53596452828791	2.19345856169932	1.84330179806989	0.542539350363805	0.719810874913503	1.80493048657789	2.09143956291698	1.6954919974256	2.34029540490575	1.30079361022387	1.67596758120267	1.59639263015667	1.68961238139467	1.34286620643521	0.630513387312701	3.13377336794946	2.10393631360311	3.86917044857221	1.15822321312678
GHR_8706	10.1471115264168	9.84643993543152	9.84377984818022	9.9099030373839	9.98881797214058	10.2706895328584	10.0441318958868	10.09540560969	10.1208197591102	10.2235623684211	9.88153559810147	10.004739026095	10.2526889666549	9.76353210462124	10.7083859264681	10.3500861869411	9.736475095548	9.86674097976834	9.63506661686261	10.1706758194999	9.68551469754872	9.91116463879039	10.0551537006023	10.1569010036885	10.2837374993063	9.95872851987274	9.97032068540762	9.90596837004226	9.72904638235662	10.2767803045312	8.950058056344	9.54978330178852	10.0410902161726	10.039696386596
RAD51C_9650	5.67910863609114	5.25856873780183	4.70376224319678	5.30448473549989	5.5304214862621	5.38978394731062	5.79501057172086	5.37518240685032	6.0932522752043	5.43991248994706	5.58623948388806	5.2841736231218	6.30712271403104	5.20271258929456	5.49993474109923	5.35389735046268	5.77109601060966	5.50565400380395	5.31489180395557	5.4495535743981	4.97970570841377	5.37817974140531	5.34837406290221	5.20551860174558	5.20967304572802	5.37898712993316	5.38593362378838	5.5222800554245	5.70648225173731	5.3866256629679	6.28941483509375	5.59015103828998	5.27667586677097	5.55422331822909
CAR9_32677	0	0.829195392292004	0.779048279084476	0.991081035778011	0.831587042590312	2.09562227550017	0.764695463430057	0	2.55456086914829	0	1.04903673595933	0	0	0.502431574500255	1.52761953558536	0	0.778041493748472	1.44653969347324	1.61089036377446	0	1.16803968160701	0.446165763770153	1.92546458256192	0	0.66489917813005	0	0	0	1.83224702069741	0.630513387312701	0.637396717487086	0.411296822637467	0.525192662797238	0
CDK4_8267	7.70650595195438	7.85597835341622	7.87292419393451	8.032023080585	7.95050847225945	8.16733869789754	8.47329474994792	7.8873437642056	8.08769441952885	7.88330256671066	8.32015094980107	7.43295755609912	8.336757850563	8.14909073711298	7.56460476735853	7.92051626559812	8.23807692470576	8.14749207439877	8.67242546708067	8.00310530417407	8.05528564822905	8.148137723517	8.05086646046754	7.99437577817486	8.18679223565934	8.07251779613013	8.17018141560843	7.86091827754653	8.78953798081476	8.36694958973926	8.76625209898961	8.86459405324807	8.4279259968663	8.10908544728669
PCNA_9442	8.70903272315048	8.56995724298021	8.73331061698212	8.67563703674532	8.806500836489	8.59747293709449	8.85283368433465	8.59505559006389	8.54473765569345	8.62508981305942	8.96868064750864	9.08390397852212	8.91069762535628	9.02028364973117	8.57154071545586	8.99209564416897	8.984032694808	9.11943668355892	9.0439574271881	8.89050505385908	9.20819453512861	8.7053363385152	9.00949588392222	8.91465865658019	8.11091515282928	8.77315881849307	8.91794263429065	8.71840343753593	9.24168617025066	8.62605672123819	9.8513091611424	8.29790918304452	8.32698072577691	8.46139933567754
SERPINH1_9815	5.46948199443826	6.89551492410005	6.76021792188887	4.79010439855006	6.25974840136477	6.28431909343678	6.24401575881656	6.0107036515775	5.8220596478529	6.50426274368557	6.93694967206035	5.74202622648801	5.74561385184369	6.1065505936107	4.61698788442957	5.99308869930047	6.17951382186977	6.24908107095011	7.00163012430711	5.99448272726828	5.59658757856874	5.31391183732506	4.99025179599609	5.82125603205793	6.78764855748572	6.44267794839708	6.05394166804836	5.56360250223383	6.33807622708784	6.810796623881	5.95022140883161	4.95508692179819	5.34060918785437	5.81844353438595
ITPR1_32307	6.39490122950612	6.63865548798135	6.51121198219868	6.13210727639686	6.50237561626074	6.37247540493781	6.88793829870036	6.46031034504835	6.71867070325277	6.53159234454768	6.60850898176294	6.28908127394847	6.39180106793756	6.83687049279748	5.7475679915625	6.69474660916429	7.14787522098066	6.89723049396029	7.26621384923453	6.81922286987359	6.77471275117039	6.44716038626548	6.39913737539916	6.79969671852435	6.63879187432796	6.97462400755276	6.72200471185743	6.60214581499823	7.31527999080127	6.4574031057797	6.28941483509375	6.35439520121661	6.89100233322027	6.67256057878684
PXN_9630	4.65834009848639	3.82820519378173	4.00323955511729	3.68393063097565	3.66614642165666	3.43593714495085	3.52170027794137	4.06333156831576	3.28906642973634	3.96645292742277	4.12048468725929	3.63110900384192	3.94112341346023	4.33367851384839	4.00582918834797	3.51715258844047	3.63654600575235	4.12040062611193	4.02625899481451	3.66053963941409	3.93934023273607	3.33061061896871	3.46922560852166	3.8626375832281	4.81883892602738	3.62557076122972	3.71624205021637	3.02187779935667	3.61682997524296	4.60258285858918	3.59817402935537	3.20898808794029	3.58233245623667	3.06883304857164
CASP3_8201	4.55581293331841	4.50763214146704	3.71939969095376	4.50645115259003	4.35692198712242	4.58006909225986	4.3626323784674	4.75462977041397	3.87279733884163	4.43191323169055	4.57340406514545	3.86836779799145	5.23642538460445	4.99223985508246	4.3096835729726	5.31999208887646	5.40798084489631	4.92286874171556	5.61954019365262	4.6772101136526	5.73813517264736	4.68056012257197	5.06452341266598	3.48028554155043	5.67402595095884	4.27011517505206	4.18609108633751	4.12682272035595	5.47688433862538	4.75678315246901	4.14287024580888	4.33149600043967	4.37578032739947	4.83343329251867
PARP14_9427	4.65834009848639	4.93141735909647	4.74286561229537	4.23098141517244	5.23431635245539	4.36769456404282	5.73946602082892	5.26609005612172	5.00895610792246	5.55853603896064	5.16693618741256	4.85011537778133	4.4424449494237	4.99223985508246	4.77417361693298	4.45273023847158	4.53349128426003	5.36172273363216	6.82700123076022	4.7132382235778	5.03562703626353	4.25706556820792	4.32412093756972	4.4141569102358	6.44881799570129	4.37559712599963	4.26414336790731	4.0121003650825	6.28220584090774	6.09051864972522	4.71568193931848	4.2587780485702	4.1799810740841	4.63315581327682
DHRS7C_33024	0	0	0.779048279084476	0	0	0	1.26184527752602	0	0	0.319622702489674	0	0.962859956888319	0	0	0	0	0	1.65851739651626	0.542539350363805	0	0.699134759171183	0	0	0	0.37041957345777	0.449840574580933	0	0	0	0	0	0.411296822637467	0	0
TICAM1_10015	2.6315492382666	3.36741725865962	1.95009283148128	2.98435544058004	2.50534522629508	1.39892623276045	2.86613685787173	2.00816235672941	3.1374736333011	1.31500083628576	2.29871953590701	2.05793547416019	3.40237492855368	2.24774292353543	0.957207864628269	1.94475859658115	2.74812008534877	2.724211561254	3.46515788580753	1.55625692001186	2.85505444322951	2.09143956291698	2.8393350947747	2.9585529265849	2.50682019459166	1.67596758120267	1.74896485981022	1.22368211894217	4.16205072750186	2.97295864851587	1.9174694795935	1.21382800760557	0	1.95391922094333
TIMM9_10021	7.27775256841965	6.91421657094079	7.20029728828924	7.1011771880536	7.15091705574114	7.36374263438187	7.37474974334573	6.81813111632346	7.32121816130329	6.41483577443506	7.50813045782289	7.30024325040304	7.58848299506959	7.25794112002991	7.33148373755227	7.30136216440153	7.42490137443624	7.52621081420678	6.8471637703382	7.062079110184	7.47640395627154	6.93556440274513	7.34161997475315	7.34771156744155	6.26334887990984	6.86115060390914	7.44885868136676	7.43316026257566	7.19939769060658	6.33050086648355	6.72404275356146	6.28285122668036	7.04285742656559	7.37559907033324
MKNK1_9234	4.84382602470653	5.16796959204262	5.54917329112473	4.88959722191064	4.89950211307515	4.92917284471836	4.85601225098157	5.01952525732998	5.09378093829618	5.06559559017445	5.45173579462115	5.00028046390777	5.23642538460445	5.0295206837736	5.40694956305862	4.97256206424048	4.77861080931429	5.34650719889751	5.51539484345627	5.26768690576574	5.11564354082371	4.75989343888696	4.91194807401211	5.49272970465553	5.69047495884807	5.06884914308581	5.18656382793165	4.92501402975361	5.61897733728234	5.16210339018769	4.76072279478884	4.62943879758953	5.24361437262365	5.13259583929964
TATDN2_9984	8.05551269925266	7.94506551488094	7.99536840979581	7.3659186917877	7.7138611111398	7.82599691438816	7.79822285473772	8.0074452142976	7.66405812184072	8.71638385826605	7.80107049127442	7.4196891211473	7.86020854422477	7.84891162412552	8.00089963796558	7.62666994173063	7.91819580217483	7.62724964463926	9.05823623886695	7.13028961711124	7.87926210170564	7.5984586220566	7.5839397934781	7.68340063542486	9.50748833178245	7.7435787051266	7.76969193906663	7.43316026257566	8.57379647716048	9.38145793029285	7.46161436121762	7.32788722028539	7.77351095301833	7.87175329092241
PRMT1_32372	7.85422252033007	7.93135972359828	8.26419556884404	8.11659698290487	7.96858291452705	8.1998312171595	8.49302207782774	8.10886546159212	8.19718308540708	7.77312352052247	8.2011579163085	7.6932771584925	8.27864321131095	8.06854533101306	7.51348199110849	7.77168529943105	8.17167801148369	7.98994694490692	8.46160696309366	7.96625715190767	8.35361710844089	8.14259783349385	7.95324063016947	8.09787188805803	7.85410485963544	8.39298111744635	8.01328287277589	8.09969491330243	8.80943862644055	7.68646766788015	8.27292582428313	7.93145891872944	8.15761719758085	8.04996247902861
S1PR3_32754	5.57809936993297	5.74994196738782	6.10893956015114	5.15253163901726	5.89416656397348	5.54959114760163	7.13034663668537	5.53419936982021	6.0932522752043	5.94281958436913	6.13944105358386	5.0285250186554	6.4456123749476	5.80712527983635	6.10415848152957	5.65521961935786	7.18378305499214	6.23262286709949	8.42566495714691	5.53255473491942	7.64767325165928	5.5774735108039	5.61870188333408	5.9213949120479	7.29215307552223	4.95433235735533	6.04659837083325	5.5222800554245	8.29906091591408	6.5361989660333	5.33777896686962	5.4337849997836	5.48904754495438	6.21914581495388
PRDX2_32311	10.1883914757593	10.0961688532025	9.79461426039913	10.0155467715844	9.97882068165799	9.75169393859506	9.89323535908632	9.77639521358362	9.77565889291548	10.0396559046318	10.153011473784	10.3670463894824	10.2508009352794	10.480472412445	9.57321415621488	10.4948207676866	10.3559194183618	10.4247187236267	10.4778298847615	10.1395705063143	10.2905100248449	10.2762353939898	10.4323592640601	10.0401732874657	9.96548192882784	10.0821921071341	10.2077446378552	10.1834065298115	10.0926894459839	10.0226834393005	10.3517665442308	10.130075082274	9.56615452603996	10.38889321129
CYP2B3_32867	2.15853328500742	2.03800654444524	1.95009283148128	3.15403074277153	2.29225461052572	3.63915883665979	2.16833927912589	0.682158856005203	3.1374736333011	0.581118130865575	3.30882178945712	0.707330442878103	3.16637464228159	2.24774292353543	1.52761953558536	1.53596452828791	4.06398870304629	3.13173921082798	1.3773286275041	1.55625692001186	2.97431617084024	1.29258050054181	1.92546458256192	2.68229257600544	1.30079361022387	1.50051988538062	2.59923606863803	2.76273588855156	2.83717431404812	1.79348853657685	2.58488502556662	2.79448916003057	3.77974791031307	1.79229225810689
PCDH8_32697	0	0.829195392292004	0	0.991081035778011	1.35574023693873	2.09562227550017	0	0.682158856005203	1.97266752322249	0.581118130865575	1.47607734572651	1.68469762087338	0	1.16979510730254	1.52761953558536	0	1.28072046726898	2.00708319130423	0.542539350363805	1.19782277284676	0.699134759171183	0.786453449046583	1.42177800354579	0	0.66489917813005	0.792254517253542	0	1.87611035123012	1.34286620643521	0.865660488221392	0.87442685925671	0	0.90939025952437	0.496317101163087
PTPRK_9622	7.55527009118561	7.8704156502556	7.81447047951312	7.33976837597895	7.30822690204108	7.58897789034581	7.77077963433236	7.86132539257636	7.6983238457188	7.88935140727571	7.70577796615094	7.32607499614069	7.65851533960225	7.61754091516994	7.52089709592684	7.80882989076364	7.73671319210774	7.63666228037023	8.2179435558524	7.39715456434898	7.60672411038948	7.13473030807933	7.6335805992647	7.81940099179105	8.55677796613368	7.7680014025287	7.46822531986228	7.45162126972221	7.50214157996416	7.99309471115455	7.24096390950578	7.29795666411926	7.79077938791816	7.69149644603258
SMARCC1_9895	0	2.68635696128464	1.65443345784597	0.991081035778011	0.831587042590312	0	0	1.492425956496	1.97266752322249	2.51401577367586	1.47607734572651	1.17986773781014	0	0.874362841762592	0	0.96340841201359	0	0.897447797020905	2.53446174989659	0.719810874913503	1.80493048657789	1.06159905201946	1.92546458256192	0.746178478828015	2.43053445215952	0	1.23219520906655	1.22368211894217	1.83224702069741	2.27405603980627	0	0.730975847162745	0.90939025952437	1.15822321312678
COLEC12_32794	4.75406197930505	5.19880581364741	4.00323955511729	3.98323145345616	4.56130277350011	3.19932086461449	5.91685785879458	4.78658151604222	4.35751992703892	4.87147259105818	5.93613525686867	4.32073022679527	6.08776371942268	5.96939626451756	5.27284236427254	5.599780737782	6.10656047575478	5.82396632845413	6.83567684598067	4.88100425180574	6.79105113919103	4.72077202609311	5.55142068610143	5.49272970465553	5.92402057330904	4.52063336480588	4.77136876533277	4.08958643512953	6.61933492041788	4.3351439874334	4.99237627726609	3.64913534933917	3.91188559992504	4.990755143022
PEX11A_9460	6.66496079355697	5.4243002441799	5.25670579469274	5.84039797987291	5.75530569516653	5.14478467112792	5.24973354314897	5.58958499569425	5.35663914462336	5.48054710406769	5.00023836983223	5.50126722596172	4.96882527760441	5.26655879649305	4.87019009492639	5.17579258783032	5.25435489947818	5.04099787330241	4.53243526334839	5.79038509132631	4.79762649293852	5.45170298549715	5.34837406290221	5.09549615969553	5.01444343563902	4.81125568770909	5.15958786211233	5.90107170671164	4.45939772853533	5.13984752758671	4.97973209372367	4.74042538807537	4.94769192619298	5.08102587845007
ARHGAP9_32400	3.71436923396376	2.50084416547312	2.40490064582977	1.98660079117772	2.29225461052572	3.43593714495085	4.31275995595652	3.14714499655033	2.55456086914829	1.31500083628576	3.2559814707744	2.93436369802747	3.60514233023884	4.27279677149098	3.62042030456122	4.10000965100544	4.291665157323	4.5504057955854	3.60704408969627	4.20696238506811	3.6833691786151	2.97927116072865	4.40257613879928	4.4141569102358	2.77706715639227	2.9912990514987	3.89042026904871	3.17193069985339	5.55754569424354	2.69625159864779	3.22230941208309	3.30841602308673	3.35355489708005	4.34330653307753
P2RY10_32285	0	0	0	0	2.29225461052572	0	1.63088720047861	0	2.29275490885318	1.1635120153359	2.19024384126523	0.396586988835459	0	0.874362841762592	0	0	0.778041493748472	2.15415249168097	2.06892452345224	2.46695668232861	0	0	0	0	2.34998861996266	0.449840574580933	1.00858107569143	0	2.34977858848249	3.58042482184947	1.68799187661282	0.992508922524483	1.2124929284364	1.40186629116654
USP6NL_10141	4.75406197930505	5.59628955250442	5.50436316512567	4.84070830788738	5.17328294978108	4.67557804943254	5.66191498289735	5.4166097765201	5.54917408694519	5.20791619753188	5.49797776584396	4.89682844278473	4.72950995115746	5.16969767902221	4.61698788442957	4.73593380379541	5.77109601060966	5.26792512284518	6.17431252198497	4.6772101136526	5.21586442368873	5.11705310720275	5.36806002418192	5.09549615969553	6.22434211579323	4.93720473708572	4.95515607702257	4.94600012818803	5.52582024844229	5.75203066195102	4.77542925882345	4.89237257719219	4.10832814262778	5.29228635115156
MYH6_32981	1.45011782511863	0	0	0	0	0	0	0	0.981836005521225	0	0	0	0	0	0	0	0	1.44653969347324	0	0	0	0	0	0	0.37041957345777	0	0	0	0	0	0	0	0.525192662797238	0
PDIA6_33272	6.87115791824927	7.51981815240736	7.18618055452866	7.44981385868766	7.27229825792257	6.74696308611355	7.01812318758421	7.29435480836807	7.26745547715268	7.39151664217571	7.44166248633726	7.87730629164946	7.23825304793143	7.69499560190639	6.99058643090347	7.17429244182812	7.25976864914118	7.23956593321169	7.29375994003984	7.43000103061771	7.32754264032593	6.84295587796411	7.09815368658174	7.15547468987927	6.99057014619874	7.09147817579218	7.19690318580718	7.12808400599658	6.77587616195738	6.87620512979	6.90211540933969	6.2331049255079	6.50114697265363	7.16471556631415
HS2ST1_8829	6.71339640149795	6.35360906891023	6.16759577476	6.26773962156828	5.69144285590212	6.12424955263673	6.67746090100249	5.99711298489937	5.9640188286545	5.90749115358828	6.93274730981085	6.3850477743359	7.32694695549686	6.94813530712626	6.51394343203387	7.41814019681124	7.54572410646213	6.79445337538855	7.36141011215191	6.75153615028598	7.50144235221304	6.55674427367191	6.64486774107767	6.79969671852435	6.49168534175024	6.16222286680258	6.59687801982922	6.53447954066467	7.83870739156445	6.4973389195082	6.70111810561613	6.2581924814104	6.880286970802	6.80560398972874
TTK_32727	2.15853328500742	0.829195392292004	1.95009283148128	1.57305825321646	0	0	1.92449719877586	2.21015005755022	1.560692663351	1.4520834552334	1.94525595028998	1.68469762087338	1.37605461317433	0.874362841762592	1.52761953558536	2.52345052966165	2.40294269879021	1.65851739651626	2.28704041363482	2.62660943164972	1.80493048657789	0.786453449046583	0.641285492730023	1.23553574612528	0.37041957345777	1.0687863119565	1.42575589257502	1.22368211894217	0.596632280339862	0.865660488221392	4.74586487156223	0	0	0.496317101163087
HP_8823	1.45011782511863	0	3.26182892427187	1.57305825321646	2.29225461052572	2.09562227550017	1.26184527752602	1.14344435912412	2.55456086914829	0.581118130865575	3.20113199562094	0.707330442878103	3.16637464228159	2.93839613759566	3.50551436405426	1.53596452828791	3.55114940795752	1.44653969347324	1.90273111602762	2.28741221680284	2.85505444322951	2.68621329962627	2.29807998825258	1.89117630175381	2.26467860946599	1.97346965614798	1.23219520906655	2.44662691508276	2.48790887141662	2.10053864612309	2.71263925959092	1.57496572867804	4.03292965788485	2.35221607059572
RPF2_9724	6.80564629728408	6.40740329779881	6.29145320268885	6.76362997451434	6.46466667763157	6.48221630429872	6.52154502960496	6.34702223387501	6.60766681132293	6.67154359715571	6.66533446590971	6.94028606002859	6.64278385193963	6.59097925578542	7.11338904534289	6.75942170249052	7.1405851478445	6.6345282406159	6.47753254011977	6.66220191212797	6.52411850330383	6.65858881988086	6.86173173434251	6.86821511500945	6.15491725116292	6.39956013790344	6.74940154558537	6.71036056365603	6.58895366414527	5.90502466265001	6.52521132873281	6.54992285925002	6.61539851483879	6.70698922566207
BGN_32910	7.10697626811151	7.50755482623284	7.08329545026204	7.21104530769424	7.36391411872428	7.37801119946393	8.74179026062249	7.16662712070306	7.62183517331342	7.57157933699026	8.21679598579304	7.07841093874504	7.77869405623361	7.71515735435954	6.51394343203387	7.37751028385558	7.95190526322569	8.19710983381117	9.60789154046871	7.16971972216185	8.23621442441094	7.1894868310702	7.66176805080682	7.9555366393289	8.17661102489701	7.54307730806127	7.71515535147197	7.24276765654841	9.54742340128318	8.2754878580451	8.16676782758843	7.86155994441516	6.85861448979687	8.1388137258856
