ID	S2P4_F03	S2P4_D03	S2P4_E03	S2P4_G03	S2P4_A04	S2P4_C04	S2P4_H03	S2P4_B04	S2P4_G04	S2P4_F04	S2P4_D04	S2P4_A05	S2P4_C05	S2P4_B05	S2P4_H04	S2P4_F05	S2P4_D05	S2P4_G05	S2P4_H05	S2P4_C06	S2P4_B06	S2P4_D06	S2P4_G06	S2P4_E06	S2P4_F06	S2P4_A07	S2P4_H06	S2P4_B07	S2P4_D07	S2P4_F07	S2P4_C07	S2P4_E07
DDX10_8452	6.47046371746852	6.3224727354538	6.80982662369421	6.4616543233464	6.82565943127875	6.65182398788219	6.68455223220236	6.7351557890474	6.71439436596331	6.57284678731376	6.60266974073564	6.5659983652222	6.53678010300226	6.62886721672198	6.70162390048565	6.74213826521184	6.50497152732143	6.4115724574949	6.53234954745073	6.63191747858457	6.6589097765791	6.84705327013125	6.4909660048574	6.56062060967751	6.83156373707699	6.70191608544523	6.53281683403619	6.77967789956731	6.62227571220466	6.39928528411706	6.70223827296651	6.78477889347032
DHRS7_8469	11.5458197881289	11.2455611647488	11.6549465000599	11.172395874413	10.9256146850205	11.0421635855202	11.102324405778	11.1626198318359	10.8316743371678	11.2748093223865	11.193542453987	11.0300013317393	11.4010699721709	10.6587574789487	11.2354229304759	10.9826289342428	11.0835042147321	10.8882563002824	10.56930538557	11.4162580178238	11.0901660827961	10.9433715038937	10.6768892425342	10.2857347070039	11.2652778051235	11.0215880085718	11.4587698488169	11.4524102580492	10.5334653097916	10.9386894357027	10.9855057293714	11.2633326463611
LHPP_8998	6.10649461414522	5.99888300973005	5.44655488239165	5.72037144553014	5.58166064345162	5.74810935337123	6.02437270661335	5.93298588497223	5.41606258149834	5.6448410269029	5.7297821786287	5.93822497121361	5.56924928826109	5.7072940150781	5.89383992644957	5.90059608861684	5.67746304600493	6.34107489236431	5.68916312451614	5.85012147991481	5.66169566684879	5.48300555742203	6.31202150614065	5.79955212338627	5.76712891818659	6.36695315708625	5.8583806046112	5.97341491131986	5.38705614112705	6.58293388345631	5.75418583597973	6.26919438235492
KPNA1_32317	5.35985017319238	5.38240894406161	5.59330921470855	5.49862429455595	5.37490529538317	5.14778685496841	5.39293047704739	5.53070763282831	5.37638567837058	5.43710147357196	5.52804237523573	5.73670067324958	5.38934548250544	5.60502681788834	5.26624682833637	5.58056453762588	5.62979444539102	5.02575653282846	5.51547001088536	5.49571788867626	5.70684749024994	5.64240874354598	5.42520865405869	5.46140028141124	5.80007236448006	5.41382624790576	5.16208871962583	5.30574170191391	5.18513918714013	5.18749766657295	5.18996996167068	5.40005275656976
GPX3_33214	12.5719549992441	13.1881351884336	12.4506098094736	13.0642338580516	12.8001012723343	13.0757979292665	13.6124183643066	13.0262277811347	12.8946477714789	12.9885970051777	12.9821661359158	13.2411353406344	13.116311663448	13.0433017406386	12.598458020461	12.7757396237942	12.5845979376805	12.987059434037	13.0729529498636	12.4844595082466	12.9883087850005	12.3954496940824	12.4605146504079	13.0784303276439	12.7870459548205	12.9277799052925	12.5161004516031	12.728287963213	12.5425068890908	13.2054380377728	12.89315750682	12.5140349672671
LOC100362324_9030	6.98481204904651	6.87011061850751	7.24681325533551	6.87699093363676	7.16526641780423	6.89009773841109	7.0036724611903	7.22157412691094	6.8480398889411	6.9673277818283	7.07838315492033	6.90324223138435	7.11655380103051	6.98703286222516	6.83166265297455	7.35317357218652	7.07872399318533	7.43914625873248	6.95523904955361	7.18330713819743	7.21456377103799	7.29392731322228	7.2564208045646	7.13302272343882	7.27989354520452	7.45713614483761	7.21396197756313	7.04635637040499	7.09564489805668	7.58943046805537	7.05693659879034	7.60350051045781
EPN2_8568	2.63303450124251	2.83959643943692	3.44925101649055	2.28189356712453	2.4670639054109	2.63857648187162	2.25095238626677	2.5400241445027	2.303941265359	2.2057184755376	2.73180991716956	2.54714681774466	2.88780653562446	2.58630445065741	2.50733797365368	3.0555044299375	2.36693222494307	3.07775832169121	2.65215577879472	2.57706195000493	3.04301991866249	2.97727633394302	3.18706423356586	2.07053067579127	3.147597492688	2.81551604597637	2.48016268667542	2.76965123121189	2.32974934997041	2.77872381512297	2.73020617594386	3.1022499610253
EVI2A_32378	5.16438685074299	3.44910454397778	4.82950502157764	3.79464402688507	5.57361226931542	4.62993125463058	4.47200396004217	5.0731757614606	4.40282767839028	3.56549073165594	5.04709537509462	5.15543036363198	4.62395498603816	5.33376667302408	4.94949890925256	5.20489306370773	4.46397432779053	5.8595501169459	3.92211088500581	5.61232839107866	4.77010517124628	5.45614501663314	4.63492765189469	4.91143513963828	5.16616629556346	5.64905487185131	5.04689379254584	4.87625775183608	4.80939577920302	5.68267942733248	4.27167889396909	5.55554802500572
HSPA8_8845	14.2284166885737	14.3516314550303	14.3552486986093	14.0297592149226	14.3484683344948	14.4890823007018	14.3756826823071	14.4604296633844	14.4801567938948	14.2868344519882	14.4280417602381	14.3957449586697	14.2295744038601	14.456928164188	14.4671452757884	14.4136092336528	14.8069918546276	14.2378007510376	14.4511207932556	14.4419037233886	14.5949899771562	14.6058949355281	14.6352376562986	14.2681093502995	14.5447161229476	14.1983314306758	14.2924050577322	14.5666969802625	14.769561218684	13.9353492797212	14.6481846740518	14.2447947621023
LOC100911177_9074	7.72255535329251	7.40655537151389	7.77482960131096	7.69073744778159	7.58514705650917	7.47774657862509	7.09307224261936	7.08584576984331	7.65375667460204	7.27917889020855	7.31056082017389	7.34279398741654	7.36573278490186	7.41945329399076	7.880999251243	7.26802496216351	7.39614357069438	7.11460657985263	7.35854284064288	7.19486210785334	7.26826561577236	7.43587448938121	7.26539290658983	7.48897406729972	7.60986833752479	6.97109712959231	7.46082319764577	7.24622029458388	7.2858315464175	6.23546916607065	7.19373250409925	6.86209259038591
LOC501038_9126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NVL_9386	5.195448547277	5.1657694721299	5.45617759986313	5.24468251827388	5.27917120428432	5.32070743638902	5.56425591373895	5.34251396315506	5.12188136886562	5.05568611401312	5.30283867936928	5.2318175602275	5.18376825168763	5.17149048839476	5.3316560799053	5.56671734848488	5.17823842885724	5.51279865325338	5.1362978250894	4.88921230893236	5.393650408955	5.72723574342529	5.46469512100234	5.27884137845336	5.6272741959056	5.72161723093731	5.43833728034184	5.39988764751787	5.20777435544265	5.51626113441765	5.34803079378841	5.86820802588387
SCP2_9788	9.67075421784434	9.71580720626187	9.51295101467128	9.49266625076313	9.46560366442158	9.34033658020517	9.32736546824327	9.16094885677727	9.52950236516481	9.50983040324879	9.46478486702177	9.46927800631571	9.46975422030919	9.52236697218378	9.70495552566661	9.32408078901866	9.51087699290309	9.10559675218488	9.42110676182198	9.42122643901549	9.41935385219029	9.31593792892329	9.1174194043821	9.4430910571407	9.45588469509361	8.9699135189428	9.44900751015358	9.44933266661837	9.29085639224493	8.70655447716647	9.27953874469759	8.94078324094873
CENPT_32437	0.333612302098261	0	1.11594585591353	0.717087194696959	0.847408450831446	0	0.424186234823579	0	0.946056962862635	0.331217288140112	1.60973517706434	0.312942318901804	0.354253093618511	0.308432086925879	0	0.296963149727234	0.873172312643738	0.92765655428566	1.09269923513214	1.29921574929949	0.619605716977626	1.24792513300159	1.28139883890489	0.368429214547628	0.703936017640507	0.281791928752149	0.938037897092642	0.788626242637406	1.10475455201131	0.616310675164224	0.358143294406786	0.814556169027434
FAM63A_8604	7.75939912281863	7.44671865238607	8.10808412825885	7.50889766192808	7.74418807692805	7.35539551143349	7.29183307349943	7.40920711336882	7.48119819559578	7.44647148766361	7.57790176714053	7.52270042365994	7.48259647678283	7.5736251779485	8.02265782285617	7.83694270043925	7.58504201071288	7.87029648118418	7.57540124952017	7.68527642311012	7.70650566311584	7.61046713691111	7.59925963145042	7.84715661172001	7.67347551718964	7.4066767852006	7.40148933803599	7.80160010586809	7.16089925213165	7.18945306353972	7.2720931922322	7.73947604376176
SLC22A5_9846	7.18637747331416	7.51846498256878	7.32504532543749	7.64815272866411	7.49000166644645	7.86059684529697	7.80977700828002	7.76632637469918	7.68819342591325	7.52942275247793	7.55447132848195	7.87950347699675	7.83535808840495	7.68810290526483	7.48247296795725	7.45440559373239	7.42202823324169	7.3581650019365	7.5081712424724	7.60310607251898	7.44077433887015	7.31151719403517	7.26985811996357	7.35949470342235	7.21113521502983	7.7143630912374	7.31492588803479	7.65483556363896	7.51183768181141	8.11409690289303	7.66757011092994	7.3020428146128
GSTM2_8759	8.10577108392251	8.23545524134846	8.58018387071552	7.28697531887983	7.61486362141077	6.52728717669978	6.59556809766222	6.75486982437109	6.90213125620368	7.07065213664024	6.66598887835309	6.8128801879678	7.15931671728332	6.78669771331076	8.22770813754551	7.02385317601566	6.99340595041455	6.52545112674271	6.69890409236615	6.91993766279867	7.3559162422991	6.61984907752278	6.94357304326388	7.64810083976302	7.92752602303253	6.59330661707701	6.99577897025529	7.40738232680619	7.20937606710213	6.51309639893727	7.27734366788502	6.89312256688675
HSPA5_8844	10.1001290607474	9.62120705856978	10.1045397073362	9.7705481532466	9.94031152919847	9.83881725112208	10.3744035072751	10.4307211126624	9.788361590554	10.0101548485722	10.0707335689383	10.1767305979932	9.68845346721734	9.97943365099879	10.2021277541994	10.5635322596028	10.2799144709268	10.5839644618532	10.2724023928468	10.1229845403118	10.4208427903649	10.1110663395084	11.0231066380467	9.80493235868704	10.2383347418544	10.5938021043005	10.0467742154286	10.2812557830801	10.3015906822043	11.1496836839648	10.2388905595719	11.0139186685753
EDEM1_8524	8.68580023375517	8.85444718579282	8.5624740800641	9.09990007298037	8.34888224598285	8.53412162381755	8.95305252611237	9.31259432882843	8.44203114228005	9.01371572691772	8.44309862408865	8.56287402749242	8.36379243744059	8.55528090906756	8.43258579779525	9.14171546918177	8.83442924450722	9.13425353435808	8.93929823677814	8.35222887042255	9.09710473678948	8.78373082283055	9.59277808329051	8.97491259591526	8.49864477387913	9.16467983837863	8.89730347172368	8.54568277668487	8.53498466872626	9.20825543036233	8.49966282211161	9.07673649254653
LCN2_32481	6.23662854219509	5.80945713316123	6.70879614065201	5.37723353137093	2.3958173443611	4.01848377537783	4.89299788901691	4.71897975936604	5.47735978377996	5.32081824880276	0.823328964927102	5.41498255125194	5.43646794619494	5.20916205852375	6.76515147348215	4.88603550079464	5.49439528948383	5.47671743402986	5.36498574116544	5.87905991818052	6.15533704924543	7.58796089857815	5.73395651391821	5.86583125979545	6.52664348850966	4.30496674073781	5.38399708612125	5.41636408449228	5.38705614112705	3.25205236144949	4.25047766351795	5.73753083850373
MAT2A_9199	11.4168134489195	10.7899049024429	11.3450270534462	10.8504228155967	10.7858715692635	10.9514277691154	10.479169690347	10.75929711447	11.0973861210764	11.1664007878748	10.6509976092407	10.8365950861784	10.9018937321441	10.4796081909507	11.0523113389187	10.614268207619	10.9933849681796	10.5284272303723	10.8119314693182	10.8727576245365	10.7824886668302	10.7774361549067	10.671204105591	10.4350978754572	10.7894536475894	10.2987871383759	10.9722096365974	10.8820490856799	10.5253223631955	9.88476192299827	10.4665334201802	10.4189477022762
ALDH4A1_8025	3.1383133362382	3.49360420170588	3.00076146026642	3.52561482968814	3.16874784987426	3.14416938755135	3.71528362387834	2.73412438879403	3.48447309835024	3.6860997908406	3.45986383224525	3.71280823075591	3.3483285828213	3.58070167313097	3.27828429830093	3.20601825114424	3.56217155188384	3.03869416907922	3.43522405425752	3.3302563864852	3.04301991866249	3.33270423007282	3.4298517010858	2.70663741641046	3.50811897953453	2.72427969776909	3.01763439451271	3.04863516299943	2.6927527027729	2.6000378518214	2.95654097021923	2.87242987763263
KCNK2_8944	0	0	0	0	0	0	0	0	0.300592299009632	0	0	0	0.354253093618511	0	0	0	0	0.293424538021743	0	0	0	0	0.308544453907711	0	0	0	0	0	0	0	0	0
NOD1_32821	6.01078401752937	5.77381626655479	5.94043524749025	5.70264474905465	6.03871145197557	6.0098583121189	5.90600453317787	5.93298588497223	5.86338200115661	5.79991053639085	5.99641627572274	6.04793502369159	5.96600392423883	5.96571895928017	6.01825073276621	6.16696114476467	5.88119475131971	6.34508311949336	6.03070344394593	6.12839388713313	6.21385538378908	6.1354487309978	5.90446054917444	6.16974357768173	6.02574141412174	6.37071865007084	5.91422651845901	5.99551510306869	5.66574631577458	6.21491414435517	5.82760299400304	6.29265687776049
MRPL12_9245	9.88358624887452	9.97904478928638	9.90863626884925	9.70305677727753	9.84573442164183	9.28810825471815	9.18508906527089	9.07562094143275	9.68861849330497	9.32132888634925	9.40272156740259	9.45391226168204	9.66490348901545	9.55336207619741	10.1037526311573	9.12586716403229	9.67643357230239	9.01541547021136	9.42744951377093	9.39579479622197	9.48184360625882	9.30280614990267	9.18694740696248	9.70588050842966	9.63317138869188	8.57799090288709	9.25611711990838	9.43928993397726	9.50703809050343	7.97127664061188	9.17018356744015	8.47920240352879
LAMP1_33255	11.124569043667	11.5828196235471	10.9606000855158	11.3116830985511	11.2163512195898	11.5170927568871	10.9563381297286	10.7786861982778	11.1971219345474	10.9974853591612	11.020511332776	11.2632846157846	11.3461400866106	11.1127140747968	11.1769769021924	10.671794989628	11.1943292624907	10.5587300397966	11.1787779062286	11.0275810576573	10.9292153504658	10.8391603032644	10.8089340537331	11.2985500810784	11.2409277239026	10.4189007955818	10.7957615113846	10.8772216073144	10.8966589471516	9.99699001711811	11.1905645061469	10.0655590278333
SLC25A14_9851	0	0.424515935947464	0.663285676558072	0.717087194696959	0	0.776353164297992	0.22762737205994	0.50465243722436	0	0.331217288140112	0.597402010035703	0.569954962903094	0	0.308432086925879	0	0.543110980366948	0	0	0.462131528355971	0.663918645350334	0.34281368860548	0.35049636025326	0	0.368429214547628	0	0.281791928752149	0.297461662100743	0.570416811854999	0	0	0	0.325293150478322
SCARB1_9783	3.75359443839711	3.69758188320277	3.69661134132324	4.02130324215493	3.36803766390907	3.45669330699583	3.28040605038984	3.19632998314696	3.54298829471945	3.59660136416025	3.12015998485754	3.51301824400109	4.00265522201093	3.49179260996638	3.86896749458086	3.60871751908838	3.30324283300181	3.50780886806953	3.92211088500581	3.41173462091174	3.82203185796393	4.01122339873618	3.55220380730054	3.84634678863652	3.89110255726785	2.94238726904447	3.01763439451271	3.48336476232988	3.67738243923322	2.15839365824791	4.04418754530666	3.05912179711444
PPIA_32595	13.8094554578468	13.7064648031694	13.7874843739782	13.8263118157898	13.7753212317299	13.7642805912605	14.1021707817572	13.704967963149	13.8155337877322	13.8646628731286	13.8781700039642	13.953468566953	13.7436842464062	13.8453068498581	13.886528816578	13.6575343580266	13.7216891581863	13.4045953503457	13.8569378611799	13.7258344105989	13.7350564473257	13.6977915317959	13.3521001411898	13.7190899988552	13.6065136368693	13.570343573327	13.8531299772272	13.8003300278931	13.7370971625949	13.3623949948018	13.7296480052264	13.5783322442533
CASC3_8197	5.05573460216009	5.34646637999866	5.22806178776887	5.2528260255983	5.04310990636885	5.34621111309813	4.73531404173579	4.87124004155781	4.99138330455464	5.01019831100842	4.91840548784978	5.04332250202156	5.11591366744428	5.05218770622935	5.24942041224293	4.81752688718413	5.03919551064972	4.9006194097435	4.94619161721277	5.20708801668933	5.0984626548835	5.12204745410581	4.91129968922716	5.48970096908488	5.40973816725995	4.45439187814846	4.79652935201188	5.19550551820073	4.63664923251356	4.29669609296392	5.22299788655265	4.60101589654949
OLR59_9393	1.74048823165406	0.752101345148798	2.07391245509267	1.05178938969666	1.51851192123029	0.963765890119387	1.24321920718819	1.41960687360466	1.25695012249669	1.73234299567396	1.48308744455044	1.55478966768728	1.25798697806144	1.94872548612026	1.96372247408375	2.14676403656503	1.41325409134776	1.79950392225033	0.958983008178129	1.60659902673042	2.16573797167047	1.90688758038133	1.75897502770335	0.661652020970263	1.93743591188816	1.65857225129636	1.38009845637447	1.67006367303374	1.10475455201131	1.97497900942349	1.57164118658203	3.14412617980899
LOC100911132_32756	0	0	0	0	0	0	0.22762737205994	0	0	0	0	0	0	0	0	0.543110980366948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP7A1_8430	0.333612302098261	0	0.369430354019711	0	0.340758205569812	0	0	0	0	0	0	0	0	0	0	0	0.353016888828664	0	0	0	0	0	0	0	0.394482797563561	0	0	0	0	0	0	0.325293150478322
B3GNT2_32526	8.45607380065108	8.10529008959226	8.5812835474934	7.9593412345065	8.27635476326978	7.95479272093956	8.20688732637679	8.44364756869142	8.04143689451972	8.09008229673434	8.15840364526114	7.90159435729099	7.79434398598382	8.0862861256114	8.66525900247902	8.60902630127071	8.12872687025857	8.77662739309099	8.03497684713135	8.3470598714962	8.40728153953588	8.35743793977656	8.50468817253222	8.25285034051784	8.11919710048373	8.62682894962925	8.27136197404704	8.31580126240076	8.05490768599285	8.55942575387049	8.02366127889278	8.72492925325676
LOC100361907_33106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INS2_32569	0	0	0	0	0.616210850301687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC16A_9159	5.87027590282003	5.67100536506962	5.95408259795777	6.04972772985059	5.79744123036199	5.79824958732946	5.84725665996194	5.69132654232178	6.01577720186301	6.13795479185583	5.8881176378802	5.62074721606033	5.77390285927778	5.64680756580942	6.18237987418885	5.66746983060735	5.80455143319173	5.56871493934515	5.9492939216559	5.76741102249113	6.04244913156253	6.17442233893102	6.1470638740582	5.94291024865977	5.84811861382197	5.52613527188003	5.75206411490536	5.89328404898551	5.54650121315947	4.89623803014979	5.68475608092909	5.45930800855194
LOC102549726_32764	8.53812954382641	7.70032787333209	8.20115285498543	8.03093506361424	8.3629602532045	8.06769477802101	7.84129829921581	8.29094785617875	7.84612854888176	7.91603097405066	8.06061528207512	7.98534465385528	7.84237345561041	7.89439918469209	8.19512756834768	8.20642644064351	7.90003495993859	8.34478182650748	7.85257537411549	8.24793307805485	8.18464749096512	8.34529025218272	8.54485140783582	7.90784020212728	8.49109914857335	8.49761746871141	8.19338127223583	8.11846300571093	8.02335405409856	8.59763834390421	8.17620337079324	8.82888759646036
ABL1_7952	6.80851797176488	6.70488408829032	7.01255663285832	6.87699093363676	7.11069024051478	7.13167981314926	7.05649316432369	6.88068604206976	6.99937071513286	7.12234036766877	6.79488701176352	6.90615895882941	6.86078866770957	6.98160097416272	7.15670647161782	6.98273151762237	6.96166968578483	6.40774500471785	7.03008475088071	7.01426010355036	6.95866522460488	6.97555732726989	6.63983178390287	7.29413662711004	6.96464985507877	6.58360531167503	6.81101334397144	7.08035760988694	6.78164187802655	6.40836592964721	7.09608956528577	6.81749789401534
BGN_32910	7.65711939428592	7.24349512682831	8.08501101242154	6.90826109406494	7.68003764822798	6.9044756708109	7.00559259577549	7.20733573357033	7.27656390437135	6.90033753439728	7.06462734345935	6.92641259056949	7.08436858330648	7.15569366355545	7.88645119898731	7.65913199647356	7.13955645821725	7.95927728982624	7.11898148380923	7.3579222785264	7.52302263901723	7.66034841832058	7.82539977399883	7.41465826534491	7.4837419132017	7.23138559828801	7.11971986722608	7.46791335823219	6.90103768387855	7.19208450602738	7.1628594681016	7.65871566750304
LOC100910229_32519	3.86082024827378	3.94196345886682	4.16405200047891	2.8527933666431	3.72850953060273	3.54744205794405	3.53558994610651	3.46607320666938	3.78038863834343	3.21076009933429	3.76216207600241	3.48207663467864	3.78689800615635	3.60916074914898	4.42813089680165	4.490841338653	3.52790745326695	4.39736396886072	3.12768287516096	4.23447054001823	3.76624505526084	3.40938721144437	3.79459358748294	4.25086178491524	3.82861132684985	4.56370199042042	3.96852692565983	4.08775419073265	3.91601128077527	4.29669609296392	3.47818337934318	4.92308280571651
PTK2_9613	7.13656509619186	7.01834388658561	7.2931862904059	7.26499962723103	7.15451509997815	7.1486898063204	7.02843705951019	6.88580402214715	7.16222089289117	7.11161146530661	6.99090298061327	7.34063951513919	7.35105105389223	7.23544739600732	7.33675264043549	6.89955994972574	7.19520065595177	6.42678152776588	7.13263244655827	7.05604092160871	7.24294245045022	7.07306633847536	6.81503928134256	7.18298486507503	7.28862518430018	6.59330661707701	7.00609563676359	7.25769537653227	6.88357042980234	6.23546916607065	7.05693659879034	6.38723351192241
PLOD1_33035	3.75359443839711	4.09421403090542	3.93548706836053	3.74931486182916	3.91842107911283	4.01848377537783	3.85815105730751	3.98793417407012	3.78038863834343	3.77036895227828	3.94145445214148	3.38505905767936	3.8988062130551	3.58070167313097	3.70586102269476	4.10663706095725	3.7522446294314	4.04986320683984	3.77070048485236	3.88097310135144	3.95273340661676	3.68088312964355	4.00205685711289	3.40616037543788	4.09068777322427	4.0470744683228	3.63795905969879	4.04600911525582	3.77155300955396	4.13105035705826	3.83222528628927	3.87357956095647
TRAP1_10074	8.3507891137104	8.53728924482738	8.42713243329327	8.35412708549612	8.3929993505106	8.20645112446706	8.2018717263006	8.21062735312862	8.27298476787663	8.16204045738123	8.21304815240702	8.2922655454797	8.32550252918186	8.23750510959448	8.37460338481994	8.48842914538353	8.35568330294282	8.50024043444753	8.22173016646686	8.36634885923974	8.43549913516475	8.50123598376963	8.55951499121669	8.43973256794912	8.47716216037941	8.39965751725823	8.28625315546295	8.39795086391509	8.35530368179739	8.47334766406387	8.39968978399062	8.56359727283602
TRIB3_10079	1.74048823165406	1.76334985265472	2.26121619254016	1.19391014015783	2.59979806682331	1.75530892321222	1.6878670594345	1.81257588432995	1.51258073277468	1.19558206291132	1.3442425580095	1.87366547954631	1.25798697806144	1.41604407873539	2.19221219968192	1.37845013885616	1.80531656150343	1.70286104422577	1.43247326794767	1.73877695753493	1.52486268447896	1.79701004937817	1.65357288342252	2.2577059978391	1.36309099373775	0.897484983230031	1.61391901559473	1.43153409671331	1.84354230259052	1.22179981931429	1.82210891564011	1.59614896293447
RPN1_9740	8.43345285866972	8.57789716903525	8.54679764897485	8.44932502242599	8.37690221189753	8.36768408839724	7.95893651677338	8.07157052586409	8.48463862177883	8.15683157803239	8.37785140114471	8.35231245131709	8.35646036845764	8.37747224770416	8.6771039743953	8.14601447940177	8.54854094504435	8.13160692906562	8.28509484165606	8.36634885923974	8.30699080013044	8.36467775666337	8.38012079150396	8.45536273692754	8.56603375740903	7.76674393224931	8.17977476858366	8.20872763306774	8.47560031024649	7.3106419584075	8.354450905261	7.67130072708639
NAT2_33165	4.53069501038375	4.1784043533743	4.44100719425746	4.47556294985157	4.42723692586903	4.12054300110757	4.65929068670781	4.63636629025589	4.59484687432098	4.21327431969003	4.2248227828672	4.10684972084123	3.8988062130551	4.41011689151419	4.48673642934291	4.66990261600261	4.20675329619661	5.23029673592354	3.86717718605325	4.32137680329174	4.24574281616626	4.60732637075894	4.56397994601321	4.20607976283164	4.82573553808221	4.81653294803087	4.35496805809101	4.46567643041272	4.51486926013144	4.51418233200756	4.25047766351795	4.87415405923244
UPK1A_32418	0	0	2.57563303139863	0	0.847408450831446	0.307543470414345	0	0.274280457659434	0	0.331217288140112	0.329404664069585	0	0.638442010071143	0	0.920304187582953	0	0	0	0	0.369818368953062	0	0.867894605291706	0	0.661652020970263	0	0	0	0	0	0	0	0.325293150478322
LAP3_8984	11.0461540772097	10.9019699758763	10.926825923118	11.0038061282831	11.091741619632	11.0626615519462	10.8907114115288	10.9967541199322	10.9931941708328	11.068378669588	11.153491268046	10.9697638988751	11.0014211100858	11.0152311823604	10.9332356096917	10.9509974768001	11.0552137364523	10.8789557071028	11.0248061249976	11.1686704464327	11.0329556781943	11.0854351530883	10.9021250329887	11.0456596743236	11.1700432392028	10.983670598274	11.1593278442032	11.0980423022123	11.1650357027118	10.8294785634298	11.1617537371762	11.05085053962
PARP14_9427	5.54809709444139	5.44039219525666	5.88451701519852	5.58501539506051	5.76952894962776	5.72237024869016	5.52730922936321	5.27390135995151	5.66689126303848	5.33932944319552	5.68012669174783	5.85009519580115	5.78850568221502	6.1464884254308	5.80450867607538	5.77976193547805	5.80455143319173	5.68079522330552	5.39765731304542	5.7361186984581	5.74342371220567	6.40258169515901	5.40098738173345	6.11022711377842	5.93225126049064	5.50573252277879	5.64390699649261	5.54181024159263	5.76065494919048	4.80291576936979	5.56105534023117	5.22575061550339
TP53BP2_10064	7.12047071837919	6.82728774056141	7.46745162679687	6.99577558155243	6.96138950695227	6.99055621362062	6.85824079245884	6.87297486739391	6.95157008835672	7.0483221843929	6.82130476587053	7.01824140464974	6.95441772111462	6.98703286222516	7.19235889953255	7.13124333832066	6.96166968578483	6.84989645511352	7.05487759367659	7.16873205302297	7.14791204727402	7.19721260945331	6.89814738879907	7.20021343724843	7.33713042263525	6.90771477793839	7.04913660350293	7.2871103324639	6.9114174176494	6.7168775036229	7.06909722963528	6.97661552057963
BRCA1_8158	2.29350894861111	1.43861784237289	1.11594585591353	1.44199293566699	1.87350606535925	1.41315546847871	1.34378836940574	1.81257588432995	2.00412364652494	2.03453031045381	2.11584294505415	1.87366547954631	1.69000973550359	1.94872548612026	1.69210831687076	1.71613752970463	1.55611103161517	1.4876753360959	2.13690687536101	2.57706195000493	1.88059779847774	2.35754869522205	1.75897502770335	1.9669711969615	2.51527636277996	1.75392252111305	2.29061998776297	2.28676887149424	1.28586296495352	1.04677047197859	1.57164118658203	1.81933710799782
NADK2_32534	4.9744958090906	4.87755457598795	4.9569762967824	4.53018629174407	4.88299279276001	4.85980235944028	4.75371001711749	4.61186668674835	4.82449780585795	4.56745726463509	4.85588655926547	4.81407481940358	4.7928067268565	4.98862039015935	5.03052399647569	4.82917329967115	4.60212496636573	4.66442362001183	4.50529384349556	4.83116143637067	4.55649802899158	4.7018223047267	4.48936195841055	4.78010699559379	5.08829008797348	4.97334746580039	4.67247515249642	4.95731366671937	4.97689083867399	4.65816729406174	4.9741495333691	4.89882584875429
SULT1C3_9971	2.80400978517009	3.20334692162937	2.89152383701046	3.08944675814909	2.15817083661309	2.69259855489268	2.73117336249115	3.1288638319088	2.81206669994966	3.74282254702195	3.84174451752764	3.35121379733487	2.94106243409722	3.7176947728746	2.94370703700966	3.30941900019854	3.49280974163891	3.74470205147131	4.12304866495264	3.10382383726021	3.55202094409626	2.81761972905345	4.22078350628451	2.99687969123813	3.79632043072276	4.35144136000688	3.4987753248156	2.96150024187586	3.26748657734343	3.63904987738776	3.05765058141405	3.47466447550557
C2CD5_32440	3.40953946090566	3.84225098889715	3.52435651417642	3.16042596778943	3.44063512025748	3.25603686531328	2.90583090232284	2.68799224150158	3.25867700429478	3.50118148551837	3.03242770674839	3.6584918221277	3.42510020370457	2.9841285992736	3.37453874111061	2.84217455610236	3.30324283300181	2.91472363064807	3.15851287329538	2.89300936254517	3.17741208260297	3.07467306265274	2.52835917492444	3.04852611406292	3.33909059528634	2.85905797159607	3.05786025290686	3.13080577604832	2.98253497168169	2.39604993583399	3.28318573602776	2.26116521237751
GPR56_8744	9.11267360972744	9.18553323479676	8.97013506338973	9.22002910047574	9.15838113428389	9.21038622572552	9.13509599052661	8.78851059663025	9.16341585966252	9.03374478818625	9.21435774749154	9.25778387819695	9.21795578963934	9.11311559605328	9.00742530393476	8.82363147343497	9.18642586639626	8.61257359829056	9.19395863721946	9.07080061590465	9.1202362616604	9.09288514565634	8.81230153595889	9.33155007881332	9.2312488092683	8.66259424585061	8.97091023148353	9.23907564271847	9.12832278737429	8.30244242087789	9.17088902492328	8.47099915539365
