ID	S1P1_B11	S1P1_C11	S1P1_E11	S1P1_D11	S1P1_F11	S1P1_H11	S1P1_A12	S1P1_G11	S1P1_B12	S1P1_C12	S1P1_E12	S1P1_D12	S1P1_G12	S1P1_H12	S1P1_F12	S1P2_D01	S1P2_E01	S1P2_H01	S1P2_G01	S1P2_F01	S1P2_E02	S1P2_F02	S1P2_D02	S1P2_G02	S1P2_H02	S1P2_C03	S1P2_A03	S1P2_B03	S1P2_E03	S1P2_D03	S1P2_G03	S1P2_F03	S1P2_B04	S1P2_C04	S1P2_H03	S1P2_A04	S1P2_D04	S1P2_F04	S1P2_G04	S1P2_E04
SLC2A5_9864	0.297414030338568	0.874468981297315	0.609777506459457	0.888556082890637	1.50840471837952	0.659147519529883	1.08617019974584	0.596574972637139	1.06894882546192	0.329964833938458	0.718880992207753	1.27432627455474	1.12035293707155	1.06578178939273	1.09447574603029	1.50632190641781	0.486797739649117	1.22849280075838	0.48275292324042	1.07040587793203	1.30713154764767	1.59646708064189	0.819410850667847	1.1532762074295	0.372083910571242	0.416922910238466	0.940085545350206	1.23565297628812	0.918734038624164	0.76952567264159	2.01966743891424	0.887078188709205	0.243669559864576	0.740812543595561	0.679650357892578	0.928789009488234	0.257276883674111	0.485285319828363	0.594692796828707	0.255894191274506
ANXA4_32944	3.2081779538597	2.72792019936953	4.04594121074042	3.43165057200281	3.85217856205288	3.48949624883207	4.41793256861438	4.55663711812079	3.93288843225546	3.49560683256324	4.43755782557435	4.69888002144558	3.71494321249835	3.9272281287688	4.05407808612106	3.64446813828651	3.83227455001978	4.27480945522548	2.71451080134683	3.23779589329129	4.18605598971955	4.28579533341731	3.83334993968685	3.6726705630763	2.27049068559331	3.00658818653183	4.46785110029718	2.95873047648777	4.6204149143477	3.53239654731543	4.27272633915166	4.32999201495261	3.37629316817299	3.40862224439931	3.32571348423859	4.52667783868238	4.03759528091557	4.21676201510543	2.72501271743783	3.76711602732194
ANXA7_8051	3.31159684346957	3.25424101831424	4.44479571685725	4.25479046510415	4.74573961832221	4.21470976104172	4.75444236057107	4.42525102420469	4.17132819653951	4.24707618165392	4.07250633744008	4.71455756062095	3.98829255588765	4.02735356997089	3.69167089602439	3.79555290080486	2.9676530943623	4.30779926738282	3.55213184924288	3.75135013634378	4.3340231209283	4.59285422498839	4.36645652964189	4.03779684109684	3.1609145483619	4.37639741215139	4.48767799601545	4.1372796125261	4.53986555102566	4.3490470011441	4.45959285146373	4.98091022369785	4.49365027878548	4.46128791853715	4.97216196010895	4.50387389550251	4.61037339411815	5.00850883247273	4.1147694155363	4.55537264588655
FZD8_32801	1.24709974299104	1.89077071073409	2.70559100534177	1.82943025181433	3.65499067283153	1.45283140830413	2.69042647153953	4.20258723948101	2.00692152649113	2.49202985801221	2.46501698090967	2.54203966529139	2.04637604226963	2.002373368189	2.22955803383277	2.36230412615367	2.32576337179586	3.02924850267304	1.13239449004393	1.30258155653848	2.30216544840761	3.13863910569957	2.60831281636035	2.83206374575604	0.667612280648082	1.41974641474664	2.1270897758367	1.4295350049554	2.56010506033352	0.76952567264159	3.23281169869806	2.50381869746954	1.59646020211203	1.48008139323637	2.81096027981546	3.21937485568124	2.50723488073032	2.32153183934773	1.2390329677238	2.2873281315363
SPTLC2_9934	3.71521244639821	3.82017868313244	4.40952115166316	3.99078611421162	3.1115949044258	3.76003284925361	4.96917884122238	3.6166745647468	4.31751016062646	4.08175969003618	4.43755782557435	4.45937281328967	4.33452235874944	3.79143080510347	4.00391251092474	4.47052111628512	3.61320951798376	4.46230037608603	3.50240678222144	3.29281012060983	4.54616024628505	4.48521875173854	4.43606190805256	4.49477656888681	2.58538461081808	4.20351457023961	4.52653260687052	3.9602290394534	4.39473727467822	4.19103953741182	3.88235584638398	4.74993735933402	3.92296184267172	4.24004310237775	3.18961039090421	3.45160034293446	3.89342633806625	4.45895880118695	3.57085403272013	4.01238072770161
BDH1_8139	10.383646950411	9.63737930234391	10.6848709542952	10.4860316155904	11.1169971529783	10.05047041448	11.1027771769988	10.9068326027027	10.4534767166211	10.4981220933884	10.8022217202993	10.8676658781696	10.54528297874	10.3513863748778	10.721701430567	10.4512573553875	10.2600532612537	11.0185374505921	9.73915883523362	9.88221605478806	10.8678100468988	11.1697716045491	10.8789285177846	10.9741277182922	9.43642112201805	10.409822868947	10.89977268282	10.6633571534317	10.9818058762266	10.2199710867017	11.0573359911702	10.8920253666923	10.1402602582807	10.3912541482151	10.9873394276463	11.0182251715076	10.6219093240929	10.7788960049771	10.0797247499602	10.4177201723139
OSTF1_33042	8.01816615821862	8.25049551794093	7.87862495433664	8.05051663666745	7.01813970710123	8.49831839337856	7.70911310461757	7.71738910463389	8.25323045116918	7.93136197907793	7.9731988542593	7.71520505660638	8.10704101918943	8.17535285582278	8.09232085878261	7.90321837534929	7.97861431293496	7.70254477585537	8.0405036359293	8.19593678871563	7.68617966719065	7.84913329734423	7.96597171921687	7.65478892121567	7.97035653381894	7.88196403108409	7.89858363999064	7.97528985549865	7.85010911664703	8.10027955153992	7.85814917723974	7.85825511643063	8.21191082862375	7.99128619125956	7.66239606994599	6.68558713030183	7.72814798218556	8.04499319510152	7.91355403963259	7.79349304708766
EI24_32946	10.5927204640252	10.8557117452197	9.9614875380264	10.2036295043342	8.67780864325895	10.736578160149	9.29316622472979	9.61947874458487	10.4622047478281	10.3085459369709	10.0056088505315	9.97091877176547	10.4325597513997	10.4070448294016	10.170237657859	10.2402153957183	10.3138102655833	9.98872310645201	10.5576311476699	10.7420040921603	9.7264086473565	9.80999364149449	10.1193853585177	9.92375579883612	10.969871622703	10.5080316811098	9.92572803389105	10.4660536063804	9.97806777916761	10.6879593089098	9.89457313604101	10.0233362930308	10.5234631024214	10.2801453608368	9.39737504488753	8.51104305537375	10.1044319320314	10.1446730400826	10.5094297358509	10.0510007501868
IKBKAP_8888	4.79628288539116	5.26678624794026	3.99924956897951	4.75303380182965	5.51746457384312	5.11231045967402	4.51223749512039	5.2035367881114	5.07307689461295	4.79317822732698	4.4158941699135	4.28133907356	4.49335021302941	4.38907091046656	4.63473550375245	4.69217357871692	4.62518440844776	4.24104758281503	4.51459064520005	5.04004631387993	4.49990083778414	4.17469295819521	4.55033221691451	4.43070630145001	5.07289996155408	5.20371935849184	4.40668115337437	4.94520219641763	4.23335998001983	5.15099630797096	4.21456724900909	4.4469811175836	4.77146602713614	5.08256301314711	6.0108868994927	4.58215888634844	4.67794746381643	4.64338067006506	5.34417965117289	4.91223507217089
BRCA1_8158	0.297414030338568	0.502500252128767	0.839182232420726	0.712368390529887	1.96318242825049	1.10989439151889	1.28923347840898	1.83212533610455	1.06894882546192	1.02000852267903	1.84141752712405	1.57840821653361	1.74330082229647	0.629148588139246	1.09447574603029	0	0.486797739649117	1.22849280075838	1.57871566496425	1.07040587793203	1.44373341482607	1.45147394885947	1.8273925278375	0.7945285406823	0.667612280648082	0.739981070122622	1.1537119649898	1.4295350049554	0.918734038624164	1.79347238066563	1.54067923086649	1.82712000435525	1.0731363215922	1.59136839606392	2.46287329181283	2.08856178982735	2.23547919144864	1.67773137958515	1.13116293182477	1.45768909335285
PRKCD_9567	2.79751731623806	3.0149500780874	3.62170174479546	3.18389328669827	4.64295488337738	2.76372862974598	4.60075438672866	3.98655210904915	3.44375756200502	3.6804600452842	3.65835871117529	3.69135660542278	3.71494321249835	3.43825762371968	3.41285130273754	3.88814548705056	3.17418579154363	3.31539294112087	2.19429785270311	3.05892149301339	4.14656506652805	3.95021426124479	3.54912610293085	4.20033282744856	2.68775210992044	3.46627587984358	3.11359216261879	3.4360116536247	4.42495439323975	3.29408624506212	3.84450628074484	4.29919990501596	3.24245282966507	3.58033532230716	4.36155252421372	4.54912693322504	3.26148645376187	3.69998249054951	2.6091662874734	3.59243427940345
TRDN_32435	0	0	0	0	0	0	0	1.34276371153432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315956638273984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAP43_32848	0	0	0	0	0	0	0.214674927329132	0	0	0	0.403761216571734	0	0	0	0	0	0	0	0	0	0	0	0.327566734448321	0	0	0	0	0	0	0	0	0	0.452069059192852	0.291256502314713	0	0	0.257276883674111	0	0	0.473164736489834
TWF2_10109	1.10077456587491	0.502500252128767	1.03706426159895	1.04554982840128	1.63622669534104	1.2334882094467	1.54858898686928	2.19687678575473	0.349904273204873	0.824522017828599	0.403761216571734	1.43436401288528	1.12035293707155	1.06578178939273	1.43457863319978	0.546177969740159	1.38146274077611	0.533802741360244	0	0	0.98768010662121	0.366415141899227	1.33877832685248	0.985024757805802	0.372083910571242	0.416922910238466	0.385391277037812	1.60042134650059	0.918734038624164	0.435473499656784	1.54067923086649	0.887078188709205	0.795768254267946	0.922062599111384	1.63511835731746	1.74397211615801	1.11857463603979	0.847776778025278	0.748634099059511	1.1140029099769
SDPR_32765	4.83151013276648	3.79874151278869	4.60928579478499	4.95462027370242	5.05114983711117	4.24440199786534	5.16898074714218	4.98765498631649	4.03304052279671	4.20748886945978	5.02898195875389	4.91783660772658	4.24803050020305	4.49778814070927	4.51447442029612	4.63987062693652	4.80163336648212	4.75322649606899	3.45090648320339	4.18853628973383	4.96472469451461	4.42823171541837	4.62674524654949	4.60047778574204	2.75217227194361	4.03681454417358	4.78871797058105	4.31964011542749	5.15897404898409	3.94921171415372	4.38245077363362	4.4469811175836	4.30509793637845	4.37058920209705	5.05283781643083	5.20107018221366	4.08814896105267	4.54796245996604	3.61156448175996	4.16064417176616
CLEC10A_32620	0.937915679083456	0.502500252128767	0	0	1.50840471837952	0.471030815177163	1.08617019974584	1.34276371153432	0.349904273204873	0.824522017828599	0	1.27432627455474	1.35914742460274	0.863920965641536	0	0	1.14011959086517	1.22849280075838	1.37274627480513	0	0.796801467720476	0.658363292156863	1.47729677904777	1.67966312212902	0	0.416922910238466	0.940085545350206	1.01160963584663	0.531296958924213	0	1.10137351913026	1.18532118491765	0.634129653558748	0.922062599111384	1.13979888455918	1.29035587822775	0.982658040085883	0.999752353042345	0.594692796828707	0.661956438835539
HGF_32812	6.51822176344978	6.39446239762168	7.25758482371797	7.1913104918778	7.85561041860914	6.47935561832298	7.02409956438468	7.42237410087526	6.34246602101254	6.63552786364044	7.06321666048402	7.25566917582618	6.7368772512929	6.18212430302732	6.81803809814497	6.5469351659343	6.73538740808285	6.98147890700508	6.10761893008932	6.19445972275255	6.98667482647164	7.13604054878237	6.90118316306448	6.83743174646288	4.96830992859595	6.71251129430102	6.37617492754742	6.44352080773121	6.42691078454332	6.26881978860906	6.51572355739637	7.08808708449535	6.18872044855652	6.06111610440238	7.05945623755142	7.12353559254661	6.2546533803205	6.68601000065981	6.09106252982802	6.36313042152932
KAT3_32958	9.27677966057911	8.91239009281825	9.38936967585014	9.01136703060998	8.75376729878099	9.2228521619162	9.42629495240446	9.04990977121244	9.03761215441788	9.06134196002516	9.59646593411467	9.55214022016484	9.42828663345262	9.04207660543873	9.18702858971602	9.1751902635964	9.22346878803564	9.58071133747225	8.54139145488621	8.9153133957938	9.59183473949589	9.46280421004	9.27288809702867	9.11396708453317	7.93002394630085	8.6417140302709	9.11060761842211	8.49744404593627	9.30961101524218	8.33876678453328	8.93600329644606	9.44611138266854	8.72170383028965	8.6618218907898	8.43129646278753	8.14807123424598	8.85331401511138	8.81328695572059	7.81350084577713	8.24493365985816
GNB1_8730	2.97603151625461	1.89077071073409	3.62170174479546	3.43165057200281	4.18044265648351	2.91909049430094	3.27260405664407	4.24216694660184	3.4068988063636	3.28353853118581	3.07517431151746	3.97784101178096	3.32202593248345	3.79143080510347	2.91232213348882	2.80379691083785	3.35482060207115	3.89529743633902	2.42532070484846	2.43298515170172	3.40383878872055	3.58346255789475	3.61062719561513	3.55738804175407	2.13209663104029	3.00658818653183	3.39130498574491	2.68246459401212	3.65259250323851	2.94387212670226	3.80563690452585	3.31019195294667	2.62105808398983	2.98820718029198	3.94879111702685	3.58794868917301	3.55300794640355	3.63181283185858	2.3926631341791	3.56903338558803
DPYS_8494	8.98245703428924	8.63238910474514	9.42513431127206	9.25596824261587	9.42041065993406	9.05287938408427	9.29500981503291	9.5303684376348	9.0585575363767	9.2964776464698	9.32946547219698	9.52572379300357	9.33608137015175	9.20461390793996	9.40625375745691	9.16481669778982	9.20396591414157	9.46025083374012	8.61927115284728	8.65681388130335	9.34106756707322	9.42991857853444	9.28059537962063	9.39410301332925	8.32030985537203	8.95490512212973	9.20045347874411	9.21702339403496	9.36715795327446	8.77452259398014	9.32676155683556	9.375913299752	8.92379405042899	9.10907469715696	9.48841822090375	9.41403405934384	9.24871317957179	9.17193303082866	8.96606619711961	9.1748926997538
ELOVL6_8557	3.83577229197943	3.31590403688006	3.45870393368677	3.18389328669827	1.63622669534104	3.53825704917593	2.37058354110898	2.02599784063564	3.36907361835209	3.2449525345004	2.37806263763708	3.06661678705534	3.62628506796366	2.81006702434206	4.10255775593065	3.14136840661833	3.87236122276615	2.04760171822696	3.0273907087267	3.12104336471251	4.04283263235041	2.49219380179937	4.13489279166724	1.78591382633351	2.81383843802317	2.88097193612159	2.70306791356538	4.1372796125261	3.24173786509694	3.44173962963155	4.79339663244655	2.79617981423755	3.77568555833919	3.75782472170012	3.45007630164573	3.16226821672431	4.27431636096722	4.32145752931591	4.51957287188561	3.94125612144805
DNAJA3_8477	7.72380090325379	6.90638927478639	8.08554824423836	7.61905566558531	7.85232332518374	7.4961448445807	8.38681186654094	8.08155550541495	7.56654921162126	7.73129724310764	7.9451152710967	8.05397454606821	7.81026069372211	7.62186673456221	7.87579893252287	7.69149802862779	7.62094935018611	8.13818532246979	6.80576616746132	7.05133094523929	7.90165269964766	8.18350549850907	7.8639044662176	7.90223174715692	6.13824392059006	7.41687367972482	7.80488979230355	7.13496576072867	7.92866153874995	7.03750528493762	7.92767684305248	8.04847061827952	7.21140469822487	7.25429536627545	7.57858765282206	7.58931112389038	7.67401294852596	7.74635715309502	6.81663894186034	7.57008067627772
SKIV2L_9830	4.37077854801594	4.48917867485298	4.11326202670169	4.46402956757154	4.77381010219753	4.54805250325825	4.29361470905866	4.07688364502588	3.95858576489676	4.24707618165392	3.89597685190652	4.1258789119716	3.83848292632552	4.14346565227379	3.9781600511907	4.09655067998892	4.09197387461671	4.0592607242938	3.93608899330542	4.09876370488415	4.22449466622142	4.26424881445936	4.19636033176925	3.72703180706508	4.83337876193606	4.81461368401225	4.6722623963378	4.92925224437346	4.51198438534095	5.10742373819962	4.81312779177745	4.55519096325602	4.90149743354266	4.95310451919499	5.80890663092719	5.12091317884426	5.05360638292311	4.9064117731306	5.29503691359993	5.11166070029113
FASN_8611	8.7536694380635	8.01402017091621	7.22244450528823	8.17790913222557	8.38660789157876	8.12407805099358	7.28380073376958	7.6782461402373	8.54270325309678	7.28741293143183	6.6552417512868	7.86144477053579	7.79762878137874	8.01995971031677	8.29886713463111	8.0330941056347	7.7231314124458	7.56263081842547	7.65030530298617	7.97406358468575	8.08125320298489	7.34033137926464	8.36885268304274	7.21326722742792	7.50969656384148	7.66570122227667	6.95177210951662	8.01361313008604	7.38045898101497	8.93476265698394	8.62601013379883	7.06995994773808	7.78712205046179	7.96310941312963	7.49683643032611	8.05309362524528	8.09554427582692	8.12672698594804	8.54789886691144	7.29495877545465
MTERFD1_9258	1.81489317357814	1.41503731142795	1.63417289041447	0.888556082890637	1.75363969371272	1.81132580663439	0.566890372791003	2.02599784063564	2.10222566587138	1.02000852267903	1.1964873362282	0.648505324304096	1.90278243440008	1.06578178939273	1.57863481355035	1.25134728561168	0.486797739649117	2.04760171822696	1.57871566496425	1.30258155653848	1.30713154764767	0	0.819410850667847	1.44034509663674	1.54222636074047	1.22669831717969	1.33974740963152	1.01160963584663	0.918734038624164	1.79347238066563	1.54067923086649	1.43234670413987	1.68167626279497	1.59136839606392	1.13979888455918	1.05964106515469	0.982658040085883	1.37820682096072	1.52132899892317	0.828877238546159
SCN3B_33222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315956638273984	0	0	0	0	0	0	0	0	0	0.533474818596131	0	0	0	0	0	0
P4HA2_9407	6.84276503887911	7.03112651459754	6.42547359145093	6.75844457342663	5.74010110607084	6.73603941542116	6.16823175417056	5.89195279198988	6.88844802589234	6.59007192350304	6.49401356775074	6.58591658953796	7.0792448130715	6.68197296078176	6.55175052522695	6.66286408288472	6.71348580436749	6.63666588950673	7.10962834983908	6.89565709952432	6.25634585566426	6.16672861761156	6.60888656384826	6.41732432224571	6.75027267056729	6.83188909785263	6.41810668013817	6.77334134472787	6.17465520149427	6.92487515570391	5.86491493966506	6.54168219170652	6.77315545043961	6.89351809144204	6.60853011718593	5.97295758433139	6.66865547617987	6.59942261318335	6.42953586689104	6.60091533825848
ENOPH1_8559	2.22126890343968	1.62449066182575	2.81747473039711	2.06779655342529	2.82007432436787	2.22278761539328	2.72584678914416	3.03028562860994	1.90487348923815	1.3459052368995	2.37806263763708	2.54203966529139	2.78031167607331	1.90043591357002	2.67647840609238	2.59987320339635	1.58815927243112	3.31539294112087	0.843835356233882	1.67809362700203	2.67952861706176	2.69905521091386	1.92745874639749	2.55991670291463	1.12226433959552	2.32795275709113	2.76936256795144	1.75319305106994	2.44685924984568	1.46559476948499	2.97701095733169	3.03916080242702	1.76213834301116	2.19512375092937	2.53953408518771	2.26166470803792	2.11061370727203	3.0699529690005	1.52132899892317	1.45768909335285
FANCD2_32782	0.297414030338568	0.502500252128767	0.609777506459457	0.511631126822891	2.1461145722819	1.10989439151889	0.214674927329132	0.596574972637139	1.90487348923815	0.824522017828599	1.1964873362282	0.648505324304096	0.476468618904509	0.863920965641536	0.648628671803069	1.25134728561168	0.486797739649117	0.533802741360244	1.13239449004393	1.50252078466943	0.796801467720476	1.29026377113555	0.594348027033689	0.574996297317111	1.46744933986881	1.58998479807939	0.385391277037812	1.60042134650059	0.531296958924213	1.79347238066563	1.71860375949798	1.18532118491765	1.68167626279497	1.08306215950996	1.48813168981921	0.624995891179381	1.74099094309438	1.58463229533004	2.24522401935854	0.661956438835539
NUP85_9382	4.53649700365843	3.68650024996636	4.81199643350042	4.87314713485562	4.86796669012621	4.15342661031344	5.29813539290508	5.03349312726277	4.71434430317561	4.44728834878203	4.76336637178868	4.77561765126951	4.90490329594974	4.69335671925605	4.49644570970181	4.63987062693652	4.22176596437381	4.99521651073604	3.39749948944103	3.34580332449873	5.23329432779937	5.08587461790958	4.84717325728528	4.87779680981278	3.11265745314654	4.06597008535068	4.82033451300613	4.10923925955598	4.74541027085538	3.65852022866528	4.9619551709222	4.9214946059656	3.97453219805345	4.09649821310241	4.34028086482312	4.10987811449376	4.37276253432159	4.56024061032458	3.57085403272013	4.44401037575371
MYBL1_32391	0.937915679083456	1.52356176003869	1.21104934511383	0.888556082890637	2.87293756605756	1.81132580663439	0.972806199316945	0	2.63576486748666	0.824522017828599	1.70516720010673	1.27432627455474	1.35914742460274	1.79074444617226	1.09447574603029	1.72292964566244	1.76891934305579	0.533802741360244	0.48275292324042	1.07040587793203	1.68335324907767	2.06371031623486	1.71986491406546	0.7945285406823	1.02131856681653	1.22669831717969	1.1537119649898	2.34045893129948	1.87631737101605	1.79347238066563	1.87697469093486	1.82712000435525	1.97966185197763	2.04679774357769	4.10829787229251	3.54391566215774	2.64868526247754	2.80693035838574	1.96008743075461	0.978472458277213
PRKACB_9562	5.33548375319698	5.11894078081132	5.29045127175802	5.28897394567118	5.32220122643056	5.61675133504613	4.38507610986312	5.30045996476244	5.63971660608764	5.2961059598814	5.41484138014602	5.50944729308542	5.56002377498049	5.5436641098112	5.54528970541623	5.24096188590444	5.41746171266169	5.39890096851222	5.03529884639169	5.48008053720349	5.37672416982803	5.51782865735007	5.38485146058411	5.30156499382093	5.33193782977424	5.39966557124461	5.23823963534757	5.32022374608983	5.37558630480749	5.20711860787188	5.77722682979398	5.32458137149901	5.65283365593888	5.61755420180818	5.65373718191334	5.0439647250305	5.53873658351821	5.55410405608898	5.36218501884761	5.53647857359632
ATF1_8094	4.71057821439234	4.09099424929602	4.40952115166316	4.70675199663671	4.02562699802784	4.28782506507828	5.06218073840819	4.24216694660184	4.50357826962614	4.48088337017984	4.30240990333255	4.07820105538689	5.08202306054446	4.72352122240272	4.44096705130004	4.27861561791668	4.64845730009177	4.54763555363828	4.04429772585576	3.86462830026321	4.66272359740737	4.19760846844473	4.65621212356742	4.82892215435973	3.47905228193265	4.28015703818223	4.48767799601545	4.19177646256224	4.72126258343735	4.44552291431216	3.84450628074484	4.72698395412564	4.34483142694395	4.46128791853715	3.76943132047617	3.89884990286236	4.35910344621747	4.51048831169325	4.17032832335611	4.22194514991813
IGSF6_8886	0.937915679083456	0.700439602540547	0.609777506459457	0.712368390529887	1.96318242825049	0.659147519529883	1.38096439541702	2.19687678575473	1.06894882546192	1.02000852267903	0.977358602992267	1.09429463049837	1.12035293707155	0.863920965641536	1.70960359942767	0.546177969740159	0.850128874558066	1.69541530641164	1.37274627480513	1.30258155653848	1.44373341482607	1.10874666512329	0.594348027033689	0.574996297317111	0	0	1.50451056763269	1.23565297628812	0.918734038624164	1.26868496519889	1.71860375949798	1.64319445914463	0.634129653558748	1.69468227545437	2.0031551804618	1.29035587822775	0.832592157506961	0.999752353042345	0.887721495486251	0.978472458277213
COL14A1_8350	6.69119925028512	7.17741923950422	6.06643351642885	6.63412458232009	5.92669173955551	6.92895226900114	5.54615631918747	6.13209416689492	6.7108332971264	6.59774807029531	6.65985695519881	6.46600176966049	6.51409251650111	6.51524093571768	6.75876981507091	6.98979892198045	6.55625751385517	6.6751001569592	7.21371890216868	7.01498169254191	6.51855355669378	6.60843386418582	6.89192367372515	6.28315803529323	6.9228681181999	7.29903343096104	6.64693070265636	7.13148479135012	6.13864133310311	7.45463268354417	6.21563345168299	6.58061414230975	7.08805982882892	7.03558710373814	6.6822362719275	4.89418433973467	6.80839154925436	7.03293144694319	7.35074486198608	6.4263505892061
ATP6V1D_8113	6.78103516404681	6.42626445763556	6.72354143416624	6.55142575138241	6.84373195776562	6.54942086657505	7.04878474466591	6.84803831415608	6.69563262461683	6.65405312113241	6.71854854340329	6.71232655327257	6.79395838603959	6.73476148334963	6.5862537014481	6.75794899440274	6.63410079560901	7.04155119384542	6.34476355597639	6.53400982641621	6.66549378889462	6.76237723896925	6.83508289430662	6.62483041127639	6.01894437218146	6.91034170148147	6.61122586364236	6.88090979593709	6.71676207926843	6.82976680918817	6.85724365364569	6.62474546359877	6.73877088954619	6.78356571010257	6.72389659081729	6.33133995043729	6.80839154925436	6.7808688809166	6.61866135251515	6.64634465730925
PLA2G4A_9494	1.90584200613179	2.0443938916604	1.96093094794542	1.43437181487168	3.31631945270498	1.10989439151889	2.76041828332708	2.6138202821604	1.79505395712056	1.72807053662479	2.28552931437107	2.22929001931483	2.176962429621	2.09758105602904	2.22955803383277	1.50632190641781	2.72653341504275	2.19595279945287	2.31442863956964	1.50252078466943	0.576760939060918	1.72820973794781	2.27005824183277	2.14656251883282	1.12226433959552	0.416922910238466	2.56057410424257	1.23565297628812	2.85463202187545	3.29408624506212	1.71860375949798	2.60799559660821	2.22651095294761	1.69468227545437	2.29612988001755	2.36650854249323	1.65417258723346	2.43255581264442	1.60435790609736	2.4498885711746
DAO_8437	8.32771665294094	8.14189395523223	8.90435064915589	8.53571228923575	6.58320746164479	8.29786012690055	8.87643457358644	8.1481795861983	8.19766628892149	8.4048533054208	8.38354871220224	8.79799430339903	8.55419671129661	8.0350720046993	8.45521661804869	8.19817447598582	8.35615883618238	8.87172286344704	7.81720951854591	7.72931229250211	8.33068140687666	8.4488199006138	8.05023661538497	8.79013871040669	6.53371625022564	7.82979899878007	8.27313119459191	7.08184820426486	7.95995506457893	7.55265329217498	7.89564709374021	8.35018984105475	7.14355974393633	7.37586244332686	5.38953594883302	5.89623054349992	6.89376536204669	7.75439445934695	6.35356864571266	7.29317470257906
ADK_32788	8.38811589968157	7.97034530131719	9.48778076240089	8.92682782691142	9.7073124082262	8.41346123695824	9.12135984411225	9.72189497449894	8.65403788821599	9.0340199120464	9.47798116508475	9.75811665437941	8.89861129035929	9.04506562800501	9.21417096233539	8.90851583652112	8.90141760750391	9.64908138487051	7.98952881769317	7.9378466353167	9.585388101111	9.56050776974709	9.26394361179625	9.38726205268084	7.10964213435881	7.82979899878007	9.27151254427924	8.35695622499161	9.05932419454114	7.6136207810238	9.3207435798695	9.2376122441291	7.86547653796137	8.03869540837041	8.85438311420096	9.11857235114861	8.41063515797118	8.88337086680979	7.73391496280499	8.59262898630632
PRKAB1_9560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RASSF1_32475	4.27166241525163	3.08746257604908	4.27879024662726	4.45004966176606	4.84168596145671	3.56203304469867	4.6290929312145	4.31821058199039	3.79705187787708	3.70909082174703	3.58260219077027	3.89770623749148	3.53181978823168	3.60956175661031	3.5933189294181	3.74692836213827	3.79104211859001	3.43966098333314	3.28436130844454	3.18060035625997	4.70411611006907	3.04065371965729	4.19636033176925	3.90262341019903	2.17971840354407	3.9139169267119	4.582920246784	3.9602290394534	3.65259250323851	3.24130794021059	4.30094966827262	4.81668454240442	3.52205856251601	4.18787306079674	4.50227042365321	4.39654573837338	4.67794746381643	4.92552037879065	3.39544925471314	4.30927327259608
LRRC16A_9159	0.297414030338568	0.273018442585483	0.609777506459457	0.888556082890637	2.30843959923139	1.34732433870524	1.08617019974584	1.34276371153432	0.631292548443449	0.824522017828599	0.718880992207753	0.888550388047267	0.834037775046574	1.40051382172231	1.09447574603029	0	0.850128874558066	1.22849280075838	0.48275292324042	0	1.88878521565617	0.658363292156863	0	1.30393906024107	0.527402078068398	1.22669831717969	1.1537119649898	0.746260764808491	2.56010506033352	1.04058656022514	1.33768343675008	0	0.941107787547204	0.740812543595561	2.0031551804618	1.05964106515469	1.35713789453218	1.4851084161303	0.594692796828707	1.23788750154148
RARRES1_33060	9.23737506349418	8.33203624873291	9.71290352906583	8.86561101747062	8.4779555822429	8.90152755492509	9.85153784313395	8.97553883415702	8.7090082682251	9.21272788817852	9.3959838356622	9.45457123764208	9.33345837554688	8.93174280535827	9.09192834776505	9.06793691604284	9.80601048039455	10.1695396560909	8.82669052163576	8.42713479072758	9.85103001852451	9.53543092427017	9.20160452731704	9.86512096173006	7.83004049878205	9.28518966611324	9.41302221603352	8.597975263749	9.69466880133266	8.67853446277388	9.48273831572689	10.2251988965514	8.95729088464504	9.0902500455665	8.76341811074634	7.84203375714022	9.96626621237101	9.25595007008223	8.52277201209799	9.40169684527513
RSU1_9756	5.95181944018799	5.73583775323898	5.58733901254163	5.5924088360367	5.59030495911638	6.00720260344045	5.1298513675432	5.52565471775135	5.79041392003644	5.99330724082472	5.70117442428146	5.57961236332701	5.78146644511867	5.88130017884966	5.61378907771495	5.78933883013212	5.94488132921424	5.72622809034231	5.84377997204532	5.8629783005184	5.58309631022177	5.60611685028965	5.75537297480486	5.43001534559313	5.7219982530725	5.77997907350231	5.7865931766369	6.07444280788784	5.77801323038355	6.10123163256108	5.74677169194803	5.75726796365465	6.12168159393268	5.82534531682073	5.9348738714387	5.52366024268104	6.05732271660347	6.00850113965418	6.07295529850198	6.05318695169306
