ID	S1P4_C05	S1P4_H04	S1P4_B05	S1P4_A05	S1P4_G05	S1P4_D05	S1P4_E05	S1P4_F05	S1P4_C06	S1P4_B06	S1P4_H05	S1P4_D06	S1P4_E06	S1P4_F06	S1P4_G06	S1P4_H06	S1P4_A07	S1P4_B07	S1P4_C07	S1P4_D07	S1P4_F07	S1P4_G07	S1P4_E07	S1P4_A08	S1P4_H07	S1P4_C08	S1P4_B08	S1P4_E08	S1P4_G08	S1P4_F08	S1P4_D08	S1P4_A09	S1P4_H08	S1P4_B09	S1P4_C09
STXBP1_9968	5.21995795212826	5.43535167613041	5.66273120785906	5.94980461705754	5.37044880096305	5.28521724652806	4.78668490950777	5.14087184075232	5.51904398240663	5.33737405749348	5.24719019967827	5.1225264996876	5.19635841052833	5.39013505436882	4.53937879970076	5.30188441359989	5.39599835319602	4.74507741175307	5.1796027029448	4.13466539507949	5.45238220477613	5.17903486221567	5.11090986003122	5.81750254135423	5.89122386310371	5.67237945869687	5.2711057796932	5.23061566496801	5.31685714748745	5.48349934931313	5.40664035375976	5.77671197583572	5.52321267864215	5.78458221613944	5.06622993417638
ACAT2_7961	5.72287147144585	5.24845969805249	5.7976434185962	5.47778045992891	5.37044880096305	5.72277648887521	5.25481749178239	5.90258429868649	5.28819563405105	5.31668611603814	4.89264402831582	5.92547164851441	5.05025897903462	5.12426587518327	5.33266549179924	5.40793381128681	5.28541516199876	5.18166567181526	5.26857937215611	5.79064833795283	5.36146773847629	5.74655180854069	5.38282716618743	5.72329200808327	5.33724733738952	6.04174341527428	5.92971351917033	5.84427661410325	5.36834357880127	5.27190759854035	5.45982793765887	5.96444238805109	5.42543434725869	5.90530086661665	5.72806279152833
RGR_9700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.845205127092385	0	0	0.849456544347028	0
ALOX15_8036	4.29670280273617	5.12347650024257	4.66427179309879	3.12757587628866	5.03500583165544	3.99708708020046	4.08928413933492	4.30487873901098	4.58193379805614	4.70264871705373	3.87834188555127	4.36106367519099	3.13237318788347	5.2765117639274	4.0957817916142	4.62862961647241	3.36748856488816	5.30604863122589	4.20605454951911	3.8539353947387	4.01374879122841	3.39180267909079	3.29226919587061	2.86935491929242	2.05455685686083	4.16701547205497	2.83900283388251	2.7810623042379	1.96213121938769	1.23651394864817	4.96660424949793	2.37240855556487	3.23190104093221	3.5637192096471	2.76900456423327
CDA_32590	0	0	0.773495528193669	0.914206052136195	1.3725607587624	0	0.931210980935774	0	1.358818286038	0.89797052132465	0	0	0	0.770450174842292	0	0.738692488895182	0.563638287313296	0.407948538994503	0.410739784534561	0	0.375313869054179	0.689443709407903	0	0.349630310819152	0	0	0.751821055583911	0	0	0	0	0	0.281262305996391	0.849456544347028	0.424534809579935
FCNB_8627	1.35300999813446	0.27537295971013	0.773495528193669	0.734134065433552	0.398196579001771	0	0.381052941333165	0	0	0	0.331826135798094	0.460439335598868	0	1.26999299696425	0	0	0.77987973270822	0.407948538994503	0.410739784534561	1.02526851160556	0.375313869054179	1.65274598285427	0.98359816486859	0.349630310819152	0.705608207973433	0.375856167968348	0	0	0.568254525409291	0	0	0.987735822553695	0.896102012533608	0.486365335262784	1.24400940524322
POLR2H_32522	8.17537746139154	9.52484266081785	8.96016849868515	8.78553631894776	9.34937884261556	8.86702689481453	9.00644327997236	9.2555587120867	9.46495882397979	9.33022055228516	9.11213012666997	8.6716809976181	9.86721340285883	9.30375099285375	7.83459905237846	8.98158474521045	9.83900902418571	9.27754000213153	9.47861087445711	8.77108455437454	9.1645315782915	9.15987280862961	9.29797641044138	8.91290893732223	9.52216660537451	8.19746261035002	9.58520093000875	9.3885816297692	8.98761544519711	8.89493524820162	8.43085691081582	9.67583607391857	9.27931520133377	8.51344387016534	9.44624870284568
LCN2_32481	4.21855225846611	6.13752991231384	6.75333597564007	7.20565766557894	6.74796381725391	5.4589148588807	5.67752144325104	3.56388817780523	4.61301601828118	5.72264544694809	5.26670392579813	5.57346951528571	4.72383372672645	7.78927420427548	3.62801678228665	7.07753036677852	6.42764881625666	6.77043365165669	5.43159006425915	4.77616312339627	5.88839885049513	5.21517506603548	5.36011949824203	3.36792429808449	5.10576599104605	4.91483813684425	6.14019714044712	3.87823749961693	5.87494606402536	5.16688952840471	5.29399456828743	7.24699032237506	5.95729231757641	3.3534579122108	6.58668710115947
CYP3A2_32374	4.0482756194975	2.54524176114508	4.13363082122927	4.9881154975034	3.84298882132431	3.2392961962731	3.24247680806208	3.73003636081694	3.70004211934416	2.98322936073402	3.08738800207494	5.31193751072255	3.73978268690784	3.01042534069663	3.73448982591693	2.6665981787368	2.69975282269039	4.08857352873992	2.57058671481625	2.74294611304991	2.44806199854641	2.56103098322543	3.93876264720734	3.36792429808449	3.51206613235052	2.91598100725034	3.43333482812003	3.90990142149226	2.86304074253008	2.52280827876505	3.86203898307689	1.88886725996626	1.55450021630563	4.15690325641722	2.90701632731797
MCM5_9209	2.74408195561976	3.09947188044695	3.35364577634437	4.37022218315427	3.05498192423312	3.29676885121442	3.77571041210648	3.03866827624538	2.6359479317979	3.57736137905011	3.50388543714353	3.47909352053617	2.65463791716694	3.8132513649653	4.28286291347638	3.81136061893353	3.29907592069059	3.24743283223572	3.25754626345884	3.8539353947387	3.22023834836044	2.12751397576154	3.02990054445694	3.24811823909391	3.92540332476605	3.12727738515398	3.60533370147092	2.97315449152399	3.88340228298882	3.6075492800617	3.86203898307689	3.50108727016082	3.50237781372284	2.07289066069555	3.61948449614526
EVI2A_32378	4.21855225846611	4.770214134378	4.1140629528295	4.51678164141387	3.81067340809967	4.22143186671383	4.50874697379711	3.10067292679732	2.95987843752363	4.81016237901143	3.68883522371172	4.38721919418121	4.40109497585491	4.30039849340482	3.25136075383915	4.62862961647241	4.08854242635805	3.88024551335107	3.52854056135887	3.9046830449831	4.64770935548164	4.25349893314656	3.96909198277828	2.86935491929242	4.36147314575206	4.44841584344966	5.32952702969949	3.55682608944579	4.01845169945477	3.2951134149056	4.68325431808846	5.94154824439064	5.30491739747028	3.51395642415934	5.06622993417638
BACE2_8127	5.21995795212826	5.28782519708197	6.11560541450784	6.2556201889198	5.5377281192388	5.91855609487332	4.83332376874721	5.18447379619398	5.14667571361578	5.85048464609496	4.88002932678666	5.68309968604678	4.9047872999784	5.47270940422015	5.53773248942342	5.60908692419639	5.8065576021848	5.77930277764249	5.30509411569603	4.95535031667223	5.11164710807339	5.37280112376708	5.21581318059925	5.10670659675368	5.2562215414686	5.36377621119378	5.5420867942228	4.95515164908907	4.85789429898002	4.83110543397158	5.00289539238538	6.37653992442858	5.66461182064167	5.11588748952375	5.83569434762288
ENO2_32652	4.0023698255149	5.15787818812125	5.25268843041429	5.19386635718724	4.75832874862608	4.87775912037343	4.1641708744265	4.19547142434161	4.14491663606288	4.78025297774241	4.42154872572999	4.13276385290132	5.52982314312732	5.19546570685397	4.21091470795117	5.32613378495241	5.24961092464265	5.22011930995991	4.46463611647278	3.43772212093038	4.14068185597613	3.79346862524334	4.21669060107238	3.95739511686453	3.43000375330291	4.21404351067059	4.83716889910319	3.90990142149226	4.52131148941033	3.2443969821843	3.40029772717121	5.41056905873699	4.50722571416896	3.3534579122108	4.71799633274706
SYNGR3_9978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.416117050696163	0	0	0	0	0	0.689443709407903	0	0.630841688919199	0	0	0	0	0.311926547092863	0	0	0	0	0	0
RRP8_9754	4.83095832330652	5.49711592079335	5.13140480807302	5.18512389863203	4.30405180399749	4.65412824632711	5.55300349112463	4.54681408454297	4.86619102975193	5.77666376014336	5.23733345807932	4.7314728490914	5.97262307150137	5.7245532829589	4.53937879970076	5.75018748911241	5.38778646410169	6.02352974237987	5.53769020762891	5.54086047071544	5.8517552615543	4.92636741909139	4.96805022414719	4.91019590691581	4.7810945361645	4.38817777872452	6.16790780161211	4.84480560355018	5.10048454491647	4.43851534558161	4.89116279684881	6.28401899210358	4.76879000049326	4.25103706755672	4.89431973957556
PLAC8_32356	9.03717954270663	5.56277742409953	7.29742899691014	5.9703034549007	6.79000997169376	7.44367571309435	6.43543907305158	8.18376177103512	7.23548228609234	5.54727915194521	6.49535767057033	8.28329024281703	6.25868601598027	5.76256273430558	6.9826755586893	6.78999923720167	6.53936706902841	6.59133475731399	5.79039688936207	7.55762611176623	6.25118500309554	7.78354074483656	6.82112555811491	7.40645120594293	7.45730269394681	8.3799504906733	6.08796915813293	7.613289749754	6.74416495126747	7.61196076340816	9.64656368447694	6.67257347065012	6.12685874356862	8.97883700454245	6.69069309483071
EXOSC4_8579	8.18824887032595	8.73338720976028	7.98207699403457	8.21479013883573	8.40194159720015	8.0851827206053	8.87142291702904	7.9823349906657	8.25798308120283	8.82935199178738	9.17286005616091	7.79239318567504	8.8278609511399	8.7986413923866	7.69981968036242	9.08290100474363	8.21139650871039	9.14474342137676	8.90955763530496	9.32031763777919	8.90408920370596	8.08312693440365	8.14868906122098	8.02472649244807	8.37722024172015	8.14382243665587	8.48567088245281	8.19499117726835	8.78465805970813	8.20444759788615	8.92031634469463	8.31083376647845	8.18250182579173	8.18417452292593	8.37883877714892
CCNA1_8220	0	1.42355421619408	1.27429925893751	0.914206052136195	0.398196579001771	1.10525139856031	0.381052941333165	0.444525115052407	0.60557339412583	0.655927437563593	0.331826135798094	0.460439335598868	0	0.770450174842292	0	0.738692488895182	0.967894307237917	0	0.730083091837037	1.35219763087119	0.375313869054179	0.940348964434702	1.85054981071281	0.630841688919199	0.395519146802574	0.375856167968348	1.09751756890972	0.984720930758701	0.311926547092863	0	0	0	1.19632147018768	0.486365335262784	1.61015103310097
HADH_8776	7.97306982233199	7.52988542109311	7.47474988875385	7.5398431940132	8.10991595737349	7.64795984334855	7.3675854962305	7.56782656287409	7.88725527786739	7.25706654512561	7.48317548142593	7.67255839319985	7.95734011151057	7.60542500956436	8.01970142497413	7.32320573750418	7.45701973842587	7.75510763547105	7.38939351742144	8.06113843982131	7.39980147863168	8.01812700936289	7.60862453578957	7.74753892651709	7.69325458674422	7.81442143229019	7.01511872481094	7.81907864804677	7.79813099595024	7.70866816376414	8.49596337899232	7.20675302334555	7.36843351629515	7.86497530277822	7.69564742118962
SLC35B1_9870	8.02565093290659	8.60524579453436	8.1270156514585	8.07390251040576	7.99418226877936	8.00123331210295	8.29680969101186	8.42400635421363	8.353100999078	8.77635958442283	8.2690421360689	8.04533668592721	8.64651594920066	8.56050615137448	8.82391843555011	8.45138425261899	8.30048812063347	8.55145255481778	8.69128246101305	8.43581723991671	8.7232026360377	8.14532414086813	8.08260525837992	8.14561047490368	8.00805445424944	8.14988189734984	9.11745801660592	8.17069093223825	8.67647549925348	7.7433250503985	7.58020820055129	9.3937825230471	8.37813076585738	8.21174926983085	8.50103895480204
FXYD1_33322	2.21008921200712	2.78420957372669	2.73882233199543	2.75477121790907	3.16132140872003	2.91157538346829	2.61799512085001	2.08671408769631	2.04596721078562	2.62776013250786	2.03677262055344	2.95741204091854	2.28817575363946	2.87817949954826	2.93144019702274	2.58855786837457	3.36748856488816	2.6389461443252	2.20884197921255	3.2928368618167	3.17349310011731	2.12751397576154	2.84602045306116	2.3543141934845	2.35061273571511	1.3150137184828	2.28555900871964	2.7810623042379	1.96213121938769	2.13445493762412	2.88208763724972	2.9784687829061	2.85648261063576	1.58715140399023	2.02830640070943
INPP4B_8905	4.21855225846611	5.70914976529417	4.71710969487139	5.77439965155109	4.72403686997758	5.25653609020523	4.46991452027887	4.16677218560286	4.51768526005509	5.15127886659365	4.97798723314438	4.88620959346982	5.594513426423	5.49545927963208	3.88077475552668	5.72304983529302	5.24051928180761	5.08774197970487	4.60792674906314	4.72059504473788	4.96838643688759	4.46837635797573	5.04124761442148	4.4307907178436	5.32594712813182	4.64998102013837	5.13733348458108	4.59502745814117	4.69267946980267	4.56789652808333	4.21128042099756	5.83997909972112	5.6523149455911	4.7792664449577	5.2460691870273
TM7SF2_10031	3.90592915090023	3.97466561610121	4.7300222433675	4.08079155359776	4.13164664194397	4.56337078746694	3.64236599999891	4.8473299650935	4.94158772645946	3.71019467881204	4.17536188264214	4.77174054879225	3.98470537020064	3.98384561623142	4.0957817916142	3.54826467115582	4.58156862822634	4.34206193172606	4.35280593103355	4.29543555277615	3.3520202394828	5.3073439622642	4.70522423022796	4.48479918350877	4.62387865705589	4.56183406817594	3.897851547782	4.49418968640934	3.99680321991629	4.29637785614114	4.63781916346611	4.18616220885748	4.43727713016635	4.50138790992232	5.23300390410477
SLC15A3_32497	1.61945697309393	1.8170842189282	2.02647958953879	1.46939807098913	1.3725607587624	1.54544425670114	0	0.783860750277809	0.60557339412583	1.44725415804037	0.82848247625015	1.7029963957402	2.06285736303296	1.26999299696425	1.7516344440153	1.58783951129334	1.65579290586897	0.407948538994503	1.40426911164194	1.02526851160556	0.919427932439238	1.78686659366274	0.72385907763392	0.8660788619238	1.5323150274375	1.3150137184828	2.41453459350714	1.56455423665951	1.55135078420347	0.746865158011123	1.37464464230387	1.15629167968282	2.28529540120237	1.13929469154901	2.3521019873975
CML3_32841	9.12548498599644	8.05749006897958	8.9832713680518	7.97593239500496	7.92227651504205	8.79655488840584	8.0525978311651	9.09822424629242	9.10525085548976	7.69200305161372	7.94646893367709	8.90001619265928	7.95117765187167	8.06877262731162	9.10017874199824	7.49881176699472	8.28066730478229	7.78320342968928	7.94280348420427	8.26668238689562	8.1200541497519	8.96405255262754	8.11008372455089	9.23193722944631	8.57393609684527	9.4690620519854	7.67007135723886	8.97589852889046	7.98702752721976	9.07442518073387	8.30933312132047	7.52046395983484	7.98337442473924	9.42744362754573	8.96136597993629
GSTA3_33275	8.21113191977776	7.56875893581289	7.02098568594843	7.59863249593037	7.86441795602225	7.82198748450703	7.67981142386579	8.10085415233608	8.34386649648094	6.91908435508605	7.47899900094622	7.52429012853731	7.81302180304471	7.93370057511524	7.01472347014887	6.99296414079675	7.61837563029219	7.18108103193139	7.96008064511703	7.50925386478129	6.69358444756836	7.13948145492917	7.82720369098941	7.68546958443011	8.30135796881048	7.54464195344233	7.13462216539897	7.63949683426542	6.63628571849213	8.13480013482451	8.18454481994379	7.16288902062787	7.12096834721716	7.88713338552301	7.46925049138966
SERPINA4_9811	2.74408195561976	1.63369592794372	2.9300044511155	4.35471288057149	2.44626499746767	2.5823735292699	2.99144755893249	2.83485753697177	1.358818286038	2.33038619882691	2.12494720643036	4.19331405393907	1.04220771508533	3.18851529548656	2.25937419917927	1.41773486467782	1.41844438981585	2.29911971467039	1.21255019428454	2.85040519252451	2.59719010288845	1.65274598285427	2.77912226365413	2.19062839757482	2.51884739119056	1.3150137184828	2.28555900871964	2.39012618180494	2.28149903316102	2.34165975589151	3.60303665879881	2.15080207188555	1.0540070099616	2.89036428911175	2.76900456423327
FGB_32596	2.21008921200712	0.27537295971013	2.5183782176004	2.89002923757381	2.06301796561309	2.48683136605434	1.3285262335685	1.81805810882416	1.0308069608921	1.28633193459082	2.03677262055344	3.74488283696549	1.46760698345706	2.17919568431262	1.94143619703855	0.738692488895182	1.13420750277806	2.19999451181737	0.730083091837037	1.02526851160556	1.12993374149327	2.02265467279471	1.56305168593256	1.6753067275919	1.68163463254737	1.87911152691058	0.751821055583911	2.91192224036064	1.14196990027235	0.746865158011123	0	1.56858698612902	1.0540070099616	2.07289066069555	2.3521019873975
LUM_32586	1.02594786640562	0.27537295971013	1.27429925893751	0.914206052136195	0.398196579001771	0	1.6397155330448	0.444525115052407	0	1.72356471507185	1.02461892704786	2.00276952969011	1.04220771508533	0.436056258831705	0	0.416117050696163	0	1.56598064627909	0.410739784534561	2.20904266704689	0	1.65274598285427	0.406859890411379	0.349630310819152	0	0.673754304813659	0.541955546564806	0	0.311926547092863	0	0.845205127092385	0.317034927541696	0.281262305996391	0.486365335262784	0
KLHL41_32563	2.74408195561976	2.05471096712206	2.02647958953879	2.31625946914598	2.87915488343479	1.34207197377559	1.89554607496209	2.75997763516688	2.75219563617621	1.10517991562939	2.03677262055344	2.36052397423126	1.7957166050169	1.93478365310386	0.961222788279929	1.73998630477265	1.28331462695647	2.6389461443252	1.72489958203112	1.02526851160556	2.36728833598462	2.70353356127598	1.71395045459339	3.24811823909391	1.68163463254737	2.09548676086663	0.934999047737299	2.97315449152399	0.974864911121903	3.13728018634143	2.06560010745223	1.56858698612902	1.92537301512182	2.72525132542436	1.43866456703974
HIBADH_32345	8.6493593674299	6.93235406017638	8.53923485583034	7.85850265219021	7.91659396636681	8.59509639158619	6.64604408957872	8.54602500940232	8.13488973416577	6.66458490937647	6.80993347844895	8.57401192810042	7.19463598219292	6.83644449368052	8.34157054712492	7.20395641294842	7.79332512762175	7.01239818832468	6.50648255635001	6.92004584356239	6.90507031726627	8.47340020860921	7.97276210985803	8.71434736211362	7.72155770184204	8.42061538409859	6.69787842159829	8.11744059294473	6.81081499637768	8.18104161660616	8.08649110995719	6.77325132881397	7.49088432395272	8.64929253798623	7.77215505337649
DDX42_8455	6.97583382573623	5.70914976529417	7.35065303286622	7.34561074088161	6.89391886259785	7.41476338210847	5.78424913372623	7.11363780339328	7.35979873219518	6.00070591634564	5.83585815986236	7.25633278249886	5.55171045895103	6.02741903929498	6.66359645343047	6.56905248959638	7.12038964872772	5.68164218820518	5.67422988396002	5.90723380181016	5.79111795154301	7.19180731815584	7.11020177287282	7.21734861522237	7.20004148794183	6.94971082286162	6.11669126824345	7.0849794391341	5.92165004874557	7.01311513531164	7.0917889702766	6.57181302357528	6.94815280955681	6.87854278383752	7.16663753257207
RAD9A_9651	4.57280055253779	4.81401683967482	5.33105405512647	4.530650859806	4.96331936447337	4.96897741125987	4.70543798704079	4.95195540227579	5.41706499305758	5.1629159636881	4.17536188264214	5.2419985982889	4.85284374591619	4.72295072594441	3.57168080450076	4.84546537178995	5.74359845530194	4.6164425411892	4.64638237240356	4.60259397912845	4.98201414448187	5.15442842648959	4.89093962264473	4.85658112857403	4.90776911894644	4.63277722498496	5.49181020784037	4.98518867876575	4.55132397797684	5.13939549794572	4.85190920015254	5.87664905846188	5.35888630333014	5.04757688184206	5.54987598955237
CCL12_8217	1.02594786640562	1.03670352988351	1.12587865927132	1.21834567699203	0.966119247166687	0.821772049870434	0.381052941333165	0.444525115052407	0	0.655927437563593	0	0	1.46760698345706	1.04173568698206	0.961222788279929	1.22485878149549	0.77987973270822	0.725606477407923	0.730083091837037	0	0	1.15401484601921	0.406859890411379	0.630841688919199	0.705608207973433	0.375856167968348	0.296278068344193	0.407418191461093	0.568254525409291	0	1.76109821652108	3.29977695352006	0.51653508114956	0	0
DNM1L_8487	6.78567234766237	7.04462601305162	7.33805719268151	6.85233416119062	7.20178453235495	7.60594524519274	6.24732773047091	6.99212411009824	6.98529087416836	6.84155344155645	6.05930753819246	7.55634098662734	7.24923422347831	6.9017687443026	5.80538647274171	6.86225723320401	7.70850067841929	6.63941942744109	6.64586822333835	6.02660014932736	6.68110666999964	7.00831586240865	7.40460554539018	7.06612710016745	7.42853520739974	6.7764649912299	7.23628049937845	6.95441653995439	6.51588284889223	7.0761007804491	6.88372422428119	7.8442953339744	7.14749549825847	6.83867224359161	7.018417354062
TRIB1_10078	7.60958989482386	6.77225610886846	7.12729493932044	7.34757086562717	7.1445960763128	7.12857398652215	6.92617142990046	6.92943763112283	6.33632369185418	6.85237439592655	7.06247377097081	7.19101830359665	6.84623695412555	6.71569835262596	6.29738714170803	7.26167305980066	7.35750987975276	7.11459481442902	6.71081611865027	7.01549235208126	6.73038304295195	6.79803862184262	7.10679572955472	6.86359830999618	6.9797985514523	6.80362349323586	6.83382976660184	6.82337609312277	6.46554799165082	7.13645122538822	8.414110620052	7.55669680935091	6.64101555905419	6.91254792194733	6.95219539661472
MT1A_9255	7.52688679640311	5.0792877088956	6.0398503939936	6.02031137992226	6.62326506465532	6.6877266579959	5.7112095392807	7.32969481218442	6.68241541409087	5.51131655160173	5.80949080621135	6.53503312862678	4.66480495997093	4.83421956654305	7.50675776602986	5.77682408374446	6.06528948986588	5.40950370725457	4.89020133202476	5.09300322103762	3.95967413306409	6.80990411361134	5.71358380250808	6.61587028671301	6.07794324662236	7.98681123146263	4.66636125824652	6.63254971846997	4.69267946980267	6.34624558625551	8.00831371954548	5.76371866709144	4.96051549242407	8.05746707108388	6.32254584892442
GDF7_32373	1.61945697309393	3.83282286345085	4.43114080042714	4.15429982260913	1.94887574730823	3.29676885121442	2.21023415401152	0	0	5.01666365116161	2.6849791962915	3.52693285453869	4.1940202067508	4.30039849340482	0.559227177098182	4.97380225655888	4.24219801786322	2.97503473051096	2.72230082635243	1.35219763087119	2.91392873541142	2.12751397576154	2.0901657756515	1.40348827448915	2.59613758564098	1.13121909816496	4.60010195773141	1.56455423665951	2.35140017288993	0.746865158011123	0	5.91828492701574	3.50237781372284	0.849456544347028	4.12289664032014
ASB12_32919	0	0.27537295971013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.407948538994503	0	0	0	0.385520258064594	0	0	0	0	0	0	0	0	0	0	0	0	0
TGIF1_10009	4.83095832330652	4.60549845274779	4.82936174841589	4.79478408328284	5.19378218782792	4.27960636089478	3.83802869352915	4.71482943068951	4.75911156428393	4.47885892743937	4.45595475530725	4.64740023598576	4.78054193097802	4.81626054734076	5.26321832590508	5.2394154812283	5.05590918916143	4.762552130132	4.48599833442115	4.90638405053214	4.52274675747573	4.94082855422194	4.53320174516087	4.80089670644133	4.6422173736934	4.59774167293659	4.48731914028706	5.140065587674	4.93959366410355	4.43851534558161	5.23419194353261	5.19520184081252	4.6987683429467	4.91965019547637	5.20651292514035
RGS10_32464	5.09429933629319	4.91803618628963	5.16982033018707	4.67501162923547	4.51930953599059	4.91494135428076	4.65439877537214	3.91396910996765	4.61301601828118	4.27947966732214	4.69075937940752	5.04249836474332	4.78054193097802	4.53808878467744	4.59696524305535	5.41924991940173	4.18647723176572	5.01670089056346	4.50704884840487	4.66280062024654	4.89824739849148	4.88209340114809	4.84261407848408	4.14798049817023	4.62387865705589	4.9569185119223	4.60010195773141	4.36307360329434	4.29168091645562	5.08278378581602	6.81394562060978	5.05291805209758	5.43981499681617	4.55157862693358	5.41755008339464
CCNC_32560	8.53309535500451	7.44362824374205	8.54746459078946	8.50468285488861	8.22932737985948	8.56471072769653	7.53917967883196	8.40416513519628	8.13488973416577	7.45226288815095	7.43655542534741	8.75061708092871	7.22219336861536	7.31058316691395	7.696530450724	7.59425419454437	8.51737313606783	7.50815913857644	7.30777071494517	7.41612580435305	7.2669522262226	8.48207799196792	8.47224947944811	8.67810274430984	8.62208243908708	8.65275561703613	7.51508423559248	8.46788099240807	7.73742023970203	8.2469333722281	8.50231529986187	7.89582190545207	8.18036235295809	8.51818441337226	7.9583155912916
RNMT_9719	7.90920044819367	8.19429404558153	8.34727462047651	7.98729203686174	7.92605248398355	8.07905319607461	8.07702856704189	7.91705983914134	8.16666160509325	8.09723110821134	7.83977091503734	7.99519888556669	8.02148543411393	7.98081593692854	6.76128381223015	8.16248718378333	8.47342544751165	8.04478883541188	8.07555255998088	7.88593689532281	7.87184704905941	8.04179866687287	8.08952409661043	8.01558242542746	8.09716229833019	7.89419373459876	8.5201219832948	8.02286860126102	7.98702752721976	8.15724963053584	8.30206979467138	8.6029631966449	8.20161563346808	7.98854188738466	8.35491598252111
SMARCD2_9896	5.11601728591069	4.56761533591508	5.40538135988823	5.30294514316342	5.59577416395478	5.22727315958684	4.80239931742386	4.77311149579944	5.50254024938724	4.82488772193869	4.42154872572999	5.58481509687831	4.95492546483709	4.35117277231156	5.80538647274171	5.37344297331293	5.68448599518146	4.496248578476	4.56841793823012	5.09300322103762	4.1647813055718	5.3073439622642	5.22840558529484	5.1849227096997	5.46636592660064	5.25554507564692	4.57272201089108	5.39626500593976	4.47508859995188	5.20717242473334	4.92937659033931	4.64876582160964	5.29704006559642	5.14886695337174	5.65157159740806
CORO1A_8364	4.60387426347998	5.50381819454866	5.58668366080174	5.38157608899474	5.59577416395478	5.03801442447859	4.56510350041161	4.25121195129875	4.70243604127886	5.15127886659365	4.48955933099735	5.53888740058102	5.4270006902547	5.43789746945458	4.3844744737908	5.68605350360915	5.60170205255504	4.496248578476	5.15313926239978	4.82967003850403	4.92671349556651	5.26199543380765	5.39404836158007	4.66714457463676	5.40325063510029	4.9978061971989	5.91888187541917	5.12665312811249	5.2267399979894	4.76067248304527	5.82671146804837	6.24715110463196	6.25029740109284	4.88091484686749	5.97561366980655
IL10_32454	0	0.70568672194326	0	0.914206052136195	0	0.821772049870434	0.931210980935774	0.444525115052407	0	0.655927437563593	0.331826135798094	0.808938161409877	0.436295705768423	1.46702114780957	1.53302442657489	0	0	0	0	1.02526851160556	0.375313869054179	1.65274598285427	0.406859890411379	0	0.705608207973433	0.375856167968348	0.751821055583911	0	0	0.421232682590252	0	0.576797977375353	0.51653508114956	2.07289066069555	0
PPP3CB_32635	5.42525857603778	5.98780196312422	6.35113136607849	5.99051510645102	6.41333631082497	6.10706962417417	5.43699054074187	5.95387910894489	5.62956803788396	5.58236705868846	5.68448409839013	6.13292187334553	6.26532424024279	5.91378378992289	5.74298292965112	6.04133709676802	6.66360482085566	6.0733908733935	5.68350554271712	5.29673314500199	5.59222839667639	6.18351437817743	5.84204556662227	5.47907583761534	6.07794324662236	5.59454536951349	5.64426164006626	5.84427661410325	5.55026086926594	5.75208243963663	5.84681751114634	6.41859553673189	6.24621212853268	5.83611460833505	6.33482821452786
CD53_8250	4.60387426347998	5.4423464068363	5.4134084432738	5.17632813927783	5.63321336038249	5.53253421106097	5.18460408676458	4.59068763945718	4.7866356923675	5.26362991695962	4.69075937940752	4.99226008822363	4.95492546483709	5.15316881937711	3.62801678228665	5.48534363002997	4.49247056673725	4.57748000255961	5.20558945385451	4.88126324464418	5.49101977699149	4.74048432234947	5.39404836158007	3.79587093070026	5.05191297414321	4.91483813684425	5.61771471524981	4.84480560355018	4.69267946980267	4.58837537794301	4.96660424949793	5.54574506071368	5.70088580382152	4.15690325641722	5.86139276849622
WASF3_10163	6.44315301247262	5.39986009855701	6.30441460829857	5.84824805117547	5.87116774583634	6.45509802538663	5.9486169079653	6.341848312222	6.59170572442434	5.78421816461535	5.12421722323222	6.78665625618264	5.71579263734236	5.60411976710261	5.82961121347717	6.21370852998082	6.03405932184595	5.74454992113328	5.88991188629184	5.90723380181016	6.01310597743655	6.41347503624024	5.91396774545218	6.45381327021147	6.21901229272125	6.70418667897388	6.39981841182832	6.47212108823933	5.75110961761335	6.11172646632239	6.70801642539676	6.63382394629343	6.1445257575593	5.89561794403075	6.45784829753332
CAR3_8196	4.33424582561775	2.19384043980659	4.05371465549169	5.31901792110428	4.87231147634243	4.12952032429589	6.27574963522079	3.272140606127	2.85977093013378	5.60813407170108	2.79658242274288	4.43814925540513	3.49065239470464	6.44473068181283	3.57168080450076	3.70442174534927	2.89779988987642	3.74613181474799	2.20884197921255	3.2928368618167	3.26551640277708	3.43330469444701	4.70522423022796	3.11745465090724	3.25039053065809	2.91598100725034	2.69406363909145	3.70857086366332	3.20263489704287	3.0215677427327	4.27202048157111	3.43705498420034	2.15189894632306	3.51395642415934	2.44567788726963
