ID	S1P1_F01	S1P1_E01	S1P1_D01	S1P1_G01	S1P1_E02	S1P1_H01	S1P1_D02	S1P1_F02	S1P1_A03	S1P1_H02	S1P1_G02	S1P1_B03	S1P1_E03	S1P1_C03	S1P1_D03	S1P1_H03	S1P1_F03	S1P1_A04	S1P1_G03	S1P1_B04	S1P1_C04	S1P1_E04	S1P1_D04	S1P1_H04	S1P1_F04	S1P1_A05	S1P1_G04	S1P1_D05	S1P1_C05	S1P1_E05	S1P1_B05	S1P1_G05	S1P1_F05	S1P1_H05	S1P1_C06	S1P1_D06	S1P1_B06	S1P1_E06
VCAM1_32349	2.25759671760342	1.40856283024802	1.76510796017532	1.35894914032308	2.18953621755653	4.37081492644456	2.97087080172429	2.09532320578887	3.90640305415442	3.83499944982264	2.29318016642834	1.73749327072386	1.22086052882314	2.58107337222676	1.70368536117867	2.71791855746478	2.89277748847776	2.16088970109316	2.97122934729051	1.92273326737439	2.73961084235074	2.68689311709165	2.35503320901581	2.02943858197558	2.19870360320281	1.99719454345527	2.26106961413928	2.70047080542319	2.05252622217245	3.30908347243031	1.54107469712309	1.67795008706438	2.57314314975639	2.13077592851041	3.18628339358639	3.24134632359926	2.74961817871032	2.84302380202788
DLG3_32844	5.57039887357322	6.22976050904171	5.9489400679966	6.22021754293781	6.04885653126592	5.54876041330235	5.66237179961047	5.63406620459071	5.70600470878499	5.56485105849498	5.91696891620815	5.65418103156735	5.89621638505648	5.91029266944093	5.46503545551894	5.19460842715519	5.36347538356242	5.36053027944476	5.74027065666936	5.84963800217406	5.12393891966614	5.5807861182191	5.53695764796598	5.5418850682254	5.41250671152725	5.02478138900323	5.69125178709075	5.29687291877949	5.03091251408197	5.47640145862448	5.45869437203856	5.87827091660796	5.65851013430361	5.4027686276155	5.10059132297083	5.45402250384244	5.60619325774214	5.97159497399022
POLR3D_9526	1.70892235767565	0.869763151421733	1.22204693749045	2.04612975096607	1.54487025320932	2.73211161515491	1.57813372069514	1.20744782105495	2.34938724514674	2.33592171552771	0.926236546501629	0.415225977348866	1.22086052882314	1.73369943119121	1.70368536117867	1.83795487605719	1.38225073948155	2.10905681328492	1.49801823141492	1.41945480445505	2.153125811133	1.62854965596563	1.3359786468476	1.20030201177485	1.55824035327033	1.78583822995715	2.26106961413928	1.79309683415925	1.42174978903304	0.871026680169458	1.65483696590649	1.81310471817527	2.10457049302692	1.85938243164631	1.59724865107881	2.04450784180922	1.43104105479996	2.06390871137174
MYBL1_32391	1.09395404801501	0.869763151421733	0.84772820404707	0.605646917364642	1.06755150368279	1.28917586811147	0.732872206131778	0.522486865791045	1.01722311747337	0.743979371052897	1.32222845036958	0.415225977348866	0.73589344022457	0.413871861162367	0.884789292287412	1.44184776528872	1.19244533544484	0.559189937898138	0.542145230929214	0.639955750893496	1.01012783492351	2.04894411006282	1.0476268111415	1.39085866643632	1.8251297400766	1.53811390537742	1.23561052331296	0.649826968274047	0.704574052478639	1.16571646075769	1.28248964056527	1.52881267859703	1.61491504672535	1.08848755468901	2.27090019999226	2.28116284795479	2.44707185256674	3.01985553338953
OXSR1_9404	4.07759829533048	4.32404342042573	3.94429306552111	4.41581112681396	4.61831360167984	5.61207819860406	4.09654154276883	4.06276505355476	5.8018063223655	5.7511014432748	4.69536142720508	4.27373328082473	4.47856500030319	4.0545059943906	3.65177086531677	4.2498398518823	4.06575527702523	4.39522485770456	4.84921385056452	3.92942883865828	4.58005042743299	4.54748771687038	4.72566448791565	4.42233888975126	4.15027072694295	4.52567349439884	4.68131083407389	4.12931765701665	4.47240129238189	4.79358843572371	3.98216017858348	4.46300486087969	5.47663902109413	4.6128806275074	5.42168067474692	5.01137271277206	5.46095415103806	5.69762964178324
RGD1559459_9690	6.56092850686752	6.00659559983876	6.14643916888518	7.09414992084204	6.71572816544579	4.56732390581158	5.8616545723645	6.70040207581613	4.28038841418249	4.40896117416133	6.81171021868973	6.35829657932371	6.45678024226819	6.13153495279571	6.50348328755881	6.16617900998827	6.28769152884978	6.29147103021629	6.69530664756388	7.10328564253656	6.07299449660921	5.87626527666428	6.80120827663873	7.2877919602467	6.98155703668052	7.21369034147026	6.79455303241974	7.32987150309864	8.10827895611013	7.97115636929779	7.76209246901931	7.83018033270731	8.08125429346438	7.86340131972213	7.51281115844682	8.3201205503948	8.31392186742757	8.75098492152649
NOX4_9349	3.48687448505174	3.33642502724946	4.71823656248211	3.91502796933823	3.5799926390976	2.99220576455385	3.66611494557553	3.3761830347137	2.83675558548182	2.27017143489319	4.12975497606026	4.17063690054713	3.41260725714498	3.62020171809871	4.02120506799498	3.65393474219098	4.40905253258621	3.38802874800267	3.96313708766846	3.84787194207233	4.03686912826529	4.29417799185968	3.60034194679705	3.4670906041618	3.59349976228984	3.69698607307097	3.83563468018354	3.99847897427639	2.48993641948427	3.21562269262661	3.46311080539726	2.86491754856107	1.70895052121854	2.24945532843228	1.59724865107881	1.30494393563723	1.73663377960841	0.806127662787623
PLA1A_9490	3.38610124615262	2.47261665111275	2.60039907875296	1.03091646770791	3.20461804993846	3.03903668272215	3.26382744798204	2.99690695357721	3.46852129287113	3.38502321194317	3.485882699312	2.41564996299885	3.69796431341383	2.58107337222676	1.93419555476823	2.40373528593224	2.95388701993889	2.83889965670435	2.97122934729051	2.71870435621266	3.18788117906803	2.58996670225038	2.31139075846364	2.59198478815198	2.74097543377061	2.26552441669646	3.23263322609771	2.37086733192547	4.25174575660597	2.97066097883866	2.52989091717865	3.1969885980861	6.06638932768366	3.52532876093072	2.67846704551296	3.49763648069906	2.96081726387397	3.52094610192255
CDH2_32994	4.14082331418724	3.60518599485607	4.37330469253746	4.45064626060819	4.50102491579179	5.2535052639341	4.97496274775698	4.65660044992837	5.12071025393817	5.50179407836649	4.71197636231695	4.43812429642494	4.64128168045892	4.21797467365334	4.33537021238394	5.45671243538824	4.49380191584401	5.10008325308387	4.91612844664182	3.76142684385988	5.52436388264437	5.25693350849062	4.33687465847084	5.27801032303432	4.67447311171746	5.31827993645721	5.39869982476425	4.92587129497931	4.47240129238189	4.98512094808953	4.44443307428946	4.90259144041542	4.98812753307787	5.01589558574183	5.33584706037524	5.08354679362816	5.2520604805289	5.47293265006725
WRB_10178	0.462779220901886	0	0.340909643938149	1.03091646770791	0.630346428502033	1.6921849043381	0.912720882002945	0.522486865791045	1.83189689476215	0.535912953500125	1.1377765767721	0.415225977348866	1.22086052882314	0.413871861162367	0.645544835385158	0	0.402012071830935	1.75155296858718	0.935287935212918	0.355174943102153	1.01012783492351	1.17326306369723	1.15028239234271	0.57211756939127	1.03370681236182	0.347122300933943	0.624731574798059	1.09623487024071	0.505662955667057	0.871026680169458	0.779295037373676	0.958093836162608	1.40618207631477	0.644553074094244	1.08771078513077	0.243477347165341	1.04282474802661	0.806127662787623
CD40_8247	0	0.499457056773383	0.340909643938149	0.605646917364642	0	1.36465439281321	0.732872206131778	0.726520651247001	1.01722311747337	1.23240169574755	0	0.415225977348866	0.414367496444044	0	0	0	0.716068085624324	0.705982805895808	0.542145230929214	0.355174943102153	0.685674438960728	0.504268512011669	0.543337509764735	0.721537895656874	0.377648191396129	0.347122300933943	1.05924992542724	0.250549318725975	1.03522910255164	1.41030202673915	0.30890136772532	0.394236568783651	0.868034205951414	0.644553074094244	0.926221265087393	0.940515049865119	0.88612564350207	1.08594666330766
GRB10_8746	0.462779220901886	0.869763151421733	0.61646107578665	0.605646917364642	0	0.479009661814672	0.912720882002945	0.905241796116659	0	0	1.1377765767721	1.41550864829316	0.998659683029421	0	0.884789292287412	0.515179020971502	0.716068085624324	1.07361269238804	0.935287935212918	0.877683044207942	0.26641825676089	0.702751506695084	0.543337509764735	0.405414538299896	0.924226552449771	0.62671168731716	0.858288100679081	0.649826968274047	0.505662955667057	0.271713708905888	0.56318547974104	0.394236568783651	1.02252250693482	0.644553074094244	0.744349832844777	1.19339239882386	1.04282474802661	1.08594666330766
IARS_33171	3.09826535004943	3.14729812103812	3.44128856090917	3.44778515353963	4.23327001955202	5.44824723271832	3.83176478296594	3.24950132017524	5.08488450774664	5.42833837466289	3.59739433829856	3.00065956554607	3.80486477005487	3.49824463603209	3.89006565303485	4.14874602081368	3.5760240271572	4.18600237470354	3.92031425383246	3.6694700143073	4.67474125892611	4.09664593142209	4.07505795913944	3.58879981883045	3.52014274260724	3.86799939868555	4.15377625870277	3.36363929629536	3.38473391225097	4.02996820969908	3.22600599054383	3.89014246825945	4.22814499829658	3.70222592643872	4.93000725403653	4.60573240032567	4.9593675374081	5.27100450114605
ALDH1A1_8022	9.61723755212023	9.15852563076272	9.57013734607854	9.51436945702112	10.0145903469876	10.3731077520248	8.82581754583724	9.37205238945412	8.84259552152972	10.2270450016583	10.2512722785756	9.47310508078126	9.68557168261374	9.51955333883224	8.58881403954961	9.87392159011758	10.1304455607199	9.3629358889989	9.89211666524369	10.3422599946036	11.2193580904939	10.1501779076066	10.542225347745	10.4988471985404	10.8446840921372	11.2207548060212	11.0942810555716	11.2269990310319	11.9481111470678	11.8643551081192	11.4173708073197	11.8215968376331	10.7503048353982	11.449275832134	12.0090018578903	11.534846310635	12.6728351039839	12.188695874233
FCER1A_32292	1.09395404801501	0.869763151421733	0.84772820404707	1.62603896129989	1.40261847039901	0.177933339392159	1.77700085053806	0.905241796116659	0.75076049785899	0.292698925245844	0.678259634616768	0.737267147260166	1.22086052882314	1.41212163623143	1.26952684928252	0.515179020971502	0.402012071830935	1.45204331465473	0	1.08172324648655	0.26641825676089	1.81164529950003	1.3359786468476	1.29872423580467	1.03370681236182	0.62671168731716	1.23561052331296	0.814460195345948	1.03522910255164	1.51862024039092	0.56318547974104	0.958093836162608	0.270581043217215	1.42748003222605	1.70076394387423	1.83745776909311	1.04282474802661	0.642825362157882
NVL_9386	4.23075089493315	3.70008029822786	3.89344533282159	3.96407567140723	3.90423210194109	3.99674031724796	3.78634477778062	3.77151019901357	3.8562808061014	4.02637674327786	4.47944991995314	4.14366906302046	4.27047545438297	3.3650180191714	4.16429540563843	3.79443085449269	3.32160849361574	3.9263078344207	4.42801677646539	4.00662089618551	3.21963852954574	4.16553912777027	3.92386609940115	3.8545423985141	3.77788714945024	3.81321683312219	3.75106195981961	3.60761913517485	3.469184655818	4.0115486870372	3.524266347016	3.89014246825945	4.36442454578605	3.84100363794687	4.64862742522954	4.20672545385762	4.26576925734214	4.82378433073516
ABCB6_7940	2.00918727997444	1.40856283024802	1.51898046162112	1.85132114413131	1.54487025320932	1.6921849043381	1.34740326636495	1.93989967984616	2.24936578477976	2.05276903307848	2.37891593337402	1.41550864829316	1.73508880155583	2.21872581140901	1.57296473986183	2.40373528593224	1.70019387729348	1.60955665921183	2.06796661717155	2.45055168467753	2.33809867836892	2.18790517588652	2.17193484886907	2.02943858197558	2.15090254260551	2.49168744966554	1.89127123724801	2.26098915205271	2.05252622217245	2.42009456232621	1.13344517485919	2.15598176542661	2.41472137498617	1.61601326521864	3.25592000601745	3.09382194401576	2.38985050074798	3.01985553338953
CML3_32841	0.812611958127709	0.499457056773383	0.61646107578665	0.605646917364642	0.349329407186256	1.28917586811147	0.912720882002945	0.522486865791045	1.68648201479801	1.08722410040205	0.926236546501629	0.737267147260166	0.414367496444044	0	1.08994546021723	0.515179020971502	0.402012071830935	0.705982805895808	0.542145230929214	0.355174943102153	1.59845054239834	0.274055271537304	1.71663979930436	0.721537895656874	1.23051040388728	0.860813857064981	0.858288100679081	1.33186570818641	0.704574052478639	1.16571646075769	0.967209946101758	0.958093836162608	0	0.955132905039046	0	0.451736324011484	0.510053543962818	0.458650756267552
ITPR1_32307	2.56475006762691	1.40856283024802	2.06992866437575	3.44778515353963	2.63352378220267	2.14169990851463	2.75207468003374	2.91579578041363	2.48750880654491	2.51690349048	2.86832846244124	1.87501734939497	2.58272794682329	2.21872581140901	2.22284926498266	2.97576655277315	2.45914107495259	2.98983129798244	2.88477485441621	2.5224052280069	2.60180294101707	2.37407685597996	2.26638680230496	2.38352528519136	2.80414528124972	2.7468367559271	2.55515727217211	2.65774976056453	2.12373407217119	2.97066097883866	2.33884883985218	2.4328150292012	2.76048066294428	1.93216501751619	2.12964429240845	2.43622148968563	1.90945431899164	2.06390871137174
SLCO2B1_32680	2.56475006762691	2.23974414356218	2.66245584975262	2.50968275500072	2.56837992457896	4.08864937712832	2.54948674120056	2.36347310318545	4.24186606971258	4.24750026506733	2.80778398217818	1.73749327072386	3.41260725714498	2.41124572688059	2.22284926498266	2.71791855746478	3.45441719855215	2.96088180932468	2.21694804593471	2.37493102904447	3.60347622359927	3.0927608677184	2.79606196548511	2.59198478815198	2.64071081181131	3.50294051374419	2.79932836170703	2.78229534002543	2.25640101697655	2.57864507688747	2.69856790780679	3.14668420182416	2.57314314975639	2.55619463934878	2.57327927538882	1.97873837437408	2.13514882609863	2.18758781110096
