ID	S5P1_D01	S5P1_E01	S5P1_G01	S5P1_F01	S5P1_F02	S5P1_D02	S5P1_H01	S5P1_E02	S5P1_H02	S5P1_A03	S5P1_G02	S5P1_B03	S5P1_E03	S5P1_D03	S5P1_C03	S5P1_F03	S5P1_H03	S5P1_B04	S5P1_A04	S5P1_G03	S5P1_E04	S5P1_F04	S5P1_C04	S5P1_D04	S5P1_G04	S5P1_A05	S5P1_H04	S5P1_B05	S5P1_D05	S5P1_F05	S5P1_E05	S5P1_C05	S5P1_G05	S5P1_A06	S5P1_H05
ATP2A1_33179	0	0	0	0	0	0.268893031773287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.604723989696909	0	0	0	0	0	0	0	0	0
SOCS1_33260	0	0.703261395098898	0	0	0.439817162040278	0.268893031773287	0	0.554454818874315	0	0.48983838076859	0.369809981077279	0.662282283733851	0	0.619131574861251	0	0	0	0	0.541815404511554	0	0.63202940075573	0.679109555051991	0.4858134502645	0	0.841393555169566	0.429883934782018	0.273631618553182	0.340805192006071	0.252150617103428	0.476200644993978	0	0	0	0.271614379459597	0.228235634632942
SLC51A_33157	0.480786491644215	0	0	0	0.439817162040278	0.495455667578749	0.253489769400563	0	0	0	0.369809981077279	0	0.561482927852111	0	0.365465522399675	0	0.3887959124717	0	0	0	0	0.26349567572579	0.263259948563399	0	0	0.604723989696909	0	0	0.818788995094444	0.257659639195129	0.286556454534777	0.276185579027404	0.339202342471892	0.271614379459597	0.228235634632942
RAMP2_32728	6.18162466997313	5.73170057741127	5.89018769797741	5.72337685967561	5.56487239981949	5.96969792602043	5.76043797184318	5.68302145583906	5.88184202911913	6.23240683326611	6.02210132931014	6.19456863518539	6.04837999698814	5.79874874602224	5.88840347360106	6.19397846297989	5.9235042760715	6.25748098840261	5.79557104934233	5.96668448509379	5.93754522105115	5.89024401145561	5.79834138717713	5.92599835499482	6.27192633552645	6.18351337031434	5.71658492671126	5.76268489611779	6.23807337111898	5.95437701224447	6.14267830264206	6.0939286289363	6.3169044885536	6.05894525441185	5.74470624052376
TRIM59_10085	2.70864174941846	2.04994670756729	2.67409941267548	2.53222131708425	2.29888013359438	2.56491256752636	2.62908947372862	2.6756027529413	2.03266042640854	2.54879432036972	1.7387509770635	2.34428584784551	2.11453282622285	2.54189964430108	2.15690369515158	0.979250945586752	1.91979836735711	1.53937740703571	1.33304824899985	3.1742190287589	2.10382010379043	1.48720519897075	2.5860898619338	2.76023660904831	2.58847047882255	1.91724138242584	2.31269199456712	2.59998456146129	2.2689204867083	2.17622025388943	2.10295431917855	1.98325590234275	2.23597129057617	2.57816324971721	2.08971111903226
DNAJB1_8478	4.91968868069836	5.29715700355367	5.30647657331999	5.0223112271296	5.22327216812756	4.82015014926072	4.96151637893943	4.9428410387088	4.98450891441658	5.10239454680965	5.40904915350257	5.02057101709157	5.03903397849625	5.15254028094531	4.87051918658236	5.3050165019948	4.61511107285324	5.42449178423147	4.85578710539343	5.08742802434979	5.09456775226089	4.91915056911374	5.13059711295615	5.42343888412472	5.0182458350951	5.04915504518349	4.8363180114413	4.97162670226198	5.61283242630057	5.10588541550326	4.90707142039962	5.1960213524854	5.16942471902924	5.59810181253726	4.94597559869268
RFC4_9678	3.39123174842682	3.09392792708865	2.95009549073826	2.95943757563371	3.14429327803679	3.4100018129745	2.79798893690664	3.04675472173538	3.0380326630789	3.30660145008616	2.94863829114	2.88916715599749	3.32767618462202	2.72846010728666	3.18147206955753	2.70151257598643	3.36162882461846	2.97527898672664	3.02519145335101	2.85660490538428	2.61610800579274	3.10678078249179	3.07158108314418	3.17162091757472	3.59513611151639	3.02078068891144	3.48973576385535	3.21106830435591	3.0119077249915	2.65065387773182	3.19058988147652	3.27061008358614	3.36134637019656	3.3963325128265	2.77138924402547
FV1_8669	2.30889735704243	2.8642977831925	2.86383314754066	2.53222131708425	2.19040124010303	2.16446790786036	2.43776187470104	2.6756027529413	2.42753855221005	2.27522514269476	2.7747665045534	2.16848330556441	2.40110298658592	2.72846010728666	2.06048666727501	1.19865470481581	2.71532309055727	2.57468161972414	2.16815796274561	2.94280027000441	2.27745043692183	2.26522412550801	2.48653808942375	3.01419859132733	2.70983328549682	2.04408867746818	2.18599287160709	2.46724684983128	2.62210850430085	3.10868682759482	2.54447551028946	2.32446158090232	2.15242372547371	2.97015609797641	2.77138924402547
ITGB5_8928	6.89791517659403	6.88070670933988	7.03917394759272	6.9657994153943	6.84174597088625	6.84955773659735	7.07558372851858	7.01830502039257	6.83741574692304	6.89544761915054	6.72647107383021	6.87672376414964	6.82381748714949	6.72855002978504	6.64636802745095	6.06733811292241	6.54181615626082	6.83614390839468	6.62266536275394	7.01104052280095	6.50448420652518	6.81780389064752	6.96481601762895	6.92960117265073	6.72130385110317	6.91390221932196	6.76507102880407	6.97999922669405	6.60085748459412	6.88896438388523	6.89738923940014	6.66134633160934	6.73101501278401	7.0068506796371	6.87295443859177
SPAG4_32804	0	0	0	0	0	0	0	0	0	0	0	0	0.561482927852111	0	0	0	0	0	0	0	0.242752257532058	0	0	0	0.337912781796355	0	0	0	0	0	0	0	0.339202342471892	0	0.228235634632942
BLOC1S2_33034	6.64776866707089	6.16961422923653	6.51733494234365	6.23192302423875	5.77666447826249	5.77831957865488	5.8156039425555	5.86802393508906	6.06509510730738	6.27445451119767	6.12231897489476	6.11191508000578	6.38864858997794	5.91223100380394	5.76380974599308	4.97446058296373	5.39701315244732	6.10597506974578	5.71857269343636	6.15901772590416	5.23456121164467	6.19649940999536	6.21856527058216	6.3647458924291	6.31560521425873	5.74854253737019	6.39797301550839	5.79073292345834	5.81722780557554	6.43052685850177	6.37811831526954	5.89345712916461	5.63721840407443	6.03179441925944	6.04354496823463
CKAP2_8324	3.6403458859998	3.62143819660882	3.66241862315305	2.88352085400273	2.81953555295443	2.91767143308699	2.09270890138116	2.87308142358924	1.83847674215869	2.54879432036972	2.7118186217837	2.77100707759762	3.02445810529204	2.72846010728666	2.41263493653661	2.77160025702941	2.23621777270673	1.33648467047098	1.0451220683743	2.85660490538428	3.15050379204946	0.486217485285477	2.84916183130697	3.17162091757472	2.6504276706624	2.04408867746818	2.7756226705463	1.87366845265718	0.818788995094444	2.11241360190383	2.59781373148257	2.44115564965165	2.77215024082322	2.17686018637764	2.65842771420036
KIF22_8963	2.79338889799058	1.81259079455533	1.69718104309438	2.06686221067902	1.47620645615445	0.863567347768762	1.8833161280322	2.31707687804015	1.83847674215869	1.93734923338264	1.85982790356181	1.11447927374041	1.9466231773869	1.22643198961402	1.10647499895168	0.979250945586752	1.16169473288253	0.466066456872002	0.81530662587249	2.19139805238508	1.67760916563786	0.849226632016296	1.92699628829525	2.50011810996308	1.21389683340916	1.3573061662236	1.52587979474945	1.87366845265718	0.967099168677593	1.35856600873038	1.21310009360316	1.98325590234275	1.37314244787179	1.51824353138336	1.69073861861858
CHAC1_8301	2.18888765534443	0.703261395098898	0.534593025020303	1.5818767450264	1.04914088813836	0.268893031773287	0.822402863520009	1.52328804965979	0.330710091153041	0.854853506811244	1.4610547852681	1.73566813272476	0.561482927852111	0.851139769967335	0.656811673239168	0.979250945586752	0.694746844358689	1.33648467047098	1.14761628918716	0.532002557549081	1.19076320045894	1.3802140410816	2.3230103785617	0.640508104479186	1.75503290503377	1.0295416447418	2.11821068455395	0.847507663922209	0.818788995094444	1.11983839322841	0.286556454534777	0.707495232829932	1.21740742185783	1.16539572975363	1.13737920395363
ACMSD_32377	0.480786491644215	0.703261395098898	0.534593025020303	0.845940469607074	0.776411299458273	1.15658938751432	0.469025724372832	0.768010940529144	0.826108460083411	0.48983838076859	0.908081096336332	1.73566813272476	0	0.619131574861251	0.656811673239168	0.40470027374863	0.694746844358689	0.466066456872002	0.81530662587249	0.532002557549081	0.63202940075573	0.849226632016296	0.4858134502645	0.456895904161866	0	0.760647105094292	1.03156093555024	0.847507663922209	0.818788995094444	0.66595039885119	0.286556454534777	0.882803754525628	0.339202342471892	1.02558834164327	1.44042864116882
GAA_8675	6.29496673327883	5.79835585187447	6.19404546422047	6.86577325268886	7.45070827840604	6.14700328578704	6.12049979031122	6.94338022070648	6.16689340351198	6.91732742443482	6.22732143585868	6.13601750058917	5.9738890263553	6.23834927943568	5.95025196569989	5.1945411294062	5.89379263588553	6.16083034515752	6.72152143263855	6.2463521440357	5.73900759022285	6.18064504173784	5.99228632868362	6.21721756769892	6.26203767604744	6.8845338629706	6.07942466966598	5.83854192976853	6.14380422255839	6.3873703342674	6.17374804688832	6.1971021534716	6.30727919554855	6.41819698371255	6.4690094386066
TGFB1_33273	3.15543911180124	3.19634855330193	2.77208310106967	2.80338630826123	3.30900301208726	2.79526954425222	2.87555942513268	2.62170004184884	2.68038664197503	3.18360576912988	2.7118186217837	3.44677654671957	3.5781010688318	2.40261379195472	2.41263493653661	1.70783263414165	3.22513688717191	3.17122278230054	2.62428115110674	3.3735969908619	2.27745043692183	2.48769880234682	2.5860898619338	3.07924289175697	2.97491357986848	2.67365603809776	3.2885907607533	2.15834413763757	3.0119077249915	3.37654185775921	2.43149169355201	3.20610634258283	3.24516441019575	3.08026263463826	1.90397295705046
ACTN1_7980	6.03270011998183	5.60708710040134	5.84587182143064	6.33527615573293	6.0570941819016	6.01153416005058	6.07189314247169	6.02680131504328	6.0027001655244	6.06826267312203	5.73608229925525	6.02423688903933	5.61630838499932	5.8797703788023	5.83839632251679	4.83411338472407	5.63110807474043	5.82464972620349	5.41893087309154	6.17691268184902	5.15517593264111	5.96619525800846	6.02813204933944	5.74239810226623	6.12690813679414	6.11291070490945	6.18258324628564	5.62924901196341	5.59013345160344	5.83095970487227	5.62467413312195	5.9923988238953	5.8243086324113	6.25168713794432	5.93859924702925
RPS6_32332	11.8493534526348	11.9225488570471	11.7746214966818	11.7330401093619	11.5234178680076	11.7805484471699	11.8148367653142	11.7450115324539	11.7639372212047	11.8808016555295	11.8535498780207	11.9517974275901	11.9538861116845	11.8056666642375	11.8685720396166	11.0615062019516	11.7602516242965	11.9864374113325	11.8136684588849	11.7238844667479	11.3631881075211	11.7659769817328	11.6489906087596	11.9255716134857	11.7865159011387	11.8181541283781	11.9162850130441	11.6195773625852	12.0096606109772	11.7678707149739	11.7953903707562	11.9190250721987	11.5300064696193	11.9465958316808	11.6794407343168
SERPINC1_32513	13.3069465406076	13.2767613659333	13.0212699225746	13.2605448498443	13.2161880158589	13.1798687026256	12.8032828057795	13.1982624671101	13.2665149088432	13.3190468710131	13.2763816296542	13.4495613417064	13.3185586382399	13.0646805100672	13.2458960235952	13.6471810858149	13.4353250673675	13.5362084887798	13.2900714386673	13.2843271333788	13.5490354043745	13.2761819436125	13.1971861336348	13.2950149290331	13.2084091985098	13.3209710621724	13.3108715640845	13.1163149309133	13.473200860371	13.220618172801	13.3222047896803	13.3347531675739	13.3302527821162	13.2368086654286	13.0167942293815
CRK_8382	6.40004928664111	6.50509590233192	6.57955072080049	6.25470192918743	6.42342545320413	6.34179443522348	6.45653370744252	6.40738378662102	6.43519350307247	6.3971737906204	6.59311048637875	6.53084676349616	6.42105153672263	6.42088917166181	6.35775487047018	5.61248373739863	5.98115256549201	6.40759709421792	6.18715372189587	6.32067366441113	5.90261746682333	6.43234932298307	6.23782741377106	6.3614808992797	6.58912727616634	6.38270587904484	6.44714601058288	6.38088765599853	6.48874393395536	6.45966574050247	6.21273619092915	6.54880810425088	6.37334544413579	6.64117477533469	6.50756921728497
LOC100909655_33228	0	0	0.923770594187032	0	0.439817162040278	0.268893031773287	0.971174538685197	0.554454818874315	0	0	0.369809981077279	0	0	0.342526496099085	0	0	1.16169473288253	0	0.38279875515694	0	0.63202940075573	0	0.678579326678822	0	0.337912781796355	0.23089479742117	0.273631618553182	0.340805192006071	0.252150617103428	0.257659639195129	0.286556454534777	0	0	0.500104262198517	0.598560032211159
ENPP3_8562	6.35893010519383	6.32464590764307	6.2714759279038	6.32095705562588	6.28520616121501	6.64325702075967	5.91080117623533	6.17918391511141	6.43519350307247	6.37976851768974	6.66963634417992	6.22859162789151	6.34709386868981	6.1539977153459	5.86718372576568	6.71792396801699	6.67442058171845	6.04895132136397	6.32750356692779	6.48769594534702	6.42978723313456	6.43902862666367	6.13061642896967	6.37125379476954	6.46100143583347	6.44725867343875	6.17842907099701	6.29537039132879	6.2417189716668	6.14979793657402	6.27136467346484	5.91883593476418	6.59522856190927	6.29800218847207	6.2230873372755
CAMSAP2_8192	3.54579716962844	2.98367674717729	4.17346903730436	3.40179878056864	3.08492836919218	4.0326495270879	3.55543372991031	3.55803635775015	4.12833155140996	3.64641558878694	3.96431833746938	3.72620657896181	3.5781010688318	3.82076954538351	3.7438146318738	3.58612472738423	3.77413425058284	4.08883692581551	3.57764373218823	3.70489864539082	3.9348306278012	3.8505704451226	3.51219603746283	4.12049769420493	3.88011613507571	3.53447483292226	3.642306844153	3.8668708744441	3.80598580573668	3.50633519369364	3.52942392679535	3.85830792817677	3.98579091220817	4.06557224762238	3.77438755663303
SLC13A4_9836	8.64835857103543	8.51559483294982	8.78760356373113	8.8883767380777	8.5282379561218	8.65456585687574	8.58792832993715	8.34450129684365	7.71736797298874	8.46489938724698	8.68378207677316	8.2476607710129	8.64794585154016	8.33107034911052	8.51450119228256	7.80804869909198	8.06569113705281	7.94368919958673	8.51907827746246	8.51481153367936	8.37480281528545	7.90362065799401	8.57877801629848	8.45780296457059	8.60450191087601	7.90894991031255	8.29969267049335	8.72387010542335	7.29139785207775	8.10915973470673	8.3171536150406	7.99691152924415	8.77591962740552	8.40901026820507	8.89623470680734
EPB41L2_8564	3.02131555622662	2.98367674717729	2.95009549073826	2.53222131708425	3.25616193465722	3.10109031995142	3.08600255951382	3.43841057963134	1.83847674215869	3.30660145008616	3.59728560758842	3.72620657896181	2.84503030766532	2.78564549540273	3.43324083783539	2.08343074741922	3.02039631077513	2.57468161972414	3.10378649772787	3.43437027036929	3.23716589340474	3.6348108047157	3.17112748875568	3.17162091757472	3.19876557590434	3.65863355219756	3.48973576385535	2.59998456146129	3.57118255949485	3.45581028248357	3.60951839293104	2.99324537942872	3.46886536530063	3.65544818347655	3.17885325268345
CESL1_32986	6.79890175705924	5.4706836932398	5.85707906165482	5.48732505950233	5.50950746138867	5.36306813909676	5.88289571666762	5.43993978230006	5.38217929891974	5.72106654492379	5.70409617775204	5.48200335690118	5.64402624548788	5.4901827114948	5.30858780533494	5.65018167060133	6.29140184751987	5.04580982242648	5.06669052648272	5.95636048628203	6.53900992575915	5.40187103379315	5.84932616029304	5.4787288777745	6.18038921345892	5.93198222199338	5.52048818237461	5.33758829975064	5.24257842086024	5.41445802842	5.38021721280451	5.52830917903214	5.84441407858343	5.3568998927713	5.64445697998348
CAV1_32536	4.50796790164994	4.11542575058935	3.18167546672054	3.10024481355217	2.19040124010303	4.51869113475136	4.32312738751967	4.04126464756794	3.39676126630607	4.30738269997333	3.90927061548214	3.72620657896181	4.71241007147042	2.94474214287008	3.64753217295345	3.93053010069808	4.14585761078678	4.12081119696407	3.24919161100775	3.3735969908619	4.01877379178714	3.40849710802808	3.88878663793983	3.92203080962778	5.2659465099688	4.40144352135238	3.7802749181506	3.91862964353027	4.12303554779369	3.62540929253325	3.9746766625071	4.09044295156413	4.48990341056864	3.67897324513158	3.60182685815575
SLFN2_32654	5.06312955347264	4.16678744452867	5.72873366291056	5.83842852845191	4.86582780051075	5.23549933105946	5.01391837117417	4.69133976231032	5.58162436643337	4.97836543156924	4.27854278040878	5.28051003209141	5.05976217959995	5.14162987113627	4.57140279884465	4.89818091956315	5.18031585216236	3.7638530849323	4.00373784042723	5.53870438366314	4.55701061922508	4.95687259604042	5.01029951990534	4.0410934566728	5.47728561925222	5.02628629886067	5.65213894587038	4.13099018330626	5.37462256757542	5.33281819463029	3.89168201906509	4.98155051974111	5.25202100960807	5.12820649411181	5.66896533590311
SLC22A7_9847	5.70099574065125	5.53072802609054	4.80281403671988	5.55005642881837	5.29050800718823	5.39853774739256	5.18364707183316	5.48592161239207	4.98450891441658	5.49401049115414	5.63791444586078	5.59064160996419	5.19707525465324	4.76879657591662	5.39019343420353	3.83555709004037	5.25232569753391	5.66032255816294	4.73752005378898	5.1790672565196	4.82293019357593	5.25819381747807	5.17923316883471	5.46053330557373	5.17401681416912	5.17231328015277	5.67590826752629	5.10046907783318	5.41392904361211	5.2162405300928	5.5180312821933	5.31549189063976	5.0475336743839	5.56691760706748	4.86343522073497
ABHD4_7950	4.26252293400209	4.5227053121451	3.76117220447463	4.68484782611107	4.71735844292253	4.0326495270879	3.7326578493071	4.53972608288205	3.99482127855048	4.57544827853563	4.18893691813171	4.45766206358423	4.73835768903248	4.0245488306179	4.48116959766321	2.96349094180393	3.36162882461846	4.38056184550811	3.79850947224903	4.42713705037896	4.06689102493135	4.32455535995246	4.43424953676285	4.48694986667916	4.59845741445344	4.29066016298918	4.65685374486338	3.81318586374848	4.05835605657838	4.33361663724877	4.29841373178058	4.19385731841626	4.16700823718174	4.24965285520225	4.23463581658037
NEB_32342	0	0	0	0	0	0	0.253489769400563	0	0.330710091153041	0.48983838076859	0.369809981077279	0	0	0	0.365465522399675	0	0	0	0.204058587846758	0.532002557549081	0	0	0	0	0	0	0	0	0.252150617103428	0.257659639195129	0	0.276185579027404	0.339202342471892	0.271614379459597	0.228235634632942
COPB2_8360	7.95759917457586	7.98957662359001	8.11295074325255	7.79369950826556	7.74005157036766	7.73507451580928	7.66314219435582	7.72867158726303	8.11065999533053	7.75137363995716	8.04260154817472	7.74690667647275	7.89157310494662	7.88273000862008	7.55318097994904	7.97145328226174	7.55080846437718	7.59390939812652	7.79483550752788	7.93357518975676	7.88999932621657	7.95228916648511	7.89252315709835	7.85219538745198	8.15607822176787	7.73534274109844	7.81303687585284	7.74799135738777	7.55729166814145	7.91009521072449	7.62040593454503	7.82232283121604	7.96819789906908	7.88086844399477	8.15488021405955
ABCG8_7948	0	0	0	0	0	0	0.253489769400563	0	0	0	0	0	0	0.342526496099085	0	0	0	0	0	0	0.242752257532058	0	0	0	0.337912781796355	0	0	0	0	0	0.525518593986635	0	0	0	0
CDC20_8255	3.21809742433129	3.09392792708865	2.95009549073826	3.10024481355217	3.08492836919218	2.79526954425222	2.38568458798787	3.00525684188261	2.03266042640854	2.97689301969799	3.15200990641444	3.09990026065418	3.02445810529204	2.60680422092744	2.15690369515158	1.9687634286993	2.32794671186378	1.33648467047098	2.16815796274561	2.94280027000441	2.65859690208727	1.58680669606355	3.29399650165557	3.79225108144394	2.87464756484967	2.31960052261296	2.63718689431453	2.98696496987312	2.08633542812335	2.11241360190383	2.37149855844784	3.13858306997361	2.98029606088681	3.21510628116576	3.25853015562752
BTG2_8161	2.18888765534443	1.81259079455533	1.69718104309438	1.37566346784507	1.80530354998031	1.01750498357877	1.44825861615536	1.63633970174659	1.48719077297441	2.33424660899406	0.908081096336332	1.45825215646468	0.561482927852111	0.851139769967335	1.44878658093941	1.38905421613581	1.91979836735711	1.33648467047098	0.541815404511554	1.69138867727869	0.938277565326911	1.6799736935907	1.37934422121035	2.12209900997438	1.21389683340916	1.77815657592051	2.04708620894114	1.97493142680467	1.80022913453754	2.04565383535688	1.46351974852251	1.30854839958177	1.64175671409681	1.88481377366162	1.52877952695831
AKR7A3_8015	6.35196150706687	5.32002404850481	5.53299889768048	5.09142893172823	6.19683872979634	5.84154090944782	5.19881703039065	5.58078934517737	4.64153429595343	5.53232336967332	5.64635510763822	6.15972386120878	6.46055786379678	5.23697465454607	5.77903874032154	4.67862705995892	6.23919459401757	5.23298515055386	5.14311497786121	5.63246888461517	5.14773769860037	5.61151803733873	6.19904246472151	6.51336373357068	6.00176797164835	6.40059957096562	6.14901001326104	5.76974818963282	5.34781040279756	5.47913061552157	5.15852374595653	5.71373097059617	5.33014352243857	5.82592477917788	5.43178228041517
PIK3R1_32562	8.28295318325108	8.38884595537111	8.32353145417643	8.17429867852734	8.07738438916187	7.99350458390216	8.60937393502342	8.06162769847671	8.39750374428391	8.07277461614584	8.15334595374885	7.99439147271225	8.42043988187922	8.44083552578217	8.28039756622721	8.14322019777798	8.10835650602207	8.67337645191844	8.05349022325797	8.11391755481575	7.90331192488169	7.85075032508397	8.15818951482068	8.35976079557665	7.72348735501194	7.89112907787159	7.7556378779743	8.17116359877121	8.24471208405307	8.39966646602866	8.40954529974029	8.47440462019726	8.29963158338754	8.59826326102132	8.32645906798744
MBL2_32353	5.56297486025821	5.73170057741127	5.81171807138847	6.03545505975077	4.84808346844644	5.47363078125488	5.11333626746029	4.90948704592331	5.26140567414677	4.97836543156924	6.19891234327007	5.81622853025005	4.88494574416225	5.00383246944494	4.49967338047958	4.81764186445969	5.40756437536775	5.3455085058902	4.5996728578972	5.55247822212342	5.14026091574439	4.87056725551618	4.30871296379041	5.75738115877421	5.51940151917558	5.65722098026314	5.41144476409996	5.43854748702858	5.01439607798778	5.08109823327713	5.34944694339447	4.79678377173763	6.34069046350314	5.77225233675457	6.33758790726946
VASP_10148	6.05002704111263	5.79835585187447	6.41488465495528	6.2845249056336	5.99394839187194	6.10467768781158	6.20931952761662	6.11235134093086	6.05394945027671	6.05516491405404	6.35124676590768	6.23975662890158	6.10930432969289	6.24346102487902	6.18558945092703	5.00387788524818	5.73529829826453	6.21367604688253	5.86491107190269	6.31260228258887	5.66798876269747	5.92396570747871	6.19904246472151	6.23873104010504	6.27192633552645	6.17660657102097	6.28273045752865	6.05636578104325	6.10430141587965	6.28978645336435	6.14715801423982	6.2217825193904	6.15461751278671	6.3648008781396	6.40333465877947
FAM57A_8603	0	0.703261395098898	0	0.484105168533292	0	0	0	0	0.330710091153041	0	0	1.11447927374041	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23089479742117	0.50354610136268	0	0.466718324396731	0	0	0.507898835697191	1.21740742185783	0	0.228235634632942
ALDH1L1_32662	4.84223948519062	4.21638328623945	4.34247932506274	4.14943479331429	4.46136564774088	4.36938033067003	3.57881439534985	4.46516540677854	3.71245432294689	4.18445652488229	4.38324936418637	4.16148000994326	4.78889349905223	3.97623846560474	4.34453855992918	3.28436222309676	4.19541144715249	3.72277403646005	4.34310017031917	4.5420563612554	4.0981001249744	4.12362202258433	4.2029131037195	4.55712920272797	4.5666748310025	4.65106323933434	5.03319122151018	3.96859562520768	4.09105823899346	4.07369640628484	4.07212577981158	4.32113412718231	4.54007591719664	4.29603221935714	4.20812328810164
ZFP451_10207	2.52257072061027	2.43222970567424	3.31769038029721	2.62838506319984	2.19040124010303	2.79526954425222	2.67320397312319	2.96252987025408	3.0380326630789	3.04913861778423	2.94863829114	3.44677654671957	2.74618903488349	2.16468242556702	2.15690369515158	2.28858484052966	2.49556799847501	2.37704566901896	2.35112775919259	3.10112772446094	2.04096705224961	2.58726737678557	2.96465349598162	2.76023660904831	2.6504276706624	2.82266712238988	2.7756226705463	2.77866929860807	2.48118224654621	3.00708023105532	2.30890201264397	3.13858306997361	2.31494426263661	3.08026263463826	3.12318064517416
CYP11B3_32478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257659639195129	0	0	0	0	0.228235634632942
SYNPO2L_32441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242752257532058	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTM2_8759	10.2826851226109	10.267062216622	9.79910417094151	10.1720447295101	10.5529508037643	10.2736540332461	9.8648528885517	10.0708332275633	9.72325274165913	10.1160301822467	10.1977148169295	10.2371494190372	10.1834714970618	9.4928813226018	10.3165914333982	9.30107989196964	10.3159399903003	9.89201219905503	10.1059985135707	9.94162646413515	9.75963177695233	10.1689260878814	9.98548498731426	10.7451559176325	10.2636386823142	10.3242542949232	10.4560057241832	9.92400942751848	10.070482101346	9.67415495985433	9.89876534996779	9.66765633408877	10.0881637293218	10.0752685133209	9.83776060161709
DNAJB2_8480	2.52257072061027	2.73414210018061	2.86383314754066	2.95943757563371	3.08492836919218	2.34983501671306	2.33165682943979	2.87308142358924	2.03266042640854	3.08394851807829	2.17190862389875	2.34428584784551	2.11453282622285	2.54189964430108	2.7582915112666	2.55021308001217	2.57259942368027	3.17122278230054	2.5134824242142	3.1742190287589	2.48057414779504	2.53834189321107	3.07158108314418	2.63603186976574	2.87464756484967	2.95771801483264	3.31910046424338	2.77866929860807	3.20354429007307	2.8977718008502	2.88206355950475	3.10359809938662	2.87997369733685	3.33841684665215	2.35434940223123
CYP2C11_32593	12.602494139886	12.5554532205235	12.1753562198962	12.4299458320258	12.513970960342	12.7225204994172	12.6107884039034	12.4495185956738	12.637177650409	12.7373758339254	12.4879489986249	12.483619400287	12.3799934471706	12.0010127444873	12.4079418232231	11.3765943305355	12.575638678158	12.4254884386254	12.4304572193607	12.3517427683311	11.9897146926022	12.4734746310871	12.5303925551095	12.4488644678493	12.3164488223661	12.4102929707389	12.3572844840119	12.4635640294371	12.0190513965492	12.1793421120711	12.5275659169576	12.3176444403504	12.103597792005	12.2711590797443	12.1099104952826
ACSS2_7977	3.72907751703064	3.69325784459521	4.02238007795368	3.22852302340932	4.28795134358339	4.06832592830889	3.0192084211604	4.337222667137	3.79510313186812	3.97787479456442	4.09339490207847	4.20769976220599	3.93296459242026	3.95146277178595	3.43324083783539	2.9023200368226	4.04133145170899	3.84266036833674	4.38566635061731	3.80034195450748	3.3189159115032	4.21984758276499	3.82907653138191	4.40051136297868	4.18231366354963	3.69775372428912	4.51909721889126	3.12555749126902	4.07479980508787	4.51728978958191	3.9337760678349	4.68289321591542	4.16700823718174	4.59703547871873	3.99203689585906
ABL1_7952	4.7603954865227	4.74176008971636	4.95660233884418	4.72889759966828	4.46136564774088	4.67728029738127	4.92549350153515	4.95378984996464	4.78325334603072	4.670126333006	4.48086816146894	4.45766206358423	4.73835768903248	4.83801601398884	4.93991382150574	4.07612112637913	4.39947960168953	4.70974902081598	4.44724960951407	4.64849318778467	4.28599613758836	4.71415486363197	4.89854778036602	4.93642775169491	4.80325400454234	4.54779375073825	4.82573234396282	4.61168964557953	4.56844323558771	4.86579168459141	4.79735056048341	4.68289321591542	4.75358217544559	4.90699176804679	4.76682983069729
PTGS2_9612	1.57411174229821	0.703261395098898	0.534593025020303	0.845940469607074	1.27841876596878	0.863567347768762	1.2293482053973	0.768010940529144	0.599569602236136	1.14591390803435	0.66390496334429	0	0	0	0.656811673239168	0.720390292599875	0.3887959124717	0.466066456872002	1.0451220683743	1.69138867727869	1.59250533685193	0.26349567572579	0.263259948563399	0.640508104479186	1.63757013077827	0.604723989696909	1.52587979474945	1.04673754650331	0.653466889902683	0.257659639195129	0.730467254543913	0.882803754525628	1.37314244787179	1.02558834164327	1.0203485380293
DTL_33248	0	0	0	0.484105168533292	0	0	0.253489769400563	0	0	0	0	0	0.561482927852111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.339202342471892	0	0
STEAP4_32408	4.99319109579057	5.40803140703178	4.93561105060954	4.77164215629762	5.20944063507233	5.37023216741871	4.97919603985451	5.23081235287953	4.46766048698066	5.53232336967332	5.28480064520265	5.80123413555052	4.93067553654526	4.55519738171074	5.18826495451076	3.86791443372063	5.37567634534518	5.0787410954189	4.9859900408274	4.72346501242449	4.93951555664228	4.63492221927388	4.92730766888076	5.27863222100373	4.92104885337575	5.17924061454138	5.27803311796218	5.08922018781833	5.32736912159104	5.16997511273128	5.05743477257406	5.08382011950008	4.78165849405154	5.1023398081545	4.81154477763903
