ID	S2P2_F03	S2P2_G03	S2P2_D03	S2P2_E03	S2P2_B04	S2P2_A04	S2P2_C04	S2P2_H03	S2P2_F04	S2P2_G04	S2P2_E04	S2P2_D04	S2P2_H04	S2P2_A05	S2P2_C05	S2P2_B05	S2P2_E05	S2P2_D05	S2P2_F05	S2P2_G05	S2P2_C06	S2P2_H05	S2P2_A06	S2P2_B06	S2P2_E06	S2P2_F06	S2P2_G06	S2P2_D06	S2P2_B07	S2P2_A07	S2P2_H06	S2P2_E07	S2P2_F07	S2P2_C07	S2P2_D07
PTPRC_9619	2.06222338697239	1.03297483093235	2.358509226871	1.15917089651931	2.25752053358799	1.67733680392254	1.83069668899915	1.94816294364319	1.71805130357821	1.51808265725846	1.58528509533168	2.2887783124011	0.456800571653539	2.85653513381674	1.83454767350506	2.35059194133657	1.73902505571427	2.29450310005072	1.22011535726353	0.805740579991784	1.40565435325958	0	0.759537140217916	0.882309048337635	0.865743585434993	1.36438548494005	1.67617033959754	1.53608145678526	1.15501127609215	2.59475424338769	0.55293156727843	0.779834524904828	1.17965665501376	0.835211329839932	1.21469909230675
RGD1305928_9683	0.539785474576025	1.26001701441292	1.7978600485728	1.79351343420093	1.81603706452774	0.867413151959827	0.889366600354711	0.440796567871731	1.71805130357821	1.12845604497721	1.22266893541874	1.55739084864468	1.08235112388335	1.23702330851099	0.891832796510952	1.05591436717718	1.2647508278856	0.90146869734312	0.529289051882476	1.3196675098603	0.771358933660087	0.621786114358015	0.759537140217916	1.17950136800325	1.01994974262985	1.03546736196827	1.48364881605646	0.883206290252799	2.02401876851073	2.12451810404631	1.98479728808631	2.03798437455024	2.71523574579055	2.2988318421996	2.45710584253458
SMC2_9898	3.12331154180076	3.05722058121007	3.39167473806148	2.75603168492829	3.38601413138152	3.02586195011321	3.31466871502524	2.82273232127786	2.80962698867692	3.62691488061975	3.27345231181445	3.36236175165361	2.9802358992425	3.60031240552097	3.08506836494477	3.16749641392116	3.43562851549055	3.30694144666663	2.84900832264341	3.69696042626576	3.53644486925756	3.34472117646464	2.78451504065691	3.83616050234756	3.52155996745229	2.64359944252874	2.67573781584561	3.85912666770276	3.55274970032	3.71128200317613	3.00107374239589	3.49519026155424	3.5077787335851	3.89265891788422	3.68799156020819
CCL12_8217	0.931692633702306	0.431619123480803	0.868434160150614	0.496816978003987	0.880000159712288	0.867413151959827	0.512157435924069	0	0.363159477368338	1.33638280977097	0.917765561138473	1.3284838656499	0.803218262529112	3.35450786188649	0.279629341759767	1.19839517682393	0.76674655034598	0.90146869734312	0.915662871814858	0.805740579991784	0.957916384935901	0	0	0.882309048337635	0.693060014978525	0.837808589942319	0.48463687052243	0.883206290252799	0.690131273474307	2.00881555358993	0.951682907938378	0.779834524904828	0.325439057176436	0.334994714226659	1.3702247969102
PGRMC1_9467	9.59909841378969	8.91474029685524	9.39556971862159	9.6972843337109	9.636235137897	9.47218127140427	9.49690372316947	9.32100543590662	9.44647817600704	8.94728979175057	9.33512885347363	9.34340907576022	8.79528864607312	9.31870891549304	9.59174738280966	9.63080627884164	9.35475933651921	9.3677525129712	8.53733525968966	8.81082123711845	8.98149425301686	8.52601762387038	8.22217134871451	8.65784597220771	8.72463157921247	9.12997585398751	9.52079897609072	9.02275037045219	8.91084039583393	9.80722754617917	8.21866910448063	9.5770845480218	9.82802228453639	10.4596683807751	9.77475388367921
GJA1_8709	3.82364070579581	3.2280357950295	2.84651383894971	2.75603168492829	2.49110020485216	3.12006899449835	2.27370448236441	2.07593718385988	2.97631813528579	3.19128807783968	3.09728885686291	3.36236175165361	3.17130867043479	2.0898643895166	3.08506836494477	2.67698436051297	2.77510064913681	2.94986013896595	2.75741408468813	2.8041244294911	2.83314626131837	2.79214107278998	2.98722514886239	2.99230009420041	2.88218514132883	3.10616191436436	2.13536605226349	3.03174711605719	3.21432834317186	2.51217727169971	3.18519604906327	3.11224895250792	2.10084123441279	2.57678403893739	2.82298481454612
PDGFB_33104	0.539785474576025	1.03297483093235	0.868434160150614	0.496816978003987	0.705121209419882	1.54773294574927	0.889366600354711	1.05106626972521	0.894308661184255	0.74661814449958	0.737159159588465	0	0.949525023326608	1.99481762233841	0.891832796510952	0.517642743992434	1.63426128867183	1.06001853748084	1.47138063489747	0.805740579991784	1.12308874231143	0.238289195880436	0.429186044968609	1.73080896069146	0.865743585434993	0.608704023920055	1.26142111746358	1.18059660273041	0.941215621863402	1.42238752963936	0.55293156727843	0.56360327540573	0.325439057176436	0	0
UTP14A_10144	4.9088323670024	5.20636505795085	4.84098132015653	4.85571984764226	5.19005636299758	4.35829307376771	4.98573069100033	5.08221412692676	5.08396051157201	4.58778945455967	4.89123848770569	4.92429344317011	4.60175108374407	4.6372194041595	4.47082409303552	4.62870246107476	5.05596402271471	4.77994165037554	4.64002866669713	4.34071210753468	4.77558090809956	4.76662598377776	4.91187324230745	5.14426750506909	4.86606940298987	4.60629717117543	4.77343831470106	4.95320392862675	4.69175345524215	5.09886098622969	4.89735006735858	4.70557364769387	4.6461248348208	4.28964769223771	4.79091060131267
NR2F6_9360	0.931692633702306	0.431619123480803	0.498598251675485	0.865676276765878	0.506081670353613	0.631888855205012	0	0.777962192043196	1.44224709257005	0.22584717917273	0	0	0.246404860600186	0.346444522692796	0	0.281914340143022	0	0.283319284089599	0	0.247332965983921	0.305241668007031	0	0	0	0	0.336219840820973	0.262573650357151	0.276338826115344	0.385944694695153	0	0	0.309150543868479	0	0	0
SLC13A2_32360	0.539785474576025	0	0.498598251675485	0.496816978003987	0.506081670353613	0	0.889366600354711	0	0	0.421077907176467	0.289594604697332	0.282039181396673	0.640382193354939	0	0.513759496708872	0.281914340143022	0.553477506380642	0.283319284089599	0.529289051882476	0.458404519077451	0.557043594497073	0.442742949019666	0.759537140217916	0.507578098899058	0.49686043726233	0	0.262573650357151	0.276338826115344	0.385944694695153	0	0.208751864973545	0	0	0.334994714226659	0.842016755114517
ADO_7995	3.39628047849969	2.16590040883571	2.57387905518105	2.23262127177565	2.9878843559027	2.87190543228639	2.50792013840334	2.82273232127786	3.42386700073835	2.75740062343172	3.09728885686291	3.02238664640944	2.29607389614669	3.0102441641403	2.71390632934378	2.77120769078711	3.4041115340787	2.77795090454955	2.44153079272252	2.18688200646636	2.38991390423005	1.95363341473381	1.77623703116883	2.19664594265973	2.16821977909787	2.58169914781913	3.13505145095117	2.19817896310363	2.63555886010344	2.59475424338769	1.66885928134722	2.03798437455024	2.59953547455826	2.69795804382013	1.96570381656072
S100A11_9770	6.62289538347646	4.92099345394147	5.56187895065071	5.67676984547018	5.73642561460686	5.15479081653609	5.66855081025053	5.12716230371226	6.32196678839583	5.27762859520656	5.43417401543012	5.30130926082251	4.46244175464524	5.94950778313421	4.45684105463901	5.45764719473706	5.36510583958158	4.86833691778257	4.50574315459593	4.73446407550714	4.88316612737672	4.18910740690389	4.11138723760616	4.45102967930628	4.38820726720691	4.40655150871679	5.58825195384652	4.91333050646571	4.36665585016268	5.32130255494231	4.24062806733005	4.56699215247396	4.45961488762967	4.5850109077112	4.83163472174809
NR5A1_33081	0	0	0	0	0	0.350266667421942	0	0.440796567871731	0	0	0.289594604697332	0	0	0	0	0	0	0.283319284089599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.325439057176436	0	0
SMAD5_9893	5.54934232306996	5.16489250399261	5.68275583748403	5.49144778941143	6.06543179926188	5.7920654854956	5.60680671678539	5.5018162490636	5.76130060505288	5.415761698476	5.55506242323951	5.53423545457663	5.37210497189974	5.44670189357488	5.5865922455109	5.81369438871561	5.64673861347393	5.50036545423605	5.17049424659952	5.13844433102643	5.03603977585349	4.78553839437559	4.99259437371719	5.15284259043819	5.33141163583423	5.36296047142115	5.49554539335123	5.18017255966809	5.07974171151476	5.86952149342558	4.82787355957273	5.05580418130544	5.60207067899942	5.05088704005856	4.95963386499021
FN1_8655	10.3589404903171	10.6687981535187	10.1761138347391	10.0503881003958	10.2696657154958	10.0611127275089	10.106796855204	10.1166369876154	10.7108705440234	10.3736429326022	10.1444334698857	9.95926602367433	10.1794671909013	9.84597764074105	10.2296234821011	9.98614680557491	10.2075505965956	10.0500340514292	10.5074387453208	10.5428862591882	10.1808405830982	10.8154941278282	11.381439140423	10.7637663054576	10.3383462913073	10.0562138093523	10.990456083252	10.6459521247949	10.4587029252189	9.49015832779297	10.2536286859333	10.0882433486729	10.1601999034682	9.43586273676261	9.74441527569992
CCL17_32810	0	0.763405478301968	0.498598251675485	0.496816978003987	0.880000159712288	1.06982928477077	0.889366600354711	0.440796567871731	1.10094982438963	0	0.530663615482463	1.19879198463541	0.246404860600186	2.62223792776782	0	1.05591436717718	0	1.33281769525212	0	0.247332965983921	0.305241668007031	0	0	1.42580645448532	0	0	0.677034998280411	0.707836149387341	0.385944694695153	2.12451810404631	0.391081216392941	0	0	0.334994714226659	0.338207304270497
XPO7_10182	6.22809296624688	5.79192970396055	6.00370440078989	6.0523375090525	6.17855367179906	6.15679778971835	6.06733987652127	6.09132897591794	5.87120718724982	6.21350967623595	6.16817403580033	6.36832924684956	5.99890862253525	6.23591860201799	5.95318716942206	6.2539264177942	6.03925322157306	6.23703094881044	6.17708198535839	6.17494734564605	6.17310607257299	5.8740434793652	5.55707310107718	6.12372497132174	6.12651527837649	6.14588545093791	5.85027875753795	6.05411960286636	6.11681138658521	6.11310984981841	5.79417595058159	6.16465518726721	5.93007108461402	5.9879596624664	6.13915402213114
RNH1_9718	6.1656303576961	5.65883958193757	6.0761157709452	6.11357698926311	6.01944702719648	5.96703847878009	5.71611136321992	5.79896023352208	6.20368810457404	5.46640732971003	5.99796943697195	5.81438507556983	5.46628074298868	6.15030035620576	5.76173365706227	5.86801223659937	5.95476122553198	5.66366030017591	5.36921593135033	5.21307774291384	5.22057538558429	4.91140732512385	4.57696127973471	5.16136700825638	5.17602001557644	5.87621649310921	5.82001233366792	5.24585920426182	5.16854289031282	6.08481743254828	4.73814666686178	5.05580418130544	5.33896390054391	5.87041436775696	5.42644503058201
GOT1_8739	11.3700624484508	11.1519831565203	9.95872538191895	10.6215947856938	10.3616888431714	9.66177832291481	9.86318561873888	10.5911700848402	11.4589305226658	9.06197049830017	9.47238415419001	8.79738819581332	8.97155896707794	8.25006784433739	10.2631543271917	8.89151754065743	10.7691923228833	8.89874254779385	8.92708673882117	8.70812141808637	9.16264046779016	9.44262302196506	10.4176824245114	9.70279604053511	9.62265918083278	9.49257441696686	10.476207002743	9.33200544915549	9.58456401567575	10.1508567319769	9.28230509380721	8.65449625464273	9.31722283754943	9.30248165383457	8.92494068105609
IGH-6_32666	2.96464721746047	1.45613960571205	2.358509226871	2.9979509857025	2.1248250578364	3.40842225380973	2.80044205650573	2.19330990654386	1.71805130357821	2.99059458664658	2.03989454713142	3.45048097718953	2.24029812774105	2.85653513381674	1.43885905479051	2.72486511217619	1.2647508278856	1.75996892041988	0.915662871814858	1.42389893992912	1.74685276774792	1.48332836640463	2.46052189209537	3.58053163016489	2.79940239212038	2.51702343102375	2.19946903577058	2.05892681459338	2.22668790747027	2.42458525659404	0.951682907938378	1.13414856402618	0.814867978043173	2.13679716342442	1.86467046849885
P2RY12_32757	0.539785474576025	0.763405478301968	0.868434160150614	0	1.03595420068916	0.631888855205012	0	0.440796567871731	0	0.22584717917273	0.289594604697332	0	0	0.346444522692796	0.279629341759767	0	0	0.283319284089599	0	0.642500263861052	0.305241668007031	0	0.759537140217916	0.882309048337635	0	0.336219840820973	0	0	0.690131273474307	0	0	0.309150543868479	0	0	0
PRKAB2_33204	3.12331154180076	2.46824531314169	2.23742953481988	2.6654515879525	2.86845293800952	2.35669136090465	2.6121581081859	2.96157106331661	2.80962698867692	3.24385016286282	2.55839716369603	3.36236175165361	2.71971362542736	3.39229245460185	2.34021372430488	2.72486511217619	3.00257386790305	2.98981716791119	2.65960808365585	2.95091365377832	3.01234841572581	2.71531875864652	2.71007995664511	2.44027367873075	2.92186077928971	2.86763268193244	2.88513272237203	2.49686745467399	2.95377433546171	2.42458525659404	2.65383716825193	2.75177893152648	2.96942395714914	2.57678403893739	3.31936953482457
ZEB2_33022	3.26624237937225	2.63950914422331	2.23742953481988	1.79351343420093	2.59508660071087	3.02586195011321	2.39556009448476	2.07593718385988	3.26110798569707	3.05083991376189	2.80776967330931	3.3004758613751	2.67833631342264	2.41758901165907	2.14474064228357	3.23518734386467	2.44423787433144	2.41679468974647	2.84900832264341	3.01906268517439	2.78463799285165	2.67531704890432	1.45015205130166	2.78727832274763	2.61806044205566	2.58169914781913	2.58265725040551	2.9154524768277	3.0097858426503	2.33132944118342	2.37950279844676	1.95148922221115	1.91972256513094	2.22008815110694	2.58964606384122
ACOT9_7972	0	0	0	0	0.506081670353613	0	0	0	0.363159477368338	0.22584717917273	0	0.282039181396673	0	0	0	0	0.553477506380642	0	0	0	0	0	0	0.507578098899058	0.693060014978525	0	0	0	0.385944694695153	0	0	0.309150543868479	0	0.606674911824503	0.338207304270497
CDH2_32994	5.90660979661516	5.00173158345231	5.29990892889668	5.54324057030621	5.67249160673468	5.48196413358779	5.28281560932326	5.24059740246907	5.60886904566607	5.21975898569048	5.12056379957835	5.30130926082251	4.75886964072304	5.27529949702819	5.6677426443776	5.34725833661989	5.39747694033095	5.35496218559971	4.78623401547871	4.89722353494451	4.88316612737672	4.62680585007508	4.46825064917531	4.99010608732526	4.85586386524436	5.15553308959462	5.71975173149641	4.67183845578646	4.4089292395699	5.18134225948912	3.96667633657484	4.10856647841837	4.58659426727857	4.81674150592487	4.37947232082716
GFPT2_32470	2.06222338697239	2.37433201418836	1.95972605086538	2.84125909588677	1.42263722701996	1.06982928477077	1.64658052353789	1.8079627773535	2.62112910112453	1.67943691930919	1.6883897109614	2.15529488086142	1.51726232160256	2.90961204847545	1.19111905857046	1.44702726530975	1.83669355190544	2.08911672679709	2.18451596810106	0.952373534476833	1.52857372434228	0.924453480305162	1.77623703116883	1.3079038652838	1.01994974262985	1.63206116483495	2.48315453495029	1.18059660273041	0	2.00881555358993	0.951682907938378	1.28325084509458	1.81985503337005	0.835211329839932	1.21469909230675
SNCA_9908	0	0	0	0	0.506081670353613	0.631888855205012	0	0	0	0.421077907176467	1.0782571979512	0.517854781979054	0.456800571653539	0	0.279629341759767	0.281914340143022	0.553477506380642	0.283319284089599	0	0.642500263861052	0	0	0	0	0	0.336219840820973	0	0.276338826115344	0	0.741673925304429	0.208751864973545	0	0.325439057176436	0	0
BAK1_33110	3.9976500039068	2.79258240754047	3.65070992009375	3.64509186797149	3.4147198424656	3.33174474726874	3.37517702518725	3.20463093483436	3.88161603195254	3.54550115883356	3.5170171176258	4.15713749800665	2.94577707294695	4.22052495836282	3.22364433308205	3.63665662445615	3.88701449329818	3.27495734110392	3.30222490934103	3.26340903554107	3.50684645668319	2.9002096823919	2.54859240897339	2.74253048800242	3.13941173485309	3.61883873262501	3.37601114416342	3.77262990079489	2.83477253158212	3.91785289393384	2.37950279844676	2.80207933377161	3.01529777267298	2.75493053067927	3.06990365817453
LOC501038_9126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDIT3_8449	5.38674438901384	4.4996722840407	5.26934941437261	4.95466477332031	5.34723131600308	4.78948070374293	4.86433318651718	5.28093695238148	4.94340210893384	4.97743931086294	5.57538255158195	5.2449252628316	4.85484854240792	5.64753416954418	5.17299977308552	5.52004110249187	5.32359301860156	5.11410493619339	5.45917348456245	4.76455322142125	4.73785927645687	4.43650819572486	4.1680973152948	4.72849343268938	4.90618458585838	4.55889317572678	4.79434585027889	4.83011705233552	4.10901810855739	5.36900888651033	4.02302606095252	4.63794623253981	4.91170394682367	4.52075627013808	4.63090786448628
SLC7A11_9884	0	0	0	0	0.275118972741285	0	0	0	0	0	0.289594604697332	0	0	0	0	0.281914340143022	0	0.283319284089599	0	0	0	0	0	0	0	0	0	0.508159843424838	0	0	0	0.56360327540573	0	0.334994714226659	1.51060407323301
IL36G_32760	0	0	0.498598251675485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLR8_33238	2.34590925550639	2.27387705515761	2.57387905518105	1.9551929076461	2.1248250578364	2.43208813512261	1.83069668899915	2.66909561440673	1.44224709257005	2.56424391735886	2.76122482129596	2.08361661141408	1.77450898545786	1.89306462951262	2.14474064228357	2.81610785590841	2.31462740985372	2.2292366681223	2.31873919791627	2.55146157176388	2.45335596315354	2.19907880910394	1.91524918477919	2.44027367873075	2.29449536050395	2.14135989802695	2.06828181485705	2.49686745467399	2.31825814448523	1.74519511709778	2.094048972683	2.47003741673412	2.10084123441279	0.835211329839932	2.23222676183668
POLR3D_9526	3.19654629456486	2.16590040883571	2.84651383894971	2.84125909588677	3.23323695998818	2.57200008658586	3.04353398636943	2.82273232127786	3.30355127245851	2.43457706021051	2.98024465692949	2.22357984330885	2.591841762803	2.48907980431595	2.56542861704495	2.22302724513316	3.16181084393263	2.82288644906102	2.31873919791627	1.52110463091773	2.10392003590416	2.54819286378292	2.92276876075403	2.38311423830779	1.79361957432669	2.70295274878033	2.62994808063579	2.19817896310363	2.22668790747027	2.94881542209673	1.92690367579882	1.28325084509458	2.10084123441279	1.62806539242167	2.14873943600286
RAB5A_9644	6.45396953137046	5.34897918426921	5.86752046135389	6.01613985624214	5.96711108630738	5.82040467405835	5.85005224856048	5.69332544114031	6.56377389395154	5.23282099191134	5.81639221252807	5.60634211897093	4.96218206526455	5.70120512401481	5.74457046334183	5.3395898651224	6.04947510396401	5.71819763542371	5.00113779325805	4.84185172138082	4.9724951918714	4.78553839437559	4.89517253335019	4.83889302862722	4.4972811688179	5.51145369712149	6.34422416832922	5.13754587160581	4.89875132077177	5.91039940771426	4.48086255079688	4.63794623253981	4.97110603893466	5.09568580708406	5.03131440823158
CDK5R1_8268	0	0.431619123480803	0	0.496816978003987	0.506081670353613	0.350266667421942	0.512157435924069	0	0.363159477368338	0	0.289594604697332	0.517854781979054	0	0.859389284092662	0	0.897804512080102	0.303119671222984	0.283319284089599	0	0.458404519077451	0	0.238289195880436	0	0	0	0.336219840820973	0.48463687052243	0.276338826115344	0	0.417982006447308	0	0.309150543868479	0.590809366655674	0	0.338207304270497
FAH_8595	10.9241274295425	11.0242167056871	10.8046133468819	10.800840785787	10.822705325715	10.9258942559704	10.939572797511	10.8814179390773	10.9328583623964	11.3076689704919	11.0016572195985	11.0259710741841	11.4431852718568	10.8832157378272	10.8554904909511	11.1875772581421	11.0582674400696	11.1514216532727	11.4616372746876	11.6335356950438	11.4040705019569	11.5491164099128	11.2885781144573	11.570515568471	11.6208152011976	11.177596699638	10.9716492235153	11.4604255156699	11.5164467871295	10.7098609545266	11.7244230770837	11.9156411755547	11.7296693620043	11.8657705901948	11.8963812421403
CYP1A1_8415	0	0	0	0	0	0	0	0	0	0	0	0	0.246404860600186	0	0.279629341759767	0.281914340143022	0	0	0	0	0	0	0.429186044968609	0	0	0.608704023920055	0	0.276338826115344	0.385944694695153	0	0	0	0	0.334994714226659	0
APOH_32855	12.1547832618229	11.7557735514741	12.0264971890903	12.2095825974045	12.0580678265689	12.1066873943171	11.9102647111132	12.0014795461874	12.0374978454825	11.4463303022868	12.0245075523829	11.8973383988221	11.680330187144	11.7814726403337	12.1653766022459	11.9278158119164	12.065189061391	11.8021786008648	11.3754528132096	11.2896676165723	11.6660331837529	11.3672704901144	11.2578808283011	11.3952771398202	11.7241011514881	11.8538810292169	11.7327900933217	11.6661738589021	11.601355015625	12.4182107559083	11.2772217000642	11.4098196280289	11.9167279435356	11.5325281816722	11.23234518074
NAT2_33165	2.87825227071692	2.71807500247905	2.92703218394444	3.32828070282726	1.72728123226275	2.87190543228639	2.39556009448476	2.58567164033816	2.74948989488392	3.0800446930185	2.66337248866386	2.41095053927026	2.79906970778381	2.17903451065781	2.51233445830731	2.81610785590841	2.44423787433144	2.82288644906102	2.55468608229343	2.55146157176388	1.93640509743163	2.35913867558062	2.2663999639866	2.54821672556555	2.46533002828645	1.50442246353936	2.43070542478399	2.13023235311048	2.48561421224312	1.88301832344392	2.46334770686064	2.80207933377161	2.59953547455826	2.51215359242227	2.31114591022774
COL1A2_8353	7.47544947661766	6.55100138531136	7.27986328266768	6.91443505572464	7.32796885217041	7.13259424872043	7.20143979536746	6.93664044942406	7.46323752597038	7.02757792469621	7.35901002628544	7.18647326508107	6.91150643252151	6.22024744338584	6.50170927549518	7.01575200557152	7.0790223925282	7.06859429614499	6.88275923094475	7.07574307946393	6.90394573310693	6.83697437265318	6.69427031114038	6.48799702163515	6.65688039531264	6.69874912949637	7.14293027022472	7.08195568195941	6.52504156890272	5.95797144847456	6.66196359389555	7.1178019616277	6.46021387543684	6.48971548661487	7.4757640287442
TOMM70A_10058	8.24197342910603	7.88935989657386	8.22434224289932	8.05167256512569	8.00148734840701	7.69989560616618	7.80940816448849	7.94545496410615	7.73541106476782	7.4261720949234	7.7999432131701	8.07002033223245	7.42136068051142	7.76550727675482	7.72861777464954	7.81935518153105	7.96447556160482	7.86798948270217	7.59842289437296	7.4428184352866	7.79911121353995	7.46027730350037	7.48730909476091	7.65915808757122	7.84164545699544	7.83960803919215	7.28080245567154	7.55173025621647	7.69640635081185	8.44355406368425	7.49840682056094	7.48027026937896	7.48701383392241	7.82377938755154	7.70858438067325
COL1A1_8352	0	0	0	0	0.275118972741285	0.350266667421942	0	0.440796567871731	0	0	0	0	0	0	0	0.517642743992434	0.303119671222984	0.520028247456081	0	0	0	0	0	0	0	0.336219840820973	0.262573650357151	0	0	0	0	0	0	0	0
DYNLRB2_33097	0	0	0	0	0	0.350266667421942	0.512157435924069	0	0	0.22584717917273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2_32334	13.068163350124	12.9699645181914	13.1830498236722	13.2245042889668	13.1020032639785	13.174051423978	13.1184988740412	13.3005086095149	13.1369618164408	12.7258917828038	13.1284602251407	12.9241718144629	13.0261282961577	12.8634341477923	13.1510418411706	13.0597744320107	13.2566308218487	12.822952688571	12.6268113934176	12.6166513006456	12.7645227167535	12.7270903867894	12.5634003197375	12.49128567246	12.7967200038501	13.1808446915008	13.2772212805481	12.6503548918452	12.6395627605517	13.6910380686733	12.8564155038165	12.6453892932309	13.3666458663826	12.8084274187687	12.5202796477789
FZD1_8671	3.12331154180076	2.86343013676322	2.76123466383563	2.75603168492829	2.436154215611	2.50373952181178	2.70936948663357	2.40278842183513	2.97631813528579	3.45921690076956	2.89658306654624	2.98353063843434	2.67833631342264	2.48907980431595	2.8050289145413	2.85965269407212	3.12361882687528	3.174516918467	3.36563292821158	3.17655591901361	2.88007643537204	3.12474169947448	3.04892450860557	3.39058322232251	3.13941173485309	2.05287933792594	2.43070542478399	3.39235685785897	2.40436153185777	1.74519511709778	2.65383716825193	2.75177893152648	2.18353101005391	2.51215359242227	2.7680920444664
COL18A1_8351	4.1529122299009	3.64485207284355	4.26039959360664	4.37383243687591	4.18806045621507	4.17291683521849	3.48907432085432	4.00079775756537	4.61303958933078	3.29456436684874	3.48872723609306	3.5063722527359	3.5147347453986	3.53424987279803	3.697934631542	3.58570310133132	4.09869377438038	3.59294430518228	3.59460173755792	3.31853588765082	3.41422345252214	3.03275695615489	2.71007995664511	3.13762476970488	2.9980814830763	3.76525156665937	4.16731210592053	3.2068904360689	3.43494643700444	4.0110110508729	2.1956065398395	3.33359019717325	3.65993633641221	3.41559550691459	2.52489747501757
NPM1_32887	10.1437747940082	10.00129484375	10.0173695309323	9.84259706151032	9.89049786145242	9.81663501529446	10.025362484721	9.8411783435893	10.2250981059219	9.98929084020173	10.087209402833	10.070919965856	9.96206210341107	10.1188578977121	9.84423436243193	10.0903485212136	10.2004011329156	10.1237155540611	10.0586623335946	10.0751351989698	10.0060842600624	10.0647632916466	10.1078438466146	10.1522981581308	10.1105169803351	9.78896340782605	10.0314846339397	10.2616161533884	10.2401446355776	10.1435886791361	10.2091622539781	10.3740491894357	10.3472528327587	10.2499315681395	10.1476533511662
MAPK14_9188	8.39566130536825	8.71371108122949	8.61151894083786	8.36758315442743	8.19076354888682	7.7244723708409	7.9919633674343	8.23617855306779	8.54677979032987	7.9065534996361	8.17540787337713	7.76096808668933	7.96693192571826	7.8357522641644	7.96678610851822	7.78588804102525	7.94544375016737	8.26393687483158	8.22324090487989	7.85539313979449	7.89933415202237	8.18597715686133	9.10733923737174	8.50129578790307	7.85195171198533	7.78228449114253	8.15509512314917	7.99778744161621	7.95007335571378	8.00604971685852	7.82593294783121	7.88504538231529	7.95844693177974	8.10286113345262	8.00262738394733
NHP2_32664	6.54090349740538	6.02612148125841	6.28911715992409	6.52768801881907	6.3218432884137	5.954307183448	6.09458766595556	6.09887059001817	6.87651130925796	5.72861115641782	6.26726412264513	6.07221467723704	5.55468384191261	6.08257808837228	6.00695682472939	6.21254218887666	6.60133562705319	6.08392458184338	5.30596869256787	5.45369717159111	5.56018356131783	5.52600146824053	5.21074981438483	5.5073284243484	5.41024177328415	5.56041577425856	6.05472511139861	5.59366204633261	5.6980716621624	6.07765677678911	5.19584100753074	5.76900647688928	5.77870109837302	6.70017443524016	6.44500201179532
KIF11_33013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOSL1_8659	0.539785474576025	0.763405478301968	0.498598251675485	0	0.275118972741285	0	0	0.440796567871731	0	0	0.289594604697332	1.75490261538992	0.246404860600186	2.90961204847545	0	0.281914340143022	0	0.520028247456081	1.22011535726353	0	0.557043594497073	0.442742949019666	0	0	0	0	1.26142111746358	0.707836149387341	0	0.417982006447308	0.208751864973545	0	0	0	0
FGL2_32918	3.51556052729758	1.45613960571205	1.95972605086538	3.07034514220782	2.94916212605067	2.75930947378541	1.64658052353789	2.66909561440673	1.58672997278638	2.38862888815379	2.44517984656849	2.90253075950313	1.51726232160256	3.89167118478446	1.83454767350506	2.67698436051297	2.09536178981741	2.35694427933784	1.68530736385997	1.69783103619514	2.32355316063091	1.28495480689052	2.15857517719191	2.87281378999373	2.41060240801445	2.44931167824502	2.13536605226349	1.90478363086061	1.15501127609215	3.28355035393754	2.24382443986914	1.85947574782836	0.814867978043173	0.606674911824503	1.63852704470206
CENPK_8288	0.539785474576025	0.763405478301968	0	0.496816978003987	0.275118972741285	0	0.512157435924069	0	0	0.421077907176467	0.289594604697332	0	0.246404860600186	0.346444522692796	0.513759496708872	0	0.303119671222984	0.283319284089599	0	0.247332965983921	0.557043594497073	0	0.759537140217916	0.882309048337635	0.693060014978525	0	0	0.276338826115344	0.941215621863402	0.417982006447308	0.208751864973545	0.56360327540573	0	1.20593291371364	0
TNFRSF17_33028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269715018885819	0	0	0	0	0	0	0	0	0	0
EXOSC7_8580	2.211027975262	1.26001701441292	0.868434160150614	1.61140097040974	1.03595420068916	0.867413151959827	1.64658052353789	1.05106626972521	1.28166756572189	0.885432935531123	0.530663615482463	1.05627936876354	0	0.859389284092662	1.43885905479051	0.517642743992434	0.76674655034598	0	0.529289051882476	0.952373534476833	0.557043594497073	0.442742949019666	1.028159682724	0.275997278515218	0.49686043726233	1.03546736196827	0.998617291878642	0.883206290252799	0.690131273474307	1.2291139142978	0	1.28325084509458	0.590809366655674	0.334994714226659	0.338207304270497
