ID	S2P3_E10	S2P3_C10	S2P3_B10	S2P3_D10	S2P3_G10	S2P3_A11	S2P3_F10	S2P3_H10	S2P3_B11	S2P3_D11	S2P3_E11	S2P3_C11	S2P3_G11	S2P3_H11	S2P3_F11	S2P3_A12	S2P3_C12	S2P3_B12	S2P3_E12	S2P3_D12	S2P3_G12	S2P3_H12	S2P3_F12	S2P4_D01	S2P4_F01	S2P4_E01	S2P4_H01	S2P4_G01	S2P4_G02	S2P4_F02	S2P4_E02	S2P4_D02	S2P4_B03	S2P4_C03	S2P4_H02	S2P4_A03
SRD5A1_32503	4.62224790617877	4.73242260838229	4.49956074165232	4.69053183620757	4.55961348570512	4.88835828435098	4.32108318955652	4.38462283330079	4.42807684620216	4.63563265272374	5.07304679756327	5.34979206917727	3.91577715124584	4.02398574116675	3.89293357886493	4.63588185956137	4.8109720635171	4.95571404457414	4.90409173803804	4.73847276701792	4.79473854217793	4.76654904743032	4.79924319075904	4.59831717034161	4.73535545632334	4.89689620848075	4.23882607332894	4.31409870832536	5.57347565650409	5.00533877571181	5.19164106630679	5.27948456807382	4.52387115786486	5.43242015851814	4.57579181156513	4.56943332169644
MEX3B_33306	0.78828985858951	0.36093014944538	0	1.36982178826406	0.441955375999717	0	0.736609904861042	0.356275485223033	0	0	0	0	0	0.49840914427211	0	0.823544170778631	0	0.287860143656863	0	0.239944784301564	0.603632759372185	0	0	0	0	0	0	0	0.591422766461282	0	0	0.531249867601852	0.505018468143824	0	0	0
TTN_32883	0	0	0	0.611766147669948	0.441955375999717	0	0	0.641762104814461	0.45756128368814	0	0.521545944753211	0	0.588142558019501	0	0	0	0	0	0	0	0	0	0.312466416002193	0	0	0	0	0	0	0	0	0.531249867601852	0.274495171198044	0.314797805520973	0	0.488033527917653
GM2A_32907	7.3879222743207	6.89094520276172	7.17722854567195	7.24584523152416	6.9367863950051	7.45428699514412	7.0103447642688	6.7991654430006	7.04439108042916	7.11232148093067	6.84673242370595	7.24512706485386	6.06465897343319	6.87996739322391	6.24760798828294	6.61453734182306	6.97272656719461	6.71438377203023	6.91599172376905	6.39636216213112	7.09106138038886	6.63576766898225	6.49561307248121	6.57318989805184	6.91731157431499	6.60280174139043	6.37337478653372	6.51428869461633	7.35456632766586	6.82493146548707	7.42850276123815	6.94227409210865	6.73921671104337	6.98941031268437	6.86572517444502	6.53882565802376
CLIC1_8331	9.90133794941298	9.92862004338736	9.83738821942415	9.90025218269389	9.73401222170558	9.70381409314607	9.77937797253382	9.76520739611603	9.9664756893688	9.73091663219739	9.84258216672195	10.1983152964598	9.1956171711707	9.8602702154299	9.61366622422801	9.6382905842595	9.54347492637489	9.70460480626524	9.7813336806793	9.63841398938581	9.49712989051596	9.75064698953284	9.72277829056411	9.46146823715511	9.54007131105908	9.63082133435061	9.68664128311222	9.52308036288583	9.54478945719374	9.6619287134877	9.60179015285606	9.77222298268888	9.56320122046267	9.97769772208854	9.59235306150373	9.66873088870668
SLPI_9890	6.49863712390892	5.73613583060163	5.55402663490487	5.94801234350656	5.95269524782939	6.52060429727011	6.24704983173211	5.73068697423373	6.44029236694847	6.65491394084752	6.08885963275581	6.11826849513139	6.27618253609445	6.4054641725225	5.82857725438763	5.30332097917496	5.74276644443536	5.57273028010104	6.38945646000893	5.76978361017699	5.89355699245516	6.35407464154713	4.82408890948946	6.19620688890696	6.01671602171451	5.88850376424768	5.48658878597855	6.30862744538692	6.52687866123784	6.51983580843537	6.46351193618199	6.09217110438862	5.52537089231594	4.42507888183528	5.32619275039277	4.91569100960348
C2CD2L_8174	8.72712286628469	8.77445047863607	8.70484190346559	9.13613236037742	8.69073452105221	8.86456751189662	8.5840754298051	8.45592735076878	8.68489039081821	8.62840849661958	8.61977568794073	8.49405777972598	7.91034632910918	8.51811140193849	8.44379176809295	8.8326407849736	8.42858557349556	8.86711627949366	8.64636792955074	8.59604412899358	8.64199987277503	9.03197890466461	8.64042707086367	8.60175434123862	8.67879365703012	8.60138177528132	8.62551920114892	8.73949006043926	8.58909982410808	8.67748045290948	8.58901928208923	8.47676312389697	7.76060608530525	8.58613519700543	8.15415053670527	8.68433210971247
CD74_8252	11.7779986164841	11.8951441522747	11.331925515368	11.6205166053365	11.4479300314952	11.0868900080282	11.4972952899111	11.1870872877516	11.2048693536195	11.134645854466	11.167942871649	11.6745024079661	10.3942958736118	10.9534557453047	11.0903785149995	10.9965738868328	10.8425125391825	11.0116739338809	11.0325923653137	10.7780848852567	10.7956827139874	11.1798859983526	10.5337617593057	10.6026649106293	11.0331516335953	10.5503034136093	10.4293576707711	10.8393226053265	10.7361027272031	10.7678895380223	10.6385322827609	10.306293546424	10.3290086150705	10.2800180624202	10.2801240138295	10.1066000944843
GSK3B_8754	6.49863712390892	6.60106841395839	6.38935928531928	6.47893152560003	6.25987016060376	6.30082844325477	6.25964976672058	5.92943600424017	6.27630699455766	6.51366194766006	6.40283452500412	6.39891689538476	5.34913493505658	6.09302685274641	5.93811048888011	5.56025323698682	5.91446364842798	6.35832476905809	6.08990414050448	6.09789314706033	6.49762093995366	6.19888975936502	6.07687861470785	6.19620688890696	6.37087905399392	5.78956917274064	5.95744614032232	6.21999915504617	6.47028670691189	5.92229431004991	6.02607919347535	6.29391185931104	5.79955280882532	6.10916435576854	6.09814226391188	6.29808357973103
CENPN_8289	3.28159630186356	3.56091519024503	3.38404277763336	3.53139094340982	3.51031429619369	3.44897933042659	3.32112767059637	3.4335055362202	3.20332784214329	3.69253333927315	2.91310765460097	3.45220209766091	2.59289953940579	3.44674842811836	2.9869192637632	3.24294253127056	2.71661673250472	3.29765017989454	3.64119257427701	3.50003785570659	3.25887723230276	3.2238010053739	2.86543417255174	2.31646984301516	3.21950578525937	2.91529885053868	2.48911283294755	2.82218967870627	3.18708850400383	3.13416495664942	3.47974743003035	3.02199324780978	2.64137701901271	3.55198866813991	3.41860271079873	2.89540141866282
LGALS3_8989	9.4765335941751	7.57653289762078	7.49959130084638	7.98703447496062	7.89874375005996	9.47697253712699	8.02148184705893	8.27336963165176	7.88114142202611	8.18979546652957	8.0398324577648	9.22972835115768	8.53697051334245	7.98139336756632	7.89340776854432	7.52512995537212	9.42565559588608	7.81184940998314	8.35356534662844	7.83345347647114	7.60768129170243	7.95659828454098	7.49147945956889	7.5141572132337	7.9441731179516	7.63389565292921	8.07257585278327	8.01910268078418	10.2426770367031	8.03608014065298	9.96108681023131	8.15494602353519	8.63483965150554	8.49741897932521	7.97915175141788	7.98290766531026
AEBP1_33321	7.10518462953653	7.1351298492722	6.81316939315478	7.44043830928392	6.04956229877354	6.57934909027994	6.9610497077324	6.63809012617361	6.63163525156001	6.51366194766006	6.1072035472203	6.33199400446306	5.65318563954927	6.78058455196498	6.23984962106471	5.94977101789927	6.06788293816265	6.55410769048144	6.48497686051248	6.52382183262261	6.09339478280646	6.52810623393905	6.31459491140823	5.79203865306823	6.30918609125115	6.01067325433227	6.12180491511992	6.44893912338757	6.70560908957183	6.24357711928163	6.48597655318975	6.3422084191137	6.05735600230648	5.98691949924597	6.17618749532874	5.90619108595111
PIGX_9477	8.55793262752075	8.37324350371141	8.42832810506344	8.50290429706649	8.37280244675745	8.52380480797135	8.3507887739916	8.42921151689019	8.37036145889135	8.33897988556975	8.58092578443118	8.51381865286085	8.4607032232716	8.3837585560863	8.43362538535844	8.13143836156392	8.17204132968015	8.11392547689009	8.23312833823632	8.14791686873574	8.21119405947947	8.34396486151338	8.24108052337228	8.25529108495417	8.28909853741487	8.21960553311852	8.31916852478972	8.50776130907921	8.7092462174371	8.30806870817214	8.46445757354429	8.36432439379873	8.58846592652606	8.38300410097254	8.69467033968989	8.41761825848159
CMBL_32468	7.88825593009022	7.75229024652287	7.8047769642417	7.84679352790842	7.91811514700935	7.92200923348184	7.95137010424553	7.75948849946284	7.69360304270229	7.97860145210723	7.84319020510343	7.51625382522723	7.35818916511367	8.0070762698503	7.61618675456199	7.73254582625752	7.2161862991474	7.98656687801014	7.72843720355562	7.67897183213914	8.29710512854514	7.99484672494911	7.61407739529463	7.74586507922359	7.63280320279234	7.84570555106749	7.56689561500512	7.87312492008277	8.14334726816004	7.70361003234714	7.86829560749027	7.92322707969593	7.64300945827171	7.56594932095005	7.93084869252824	7.86953013325569
HOXA5_8822	5.2916355485285	5.04965951592789	5.21867362390241	4.98328871662355	5.14611140160177	5.15874404014051	5.04353169081718	5.26812202179267	4.96489323496534	5.27031477761805	4.95647457015427	5.49145449614263	4.79053387823627	5.07037828579711	4.92320815450163	5.05872463700941	4.72671788902414	5.10203036147567	4.9629815628461	4.95593016918913	5.2136541200051	4.98858875068509	5.03031781835578	5.12265244813823	5.26363719652879	3.94452540588322	4.48163849744897	5.32671430876508	5.44511361420487	4.96597958335642	5.13590738892502	4.96681277217315	4.54991995519665	4.84786936740628	4.95966439412009	4.61754021984843
ABCG5_7947	1.06387502731305	0	0	0	0	0	0	0	0	0	0.521545944753211	0	0	0.49840914427211	0	0	0.483459814821758	0	0	0	0	0.308425798922057	0.312466416002193	0	0.759488039919973	0	0	1.23229918867734	0.591422766461282	0	0	0	0.274495171198044	0.314797805520973	0.428872051596888	0
HSD17B2_32476	4.05580825679678	3.89999032767924	3.90762776451819	4.43276056895929	3.46420290242828	3.63770742749789	4.27217512292736	3.39560744550168	3.69409954421039	3.98375230038331	3.72178760483264	3.68454032746783	3.178389626695	3.9488740404198	2.74528922099835	3.89292224640733	3.55440435901434	4.25609800644963	3.7786750221742	3.04227635161754	3.6052652207975	4.10502340589405	3.78836538971204	2.65721891159895	3.32301937648744	2.91529885053868	2.87670321551292	3.98582120182648	4.63322199195255	3.80385718270042	4.13905217208454	3.79807536045597	3.849251578333	3.74799992059072	4.11023725532854	3.91538843900467
FOS_8657	3.52880607823003	2.39610588640226	2.55390892084531	2.52435439279206	2.67280186178844	2.90429945220184	1.87382234484791	2.29913785448536	1.31781015263913	2.41624536538208	2.42086677600287	3.0474531219698	2.59289953940579	2.76068287904711	2.55831826442426	2.67541804884796	3.69407506681853	3.01194302587178	2.7524213602538	2.0271918756248	2.56939655958019	2.5278496751491	3.00234935533167	1.58041539276952	2.70997832940657	2.09488442943563	2.15728451236742	1.88706596596004	4.54202305613578	2.52462445224408	4.21273858350769	2.1894910466495	2.3761278840324	2.96854144139802	2.36573959109454	3.0784115749577
FOXO3_8662	7.34340592928044	7.0229353150738	6.93306229731233	6.87917231168496	6.85427205088235	6.81759070777719	6.96874406156341	6.84909437869643	6.67443572885786	6.88852524333806	6.75663894120031	6.97378568823298	6.23821139976378	6.70841347575081	6.33759293626723	6.3679531524257	6.44274415792259	6.6681423946328	6.88282541688279	6.79462455175264	6.85894663499794	6.67667903100048	6.71737836048168	6.64189932171641	7.07390296948127	6.77646888429555	6.74321196378398	6.74050629935889	6.87711041380902	6.72826612354318	6.90256203340238	6.88908042306843	6.9421647338467	7.4480102995355	7.27659344173972	6.72874788175168
BCL2_8135	3.38561586606928	3.06877300482787	3.25193198526164	3.31877808302145	3.83414869339212	3.88129323736007	3.1691344616406	3.39560744550168	3.7351119663056	3.1623122254042	3.27944945762726	3.34766768907845	2.00714529690138	3.14411890710754	3.37474685682407	2.49018236341931	2.06513799012874	3.05090723775634	3.38969796521226	2.87443525195375	3.13636696864642	3.33020236040839	3.20510825083741	3.45322745712524	2.98712031740967	2.91529885053868	2.87670321551292	2.82218967870627	2.92362748983754	2.62910933790727	2.70920994764016	2.44673442217165	2.54105076100466	2.82699237055139	2.92170915793826	2.77330259948797
POR_9531	10.275106471973	9.89498845155995	9.52076677665025	9.99177134682658	9.89745956461741	9.86420088636504	9.89291866618586	9.95182766002381	9.90770935101261	10.0831164662918	9.67362308674462	9.65424443846237	9.45658885312247	9.90006820251809	9.93762600965536	10.1878455380556	10.1466617923493	10.3940581877587	10.1118255364643	10.123183093277	10.306147205511	10.4977644506732	10.2112531377988	10.3154830442831	10.3666086786142	10.3772687389763	10.2080443957913	10.6811364163616	10.3247713009051	10.3597864605559	10.3827629709805	10.398158226479	10.1060194951712	10.1728656358628	10.1974701969684	10.5802807515453
ACTC1_32706	0	0	0	0.841726169633103	0	0.466299555275646	0	0	0	0	0.521545944753211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.314797805520973	0	0
EEF1E1_8529	7.40039294846569	7.07556962708203	7.17418990951431	7.12823023236147	7.24020123168491	7.24885990408725	7.24070247763902	7.26100001318831	7.209922369375	7.27940999124019	7.20286365344352	7.49805360777836	7.60565994225301	7.21254818470556	7.45464782327555	6.99139392425554	7.17703469315336	7.13053699731197	7.19434097658262	7.0679971574355	7.3380411624025	7.03760825788185	7.37650867778656	7.15980313564391	7.15329375422435	7.12649161773946	6.97915183368391	7.04322285709682	7.21883661064362	7.10408753324247	6.94101183294436	7.08629276902182	7.48490461839088	7.14415136890867	7.02759169259483	6.9632260501385
CCRN4L_8232	5.40736926616099	4.00588879452808	4.5566790681403	3.6575066584866	4.68552837480637	5.27703875536483	4.98403181418171	5.35954600874787	4.63726182841842	4.8130758372739	4.97656919020553	5.40292898151594	4.96340943707926	4.12979396226253	4.11275759174066	4.28347427830362	4.70486242197943	2.9718971911725	4.47296822228738	4.65803777707726	4.41020419914936	3.69128695856927	4.73518983095211	4.55824765016703	5.43517105097513	5.62715175744641	5.22256568037186	4.84111408231566	5.82630728185511	5.30254180763112	5.54541188702171	5.66846623786825	6.04367119222231	6.11932060665542	6.40557928464859	4.91569100960348
OXSR1_9404	7.88159989535024	8.00306254002938	7.92172188236513	7.93661147339617	7.90307103895654	7.92654158995693	7.67624730378276	7.76321365266026	7.8879769148635	7.92810580700557	7.77884796574103	8.15775338285897	7.35375673969001	8.004760261962	7.77761192836916	7.7273148574638	7.77580574314902	7.98907694282416	7.85354256822734	7.7666949347155	7.77614323075244	8.03735250282465	7.82571056564409	7.86151136735722	7.79462275212965	7.83334051255458	7.72470908431424	7.91405725971472	7.96173124587533	8.04318920159482	8.02735961982353	7.819005437242	7.65355913892156	7.99892882891973	7.6139715261654	7.97946027733814
APCS_8057	7.40967571821137	7.54613721510708	7.31603288120319	7.8616110137025	7.55541668101039	7.85938653821168	7.65016672960878	7.38706434141161	7.77697822484792	7.5812136550251	7.37926751707277	6.99988952164731	8.41463269494042	7.99078558990671	8.113164773732	7.22459423906798	7.54003511780784	7.89316672746498	7.18199979605568	7.37524874527435	7.58443805499426	8.15301140721703	7.33172970367362	7.39977362461625	6.95001913300914	6.92370344814623	6.66336725196241	7.33610413724041	6.43692298538117	6.68043371155536	6.9191661530172	6.7468257507007	5.88900307271353	5.31361349414765	6.33927523199837	6.85952369963471
MAPT_32343	9.75303184938075	9.84458568784906	9.75792522654715	9.88784023141606	9.59181248627908	9.46065861801459	9.72816586374316	9.49477657834997	9.6085387412562	9.51411516655811	9.63621511286725	9.38882678887375	9.10489889731322	9.54671218345214	9.48009371319721	9.52679088055739	9.43065768718736	9.66747699149498	9.28655174070801	9.44971871363708	9.51260489732656	9.2599727270592	9.44046873722961	9.39477471803036	9.54275428941647	9.44556211672723	9.42859333472093	9.6843828521736	9.27547199929052	9.47918049711335	9.41149002009894	9.56568693482316	9.25418146340847	9.3116681707695	9.6923247917554	9.45699967690236
HECTD2_32315	2.98308437845805	1.43590684941152	2.62684707533249	2.52435439279206	2.07929221857613	2.14862553344768	2.87370104261094	2.52656618750318	2.12398635763679	1.96046238984136	1.45521310454684	2.6678940247284	2.32954848899713	2.23691954798813	2.83040915738173	1.34454251618125	2.88156282441985	2.24916578496271	1.90476782165796	2.14991024940197	2.04167335575153	1.65315246666677	2.13277576322883	2.31646984301516	1.91516102997091	2.64040599991204	2.48911283294755	2.12879746175873	2.33738440670171	2.00914041494311	2.36589565271243	1.6897032248608	2.2546767883643	1.88057209649421	1.91435227529103	2.20876276650106
RAP1GAP_9659	6.04589795716162	5.81837657448004	6.29180023558998	5.74278276062903	6.38888910584859	5.89187787567568	6.10764796262971	6.96684290576793	6.20511140928214	6.34428361787237	6.62915035078554	7.68127579940439	5.1990838133674	6.48737088641418	5.45250676922532	6.22681357870006	6.00667295685284	5.88992696300461	6.95422990151652	6.55469621781746	6.13664920776745	5.64677554939133	6.40382670364871	5.97056247849459	6.06230584666493	6.30143550201278	6.40317667206576	5.65115233955084	6.10647561181518	6.19333709951648	6.4483388057474	6.54839932784921	6.42418574889981	6.78768000373485	6.14123485857429	5.91584227110987
TINAG_33073	8.7443455943795	8.61519921867192	8.8716888614352	9.11773462081139	8.68948249652777	8.7022427712912	8.88379181099346	8.4338934298962	8.73123860476207	8.38182280772959	8.61337292121946	8.03898980246082	8.14647662688162	8.52620805164849	8.51783845303458	8.46574886594626	7.68383359495542	8.52449167621893	8.34029917354688	8.07911551252652	8.06911176851277	8.46956670123159	8.32289326313665	8.434754574461	7.76735353636417	8.50851998311987	8.62341071799131	8.73492804618093	8.17404551168416	8.10110735351085	8.45879005723491	8.68771490208631	8.28928714081923	8.07264739713584	8.31960990149051	8.535773161647
CCL7_32689	2.51744438076913	1.83118111608261	2.30995855482804	1.96521481336823	0.441955375999717	2.47993811572776	2.41431491350772	1.08438225179635	1.85300959534757	2.5995004191638	2.63828514182052	2.83187917880173	2.00714529690138	0.868141460356527	1.94584011127296	1.34454251618125	1.76067018812182	0.913272510638432	2.24564210169945	0.785583904297095	0	1.41602365249061	1.29335483979292	0	0	1.20712306057953	1.44909765340236	1.23229918867734	1.82116309876783	1.19950581252365	2.23053797089482	0.918662036642635	1.30275498434298	0.982107762385551	0	1.14247587230708
ATP2C1_8107	7.47598342797055	7.82462391209246	7.6116501342901	7.59621173279935	7.5718176476697	7.55724609206463	7.74058175595178	8.10304783334622	7.91276689723923	7.75785058305458	7.67199795377795	8.26389346803949	8.24310737514003	7.74377494008641	8.04801622559603	7.26847095369048	7.93212329954623	7.48727049606387	7.61917106512783	7.71544909424444	7.50413933780846	7.57178636632001	7.6579244787258	7.84911015374635	7.57106171367426	7.54063672617182	7.77116003474384	7.74739855849237	7.5070279084007	7.63311806179143	7.52928375626033	7.74907768409726	7.9979047401647	7.60622505769797	7.43217117724021	7.51049198672424
CHDH_8303	6.97366833152541	6.73414185937453	6.71203774892447	6.43997097142121	6.88522383543058	6.64682411743611	6.70877736035812	6.356738309766	6.72621027341266	6.92331514474713	6.85218075145047	6.91555301286807	6.36695551401007	6.8337435142222	6.50876625962854	6.44645155980579	6.11835785687893	6.33088349132151	6.69061949403071	6.69231927994353	7.16081578749102	6.72948310207998	6.9382850687376	7.00445424731551	7.20163133357383	6.87627542357656	6.67969362530666	6.64647543425807	7.14327856718276	6.87890786790161	7.04553773328723	6.97327362170268	6.39214603241196	6.93294871667875	6.85713483214577	6.82152041234519
MMP11_32712	3.73978796845402	3.3757859255055	3.25193198526164	3.62699615488468	3.03013922927971	3.49852591883139	3.27222113772279	2.89582358758842	2.87670668284514	2.76207957939276	2.63828514182052	2.38059275560085	1.59131562109787	3.0027267361727	1.78454726502392	2.27761030732965	1.92092112655561	2.7050277239281	2.52117046630803	2.7245130545351	2.85488455078324	3.02691897599242	2.76636059864676	1.58041539276952	3.32301937648744	2.4804427768159	2.75870984598048	2.95364809101329	2.47523729294546	1.66038855357466	2.0811532461371	2.66497611499823	2.64137701901271	2.06000763671776	3.10701403924186	2.8558389625467
GRIK2_32967	4.60079509415128	4.83656051444109	5.25364017796917	4.59917894560991	4.83795375794867	5.18923941937703	5.08659961979858	5.49115859171399	5.24597626021809	5.15794929095066	5.71116813846059	6.86910250105613	5.21871613347516	5.42930821901088	4.75921456586	5.02501458696187	5.72115457064256	4.8927630969333	5.99150343402436	5.31189385309223	5.24363855846216	4.74105803902065	5.33693000212669	5.17658408218307	5.0388281266492	4.76422698983139	4.7213066431212	5.42060853730305	4.6909681843235	4.84101758825731	4.88857004471848	5.43603401383431	5.49887092225795	5.29581332638711	4.87709711807437	5.07922215640141
ST3GAL5_9948	7.8523968612214	8.2547245836273	7.43758730498389	7.76508919257546	8.12305728638248	7.97329097113972	7.26902225933361	7.7908498653142	7.79890486635876	7.9493608541189	8.00845759599971	8.05775034089987	6.50126689147897	7.38984734703079	7.86089940071535	8.04997734633329	7.83233766621236	8.23200742107931	7.47892017944262	6.09025024758209	8.21119405947947	8.24542633954343	7.43413070797107	8.00629043760583	8.06853889639738	7.95627222195691	7.82352763076524	7.99259448351469	8.23354924072206	5.99253002467631	7.91870876098277	7.34518863581715	7.36531053372754	8.04494302941567	7.70534489157976	8.13008572740688
HSPA4_8843	9.03568516080293	9.03349644435893	8.94928241263943	9.00584101930868	8.93428380844199	8.84435005552906	8.89695793338151	8.75802380116371	8.71979039510595	8.75451400780634	8.71105757512597	8.82251731507908	8.47913427279545	8.65289260199655	8.57291260588431	8.79313265946137	8.67751847814872	8.95768501743565	8.94547763191366	8.98924046528795	9.08586459131411	8.86649721841245	8.89320537507114	8.74026392442972	8.62916414086243	8.64212313493669	8.69141337005152	9.0387020873999	8.88498683919391	8.75023826390055	8.77838187361952	8.82574984520411	8.54136367274608	8.80563466399763	8.63184825923986	8.96095210091952
SRSF1_32864	8.57453537608634	8.6523650328694	8.68042096511118	8.62950358692764	8.52935521696184	8.7362017575698	8.5840754298051	8.40199160996487	8.30886748837118	8.48294540403058	8.62615016430909	8.7397406740306	8.23107455564262	8.5675933976994	8.30010441400174	8.17435575815576	8.10895258871047	8.33820127055252	8.34029917354688	8.30391557193424	8.5904303263894	8.2634434355164	8.22601168495419	8.1912329596795	8.35163801598393	8.35839600087662	8.20818592850296	8.29491191942077	8.32984706843766	8.30806870817214	8.26239929033059	8.33279942768164	8.07280561303107	8.20966367724658	7.98901450106578	8.2541502876195
CYP2D1_32660	5.26460557881637	5.40942588996681	6.21699784283807	3.98072055205622	6.02594843184461	5.24836193339091	5.42539605662417	5.82637686360047	5.4069196905932	5.8244735514843	6.42494000352736	5.84824956778845	5.33121009822151	5.69366987201588	4.69256951720629	5.30332097917496	4.96601648208881	3.83285857983695	5.45660202246392	6.11682510943922	6.21945176151554	4.70195659785395	5.91284339410054	5.70296293772512	5.78255016162293	5.92002963624252	5.1772893902308	4.90748385481684	5.32259010025392	5.42370319385048	5.74487487122428	6.09217110438862	5.77767445084926	6.21239803754831	6.28266423347109	5.63535835661261
SLC34A3_32462	4.14743692174315	4.5164898320309	4.611621858908	4.50164810119367	4.42164901857318	4.43324719116635	4.50165020204466	4.1082548111487	4.42807684620216	4.35896599073527	3.85800807604099	3.34766768907845	3.25644766290272	4.12979396226253	3.96999036701491	4.49524436214899	3.90045506797537	4.64790558752851	4.08473785697148	3.7533237269265	4.72559733211284	4.81621839461456	4.02105511183499	4.2414615378256	4.19552432751537	4.2225236588425	3.35454411958941	4.40879110891896	4.06252671741876	4.32314989803403	4.4445099350787	4.29994709879134	3.43959997231951	3.72157672579173	4.02076439505025	4.48118188409981
FBXO11_8619	7.53089472221339	7.48564438113524	7.52843251513854	7.50687573150691	7.6967164903025	7.69909498399255	7.49096865114538	7.40625035733121	7.38441482681936	7.41392997419456	7.36409294365378	7.57241825930653	7.43572881146536	7.43870685609788	7.40000072120088	7.17934113131327	7.30603012292424	7.1775105444518	7.38729076722252	7.20168825330935	7.3052432174009	7.22625778539361	7.3099078033255	7.19289284220035	7.31269120245211	7.20537285832984	7.04993881580287	7.49562864235728	7.69515796166703	7.274861474735	7.48535894112037	7.39182573106049	7.2528514142377	7.28839889919081	7.23409939295777	7.24362062560428
RPA3_9723	5.92163002062695	6.06494409174565	6.3195683053252	6.05502145128226	6.253106136006	6.20707689897102	6.21505997995364	6.08039770346447	6.08334371581085	6.13760202508291	6.33441015303508	6.28322951494538	5.65318563954927	6.24988530752166	5.66440039338837	5.98526384240084	5.4461204744214	5.74894231690848	6.06860999360242	5.91961932619545	6.2737412817342	5.74622180590105	6.11261154238981	5.92402345316031	5.76427482231306	6.09595689641257	5.84612954461918	6.15318472385903	6.15857411977339	6.11453611828168	5.78165960042465	6.11087775019469	5.63894230400548	6.01982147337809	6.17618749532874	5.9110247489472
NAT1_33063	6.45745664463816	6.43088886442839	6.76550993417341	6.52929439805569	6.41336394629229	6.63579516250363	6.48024726086241	6.68204524764366	6.66385406016505	6.3947400563888	6.75081683130617	6.65581914014879	6.56400713314491	6.70270938784058	6.55951391076557	6.10303278808424	5.8952928650905	6.20698097104622	6.48898983331593	6.10549577037535	6.30725491602753	6.22670648844873	6.51481676419235	6.34493317054414	6.23149396039658	6.43836419333629	6.34294427221461	6.42648114894022	6.44533652869074	6.0119849590567	6.46351193618199	6.3657636241147	6.13684600521931	5.88345663087092	6.09814226391188	6.18290416535843
DHFR_32436	4.78327075008971	4.58643713570956	4.88871217351578	4.45029327261465	4.32175107187789	4.53172793051846	4.60400923140309	4.26360491071434	4.63726182841842	4.4332634108989	4.16865915393555	4.06026571782676	4.25694728462244	4.51542947217601	4.14634617728715	4.39324149582694	3.90045506797537	4.45803251426027	4.22607779536614	4.52829565781165	4.49574806366827	4.25663595484629	3.86219532404688	3.53808082558379	4.30071121912244	4.27222842800343	3.43368627736293	4.26431498653859	4.01809626872458	3.84782679201819	3.79968967320745	3.97186192366845	3.95050411095785	3.82448428504217	3.75087490106436	4.04417341601419
SLC10A2_9833	4.85750848913555	4.73242260838229	4.79687155361631	5.00717752157305	4.66529100551453	4.48332770492664	4.96876535640114	4.61646437853574	5.01570989781746	4.73689269170834	4.53668240002993	4.69279200202403	4.7640552761852	4.3501283021556	5.05284453638077	4.28347427830362	4.46590281749618	4.71008511686698	4.75209937855401	4.90456088001326	4.79473854217793	4.89922605378867	4.98696928039577	5.17658408218307	4.39874734539113	4.57914609873234	3.99968973699959	4.9709341657134	4.44466768187726	4.55302690723433	4.56194763438168	4.45440568557397	4.249679360068	4.90769062118474	3.67470277026176	4.72025144029392
CD44_8248	5.15111756470947	4.5164898320309	4.44008746416394	3.85472223939544	3.7210559798742	4.578556970433	4.41418981383747	4.44152633906429	4.05963046453202	4.07940100139686	4.02167895367261	5.16219208256239	3.59369084692455	4.22836956315921	4.04313926661383	3.55783597058928	4.72671788902414	3.64190021427321	4.81738608927531	4.28219077316825	3.90953562665351	4.06449298612188	4.23995848699405	3.36306976063366	4.39874734539113	3.34502363628123	3.89170866387887	4.2127517668312	4.90128785524406	4.44266210246403	4.53347220797692	3.79807536045597	5.00074246689002	4.95382348583557	3.71329149904023	4.98150655693048
APBB1IP_33101	0.447328490783844	0.36093014944538	0.686190307232416	0.611766147669948	1.05334270364902	0	0	0.356275485223033	0	0.784894849982411	0.521545944753211	0	0.588142558019501	0.868141460356527	0	0.823544170778631	0	0.287860143656863	0.321349466230637	0.625590688070529	0.831315460688744	0.308425798922057	0.312466416002193	0	0	0.72629403455013	0	0.743907467725323	0	0	0.547584256954005	0	0.274495171198044	0	0.428872051596888	0
CLEC4A_32636	3.73978796845402	3.33572850072531	3.10649275009795	3.62699615488468	3.64041460829816	3.76463514104268	3.66214585973971	3.0501599392526	3.51729084705856	3.52142992133421	3.57135113868815	3.99254397170346	4.29443479857956	4.0953796306259	4.00702837531995	3.12059791568636	2.95746380198483	3.71650245920249	3.58230854488638	3.81025977935759	3.04850336720485	3.60913075780778	2.86543417255174	3.69413989929117	3.32301937648744	3.03531117932002	2.98577163399007	3.07412195861487	3.33930485431854	4.12298120019431	3.7510541458761	3.93033820729266	3.64689901281053	2.67002926384728	2.7090459309143	2.8558389625467
