ID	S5P3_G10	S5P3_H10	S5P3_A11	S5P3_F10	S5P3_E11	S5P3_B11	S5P3_D11	S5P3_C11	S5P3_G11	S5P3_H11	S5P3_A12	S5P3_F11	S5P3_D12	S5P3_B12	S5P3_E12	S5P3_C12	S5P3_G12	S5P3_F12	S5P3_H12	S5P4_F01	S5P4_E01	S5P4_H01	S5P4_G01	S5P4_G02	S5P4_D02	S5P4_E02	S5P4_F02	S5P4_H02	S5P4_B03	S5P4_C03	S5P4_F03	S5P4_D03	S5P4_E03	S5P4_G03
LOC100910792_33137	5.11110549753491	4.50314684479794	4.62860255774691	5.1320743107769	4.74476750123019	4.76071728474846	4.78963424163774	4.61536139500499	4.53665433867636	4.27987518546766	5.0664360901362	5.1203954998614	5.18439947850855	5.75756266804356	5.46350183864346	5.42345057309868	5.98869136255757	5.28951349675914	5.38121638681022	5.1337428943451	5.59358804074729	5.11661380486674	5.35414491050166	5.08363702528836	5.42062738303422	5.60751157548065	5.46944057882678	5.24521642011168	5.36408112313825	5.60318911949107	5.33250956511576	5.01799955120973	5.63626377109714	5.57325072575929
ITGAX_32980	2.06913835718063	1.84019111344097	2.30922796097622	2.06205615950446	1.18231510233262	3.51648545780017	1.57986382030361	2.69107097998809	1.41452824540054	2.4870642252728	1.66320967695422	2.49264516232519	1.56303065452462	1.19857425073443	2.84008366719993	2.61298372260389	2.43956983357629	1.39872330623901	1.999037073187	2.01627868913767	2.33249795723847	2.15568243944716	2.45842009688687	1.5537928978521	3.13623929157052	2.14115541278621	3.06725303772441	1.70900774666403	2.3900767785493	2.89002079062969	2.50890416249506	2.51117953307604	2.62577289280278	2.06284186239484
CYCS_8414	5.31019296151983	5.84585589923754	5.6631171770436	5.95899401023712	5.69421894387401	5.77677193868219	5.64211354827812	5.9116318717217	5.62369249505793	5.5042566205867	5.99659005242595	5.47586431519036	5.5278428629735	5.58146009595029	6.22225465764103	5.88265109403835	5.7721679301165	5.71255619652213	6.16722686016392	5.50661113584401	5.88861611965511	5.50758357671855	5.35414491050166	5.75603869370784	5.93752642275937	5.87308881408219	6.17706075851633	5.39419736844626	6.02895706290989	6.01223634953436	5.8503368408953	5.72512743552053	6.05845735261753	5.87615375524803
SHCBP1_9826	1.69485871860011	2.62319945874812	2.17523796250986	1.84735164141074	1.63954597282868	1.76981046526619	2.71597366180597	1.42188948167401	2.28885844469156	1.62937980311405	1.57850568510269	0.945321394325514	2.1871567027405	1.19857425073443	1.38245542353954	2.61298372260389	1.91284134061768	2.56316898792094	1.74633248542697	2.01627868913767	1.10659084585468	1.84472520569776	1.92982534120955	1.89150928654106	1.60909451044322	1.33117061103099	1.98283977409535	1.28932542684477	1.87933908035686	1.64966317567184	0.833480567920917	1.70328356155879	1.57980193809321	1.79570209652272
HAT1_8780	7.23753763241589	7.25002994085054	7.40392676104101	7.26423241949954	7.33799200851695	7.34051287528891	7.28333461879504	7.40748766005261	7.4631681321919	7.20111647680144	7.11871933975691	7.50746391493304	7.15433222476728	7.11956973231585	7.07889034418845	7.11318120574336	7.39973364750019	7.19867550543771	7.21443092466293	7.05712436452196	7.14091644314123	7.1347104236526	7.29166824264032	7.3196011607128	7.37745881223043	7.33042500872612	7.28100103938023	6.94889723907819	7.19317310263984	7.17794205939237	7.28746203093069	7.09749351683879	7.18015240840409	7.21361785419485
SPTLC2_9934	8.67882690147846	8.70207744628311	8.56618639858909	8.68085462560623	8.63165624220887	8.53038294514492	8.1532518851101	8.75967417717032	8.65461846904523	8.75875708337607	8.44864496198947	8.45103763308327	8.63851850072828	8.76099127734541	8.49154382579908	8.64537899331724	8.91430590136216	8.63751598660205	8.58823668596646	8.54124201686174	8.39253917901551	8.67519370866988	8.61944478383392	8.37855408823119	8.59590458761018	8.4961188630454	8.62997642430422	8.65125840435857	8.4380541534068	8.49310193574616	8.70327199158948	8.66476032247398	8.62235689490714	8.57482375351421
GALE_8680	4.5068587196428	4.93906704276373	5.08611069160259	5.02100848931935	4.76735832124955	5.16777246882631	4.49093564154968	5.18056962575653	5.05328631550035	4.88145300131798	4.92779459071556	4.35318029343242	4.8079183726332	4.98025417084756	5.02709377787845	4.88326727232146	5.19672295547905	4.78944377012596	5.1571812861351	4.94695628103649	5.13027928359385	4.98505266603239	4.55340508535789	4.98125448088032	4.58296269486943	5.25337111435186	4.81077467018073	4.21225453371567	5.10803552149699	5.21509365589122	4.45404069578914	4.84945340702063	5.25548891677691	4.87034720675122
FOXO3_8662	6.86280577574961	6.77665923193534	6.5439724241651	7.10391554394233	6.81644328518196	6.67558794478801	6.58637594065898	6.84268689092382	6.95080020874194	6.81237172495079	6.95196319962102	6.74124098924033	7.07479187793273	7.25294834434317	7.25365577353915	7.12330358632268	7.29438350817248	7.06902150963163	7.11988863549958	7.16515058841657	7.19301873816372	7.19549829515019	7.30711043339037	7.01296238962188	7.19970123619226	7.09873804797382	7.15714249279994	7.18810768823958	7.10233320015955	7.26800539546111	7.33015289212033	7.29870060978491	7.16822968319233	7.49916763066982
RCN1_33000	4.48643186734815	4.31020881496503	5.27811403763945	4.2403159667653	4.3550327791187	4.8234625621921	4.14658166529053	4.82220148318215	4.7892915000785	4.27987518546766	4.84862033774118	4.25168481558435	4.4456812775425	4.60361409466207	5.36379937835591	4.74588695265391	4.881892026022	4.19393425375031	4.66714498137207	4.73233832200288	4.92650854654462	4.19211275605358	4.77688580987943	4.42762801214023	4.87274620280733	4.80272043537346	4.75927383795846	4.27509470224263	4.85334323512154	4.58078820059048	4.36103013544642	4.74204459290962	4.62483364967775	4.37675931194519
DNM1L_8487	7.33786176107938	7.07332500074272	6.82134931708964	7.22579222630581	7.01829144344281	6.88129067722084	7.4034775270374	6.94454904552889	6.74215705232162	7.08131769966061	6.85626115250679	7.42049653317161	6.96621205485062	6.88677624249025	7.05584054164463	6.72838597834544	7.0957771542871	6.90419883081419	7.13973736574123	7.01017972091891	7.02432566298991	6.88343767826704	7.09219022126849	7.10915460024024	6.91594178798252	7.15737026778756	7.01067343457269	6.71677423555614	7.04250933642381	6.9678066384228	6.89577365496668	6.86825692656282	7.09664533393836	6.97125611293239
PPM1D_33020	4.33472260338781	4.51947169576382	4.21591250697807	4.36683146331794	4.6984961043672	4.99681841918839	4.65940393714486	4.56507228991877	4.76002750929581	4.66038541044587	4.7358061544293	4.95803430733955	4.69368182422265	4.66382252502672	4.81009030796692	5.10378061183358	4.59873427151646	4.68840609257864	4.6912566001924	4.3991418336054	4.09988996117659	4.22581034369143	4.77688580987943	4.75172020739826	4.98909572398444	4.72214521680733	4.56299909681713	4.30551729236259	4.89723783156342	4.82782887058947	4.79611961031035	4.58136306089677	4.659314628021	4.86161224453225
GNAS_32916	0	0	0	0.900049546274029	0	0	0	0	0	0	0	0.548741316928293	0.235976415861152	0.332307484975327	0	0.314637205824295	0.352250015599924	0	0	0	1.10659084585468	0	0	0	0.495818583262043	0.463640104017475	0.577360921590329	0	0.290725649832863	0.473688458561528	0.257607881170368	0	0.261745994721521	0
FMO1_32787	12.1297136465075	11.781412805869	11.580353979648	11.9743735262394	11.5990575129722	11.4307425292582	12.0601174514008	11.711058882463	11.6432419123502	11.8224108855114	12.0605796109649	11.902537037656	12.1336313109117	12.0288806026218	11.9381978814586	12.1207633656472	11.7590120699865	12.0701527028582	11.8558642190464	12.0159417994281	11.7432419068784	11.9589914010567	11.8450378465829	12.1364489383109	11.843312790225	11.9635979217792	11.460645996886	11.7434726479271	11.9755570566358	11.9006495581306	11.9457061023957	12.0642520658594	11.8066766207609	11.7006369711153
PTK2B_9614	0	0	0	0.365927674981279	0	0	0	0	0	0.504630503111958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NDUFB8_33155	11.846746533531	11.2811614774152	10.888081133625	11.6042261312346	11.471581869498	11.5257860035722	12.1993001207105	11.4283566485969	11.3928142117046	11.0233381128004	10.9048979318304	11.7761205588581	11.1203698867643	11.0951946723489	11.389204946463	11.074813020201	11.4123424330583	10.8760892394255	11.4519135431178	11.1970798565231	11.4378866837037	11.2856998756375	11.2771409542829	11.4326853337277	11.5716033163285	11.317932937802	11.3496757871507	11.2183143787865	11.2940810423319	11.2347486619998	11.4292354087612	10.9703840531646	11.6137571483011	11.2882414726777
OBP3_33099	1.69485871860011	1.48872178337391	1.21333231961431	1.59501193557444	0	1.14080860048098	1.3738057894033	1.17601725754567	2.28885844469156	1.62937980311405	1.39253878744271	0.945321394325514	1.04699472682224	1.19857425073443	1.22605487885281	1.14958085071432	1.55377816528187	1.63427020625046	0.514188079225786	1.49939120488533	0.656890781549972	0.518005512641756	0	1.5537928978521	1.40080158813154	1.33117061103099	0.577360921590329	0.695028180255199	1.22622020340671	1.11501039314588	0.833480567920917	0.956184532539131	0.675171360353668	0.912880834176158
GATA2_8689	2.61215797961382	3.28894224657161	3.22526429047753	2.93363505392811	3.03444533862871	2.89276224347587	2.62585081624332	3.29523080849783	3.03881260481237	2.86421569549563	3.1318879695808	3.59781882432069	3.01937126413965	3.40380527925349	3.29853287273523	3.09671130954452	3.12819427602637	3.0025853817956	3.35135813063347	2.94483171896848	3.35429638807303	2.81714002316628	3.05419483080934	3.1907246962167	3.38305096992809	3.58393892742999	2.97995978667268	2.66992003997281	3.34390114567091	3.59415128776241	3.37625585047905	2.84902546063566	3.13063826917806	2.91317289393254
BMF_8152	4.26448016780054	3.87548964934936	4.14599221078475	4.0269444314194	4.12947142610054	4.19158812736181	4.41224270435964	4.48619078797044	4.27224576279659	3.84802878313127	3.5869591334205	4.28631610257707	3.92754407604834	3.77528749856163	3.79253652688764	3.82372271820438	4.04323936772758	3.79281791045266	4.11029858468844	3.84796832366702	4.09988996117659	4.0106990608162	4.06492663446761	4.26282925972502	4.25136368891218	4.08054753530665	3.62277777196095	3.1099117899154	3.86973120673537	4.19338995441733	3.64779737901497	4.05370694929468	4.02834974578479	4.03216648911653
TMEM176A_32932	7.48925799143083	7.08434061903383	6.71670767936934	6.7830950034344	6.56244013689497	6.87142570426054	7.33757585511181	6.66905110218311	6.93124245223296	7.02212433684038	6.6537962591901	7.48154614494193	6.88394615580585	6.88677624249025	6.88327501542954	7.07196615595708	7.32705258115068	6.9182117580791	6.7411576983027	6.8132843473252	6.86215623058902	6.96051894859796	6.98745802564393	6.8138667998865	6.91594178798252	6.94302383389028	6.64263761353583	6.89739735295749	6.6680082507843	6.90603074379779	6.93087089553562	6.90267299895259	6.87251389221338	6.80580649670184
CCL24_33270	4.24028490164645	4.50314684479794	5.028985584516	4.55577823632037	5.20814732374606	4.88359229935605	4.58959746810651	4.34430743856806	4.23018295057527	4.58687261792295	3.94935049400008	4.56545317161427	4.18881575114431	4.66382252502672	4.28405859060396	4.13516730093965	4.30782179869609	4.17538486384347	4.26289025104047	4.62959207839092	4.87072809036324	4.67934103858955	4.55340508535789	4.17278688435671	4.7014025818959	4.63680223904708	4.59272680259789	4.54107975908221	4.80807110572462	4.8667845816714	4.67989370947664	4.66928030295797	4.45203691191653	4.48309305486262
TRIB3_10079	2.1750441133182	1.02306356796521	1.21333231961431	1.72669181686153	0.884614373437323	1.38223988071013	1.13333321742866	0.879455602923842	0.637138940410974	1.17394600504977	1.57850568510269	2.23341912670693	1.72689484390969	2.03854357470081	2.07527054135742	1.56051486595784	2.01508706079757	1.52129860503428	1.83557687031911	2.21861616970098	2.33249795723847	1.44778909352382	1.69958386129068	1.89150928654106	1.79107379337168	0.813962755756261	0.988582558544568	2.35786360281116	1.47821762252007	1.45887990099117	2.23707466545733	1.61747637818636	1.92029456343726	1.64095559182659
NIP7_9316	6.22565880349905	6.10036911860214	5.8939328950905	6.12931796259327	6.09336049139469	6.02832840905957	6.42872895070031	5.76340471414502	6.04359157713686	5.99580086946786	5.71345082370978	6.25621533103865	5.51668625304383	5.54990048425015	5.97439189934892	5.73204003057501	5.59365391280493	5.6931280169525	5.78009902471246	5.70494241212676	6.23633660474156	5.7468731255232	5.4684333300716	5.63761519289355	5.8167605771425	5.92800700161763	5.64995242878279	5.5356541569791	5.56794460703318	5.85159074353811	5.4338568556079	5.5795592416089	5.72031924213689	5.64627091510157
EGFR_8531	2.27370436043944	1.48872178337391	0.91008071957349	1.45009485019006	0.509073058436242	1.14080860048098	1.57986382030361	1.42188948167401	2.28885844469156	1.62937980311405	1.7432150897158	2.08394937307698	1.80233779799823	1.94458873914941	1.22605487885281	2.05938476710996	2.20011184499033	1.63427020625046	1.54935162026258	2.01627868913767	1.44892364589805	1.19907403104438	2.12832931554667	1.89150928654106	1.40080158813154	1.86912838561292	1.79101649483172	1.70900774666403	1.87933908035686	2.10553375690727	1.56313284923757	1.70328356155879	1.57980193809321	1.72040265476281
RB1_9662	8.78090122729995	8.59831335530314	8.81316037550828	8.70600748690345	8.75688397854624	8.71408834196033	9.0718441768307	8.76386042739819	8.4291753116659	8.74192244812065	8.57084486233234	9.18444192153436	8.51431031249245	8.56672843214045	8.55353773384104	8.46012844891384	8.60259889067802	8.62304445311493	8.41264981687019	8.6933295912403	8.38010709285065	8.60009463532899	8.67406212405144	8.66528635295827	8.65874196163573	8.73557946581301	8.63712705986766	8.5163322487224	8.52368691347723	8.59304496309147	8.61395204194231	8.65402552638087	8.65831777160647	8.70809045405432
RAD9A_9651	5.81498673750829	5.7796276635236	5.88322836914779	5.73488609875731	5.9818737119199	5.68963245842224	6.03247752368955	5.84996088006063	5.65582475206548	5.61933651395326	5.49398273967772	6.33276399549381	5.21232879372977	5.24946977289444	5.24654850964278	5.14410917794087	5.61822970489592	5.30666037337609	5.48140860874629	5.36454246187468	5.48632033277385	5.63845288748603	5.50460237563894	5.52081229295742	5.46148488316934	5.44128059404014	5.64995242878279	5.23734774939735	5.34835498608617	5.2886617137096	5.50389964519045	5.16133801738643	5.33585137223803	5.23066331928759
HBA2_32600	8.96932981322775	8.54149446582145	8.47109855182121	8.27709410588645	7.94744256725548	8.76159482013965	9.23981069844308	8.23048291953162	8.58540152529074	8.95898558171174	8.73638276739251	9.25498639859886	8.41790772376716	8.54688171823819	8.06491221716026	9.01036584105787	8.40018723236314	8.08118320191024	8.36940724252602	8.24655885168992	8.39994733085341	8.41530099138047	8.35301676100626	8.85093500041223	8.50436819749011	8.11334774082331	8.90341753325482	8.37556118203514	8.44083752602988	8.38319971797861	7.8523572514449	8.75856647810076	8.08080401367072	8.11814436256516
G0S2_32729	8.95360423652854	9.19606692067527	9.08246101261065	9.44876083350873	8.96664941795845	9.33919951983681	8.75723444075067	9.08149554341376	9.11668538524219	9.05524882909355	9.35564693845632	8.83562971491648	9.19606885174746	9.07413056940451	9.40826880325197	9.13441291683349	9.04165380820872	8.93772033821903	9.20241571108315	9.3556808057982	9.45227013716168	9.40677376376443	9.12981890179747	9.3628748152287	9.34842152212135	9.18401701128462	9.28203224378692	8.88829230931172	9.55250557745504	9.45080319661097	9.19600449559762	8.97725703276683	9.52831558160838	9.2554826300567
LOC501110_33182	8.37427108743665	7.94039270749469	8.13447497695449	8.08031209277341	7.74606710914774	7.72438647706205	8.44769429275574	8.55588283795231	8.01475818014697	7.9325072591854	7.78535424174591	8.16498687535677	7.67950586153613	7.73215942185031	7.76969684644998	7.81039076167636	7.5563093253288	7.5332796848762	7.56368877159515	7.64067449060343	7.58407109805719	8.09351662352757	7.77149620467811	8.17715085101952	7.71816734455806	7.68418130921029	7.54705126854795	7.52673754433564	7.74437749070558	7.87275161593769	7.61259461751273	7.6914617684482	7.58922748622378	7.67896714354512
UBE3C_10127	4.58579121447912	4.38338801834333	4.10971882714373	4.21810781195287	4.23048680069541	4.25366307401001	4.6132435803125	4.04737243568354	4.18685684231285	4.3992037257567	4.31925900338143	4.38548508729542	4.34835180450994	4.17757357204717	4.41662477457485	4.3225419163439	4.40518558652351	4.19393425375031	4.34117147694796	4.51896347056808	3.71262886169549	4.0106990608162	4.06492663446761	3.93786322110164	4.05177091032453	4.52249386310143	4.50164038791607	4.14655205741069	4.32024701671548	4.28252309469034	4.27623708016746	4.2230543386236	4.45203691191653	4.37675931194519
PIK3C2B_9480	1.54488882837746	1.34956045970096	1.67711426337151	1.59501193557444	1.63954597282868	1.5890010118369	1.3738057894033	2.1239058156967	1.41452824540054	1.81252272838723	2.02510156581545	1.72859299128939	1.16602430262691	2.43387635657734	2.32705293604273	1.14958085071432	1.91284134061768	1.73903427012054	2.14584738865787	1.14936075551711	1.72540260240163	1.44778909352382	1.08680840816475	2.03471143801447	2.09793605069505	1.71109891902778	2.1521252749925	1.95913022966975	1.69267446426795	1.81813844498136	1.65555472603099	2.1930315948708	2.06449003282092	1.86726557697984
PGAM2_32589	5.46436951563396	6.16405700882943	6.53031528214312	5.93195920529626	5.50554895941366	5.23085837105257	5.21751677411727	6.30542941544386	5.98155784127167	6.17371091717239	6.11409457537446	5.50556244835548	5.91535313637613	6.01036011568307	6.05796901166181	5.84644657493595	5.34151067870466	5.66680997360455	6.05091517803637	5.87927456979567	6.06051505775465	6.18403663725149	5.92062493920333	6.17473350187493	6.08426973406219	5.71551711371774	5.20650883985666	5.69925794102016	6.43474193190472	5.87566463009966	5.94493795034335	6.25197953990009	6.31787941115811	5.30985652977786
DCTD_8442	1.18811216167954	1.84019111344097	0.5256432715918	1.84735164141074	1.42896890764148	1.38223988071013	1.76013558166957	1.9777867107303	0.637138940410974	1.17394600504977	1.57850568510269	1.91718480350523	1.04699472682224	1.19857425073443	1.52354691881142	1.29994395087305	1.41104645036986	1.26475850838761	1.43976174838357	2.01627868913767	1.72540260240163	1.44778909352382	1.92982534120955	1.34976373688251	1.79107379337168	1.71109891902778	1.30821628208647	1.16210180457009	1.87933908035686	1.11501039314588	1.11966754707618	1.08963804919202	0.675171360353668	1.37241866320223
PGRMC1_9467	9.03936298472313	9.47667413617834	9.60067648768843	9.50716655247121	9.49505513465122	9.64737523264213	9.1925212285855	9.47104667212607	9.5151050308573	9.41430982657106	9.34526933494106	9.12827883895423	9.31071778942889	9.22350633235269	9.4547168989972	9.30140829652025	9.06791104942654	9.26057308040605	9.37794151334147	9.43779704630707	9.32184362227369	9.24261178951963	9.22773462403077	9.366264243808	9.37361518721265	9.31512760401817	9.2636688038379	8.8807351137912	9.45261688783631	9.1733666008082	9.2377131684577	9.27702067569169	9.40165457774309	9.15182296204919
C1QC_8170	7.10981845892104	7.45912793094599	7.40392676104101	6.84599752996166	7.41154667098218	7.45723012748086	6.79719023305527	7.25722051677844	7.07481885520758	7.39663883328519	6.39672025639725	7.22459657239078	7.21253269060084	7.12760913217086	7.42309298732042	7.33843554400669	7.50231932037119	6.98630470089481	7.08618824163804	6.58520531648552	7.04337275465587	7.32939684593124	7.22819153026993	6.67863676989192	7.19567066457963	7.25725360099502	7.40347314217446	7.18197157294003	6.90951370827022	6.9722791029823	7.66911633158342	7.36437944976766	7.36907553095385	7.32900744189303
ABCF1_7945	7.80803687957684	7.95096333091001	8.03884706792625	7.97664436990778	8.06608121123529	7.97065901898066	7.69143398488672	8.06844719633769	8.26180466059305	8.06924890952912	7.80062675334068	7.73761435841852	7.91015921174692	7.95333093542577	7.91926603750262	7.95767112967391	7.95877758756033	7.82120387607112	7.92438163770812	7.86831496743481	7.85234667889591	7.75570985777597	7.75657598643445	7.7721026552576	7.84195545128001	7.73126072748735	7.75196661525599	7.76156255627287	7.74287465063476	7.97211615853464	8.03441977945964	7.94035909463897	7.83400766290479	7.82316007999815
GAP43_32848	0	0.82714618255037	0.91008071957349	0.365927674981279	0.884614373437323	0.850690503011585	0.483243884508248	1.17601725754567	0.637138940410974	0	0.23952062794809	0	0.438726206550889	0.82950574911531	0.850846287741393	1.14958085071432	0.635150673348056	0.553481698015876	0.279881405992358	1.14936075551711	1.10659084585468	0.518005512641756	0.64341120757697	0	1.15727781295826	1.53360537798255	0.577360921590329	0.868071479481549	0.532577092014971	0.829695715341862	0.257607881170368	1.08963804919202	0.675171360353668	0.436290387755553
PAK6_9419	2.75562416011916	2.03445854531609	2.02751758978616	2.3339790437281	2.70060880441307	1.5890010118369	2.31580751248298	2.1239058156967	1.41452824540054	1.41956034125013	2.31417644117282	2.60665494091183	2.24238125468015	2.79858686345189	1.87912881595772	2.96782673163526	2.64488290356796	1.83670302427985	2.45838112114504	2.55400515552565	2.33249795723847	1.65986569174519	0.64341120757697	2.28444293816428	3.26491667655723	2.36993698922297	1.56971907738832	2.10463376656082	1.87933908035686	2.23027210225077	2.50890416249506	2.30705607780193	2.95672197501396	2.43669675859156
ACVRL1_32420	5.8067722480951	5.9698350406956	5.94629559584914	5.65447604167102	5.9624252795732	5.97404778479342	6.05854894633078	6.19401933668095	6.3780918090023	5.86715793582782	5.84618984173151	5.94551329229251	5.82779135603453	6.2153720876683	6.24281109282415	5.86466240083113	6.22037431751657	5.79991423966964	6.11470703971658	6.24634322486341	6.08523329886795	6.11378228247696	5.8798985469742	5.94015381400367	6.1771402292698	6.0485610109963	6.05423195187102	5.56738433217451	5.93205413511497	6.3919376680078	6.12948234460027	6.12169002893651	6.14616665904772	6.11905293377477
RTP4_9766	1.95483793683669	2.03445854531609	1.67711426337151	1.84735164141074	1.82326559494659	1.93046237921956	1.3738057894033	2.3780689970205	1.68749404811	2.1210417816265	0.928276743607398	1.91718480350523	1.64728800252459	0.602220229449229	1.38245542353954	1.67504346571618	2.20011184499033	1.52129860503428	1.04996205439795	0.686234209689199	1.10659084585468	1.84472520569776	1.69958386129068	1.34976373688251	1.79107379337168	1.33117061103099	1.98283977409535	1.16210180457009	1.87933908035686	0.662645622959686	2.17597380026484	2.1930315948708	1.76007004559775	1.37241866320223
GTF2E2_8766	7.38827859984834	7.46756630889695	7.27063906332774	7.29903243570946	7.29198909873064	7.23290702210811	7.20768716050215	7.35295505349453	7.42172189466818	7.28872711509137	7.33102329558856	7.23792776913248	7.4392086739371	7.34316684819708	7.33728040618112	7.30769685982826	7.57107137394208	7.3958265908506	7.40508040321291	7.43770262149693	7.31297903209233	7.23740168770762	7.40125008249459	7.48150694603192	7.27803453821061	7.39031878216129	7.46504280808149	7.23232570039976	7.29922665344262	7.28787639881985	7.34584180519854	7.40975512804962	7.37600302763539	7.2757573081774
SQRDL_9936	7.43432926245154	6.64892729824856	6.62330679139721	6.65255759644814	6.68021922538159	6.50104209027402	7.9523779617126	6.87400772480003	6.63339933313823	6.59211713398492	6.77532434574317	7.43600283306705	6.36436616875722	6.83206859591867	6.39290790036838	6.79322204869806	6.90588622974716	6.53013867835064	6.75266088023715	6.50039508056725	7.01792033777238	6.60481634775839	6.40498318893494	6.60595078599714	6.53070908935613	6.63176447646949	6.32608571203541	6.53934785180321	6.45691043952292	6.65933552008307	6.48791476447491	6.55288409125049	6.60998244468823	6.83733400731046
SMARCC1_9895	1.3775013080912	1.02306356796521	2.02751758978616	2.24890830502445	1.63954597282868	1.93046237921956	1.3738057894033	1.9777867107303	1.41452824540054	1.81252272838723	0.928276743607398	1.25606061542508	1.4735455532907	1.61927395659928	1.77005760906089	1.56051486595784	1.07464236318545	1.63427020625046	1.43976174838357	2.39603494405519	1.95732213985771	0.898361942091953	0	1.73251049586199	1.60909451044322	1.33117061103099	2.44070120325457	0.868071479481549	1.08152846971807	1.73635869314931	2.11217031492488	1.42884429089967	1.99419306717403	1.72040265476281
LOC686151_32901	2.06913835718063	2.20564411749824	1.67711426337151	2.06205615950446	2.26550283186511	3.1096875992496	2.19564661138559	2.69107097998809	2.11485041788337	2.68792946186562	2.64094687248616	2.98952663213256	1.9423293011492	2.3630049945486	2.32705293604273	2.29254082291027	2.20011184499033	2.9158508894246	2.51351391797722	2.69637257578788	1.44892364589805	2.52399252787341	2.59888045685411	2.92257679816356	2.66256286408836	2.26007646005685	2.3036165638245	2.03371557276259	3.43606020972684	2.10553375690727	2.11217031492488	2.30705607780193	2.62577289280278	2.06284186239484
RSB66_32897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618901789486117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL12B_32708	10.3779540834115	10.91340496554	10.6400453784152	10.5814999798991	10.6692210170202	10.7153060942661	10.2030230268084	10.6568243531039	10.5762997107141	10.7446841512204	10.7428422480349	10.2576282043769	10.6540536904937	10.6566132005627	10.9582189339349	10.7195408059137	10.795680127485	10.7703646845526	10.8117534204911	10.6907133574165	11.0480912047271	10.6148960982672	10.6218456782407	10.6963369722486	10.8662270274508	10.7682658683297	10.8768206766984	10.5267516089135	10.6942580107633	10.7658693577295	10.7586376692591	10.5126407574313	10.9419369743742	10.4700751047205
TPD52L2_10067	7.55448942657368	7.7649392892242	7.77208215449856	7.7841088221522	7.77701152178885	7.70229649227157	7.2308007732836	7.69447405410009	7.87502323767156	7.70242325090831	7.59094276722711	7.32794844391403	7.53769737093079	7.61695468872429	7.75367135430342	7.82906460294598	7.42781090692093	7.3958265908506	7.65540255106747	7.73855304770956	7.87733002055995	7.7236366575576	7.73008845115663	7.69062964031864	7.89760253085916	7.66275362713361	7.76834125331501	7.47414142585356	7.71248433927172	7.78395343290471	7.73546722011908	7.67429948370696	7.81883492710254	7.60370102066004
ALAS2_8019	5.50555435406186	5.06674534185001	5.32632892667633	5.02100848931935	4.67479171627281	5.99236918573722	5.17047500312209	4.37382238435044	5.57411104391943	5.61933651395326	5.68334519667672	5.64552137396441	5.04380978360441	5.55785534602915	4.63452965357207	5.45585322199349	4.9862765340634	4.82558020133268	5.32838408866719	4.85885556525405	5.08197083731181	5.4229561401523	5.16370500446026	5.55685667295059	5.09675819727771	4.49850373093137	5.78484156391582	5.29912724062943	5.14491643190199	5.22262159124175	4.52925342901202	5.40488836496745	4.78954461489438	4.92167466345997
UGT2B1_33224	0	0	0	0	0	0.487159002110135	0	0	0	0	0.444879717402269	0	0.438726206550889	0.602220229449229	0.618901789486117	0	0.352250015599924	0	0	0	0	0.518005512641756	0.64341120757697	0	0	0	0	0	0	0	0.257607881170368	0	0.483217417431435	0.234575238681164
DUSP3_8504	7.53473052152026	7.86733909540163	7.76043042075751	7.98817329425122	7.90986134100257	7.76224830675717	7.64343508156582	7.84431700662172	7.84398158162534	7.79781719761129	7.97954314456866	7.45134423968233	7.75502962733121	7.54474248403987	8.06635457568493	7.9043708047377	7.80670606583639	7.76027514892298	8.01433508711115	7.94163062726223	8.01234361411351	7.38638048703759	7.7490576116892	7.8732417065172	7.98193292420232	8.0362925353	8.06462183719396	7.30564844982197	7.89945964219418	8.05140232488429	7.97176124722961	7.97311631498579	8.0850378143415	7.89982031354089
NRP1_9366	8.04821262803473	8.07211490216912	7.89173219542472	7.70247606491191	8.00560767486927	8.09667312683277	7.93371753640804	7.82574862717555	8.07837657276725	7.8641428531475	7.54981948317871	8.21527914490519	7.55006190447526	7.65081964710249	7.65166946237891	7.63046647663809	7.86263039750988	7.44891787714894	7.5587825910847	7.53092548328642	7.6098546024674	7.89575001807519	7.76032053186765	7.55760280350401	7.50995957769924	7.62447188822174	7.69828274485836	7.608316454324	7.52235532286161	7.30038055180683	7.3834892002799	7.6104901493685	7.64907307755999	7.51457275014931
MYL3_33076	0	0.82714618255037	0.91008071957349	0.657566882550548	0	0.850690503011585	0.844599789220967	0.505728857009125	1.68749404811	1.17394600504977	1.28971792056558	0.945321394325514	0.616461788974484	0.602220229449229	1.38245542353954	0.572790468338874	0.352250015599924	0.553481698015876	1.43976174838357	0.686234209689199	0.656890781549972	1.44778909352382	0.64341120757697	0.827292174740882	1.15727781295826	0.463640104017475	0.577360921590329	0.270595142445617	1.08152846971807	1.11501039314588	0.257607881170368	0.460552589877294	1.13328261929762	0.912880834176158
