ID	S1P3_E11	S1P3_D11	S1P3_B11	S1P3_C11	S1P3_G11	S1P3_H11	S1P3_A12	S1P3_F11	S1P3_D12	S1P3_C12	S1P3_B12	S1P3_E12	S1P4_D01	S1P3_G12	S1P3_H12	S1P3_F12	S1P4_G01	S1P4_H01	S1P4_F01	S1P4_E01	S1P4_G02	S1P4_D02	S1P4_F02	S1P4_H02	S1P4_A03	S1P4_C03	S1P4_B03	S1P4_E03	S1P4_D03	S1P4_F03	S1P4_G03	S1P4_B04	S1P4_H03	S1P4_C04	S1P4_A04	S1P4_G04	S1P4_F04	S1P4_D04	S1P4_E04
LHCGR_8997	0	0	0.765903952915332	1.20741587213196	0.776367001797585	0	0	0	1.52204419105598	1.11872613488448	0	0	0.842128158780853	0.797663269534202	0.908459010658217	0	0	0	1.22717996644395	0	0	0.797153097340106	0.713543792055367	0	1.28568777647043	0.318164587305613	0	0.366618568449949	0	1.04223018814417	0.34265506779713	0	0.327485412162391	0.738652868354834	0	0.621744703916508	0.721115997027805	0	0
GNAI2_8724	9.05604464430529	9.56506504477574	10.0857040432071	10.0545301659798	10.5940111163685	9.08925600142999	10.1472420873765	9.42225776264764	9.74859111087225	9.8049428969291	9.92951128793315	9.89244740643115	10.0083096291498	10.0733611869302	10.3702248495474	10.3944536641504	9.6245597878479	9.6573357266057	9.96400931171886	9.82893398961555	10.0576572672704	9.83058742911367	9.93936630655818	9.70013905002897	10.1210658834296	10.0295883637607	9.89715361564139	9.71879516004568	9.67607266358454	9.93374921639622	10.0306777779149	9.68858476884938	9.71535490394118	9.69187667242695	9.2877417360628	9.81660732369115	9.8216921165347	9.62519823575392	9.89661110393658
ITPR1_32307	5.99714578038639	6.3613689938517	6.78486876179001	6.75091150021289	7.20091338309486	6.08563794082477	6.02246413975511	5.81973931153433	5.8274358044999	6.3751889342721	6.22082645702549	6.46945286894987	6.76561694756565	6.91851795697365	6.78959803589302	6.34888419964165	6.07458947975485	5.73247293677225	6.1980780652674	6.31136930856574	6.57219109173137	6.07446665432255	6.31648510223256	5.96476450859587	6.58356189134504	6.45703086914791	5.45923952010466	6.3929517531372	6.35136095073621	6.26205206312265	6.53844884374191	6.52291963557844	6.44510798660439	6.16065998029559	5.47894404614525	6.54107599147764	5.96816880801043	6.52744185007632	6.55917486675026
DHRS3_8468	4.52392119110442	5.9921633492405	6.8030816670693	6.82774702119635	5.58633262516559	5.34802738150414	4.44802932925089	6.01175878369496	3.69829102722209	6.42193389276871	4.62958794480618	4.62384440917306	6.32677576814189	5.90839665790788	5.29098529563481	5.09559665647387	4.74334399899476	5.64493657476327	6.7497568134696	6.01303909373641	5.36115750187381	4.70491278007828	6.58997694160784	3.95819163358578	6.71279159824022	6.44482362940615	4.97234390677651	6.35265830927095	5.45840360537599	6.6020135132171	5.18537655693269	6.32502978520466	5.71354503675518	4.27701529641333	4.20473989499293	6.48143658423405	6.27645741986962	6.28244373898259	6.61238629106119
ARHGEF2_8082	2.05091099096344	2.16373661308005	1.92666003723868	1.85538092770055	2.39968336539562	1.03247601311011	2.71977058337067	1.38305265215273	2.64190101213885	3.42799880507248	2.43010333710305	1.29878922378757	3.39400805436112	3.40567705037418	3.73102603656579	3.53521505135067	2.46266604980958	0	1.88055960454262	1.27077549397426	2.49814259436775	0.797153097340106	0	1.9315965186611	2.45777690753362	2.23301410630558	2.44563926742612	1.96098359532779	2.10610754088628	2.23509303781442	2.16515504693618	1.7850614303187	2.02073047267081	1.00210878458525	0.627596821634679	1.98660824873126	2.90391886589075	1.30899941422012	1.74932277798059
GNB1_8730	5.68085335155615	4.96191973172351	5.62439404346836	5.64663402096839	6.07235317639562	5.45505777891873	5.52216341224626	5.30730901559255	5.27850280568471	5.83881237080069	5.19499133690894	5.43784272406689	6.39630897569436	6.05977097542544	6.28060294937772	5.85425810644692	5.23815158711473	4.81388911595314	5.13741241568493	5.79173918555515	5.88556703976234	5.42784479202695	5.20282214243987	5.41793482206024	5.8574848460998	5.85792452280447	5.55333761225004	5.53681103800605	5.42549535514387	5.31951933646782	5.70611171475435	5.13949566286017	5.33066407004914	5.09155355245493	4.748836375068	5.4626672444535	5.61429158460165	5.06649052985523	5.7107693780148
TNNT3_33197	5.58961762091978	5.3788104928096	3.69012616646261	2.64083967636111	3.86229589146228	3.05636209080737	5.4899117651474	5.21662654946038	4.7856589995386	3.52906668254191	4.82622829625009	4.01670325685426	3.85556867545293	3.79908301958091	5.29098529563481	4.56065173216462	3.79622528124899	5.10379995207815	3.708165567622	3.53566013816987	3.28065274850594	5.54644578543297	4.33591308652799	4.99830757640387	3.85609789899471	3.2310139531381	4.71168554800422	5.22709576343155	3.49138781576817	3.43289672013392	4.66653074955698	3.33887280570167	3.02415677460509	4.68587456056394	3.7292545915229	3.71386463570991	4.15865002491396	2.86397999777106	3.16539328163805
NUF2_33136	2.05091099096344	2.99303619331524	4.21030140209076	3.52028283881372	4.12057433983599	3.37986861715989	3.26836046096993	2.54215649288489	3.31983316026184	3.13919818702209	3.79802620798903	3.82191518205501	3.59666052608625	3.76030792780386	4.03105912172507	4.19395567150352	3.41539492029175	3.22447271605277	3.1773654449235	3.44498321958932	3.59009212649887	3.5017400914684	3.11735034125805	3.30938606069479	2.90128616393302	2.07301965566225	1.6887778684511	2.33644979304449	2.49246697005135	2.06289059344033	3.33842413412233	2.3855639735349	2.02073047267081	2.74054869607132	1.66900729942735	2.54809481218398	1.55844893508529	2.23089190297548	1.61671349253595
PDIA5_9451	4.52392119110442	3.65563375710518	3.43377290384322	2.64083967636111	4.12057433983599	3.05636209080737	4.62179690562141	3.87476466786521	3.56772389329996	3.47941760057456	3.9742661557767	3.32960929491141	4.00550420663991	3.50283554738915	4.1427197950749	3.62052575820864	2.76587114506144	4.38015126824303	3.37679394640803	2.38921902786968	3.09686245396869	4.16722796723709	2.6132057282138	4.43573894104016	3.15524792690821	3.30491445409488	2.93950958586947	4.0551674859497	3.21151121188635	3.20326657623777	4.20364999273909	2.66390252511741	3.31017311032576	3.46326348267067	2.80629972126753	3.62216113845945	2.90391886589075	1.50950354760039	3.77566039604997
XPC_32852	5.76666092801993	5.60199644100914	3.97353205056997	3.60033034925528	3.54747246437936	5.01640521340649	3.51265729679865	4.94259136019941	4.68426310790328	3.0737903943456	3.59722108407235	4.0678461284602	3.59666052608625	3.12960864754685	3.7779007361455	3.07301224486133	3.41539492029175	4.70267991134959	3.4670407179426	3.53566013816987	3.09686245396869	3.40458898063033	4.08709617078054	4.12263118342015	3.51416938551103	2.8416884688193	4.79108571551665	4.57633217397669	4.10399095110084	3.46785108624203	3.13332631394901	3.95005724592776	4.34813675157158	4.39633150291079	3.7292545915229	4.0076061211412	5.34183844799002	4.10891416472066	3.42536253347902
TNFRSF1A_32996	3.38280919007388	2.76579594669585	3.60963226224699	3.14656047385098	4.43773074700581	2.8625885035717	3.48019002033778	3.17647968649326	2.95216900180174	4.35937058951982	3.12860015332479	2.94804512447787	3.85556867545293	3.94453289803577	2.92177835029992	3.57850089635829	2.76587114506144	3.05371107557136	4.25585611709259	2.87933435272455	3.84474025334235	4.04361082619217	3.57010613842329	3.16594167299661	3.72496140410077	3.95957188244763	3.07258313997457	4.02983697325319	2.8639453228306	3.74932536265435	3.29967105080398	3.46044367973037	3.27262454001828	2.50597199209308	2.3469340752953	3.77191412238104	3.02379182864306	2.53667791594088	3.42536253347902
RSU1_9756	5.76666092801993	5.79523637780039	6.8030816670693	6.70638792914333	6.68554983977175	6.29221777673006	5.97081847935047	6.06471179134248	5.99770850919914	6.24010011668874	6.04016966477936	6.05350238809998	6.29799617573473	6.43081593178578	6.51309699143646	6.31729088878459	6.15509446938029	6.53628317973946	6.39484913226164	6.36181148841771	6.66600495555186	6.4722047685029	6.35081945947953	6.23116947199675	6.72510002694262	6.55871170664352	6.21696992501348	6.50289495948558	6.49044289314241	6.46599437597461	6.47029011541705	6.34490212194124	6.20710726695231	6.00414873442907	6.19399007651156	6.57408043641623	6.17652698573398	6.72678277666615	6.75329460885756
SMNDC1_33297	9.48735367609131	9.83256300858136	9.67914339137054	9.48085852511934	10.0365302603021	9.46074859688346	10.2095317735038	9.33693262788369	9.85798566836471	9.81998050021902	10.1873239263935	10.0608730622465	9.86972434316482	9.76480443594887	10.0209469591203	10.301037205324	9.84281414998464	10.3546473027477	9.44089763230124	9.57470655862759	9.74723291453941	9.96869056082648	9.31076897211933	10.1297217716818	9.50474387531243	9.46895006281065	9.61841069371101	9.32220771561098	9.6080428965626	9.527640468172	10.2261058272079	9.4566671922604	9.87185870710306	10.1619787830686	10.0220203519298	9.39403909857248	9.30809722086042	9.40153500932652	9.65331699370128
CYP4A2_8426	11.1668075150971	11.2143337390101	11.3331565112265	11.2127008640867	10.5125819118537	11.4629574573693	11.637175458209	11.332112174487	11.372508707466	11.3655311557541	10.6894603013335	11.4008117782904	11.3356054703693	11.5460789948701	11.1321571966299	11.3357796670992	11.0281005778289	10.5808188371523	10.9244917582835	11.9810804865414	11.6612652614416	11.0769200958295	11.4887560490443	11.6575331795657	11.662602995798	11.8380976678155	10.0632916828665	11.7712812223329	11.732224492367	11.5413807923641	11.0756834145526	11.8597415400479	12.1223886757599	11.1884681781831	11.055345574732	11.8554955599032	11.0753233743864	11.4236040720491	11.8396224939763
NEURL3_9298	4.70870611406118	5.33800975055047	4.36542540731582	4.53959427275959	5.37956194889271	5.23241576004381	5.22187411041158	5.47318002525978	5.8274358044999	5.43215274919962	5.3491557015434	5.74330050231109	5.25763502894908	5.23054988075849	5.17319061085374	5.12509100322855	4.25167198205638	5.99097775589769	4.86606106318045	5.23785891142744	5.67194271846437	5.35170298639961	5.15180478588658	5.53932842558348	5.05981411558241	4.90057606585269	5.40978414655067	5.28176794533761	5.33388340428353	5.08072888276164	5.45595540432225	5.25322379379843	5.26525599052495	5.33801088499894	5.39734743257574	5.48886506027708	6.28847572934293	4.84332098158445	4.87499783694903
PTPRCAP_33252	0	0	0.765903952915332	0	0	0	0.326520639244483	0	0.458797111146622	0.475621538484394	0.331355892843403	0.369655921932072	0	0	0.524585028809935	0	0	0	0	0	0.661017121652654	0	0	0	0	0	0	0.366618568449949	0	0.338968793045271	0	0.530857339942197	0.594212838919534	0	0	0.854476351671545	0.721115997027805	0.453569304481164	0
HAUS8_33304	6.13259450049064	6.3613689938517	5.72334553148062	5.9513894629419	6.45882641243574	6.12938819054764	6.56560693695563	6.38925923957176	6.34863983061732	6.38869989895676	6.71141940790127	6.78047615629185	5.83998924687099	6.30848529833257	6.60044557882878	6.71653974926105	6.26800829711025	6.50347775428083	5.26867768164706	5.77322278575315	6.47184990026066	6.62017988180699	5.20282214243987	6.6902776681557	5.65622888084367	5.60352189762578	6.25946810563533	5.42466891549722	6.36877621942357	5.29052445608619	6.43496390449433	5.33498637440243	6.19712056149641	6.54332805067772	6.33214280728632	5.58914338388646	5.79364526816362	5.97025143036653	5.73496447198184
DDX10_8452	8.46389887128286	8.22488577251545	7.2704849241269	7.15378032479689	8.24428003192226	8.17775236782033	8.27895255268439	7.69243537279086	7.38892957434648	8.02188426573451	7.99617620888724	7.33910708767077	7.83606795959549	8.5533558973629	7.8143170842303	7.73857547946857	7.49864307700767	8.05534176661373	7.45953124002648	7.24293744222282	7.67948113023428	7.65568028176378	7.30740566490597	7.90842594392024	7.43028037461181	7.22913628773323	7.43443279769002	7.41890222693086	7.49037537498097	7.49005038798623	7.49680648313626	7.24375072560833	7.19229153749261	7.37342284702568	7.20023287733776	7.17026677221504	7.8036187249174	7.24531531213405	7.50770581841
MAPK1IP1L_9189	7.51832404603426	8.46170295132471	8.49034058564909	8.33278640461231	7.9269254718275	7.91571406863131	7.79420376577754	7.99943165833686	6.97353858347346	8.12032693335821	7.17032773099364	6.90171317479769	8.3730949668021	8.03941583582255	7.50169085725494	7.29205468713862	7.56399112483429	6.96761440565289	8.20637510277941	8.09640986829268	8.32227588744906	7.30490749042083	8.19358055951908	7.24849106091804	8.18810522046449	8.12708287739461	6.68025581813701	7.92236624666672	8.01944064837003	8.17439803817666	7.24729756253773	7.90331617914587	7.87607939912373	7.07385669112548	7.02718670729107	8.09023096521331	7.68133584555286	7.87783550576069	8.29988087350778
