ID	S2P1_F01	S2P1_E01	S2P1_D01	S2P1_E02	S2P1_H01	S2P1_G01	S2P1_D02	S2P1_F02	S2P1_H02	S2P1_A03	S2P1_G02	S2P1_C03	S2P1_D03	S2P1_B03	S2P1_E03	S2P1_H03	S2P1_A04	S2P1_G03	S2P1_F03	S2P1_E04	S2P1_B04	S2P1_C04	S2P1_D04	S2P1_G04	S2P1_A05	S2P1_H04	S2P1_F04	S2P1_B05	S2P1_D05	S2P1_C05	S2P1_E05
B3GNT1_8122	1.16220520435311	0.769944299578219	1.07841242288333	1.05237412971603	1.09849444995027	1.27335927476254	0.737679568586886	1.00713181268945	1.12894632682129	1.06558857524233	1.33345314707843	0.993338398380167	0.449496241494295	1.0261917807667	1.54068682346474	0.787770289747647	1.22332790798899	2.06226794857923	0.819977342525647	1.24195355089094	1.32287178061719	1.33411989223453	0.472989352848668	1.36692534555406	1.78010439816423	0.616623592181538	1.54062048138402	1.50640982271834	1.44429431473109	1.5467323335641	0.812432637762676
RSB66_32897	0	0.435737363688059	0	0.620088987074699	0	0	0.531063959150216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252076014909221	0	0	0.279180272867679	0.324299919737675
CCNC_32560	5.98441365956685	5.92937288390338	7.2913046531717	6.35900218766051	7.46799059000213	6.01738059486752	6.3095950303344	6.01963270826343	6.00332887356722	6.05704764092582	6.36986359856193	6.33848560199564	6.39202335674472	6.60596278807741	7.10012463567237	5.81267072516818	6.79386997449045	6.34818621268841	6.78723775081096	6.7108632392009	7.13378555608224	6.70055172842851	6.57703196147402	6.37160620442305	6.93708826563099	6.17911018666607	6.9380008843485	6.87772017380456	7.40998144615346	7.26756592602139	7.97322278596249
ZFAND2A_10197	0.498418535332342	1.63951550584733	2.23441039389992	1.05237412971603	1.43933948144616	0.959640382085726	1.68928676358091	1.00713181268945	1.41239424587121	0.789672833065017	1.7137297118868	0.993338398380167	0.791711314684877	2.15557775343164	2.75017539973543	0.44699946947668	1.50355959614858	1.37195560232257	1.33956872292777	1.37446464421985	2.00117951074426	1.56357282592217	0.828603110287606	0.706359220904188	2.45798308085272	0.616623592181538	1.79989745736935	3.06420799541895	3.01371994026608	3.99506503213272	3.18043672686169
SLC17A2_33216	3.86966589611679	3.84788419041396	2.79267327769352	3.34034715431151	2.80568116015901	3.01545972563289	3.6518962054864	3.92017492277362	3.35875049038705	3.22956447639367	3.5874096980176	4.20975685639062	3.66653246006236	3.54991040565496	3.56310140326082	3.57241230953265	3.27448597008019	2.87830289288654	2.97973351435948	3.33646035672031	2.93547888524559	3.14133437703639	3.90374874992497	3.34474011386433	3.0537249262907	3.67041168057881	2.8679649786994	2.12935106037103	1.9518965922835	1.74353954164516	2.40189370900153
CD74_8252	6.39138104677534	6.67520573797454	7.80311209075941	7.33826848704826	7.95308208096632	6.6804466351597	6.52009012876355	6.98853053545733	7.26124362243953	6.18537531230031	6.45356578672965	6.44075541010566	7.56704864044133	7.32149195570634	7.50074979619261	6.30539516605252	7.27153198729864	6.49088861829275	7.98844336901001	6.30871499891325	7.34268443413061	7.59650673864492	7.27458829571447	4.98351986698112	6.55571187935857	4.90996025761007	5.97839858423186	5.68148463724848	6.77149532385347	6.94647905713567	5.62628990073201
VWF_32396	1.95926908469852	2.06122934202923	2.11607627866511	2.47618590163149	3.53071104421573	2.10664569984769	2.55947689268383	2.40384656438015	1.94439930342751	1.96891265529039	3.10437975359307	1.40670567992253	2.52414481772697	3.04552821209344	3.21315474028654	1.96555042369821	3.08890708798801	2.38825322031754	2.66849311240329	2.78989726354429	3.35393500937714	2.41854950302795	2.88785877695254	2.52044968128257	2.80583736999233	0.847935869044255	2.32461233601836	3.55327361028738	2.87015194609087	3.71916104398132	3.73885204787312
EIF2AK2_8539	5.05258131434645	5.46000336182095	5.05483196994596	5.78748386961348	4.79809263085549	6.03827190300133	5.70526916601178	5.52961887064927	5.99797985353488	5.63870293998177	5.39373836818216	5.17023692159164	5.52244160630446	5.7043452892895	5.14437010245328	6.05259802547677	4.97121084818087	6.09242509288431	6.24806171925564	5.45206240639542	6.01596721429924	5.85641190170161	5.58333493076984	6.01086848144759	5.90665148572924	5.96179682452288	6.37337862873531	6.2337067084761	6.25464220431052	5.78738850308517	6.52344396159185
BCL2L11_32608	3.00275487370535	1.79419284271188	2.54037808586253	1.88160585409051	2.74557204521292	1.53089481268588	1.58615226186541	1.91733856069235	2.26254337313953	2.21518528837266	1.87187908911501	1.57607351214896	1.83144900284985	2.36360969843479	3.30891497297685	1.06323116402557	2.32323760641966	1.64044302958667	1.72077524538905	2.92569533339665	2.76384152876706	2.8247403999395	2.22830569798455	1.81832902436088	2.76667373760535	1.22231394406266	1.87690954339458	3.59049781226173	3.20538838538736	3.46398121577717	2.96449686061096
KEAP1_8957	2.46970519821562	2.65283742593915	3.68462250370445	2.60909652655942	3.25698551649924	1.93902912167843	2.32335569056515	2.53532602885385	2.18934025379017	1.82797685402149	2.65996560661907	2.86294332166127	2.69676175832855	2.36360969843479	4.184595124684	1.66866951177835	3.29915089275278	3.24343483341768	3.04807808363973	3.04980346222627	3.83796371760437	2.5845493768677	2.44937608224014	2.52044968128257	3.2078742575008	1.64760475074526	2.8679649786994	2.95427313337609	3.26400849873446	3.34776810930025	2.40189370900153
MYL2_32406	0	0	0	0	0.36213632753897	0	0.737679568586886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.953339823992747	0	0	0	0	0.279180272867679	0
RPL19_9731	9.64445206864327	9.83252755038574	10.5631266547455	9.84805174457765	10.5954358607764	9.47665156764705	9.5873704877428	9.29091173580884	9.46754640646153	9.45606031484741	9.86482295968694	9.65377393821688	9.6127579432199	9.91811049663403	10.7615049412082	9.09511416697953	10.5102557032539	9.80771228473252	10.0775715392561	10.5601015017363	10.8801152591035	10.7033705019727	10.0501100596941	10.2937050463732	10.6296917755866	9.75686383615865	10.8397412420374	11.0089862510923	11.2447739306896	11.5818784146824	12.1193616865437
CEBPB_8282	7.61914017347321	7.19598350989964	9.17856601857191	7.23148669433905	8.73807330087384	6.70024453340986	7.14132297971918	7.08558563360533	7.92989785830877	7.70511038634202	6.89704669710035	6.69183082358469	7.15824187575911	7.50558214425463	9.12218452624532	6.02067044202806	8.52715307385406	7.13712052228011	8.03338990232931	8.11134441878802	8.04791101999645	7.94584044010318	7.13819685956612	7.32642504973728	8.42029929884981	6.79946931731702	8.54490314359888	8.85229829105053	8.25673135746425	8.88653024001139	7.57971435654345
PPRC1_9551	2.5733672590143	1.26927730252167	2.54037808586253	1.88160585409051	2.74557204521292	1.74934659942087	1.96068368689559	1.81753246636314	2.26254337313953	2.32416345728707	2.47512487649826	1.57607351214896	1.4996886269629	2.263340173292	3.11058357256622	1.96555042369821	2.41636746250056	1.64044302958667	1.8792446319807	3.16407571463481	2.46071830982802	2.09076849303571	2.16730727208812	1.53358509546818	3.2078742575008	1.8743692370086	3.07824506254956	3.47581370657817	2.83191095919961	4.21003229083187	2.71044782090116
FKBP5_8650	5.75009765394601	5.96238113135861	7.09411722891165	6.617527213589	7.91776979542214	5.70100982457546	6.29740297767737	6.85645549492404	6.47694259324118	7.38805111376241	5.92272155289014	6.61613802416362	6.51245046308822	6.810779143617	8.09149498435227	5.29043255546239	7.20782601408063	6.64383493394466	6.97887455589996	7.47404308995192	6.92552363302991	7.40815995133206	7.18702997625844	6.43090350171195	7.0185285164008	5.89225600007896	7.05032322278954	6.97593547112741	7.23237594392715	7.49631741968416	7.5816139710936
TYROBP_10115	4.22839999652217	4.55866721600742	5.92271699477344	4.32642476299062	5.4050573462808	3.78189872905281	4.51126108435899	3.68554297858126	4.64253921097037	4.02700629921519	3.94864645317502	3.79495879120273	3.8605500730819	4.71286722835405	5.64403305973213	3.43382167569679	4.85124569747122	4.36372784290701	5.20839156305752	4.61091796264534	5.44921010339685	5.23750665233539	4.53075752671744	3.92721639715091	5.09367821279489	3.40586797862165	4.97943710708761	5.41717146746939	6.06572403644169	6.16759319451988	5.27830106340291
UBE2T_10125	0.868155996303493	0	1.07841242288333	0.343106448314519	0	0	0.531063959150216	0.324785051998394	0.307309502309259	0.448204482676138	0	0	0	0.428192827029362	0	0	0.415446849331279	0.612969444817944	0.819977342525647	0	0	0.520681950132926	0.661725627720809	0	1.08652571818579	0	0.466589736999328	0.690349043802429	2.15140217372772	2.21088385533682	4.09859052475561
FOLR2_32628	0.868155996303493	0.769944299578219	0.800032775838346	1.05237412971603	2.23550076103042	0	1.35472329720941	1.00713181268945	0.560515232525823	1.29711204001997	0.464681694913012	0.411710543434033	1.06811360146559	1.25228736821925	0.710563571891122	1.06323116402557	0.87521330436853	0.612969444817944	1.5427264064876	0.541080577773487	1.83763361654226	1.33411989223453	0.661725627720809	0	1.20844867864064	0.341008005651903	1.10132572243789	0.690349043802429	0.654220679403708	2.51023129318774	1.59285346639799
MAPK1_9185	4.97898031380152	5.151980282968	6.259203732989	5.03039032608652	6.25949591878023	4.62179555570538	5.18495701909726	4.80813409931713	4.90508826645229	5.03111655803649	4.90115537496582	5.11631217749925	5.31287260633618	5.23373417259004	6.3319095086648	4.43979066936699	5.72498227180854	5.12440459827596	5.37729897801336	5.58109151564518	6.13963906598865	5.63456194699493	5.1029307272	4.81569285664123	5.39273418243982	4.7332221659035	5.19026105572184	5.53642183555011	5.52782812872065	6.07010177730396	6.24048204369569
CEBPB_32843	4.75477222043865	4.77847921421427	6.19497775234436	4.60633527453517	5.80911247690892	4.20783534974416	4.18048896610976	4.52140069283606	5.14660215247381	4.98206541925819	4.05141792455537	3.53211590403502	4.49622184947647	4.57325966450325	6.78748782531055	3.1683927402888	5.81324986034057	4.53822545533212	5.36395456831401	5.60826235569576	5.55173600850243	5.21235758225333	4.59006046099277	4.36331951776865	5.63488959988272	3.9447300262277	5.72601730041815	5.98385776875089	5.40947167217374	6.40782073079008	4.48702457603945
TRMT6_10088	1.40634981657571	2.06122934202923	2.8678363436232	2.5441712490431	2.9723005795527	2.25679939154917	2.44624155825238	1.00713181268945	2.33221080767954	1.82797685402149	2.37299144807322	1.57607351214896	2.10100123161852	2.85196820479709	3.71066007630914	1.49365272867909	2.58632654944765	2.06226794857923	2.83249028413324	2.88183438498311	3.05200885030557	2.95173978091353	2.16730727208812	2.438763511982	3.26519997104733	2.07028469057768	3.07824506254956	3.11618565937903	3.66295368531562	3.85308011939486	4.45422247364888
PIK3C2A_9479	5.07040947746407	5.70396684690325	5.47108110517199	5.30967965253566	4.96554168917313	5.44351141839713	5.41301795166101	5.15337817716311	5.16581117861835	5.3344556290239	5.50657347029991	4.92568276487383	5.15900416925635	5.13787877477533	5.33840592552458	5.20777607656524	4.97121084818087	5.54005003412891	5.42947552703255	5.22515752827849	5.17716763548898	5.01317603084339	5.25724894722052	5.85427770317164	5.06974441946527	5.81236333115431	5.55494557694488	5.66412964391941	6.14194143934306	5.30904658724944	6.01726163743836
POSTN_9532	0.498418535332342	0.435737363688059	0	0.343106448314519	0	0.558181927816432	1.35472329720941	0	0	0	0.464681694913012	0.411710543434033	0.449496241494295	0	0	0	0	0.612969444817944	0.467476835552628	0	0	0.724169881886706	0	2.26005194331023	1.92943134341453	0.847935869044255	0	3.66218313509669	4.289226164448	2.45512567590123	4.35108887302153
BGN_32910	6.12752837672385	5.93769601672793	5.35831174729896	5.44030870200733	5.150749036153	5.94178249310942	5.5699139472658	5.79533080465643	5.97638321622153	5.73066145623487	6.20128987239249	5.60162951040484	5.91220104446555	6.1597017536568	5.56865105428394	5.79390409711517	5.55106559525865	5.50684076432609	5.79029914855988	5.5108376107522	5.7079150411364	5.42432105567995	5.41643835641209	5.41585870248231	5.69349185324421	5.66093085609321	5.47049614269314	5.69008446674689	5.59786751526749	5.84746767219128	5.14076695614343
LOC102549061_32836	5.41545720546143	5.16621713767526	5.16324157087131	5.71559464797191	5.32516716821271	4.94307688825963	4.90326197386122	4.79507330647826	4.91647391810183	4.46804820196143	5.35407650971874	5.2968393382738	5.32607989758916	5.2599910266885	4.50074282024792	4.62106352870365	4.38237996834662	5.36578684291054	5.35048557437356	5.14393119480163	5.20260344279002	4.85966364610517	5.02771016421472	5.40514553048233	4.8531589750179	5.16711735131326	4.47197267852805	5.93404559993582	7.79127521159703	6.72852668182206	8.71049665643818
ABCB11_33142	8.49192453307938	8.61872831044079	8.60082727473335	8.52047539251063	8.56301828187722	8.13998845762325	8.40313261712144	8.65443799390882	8.52920234552778	8.50444223341539	8.67776828647791	8.46241701041986	8.62732540713754	8.68357131915604	8.21405732842434	8.59243548021778	8.60030536498132	8.66907206348266	8.56642271185166	8.67422043697105	8.76264511548371	8.24660780604938	8.36890413230608	8.79071017165585	8.24882969176475	8.60447801498221	8.32977357079145	9.00226375329312	8.25040266135666	8.46903564122392	8.20407288980032
ATMIN_8101	5.57383047757369	6.10961507443118	5.25009122768651	5.97773859872658	5.53503016532476	6.08921377558561	5.92722695583612	5.76215795291346	5.97638321622153	5.95905886163014	6.09301655886759	6.02393950465901	5.88568593687337	5.95795697597512	5.31553138797713	6.20242597332481	5.48810007944743	6.11463982189183	5.85849532131421	6.03102604747553	5.86484679661642	5.72625006230087	6.0227474909466	6.36609270267766	5.74980631178514	6.28156267742139	5.68912281450799	5.78144631369178	6.06159884920268	5.93061806213688	6.33810310984099
CDH2_32994	4.1634368120472	3.84788419041396	4.73169122067322	4.0506870881565	4.5395042427677	3.73147931881658	4.1263777978093	4.28027938433856	4.28666213861033	3.38858510853492	4.45290550200337	4.01721439792445	4.24127611370007	4.69373152897372	5.00834880299363	3.33343126917898	4.5965156042117	4.16518231738976	4.35875814316115	4.68934815917957	5.05215111981126	4.67563402124237	3.6818388984604	2.59775753167112	4.43293952186692	3.67041168057881	4.77330562477186	4.88439451723911	5.13107190616623	6.30249074108021	4.24001103434649
DMBT1_32993	1.95926908469852	2.17824287485687	2.44542057305732	2.73078879186576	2.04914479639819	2.39278800305231	3.6518962054864	3.47237244118544	2.79388501286841	2.52015457445691	1.7137297118868	2.86294332166127	3.11716811387743	2.78121274263771	1.82610017740917	3.52767855626053	2.11673638509691	2.52722925683167	2.27109434883297	2.14174818214911	2.89444568445754	2.23093537668202	2.99705472025385	3.4733842268573	2.84396589734012	3.40586797862165	3.39862123809646	4.56717630684958	4.38477793692004	4.39708330994299	5.81896501405443
HS2ST1_8829	5.29930942063642	5.58183515157765	5.03865782513244	5.87588504026715	5.05493702117709	5.04980724967049	5.27060487498	5.0906245650589	5.30226279788546	5.28138240318596	5.92272155289014	4.82841607591497	5.15900416925635	5.67537336488306	5.54917362809369	5.55847176037671	5.38817865426837	5.58847316736685	5.65440398245883	5.71210050038322	5.91699903715795	5.65958746866939	5.34937248785845	6.19628242706085	6.08040455928358	5.93060225108072	5.97402330145867	5.97684618014518	6.27616312653234	6.19728074522799	6.28779282225516
KIRREL3_33279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.467476835552628	0	0	0	0	0	0	0	0	0	0	0	0
HTR5A_8855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH1_33199	0	0.435737363688059	0	0	0	0	1.58615226186541	0	0.560515232525823	0	0	0.411710543434033	0	0	0	0	0	0	0	0	0	0	0	0	1.32086597607596	0.341008005651903	0	0	0	0	0
PTPN12_9617	4.25981657030983	4.58009290647067	5.31867424613208	4.07387287035622	4.99165340910834	3.73147931881658	4.2154674627704	3.65695159952187	4.23303237553877	3.92688248873061	4.05141792455537	3.44729664329676	4.1251841212118	4.1077473526243	5.17010046775525	3.22552920526091	4.67399789625486	4.57072807443407	4.67197857759523	4.66367561087032	5.1337519466588	4.72388855185094	4.45621828779039	3.98591100359441	4.7159731225824	3.16980292383844	4.60242070050248	4.99957303488814	4.69282754563597	5.1182691494171	4.9887264819729
NUSAP1_9385	0	0.435737363688059	0	0.620088987074699	0	0	0	0.589720957623546	0.560515232525823	0.448204482676138	0.464681694913012	0	0	0	0	0.44699946947668	0.222626349874249	0	0.819977342525647	0	0.515045092854322	0.28370444941898	0.661725627720809	0.395984739854526	0.458948934291537	0.341008005651903	0.818587504145426	1.50640982271834	2.48288049313224	1.5467323335641	3.73885204787312
ACADSB_7959	6.4940228852259	6.71932288492689	7.80789161649168	6.69059562317854	7.80449036111052	5.99618231426069	6.58505742537388	6.21860769369253	6.61262301230708	6.36828693527622	6.90621742504511	6.48929419892106	6.69659621170213	6.93412735877879	7.68604331917344	5.63427618344441	7.32805599911451	6.76816305121876	6.87452030737433	7.05740149303743	7.40244260357619	7.05195789083032	6.55040529437448	6.32689668754672	7.0017610872147	5.69845422905227	6.92898736019902	7.5699433479393	6.69366519003548	7.40112339893006	6.12539248495809
ALB_8020	14.1904999026579	14.347881891934	15.3348230467212	14.3494076176665	15.2665943601025	13.9612795926266	14.3020493476584	13.7000439107065	14.2045764009416	14.0927179020093	14.399440185109	13.6964128249822	14.2660768385993	14.6882559205201	15.6746310759927	13.5555985058572	15.235119031869	14.3087734340705	14.8715150531946	14.9292290314313	14.8948604010393	14.8968441647488	13.8607042815796	13.5808578554567	14.758247609176	13.259988332606	14.7408054726765	14.8078410313157	13.9253409855687	14.9648735945615	13.3747218984335
ME1_9215	5.38728507676414	6.4667134017877	7.56131974285109	5.95918075900616	6.88593695961	5.14918270722435	5.92194224503889	5.17370378075594	5.12713390897066	5.28138240318596	5.70878687290307	5.24752338731579	5.45190052846003	5.8583605588158	6.35452784618024	5.1935275835411	5.9402094886102	5.42031082978741	6.1110034637913	6.36555412925779	6.56924040780723	5.55677033916568	5.86362667055516	6.15850780536353	6.77385581885011	6.20541343417863	6.93575277722893	7.10051098396347	6.90641845101693	6.25084459888517	8.05343479745681
EGR1_8533	7.00113301489533	6.94251782220607	8.59254144520165	6.7919489724249	8.05256185757083	5.68784847407545	6.90732354841748	7.19403998448892	5.7659200257413	6.68671811272925	7.0579318468367	6.69183082358469	8.19337530008122	7.14606094981202	8.63251434441432	5.1935275835411	7.48812744415793	6.24119089936781	6.4635754177193	7.93880487033559	7.30990158137621	7.08466278691537	8.14300190071443	8.06547167415187	7.53351429496142	7.78253394437263	8.27213626417868	6.98644672561807	7.09583152940974	8.70727500622384	7.27853041906113
NIP7_9316	4.12982427434072	4.55866721600742	4.08189558751437	4.72825109708344	4.3706955960767	4.85161608342684	4.43910728373565	4.03572479415232	5.02564553128877	4.41974834361113	4.6404363687539	3.9874841570668	4.24127611370007	4.63475272791354	4.28220657066235	4.85631656627058	4.10307943918596	5.12440459827596	4.77639619463247	4.84593051709622	4.56919070184233	4.68784980741781	4.5428147326968	4.81569285664123	4.75651804826585	4.90996025761007	4.86121997350245	5.05388804360314	5.33623236580757	5.20433133738939	5.66263772503562
IFRD2_8875	2.92649795248703	2.87712297625268	3.3595575082951	2.67122538172355	3.45765635418674	1.74934659942087	2.6644677058974	3.10002470353738	2.26254337313953	2.52015457445691	2.8237912367659	2.79591613039213	2.42941783553631	2.98384927208758	4.13319561217384	2.6888588118609	3.24939202002607	3.16044560298216	2.90798956266004	3.49042814786875	3.52499775462418	3.51490463289575	2.6852123754677	3.10100699883599	3.61308383436671	2.83445830654483	3.17290718353561	3.9178612797002	3.20538838538736	4.36754419455808	4.33315969539094
DEPDC1_32321	0	0	0	0	0	0	0	0.589720957623546	0	0	0	0.411710543434033	0.449496241494295	0	0	0	0	0	0	0	0	0.28370444941898	0	0.395984739854526	0	0	0	0.386079141515608	0.819685185876578	0.714149273443019	2.09651061136562
HPN_33226	4.79821494400447	4.75982407246561	5.56441757806157	4.6685806241493	5.63781458917755	4.44533943898837	4.46840324489856	4.79507330647826	4.21470342608715	4.51478327941725	4.84503522390039	4.82841607591497	4.67201478299744	4.84014913619036	5.81687006410377	4.28712557265416	5.48272677120445	4.16518231738976	5.25250823000213	5.30205340253647	5.77161757334417	5.9043107299294	4.72316819206817	3.95686217121731	5.44328488337094	3.9447300262277	5.28514324081385	4.75921656426159	4.87311282106193	5.99963994853078	4.61124763807524
MPC2_33219	4.06015449103576	4.27316543899543	5.40952257873244	4.0506870881565	5.06726732344102	3.67923383714465	4.249617933261	3.26066490654281	4.07943443270998	3.48562692937596	4.05141792455537	4.04634432495828	3.96555656644745	4.24552958694385	5.09149035232983	3.28048877873419	4.82600740477767	4.03145807389183	4.46256949816876	4.85729977860394	4.91526459377445	4.60008403098507	4.12839694773025	3.98591100359441	4.70565631483093	3.7296070394729	4.53273295018812	4.49047937192756	4.00980943591357	3.99506503213272	4.84429722345926
ABCB6_7940	1.95926908469852	1.26927730252167	1.98716175276215	1.88160585409051	1.27895946813689	1.53089481268588	0.918377773044174	1.17784706588154	1.53564654027963	1.82797685402149	1.53608484919927	1.86476931707915	1.67508427736771	1.77350238023837	2.44760637010816	0.787770289747647	1.66408506324371	1.86671788571404	2.1519244579304	1.49582192975479	1.44156592769083	2.23093537668202	1.45729019350137	1.53358509546818	2.06474159298876	1.64760475074526	1.71854143981885	1.7885585664996	2.15140217372772	2.07127451935519	2.91714045918586
SULT1B1_32942	12.3209091214295	12.8393562022378	11.7282735705636	12.7088977025744	11.8396681258484	12.8773166287556	12.4748977656906	12.7400719676442	12.5558858780557	12.9256986291346	12.8529098378141	12.8627169112387	12.5501059886337	12.5023454439532	11.4778926950446	12.7863828815677	11.860523840099	12.6434766564151	12.1879645745618	12.6375520217548	12.0634013247228	12.0367677913496	13.1441523740684	13.5310313126113	12.0683507238273	13.5761186775789	12.7870636412436	12.2980302987045	13.1618879442821	12.1253301537506	14.4418639111449
WDR43_10168	6.11039639815798	6.16737793342763	7.02601487186848	6.50261681325856	7.48647198398373	6.61241985109724	6.63435766605717	6.19890925308197	6.57000096936741	6.3555051990452	6.83597241132301	6.71469291027813	6.8598758313357	6.82403954698524	7.83421971862746	5.9797409416285	6.81326442236277	7.03599065006136	7.3943353663276	7.64941568073793	7.42062055446335	7.40446358210807	6.99853705918046	7.1419357554406	7.30487192027288	6.68075092132938	7.38291905857344	7.68626993244561	7.77373049527042	8.27486031896799	8.34158007239853
PACSIN3_9411	4.66375368094371	5.03272582874709	6.36676763297937	5.13330021960864	5.99485379090788	4.38137517046012	4.96622847938658	4.67187918011532	5.00446212026109	4.7478291144346	4.88269016029121	4.7420302035487	5.06760163157273	5.03519840965954	6.14992505702175	3.99016400556219	5.6927669478076	4.91251640110669	5.32316437397805	5.3985934373538	5.90671832021381	5.22917224519217	5.07829041814932	5.04001134936296	5.41189886101922	4.13189888897219	5.62359352095184	5.98385776875089	6.29385520239322	6.65707439987063	6.10968054040919
PPP3CB_32635	3.00275487370535	3.91686630433655	3.80425618500522	3.82331776288866	4.03630116622333	3.67923383714465	3.92977420811622	3.10002470353738	3.71229790192866	3.17240852377755	3.79913256689053	3.30991497594381	3.28887830330313	3.63262329422111	3.90705904367867	3.10889979733408	3.84282482935618	3.39633350459191	3.88526283442012	3.87301176790039	4.02066910127134	3.99953522734588	3.16247443364725	3.34474011386433	3.87486693656782	3.0816729748411	3.82511928748767	4.05733623639921	3.9031954166305	3.97561714314099	3.86898922456009
CDCA3_8260	1.95926908469852	0	1.07841242288333	1.88160585409051	2.14532968828205	0.959640382085726	1.35472329720941	1.00713181268945	0	1.29711204001997	1.33345314707843	1.86476931707915	0.791711314684877	1.91241085654841	0	0.787770289747647	0.415446849331279	0.612969444817944	1.72077524538905	0.295759429275641	0.515045092854322	0.520681950132926	0.828603110287606	1.36692534555406	1.52240744212391	1.22231394406266	0.252076014909221	2.56300947179399	4.55876438593758	3.2540206306255	6.10968054040919
CYP3A1_32809	13.9345642810172	13.7681894617263	12.4320730490345	13.4303159749855	12.8671729602401	13.9641823046086	13.6824488919105	14.0519891220247	13.7599294998471	13.8494858624482	13.9373674029292	13.7826526369839	14.030614841876	13.4891871810683	12.8295968906712	13.8707324802906	12.8990723171098	13.7715590278196	13.0960829307778	12.8528370798368	12.7634499181984	12.6891605162724	13.5265861687545	13.4698151373326	12.7944847411196	13.2386555055907	12.5799845302426	11.3611721102954	10.1792034243968	10.534244015445	11.4608357547266
DERA_8462	6.85963793500207	6.91327323326938	7.20335079034696	6.86354881306978	7.2419140008495	6.86131841706688	6.8105538261644	6.62510848828832	6.79331369860536	6.66616250402069	7.15344844911785	6.27837159933249	6.71177007666817	7.16702595141389	7.25241465049939	6.73238603702165	6.96355554168843	6.9644045160454	7.11653202534813	6.94999236158052	7.26834880219042	7.14792904830639	6.95859246938995	7.30928955493169	7.08967774511621	6.96872251419793	7.2132493681	7.1574345213163	7.28108805193079	7.31282703351995	7.50360801682611
NFKB2_9306	0.498418535332342	0.769944299578219	1.98716175276215	1.05237412971603	1.09849444995027	0.558181927816432	1.22341227666289	1.00713181268945	1.41239424587121	1.06558857524233	1.0976367738712	1.2147766463646	0.791711314684877	1.25228736821925	2.06426766069737	0.787770289747647	1.80852418562313	0	0.819977342525647	1.49582192975479	1.92172279725369	0.520681950132926	1.11366544926471	0.706359220904188	1.78010439816423	0	1.63232199613535	2.22713827317179	2.48288049313224	3.80980709711001	3.40301616327516
RUVBL1_9768	3.60192615758417	3.84788419041396	4.84763496426032	3.82331776288866	4.70646675528817	3.62502502533905	3.7020868185937	3.47237244118544	3.54632726276717	3.33750130190074	4.23730394928473	3.65066968433471	3.93139662264406	4.32229500806139	4.92012126633772	3.43382167569679	4.10307943918596	3.98397940765281	4.35875814316115	4.51367856121598	4.65767958651189	4.46464941753001	3.88492782616432	3.89694863192101	4.56435819910876	3.86776853309346	4.25832004566165	4.80743997583875	4.95545539348147	5.43542946458989	5.47098436982054
LOC100909840_9050	1.79742186009572	2.17824287485687	1.07841242288333	2.07786502963319	2.04914479639819	2.8361994197766	2.18901979624882	2.47108356995395	2.03075022600971	2.21518528837266	3.03918122556158	2.92699421552536	2.52414481772697	2.263340173292	2.26863185913254	2.21164181268811	1.73811148174504	2.52722925683167	2.75282072514884	2.2833370435203	2.1480589317563	2.41854950302795	2.64102883673697	3.15315924748503	2.59843442233576	3.54419495053661	2.9769328070527	3.16635560328276	4.41095507084725	3.76519587687953	5.23067278031978
RBM6_9668	3.14414741908576	2.73153769556422	3.87883347785916	2.94712838953605	3.72999806329299	2.73745969942468	2.6644677058974	2.53532602885385	3.06338821413173	2.42548465078888	2.89921785777464	3.10367029354975	3.28887830330313	3.26883498292102	3.84451704457747	2.42180908534301	3.79159538070898	3.07238957744923	3.40152511917636	3.54769114100315	4.09499228893258	3.67073805824096	2.76971613182714	2.80755513892366	3.77971792743388	3.2119279603644	3.42450553134117	3.76344499289521	3.61871518476348	4.24294050865974	3.53435826001422
RAC1_9645	5.48357079880888	5.4942634816268	6.50856481612029	5.39500120604397	6.73180714399826	4.96506398755222	5.43544436104718	5.07989502684775	5.5342795597313	5.34742438182923	5.39373836818216	5.11631217749925	5.70539375958757	5.87544479182089	6.87613767888586	4.92691839709863	6.41100839536631	5.36578684291054	6.22610392468434	6.04103108080074	6.49912182089764	6.06747201879668	5.39664390600656	5.1848415483877	6.03991541388466	4.99685821306866	6.06734143273668	6.47674137647529	6.5030097909495	7.23522094369244	6.75317728537623
OBP3_33099	13.2409200052312	13.1040689590803	12.0662570173366	12.802796150864	12.0498876646196	13.5239526034571	13.5381257890241	13.7088574204412	12.9433276735686	13.4043396128271	12.9929198422733	13.7996931246816	13.3979275741835	12.9281708670725	12.0146764831896	13.2021664794454	12.3915365717663	13.2420667944898	12.7919456875028	12.3997987525376	12.0166635173392	12.9352859052371	13.4320833942815	12.3859398700712	12.2161495825084	12.3732172672985	11.3664711236714	9.66637262946657	8.5474301466805	8.89172754598926	9.11508672671106
