ID	S4P1_C06	S4P1_A06	S4P1_B06	S4P1_D06	S4P1_F06	S4P1_G06	S4P1_E06	S4P1_H06	S4P1_A07	S4P1_D07	S4P1_C07	S4P1_B07	S4P1_E07	S4P1_G07	S4P1_H07	S4P1_F07	S4P1_C08	S4P1_B08	S4P1_A08	S4P1_D08	S4P1_F08	S4P1_E08	S4P1_H08	S4P1_G08	S4P1_A09	S4P1_D09	S4P1_C09	S4P1_B09	S4P1_F09	S4P1_G09	S4P1_E09
PRKAB1_9560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ECHDC2_8517	4.8216237902318	5.07127465131308	4.82609261052238	4.61122442850496	4.75821122765267	4.73981680866639	4.60747782762019	4.93817895412414	4.52318831319467	4.80712365068675	4.70974153741475	4.86743280372079	4.63598052342266	4.91971447274156	4.86977393144041	4.65846521567284	4.93921899586062	4.45170824725613	4.47913897637591	4.70965189576153	4.65415853949084	4.38112927466523	4.6087727011653	4.53888021046593	4.82921686833347	4.56565633651301	4.53333559035914	4.60892934182084	4.30204058691434	4.85825900638441	4.81509719084845
POLA1_33208	1.67005374155927	1.99329575148502	2.70469501950537	2.52573696396769	2.10869207653165	2.17222944992897	1.17144106476749	1.88602613029427	1.76525901927572	1.95113269074435	1.9547037245736	2.01122695031847	1.49350966088108	1.45803260198468	1.77682209421057	2.08690692750979	1.00194434784548	2.08040478867471	1.28778447129936	2.18238920369134	1.54046450268227	2.51448248611641	1.50514036574692	2.62771453943912	2.08678275523333	2.26712063891292	2.54924884435236	1.75010974854555	2.63828566918952	2.58281972345027	2.52119967796813
MYLPF_32295	1.33775968477188	1.26485925030705	1.38392088544848	1.26901988631958	2.03285350754031	1.8601266342536	1.17144106476749	1.23148071288417	2.20132816057132	1.76085254747853	1.54476994924941	1.77610370078472	0.602913255781873	0.905864782734539	0.527289709182807	0.900126832939789	1.26530255704153	1.19642037126495	1.18989313939528	0.668882533831715	1.54046450268227	1.24786387424129	1.32437628108445	0.93674086956278	1.39176690167474	1.38168896749162	1.42658809794348	1.1255987170891	1.33584047964493	1.07664954930893	1.55548898116813
CENPK_8288	0	0.609886479193442	0	0.234191326905173	0	0.369903222384552	0	0.419020673337272	0	0.309057803221431	0.309987463305198	0.381975384172375	0	0.522893030395821	0	0	0.486538203930919	0.516587891955894	0.214335977593223	0.478430716405387	0.27750627527879	0.258716221747364	0.222975699745154	0.383754628695466	0.444548930779834	0.680008931977322	0	0.306127069856445	0.284213742291683	0.353078275994348	0.719353835200353
SLC7A12_32838	0.522510683898222	0	0.545902522263914	0.612344659782858	0.527804488484283	0.369903222384552	0.273489167333368	0.224669867222796	1.13729046653725	0.309057803221431	0	0	0	0	0.527289709182807	0.282804523039761	0.486538203930919	0	0	0.258957465337865	0	0	0	0	0	0.263895627757359	0	0	0	0.353078275994348	0
C2CD5_32440	1.2074922669444	0.766823111439503	1.25084039088771	0.435622687056619	1.07336349664313	1.1170729968069	1.17144106476749	1.00795538114062	0	0.563447782113928	0.969961048433836	1.64241249711965	0.332725327844683	0.905864782734539	0.732771676923963	0.900126832939789	0.679530411607341	0.516587891955894	0.848677239804534	0.837099357792728	0.886270560678616	0.478016293441377	1.22472412139563	0	0.927685168090108	0.850292356869777	1.53561266295425	1.1255987170891	1.20569185813639	1.07664954930893	0.719353835200353
DYNLRB2_33097	0	0.233126894005799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RFNG_9680	5.67784880322628	6.2656509106696	5.7581513418184	5.98621795230871	5.79007391502804	5.87224835904555	5.98187155671511	6.37322668512237	6.03963098732099	5.6082080023418	5.96260485489364	5.92399553369678	5.85315857909346	5.81961382530117	5.71155076722118	6.03417473025628	5.82654765884915	5.88047423502988	5.90550707241171	5.84368560639225	5.83809340264145	6.05323584180989	5.87437311217906	5.93150354356139	6.4441356496229	6.36616346697755	6.45146249976179	6.27336821675273	6.25848138445616	6.50525121082832	6.53597690158905
DSG2_8499	5.56931588817344	5.62144881108076	5.80043584467474	5.6386671040597	5.70711290953447	5.30666801790917	5.47298623095261	5.77046238145169	5.34302681604227	5.75583376790327	5.43251381247082	5.57534975527578	5.68149693379898	5.57716290114315	5.72965765554809	5.52494008307666	5.43006057834375	5.47532324508359	5.56343498119826	6.05894353747353	5.50908035596035	5.65248118759022	5.56368740746909	5.92428216614362	5.39716276522899	5.39735442522553	5.63644936543303	5.66894330344937	5.75835985625933	5.83317290233389	5.82806548072531
CHP1_33118	3.77158285048473	3.50429020550426	3.50442980542092	3.18703491398449	3.8771295296849	3.19903654736383	3.59246461855426	3.10147228659392	2.80702010373792	3.58367833888506	3.33749463364771	3.19918118718521	3.21730608959043	3.57541410725959	3.73921470179991	3.10089573796358	2.76884999904664	3.58249330259345	2.57658598132739	3.74272436508337	3.39840609359505	3.08129139005945	3.46313937217813	2.82673363610642	4.13757513826502	3.07493568890597	3.20625236971798	3.78290590947985	3.40338260098146	3.52816573533169	2.76934860586131
JMJD6_8937	4.53972322213133	3.23545532361041	4.66541939705143	4.45768756024228	4.116376289683	4.72394917597768	4.69145520089583	3.65846035603525	4.47211474070716	4.0045548818637	4.38507514863724	3.61065540186031	4.15868941373205	4.30625104000445	3.66588241894779	4.26234527261174	3.96711140889212	4.02548577027135	3.24625601064858	3.88390989566579	4.16734469029427	4.2971394987364	4.01877643323241	4.17512928083053	4.27838005596937	3.91170683005957	4.38095126681472	4.03253905634106	4.02167954327379	4.0944402455733	3.7078519692172
RAN_9657	8.20859495306882	8.64571235644374	8.40535858800962	8.43794788914013	8.26058823353359	8.47021971827205	8.22531232081067	8.93668362874606	7.97345176462874	8.24415636398394	8.44823871853582	8.38820528016213	8.32565668299206	8.13447951768988	8.18647178170581	8.14775213773492	8.13315523548348	7.90538613219469	8.02500157259437	8.23753950930953	8.0989908178681	7.95127932186387	7.95825789528019	8.17174345218546	8.46739772946507	8.26347328880326	8.51673677600501	8.55603863527593	8.35970834836161	8.57528342045157	8.31373898335685
LOC498453_32857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPAN12_32937	4.93917000004866	5.02539859498348	5.18645575376294	5.21453992414587	5.00639722842048	5.76001963845503	5.3602133029699	4.93022732579044	5.09554521446995	5.10625479144333	5.64091509209579	5.31469613009329	5.29974825423548	5.21944703712065	5.13727737896316	5.37490921892594	5.5947668023251	5.182158379997	5.19210327767962	5.16981421470492	5.41897565931604	5.01032168620621	5.10549741778273	5.39708273333595	5.48115410725055	5.54110153224813	5.25316684856234	5.31349987362718	4.91542626335144	5.23271308168216	5.39769903946707
KIRREL3_33279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281293388803672	0	0	0	0	0	0	0	0	0	0	0	0	0
PMM1_9510	3.60045398289355	3.4357970577425	3.90957800825397	3.77502953249012	3.66743088182101	4.0688747009089	3.25668341753464	3.42942448143479	3.51060556027688	3.18943610597835	3.6165642024878	3.57440393732619	3.72151907088113	3.86213819631815	3.95979160775228	3.48261637637964	3.40951227410245	3.6826423954623	3.0085355529867	3.804931539794	3.24548312326168	3.08129139005945	3.79386052661047	3.87901816457586	3.99791336128323	3.70520311421545	4.25905405636394	3.92438965676332	3.85800866099516	4.27057991172941	3.73144878036831
GRB7_8748	2.42345149585058	1.03722633573673	1.61809773539878	1.71861983805589	2.18074233024638	2.2628720435279	1.89276362804765	1.42497489018434	1.76525901927572	2.46964334316214	2.47358993767546	1.33091663365178	2.21146785633803	0.905864782734539	1.95155958284033	1.56023443142297	2.38165119168945	1.65665154120583	1.28778447129936	2.70158967137873	1.82585695478818	1.66017548313095	1.58768245133598	1.49998521122228	2.02416105357247	1.76917875746454	1.82054808291395	1.93983206434794	1.45521350369444	1.41343071476654	1.92647743094731
SCD_9786	1.2074922669444	1.46142224366249	0.545902522263914	1.15945521116766	0.527804488484283	0.664057052441047	1.72071787169355	1.23148071288417	0	1.54160735398921	0	1.33091663365178	1.49350966088108	1.67091654112602	1.8668347223842	1.05851569101715	0.849725345109922	1.19642037126495	1.08487292683269	1.12411773717957	0.886270560678616	1.24786387424129	0.738598179816943	1.14986551317653	1.39176690167474	0.680008931977322	1.53561266295425	1.53160515532861	0.284213742291683	0.873300724866449	1.05478417962328
APCS_8057	9.09136923095308	9.35571734635651	8.72526000391949	8.64457727975862	8.47546127403231	9.03947362215813	8.1793070807821	8.99597546416692	7.8785815408727	8.57668820099533	8.69097125188222	8.33773298429697	8.57170653442049	8.37556034701502	8.62654607529612	8.12554986237416	8.12902731014645	7.95629606291644	8.16522495228791	8.81839667055941	7.81362360047795	8.18927380679987	8.28869628874856	8.08535519803618	8.39113245654335	7.27565522108146	7.52149903542099	8.14950241435351	7.29975454730859	7.82292848341411	6.95966456305065
CYP2B2_32473	8.88909303910988	9.02805276267156	8.70154846250786	10.678171425686	9.05817569677382	9.29374431294668	8.8513447968922	10.2687167103792	9.99537690459569	10.0029735543583	10.2072906970675	9.7017825439226	10.2439017534568	9.0746206082166	10.1057013004283	9.7230485474856	10.5370184832499	9.19669436772154	10.2248067519588	9.22285747430537	10.9954804718733	9.33763159768314	10.184190854176	10.4446317770484	11.2042084244034	11.5516665758492	10.8388383762709	10.5126501441493	10.2587666726151	10.8893398895868	10.6559313076941
NID2_32818	2.16723689287645	1.15552772237204	1.25084039088771	2.06089481694926	1.86805489960642	2.07550783357906	1.62633451634019	1.12404273778664	1.76525901927572	1.54160735398921	2.20020736828082	1.64241249711965	1.73747549233418	1.85638890414886	2.17943240394921	1.66246762630622	2.00291553998719	2.08040478867471	1.46564429727902	1.36340069310076	1.82585695478818	1.24786387424129	1.32437628108445	2.21933776480897	1.57767634963108	1.85172516086553	1.90425918496242	1.84808735251983	1.45521350369444	1.80551845074626	0.719353835200353
PKLR_9489	6.85804738019386	5.48121971103118	6.17112083791602	5.78418724532101	6.29911810050171	6.25005957409061	6.53342974432725	5.07428734019785	6.02198319457712	5.79980533033818	6.04870622760741	6.06130328110177	5.83360560969657	6.16524970023867	5.92564801463029	5.15579786682605	6.00832702037928	6.32209389719437	5.8821898652099	6.33673247077678	6.54977387977857	5.12843997859404	6.45524257645201	5.74735551564668	6.29629293816339	5.31972674901913	6.42336211524713	6.93107653333082	5.89132295509656	6.33235415817259	4.89039985956968
DUSP6_8506	5.74982385798995	5.92193850119853	5.94207429839783	5.62327404310099	4.56981151077174	5.70450058545135	5.24582979739758	6.25087410960958	5.78097618788463	6.16897903273105	5.82297704462412	6.08726352677729	5.64456999676022	5.797122076187	4.76831870827819	5.23259243182923	4.8416936202476	4.82482163138731	5.54870061396981	5.41555928318677	4.97920695787494	4.90076056355962	5.36738381182574	5.04426152945896	4.40665634040461	4.19074316410908	4.22689960905549	4.46193381860695	4.7961206028118	5.27465288678081	4.08284134433527
CDK1_8264	0.284782330520681	0	0	0.911680964962816	0.287905734160693	0	0	0	0	0.309057803221431	0.565006187772678	0.381975384172375	0	0.522893030395821	0.732771676923963	0	0	0.718834370474749	0	0.478430716405387	0	0	0.222975699745154	0	0.783898398247484	0.263895627757359	0.707558716134937	0	0.903798517740807	0.353078275994348	0.719353835200353
TINAG_33073	1.2074922669444	1.36648580273504	0.756937917775939	1.26901988631958	1.07336349664313	0.908273706366976	0.273489167333368	0.419020673337272	0.847823306755573	0.779633746203578	0.781645732558044	0	0	0	0.287601802413049	0.282804523039761	0.263682812985315	0.718834370474749	0.400909060218323	0.478430716405387	0.27750627527879	0.478016293441377	0.222975699745154	0.383754628695466	0.239329943136958	0.486902893001761	0	0.558530488266613	0.521546135358693	0.63651197717545	0.516986334107077
UNG_32960	5.20120794396632	4.3049219268014	5.08258489671028	4.80559305627711	4.66079979621373	4.91774747654069	4.74858058186406	4.40743292378155	4.64348118803447	4.62357047107559	4.92991983325904	5.03686005327519	4.46012688964844	4.74271684981256	4.68416070425208	4.3568604696594	4.48913964333203	4.43744450333199	4.67276364314668	4.84411089471707	4.50041901241094	4.66421470350315	4.46332450995454	4.71659812156384	4.93512316308994	4.43788057887597	4.64705307528877	5.33900030109683	4.61568780105991	4.74347858508377	4.40974795825339
CBLB_8207	3.60045398289355	3.84085169135932	3.14059335121753	3.7934847416332	3.66743088182101	3.82293163682193	2.90121560950314	4.01488053511585	2.88718743568745	3.61214271224299	3.6165642024878	3.3780776892645	3.47459402081536	3.52155424788366	3.29636675359958	3.45439247853441	3.56427211019944	3.58249330259345	3.0085355529867	3.69971093713508	3.56279129488978	3.58486173735443	3.50621898518514	4.24635094768949	2.90611980722856	3.04015530954357	3.27075688665589	3.56969415198782	3.03309378666082	3.03726967040235	2.52119967796813
TALDO1_32399	7.03891257767331	6.16345890969392	6.95457060743319	6.66227208498533	6.99749009732455	6.85624614935953	6.56557733532649	5.77046238145169	6.34657105997352	6.82984973689972	6.63684843233521	6.67586844416368	6.7461780511968	6.68956574364966	7.11770521185644	6.30306294586321	6.72631535231519	6.66280794318352	6.57258421065399	6.72244525099416	6.84152655139082	6.35618617169252	6.78540069795894	6.4768327561146	7.12682474173266	6.91200731152988	6.9321716015052	7.03874402627638	6.79957220539445	7.19274969616548	7.12245646222107
C2CD2L_8174	5.88914401836249	4.99398352662672	6.00024503413004	6.04516396980841	5.62555735529035	5.79081118597288	6.14394481649504	4.687673512688	5.71660769286849	5.86630467692505	5.55525816900234	5.73165805062989	5.54388781986897	5.6667291771534	5.50979502827616	5.90457183595021	5.2592852154306	5.60222358212979	5.47787763099016	5.50572240668577	5.76682518690742	5.8323299763681	5.14692070229731	5.75551642835568	5.73684406721296	5.60793806581635	5.79288924550937	5.66222465702179	6.1387552581862	5.90836359193508	5.933556909331
BCL2_8135	0	0	0.756937917775939	0.911680964962816	0.913390721006732	0.369903222384552	0.503303160741733	0.419020673337272	0.847823306755573	0.563447782113928	0.309987463305198	0.381975384172375	0	0.522893030395821	1.07248166292271	0.282804523039761	0.263682812985315	0.516587891955894	0.400909060218323	0.837099357792728	0	0.258716221747364	0.738598179816943	0.383754628695466	0.927685168090108	0	0.507947437794637	0.960168134336696	0.725295530307664	0.873300724866449	0.516986334107077
MYH6_32981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAT3_32958	9.4484672859583	8.90360984163825	9.33294667185122	9.33868033112326	9.24936094824284	9.61144425256152	9.03591611342667	8.76234471459669	9.22023019336656	9.56254321361724	9.2936274462353	9.36895614628639	9.4210774561661	9.14866272982083	9.19598185917017	8.81908113932694	9.23701992647745	9.22447822343118	9.08697338559887	9.26219226923373	9.24597074254117	9.11195737691255	9.55481936104847	9.11952105928134	9.79129182793509	9.13133863029848	9.08336987896506	9.15535723217135	9.00626523516088	9.11637398732788	9.34913753921943
TCAP_32842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100911132_32756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARPP19_8087	0	0	0	0.234191326905173	0	0	0	0	0	0.309057803221431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LSM6_32830	5.52897364926397	5.07878081119115	5.5754102579356	5.30092527384457	5.66377201748655	5.66349389070942	5.08656989965283	4.77017006674023	5.22458618207204	5.22158893345749	5.44049899691019	5.33650616409429	5.33725823372027	5.43872076698998	5.49575633704926	4.94883145926936	5.36836431262301	5.26526435591722	5.15367070585107	5.38872841841012	5.31520112229655	5.20725605911818	5.31383060257814	5.37606431617711	5.68212249322129	5.20665353401737	5.43304489943537	5.6486927628424	5.32892101851258	5.38407086709916	5.19197492798939
FAM129B_32749	1.85547843424577	1.15552772237204	2.22634418849228	2.52573696396769	2.18074233024638	1.8601266342536	1.89276362804765	1.59555995691342	2.43264112501844	2.46964334316214	1.54476994924941	2.39059857717389	2.04007959755197	2.30202733478367	2.54927744825461	2.29220314057984	1.76827894700169	2.34777740239346	1.69705197069361	2.18238920369134	2.06400989767867	1.66017548313095	2.2762537197252	2.62771453943912	1.9586973649644	1.68162113672369	1.98337825551104	2.25765831896259	2.23317915782719	1.91564731922921	1.92647743094731
HCST_32698	0.726551666628778	0.609886479193442	0	0.769762367729251	0	0	0.701489470106246	0.743333404645524	0	0	0.781645732558044	0.381975384172375	0	0.522893030395821	1.07248166292271	0	0.486538203930919	0.516587891955894	0.214335977593223	0.987734451547032	0.27750627527879	0.668337751540652	0.416058081790527	0.383754628695466	0.444548930779834	0	0.276214114211399	0.558530488266613	0.284213742291683	1.07664954930893	0.516986334107077
SUV39H1_32313	0	0	0.298619236094361	0	0	0	0	0	0	0	0	0	0	0	0	0.282804523039761	0	0	0	0.258957465337865	0	0	0	0	0	0	0	0	0	0	0
S1PR3_32754	4.02466110172705	3.36388935888472	3.58957184463334	4.28584304439222	4.00170661980752	3.99146045852693	3.77951022915328	3.0138932602914	3.23231168915875	3.84582188193267	4.0721055599351	3.61065540186031	3.44053061894351	3.07487733777751	3.7151824041503	3.89333121041069	3.70402723913631	4.22135747260608	3.31752247000932	3.63268626031133	4.04292003049102	3.76239886220217	4.07708505140879	3.99384806082549	3.86129249799277	3.74893632130021	3.74950801087411	3.83162521890229	3.48981030226844	3.30349698413048	3.53089384356464
PIGZ_32744	0	0	0.298619236094361	0.435622687056619	0	0	0	0.224669867222796	0	0	0.309987463305198	0.381975384172375	0	0.522893030395821	0.287601802413049	0.282804523039761	0	0	0.214335977593223	0	0.27750627527879	0.258716221747364	0	0	0.239329943136958	0	0	0	0	0	0
FEZ2_8631	1.67005374155927	1.15552772237204	2.42475200838158	1.99862984593539	2.03285350754031	1.29943851184256	1.89276362804765	1.51278721538134	2.07009171544471	2.03762060744352	2.20020736828082	2.11582366529227	1.49350966088108	2.02071036796311	1.57796585011912	1.66246762630622	1.85080456858428	1.55461595196784	1.89642170906013	1.24871442256849	1.04298724904969	2.11737299055394	2.2762537197252	1.49998521122228	1.89012141677344	2.26712063891292	1.90425918496242	2.0260896921319	2.23317915782719	2.44268582737807	2.22131572923716
ALAS2_8019	4.00518661081701	2.8705954159333	3.35030873634806	2.69235224158141	3.48024831266334	3.52626680271423	3.43432100547894	2.51558004336027	3.45907650580065	3.33315702764253	3.30287266855962	3.45984104809446	3.60333292978803	3.40739898557102	3.78611066114706	3.06401286368898	3.0738133267702	3.12931940864605	3.97596231245447	3.04870810254071	3.03761590430699	2.86497558399885	3.32559881802174	2.62771453943912	2.6398998846306	2.26712063891292	3.13872824681409	2.18452225253455	2.42086728695804	3.22009646669482	2.90003489549593
STAT5B_9960	5.36294905938767	4.75254504055909	4.86076098794658	4.90229290582266	4.99644946269993	4.80159765795856	4.61977804335842	4.72492219196927	4.62021166281084	5.20299555368934	4.48110687006702	4.7905110207978	4.89686810556666	5.09589727246975	4.68416070425208	4.59524427081895	4.72620509388267	4.96068532923258	4.62673881418816	4.56136118412589	4.47312410132412	4.3397455074062	4.78528962954635	4.78197720714202	4.70496903286812	4.31232801618861	4.80785145508688	4.4463757169341	4.20317872690377	4.53497325394813	4.02672794620128
SAPCD2_9777	0	0	0.298619236094361	0.234191326905173	0.287905734160693	0.369903222384552	0	0.224669867222796	0.485315229697247	0	0.309987463305198	0.381975384172375	0	0	1.34725005721882	0.51915440484526	0.263682812985315	0.281293388803672	0.214335977593223	0	0.27750627527879	0	0.222975699745154	0	0.239329943136958	0.263895627757359	0.507947437794637	0.306127069856445	0.284213742291683	0.873300724866449	0.281527914620129
SULT1E1_32446	11.9294390634053	13.2620201217797	12.0453732609191	12.7590764623378	13.097718848168	12.4102626049099	12.6653771813186	13.0034252931655	12.5130903138682	12.3548359547629	12.3004164414727	13.021519661659	12.2868795122841	12.5773971403778	12.2974224477667	12.7554749575652	12.5222435131308	12.3496313999693	12.2217268996184	12.0169603336026	12.2285420213095	12.8393223758176	12.3978698884005	12.7466035232632	12.3688065486884	12.9033068381299	13.1790350515316	13.0265543455618	12.4990236387313	12.4377644467457	12.4620689937341
ACSS1_32386	1.85547843424577	2.22742497348605	1.7223203592471	1.63921677466958	2.18074233024638	2.71216801023755	1.72071787169355	1.33146930161472	2.07009171544471	2.33949992035693	1.9547037245736	1.77610370078472	1.94609152584988	2.1682149078763	2.65412148470886	2.58034396187474	1.48792622200673	1.44481083683877	1.54697477577938	1.98156234952066	1.43123971272125	1.56761166900623	2.00305958416265	1.6476051623076	1.39176690167474	1.48874585409212	1.53561266295425	1.84808735251983	2.16476785043542	1.68628288790202	1.32675038774464
DEPDC1_32321	0	0.766823111439503	0	0.234191326905173	0	0	0	0.419020673337272	0.485315229697247	0	0.309987463305198	0	0	0	0.527289709182807	0.51915440484526	0	0.718834370474749	0.214335977593223	0	0	0	0.586323117027709	0.383754628695466	0.444548930779834	0.263895627757359	0.88287871346179	0.306127069856445	0.521546135358693	0.63651197717545	0.896795681931592
BHLHE40_8141	7.12488428172007	6.86294534472229	7.6449460730008	7.67143890196179	6.95702819327486	7.4719088649043	7.54025508347724	6.79270450823527	7.82361514610716	7.30991194676147	7.4194109504401	7.04052906256185	7.23025447524417	7.32199521545229	6.57623330355076	6.96679328411334	7.17378412962817	7.10092209873089	7.53788585227281	7.5649566284482	7.25408402998681	6.9095698177109	7.51449019315719	7.5600694292812	7.38844847550975	6.80988994578855	7.27845277554086	7.21435518688218	6.86571284981448	7.38689572604176	6.52589139340267
SERPINF2_9814	6.70047971364082	5.93026091871858	6.39656948889496	6.18103049073767	6.40443473368591	6.37724152108072	6.44287344501248	5.83576677461444	6.36768397740011	6.41499994593834	6.40758940513386	6.47421253599991	6.43627447445001	6.38476747794025	6.39144461902071	6.18349715583344	6.38235105645446	6.41601705441385	6.3038299694897	6.65930187309091	6.33915383389585	6.57705026661478	6.45524257645201	6.25302594581018	6.40780462347032	6.0230020607349	6.09853948706402	6.36724058296328	6.05145750594154	6.06594637690306	5.91306670413509
ETFDH_8575	7.27065220694378	7.40548100809433	7.28962679840593	7.53277167762175	7.16227227857891	7.56391616114133	7.21094369715736	7.60074744463058	6.71385860951223	7.23410232368931	7.28396079207597	7.34756560372356	7.44520230495345	7.37610901917126	7.2364342159156	7.39759346672087	7.4698385926124	7.27945794833113	7.14597380215701	7.37980046703362	7.37145432279369	7.29598759510021	7.24722510904145	7.43861631024726	7.36653073139975	7.41960328280955	7.34737171789841	7.40348518412906	7.17487467325112	7.55160444096817	7.39599771106622
CDK7_8270	2.78494658198799	2.28046747453065	2.98167010846072	2.73116399037142	2.88852611812455	2.71216801023755	2.68412704033743	1.59555995691342	1.76525901927572	2.40603864057538	2.47358993767546	2.88080759769294	2.36464048803532	2.30202733478367	2.75185973814437	2.08690692750979	2.14050732152127	2.08040478867471	2.68835346961736	2.70158967137873	3.07440745029729	2.65607696612249	2.50585953496731	2.31078486878644	2.76005418693641	1.92980304420009	2.26250243553529	2.78860300125151	2.63828566918952	2.8831340391465	2.00602535171207
VAPB_10147	5.85691357291087	6.02655602707617	6.04615425074764	5.7372927148676	5.51143897945866	6.26109693607076	5.81003402506686	6.25087410960958	4.93508188620014	5.55054611002585	5.86511624319181	5.9167747854989	5.58344757653802	5.98793952242946	5.75345199889351	6.10850476924976	5.63607604922348	5.74804676567321	5.27798750353574	5.55482217711185	5.52909820164372	5.65810373552461	5.60390688122226	6.13287283551525	5.91566831333602	5.84301283348795	6.12058335856617	6.00258032383325	5.79276700512927	6.44683569341459	5.81707935688403
TSTA3_10098	6.75104499196054	5.95085931483391	6.62213784178083	6.71162731947868	6.7416831652487	6.78538755610843	6.55920486944269	5.95028287694191	6.6972757683313	6.60046498433518	6.60523006747377	6.67586844416368	6.59179291179286	6.95637134544845	6.61895540084286	6.83617129867495	6.81634977657064	6.74907208739747	6.78654379193834	6.52714462416693	6.90418114768042	6.6093338073455	6.83904001270561	6.96256761036041	7.14716968591233	7.14671943858847	7.10355304853697	7.16054588474637	7.08286528971312	7.43392335585308	7.22159930101978
FZD8_32801	1.76574304045708	1.46142224366249	1.99623212835665	1.46596000435012	1.68197424559445	1.1170729968069	1.41674295854944	0.419020673337272	1.37827124873811	1.85912740498831	0.565006187772678	2.11582366529227	2.12831728932337	0.905864782734539	1.68081747301905	1.66246762630622	2.14050732152127	1.44481083683877	1.37945353773462	1.83024635060384	1.82585695478818	1.66017548313095	1.81026895877579	0.93674086956278	1.74234069964449	1.14032015835684	1.73167888847838	2.0260896921319	1.85318010216744	1.25484512808152	1.05478417962328
NUP88_9383	5.72622891049024	5.06372923349114	5.95282674870503	5.98220124568918	5.63840837646555	5.69639196157787	5.67509967381959	5.00026183425745	5.91130744266062	5.86630467692505	5.90605946230751	5.7802112601487	5.6295304446805	5.80841178135631	5.66212437186815	5.75639860572852	5.67623532365568	5.90141015198022	5.85050219387827	5.80362014868592	5.67996452692013	5.64116992414671	5.6764234971158	5.75551642835568	5.77537706484955	5.85306712348472	6.07163438757425	5.94285094373953	5.85921327980958	5.99872026474947	6.11044986972755
RPS19_33100	11.4547905600332	10.9787404828471	11.7734000937756	11.8998610161766	11.5846189424765	11.7264978315178	11.547027244686	11.0481349640771	11.8376315360907	11.7209615258956	11.6138256167879	11.6237082226146	11.7176269855009	11.7083390020848	11.9575616361192	11.5039101860926	11.8137334972801	11.682124301393	11.7600362524136	11.8597698012573	11.8154312478168	11.5481185725384	11.9984304440971	11.782257048016	12.3583341290034	12.1140749109623	12.2150734698087	12.1020829727933	11.8977318575392	12.1145488418224	12.1658019642609
WDR61_10169	5.93102757518878	6.15992463973358	5.96880664180278	5.96602164441005	6.14104489656916	6.21074994626997	6.01949396713532	6.19555855046971	5.82234642150531	5.94673500027043	6.0062977721286	5.88752487183768	5.85961778611727	5.77427411796211	5.81693246942247	5.95076374796168	6.12484571933206	5.91176527110667	5.87433295772702	5.94845199443253	6.15389485076261	5.62403498698931	6.07726650718248	6.02223318318918	6.57822627801599	6.17901523149839	6.43396400306431	6.48613605206077	6.41393022325162	6.47858378807607	6.31170762686162
RTP4_9766	1.06428429682329	1.15552772237204	2.36160002124223	1.8654075339072	1.21735508112795	1.73903976337623	1.62633451634019	1.51278721538134	1.76525901927572	2.75136945913789	1.54476994924941	1.4950552665597	1.35408035454526	2.42447507254577	2.60265166476674	1.33107605739941	0.849725345109922	2.34777740239346	0.971603391314726	2.70158967137873	0.710431825971352	2.30108191480079	2.50585953496731	2.47793510614439	0.783898398247484	3.2062335608582	2.49627867241756	3.09833414439328	3.81401561680442	3.42020036391494	4.08284134433527
NR2F2_32621	5.20120794396632	4.63526915520368	5.39794107052682	4.64210215927092	4.80455658109663	5.23009799105764	4.79270619434181	4.54916438629143	5.25512033145653	5.09621413293092	5.21700715904341	5.07628077284848	5.01730784248174	5.42411686954529	5.20786784259089	5.25730832694964	5.11647404388651	5.20759666216419	5.09403121302921	5.2465362535195	5.14404090846841	4.9102152325523	5.21990583318742	5.18384498152888	5.74657423095364	5.54730715820824	5.42598112818248	5.68228745221886	5.49136496324422	5.56395953066099	5.54479676329388
AP2M1_8054	8.34845897484065	8.27212652971926	8.46384716896786	8.33933752126377	8.34238483370953	8.40080627799402	8.15943336263699	8.52889352240286	8.08813406296248	8.29661623769372	8.35415026539712	8.28683166259319	8.24407628755727	8.22361822744838	8.33184639342364	8.07893823490719	8.25464546951962	8.14586697246315	8.09428183728918	8.2356586562985	8.17295151205303	8.02275365760393	8.20291840483329	8.31391277975326	8.36846828129012	8.3449937431723	8.44342454783135	8.59888800406931	8.28109964201362	8.42742358912336	8.2240542203158
