ID	S4P3_G01	S4P3_F01	S4P3_E01	S4P3_D01	S4P3_E02	S4P3_F02	S4P3_H01	S4P3_D02	S4P3_H02	S4P3_A03	S4P3_G02	S4P3_B03	S4P3_C03	S4P3_D03	S4P3_E03	S4P3_F03	S4P3_G03	S4P3_B04	S4P3_A04	S4P3_F04	S4P3_E04	S4P3_C04	S4P3_D04	S4P3_A05	S4P3_G04	S4P3_B05	S4P3_H04	S4P3_D05	S4P3_E05	S4P3_C05	S4P3_F05	S4P3_G05	S4P3_H05
ARNT_32339	4.54016644956211	4.48529254041441	4.50569593003219	4.74121832274517	4.38434742932605	4.4638776757849	4.0552318630066	4.44092964974552	4.68960157609527	4.20807056243361	4.69932579328229	4.11204675324224	4.22741751220988	4.58928037494041	4.72066384275493	4.25705593087524	4.50126827744054	4.37459728630934	4.33499812248209	4.55902652438345	4.63932713161541	4.60442891301404	4.57923039190785	4.64116028354284	4.23908128759497	4.42260587724983	4.55726600229276	4.4442903587178	4.59080923789554	4.31955423260097	4.33715927178016	4.70623353007254	4.43083987770163
HMOX1_8815	6.55826608182724	6.02666165316464	5.94710582679842	5.71399211714357	6.28435914806154	6.11537322604678	5.84422261813754	6.60843505326244	5.87578689306123	5.50925832224198	6.17100723865355	6.61060928638152	6.94049432217987	6.64523854831196	5.67192932478194	6.45507334733425	6.44074781899533	6.3483174208999	6.47889993446995	6.22314804134493	6.42477176831775	6.40533974476305	6.37936400523518	6.45286704081707	6.19222908179648	6.15630918909777	6.18208117470974	6.44118309154707	5.75306110543754	6.22501935805507	6.31421157819048	5.53690510407028	6.43630148914414
CNKSR3_32548	4.40454785469284	4.84886274572881	4.90476854928195	4.93694346687724	5.23812736652291	5.18201581745911	4.94189479180578	5.24313483069424	4.81713942223184	5.08522778723599	4.75969658444913	5.06971649803044	4.80274183880352	5.18445342238156	4.74108133597423	4.80092564439625	4.3045846760025	5.33172952548152	4.9553136970082	4.97285969860145	4.89058611576239	5.16948583947697	4.75639453165966	5.03086989824374	4.34693867573059	5.19863281930315	4.93622170690495	4.70583769476271	4.90071353247075	4.86636341051441	5.13902926374054	4.17275001723684	4.87934484285025
PIP4K2B_9486	5.29535964721591	4.61692850989098	5.05731907061179	4.98199008909745	5.02483081430526	5.01422824552382	5.01117511476096	4.63693120592645	5.18189783080055	4.72153238016276	5.19089197640702	4.74301644180135	5.12079656242081	4.98351843697697	4.98314660818505	4.66858835478913	4.92334610386706	4.78717098995568	4.96497704290229	5.00425991752775	4.79302574020293	5.01721425338196	4.68032700629042	5.11764993029503	4.93597687936158	4.75822050782363	4.66173693367908	4.87493588351648	4.75406672560522	4.74026246020583	4.84965689033598	5.03032044426729	4.73932763344481
MTNR1B_33301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.492832008036111	0	0	0	0	0	0	0	0	0	0	0	0.282567248807105	0	0	0	0	0
TJP1_10025	7.9623627142631	7.98276803037739	7.88257159651453	7.90977730909126	7.92779042182839	7.74883321310218	7.98876849984194	7.99181917520419	7.78419288652127	7.92617967794866	7.87808929363015	7.94252149599593	7.84843723958486	7.96287354801149	8.02927101191192	7.91317100273786	8.0685882429079	7.97286033416829	7.97986050159547	7.9252721595469	7.96529003074702	8.10204264839169	7.92209001120202	7.85833838221067	8.03625445406044	7.9445451921452	7.95089423194047	7.76679496201988	8.00965315706875	7.83434357892465	7.87951088428249	7.94116556457821	7.83961975544112
LAMP3_32979	0	0	0	0	0	0.650215678294922	0	0	0	0	0	0	0	0	0	0.267358712609819	0	0	0	0	0	0	0	0	0	0.292400458033368	0	0	0	0	0	0	0
ATAD5_32790	2.55354260368156	2.07371306007082	2.94150677045322	2.96359785594498	2.98482282604877	2.14287633105739	2.00865925736629	2.47647214323349	2.64323234883401	2.42507498037503	2.82907946906026	2.41435994573851	2.48269513973508	3.12989030374773	2.36005192854567	2.74434693078204	2.99552916003897	2.56946932067059	2.42720462995858	2.07882432764943	2.34899584108281	2.74963719081834	2.85733860426996	2.04696530190966	2.35176709649143	2.45773236377954	1.68264593177981	2.52603469503477	2.20444696635946	2.50965309812428	1.89119453527486	1.88353528892959	2.11344158463426
MAPKAPK3_9194	5.65544428001541	5.34291533591865	5.32117422899383	4.93694346687724	5.11756497540905	4.82432664629133	5.24004647156257	5.30851653253766	5.66137387131967	4.75784018346197	5.45099479184361	5.43553331299037	5.51888190796775	5.31355133855496	5.70348537782798	5.25773526746028	5.62485176389946	5.23639392109266	5.21220056739554	5.03499124411179	5.70850304127565	5.15238356143832	5.36656625699835	5.10225506157813	5.71697210364109	5.35728381366175	5.34205307583166	4.64476055655517	5.40541213158703	5.03285283279783	4.56441616698066	5.00368843110009	5.11164517303718
PPARGC1A_33189	6.66103839328871	6.47137366995549	6.49337665173615	6.57346302180883	6.59292238426624	6.63672153477851	6.50325960931178	6.66444979467863	6.25493941471744	6.96061164256793	7.59710680447194	6.49990650240339	6.98868552092805	6.82202578956137	6.44082160274547	6.69792860242934	6.92770599623183	6.85833134488186	6.8694528725435	6.9541559036047	6.8210129656524	7.18187050438097	6.6425171986401	6.97431772715852	6.62821114858219	6.88058352580223	6.97330262807032	6.68212377767989	6.83087288928607	6.94108071407164	7.01214160266989	6.54917660070148	6.76395654998396
PTGER2_32472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.292400458033368	0	0	0	0	0	0	0
PLK4_9505	3.42512114272678	2.40042399010952	3.53356864009074	3.21069358195007	3.75870391756494	2.74287458334006	2.81724698429773	3.61327019790834	3.52288385532736	3.55561053195847	3.03851081275818	3.36181722247137	3.59171505715807	3.69088607451306	3.37784572913014	3.48286282108615	3.27186293483394	3.22798549364483	3.56584169911531	3.93361943567501	2.81440433876659	3.17920570480607	3.22172708265712	3.56938480449975	3.00652607448408	3.25364123584479	3.12690112523327	2.72798438250454	3.19854927506879	3.57192050075603	3.15087740615882	2.73950835718276	2.61872552687228
B4GALT2_32592	3.11337070953568	3.33544236796125	3.22537753045484	3.48555608264157	3.75870391756494	3.07077337481962	2.91689218953939	3.48339530967755	3.10976730754552	3.49236949686569	2.58399714887957	3.30274137966428	3.22409828407162	3.55820785433851	3.35152894806234	2.78752970179803	2.99552916003897	3.16033577120223	3.34681592677229	3.28578124300963	3.44803832958576	3.33890309816783	3.11018684953284	3.47691303268399	3.05822091421828	3.21924947906694	2.49603773472761	2.98612659891988	3.92555463314886	3.12093634687335	3.02556439275025	2.8026671437777	2.81752031792148
UBE2L6_10123	2.71513803305306	3.6128131232033	3.95214276590949	2.87083950675642	3.06152540173424	3.16537160037108	2.91689218953939	3.00425215580456	4.0236871119596	3.2073996612598	3.22135809106824	2.71550001438991	3.84307948095816	3.55820785433851	3.35152894806234	3.19283962359226	2.53866604285629	3.52552209290178	3.15752965975483	3.50651002256369	3.2660985263646	3.56252271018947	3.32525915634948	3.54681657084316	2.58111613858624	3.85604720314173	3.42286688143661	2.86282149605271	2.90615191772227	3.26880707778522	2.93553523370816	2.86317652506263	3.196421491138
RAB31_9640	6.09791736767136	6.19412574053292	6.49337665173615	6.43453022887034	6.61217457162339	6.17343429082061	6.24978673504829	6.35970983544035	6.50272987646106	6.3490703102144	6.2361996248067	6.36924074394628	6.50637738303433	6.71442184611772	6.20027973113557	6.51732298456554	6.43273633228767	6.53684328700838	6.44131838781344	6.66097709272355	6.14619349158024	6.72747300523795	6.58631077804534	6.55534780225401	6.42170165752084	6.40223746637846	6.26734027165501	6.03762110037941	6.70677057366012	6.2031225989172	6.35819155680928	6.32012811318145	6.25962487413205
SERPINC1_32513	9.76615646558317	9.46364963780345	9.92666695415671	9.56847792215322	9.45294374710705	9.90498905491321	9.62162152783825	9.72740425240965	9.75876810867912	9.84152460559585	9.76537173946478	9.24336133472475	9.29096564590145	9.79125189103271	9.649210084361	9.77894069930797	9.47766968344098	10.0192512707485	9.58588078285266	9.72150977743686	9.92206357713616	9.4615243823405	9.40161663564533	9.40073229069205	9.53785224626473	9.26137151442813	10.1963189949524	9.80572608053533	9.47469464579074	9.51844402054911	9.16779752271184	9.83845645760651	9.65983596065393
HPRT1_8824	8.10409095455648	7.95193143049915	8.04346770400363	8.0617633191601	8.01716326540729	7.99409117255982	7.98015509654643	8.12300355785907	7.79971936523957	8.17133129709005	8.24835385771957	8.21603016191466	8.21135734651271	8.14546578142239	8.11194519478156	8.15494538077601	8.31403241282517	8.17063226805793	8.30207544928245	8.20296364027177	8.08233202251273	8.15880963508329	8.14008721172058	8.27868495846407	8.02655465896331	8.13184307512807	8.16154442019875	8.16937372686558	8.05473456919213	8.37783034860794	8.26518063145206	8.01135889177311	8.16865285060218
E2F2_8510	2.55354260368156	2.78333650877391	2.71555152078249	2.55031477907091	2.41215165011041	3.16537160037108	3.01009742733918	1.6355613019679	3.02775676446887	2.46953904659929	2.11458614634967	1.70864174278706	2.37077467703587	2.65425194400034	2.46197282725061	2.69983162434965	1.5480449508338	1.55161110745341	1.71962219310155	2.15541203315068	2.46616135347561	1.9886909739899	2.16041333870205	2.28373916139274	2.17572741265255	2.51556158887828	3.01301860454451	2.52603469503477	1.95872488618741	2.13102260524268	1.89119453527486	1.1345221550282	2.87813123946603
FGF1_8633	6.91505550971228	7.28664909720703	7.02445141348783	6.85954237453589	7.09063907712259	7.11088597680005	7.08826466198744	7.09334620242989	7.31626337436517	6.96450057871832	7.32477874914522	7.08174368465111	6.81781042098207	7.12927239391211	7.01290986180806	7.10664892818571	6.95872333674428	7.04339841013599	7.12999995100531	6.87992138933152	7.20292187491684	6.96882938879755	7.02732004318922	6.98064602047605	7.16179996854273	7.05647142477532	6.97583801146807	6.95292791210556	6.95356627114625	6.80958942640734	7.13352340107788	7.11662023580062	6.9162382491202
PNPLA2_32913	6.19702585031959	6.58827572226044	6.42956883566517	6.69342836956086	6.50639332739263	6.63672153477851	6.6767568937803	6.19659173127109	6.39236403150293	6.07105324701665	6.30871137156782	6.37283536096393	6.26945265829529	6.24222380158755	6.37375523450076	6.42462216041468	6.2164617331829	6.27024307250397	6.13812932984278	6.33439627620359	6.28423960381045	6.16217479599415	6.02686510289686	6.24778208894125	6.49387288755069	6.34357543253101	6.36341549198922	6.00882594182184	6.33339010856904	5.76874214299124	6.25960231603709	6.46382609629821	6.39022242626519
VCAM1_32349	5.59442223181174	5.92870578200298	5.67570277666512	5.3169047560041	6.03139226103037	5.75367032412715	6.05575421059513	5.85527393354342	5.97758953865718	6.02710419654838	5.90307731335317	5.6580740717864	6.37837464534478	6.14147451654797	5.85167442334127	5.80139165523415	5.92244492683329	5.99241953827149	6.07706227825234	5.90048759222811	6.1061333829031	6.05582329729202	6.20029972369606	5.93668105529338	5.8328136704308	6.13340521294478	5.97463313424288	5.58994090749644	5.79742474051243	5.86485325911298	5.86156289040747	5.81480540929054	6.07129055852664
MAOB_9179	6.4476072504242	6.47137366995549	6.70066447053202	6.47448365884975	6.27633583665279	6.30393018642292	6.53497124420484	6.3410819416024	5.75355124403231	6.01964740667357	6.4157698506679	6.38356578436246	6.51298323716286	6.34313132674538	6.64693048397383	6.63430121957912	6.7162727980214	6.18344688392697	6.68881070581341	6.10259911788525	6.24378455201606	6.22077527126757	5.91514652488309	6.39086305670816	6.4510048006875	6.06242724858698	7.01580964040159	6.23700839641866	5.87636106196919	6.18088836924805	5.99569561584053	6.56292337820711	6.4057462168264
COL4A1_8355	1.91963776577173	2.99173903882512	2.71555152078249	2.42542134017238	2.81798048708147	2.47384466803382	2.81724698429773	2.72658951103443	3.02775676446887	2.8851359987525	2.28858515899871	2.80336526986518	2.72954268049677	2.96497389018139	2.36005192854567	2.39934812221579	2.81006130371287	2.71802724935455	2.93960352333121	2.75665278831903	2.76951309081281	2.70341636045487	2.55055615767639	2.74673137489102	2.89722384179254	2.72615703767603	2.70606723316844	2.22591547414215	2.3477153631452	1.93240092211308	2.37498076713225	1.99589902768711	2.30222341598142
UGT2B1_33224	0	1.04955811170813	0.638624705550639	0	0.518301028993236	0	0	0	0	0	0	0	0.273348059562605	0.249887328152157	0.644974873066912	0.492832008036111	1.13922635393782	0.515217511602158	0	0.546621534900177	0.281562088215497	0	0.760506972856313	0	0.370920786122743	0.535408590875303	0.288082296218335	0.51875154211474	0.566763632836414	0.248283740295814	0.798202649956272	1.1345221550282	1.4930575811683
CBR3_8209	3.68133033200417	3.9980637375405	4.00313420256284	4.35265139452561	4.41390378131937	4.22121873163171	4.47044349916281	4.63693120592645	4.36163578289222	4.50365065268743	4.31279054688147	4.05948307662308	4.25919844432755	4.3824594503541	4.00291142783437	4.11171411477117	4.13719829635258	4.48931686081441	3.94359405426866	4.54486034051583	4.15459952427879	4.29725180901632	4.40111770335185	4.22408742667778	4.30475832578101	4.48183153515921	3.66832981223926	4.03222240847318	4.15719723915144	4.22130217584463	4.28342800999737	3.72829582502526	3.92754738861146
CYP4A2_32530	14.0407831879047	13.9499446050517	14.0617573014649	13.815187774509	13.9117854885059	13.9544000681739	13.9716711657744	13.9687342418909	14.1143859929533	14.0550285828477	13.5523775661749	14.1479818423711	13.9120611255321	14.0547314596447	13.8889087086192	13.8109180723923	13.7999629223618	13.8312746257046	14.0009637487846	13.8842048311119	14.1551130421845	13.7053148681395	14.1568353372483	13.9583200808023	13.905293058059	14.1189039658679	13.7625494065299	14.2236818274088	13.8479499265801	14.008827111327	14.1999531204369	13.8747829413339	13.8879659115291
HIST1H2BD_33231	0	0.618189666435681	0	0	0	0.650215678294922	0.588817477520033	1.46252533794083	0.562696287490685	0.589088893372537	2.11458614634967	1.02229664282897	0.701174798628562	1.21648572472354	0.955699716462384	0.859499711858961	0.783730920486494	0.280486976850832	0.700883911328163	1.10544534761354	0.517044388759206	0.886135892820099	0.760506972856313	0.634843302331267	0	0.292400458033368	0.733830229779362	0.51875154211474	0.783913931387977	0.460046864328251	0.798202649956272	0	1.14398069407492
CYP3A2_32374	2.99244240800711	3.17380194528365	3.13681820739966	3.42159244946646	2.72671752343567	3.25414683264161	2.91689218953939	3.65408750505409	3.02775676446887	1.8834569888692	3.38361631095599	2.96450743871479	2.68343690764189	2.81796205649555	2.30625767759025	2.94839047459323	3.34198269262047	3.38441060714197	2.11636546707297	2.75665278831903	2.81440433876659	2.60628003168605	2.92482493188244	3.06527148907257	2.89722384179254	3.94291627679047	2.8456812316305	3.02499258221613	3.37619917092831	2.35936697479156	3.62413735217041	3.31700552737418	3.77651922093552
KRT8_8978	7.45084037163206	7.65921389236163	7.46275555421167	7.59515884918481	7.51216664044039	7.80868041500187	7.73599369953918	7.55596417541929	7.69401447793523	7.71041060249804	7.68145164946064	7.71505031037645	7.46133120184473	7.65706348961191	7.56866707631063	7.73299052511834	7.6362816164655	7.52737616891835	7.49933260412234	7.64056999911192	7.61498068011731	7.4848312523509	7.47847785978308	7.74890324046518	7.46684532949172	7.62801842381814	7.46341673765975	7.78813442666789	7.71974431241777	7.65374363513995	7.8960151274637	7.7818038624282	8.02861539773245
JAG1_32778	8.61745548350746	6.40005744420824	6.99955483412904	7.35089085513632	6.98136855407515	6.36500307990541	6.47083523030408	6.73273328007467	7.09250022109212	7.37275047786295	7.03227334882379	6.6166857330302	7.1793167793083	7.44170273196044	6.97030678189594	6.60744081298636	6.66247951284914	6.81499250154313	6.4447756344157	7.43702186627835	6.83741858513275	7.53352929825911	7.36156848190127	6.6377428766007	6.83499783643375	8.00887855552631	6.20819208074707	6.7151785852209	7.39829213563412	7.57352139230347	7.17099421908659	6.94876995316154	7.21829878058424
LRRC41_9160	7.40419189652544	7.43227687639787	7.09666265436492	7.23936443218132	7.44575395274778	7.56150122030361	7.35575937476813	7.53971888739957	7.37548584538338	7.27748837368571	7.41670079269545	7.48694693462428	7.32907689736525	7.36929440563495	7.28559469601696	7.37786148040886	7.44641394433373	7.31047217416301	7.31893682785419	7.41187509151208	7.38693103857073	7.47969841460861	7.26070167085528	7.40280793467989	7.37809843680307	7.51383113237135	7.44523564769393	7.34918590543221	7.46267684967767	7.36418469777971	7.4765250454335	7.26415921488659	7.37372470087692
FILIP1L_32649	5.53070468640193	6.05014557331231	6.33322228517449	5.8897521372969	6.36979046830005	5.89841367018361	5.80574302233455	6.1258042942872	6.37588497869992	6.26010971595598	5.88963196348353	5.65216982288718	6.24188141127815	6.3763525860087	6.25099201168931	6.09576296869923	6.28925841557947	6.25004596613571	6.15932735036438	6.28411453966466	6.18517121660998	6.12758813748127	6.33663814088861	6.11984100989353	6.01390013505447	6.32752083216359	6.05835546322278	5.87162388611227	6.63524372184784	5.90157379750138	6.21246045333012	5.98102682516349	6.09701849962795
SLCO1C1_32799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51875154211474	0	0	0	0.377251026775518	0
PARP1_9425	6.79363038373573	6.9484030229908	6.84041596824947	6.69342836956086	6.88440877635105	7.1402989918268	7.02267236209145	6.98952355339356	7.41231254995218	6.74467845538737	7.10388538955808	6.8460565758733	6.81781042098207	6.79033235230356	7.01919318726228	7.05677709946997	7.06879188220944	6.72420199090071	7.01144064591219	6.71574815941044	7.13818135041513	7.05417655864897	6.80804690639804	6.90058718893039	7.18814269330324	6.92126747204068	7.07139544567475	6.77054791110093	7.02992346546021	6.88258430492092	6.64765099302856	6.945275440058	7.11190331934148
ST6GALNAC2_9951	7.56656599083165	7.47628242112752	7.73200355145246	7.85936547773401	7.75379824993956	7.4342916592045	7.42085752210255	7.70908482886982	7.2634914599037	7.64285241168228	7.67362793514394	7.68355694910389	8.0695617486733	8.1014416078124	7.59414400018921	7.4718633908889	7.6045401041063	7.7305430187168	7.55956920835349	7.98551358124658	7.66179310608914	8.27398084869918	7.85663430504886	7.57300741799598	7.71851381208474	8.00257278924188	7.47062550112248	7.52046690836387	8.41042573065701	7.76504150888516	8.12964622455655	7.8070520488461	7.82044250351414
CYB561_8412	5.13320127780799	4.70832797943377	5.34112998527724	4.95964258746983	5.54906417472065	4.90879094762041	5.07728038400985	5.01145454119344	4.74197725454685	4.98923361028814	5.16879869480807	5.18869972950713	5.23707620575382	5.23603958244907	4.75118273693792	4.93179303792876	5.17459655545318	5.33939693897123	4.8755843890927	5.26843004170969	5.03033653504007	5.13507611160753	5.12970363882246	4.93853395380859	5.0804840377146	5.26757099722204	4.55726600229276	5.14571143372985	5.30362617913359	4.97372636720743	5.22704966939337	5.31659455424966	4.99333174303773
ATP5L_33116	6.06830349549743	6.06174572172485	6.21923538621575	6.35970152814184	6.28435914806154	6.17343429082061	6.26877182766132	5.84649558785997	6.44860206701663	5.87425333755054	6.26772338111562	5.83006054750886	5.90274528583534	6.35651176878252	6.1323440166198	6.09576296869923	6.07949828746555	6.29411219011236	6.04097003038697	5.9763389953151	6.13738688151906	5.99955534766405	6.11618704140438	6.10446962914975	6.28193218696988	6.02309434054259	6.35564912230191	6.02329536124789	6.13529645608142	5.81759790819079	5.93890265832449	6.33088066202011	6.21919540584184
NR2F6_9360	0	1.04955811170813	0.638624705550639	0.571203101928492	0.898815976699646	1.09680535783124	1.00577860928418	0	0.562696287490685	0.41813339970524	1.41431354596191	0.694826609384863	0	0.648320688746919	0.248418270808506	0.687783431612184	0	1.05173682240746	0.700883911328163	0	0.719429519700074	0.277454936240284	1.25590654431946	0.452608849565143	1.11949675563513	0.743324399270676	1.07387561522079	0	1.13946475192502	0.460046864328251	0.989316688454673	0.377251026775518	0.381255514337745
ASPN_8093	2.71513803305306	3.40994235335194	4.54063324467129	4.17005904393093	4.57955313725165	3.81724098231475	3.46992102546175	4.1004993270846	4.25754092636261	3.69320989873154	4.0957707696367	3.10944556479402	4.7365483434469	4.47123918946005	4.08507120159153	3.70182991049633	3.80615807537714	3.7492208583935	3.90395499091657	4.0978754001599	4.15459952427879	4.8362839397948	4.69972318685178	4.25225847080242	3.56652089291255	4.49626570059376	4.0026214272846	3.68926107680038	4.15719723915144	3.616780544876	4.08833014064947	3.51856792336613	3.77651922093552
IKBKAP_8888	5.18930379353586	5.39886291752717	5.4183021459675	4.91388148534943	5.17047282590268	5.35255359889228	5.14048891094925	5.26964412382903	5.25580710660634	5.25994796137696	5.31678558717372	5.44921804622778	5.39561297716242	5.26470982387758	5.34510350629964	5.26539243352658	5.18417257903457	5.23639392109266	5.23634043799952	5.17033560644098	5.02079108795717	5.3453342347812	5.44910831559407	5.36344749803974	4.92209280941972	5.30084287800737	4.91524042893509	5.14571143372985	5.32975379028077	5.2261960150868	5.31000726155192	5.20413093391242	5.27833259387082
RTP4_9766	2.16320909964272	2.07371306007082	2.11804937195371	1.29706590542578	0.898815976699646	1.71264472596798	1.59266218101019	1.03811449720712	0.96647047067029	1.22945902810353	1.9166860923037	1.16181015042439	2.77422051741472	1.32936126958056	1.61680191297269	1.01293422872588	1.42421279334616	1.32321648478501	1.62527111340486	2.15541203315068	2.00617012105593	2.5021283531714	1.45165402004432	1.41050786932444	0.665716432526203	2.26888254425324	0.913848467794998	1.33027276689926	1.28900301420927	0.955287695192509	0.798202649956272	0.923410687372076	0.682528081796747
NOTCH1_9347	2.86044266856601	2.66663816642041	1.41712772402037	1.55731121115202	2.15644208633366	1.94373907792303	1.81560301025464	1.79004834448479	2.26790031393996	1.42276482924013	2.11458614634967	1.70864174278706	1.29881416024761	1.70901306657492	1.70259026281274	1.69582672932144	1.86622879598057	1.55161110745341	1.17056656993285	1.38532833316421	2.15321010686546	2.44709008990443	1.62398739360978	1.98115918956673	1.11949675563513	2.05153498643661	1.57973310144941	0.899508054096986	1.54833225937997	1.85961400232805	1.68562628314018	2.19735432100162	1.14398069407492
BCL2A1_8136	3.75753135479915	4.37803097746173	5.05731907061179	3.81921608649897	4.44286675144354	4.03332393206239	3.25825188925474	4.57450995081341	4.51999762376796	4.59679421205441	4.60375118632425	4.09473745008655	5.003728132927	5.00066420683664	4.27906960875063	3.96895355124967	4.37316873420889	4.20029944744284	4.75822410393361	4.97285969860145	4.54924212296035	4.73653082448232	4.66066649779826	4.44764326107911	4.09801404657512	4.65907049795131	4.5436587230883	3.84941501877546	3.85534381533773	4.38585098637101	3.62413735217041	3.91136901742411	3.49622518832045
DPYSL2_8495	7.41599618300018	7.66682970200895	7.96526147474583	7.88627336249139	7.79087925390026	7.57448856761611	7.31980071276448	7.72593478563442	7.43635159204216	7.63066688881253	7.52502095708494	7.37848065008071	7.92968055232658	8.00808633774257	7.7407606439737	7.44176824056405	7.46617293435507	7.85745086800167	7.51914570628908	7.83792393892089	7.83926596987772	7.93082489369624	7.74670534682018	7.66625404374361	7.72452579412024	7.90992260508394	7.7522581529463	7.33765384727957	7.66092995395149	7.49158832231523	7.63687211704361	7.52047144198188	7.7532645124173
ZW10_10212	3.51567487331473	3.48078337399623	3.22537753045484	3.42159244946646	3.39367516919284	3.7577552473981	3.71108990625829	3.94470931291343	4.1837227311084	3.76632068846083	4.39121411078576	3.94823612586235	4.03888345043029	3.71185956488381	4.00291142783437	3.65596180322359	4.25091848226628	3.77206334403417	3.8423763471613	3.86685892447417	3.88680935701673	4.26579042913726	3.67801094638849	3.85306891820975	3.91385069388422	3.90013547273964	3.92077294434735	3.82759591235966	3.97053265934079	3.70252103022406	3.47232607411595	4.07380506338592	3.77651922093552
FAM105A_32634	3.42512114272678	2.8912975691861	4.05238472559377	3.6055568700952	3.89069591047827	3.5629937343795	3.01009742733918	3.48339530967755	3.46173401465377	3.49236949686569	3.52945650851447	3.5765448555321	3.86389986091656	3.79283126283227	3.37784572913014	3.55960431467436	3.12048864248739	3.47072239863922	3.68756549915256	3.5638337963346	3.58388296067974	3.77855432017938	3.63835380312309	3.37810573716224	2.26643066676043	3.92168444345868	3.56435279223907	3.30314585847634	3.80656346698996	2.95616020897862	3.06855622357242	3.13265566604669	3.71138410877442
NUP85_9382	6.27687283529784	6.27607873090299	6.39179876289349	6.15856930267656	6.33158397725911	6.29349520369345	6.3951008679926	6.21716795740855	6.48747089613912	6.37559937528468	6.29857302780119	6.2175771079636	6.2926728959692	6.27430181878769	6.29653741548795	6.18324815899595	6.20239375633384	6.41514491035059	6.02257956217254	6.3709899338122	6.1061333829031	6.38717941190723	6.20709267782718	6.11217579147012	6.09657649907346	6.47327434544219	6.31617749145661	6.30174639651038	6.42511162531363	6.23584435742823	6.44232286088764	6.37310694076596	6.22504087420107
PIGZ_32744	2.16320909964272	1.87764193736403	2.29216637803376	0.979311376598465	0.898815976699646	1.94373907792303	1.32885965371549	1.6355613019679	1.54008102868019	2.06828470062241	2.11458614634967	1.16181015042439	1.41623181494883	1.79014026949855	2.68912390083034	1.86664266870349	1.42421279334616	2.28181289489539	1.80817974344014	2.07882432764943	1.3268663009974	1.9886909739899	1.91698993613532	1.50719264132318	2.07893672020029	1.97114500636241	1.07387561522079	1.93079288167331	1.86654565342378	1.61622864854471	1.7920687192112	0.6760228761221	1.89618411902157
LOC100909675_9046	4.70318516072219	5.34291533591865	5.17317515492163	4.93694346687724	5.08118343527592	4.90879094762041	4.73902103824753	5.14631745122555	4.71602708345106	4.81064406020547	5.27602961206003	5.04289134883545	5.1121209490959	5.36079335725317	5.07447542185141	5.2805859114753	5.03339653088208	4.89515928176081	5.35132887262954	4.89682023421293	4.98196491306898	5.24403216085798	5.02595479170239	4.72396139100175	5.12963908648905	5.16288772755488	5.10322235156796	4.98744626351861	5.51574179629557	4.80952907988044	4.74753068214468	5.23879999423994	5.28953317160239
WNT1_32877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280486976850832	0	0	0	0	0	0.24398142293263	0	0	0	0	0.311036345503753	0	0	0	0
RFC2_9676	0.761983163675839	0	0	0	0	0	0	0.434220612376519	0.562696287490685	0	0	0	0	0	0	0	0.566621809317953	0	0.273217632402907	0.299046002479422	0	0	0	0	0	0	0	0	0	0.248283740295814	0	0.377251026775518	0
IL4_8895	0.761983163675839	0	0	0	0.518301028993236	0	0	0	0	0	0.637016277490468	0.498209929346437	0	0.249887328152157	0.248418270808506	0.267358712609819	0	0	0.502840029975524	0.299046002479422	0	0	0	0	0	0	0	0.51875154211474	0	0	0.317664258891728	0	0
CDCA8_33310	1.91963776577173	2.78333650877391	2.44751432717704	1.77770811169756	2.41215165011041	2.86065114773409	1.59266218101019	2.05680067343811	3.02775676446887	1.5932035173789	2.71173632861413	2.17181827792685	2.31138060000979	1.93987109680072	2.36005192854567	2.50661509876052	2.7075451697208	2.00161030767283	2.31077709078352	3.14261594857365	1.65768698669777	2.5021283531714	2.4624601739458	2.43886574334722	2.65012178729508	1.97114500636241	2.18150288216767	2.29114203691396	2.3477153631452	2.35936697479156	1.7920687192112	2.45495725196219	1.77391144562968
NRAP_32376	0	0	0	0	0	0.650215678294922	0	0	0	0	0	0	0	0	0.248418270808506	0	0	0	0	0	0	0	0	0	0	0	0	0.282567248807105	0	0.248283740295814	0.317664258891728	0	0
TMEM176A_32932	6.7569739115488	7.00357519500322	7.12571557427978	6.9754565356885	7.02511742502957	6.71700066148616	6.85692431534351	7.0671383198451	6.91568580937027	6.98761659008886	7.62577315729463	6.81203836598863	7.1793167793083	7.17530214171786	6.89029972486624	6.85080525159822	7.1095661450988	6.91843494057012	6.92249017620438	7.08962576609139	7.14917520608995	7.14559937773894	6.87782300737166	6.99946603380952	6.96932827063438	7.02197033349726	6.95542907841781	6.79885794066004	7.00311458943993	6.99304998545046	6.81479313410793	6.81730800765477	6.90171335385812
