ID	S3P4_G03	S3P4_F03	S3P4_E03	S3P4_D03	S3P4_C04	S3P4_A04	S3P4_B04	S3P4_H03	S3P4_D04	S3P4_F04	S3P4_E04	S3P4_G04	S3P4_H04	S3P4_B05	S3P4_A05	S3P4_C05	S3P4_D05	S3P4_G05	S3P4_E05	S3P4_F05	S3P4_B06	S3P4_C06	S3P4_H05	S3P4_A06	S3P4_G06	S3P4_E06	S3P4_D06	S3P4_F06	S3P4_C07	S3P4_B07	S3P4_A07	S3P4_H06	S3P4_D07	S3P4_E07	S3P4_F07	S3P4_G07
FGL1_8640	1.50157985423205	1.78630089332165	1.09991364004066	1.03224169078112	1.3348584011224	0.729350150202828	1.36794793553507	1.06384869633573	0.322587968447045	1.86284108583332	1.81775483905189	0.59985007070061	1.01272341594427	1.85478470897595	1.33149935437721	2.03090436301867	0.96073083764857	0.795418662899741	0.831115257076459	1.88258824952475	0.825939977470565	0.748325747110567	1.28007488359643	1.13406448421207	1.12334916275603	1.73151627428676	0.618658168924665	1.98090478405218	1.10182787827436	0.743985123932828	1.69679424287624	1.24610245330967	1.70867480918048	0.859361341227417	1.00151776227266	2.83082810323726
GPATCH8_8741	4.47842124441737	4.58100732733515	4.58850130097128	4.73941131994325	4.90340647978856	4.99643080524348	4.82805023305416	4.65899095892108	4.6613774309655	4.65892765501205	4.89223729452814	5.39186891582716	4.9152597295628	5.02864162266173	4.84190751407371	4.83283351560681	4.9996023367157	4.71451733593841	4.71805763338832	5.05520950593646	4.82281684942161	4.61203143303496	5.38241482220864	4.71857829163934	4.9008073977186	4.89333721990295	4.76748925669694	4.64387368446529	4.98034768668424	4.97112076520857	4.87019977819532	5.23214645256729	4.78952595223764	4.90886325232775	4.82310560502508	5.04146074826726
CFD_33235	6.23221577645281	0.290026865466412	0.465859084620304	1.03224169078112	0.592160306702212	0.286050034309056	1.21258585327033	7.53579858055614	0.322587968447045	1.96382756861901	3.31519125464619	0.826468017622995	0.421413233499082	2.11459987283339	3.22365805359003	1.08569890874411	0.96073083764857	1.15443302382703	2.23282513053003	1.88258824952475	2.20347839354185	1.75678754096777	2.49637961789093	2.27000209402273	0.668355717781264	1.29306381253	1.65158476744073	1.17834741261605	2.02030850955179	6.7361384393658	4.49321575283764	2.21991499408485	4.40148470704478	5.44664106108543	0.322535391418111	0.42192338426035
GXYLT1_32793	5.00611597296989	4.80437518142401	4.86811017738233	4.95892386221475	4.87873195439946	5.01611854067857	5.1505269817781	4.76405005983863	5.00319345661064	5.11921397412843	5.4189519969351	5.5589574515281	4.86576150470395	5.08028137787711	4.94317480517463	4.87483072077025	5.04165811606743	4.99523124455013	5.11662882409903	4.97529753272373	5.15029446006262	5.11487465569546	5.65202165247452	5.06598262725588	5.13656527182621	4.96208459443409	5.09582646455836	5.16783197152788	4.79421681644126	4.92379635523095	4.94560371202396	5.33380272422543	5.07086968544277	4.74330536157585	5.09040762852515	5.18309324087898
NR1I3_32602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306348459261883	0.316370127911261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLEC4A3_8330	0	0	0	3.25861498148169	0	0	2.45406800203354	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43127557081736	0	0	0	0	0	0	0	0	0	3.66190349663451	0	0	0.346431231644514	2.70300730432596	0
SPRR1A_33122	2.88954003527275	0.531395026982537	0	0.273861894326412	0	3.84570482620003	1.86197642170029	4.77845292763585	2.32456578014106	2.52281362132045	3.92918788851546	1.02227413765297	0.421413233499082	0.30790300922987	0.250452428752884	0	0.306348459261883	0	0.831115257076459	0	1.02165942066642	1.01418626900677	1.28007488359643	2.19669702626152	0	0.660099515552634	0	1.4245092629902	2.66658262064189	0	0.291815479720081	0.93709196285702	0.648144303130815	0	0	0
PAFAH1B1_9413	9.54120795793079	9.68018369514042	9.60212477229518	9.72084106205721	9.62971406947974	9.65038475834911	9.60132439355005	9.47187482127953	9.54873912913517	9.58775783794428	9.8565877977029	10.0110319947139	9.61526619526235	9.85112998279618	9.6216076834532	9.60827178781344	9.68988126841899	9.78500444854092	9.79498351707439	9.85715266552889	9.76148106021713	9.66119438194522	10.1291348945827	9.78544492067894	9.67908878442269	9.56191663123378	9.70324466434954	9.68826851067547	9.62013798379778	9.67983542777345	9.84675931656652	9.72710772459666	9.7627826653884	9.79260759394455	9.83631604279755	9.63587667099651
GRN_8752	6.46687788511342	5.89087753838512	6.27105038095624	6.15879056603274	5.98692957954161	6.34452389906599	6.48442468702414	6.24739475779509	6.15299709798279	6.25596981496188	6.08822233591054	5.461043298346	6.44007876125275	6.18209687518737	6.31606869920083	6.21406307508432	6.29638837025677	5.97805817664367	6.39847747363425	6.25682243781824	6.57392186714188	6.29465777849137	5.39471407572997	6.26205554050357	6.45805285208812	6.85284588359293	6.26238933751035	6.42008903304729	6.35086146183144	6.46574668145496	6.09757124948701	6.38848539926896	6.3986789603158	5.95576903593889	6.26508928582752	6.41934338961574
CYP4A2_32530	14.1933773885371	14.1326159263159	13.8204362266251	14.1255679814858	13.9047250712904	13.8647073718941	14.1311820080453	13.9833768444706	14.0058914433395	13.5827156285497	13.6083374077561	13.5878117900342	13.692999648812	13.5370772508014	13.9867128390496	13.7948820233236	13.8332574604752	13.9955980012803	14.0700325942452	13.7844164217709	14.0903116229067	14.1319850488397	13.8126440392332	14.1134441277787	14.0766095101673	14.1418109653059	13.9976690148765	13.8714118256654	14.0876038044418	13.9232157820764	14.0705220594334	14.1803718833011	13.9775791066467	14.1631981619836	14.1316524371226	14.0765715236275
SLC24A2_32779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291815479720081	0	0	0	0	0
DHRS3_8468	7.98856852604287	7.59861976774536	7.77235203269029	7.89512859254273	7.75609606131128	8.00271066342171	7.8068749439175	7.81964149123661	7.82983033615407	7.96094929927562	8.26543584846599	8.39942774794783	7.87071645540101	8.12593654814263	7.70714774465862	7.64548989503559	7.77402638705556	7.87297866764327	7.69527120146788	7.8277309355713	8.08723210939192	7.92898421538832	8.41508213375083	7.90660439946618	7.84318690002611	7.81348598738189	7.82116948073155	7.75032844743963	7.99701412957791	8.01929468278595	8.22908732766261	7.96192156388774	7.83738304056467	7.80800134770735	8.0295457487906	8.03099509586382
CCDC92_8216	2.64746134718615	3.67820054892374	2.8656817868358	3.92739543932828	3.54319278294319	4.32760632217619	3.877967594762	3.8161912455835	3.36052709422528	3.46224644046849	3.53112383244953	2.68108266313186	3.72384214566714	3.42682691540579	3.30892364998437	3.70772762169428	3.01742613565997	3.58901011392659	3.87120808588149	3.78292848027659	3.59397735929839	3.39475987051193	1.94749097960185	3.33345106879739	2.51452246208032	3.95464212707757	3.17499697263376	3.16994120023715	3.92003238291422	3.85757440747058	3.73659292219718	3.58207175500002	2.39331552758328	2.74408465084981	2.52606870373966	2.34384822350949
