ID	S5P1_C06	S5P1_B06	S5P1_D06	S5P1_E06	S5P1_A07	S5P1_F06	S5P1_G06	S5P1_H06	S5P1_E07	S5P1_D07	S5P1_C07	S5P1_B07	S5P1_H07	S5P1_G07	S5P1_F07	S5P1_A08	S5P1_B08	S5P1_C08	S5P1_D08	S5P1_E08	S5P1_F08	S5P1_A09	S5P1_H08	S5P1_G08	S5P1_E09	S5P1_C09	S5P1_D09	S5P1_B09	S5P1_G09	S5P1_H09	S5P1_F09	S5P1_A10	S5P1_D10	S5P1_E10	S5P1_C10	S5P1_B10
P4HA2_9407	6.05898542158098	6.73118682008183	6.24285430374121	6.44694376413242	6.61923537376607	6.42862075389857	6.50860448984809	6.25950120731237	6.27626979048008	6.17477608980932	6.34485145250612	6.65072684574858	6.29302053583927	6.6698211111437	6.53724520288243	6.23517747829205	6.67533126146772	6.29623745490572	6.39168019811788	6.4906334183819	6.37712513672155	7.22229389235512	6.38681242449736	6.45006770372174	6.33172614063519	6.1762916165819	6.49337016740452	5.98902896563058	6.54374886399574	6.5288592716725	5.97818418517226	6.09872313505956	6.71934404152925	6.61902421765923	6.50805027176634	7.22085610029079
NIT1_9319	6.92358492519565	6.93518985287877	7.09656922434301	6.89120210361539	7.19193093489751	6.82928677295765	6.95275491918001	6.72276320712988	7.0656115793125	7.19705802880099	7.15763819860855	6.95754838722373	7.08457833410242	7.30724181467612	6.95979703162278	6.91632172223515	7.0479038185535	7.20270013217205	6.89976718292795	7.29518598090367	6.82432447473774	6.79415365777883	7.0049586172095	7.16363784791028	7.12176899527327	7.31009460124316	6.8673318433271	7.5839151387414	7.51647395974953	7.54773667406348	7.40974244310056	7.38695153386279	8.11056404411589	7.45517291623835	7.68775788036204	7.83599526388041
PDE6G_33323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268607946500237	0	0	0	0
CDA_32590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LGALS3_8989	7.01855797645459	6.47466457928719	6.64485733456442	6.8777702267453	6.36000977145318	7.02704010164716	6.60216187576231	6.61945061409176	6.58047326273037	6.6912352599853	6.67417181441272	6.97888682248525	6.85028232392483	6.62675317130462	6.37636925073514	6.71869901615639	6.12590392640233	7.14361142682291	6.59978972997293	6.71480895564117	6.74529313255915	8.43344224682902	7.12900382901525	6.54000546193938	6.87748161609982	7.20747433380932	7.70341186025579	6.18957055103894	8.05211476233124	7.23359621801841	6.55715475964049	6.20659608804623	8.5324849209645	8.06815388411362	8.09753722753943	7.92664418014087
LOC684841_32802	3.17855196138643	2.01445323561623	2.38286640045355	2.70046188704731	2.19940753460121	2.20883012480455	2.25590442422225	2.45728186769456	2.72205774149936	2.81425662943031	2.5580042783838	2.76987425020619	3.38246026119899	2.99769897836542	3.01883593695455	3.01420730475449	2.95618713674915	3.21924627067429	3.45459873474462	3.02039829138202	2.56274958174064	2.68351123285921	2.93464494189242	3.0186148501098	3.04113413199887	3.89408765705862	3.1557303946382	3.83398204939882	4.22794430171309	4.55464454397227	4.01181632258561	3.91843380872911	4.88279576514203	4.44619581138453	4.22631274085191	4.59082792605474
GABPB1L_32696	0.270842602167911	0.303187188009847	0	0	0	0	0.367916065246797	0.247512898594206	0.302471743961248	0	0.825326099672343	0	0.319754934343402	0	0.575321240873098	0	0	0	0.252900325627313	0.289610061985244	0	0	0.665741656139972	0	0	0.260756483875019	0.228969455728122	0.306612026380283	0	0	0.282339574943714	0	0.27450832039495	0.299949087636696	0.362627521534274	0.284399849894553
DHRS3_8468	7.64292771715056	7.91537470773975	7.81014201287596	7.64618872595027	8.29545541732386	7.77202699255736	8.01168211806736	7.68738280020377	7.71742594346279	7.99101063828337	7.92711275256287	7.62043932577509	7.90651864579405	7.83027152108903	7.75891640170139	7.8603242314481	7.39204989443913	7.82844362125699	7.6932796938374	7.83134562401005	7.52448952389569	7.92165837572569	7.53691413899039	7.67070511847563	7.62456076416297	7.78594550639614	7.58692373521566	7.7862712123772	7.52735229329681	7.95272515436775	7.77124183283329	7.8759589703978	7.94497713076387	7.65862453125633	7.73303037318489	7.97866904071837
CCDC80_8213	2.17335415155354	2.4445286720237	2.98156970764534	2.65078658682097	2.37621388321095	2.32928386849739	2.16538102782279	2.68428115147295	2.67013262184013	2.16378992729391	1.19317826374365	2.45881432824913	1.45250562373744	2.93631273709382	2.14732767684977	1.77476460094772	1.95165364583345	2.28670401656656	2.08990628130116	1.35398324063586	1.52997978651608	2.45653612669963	2.89728292230194	1.75187663942119	1.34137602309551	2.25218209947296	1.97230923007719	2.68849283689451	2.64758128190848	2.01826756696415	2.57816744720094	2.79383395293954	2.82331562856333	1.7272712256088	2.80757647203319	1.76423519130174
HDGFRP3_8789	0.498786546119494	0	0.8208892828349	0.910744925595258	0.677005552327721	0.681524594220109	0.904165929223891	0.806229261557737	0.950858114755289	0.550034372528053	1.19317826374365	0.612715747805793	0.994560948519101	1.22089012915869	0.316151074097814	0.640511669642878	0.268877200117923	0.943858987443901	0.969381668461566	0.917805564021555	0.811575568215415	0.247369186635186	0.665741656139972	0.670832138575806	0.908067953481972	0.841914437076503	0.895292810435403	0.55934463418525	1.55589647700113	1.10038156359587	1.05715738821214	0.690582227802962	1.72482471342995	1.62288758743477	1.44073584203493	1.20628132866602
LAPTM5_32639	2.67113920595689	2.01445323561623	2.67026516365626	2.70046188704731	2.10215351177175	2.38593794372774	2.49768862812124	2.55240858476104	2.6162686255741	2.23663485366455	2.6197033399121	2.45881432824913	2.57588598942936	2.58277113480552	2.78243172093508	2.91078815803144	2.70741067818814	3.16084520213452	2.43477649656753	2.76129727544031	2.81578390275979	2.50487791440871	2.73733516639484	2.52002682298541	2.6459747426448	2.75383906461019	2.7013093008849	1.64671495721826	2.9871673156304	2.20883792210688	2.52497663614987	2.16316488507965	2.68910375308832	2.65885635146759	2.92078986905667	2.29932184816484
MGP_33209	5.20684390533583	4.46257933670766	4.89450469693201	5.3589843870265	4.45671571421843	4.49420672718636	5.40085253029476	4.45692326422947	5.27751594864369	4.40526028973204	4.59443302035613	4.89907194926043	5.58923970451455	5.09898465855486	4.51130417108524	4.89186985268783	4.61823993124006	4.99324292262628	4.975650315023	5.350266158551	4.68540281432257	4.06276103670728	5.61716487312617	4.97670887655347	4.79359362106369	4.94091919564762	4.17214740806142	5.54542377372243	4.85767204460212	4.79160528598872	5.26290787734299	4.10156164261779	5.44443856431384	5.22044031486055	6.07248295815336	4.43967860873778
CPT1B_8373	0.270842602167911	0.553591025658426	0.655233567077163	1.34484438183885	0.677005552327721	1.14252288956383	1.29421610186472	1.20796243734867	0.950858114755289	1.11123263866699	1.34702552742701	1.75749581900495	0	0.998685579917199	0.9855138405634	0.803372470460942	0.691185072816245	1.91494739098523	1.4459397061211	0.737193162914807	0.958960657740547	1.42404315174978	0.833371668203948	1.12696090559134	0.728920159598126	1.75586233788481	1.44359323361318	1.27548328572646	1.07632989093219	1.4415742491996	1.32950168196752	1.15566469132552	2.73524232310002	2.00155459480814	1.58513482030898	1.33646886259227
MYOZ2_33236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252900325627313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPO13_8908	3.55319320431799	2.96016884690281	3.26649624507354	3.71151910627877	3.1349817821505	3.3302007087625	3.58958631882178	3.5211627512705	3.36879918188898	3.51635724419808	3.92145071413694	3.66003517909225	3.41638338015843	3.66054278296403	3.55829242813707	3.36662981195786	3.51706871862511	3.57280105989794	3.74996496756354	3.48880465497938	3.50880875054281	3.11580924108465	3.42935615914904	4.00860963048741	4.10566294429645	3.85511869139872	3.4562611957392	3.80982503571359	4.18462203762362	4.21280900394653	4.06867784889129	4.26404069162282	4.56284275783235	4.35137965582012	5.17588997353363	4.73944932642973
DDR1_8451	1.29018018405892	0.303187188009847	0.655233567077163	0.731193658329595	0.924652315568091	0.852088076742513	1.11233291448825	0.806229261557737	1.11521812816125	0.550034372528053	1.02094472950206	0.842940585125873	1.1638803431854	0.414380438931249	0.575321240873098	0.640511669642878	0.863525412885273	1.50961160960889	1.63580206917307	0.917805564021555	0.249483925277603	0.805838960587618	1.35822157759708	0.670832138575806	1.06740706418576	0.481519613223804	0.600262531244995	1.12697229563416	2.01750458956547	2.08462766333702	1.32950168196752	1.15566469132552	3.38283051322495	3.25561188297756	3.70067830901335	2.95512847633601
APOE_8064	12.5062145743277	12.2388223897358	12.7279403071091	12.5680107821586	11.8835378731032	12.5843011205856	12.7026561573296	12.386886290357	12.5584337976345	12.864129010843	12.8343234222722	12.6184878776729	12.7794004402156	12.7681718596901	12.619748439438	12.5327263248364	13.4834139317563	12.8458959092958	13.4467414616024	12.9319834554184	12.4465062819098	11.2035142365978	13.5329628126625	12.9335564979308	12.8453873117731	14.0917619542772	12.3148803275023	12.8972844751025	12.7426001740001	12.4192495284254	12.7118923393877	12.4088620006666	12.6130942841973	12.3726965710675	13.3948933918015	12.3475457627535
ARID5B_8084	2.35902790601188	2.77540486070488	2.79500480583406	2.24490773140545	2.10215351177175	3.14565114825661	2.06879512712283	2.55240858476104	2.67013262184013	2.95042145368677	2.6197033399121	2.76987425020619	2.38350103440801	2.93631273709382	2.22498766358792	3.2300844859348	2.51399707634997	3.00357853801423	1.95382532391416	2.85293291506283	2.85395557207652	1.52125442535347	2.93464494189242	2.59261803896246	3.15198493494464	2.36743878939624	2.25820060596945	3.06018485490689	2.58231328774875	2.20883792210688	2.57816744720094	2.70606910313323	3.57267783897351	2.65885635146759	3.30140178673206	2.95512847633601
RGD1565356_32319	2.03480881482298	1.11725369753922	1.54410763847978	1.77401486404437	0.924652315568091	1.93277583480727	2.16538102782279	1.61294055448765	2.09274099789494	1.39199973374803	1.48603616628828	1.51196000853395	1.31539876810581	1.73512507055275	0.9855138405634	2.29636153768775	1.70202239377154	2.66840688188185	2.38272407291388	1.95978061461211	1.86510525417516	2.1870614078819	1.6553853314278	1.61916334773444	1.06740706418576	2.12691179734164	2.45205088898621	0.55934463418525	2.51395205668279	1.71731027042812	0.898914157823976	0.494968326443487	1.42043081431897	1.51035825978269	1.44073584203493	1.56614864666396
TJP1_10025	6.72948141764902	6.92411930818625	6.67493059937116	6.6845641934488	7.10674477236362	6.69279622155222	6.96957199152023	6.81677617187392	6.88664191263672	6.55545077318272	6.70652169350107	6.57267785169972	6.44043744833519	6.66509878551687	6.52961352457275	6.70845561248247	6.64020474925069	6.81952034817951	6.65569139125186	6.78628860589142	6.87625129760742	7.13859242331221	6.63680501967198	6.76477015007877	6.67271063160284	6.72247116196287	6.66701954882924	6.84424400747458	6.98679173751792	6.96295370653221	6.58665700521229	6.6504403895163	7.14811005376601	7.08706991764353	7.22494754860914	7.5542912262095
FZD1_8671	2.71717335796227	3.63917373190292	3.57562057324281	3.00721844235574	3.31936752281447	3.04369531589306	3.2801579003457	2.68428115147295	3.1205895169879	3.03454482204163	2.5580042783838	3.39567010767408	2.31321574255415	2.73473036696315	3.01883593695455	3.39245384676476	2.61394268025802	2.44190863106684	2.38272407291388	2.76129727544031	3.33077723466792	3.05216900232736	3.04125423990037	2.72768395657754	3.25492279819061	3.30958436594872	3.41032188139251	3.21536704941981	3.03673581183265	2.47934846075757	2.90399559886339	3.1994047902363	2.59214911624776	2.90126797063027	2.80757647203319	2.87168637675214
PAK6_9419	0	0	0	0	0	0	0	0	0	0	0	0.338644027096227	0	0	0	0	0	0.244562416511765	0.252900325627313	0.289610061985244	0	0	0	0	0	0	0	0	0.352946324442042	0	0	0	0	0	0	0.284399849894553
MPZL1_9243	1.61594488512408	2.50521642527808	1.8807759662029	1.94862025966294	1.13595220447459	1.68439553648761	1.11233291448825	0.247512898594206	1.83423012085422	1.11123263866699	1.19317826374365	0.842940585125873	1.89890628555006	1.87255683804522	1.68034299727877	2.29636153768775	1.60819302853406	1.98394541796517	1.10406921404765	1.78467503530036	1.32783354823194	1.20744539868768	2.11197954758044	1.12696090559134	1.34137602309551	1.75586233788481	0.895292810435403	1.94170654374842	2.11303196286277	1.4415742491996	2.00946078786797	1.28244831657702	1.63032059338084	1.38830349935428	2.32213487592301	2.01815317528375
POLR2K_9525	3.52758664896294	3.23560776175012	3.59862374066892	3.80531678112054	3.08495252017949	3.27126882966187	2.99488702205094	3.11661590100661	3.26760384340148	3.65569694217628	3.79343729634065	3.07174371032211	3.92055584730867	3.69801216031942	3.36599689374238	3.2300844859348	3.03041401921339	3.09997992383369	3.57545925287924	3.45994876843208	3.27559748925156	2.35470364035801	3.64756900695154	3.68255296998679	3.18711998866658	3.7528263629178	3.31380721125172	3.80982503571359	3.91986236215571	4.00577423825356	3.97262413236549	3.68587340678988	4.18473306441707	3.95971090161156	4.20411678062362	3.96343119593809
DUSP3_8504	5.58750902355227	5.02556390392893	5.29736482886955	5.48480823758966	4.87989423340053	5.3735389649103	5.50603613012192	5.27821052037894	5.68322461495442	5.64283789471773	5.54848308228675	5.31800657133115	5.67581425173132	5.55201482109181	5.25703700375292	5.52032320595519	5.40543730253519	5.76030644278021	5.69415768934354	5.62179518705945	5.53317802725253	4.84207359315978	5.40061690223093	5.40733122635274	5.93690857603357	5.86915491629735	5.48179482944417	5.76234780057235	5.9792305486856	5.8583543208743	5.83255754307941	5.910310012543	6.56183744306694	6.28459967444994	6.65438043073481	5.85481400602059
LOC100911867_9094	0.270842602167911	1.3989362864969	0.252928641128646	0.731193658329595	0.377855499436761	0.26456995454589	0.660814388097415	0.458715390856384	0	1.11123263866699	0.598959384690845	1.37150583435903	0.581338745750492	0.414380438931249	0	0.456898603523842	0.863525412885273	0.798202763207319	0.468010285686909	0.289610061985244	0.811575568215415	0.952484624902486	0.476041924539081	0.916848396489546	0.285855162527328	0.841914437076503	0.600262531244995	1.12697229563416	1.07632989093219	0.251792586090117	0.518364936161945	0.268607946500237	0.878393527274368	0.299949087636696	0.652170691633665	0
CTPS1_32924	4.3068905241719	3.74361883860404	3.59862374066892	3.89338664726444	3.59432514820016	3.4412999120722	4.06059391940116	3.69801412629091	3.97224210584544	3.4257992794921	4.10522932481044	3.62952002820478	3.44952713133991	4.05642158785305	3.55829242813707	3.25844702185606	3.75457274628888	3.57280105989794	3.37690323420658	3.48880465497938	3.73018523628815	4.94201912780085	3.6248903983034	3.64890527260474	3.5530535035923	3.93203164821868	3.52253862029534	3.65571722876319	4.22794430171309	4.56630329248379	3.63885832975534	4.01290143301617	4.57557946208536	4.96690230788916	5.29618477931401	5.74772713352447
NSG1_32675	0.695581291761455	0.766893427915759	0.655233567077163	0.910744925595258	0.377855499436761	0.681524594220109	1.29421610186472	0.458715390856384	0.950858114755289	0	0	1.75749581900495	0	0.414380438931249	0.794947140755831	1.08254174241824	0.863525412885273	0.636172283545041	0.969381668461566	1.07830193710816	0.958960657740547	0	0.476041924539081	1.12696090559134	0.524329907117168	1.25504589358811	0.75530625557934	0.774333328656814	0.873024695758291	0.652653493586474	0.898914157823976	0.690582227802962	0.703761066609737	1.38830349935428	0.893204096451845	0.521861875958336
PIGZ_32744	0.270842602167911	0	0.252928641128646	0	0.377855499436761	0	0	0	0	0.30107285416011	0.598959384690845	0	0.581338745750492	0	0	0.246461573118429	0.268877200117923	0.453614239032876	0.252900325627313	0	0	0	0	0	0	0	0.426527707092149	0	0.636295139256816	0	0	0	0.27450832039495	0	0	0
BANF1_8131	6.90630227153456	6.37249140453762	6.96112833727714	6.95142727955938	6.12028225283543	6.85710626518594	6.88700016536142	6.7803941847246	6.97221528306524	7.00451373829739	7.0992737619633	6.9139006887402	6.99200162873634	6.94381026491728	6.8929642639259	6.9984911433918	6.89983684924796	7.06816306495263	6.86461886207139	6.95087713147674	6.97913738498372	6.37371344065657	7.13302743402416	6.84496630422775	7.27659236179074	7.42265292425358	7.11655162865425	7.1582875218128	7.65980107911519	7.54626565326383	7.55445963097072	7.50217275334119	7.93017723720212	7.74973937258046	7.83405101418086	7.63083269883431
MAT2A_9199	5.23875576773056	5.42948559386523	5.90737331031284	6.16231644731517	4.96533638415869	5.70945243172457	6.10189304520604	5.78368937937398	5.4021159332325	5.53865662537075	5.71321100931718	5.75257457152376	5.37306761741248	5.82184485064071	5.13157465090194	5.92158089281261	5.37726993097902	6.03280499836299	5.84123025422842	5.4852671801655	5.53317802725253	5.23495889439672	5.72772113175646	5.30302859883805	5.29016961236167	5.30132110112254	5.93948782063654	5.8057454356326	5.86723949147896	5.134743866655	5.68275762961056	5.77667280916134	6.14975355001895	6.03292006047902	6.28301264974468	5.93407700817661
EDN1_8525	1.61594488512408	1.2649588272694	1.22735012121631	0.910744925595258	1.13595220447459	0.681524594220109	1.45571488727174	0.952925339374269	1.11521812816125	1.11123263866699	1.61282177607164	1.21588817572882	0.80269413450137	1.4133942869728	0.794947140755831	0.803372470460942	0.863525412885273	0.798202763207319	1.4459397061211	1.22271750856112	0.647402361757413	2.76516473700329	0.665741656139972	0.916848396489546	1.34137602309551	0.67294151352266	2.03419967678465	0.306612026380283	2.93583494876412	2.42915263271173	1.44854368909893	1.28244831657702	3.41152958297033	3.35671270215111	4.29092242710806	4.88485972561048
INPP1_8904	4.89264394791004	4.66233051846849	4.71667925662304	4.64272672259996	3.69781343057826	4.91577411278876	4.88106578956823	4.6413334893741	5.07278207469094	4.76674423004551	4.93502882271129	4.87325808799746	4.60425761770935	4.36673114124532	4.38165526132522	4.73923078389573	4.26554252209388	5.29424610219849	4.73738569249601	4.40804588154223	5.09700374111474	4.28666027756654	5.10533715917095	4.78866446395506	4.91382999692377	5.45907646540592	5.22741238542221	5.19993826180682	5.60503774490617	5.05423531188672	5.34192483003567	5.14487618770206	5.93427994564938	6.02269999299199	5.75895281431421	5.45703585144689
MYL12A_33284	6.72103375041394	6.15299816723934	6.61977694668584	6.65652231042532	6.03062112355418	6.64427066597956	6.57604450424542	6.53752839343778	6.82861147411374	6.75461755067467	6.69223344744525	6.80205369353672	6.81574618519908	6.65560750744625	6.71934720097426	6.84095824013425	6.7568482527014	6.70922753727381	6.67745933041424	6.92207454771941	6.73765707537652	6.00494395000606	6.85712486231367	6.63758842341371	6.81708181659507	6.95908062449793	6.80212047765545	6.68070590010237	7.39344403229843	7.13526703623159	7.20092685904154	7.13091581056008	7.75789049579918	7.42638818218488	7.74653163983655	7.6387414575083
SERPINA9_32303	0	0	0	0	0	0	0	0	0	0.30107285416011	0	0	0	0	0	0	0	0	0	0	0	0.247369186635186	0	0	0	0.260756483875019	0	0.306612026380283	0	0.251792586090117	0	0	0.27450832039495	0.548142565725387	0.362627521534274	0
MALT1_9176	2.4159635726631	2.91614852558116	2.02360245335931	2.96719145680909	2.74174077191971	2.81523467573412	2.82786689392561	2.59771873276031	2.99957895632342	2.0870703916916	2.28086059482662	2.59138792054897	2.31321574255415	2.58277113480552	2.49954932714925	2.83747934965727	2.79518985149983	2.70973203668966	2.87239698802586	2.61191049671477	2.73627014624392	3.23524049657446	2.6501791565809	2.72768395657754	1.7699661903445	2.75383906461019	3.03982162567748	2.39572007567433	2.88260853167128	2.47934846075757	2.62946669647833	3.06474779319748	3.0950710860761	2.90126797063027	2.47825937952844	3.28038339512195
HDAC2_8785	8.5633791085679	7.35347980103783	8.23401556768473	8.07245351410963	7.13160123092349	8.36671295037564	8.08141847366083	8.0328685675282	8.37600743906462	8.02867735172591	8.47818295693545	7.73952583518902	7.88396504262542	8.17230475244413	7.86884953293292	7.59991702605482	7.67983386855412	8.13186517310986	7.96735261706168	8.13270949846192	8.16207944622876	7.77414270695928	7.86184073751574	7.65171864046954	8.16033350936809	8.08541324527448	8.25228474701617	7.8820648261593	8.10535635003511	7.91332769654343	8.2564132795064	8.16948491264744	8.2078537726681	8.39768279265267	8.3046904679017	8.06572207298244
CML1_33145	0.695581291761455	0.553591025658426	0.252928641128646	1.07040305154017	0	0.852088076742513	0	0.642910693986686	0.765336623468947	0.550034372528053	0.330342510238504	0.338644027096227	0.581338745750492	0.414380438931249	0.575321240873098	0.94969919238245	0.495428605829605	0.798202763207319	1.10406921404765	0.530689772768298	0.249483925277603	0.952484624902486	0.476041924539081	1.12696090559134	0.524329907117168	1.13003509113899	0.426527707092149	0	1.07632989093219	1.22329871312478	0.898914157823976	1.0166564384622	0.878393527274368	1.10802579968926	1.28025996695613	1.45587461799283
THY1_33010	1.29018018405892	1.63450278722474	0.46805907184508	1.94862025966294	0.677005552327721	1.14252288956383	1.29421610186472	1.52184864557992	0.552387930454392	1.25843554784245	1.02094472950206	1.6399451644399	1.45250562373744	1.4133942869728	0.9855138405634	1.08254174241824	1.15653804706182	1.41283591442487	1.4459397061211	1.07830193710816	1.43244429285981	1.42404315174978	1.24380820723344	1.12696090559134	1.06740706418576	0.841914437076503	1.02288962556901	0.774333328656814	1.80508446605243	0.817821837678653	0.898914157823976	1.0166564384622	2.43328464558204	1.9157930110966	0.893204096451845	0.284399849894553
IQGAP1_8911	2.927591774201	2.96016884690281	2.62616764742007	2.59933966994783	3.36200356619997	2.77337597857489	2.76760144856303	2.88037174790874	2.86748118886786	2.71577192044661	3.03645611350795	3.32124906093119	2.79801824093524	2.73473036696315	2.73011947618857	3.07925165944535	2.83715461303875	3.59502648427995	3.26633845415143	3.23997456823017	2.81578390275979	3.52033037865552	3.20310250052532	3.0186148501098	3.22141967562127	3.30958436594872	2.45205088898621	3.0186332676222	3.59534248815511	3.04370405877799	2.35251690541093	2.3484868648556	3.32366071052904	3.14688862934949	3.42169811803951	3.88048196092984
ENO2_32652	0.868725580769914	1.2649588272694	0.252928641128646	0	0.677005552327721	1.59109491358475	0.904165929223891	0.458715390856384	1.26275372370314	1.11123263866699	0.825326099672343	0.612715747805793	0.581338745750492	1.22089012915869	0.575321240873098	0.456898603523842	0.691185072816245	1.07614876924361	0.655169291635075	0.530689772768298	0.811575568215415	1.31980530252236	0.983536137948455	0.916848396489546	0.728920159598126	0.67294151352266	0.895292810435403	0.55934463418525	1.55589647700113	0.652653493586474	0.721150836973294	0.494968326443487	1.81351706741752	1.25496029591295	1.58513482030898	0.521861875958336
SMOX_9906	0	0	0.252928641128646	0.286885872337721	0.377855499436761	0	0	0	0	0	0.598959384690845	0.338644027096227	0	0.735914153921462	0	0	0.863525412885273	0.453614239032876	0.468010285686909	0	0	0	0.257567301227709	0.374060683463101	0.285855162527328	0.481519613223804	0.426527707092149	0	0.352946324442042	0.251792586090117	0	0.268607946500237	0.27450832039495	0	0.652170691633665	0.284399849894553
MEF2C_9217	3.04052949855515	2.01445323561623	2.67026516365626	2.49059166821389	1.99786650566374	2.44045104584476	2.49768862812124	2.76594246402028	2.6162686255741	2.71577192044661	2.42607718881049	2.59138792054897	2.99046816071016	2.58277113480552	2.06524824279902	2.35006367916063	2.02610821797331	1.98394541796517	2.53356487592755	2.85293291506283	2.13687131222071	2.1870614078819	2.85892754191395	2.9091779533323	2.54124701243136	2.36743878939624	2.25820060596945	2.57840655276904	2.11303196286277	2.08462766333702	2.67900431148135	2.22762043504723	3.02250643264461	2.7107068732966	2.40230801874236	1.76423519130174
C4BPA_32954	11.0565937680236	10.9004604901058	11.1870591875052	10.9815363874735	10.3077696634929	11.2190038717797	11.0935329931626	11.1577962017329	11.4148558290265	11.1536835139681	11.3446407231388	11.1916655634267	11.3049627525436	11.2051988676958	11.1628778349594	11.2097115956489	11.390045015275	11.409634909691	11.2621920845627	11.3667086834002	11.2311099502893	10.0962222345029	11.3888540405529	11.4363064017896	11.407412887032	11.2108886465186	11.2134475873577	11.3190432992937	11.2287428376851	10.8068296005776	11.2831411963354	11.0902868680366	11.2687516090083	10.9550925574005	11.1380728990308	10.7634985223197
SLC26A1_9859	7.57892220289168	7.70187050531139	7.4013397102464	7.66037857974338	8.40782634981748	7.67731970732424	7.60336384908618	7.71591745539634	7.84145209390251	7.50600971013952	7.54320071661143	7.57111362082758	7.73061942063344	7.77436323615083	7.50242120075314	7.43886024284436	7.19433851441527	7.31240230201013	7.23862439470085	7.3094098855858	7.31810626210685	7.86953494038158	7.12092279679744	7.25313538424879	6.84485012080799	7.31369213201137	7.25294705025432	7.281979058388	7.04245245272961	7.46451705911068	7.03249176054833	7.58446422299902	7.10702773291567	7.39107082869184	7.22494754860914	7.51530118134866
OPN4_32609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIMELESS_10016	0.270842602167911	0	0.252928641128646	0.286885872337721	0	0	0	0.247512898594206	0	0	0	0	0.80269413450137	0.414380438931249	0.575321240873098	0.246461573118429	0	0.244562416511765	0	0	0.462118912644288	1.08558995134339	0.476041924539081	1.12696090559134	0.524329907117168	0.481519613223804	0.75530625557934	0.55934463418525	0.873024695758291	0.652653493586474	0.898914157823976	0.690582227802962	0.878393527274368	0.299949087636696	0.893204096451845	0.72570674880101
REG3G_33090	0	0	0.252928641128646	0	1.63034132630241	0	0	0	0	0	0	0	0	0.735914153921462	0	0.640511669642878	0	0	0	0	0	0.642582889211586	0	0	0	0	0	0	0.352946324442042	0	0	0.862812097775218	0.505040882868198	0	0	0
CENPK_8288	0.498786546119494	0.553591025658426	0.655233567077163	0.286885872337721	0	0.488058196612432	0.660814388097415	0	0.302471743961248	0.30107285416011	0	0.338644027096227	0.319754934343402	0.414380438931249	0	0.246461573118429	0.495428605829605	0.244562416511765	0.820812878447986	0.530689772768298	0.811575568215415	0.952484624902486	0.476041924539081	0	0.285855162527328	0.481519613223804	0.228969455728122	0.306612026380283	0	0.652653493586474	0.518364936161945	0	0.703761066609737	0.944411605271457	0.652170691633665	1.06316990959571
ZDHHC6_10196	5.81092578996465	5.93870336685674	5.75701647806019	5.87924139163259	5.77856613666072	5.90142568631289	6.11404507048788	5.69786239130825	5.97833220624347	5.7274169149893	5.8352667450008	5.97518972863115	5.68975140042749	6.2326213663239	5.86012036944464	5.6383351959524	6.15107654739169	5.86461570228815	5.71535709041446	5.75247423618999	5.77119969192322	6.1373402713392	5.869515906297	5.89741238853101	5.87899579454668	5.97744982841616	5.97147669006795	6.0776863438006	6.30671574588604	6.12198589806972	5.90720754140953	6.19455303662737	6.21225888587845	6.11698611812253	6.28829726501016	6.61422493289038
APOD_33207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228969455728122	0	0	0	0	0.268607946500237	0	0.299949087636696	0	0
IFIT3_8868	2.57441515372583	2.0956346814703	1.44605116472806	1.46468497403685	1.99786650566374	2.63997896414042	1.85375085889326	1.69862090668513	1.51906083596154	2.3059777905951	1.61282177607164	1.86618588605262	0.80269413450137	1.73512507055275	0.9855138405634	1.60844676039076	1.39996840754736	2.8641236818177	1.72211752474289	1.78467503530036	1.43244429285981	1.8554186140993	1.97523321030163	1.75187663942119	2.09996519342086	2.25218209947296	1.76891034282665	0.306612026380283	2.36667013115218	1.53945987357126	0.898914157823976	0.690582227802962	0.27450832039495	1.25496029591295	1.58513482030898	1.20628132866602
PLA2G4A_9494	2.35902790601188	2.01445323561623	2.62616764742007	2.17634317589407	1.99786650566374	1.93277583480727	2.49768862812124	2.12725619524502	2.24247699702864	1.51423959751097	2.0313041603447	2.71279761842682	2.07913596882817	2.2203263660376	2.56073745636278	1.99302347874314	2.70741067818814	2.66840688188185	1.63580206917307	2.8966566433336	1.62133675580644	2.84244333023671	2.17578054949674	1.47299346474167	2.02426922154586	1.66865220639921	2.66264338756755	2.25966336577154	1.80508446605243	1.87562248141541	1.19974647884468	1.15566469132552	2.43328464558204	2.54920593426396	2.05082215926163	2.16557636382426
