ID	S5P3_C06	S5P3_E06	S5P3_B06	S5P3_D06	S5P3_F06	S5P3_A07	S5P3_H06	S5P3_G06	S5P3_E07	S5P3_C07	S5P3_B07	S5P3_D07	S5P3_H07	S5P3_F07	S5P3_A08	S5P3_G07	S5P3_C08	S5P3_E08	S5P3_B08	S5P3_D08	S5P3_F08	S5P3_G08	S5P3_A09	S5P3_H08	S5P3_C09	S5P3_D09	S5P3_B09	S5P3_E09	S5P3_G09	S5P3_F09	S5P3_H09	S5P3_A10	S5P3_E10	S5P3_B10	S5P3_D10	S5P3_C10
COASY_8346	6.25773095741132	6.32562932730495	6.20915102605466	6.45767203142733	6.37273534599788	6.43329218749463	6.31094780355929	6.46135282519289	5.98618686935496	6.50288744770736	6.41209994609483	6.31720726426573	6.46284537617502	6.23730377620551	6.29913949030873	6.12622630875075	6.42980325821774	6.31928008487231	6.30448545262351	6.28114946938286	6.44843531486177	6.21947264401241	6.08643488317223	6.34370471057953	6.44155252295018	6.21578937337167	6.24626166451676	6.4767022003456	6.32864514282981	6.42990315823665	6.04288543658271	6.48989572309214	6.27913640435688	6.29428917527722	6.46997577661857	6.34703045684363
APP_8067	9.87289484559289	9.80461899547448	9.75857542906918	9.70662451246272	9.906764435841	9.92075391564072	9.77350236177535	10.0585281341455	9.62416153729556	9.84675938920742	9.97544786248384	9.89519355398758	9.86502965432207	9.90013783448774	9.8246862295889	10.0786515249102	9.87893016541353	9.85330783991752	9.8529872618362	9.66493767795496	9.80721810361922	9.83967901807369	9.54760080683115	9.83445623904631	9.8484214139847	9.68013936425776	9.71596887087863	9.70348826846203	9.77615025471888	9.95301252974197	10.0149993223799	9.74335720560267	9.59028911356787	9.62396968026311	9.72950730217443	9.79309280558323
TDG_33164	6.4083601423931	6.48236126977713	6.36400938714474	6.33212565918775	6.41839030331465	6.29878352630407	6.38822586129801	6.44662389497445	6.12863794128442	6.64032467710794	6.30557643291322	6.56790441933486	6.34364131940717	6.54052349761317	6.52840675338677	6.49518415177148	6.41024401246278	6.66739068488457	6.4110544341779	6.37335792134901	6.49693119996681	6.61849302381239	6.4107262557728	6.56420038957234	6.28635988386508	6.23779030354893	6.49940028042083	6.30494553932286	6.3204806836183	6.45677559937081	6.4911394860688	6.16367975153252	6.34349968678938	6.65663416153446	6.6256655226035	6.3531860179182
PAK6_9419	2.74515383075572	2.91454614539576	2.37620063061365	2.76758885691014	2.35546699835191	1.97014398477145	2.60804908916321	2.67134827373858	2.13598872998205	2.03598226637226	2.24186225990058	2.39400458436681	2.3777343974669	2.43600237149449	2.54695709271054	1.99767483316303	2.23723614585383	2.57103890873006	2.5747666734943	1.788630512663	2.63800235975973	1.71846364752992	2.12879769278317	2.47375889993131	2.69041581080689	2.14614520365162	1.93282366619183	2.03350842240186	2.13806560634143	2.49348529436739	2.70468087645025	2.23893154762456	1.83869887564942	2.95406593934539	2.44798953008244	2.16372387014195
CTSS_8404	9.30138678026056	9.13250428395953	8.94155467355702	8.97269666839719	8.96215859462318	8.88952907766717	9.52385755110663	9.27628637702193	9.09768663579229	9.13331880992628	9.02157186480229	8.9013524870744	9.07523151778364	9.02969654955208	9.26495781954495	8.67180497292513	9.17660080716465	8.88156857801573	9.17476284609899	9.33430543740296	9.10025820388621	9.05205964846579	9.00936213323178	9.19051422948412	9.43621485844168	9.26233782275356	8.64549258379409	8.94737040276453	9.13805880810999	8.43381620271212	9.3650112041863	8.58574660080832	8.91454399288349	8.95613964167709	8.95239222039995	8.9661658607813
CCL7_32689	1.53681748090131	0.977371270665412	1.68666775622194	1.46893053278329	1.55468386583511	2.52982775258156	1.55661729283647	0.675087492380986	3.00053666878432	1.85755857819284	1.11479851526175	2.25798770093244	1.26247311810308	1.07234625581972	0.569880266208912	1.8852629955489	1.11164260123764	1.23138301978712	2.16632479910692	1.96392070419871	0.804371241971606	0.874237612138143	2.29058154535647	1.33244865844135	1.43546095631606	1.49949230035187	1.12046734078752	0.308010632823184	1.23920606058391	0.761034264871154	1.39136929207866	2.10671261949634	1.70255286456217	1.23257476870259	1.12988555666927	0.762255115034462
NUP93_9384	4.93591475772799	5.268430390444	4.73569549110535	5.28130041215554	5.16504696277844	5.04870675731173	4.92444198354608	4.83025054011688	4.88988916447463	5.06356440832622	5.02114591916189	5.13130737421338	5.25078201783451	5.10270961817449	4.90996613343075	4.77311622661491	4.93013418973516	4.88415661094304	5.13559080519999	5.14437882781819	5.18304446629577	5.24267807252243	4.66637064916373	4.95944087825433	5.00113927043691	5.01322873346522	4.97858561296129	4.86215037127052	4.94055709511503	5.20527902962518	5.03633621719238	5.17543694562352	5.03952458688176	5.16295063005477	5.13614612390224	4.91828475894293
STAMBP_9954	5.08191183081564	4.72426607344776	4.8136588927919	5.30914197886042	4.88659787701675	5.08298490755485	5.20633891255524	5.01464157500501	5.06472532774028	5.05323669137845	5.17801973706293	4.94453063926037	4.78566889926091	5.10270961817449	4.81385406772736	5.29710145811392	5.1999155121137	5.14453386316358	5.09741113842801	4.74887428159661	5.02666482916978	4.94397523668836	5.17123869380187	5.1969212799668	4.7862354850098	4.62974217929276	4.85525914387514	4.81413679721952	4.73477735016773	5.04248830715269	4.9480526291206	4.94316121060425	4.84304841283681	4.75046237925278	5.1958363119945	5.04537448699377
VLDLR_32971	6.19492263830828	5.96632757906421	6.32460765877859	6.22901839705671	6.48232015120145	6.16650598973744	6.07163886412359	6.31765781285711	6.34745525591198	6.44085853289325	6.40417932900802	6.52779954925681	6.22722785003931	6.18359130981735	6.50935490173143	6.40122565962903	6.50549167384353	6.50559416975122	6.27400098329873	6.35380789660343	6.12241130468852	6.361440605906	6.75375030394487	6.392321834075	6.31752982477093	5.98552582233548	6.3864978719414	6.22916139689325	6.49385420905801	6.54885810890354	6.43810888989729	6.57367736826006	5.92866158367292	6.20735479861525	5.82922670456608	6.23148794521645
NOC2L_9327	6.94852296991191	6.90312440697522	6.74843318662982	6.80918124271199	6.77492979540391	6.88573842468015	6.91762080545278	6.85628256895363	6.63920762949916	6.89575393180787	6.93342336094647	6.64491698627272	6.93646837848933	6.6866919457485	6.81885676607622	7.02261604247747	6.78605043935591	6.81861193894872	6.82262768996873	6.7294572813876	6.77445169987013	6.94542625079475	6.37056868081222	6.9480867112165	6.85668467909803	6.6943873919906	6.74025955426116	6.73058210334956	6.89392163375923	7.02987566032655	7.02831917266358	6.80993935619112	6.89350707425111	7.09303125683158	7.067190658413	6.89476565601259
SLC25A30_9856	10.0496915243395	10.4889592593387	10.1080769713902	10.3630624126909	9.88401621104761	10.3654178405168	10.3751547907606	10.1984384858136	10.1842481736847	10.3467742014016	9.91889492918561	10.2620378726957	10.0217762715378	10.2011314890754	9.80724169896918	9.85814430788891	10.1210430381974	9.62731663913948	9.82463835086857	10.0078536898104	10.0174822906777	9.98046371917877	9.60977544087083	9.7118287929932	10.2536975238242	10.1898785685072	10.1383137542242	10.4321604089014	10.0121030182617	10.2987202918394	10.1999807405647	9.881909176257	10.3737364346229	10.2891431408049	10.0488716592656	10.0759077553255
HSPB1_8847	7.06724731511388	7.21912595757758	6.8475153781841	6.70824265657264	6.5914311366255	6.90183041441021	6.65812723675198	6.61854785366756	6.62686924207692	6.74027607184409	6.83963310626486	6.61738571911646	6.99302142334203	6.92137324459898	6.80642311471961	6.81965651567616	6.69845611581553	6.93443117668585	7.23330203646905	6.99981533315443	6.90896570944641	6.91088685828491	6.57287899376002	6.81823585191624	6.73267047789187	7.09713934739863	6.53636999865927	6.73058210334956	6.92656259823604	6.59451478289599	7.00662846118103	6.8723541067953	6.71038129332455	7.05252816558504	7.42985603303269	6.81673336616227
DDX10_8452	6.76971857014096	6.78133871792072	6.76488161967078	6.82854834819294	6.86461917231526	6.87599636388642	6.91762080545278	6.99771456566494	7.0666979338717	6.76263436817649	6.85133173808386	6.66186099303509	6.92267019974208	6.75088490829904	6.84340714131204	7.04568170283454	6.95485972677252	6.80128037072443	6.80378239747754	6.77720524412072	6.82913997820647	6.89582731876055	6.7502768876221	6.87221006118279	6.77370642230704	6.73207603903222	6.68206000567452	6.77515240700036	6.93460873984801	6.59451478289599	6.88112413284203	6.91745467556271	6.88173325565875	6.69848697618897	6.85030972560093	6.99658590548003
CYP2J4_32580	4.48929930617174	4.93313245046833	4.02567490367059	5.00311668505503	4.36591269998179	4.81036534825273	4.54403896472012	4.52842524500306	4.29826268865578	4.56445678546662	4.3796216216699	4.78045020725572	4.6976636537023	4.41972315470181	4.47985244066248	4.02388944426276	4.61179155346284	4.21124237309643	4.78789908441765	4.35161226717598	4.88808110558527	4.30329718121117	3.63437213551292	4.63149191667354	4.40021624537647	4.82840203989327	4.51346766581176	4.83834331433756	4.59285521288421	4.3377235767158	3.99404870531846	4.64249272334376	4.95215406010637	4.67623642346702	4.68142600520249	4.56221461658052
ST14_32674	5.54339984926716	6.34725101190569	5.04675299134684	5.90946754468746	5.32178674045575	5.81873227107236	6.02400691036811	5.93701602260611	5.93205712078337	5.76007174440167	5.73392407409814	5.42129315647343	6.54078996349779	5.78239997499454	5.4551441479203	5.19469168783378	5.73447101108253	5.30889824922433	6.17114735396482	5.61416526404442	6.04841597731879	5.3274301571401	5.53645342748405	5.71759721905271	5.6853430167486	6.0859704722898	5.82415284721512	5.94696125249904	5.69485061529969	5.73071830967241	6.17839832520749	5.56374462314247	5.85027949075073	5.99782243825649	6.44066816206273	5.87724379100464
MARCKSL1_32320	4.45397253425509	4.92164857024166	3.98131877007246	4.47365663900178	4.08627179530043	4.25088517924419	4.02594660786879	3.82040969664102	4.37404213099829	4.04483933693381	4.4428458278733	4.70398408329913	4.7360393522737	4.49221108840475	4.399349906804	4.33333600645349	4.35778978060407	4.53857998777976	4.27515779799791	4.05501218875605	3.85149133098232	4.14247742868433	3.63437213551292	4.10393164747841	4.49050851080759	4.16218952905447	3.79866365377816	3.60714948521665	4.09604667333039	4.38645782208634	4.35609486386439	4.54367159188064	3.61751232773046	4.19205266793997	4.46560525074511	3.86539693383969
ARHGAP30_32923	2.80245383443284	3.00438296598313	2.73792302827128	2.25970257673296	3.12941060594455	2.39079661488933	3.04982659037628	2.73738158149408	3.03829357073772	3.14922949294228	2.86680852680609	2.97400052425075	2.44105238357883	2.57599649167374	3.1293499444904	2.45689488705587	2.66453083211976	2.86597651407561	2.70234878755205	2.98518413887521	3.24169140527132	3.05121419816618	1.94655275183461	3.05977704210002	2.44153203681758	2.21873898433526	1.8412415611303	2.33513736293745	2.96410825260207	2.71317691375436	3.23894460711924	1.96114229836242	2.89572574584331	2.79480754611647	2.66627078492925	2.27165547675087
SLC6A8_32561	7.83006886583604	7.60566419987398	7.84123795332827	7.83181680747992	7.99754352025666	7.89578541714641	7.8200942504393	7.92810941192943	7.50792409142438	7.9169945530032	7.99366333175303	7.86100561750323	7.79324122489252	7.68934038032425	7.86435812752027	8.12928120613606	7.94496101511523	8.05820914086682	7.90512401635636	7.98275808000328	7.8984446101827	7.7091513200974	7.61387155679438	7.93777297481904	7.5741094593192	7.86187473872117	7.29613734725993	7.80892204354037	7.841523087867	7.90536890905716	8.07234755920913	7.94574372155087	7.38550269896331	7.71581301596427	8.03263441665835	7.76947838779155
TRAPPC6A_10076	7.98505160198593	8.04862923471943	7.90792510934975	8.13767373615634	7.81562678013605	8.18725716411098	7.87332952145618	7.72338445624853	7.57046570047555	7.84697483711948	8.00810629699218	8.29273608272785	7.92365621031065	8.04154092932825	8.07338006084726	7.86419097872747	8.00877766477078	8.15576130667286	8.25908622307802	8.0401500559479	7.9443414074108	8.07831047244442	7.63474332443151	8.25941761188429	8.14790137074739	7.80259010052796	7.7287128206027	7.92083758387056	7.7713769113988	8.11389580689216	7.74784187610635	7.8661840640994	7.68100771275234	7.76319617767939	7.69894076153646	8.00076200116207
HSPA1L_33069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL4_8895	0	0	0	0	0	0.339455873269281	0	0	0	0	0	0	0	0	0	0	0.30121663355967	0	0	0	0.582642394123388	0	0	0	0	0	0.555491818065612	0.308010632823184	0	0	0	0	0	0.344796675231663	0.375293545048429	0
ACSS2_7977	7.87916897848426	7.81100744689122	7.3178107112449	7.93667872941952	7.19305228589001	7.99062433667857	7.97424629800333	7.72541971280288	7.49779646605238	7.41044948970623	7.49965451660953	7.75761093526571	7.77185147062461	7.70276755240204	7.59836034734799	6.79653223329171	7.38980299842152	6.87768348868634	7.7488716897099	7.20794875878067	7.98174065665466	7.46743864341256	6.79479181883765	7.46033546242	7.22543490790335	7.5812742623272	7.30473433165206	7.70250164788238	7.2780875716962	7.8427148018095	7.42432231375411	7.39946753906454	8.0662423859274	7.82461882713081	7.99784367968754	7.88657047408497
G0S2_32729	8.93333700225618	8.8962574335204	9.0455183141207	9.18792569651363	9.14732884362628	9.18280602187216	9.468094190416	9.14635364697029	8.90741155540183	9.27503948420398	9.03253175806953	9.14315838662293	8.86043685815466	9.03273760156427	9.14726047626632	9.55302588566989	9.48172473202814	9.30287131099845	9.27437656197941	9.1912789468675	8.70986452735829	9.05205964846579	9.03099373263951	9.21774794015995	8.78623951808563	8.8308170803076	9.15482993889196	9.04290340061477	9.45575209429853	9.54563032697919	8.96013790208352	9.51543636227591	9.1446057203326	9.07500880902859	8.89141919200899	9.13018019064964
LOXL1_9149	8.45037110568077	8.89772349141683	8.40638781878012	8.649672677329	8.47213631957449	8.29962327594548	8.8098939008931	8.45025206056085	9.24017467336616	8.64928661797115	8.39634637306641	8.72313062542033	8.70708921234135	8.77025399919942	8.38694824101509	8.47345136553352	8.59230585054845	8.69787328959134	8.89767497847099	8.7015455916905	8.42767688192675	8.6751549394461	9.1231700639956	8.38594574573499	8.50412475210648	8.63085168458855	9.03723412718631	8.28129597203993	8.55756353929704	8.58849114221499	8.95259477677529	8.71909269891859	8.73096459562924	8.64586929832802	8.85207549504013	8.40207300756473
GDPD5_8703	0.859925481392125	0.977371270665412	0.578347964942626	1.17822116528595	0.31291104188175	0.339455873269281	1.29644260039857	1.13316051620459	1.04338443358888	0.562747746731887	0	0.960370549203412	0	0	0.312897688029414	0.924531328183732	0.762603310189985	0	1.07157143060827	0.532406338712827	0.804371241971606	0.502350546914845	0.830666308156798	0.325443480643489	0	0.296814468226406	0.304318024123154	0.308010632823184	0.29487769653933	0.300496724446508	1.20076820135764	0.499155455032328	0.402841253173439	0.622877865294252	1.12988555666927	1.45435995011451
CDC20_8255	4.75906131953991	4.10673779995769	3.98131877007246	4.40651034500679	4.39941514953894	4.27084817642073	4.26324552601081	4.58332072097879	4.38873181619678	4.23958834021189	4.51816845340159	4.24567685883658	4.37990564971437	4.57798144438272	4.52608239049223	4.81973878361794	4.43724734240514	4.82821007188643	4.13141010495195	4.28710976575435	4.29716300527837	4.36292011958301	3.93287572251967	4.77173531334088	4.35285857690919	4.35166114770017	4.10463857727149	4.2901260997943	4.13381099957533	4.67503948697184	4.1863991012008	4.19866773551582	4.3222481948054	3.91059292865773	3.65386652242362	3.6819413838305
DBP_8439	7.50714205180609	7.52637817898911	7.57449318582733	8.11682063812559	7.91886696267885	7.74159689691794	8.02755288070335	7.81032583338544	7.60547222767068	7.54552496715083	7.7989977636363	7.72573494713593	7.78563838049036	7.56671948692194	7.65493494240377	7.72006259288016	7.80967248627652	7.92852152418941	7.84071465657394	7.74682781408437	7.8116415902827	8.05590447554772	7.25067529626429	7.70215600715828	7.35125798847173	7.44417984415483	7.63637608025437	7.58581531901761	7.75177701904401	8.02946863069628	7.75436421138189	7.91642058813491	8.76447681290167	8.70212727034413	8.81353530923718	8.66958522580993
CLEC4A3_8330	0	0	0	2.65638159490301	0	0	0	0	0	0	0	2.78895919438038	0	2.82082790188955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9055630380899	0	0	0	2.19069114629329	0
GCDH_8693	12.5135826007901	12.4960913641651	12.4378980072768	12.3821060743668	12.3781212910291	12.4678546760646	12.3025455345757	12.3713535169742	12.5820420758689	12.5849901452185	12.5013393038279	12.4210999751435	12.2925765552971	12.3543130589404	12.3947601307747	12.2891636708937	12.4135425614915	12.579340871508	12.5004440383388	12.6397637216672	12.5994347900548	12.4571708556873	12.5861656365287	12.3111037645195	12.5353664373333	12.6120943619383	12.7999470446919	12.6915262574452	12.6369047300631	12.5387841865093	12.2272720760569	12.447986563548	12.7669745882348	12.5424252010521	12.3327131851921	12.4413270732824
NOD1_32821	5.56010937990756	5.67635948156239	5.86914671665176	5.66565560720952	5.9380671864933	5.73498107588212	5.76539972578998	5.82758664392548	6.25025745471161	5.77899739092224	5.66267801756728	5.92091267206472	6.0708718332838	5.58936971605735	5.68306867603583	5.94180778493006	6.02419844919316	5.75537290751316	5.7369231900512	6.09115205944157	5.9060337785551	5.89532689481333	6.23796764226363	5.9479441796169	5.99395585217287	5.82620968406263	5.95552304967521	5.54522359802117	5.85604011878012	5.79229751975632	5.81227653369406	5.8693938322293	5.57609344540107	5.65549133249033	5.59214150689694	5.63603838883338
GRM3_33234	0	0	0.317963013725785	0	0	0.614058265599679	0	0.37667579230039	0	0	0	0.306206701719279	0.302380754682111	0	0	0	0	0	0	0	0.32053647871325	0.502350546914845	0	0	0	0	0	0	0	0	0	0.499155455032328	0	0	0	0
F2_32334	7.0525612134763	6.68273956892709	7.36388920061541	7.57706291380787	7.21203137419053	7.44702251217991	7.48888643987639	7.12033709949029	7.10945009635959	7.12753232367621	7.68431186709356	7.67322151897418	7.57243743827133	7.32270494029911	7.99610733525894	6.53298529638549	6.46055674543288	6.61875058597768	7.24906081690731	7.22956319061691	7.61144952297289	7.0780900107968	6.38855462870081	6.5795503218777	7.0657175397449	7.53404757266485	7.2367278518722	6.97942739375583	6.91576412503761	7.35979965301983	7.23209795529737	7.16193564514926	7.17008978812255	6.79634558980716	6.74635354810994	6.40150725956514
VTN_10161	1.66593186110113	2.48598180554962	2.44314147754303	2.87083401335862	2.13453756392904	2.5946217657859	2.05490184809349	3.08043084186651	2.33113672725761	2.19474844586361	2.44080897113528	2.02640391267649	2.0923726694522	2.82082790188955	1.14469962948957	2.74152330719227	2.08765399758257	1.97103490428462	2.16632479910692	2.19242043888617	1.99477450337734	1.96924705610673	2.04055101707539	1.91973867999198	1.60673729633372	2.28785430936129	2.01893754634964	1.85518984195819	1.70832398576356	2.16141227178472	2.63098350149022	2.10671261949634	1.96309752060323	2.25689224833851	2.36721680388261	1.25838605798898
CORO1A_8364	5.48334366189965	5.07465612680413	5.09958332795099	5.52236775601862	5.26838988565154	5.09423232871386	5.54313630233881	5.61570569344786	5.98134905253833	5.49601101315893	5.28540637560952	5.5651301287746	5.03175568636448	5.4045248301511	5.24086489698069	5.32968390766541	5.65692524399386	5.52842464467173	5.34560820226045	5.43969833616406	4.90015198066404	5.0384251240809	5.32857910783827	5.20684003499925	5.57617104387501	5.07319238910135	5.18824471003325	4.8739081801037	5.43989044405552	5.32679097222203	5.18536723972671	5.03697434411962	4.79363877881171	5.00210743609276	5.46205232385286	5.1338450964806
GDNF_33134	1.06114905005362	0	0.578347964942626	0.589945921639284	0.977350807670508	0.614058265599679	0.313482854366479	0.675087492380986	0	0	0	0	0	0	0	0.377796586356111	0	0	0.243206260796092	0.739424219475121	0	0.272930686242967	0.332853632617653	0	0.423241609448328	0	0	0.56169157779312	0.29487769653933	0.761034264871154	0	0	0	0	0.375293545048429	0
FBXO11_8619	7.14959887225563	7.46243121657114	7.18965370368224	7.35465742093546	7.1906622478384	7.42045970648635	7.10732307322521	7.38009281715019	7.30798277276407	7.1639848456461	7.09713156380494	7.4611620509043	7.27299484875538	7.14300273501906	6.96306130911541	7.22669979278009	7.2271765089756	7.23476070792787	7.15925012162332	7.16820750070455	7.18536905441295	7.23590690840354	6.87671932834169	7.15179446033144	7.29285786886162	7.09954432979362	7.04992996150335	7.07674795597516	7.24827038090329	7.27390187294789	7.14873390565261	7.19079718377553	7.14732384687826	7.40252221976949	7.29443062135828	7.14588372414053
PROCR_32752	4.0429897968828	5.02185396357019	4.28486148970547	4.44047409932172	4.06555158226566	4.4739390493206	4.26324552601081	4.28521736773989	4.67900278404132	4.29323150913161	3.73940148467153	4.49295351404507	4.63134469072847	4.56123046228694	4.20464260914296	4.72493654068647	4.57009505278188	4.61991730020024	4.45501193401928	4.23676690303867	3.85149133098232	4.31843550879478	4.26041364228489	4.30200223037911	4.11810907291447	4.28560554741633	4.32348660745602	4.34184009133142	4.29249022284302	4.08561311829416	4.44479463078994	4.61841476148456	4.06895853254571	4.31455436167826	4.54119010364384	4.2554732166901
SPRR1A_33122	0.346699591553831	1.87357908613701	0	1.17822116528595	0.787963180006349	0.339455873269281	0.570859509367126	0	0	0.308640332057851	0.302324343481841	0.306206701719279	2.31150939518359	0	3.00428661186544	0	0	0.292373344124267	0.243206260796092	0	0	0	0.603126033145125	1.17966888952166	0	0	0	0.964951323431945	0	0	2.38419244515734	1.40792032447104	1.19436224510256	1.38947425948833	0	2.37207145378356
SLC11A2_9834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLCB3_9496	3.66458205703884	3.54320153035297	3.02688995219832	3.37100412266093	3.0472505363998	3.50409817733752	3.24711400078247	2.52945836890139	2.60717021492808	2.94094040247502	3.33514755780386	3.05832072467964	3.23180082276221	3.29613485942612	3.31634950911077	2.92330677730812	3.07550844085061	3.38341915956181	3.21146555604975	2.90147982620502	3.51719797305092	3.61424206965114	2.62994962599402	2.76980134628731	3.02851256694109	3.05480121723637	3.0081002081586	2.93809447763548	2.96410825260207	2.94775644134809	3.55011482841962	2.84815499089893	2.69507068783502	3.18573330883992	3.39332151589248	3.11395684559935
OLFM1_32405	5.51796697891787	5.63476609203991	5.85692329700827	5.68703359667862	5.81932267901515	5.12745785500497	5.30706259353113	5.78918455801679	5.90676487212951	5.70175796064614	5.86665735951207	5.85171347055705	5.25959032165699	5.80391954284594	5.24086489698069	6.18082510383402	5.88376182197293	5.75537290751316	5.50576696961574	5.25811774846428	5.5009766802579	5.71831855879938	6.02452006981371	6.16190437061942	5.30472629480976	5.56593483057295	5.67298557349641	5.38190282179462	5.37040889204783	5.8338906018487	5.89331161745752	5.97746058990761	5.3667991820651	5.73076475660944	5.52856270205145	5.40668360505432
MYOZ2_33236	0.626015143723047	0.787980680176134	0.317963013725785	0.324920212635958	0	1.21809697703525	0.789197052505355	1.31715006665379	0.886624774263929	0.562747746731887	0.765015767557591	0.773453906314861	0.302380754682111	0.351303362436209	0	0	0.762603310189985	0	0.243206260796092	0.920429905561273	0.32053647871325	0	0.830666308156798	0	0	0	0.555491818065612	0.308010632823184	0.539592556364487	0.549064611722801	0.721862740670235	0	0	0	0	0.430895323682498
SERPINA3M_33119	2.62323842699708	2.54704833012091	2.88962931540343	3.14248696667783	2.8674030503323	2.77318287342593	2.48835523002712	3.39877414391647	3.07508748235269	2.11754824904999	2.77151336446696	3.17622408193793	2.31150939518359	2.87605326780226	3.2070817006907	2.37600744211398	2.49663149961935	2.39736820788873	2.61855969267928	2.26119578838477	2.90085054017032	2.42585017154043	2.50361319270299	1.8198707332765	2.24802122425929	2.21873898433526	2.56840438327	2.19219139510466	2.68767512772453	2.49348529436739	2.38419244515734	1.7992181357324	2.1837089149062	2.25689224833851	1.75566852385934	1.92012532795173
SEC11C_9799	8.33374328559825	8.43024555845753	8.18470390054435	8.45572542934232	8.06303288784872	8.36376578005726	8.41682539343512	8.19515818241918	8.51822139058785	8.20282223212821	8.10657120510551	8.20875204316983	8.20018466179563	8.28541992075886	8.14054562544698	8.06622599620946	8.22459541350923	8.14091101033055	8.18091297307903	8.22367201014945	8.2194639829062	8.1833345059235	8.24346226133893	8.10489081086546	8.2708383695522	8.09427492420581	8.2069304175416	8.2511853365205	7.87535731214049	8.09935138968055	7.97704164053377	8.10151082170954	8.32722236612985	8.15487141725515	8.22969929995246	8.25860050575353
MYH8_32430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK9_9192	7.74127941629737	7.72277885508497	7.67190531896049	7.78961829282748	7.76190236644098	7.70904412465083	7.60674276780462	7.70699820673673	7.48930212818638	7.7367435382856	7.72143897436679	7.80261495329658	7.58825684155731	7.64033953540194	7.43431239727037	7.92409705608953	7.53051559639575	7.78160192424164	7.62551632660909	7.47732779875891	7.69350177259868	7.84079511366812	7.17497272697856	7.589153145298	7.39866737235937	7.39803290800817	7.54136492829516	7.64362181169322	7.70550363853279	7.78783698097456	7.78441785857673	7.5470770584341	7.64663462933744	7.79159995539909	7.94316149521765	7.75094857633835
CLTC_8337	9.54957437166395	9.53234342463514	9.65030298594082	9.43220235595493	9.63299710716582	9.50594930865931	9.45368510779775	9.75109297071167	9.97871644992732	9.5107657843622	9.51450655512488	9.58417083519407	9.53126499353113	9.58191274277138	9.33696550223626	9.70149801217664	9.05591928705029	9.53247002190158	9.54328493965614	8.6014839843604	9.40719537912627	9.72578036810769	9.78422657840832	9.64043678598081	9.71549561669424	9.3822508735409	9.51901602827214	9.42148487329936	9.42704697446249	9.60346295176419	9.54570209233204	9.50069328522573	9.62366004951858	9.58646515084914	9.51837777354164	8.97017648849907
HADHB_8777	8.47921085460728	8.39018605403678	8.38420110465645	8.51071288375735	8.69928232997806	8.57520076481546	8.34002453788619	8.4551660784243	8.12958184051301	8.63030569623513	8.5990271716052	8.72474417161072	8.37957376335924	8.48622870080954	8.5280409995621	8.53179377152049	8.39348644078593	8.665513031127	8.5466347848925	8.53186039936251	8.72860087562719	8.57629121505076	8.02515170055684	8.64589349816229	8.4781525267755	8.49221523735754	8.54113001287123	8.70973511323793	8.53392532580867	8.78229455241752	8.3543744109867	8.47277914126781	8.23151631798229	8.33693742198733	8.43188574371702	8.27652498486129
IKBKE_8890	4.26306660704241	3.41802078149441	3.93555551581487	4.08010292489304	3.86432030445561	3.39917854499452	3.79320078586384	3.85056002386474	4.09829044237366	3.81963690051035	3.66180388071882	3.87914104790386	4.03472026618049	3.74492182155362	4.00147903955203	3.85509401922915	3.90023743564051	4.22863465560281	3.67261709664544	3.89108157948376	3.80088246490566	3.98061443612462	3.9571831077904	3.47534207258316	3.87159584923401	3.68687111514596	3.8929011803271	3.63505456901208	3.77607602979553	3.98371197301818	4.02314790589303	3.65246425047293	3.61751232773046	3.34753067467298	3.47268496238921	3.75814506372063
CXCR4_8411	0.859925481392125	1.55471129443096	0.317963013725785	0.589945921639284	0.787963180006349	1.04342651802593	1.29644260039857	0.922228606877753	0.886624774263929	0.778729756496099	1.51855336257874	0.558664187135489	1.1149591134222	1.68063982904789	0.97731710585291	0.924531328183732	1.39247217033372	1.23138301978712	1.50396044435569	0.739424219475121	0.99651843942477	0.874237612138143	0.332853632617653	1.59664729406772	0.750069869522201	1.0990561156646	0.304318024123154	0.308010632823184	0.931398569177174	0.945812552008057	0.721862740670235	0.869296475447376	0.975503523556098	0.622877865294252	0.919386116761078	1.25838605798898
IL1A_32861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.423241609448328	0	0	0	0	0	0	0	0	0	0	0
