ID	S3P2_G03	S3P2_D03	S3P2_F03	S3P2_E03	S3P2_B04	S3P2_H03	S3P2_C04	S3P2_A04	S3P2_D04	S3P2_G04	S3P2_E04	S3P2_F04	S3P2_B05	S3P2_C05	S3P2_H04	S3P2_A05	S3P2_D05	S3P2_E05	S3P2_F05	S3P2_G05	S3P2_H05	S3P2_A06	S3P2_C06	S3P2_B06	S3P2_G06	S3P2_E06	S3P2_D06	S3P2_F06	S3P2_A07	S3P2_B07	S3P2_C07	S3P2_H06	S3P2_D07	S3P2_F07	S3P2_G07	S3P2_E07
GAS2L3_32431	0.438848185777014	1.19419351343449	0.763741161780922	0.835050855083598	1.05633906894754	1.99429001769419	0.27319988485648	0.493640493040572	0.239522580975176	1.19566277490422	1.0424335399316	1.6620587529507	1.12484913712528	1.13820954070587	0.890251734992985	0.806659796938172	1.55900711730669	0.551579197125218	1.04669355668115	0.281498322601553	0.992207554945162	0	0.242072108678197	0.968792537576346	1.22051757335948	1.27103292217454	1.20422927420408	0.757947142313979	1.10849958873323	0.761865516990299	1.08310493112858	1.38644578150561	0	0.529948509595203	0.509199326411731	1.08906583085853
CDCA8_33310	1.27625051590164	0.717284382422692	0.763741161780922	0.835050855083598	0	0.67521973887038	0.700844327072374	0.860753594645847	0.444883105210354	0.976638768282895	0.613389746893492	0.988371727625792	0.988404395371908	1.00064719540423	1.18919154243938	0.806659796938172	0.980577371123559	0.301990950826136	0.278767441498827	0.719288295791286	0.867386818753667	1.52666937829495	1.29954998627067	1.28439730725875	0	1.27103292217454	0.803411950110697	0.546681381910786	0.824408248448113	0.761865516990299	1.08310493112858	1.05396311774849	0	0.736229481590289	0.709193688054074	0.927433756265903
PAX8_9432	1.47384321143621	1.38416646514534	1.7835016835777	0	0.782211484600978	0.922395744134934	0.502809757567216	0.493640493040572	1.17900991832823	0.853247335274202	0.771011685829884	1.24945894315319	0.478812183870633	0.678557328882485	0.77505019834506	1.69931665718465	0.980577371123559	1.63021968588059	1.04669355668115	0	0.579772216756519	2.04800312358154	1.18829379990774	1.41959455112753	1.09778589126822	1.27103292217454	1.60850889750281	1.38544545179385	0.973435455334706	0.946787600128336	2.2972112710781	0.923609059053796	1.44423201078071	0.736229481590289	1.04134828685526	1.23440008884005
ITPKA_8930	1.27625051590164	0.975356245625152	1.26049283573652	0	1.28660328905768	0	0.700844327072374	0.267831392086615	0.928282801776648	1.09030320124928	0.771011685829884	0.259168719595873	0.669383950766593	1.48625888223317	0	0.584421876797462	0.980577371123559	0.764289908410019	0.889576296860884	0.281498322601553	0.220170299986281	2.04800312358154	1.18829379990774	0.780647212044736	0.963634254093181	0.913292952345146	0.949743782005668	1.25227348440021	0.254233794429203	0.946787600128336	1.69473825993992	0	0.75571801028774	0.529948509595203	0.509199326411731	0
SCN3B_33222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.393452654382557	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACADM_7957	9.49727106410544	9.41388022423075	9.85059127292587	9.72261936238902	9.53702000120403	8.98872886278162	10.1460276427761	9.39788204370277	9.37854419833427	9.10568450939699	8.95538632065574	9.3758549267434	9.25008215678163	9.85085418074518	8.45798019884631	9.78137757167151	9.2518933796816	10.0142038749674	9.39007338748902	9.03614704719693	8.71233030283974	9.03248612252957	10.0154513400191	8.93561159625986	8.86547352251326	9.35540490928003	9.3633898949657	9.10194740963489	8.94647929205441	9.0660336012827	9.48337139947112	8.52071845354521	8.79003761687358	8.80944860145267	8.68719081186755	8.98187381834523
ABCC5_7942	2.49102746358449	3.22852588916081	2.55709509586526	3.32410190941463	2.90263037888976	3.51660767712365	2.48199012073265	2.78991767447934	3.16132081625929	2.8661541270661	3.18972324465144	2.56552964867272	3.14924571477672	3.35166452639292	3.27459639245453	2.45810427081951	3.50035624124707	2.66798874698261	3.15167140825069	2.85763072382171	3.33169225895368	3.88708268081273	3.05443253127286	2.70130741099881	3.6974099053747	3.19009674623863	3.51514869632896	3.50668308097849	3.21508710501287	2.81336927926373	2.83839699404772	3.29118722133565	3.36378337461481	3.13222461179499	3.65988488878944	3.03828155481406
C8B_8181	8.90227143553913	9.21089422543525	8.94853590807406	9.04490265317187	8.92677474888266	9.00390327785941	9.08386414606733	8.76657160786785	9.06642145510163	9.0886874300933	9.47011419421666	9.16898202306225	9.06845769371491	9.13725754384817	8.90075807978184	8.9060227040508	9.25051088631017	9.15264181009725	9.10129903895882	9.05438585823078	9.11925484309407	9.0775556874741	9.09748308283602	8.90641026644329	9.43025793384156	9.09000746416254	9.156648157283	9.1927740541206	9.25843385646174	8.96722502757622	9.20305120294106	9.40921885404481	9.26794236877165	9.18935849852651	9.43985509619051	9.14014023827383
ADI1_7994	8.22365020442051	8.08146412100535	8.36808324512674	8.2534264513007	8.45008194174746	8.54468684453662	7.89257789632907	8.05634324164222	8.43366491248293	8.1762505198839	8.01208607850993	8.37332360225754	8.38617481178915	7.76682290246941	8.06610586321915	8.13665508206194	8.34988629543368	8.28469702659351	8.33003293439516	8.26083885511403	8.5319520124746	8.018764060402	7.67349568218504	8.31971235001946	8.28498980057478	8.55822635480178	8.21360876614205	8.34277261644029	8.36607103608329	8.40359833449541	7.68441276887946	8.16719404059328	8.1669374989085	7.99251967485224	8.51093046435712	8.29338121826348
SEL1L_32748	8.57249996846347	8.66922250183913	8.25727934015873	8.29542920548055	8.64813957094063	9.1136698555648	8.35437917594415	8.31755188248846	8.79212027836229	8.66036670224796	8.65329628330024	8.78855766466273	8.8397124998614	8.49394488050305	8.87126144755547	8.25577066796936	8.90758394235159	8.31876222724141	8.63935085086469	8.65709794420081	8.97261501500791	8.77396908135165	8.34632596551328	8.72412740134144	9.07417506425343	8.79123777467205	8.80838669510217	8.8716040692121	9.09570784460029	8.85826770964261	8.71394402338002	9.0570586179177	8.96221656065044	8.95590968434689	9.19410136940893	8.94274633972363
FAM20B_8600	4.89710757249083	4.61524450964412	5.2341606761892	5.10083457518096	4.90547333837106	4.39191471942716	5.12858617191817	4.76083689952114	4.78390085519712	4.68261930435035	4.37719654293565	4.87467914496598	4.4107605974911	5.08020717165938	4.06950806712939	4.9757089789342	4.53544416273149	5.19476562510072	4.88572908082336	4.68804063793352	4.6854166969108	4.45987247292877	5.25119238306423	4.47882563518218	4.32224033215715	4.7813691347061	4.74934776243872	4.7687739561843	4.35493984215218	4.49608760072952	4.64672149093725	4.34851984710133	4.54691486926887	4.31214240933205	4.77893161205971	4.55748657453995
PTGS1_32494	5.32579598648264	5.35520075611187	5.7744540515892	5.71002819668298	5.06907350137993	5.32527911908969	5.33641606177144	5.67759784562802	5.20003260809188	5.20208010014343	5.39751704928006	4.83544149463567	5.63824415593578	5.73462412672189	4.84492461076653	5.32034619921329	5.47903073867448	5.65429385420966	4.97643659826192	5.04889120360509	4.97733261012637	5.09737980042541	5.92456708423754	4.59765895538337	5.07413914472977	5.42190606068502	5.67571128554805	5.32773579603084	5.01838708514814	4.83771018753674	5.87301151878629	4.45853926602311	5.14663834756957	4.6924913117507	5.2331210292436	4.81027332201961
RGD1304728_9682	3.19802238763128	2.83163447838247	2.64019490881436	3.20651182064616	2.71768830358827	3.02893678980781	2.18404205977602	2.6562476716863	2.97505647562866	2.54581427473952	3.16152377245073	2.46627343834196	2.74569753095704	2.48648992350171	2.71099853974994	1.90570095544521	3.37061732686111	2.71989972905069	2.61253926590244	2.52106182847144	2.98633547504652	2.98143807940688	2.47696559449096	2.47163195985064	2.78478495419961	2.73408562209877	2.59222016044573	3.35253748216499	2.80193801867184	2.76497215594601	2.83839699404772	2.93295382405823	2.25899956902721	3.16828868535866	3.1074671970599	2.62897584154772
MAFF_9172	1.47384321143621	1.19419351343449	1.45665877453707	0.835050855083598	0.925776404603562	1.31736191841792	1.29830455903025	0.860753594645847	1.48852482935776	1.29384887739218	1.27078728101578	1.98252225461982	0.988404395371908	0.678557328882485	0.512732316077585	1.45839934255701	0.830745305384742	1.92377105451061	0	0.281498322601553	1.40529034868128	1.36045752146983	0.936176624548455	0.968792537576346	1.3336219874426	0.436519779232216	0.246476093029005	0.757947142313979	1.54943328749855	1.82815770252717	1.08310493112858	0.780296357778469	1.02340268061617	2.32045549395386	1.53837446679041	1.70253557720866
MTA1_9257	6.15051440121694	6.36591434560486	6.69958573345506	6.9321040313909	6.52435019497358	5.70951776272356	7.00432720348083	6.35372340131122	6.43035388537394	6.1134339130612	6.49491692767673	6.30606533356189	6.10633315799339	6.87902735118986	4.99404709293906	6.78302709021367	6.25417702798052	7.09292151269965	6.35003252162011	5.84422535607402	5.42767744131176	6.39379877880366	6.94722635027963	5.65921658403242	5.88174300227032	6.25620260875043	6.69304439811474	6.32217656031856	5.91993498512229	6.03268535766972	6.37879632740981	5.3575419059477	6.21572202946512	5.89166008299181	5.70051852903371	6.17040245881347
F10_8585	10.1983622611812	10.2726274608042	10.5823421928396	10.6657783910685	10.1200525933497	9.66233903819764	10.6369581080738	10.3976852645399	10.2638022676515	9.93878217811065	10.3774446118686	10.0188778544922	10.0734514277146	10.59337649627	9.33021133577748	10.5863904279613	10.1043079548657	10.7072666275312	10.2377766539623	9.86082811742265	9.53706281079402	10.0724439921187	10.6966576836945	9.87764134632383	9.75486509298305	10.0536189361459	10.1759760215677	9.93872079119962	9.75507597448132	10.081149288686	10.299178127187	9.33101704243382	9.89448347402106	9.8392885206198	9.60146577176749	9.9050967951616
COL1A2_8353	6.20714992322122	6.58499935436773	7.58924075048599	7.11455386911522	7.77062455987849	6.8189974423461	5.79219564946058	6.46117777318878	7.20072155063051	7.05827627652411	6.6577106181409	7.91456014115299	7.07070034449679	6.78264205480631	6.88178002403304	7.25577597314465	6.7941274257144	6.98833163269281	7.13782767664267	6.94947397577462	6.39959440609441	7.33564933047517	7.18495345961715	6.69904069170327	7.41378542926161	7.64969703264742	7.65438662204787	7.16352911135164	6.79484368849675	6.57913084527736	6.57774480808501	6.43861381458958	6.71840909265187	6.50244657349647	7.53065219756935	7.02952662936864
ADRB2_7997	1.94267342342859	2.62121387723572	2.27452501546045	2.93796942369701	1.38927569507583	2.09849361795732	1.89153913578137	2.34480953621707	2.36564885009928	2.58512811370096	1.55718045189574	2.65839447833141	2.65844991314141	2.58604099848838	2.04596648499567	1.80619619405103	2.77389713076573	2.30986246093466	1.8310242755867	2.57422280109879	2.40235331557616	2.73196465278088	2.47696559449096	2.53256860603437	2.5238334705585	2.65536005345691	2.76032389744854	2.15555919538952	3.02325164959343	2.49515252597424	2.72092496585444	2.45530032488568	2.77652716489222	2.32045549395386	2.87752858197456	2.77868895252897
DUSP22_8503	0	0	0	0	0	0.376757111424961	0	0	0	0.215756294539007	0	0	0	0	0	0	0	0.301990950826136	0	0	0	0	0	0	0.251014055109797	0	0	0.299081528273045	0.254233794429203	0	0	0.238017515059213	0.426786292395715	0.289172067129582	0	0
DNAJC15_8483	7.85853490163817	7.89104839828613	7.70715601564863	7.70555483613887	8.18876231439224	8.24459904948428	7.69627496584839	7.76176705441356	8.08502975010922	7.88382659064693	7.95880182925435	8.09671219434002	7.97116032504019	7.87903285088276	7.81497250452037	7.62774233909071	8.1733981351414	7.85351730110686	7.97296529543588	7.84703084563445	8.20036303358135	7.7720970149353	7.58703899112183	8.01394954795744	7.73530764979238	7.89535275444738	8.04372535945596	7.77881614798378	7.88323351217452	7.85199134696846	7.79753812583534	7.85816587535932	7.8812293363435	7.8373708462965	8.06991697306303	7.98343963633834
COL6A1_33258	5.99031538201148	6.60899641738008	7.56285886173344	7.24329420147328	7.5207395321014	6.24609291691224	6.59536547030239	6.78584098027674	6.67691152777257	6.5875810163734	6.61155373092931	6.97683287066355	6.69940313573505	7.05439569666812	5.79023689328233	7.64043734010886	6.42077175064696	7.12456111224017	6.55361980592189	6.21022852617845	5.46585120323116	6.76210804668331	7.45356998172812	6.32998020186517	6.30920958114374	7.06451896011688	7.12719897696426	6.52705320969928	6.38994394991812	6.56152872741434	6.56075053253195	5.88109692461627	6.27464111422001	6.23552619389964	6.49677995350307	6.47100525781166
EEF1E1_8529	5.19188506668428	5.21213069258545	4.9217833177268	5.08426146000408	5.5060652904298	5.73399141203551	5.51804195760978	5.00950345822867	5.1123646574988	5.40244969418366	5.04297640527079	5.64386889169088	5.16322612968844	5.51854155073591	5.087546901867	4.83132449426587	5.4080549264263	5.5929787734665	5.13361604264166	5.6160874296386	5.6043009691094	5.04353635112088	5.31216791718317	5.47744041965885	4.9105707028137	5.27165929606897	5.31294215386558	4.7064938094173	5.47737565621907	5.03428049777124	5.30711448751173	4.85707838237753	4.8348562328952	5.11830582786089	5.21679387025915	5.76052718164843
IGHMBP2_8884	0.438848185777014	0.717284382422692	0	0.477117712903554	0.782211484600978	0	0.502809757567216	0	0.784426624077823	0.403404168290755	0.436410274183236	0	0	1.00064719540423	0.191878339732608	0.32160374484444	0.256589206137267	1.11384913620978	0.512293619124768	0	0.220170299986281	0.393452654382557	0.242072108678197	0	0.464758777515048	0.234707150668806	0.246476093029005	0.299081528273045	0.470307033366618	0	0.640894243634578	0.62116124487155	0.426786292395715	0.289172067129582	0	0.2933380902758
SLC7A13_32952	0.438848185777014	0.402768241254604	0	0.477117712903554	0	0	0.27319988485648	0.493640493040572	0	0.215756294539007	0	0.259168719595873	0	0.485796688665726	0	0	0.256589206137267	0.301990950826136	0	0.281498322601553	0	0.70227311006429	0	0	0	0	0.246476093029005	0.299081528273045	0	0.549706529244527	0	0.238017515059213	0	0.289172067129582	0.27694925778163	0
INS2_32569	0	0	0	0	0	0	0	0	0.239522580975176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100911784_9090	0	0	0	0.477117712903554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220170299986281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IKBKB_8889	4.25788604978116	3.98312510805245	4.83625590528004	4.25021564857954	4.10389319121484	3.85088934873075	4.05627094146262	4.4735046317572	4.31927113091285	3.63844350074075	4.07856589546017	3.92303524304606	3.76501121682409	4.30865729500695	3.25323219954043	4.50624351643217	3.99892896859314	4.57402701345522	4.36531003370004	3.55738895970333	3.68602063096668	3.69089320845402	4.42366506166838	3.40217892367189	3.61029304895311	3.93641151584121	4.38782663445938	3.79703465153319	3.69460528622144	4.14538110596923	3.60714179475441	2.82753674726638	3.77996636232326	3.83958978498532	3.53375049050139	4.18077713026419
UBE2A_10117	2.88740638177034	2.76484713929441	2.37499133273863	2.04812445061183	3.24141911563761	3.02893678980781	1.71955055765732	2.70219427051294	2.79905891444992	2.76707241554772	1.93578561832552	2.74564148390956	2.30333012654208	2.80846422220309	2.77236006107333	2.16866323033742	2.34700532518925	2.43936974830926	2.45320615034503	3.05754085950977	2.68722774115929	2.43014197539721	2.27396111690581	2.53256860603437	2.82403161162108	2.84466187915603	2.8746791928943	2.89726064467149	2.63295629756864	2.76497215594601	2.2972112710781	2.25301780197824	2.97905899871392	2.55646725289896	3.03481815263682	2.51977390161321
UBE3B_10126	5.14916190850418	5.52625382013715	5.63958379094878	5.41101113368685	5.53993857662743	5.3676051368085	5.35122852195028	5.09809340665022	5.58365436362199	5.3690523742578	5.72588433832378	5.47542056090703	5.41687874972513	5.57415659397257	4.74897022910412	5.38212069568693	5.50399824368815	5.5361988893647	5.64461591339572	5.22543524873983	5.18119845418467	5.46817860832889	5.5331629930918	5.12848581083107	5.60587551495107	5.75016943124477	5.66515625328078	5.49181868021537	5.50212344817918	5.52316756686682	5.32735238768031	4.96043353750835	5.42615653207578	5.38669870233042	5.81340775030054	5.39355321247926
