ID	S2P3_A06	S2P3_F05	S2P3_G05	S2P3_H05	S2P3_E06	S2P3_D06	S2P3_C06	S2P3_B06	S2P3_G06	S2P3_F06	S2P3_A07	S2P3_H06	S2P3_E07	S2P3_B07	S2P3_C07	S2P3_D07	S2P3_H07	S2P3_A08	S2P3_G07	S2P3_F07	S2P3_C08	S2P3_B08	S2P3_D08	S2P3_E08	S2P3_A09	S2P3_G08	S2P3_H08	S2P3_F08	S2P3_B09	S2P3_E09	S2P3_C09	S2P3_D09	S2P3_F09	S2P3_G09	S2P3_A10	S2P3_H09
MTNR1A_32955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HS3ST3A1_32973	0.314577694780411	0.28507115465544	0	0.250315637550545	0.323482743622794	0.326356852015067	0.319810662518613	0	0	0.332210257751653	0	0	0.795006293046086	0.543884284969185	0.300599401987429	0.305768036942311	0	0	0.368439431666276	0	0.249037817458531	0.865563896652297	0	0.264890197679702	0.239714731441649	0	0.21304096537606	0.686414646781835	0	0	0.272682953356297	0.275710262790797	0	0	0.351987280854671	0.572740433886813
GPX7_33289	6.28526587645066	5.53735305465309	5.81170628098246	4.94234416668521	5.64422566482685	5.82251713297796	5.97823413567696	6.44030354755098	5.89076589229275	5.90157952209856	5.94304865785716	6.18525019996303	5.80442385252158	5.8974880913124	6.08637175243176	6.00073077184178	5.96301534029003	5.56076541686253	5.69814171955785	5.90029566185188	5.53042730031719	6.29799630118801	6.08703492703025	5.85388530799276	6.10401550263738	5.92293734752417	5.42660090859455	5.67131869387849	5.85908819206978	6.22271819386676	6.18130141327725	5.71684097658002	6.30183455651937	5.61049910693576	6.20843579660091	5.17996364083022
HSPA5_8844	10.2340693086023	11.0698900749082	9.96698174701475	10.8675798566552	10.7860346500421	10.5030363644583	10.6017962241332	9.98637745008286	10.4766470304326	10.6372661684481	10.6315273843515	9.82638638711078	10.610605543042	10.6135714317285	10.2482448740213	10.6003726998806	10.2411150496157	10.7073728660707	11.0667970000443	10.9788227884357	11.4265802068987	10.8788842232845	10.6397493361602	10.906365628772	10.3684933271529	10.341610007108	10.6055498393556	10.5959630792614	10.829018285025	10.0319400896024	10.3846801873692	10.5676411951195	9.95741496362966	11.0315826136762	10.2793446723362	10.7585383593611
PSMB9_9592	4.84678522679448	4.95095540660407	5.66003115486384	4.76269379057867	4.49926578983782	5.38780168477322	4.90859713318034	5.56869389267918	5.3179100365282	5.58878046723569	5.35937484050729	5.71900848042041	4.9027171518501	5.31907080183111	5.25914518095003	5.78297251007524	5.97251131897556	4.63083074688014	5.11897655561886	5.60973772541761	4.16649718440879	5.8612753621585	5.22069304311037	4.8486557097314	5.23626720838706	5.49168597050616	4.89735295887672	5.19145552977547	5.23939652246836	5.98912442306397	5.56668336301313	4.84789028181664	5.83648236182596	4.60637521852987	5.84219376591853	4.64630147592881
GAR1_8684	4.19369107267802	4.51393509507506	4.47518874064805	4.09632278322328	4.69395662390983	4.72160846668617	4.78418149430783	4.36092174475793	4.46193296032392	4.64855053518062	4.56657409949497	4.53500259316567	4.5421079890761	4.44851155767177	4.71427338406192	4.49076019483236	4.43278366934844	3.93853317968504	4.79534716876715	4.40568520984228	4.58415312069891	4.61049180861256	4.62292691387625	4.3468350426948	4.30735223306952	4.53917353544058	4.69950897932531	4.51941931892492	4.29255608459319	4.4205150233374	4.37607999362669	4.39273257968313	4.71581901762745	4.32811154632759	4.38507626903488	4.20022280218665
INS1_32525	0	0	0	0.250315637550545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UHRF1_10132	1.29976358260958	0.523000541499529	0.372976871169457	1.33098201220893	0	0.592336227637491	1.16403555428828	1.70771367798085	0.968113434078659	1.35255731639731	1.22346036176923	1.03133262255012	1.88569596602831	1.24712382721774	0.946075126154379	1.407372070702	0.694141228275266	0.590585246400757	0	1.37539011454544	1.09118225955584	1.28604750064464	1.02633232419772	0.682244084832815	1.17971112976169	0.325206332064081	0.710627231239327	0.491787573226457	0.702092728189592	0.711893635695336	1.29652573211986	0.507089161448354	1.30432920367374	0.891102422080723	0.634718745319899	0.981627851079411
PSIP1_9585	5.9059936698011	6.86776416611638	6.77956448199217	6.74793294001579	6.82146897226642	6.79329860026236	6.82552525799669	6.65829888963415	6.6319505208166	6.73671012626188	6.93390375598676	6.94106697758961	6.80416714348566	6.63917167607019	6.72710606324078	6.84283900954886	6.94418376095783	6.82400867748924	6.83518821119295	6.87842508098054	6.33111071128381	7.32807836719366	6.86423473370392	6.89853099636936	6.57251870287037	6.80407291532388	7.00162170408523	6.89724242103067	6.61404434656651	6.91427890263673	6.51902000061545	6.7934790667167	6.75871991013222	6.77522546095831	6.60226824826828	6.55087319951046
GDPD5_8703	0.572690945739462	0.28507115465544	0	0.46355408068744	0.323482743622794	0.592336227637491	0.802813755459047	0	0.968113434078659	0.332210257751653	0.918417377598775	0.605926341829783	0.316178552220287	0.937935572792214	0.761258107533388	0.557927623423489	0.694141228275266	0.743710264072295	0.368439431666276	1.04468813225918	0.461348880111718	0.496744419020389	0.500532669353453	0.488606724605818	0.784953391133135	0.814370617249495	0.563047392424887	0.686414646781835	0.702092728189592	0	0	0.881554793725087	0.37176820114844	0.361615943031948	0.8710176460707	0.217167066103177
NOP58_9344	6.43496665465508	7.832831178226	6.85871052265703	7.84827819877626	7.75423484339912	7.40989595097538	7.52471445182105	6.78230148450258	7.28463889170617	7.54026411160963	7.68133936863068	7.00695057105021	7.46303608755802	7.42068439942773	7.01757784058027	7.26878666264899	7.17556114742957	7.39174171153265	7.49368476962833	7.4776932844604	7.60363703763461	7.52282868886752	7.36475315914064	7.663530652431	6.89525091360478	7.21833082945887	7.60363153548344	7.45162950063317	7.44824881216821	7.11684056189826	6.69445957749169	7.30661479681101	6.84239944236612	7.51367542908263	6.89801357364451	7.3555590967914
SLC1A3_32817	3.21474917012979	2.09661788391489	1.46995546552671	1.71088151641792	2.59142918055218	2.47746393411818	2.23955108830578	2.13738595608461	2.36285790614332	2.62732965344456	2.5595467293038	2.21837502302374	2.14743578635243	2.35643456325349	2.16183623381112	4.36417666952737	2.71397940722884	2.18301081439906	1.73450159726706	2.06652360629044	1.32614271191561	2.84104477900326	3.6085569773102	2.49455020671678	2.76219852550166	2.18263207122378	2.11826209112896	2.33966798691624	1.97282514515066	2.3636454772462	2.30830096662845	1.98121667018033	2.17863589335607	2.04736624574258	3.12711990272674	2.19341589277152
ARHGAP30_32923	2.05915390888097	2.09661788391489	3.30022143185138	1.43573840476631	1.91258280258329	2.18707210267906	2.94495244625806	1.93848699950738	2.27056572705303	2.85091447064732	2.5595467293038	2.80786806965493	2.61955260112591	2.29044968952117	2.8120990877066	2.45561091252529	3.0005599212593	1.95103783632165	1.73450159726706	2.93418665426289	1.6194396915996	2.96012736079477	2.11032532049892	2.2718282335104	2.14874675358103	1.91887455433694	2.11826209112896	1.94234669632145	1.89390817736916	2.60966539389492	2.42468000293101	2.38178136865789	2.2693894715685	1.58209819649961	2.43858036730954	1.97235328942343
E2F7_32903	1.29976358260958	0.523000541499529	0.372976871169457	0.81382779857934	0.323482743622794	0.592336227637491	0.58143171827823	1.09302857765076	0.711512971504581	0.602058951241508	1.07898617008293	1.20469739002794	0.795006293046086	0.543884284969185	0.549237461372006	0.772501821001866	0.867022487889588	0.419256611644467	0.368439431666276	0	0	0.269647119377987	0.697866069372048	0.488606724605818	0.784953391133135	1.59586111284155	0.21304096537606	1.01111296900949	0	0.968591374987468	0.501927899978342	0.706437552547634	0.667097781624004	0	0.8710176460707	0.722286639672265
DNAJB1_8478	6.54069032069814	7.67984118071375	7.29252172137261	7.3198853794698	7.69421951934293	7.3187863718587	7.42615467950995	6.73704027568448	7.25784641730848	7.05311985939808	7.35058507645779	7.00695057105021	7.35705778790133	7.14306716824865	7.05324473454673	7.26214579375532	7.1017612370163	7.39608094948591	7.63764497316152	7.22441774229297	7.78588413789419	7.60888103885137	7.13502792513049	7.50128682731781	6.9426603526277	7.2570012520884	7.45323858657153	7.03319790972771	7.34634213537622	6.97772314922624	6.90195089207728	7.34449548322073	6.72303746162543	7.628199065547	6.8676128303807	7.0665789332311
UFM1_10130	7.73947226056314	9.03287105563069	8.62625553562539	8.95937407404271	8.86182900764517	8.86823552543665	8.71732721332305	8.4002296807674	8.82742870288683	8.74927807652158	8.6429119188286	8.46589717771279	8.6293043125684	8.70784229524939	8.50781444010992	8.59701397736466	8.37414288458311	8.49990020830627	8.96491255706572	8.8140500064548	8.60481925683087	8.72633593589906	8.45973432770305	8.80873579098664	8.22696189008522	8.67448851905979	8.75939930149638	8.68172584336196	8.55005134457678	8.40291374648221	8.11201896968411	8.44751788898128	8.2481638768513	8.81543385409211	8.35704002961862	8.3816836031072
TNFRSF12A_10049	3.69362416010025	1.85664485699929	3.6445332036445	1.79205371041024	2.25405456338182	2.60332663156204	2.8488318767188	2.90996112180591	3.21533171103258	2.03818598905683	2.5595467293038	3.26487696596434	2.97467482258305	2.59378803013003	2.55207615076759	2.45561091252529	2.57128084899861	2.47319398177924	2.07056521670845	2.39277941615323	2.13469955226649	2.46500390471022	2.24263979153294	3.11414955551625	2.64201199338789	2.40554077864356	1.82621769532829	2.55440063901676	1.89390817736916	3.74846942455747	3.1206731444982	2.64725657098026	3.37934477150493	2.04736624574258	3.03285117182221	2.29241929572087
PRC1_9556	3.01181391930209	5.59717560152831	3.42434890351028	5.20940623156303	4.60735035244555	4.28766051450097	4.78418149430783	4.49384344493975	4.0547835763251	4.63357876570336	4.85978498587849	3.41361844775061	4.34746984644435	4.68516600652961	4.55278495124161	5.0178406380089	4.07553041852524	3.69732464814904	3.75607244948633	4.60787758203344	4.78483950057247	4.59830329875517	4.34235670760277	4.19635802740036	3.91640161546245	3.3000543265394	4.23438120901425	4.14189308147022	4.21351548269742	3.05943406656208	3.61292167453614	3.50066273064312	3.80046100071968	4.08341746275158	3.21560490604769	4.42415203075435
MALT1_9176	4.56433079368699	4.8231784221705	4.6032855021384	4.7525892829292	4.77565696155369	4.80257431050534	4.79711712185406	4.29997930000135	4.48265063401919	4.40581335454005	4.58005806280014	4.41658787538072	4.3299996068285	4.85456616958647	4.35467122402599	4.05146339365389	3.98459898269196	4.36175594238592	4.82526820532524	4.27317094102533	4.42875571240976	4.4969005600648	4.20311532159547	4.57134549298686	4.26728674921379	4.63036463458402	4.55072646943414	4.53213890456225	4.27709060258239	4.30885613230076	4.08916164214494	4.20781202549126	3.86008241920168	4.48315916514299	4.51280105592002	4.23797346537418
GATA2_8689	2.82602754808598	2.83130370098136	3.30022143185138	2.82027176319955	2.09339806486101	3.06375323862593	3.69064092000753	3.37142141540892	2.68233154391054	2.79818215904955	3.37092148196389	3.6717465684505	2.8330333362508	3.01744677742097	2.8120990877066	3.31772476106096	3.14192323465378	2.5989784884094	2.88772492667308	2.83021315399037	2.07143399756223	3.49513821913092	3.87639728305391	2.5452444535346	2.72323832813541	3.14374470611296	2.71578582821837	2.0872893912542	2.58854163175006	3.21620405311209	2.97558011063357	2.64725657098026	3.0615072432413	2.39861408191014	3.86191153754423	2.14124409393494
ADAMTS4_33053	0.791557950553893	0.727189513424884	0.914615580909939	0.46355408068744	0	1.18219369158034	0	0.647643225588703	0.968113434078659	0	0.918417377598775	0.834252903058602	0.575367160281124	1.24712382721774	0.946075126154379	0.772501821001866	0.867022487889588	0.590585246400757	0	0.339969793151261	0.249037817458531	0.496744419020389	0.271865357506324	0.264890197679702	0.445216401528285	0.325206332064081	0.398632456290613	0.85787932007282	0.273759733134664	0.399418658945816	0.272682953356297	0.881554793725087	0.667097781624004	0.650515053833163	0.634718745319899	0
GSTM3_8760	0	0.28507115465544	0.372976871169457	0	0	0	0	0	0	0	0	0.334542918995822	0	0	0	0	0	0.224804853332426	0	0	0	0	0	0	0.239714731441649	0.325206332064081	0.398632456290613	0	0	0.399418658945816	0	0	0	0	0	0
PINK1_32483	11.3241404176746	9.70168186506893	10.8699338385226	9.71710490008559	10.0490661194062	10.5693710397828	10.3666001668112	10.9937062358878	10.5502580572301	10.3762410284814	10.3619824510566	10.8162252608094	10.3392761326931	10.4231943966217	10.7548839018693	10.3386643158477	10.6029562688769	10.2016639099958	10.2302510931815	10.3101531586022	10.0443004270213	10.2552148593975	10.45665777046	10.0966941728797	10.8673261566993	10.5590963832716	9.91605345633021	10.3492273716016	10.2551809099871	10.9838655566799	10.8484034762828	10.5700414374581	10.706629176683	9.8689303722807	10.7926708934114	10.0212711203752
PARP1_9425	7.35755391862687	8.00466311978875	7.12272892335407	7.87297487316309	7.80213756503476	7.48540968879181	7.8613323566656	6.95695111794541	7.23665829396986	7.6088497306927	7.47488708990195	7.13032536988529	7.43879129736744	7.25108897316305	7.29587142552883	7.26214579375532	6.96097746767842	7.29591901304706	7.63764497316152	7.7004656707806	7.78588413789419	7.4702935478228	7.35382114680642	7.52358151477227	7.18772905194074	7.2060306210406	7.59177971701152	7.60398005971364	7.60511392083181	7.04199079028624	7.2042663580041	7.60542574456061	7.18603862812304	7.90518385300729	7.01050024609375	7.2971516228418
CCT2_8233	7.46491237652274	6.79866659809096	7.9313185765185	6.89986534251981	7.10309699800782	7.64028341432104	7.49921510402679	7.94616994578445	7.85861006447566	7.50573665919329	7.54703738831452	8.04332635862701	7.5199986037902	7.63856208788421	7.74852945982292	7.74742306156249	7.65400869944254	7.38884161852736	7.23967596929393	7.53255817150073	7.09641661383598	7.60279284759358	7.76206544616953	7.34552737435708	7.69394301417425	7.67801516918376	6.95242074677357	7.3036980248455	7.44132762008105	8.24502757082396	7.95274163457252	7.61785282345455	8.01396164582054	7.03543655185951	7.92513392410439	7.27613724836167
PIGZ_32744	0.981553301089989	1.06512543409013	2.08584768402982	1.6248685097959	1.59013816138674	0.816828524347715	2.0793499462204	1.70771367798085	1.18589255068964	1.84374526766481	1.07898617008293	2.57496829467568	1.30461026630907	1.9058725174207	1.39044328283521	1.64371238702997	1.61340760483826	1.42556223504836	1.11358220882128	1.04468813225918	1.09118225955584	1.28604750064464	1.61996653363319	1.49257176536762	0.784953391133135	0.814370617249495	1.07990853252595	0.686414646781835	1.41772267964434	1.95262686262843	2.04291919007308	1.30692104611923	1.12151343247252	0.650515053833163	1.91195044412058	0.217167066103177
CFLAR_8297	4.44029065120662	3.72621434881278	4.95848396111067	4.3317195123943	4.49926578983782	4.52884330260194	4.8845575790276	4.58180795569978	4.77910740064382	4.6031608918856	4.72061571789072	5.28919869104324	4.9027171518501	4.74797396573269	4.81269101298697	4.63480970281986	4.84831988236318	4.21228863765288	4.41730537269726	4.66943323028393	4.04001296390704	4.84520122804905	4.73950360514793	4.49603225926437	4.67712743058751	4.87373859297569	3.93749485445466	4.32845939300725	4.69296074563537	5.61957216985236	4.89293603366391	4.86883743848461	5.04610744500684	4.24385548301766	5.15135917422405	4.05268336959023
CAST_8205	6.61787700255534	6.03229385669723	6.99508353642201	6.15567590821266	6.16751968542182	6.17144852407888	6.49332479502214	6.58781442233364	6.65950674364022	6.44670670925467	6.37301743462963	6.85261402977385	6.47913665633685	6.33401909086661	6.47620815494613	6.38181458539156	6.38535251090526	6.27082534104467	6.32967779266035	6.42236588164268	5.95527139576446	6.51128102042576	6.28032769297013	6.25507918292017	6.4194594798843	6.55530153371758	6.04969250404029	6.4380478485282	6.06672566499439	6.72714728764905	6.50916787661977	6.38094870704751	6.54375028632209	6.09229124296536	6.642725696808	5.63617837085497
KLHL41_32563	0.314577694780411	0	0.372976871169457	0.250315637550545	0.810684263247332	0.326356852015067	0.802813755459047	1.27292930602027	0.399182309467008	1.35255731639731	0.918417377598775	0.334542918995822	1.15389712826785	0.297421783303154	0.761258107533388	0.305768036942311	0.497686324037161	0	0.905248398685684	0.84574316129051	0.810366618631933	0.269647119377987	1.02633232419772	0.852940389817103	0.445216401528285	0.59042209823765	0.563047392424887	0.491787573226457	0.503764577395485	0.711893635695336	1.02875418948897	0.706437552547634	0.667097781624004	0.361615943031948	0.634718745319899	0.981627851079411
TCF19_9993	3.054748960103	2.23695056042574	2.84708832041424	2.14091336572323	2.17596146990426	2.87697422141773	2.8488318767188	3.48528826427074	2.17196345878144	2.20950605856446	2.5595467293038	3.054393450308	2.61955260112591	2.79755294747267	2.85891849244335	2.2561725394092	2.17042271995863	2.18301081439906	1.4571917954336	2.53185344130293	2.2534705082509	3.03438343057317	2.67616935025559	2.38748291129135	2.59961691217346	3.14374470611296	1.54079424339272	1.78119887877687	2.31328418852662	3.21620405311209	3.18809085640743	2.05618431887408	2.7191433594161	2.23365349896914	2.57862848129109	2.51374658636096
COG4_8348	5.08289077227127	5.89603095793232	5.59106773249629	5.87743833770012	6.12138699915989	6.17144852407888	5.89042678922536	5.52498040713916	5.60922418897702	5.7570987594787	5.90605366106187	5.58424129324961	5.86633003123477	5.67635831291921	5.62013047597694	5.65363299948648	5.73094812204807	5.85361293121071	5.83679365358094	5.83463662794275	5.37535453628704	5.84072862352249	5.76270896268729	5.87880623896267	5.38720986953981	5.50780968814126	5.99674805687652	5.70540991059229	5.5277626392678	5.64738222758509	5.28812142371223	5.72260603245823	5.65482332467939	5.567815346025	5.36954875061961	5.49780553944091
NQO1_33055	2.49295646762972	1.85664485699929	2.78668934916672	2.07756585151176	1.59013816138674	1.71571245911377	2.74584715820506	3.15906347894946	2.60884803741219	2.68655731269337	2.66453854388872	2.8606585562048	1.78671475941943	2.53800931564586	2.71363966052451	2.10603704485018	2.17042271995863	2.12841987332655	1.96700493468778	1.97196874052821	1.52814248031692	2.6177270738492	2.03932041890383	1.85602148699087	2.68319673393152	1.91887455433694	1.75997943683142	1.94234669632145	1.89390817736916	2.3636454772462	2.68018045128907	2.74112787819697	2.7191433594161	0.891102422080723	3.21560490604769	1.91135722879255
SOCS2_9914	4.98639239164038	5.92225512963045	5.92812189683866	5.77633352353964	5.54674898645307	5.76979550054792	6.14940200895751	6.18340262467076	5.58068087892479	5.83114703961033	5.60998222580544	6.16964388212504	5.1417582759538	5.46080445598264	5.25039182602422	5.83759533142616	6.15455543047866	5.48131068152547	5.58900881937168	5.7516856659538	5.07020324244012	6.03410693128797	5.89427815574196	5.96976401810781	5.37469357944382	5.743931483338	6.21333324111609	5.6364023567383	5.51463435324586	5.79558384600153	4.97157300840756	5.16823804185669	5.77585666568543	4.90958848786432	6.25615549998048	5.51328216034235
LMO4_32889	9.30611130633731	8.62295466507173	9.09640203192331	8.38896594879914	8.62520431357662	9.04641425177489	9.20432574553456	9.56170876147687	8.85251728998981	9.01348947785369	8.84770280513172	9.31515633117121	8.75653918149965	8.86344549521704	9.17159022567094	8.98290130715734	9.28365910727305	8.69213107491109	8.85860701675673	8.79777493958966	8.60062396527197	9.25736409693788	9.15905511977757	8.70803999522959	8.91828999447016	8.92392521664681	8.58025912156728	8.8041064101701	8.70183037122863	9.35091176183819	9.18921816296962	8.62422005612592	9.16239848377658	8.25512246753037	9.35179097370784	8.54306103188679
KIF5C_8965	0.791557950553893	0.727189513424884	1.12438699920328	0.46355408068744	0.58755265200954	0.592336227637491	0.994700580639602	1.57682403463102	0.399182309467008	0.602058951241508	0.289846502181158	1.03133262255012	0.575367160281124	0.543884284969185	0	0.557927623423489	1.51286563337823	0.590585246400757	0.368439431666276	0.614907859391548	0.461348880111718	0.496744419020389	0.500532669353453	0.682244084832815	0.239714731441649	0.325206332064081	0.967001222801683	0.266748248333624	1.30022931494424	0.399418658945816	0.272682953356297	0.275710262790797	0.91212343969864	0.891102422080723	0.351987280854671	0.572740433886813
LOC500183_9125	2.29229908951031	2.83130370098136	3.74318468154368	2.74071597749748	2.25405456338182	3.37742857014749	3.4497817847881	2.22741606490898	2.531419835856	2.03818598905683	1.78559750334126	2.63681176485866	1.97832003697799	2.22130159577953	2.16183623381112	2.63079756119365	2.84382524028662	1.81937694329821	2.57197913630534	3.7250413654904	2.30937976579571	2.23242519636569	2.97143151868877	2.49455020671678	2.26181433991858	2.82135236078892	3.13706316932936	2.60343684200811	1.17231207511606	3.21620405311209	2.11397958513309	3.06533927031621	4.92570391994524	3.07150020817315	2.10963141877644	1.78103680482564
RHEB_9704	6.91153944805854	6.39638568682372	7.70729477745441	6.77064197128466	6.28842781650936	6.37046920059328	6.72757371594045	7.2533024240629	7.14864976067527	6.46796309051755	6.93127586756307	7.10319766328262	6.97124904899868	6.98517563732363	7.26361026398735	6.92080468024524	7.07556363467827	7.04089081172976	6.72443242923905	6.53826828281478	6.6289982836791	7.09638883018559	6.91221768532361	6.69187826475421	7.31273331208793	7.16595005094226	6.58256809825862	6.59176529563993	6.95262640743849	7.96831819405578	7.42467830308791	7.11609250197058	7.3664731109293	6.62925901294598	6.7166027915908	6.79412702081459
CYP24A1_32574	6.05088356613038	3.07518897382832	5.01222705015497	2.61249822284987	3.29236513706692	2.01653820121956	3.16049031107528	3.62435105363339	3.7475646192811	4.27685284894936	3.5732533021879	3.14230480021523	2.97467482258305	4.27170187779211	4.21768502517925	3.21142930003112	3.30112940501769	2.42870474171966	3.19326048574232	3.7250413654904	2.88871105398847	3.35728196870989	3.91657386701044	2.68744239916929	3.42773955043253	1.81902886506372	2.31563045853727	2.15464222452166	2.37269762334313	4.0277612248064	3.70785994817665	2.91232182420926	3.41953153183054	1.83340757330175	3.55782460990387	1.56041394017468
PAF1_9412	7.8684115655297	7.06190045482803	8.05490256129309	6.89757454251235	7.13182240223573	7.59554159832329	7.62967997978144	7.97244538816005	7.68624027316219	7.63727396093777	7.51053326200586	7.99691627691295	7.59505026074702	7.62189043645261	7.76244897419902	7.58840016044562	7.64364398756967	7.2358593179303	7.25898807964663	7.47554085348715	7.02098384385533	7.44839239986602	7.6080430519526	7.27968636221414	7.73858394832053	7.59177138236073	6.84269150118431	7.40225368956142	7.12233891698697	8.10161687631919	8.01788263866507	7.60698499602653	7.92602728540212	7.00376322786661	7.91195280276817	7.00039323291863
PCSK6_9443	2.42912210396591	4.11979413581821	3.61009113635039	3.48944472233149	3.46648474366516	3.30516934008173	5.48946301705363	4.07595985196452	3.00229306210879	4.99158696142686	4.99679174902959	4.43411104111041	3.72807459283265	3.8587595403041	4.23553669006173	3.1741828538465	5.69698147250712	4.68857299654271	2.49960108346429	2.88313635896662	3.06145756151874	5.80934920214978	3.30987756430595	4.44354655170412	5.02023968476409	3.79649640948194	3.98175991967805	4.65352296695183	4.14700913716641	4.33188997949507	3.88082792242021	3.70084210276812	4.28673905986079	2.6153118850745	5.50738619346126	4.23797346537418
SMNDC1_9903	8.88106328394813	8.34909936862603	8.71805903233758	8.34676866544831	8.46921404652337	8.59654530737347	8.85668318408329	8.78361040076032	8.73439604071386	8.70610049065361	8.72106260173438	8.79910433036934	8.56542071429263	8.61569984865517	8.76066493291808	8.59613414356191	8.76346010319722	8.6844647710941	8.479128488984	8.58863962504528	8.71241716562884	8.84391896777455	8.6959206632221	8.59753487399732	8.91559239148539	8.63006524489543	8.46414618433022	8.51793515106378	8.44064604805545	8.86340728766788	8.84145468878155	8.59544683031882	8.78759770010696	8.4427969697181	8.96984990044804	8.54933047838922
STAP2_9955	1.67483485364794	2.48230039800707	0.669067119214531	1.21801933196431	1.17423934038971	1.59967245842467	2.0793499462204	1.09302857765076	1.37506794324295	0.829299090260293	1.58620835439406	1.49919270824741	1.78671475941943	1.24712382721774	1.39044328283521	0.959255300719053	2.10285261924397	1.59618616309436	1.4571917954336	1.51607095940444	1.21344048002669	1.28604750064464	1.41085298544845	1.38535194490387	1.29046764008742	1.00818166797815	0.967001222801683	1.27599124229775	1.17231207511606	0.711893635695336	1.02875418948897	1.8184739852806	1.46656261909318	1.43785918187699	2.01417411661417	0.981627851079411
SCNN1G_33158	2.14112729396873	3.28374613759116	2.90505994740506	3.2518750155639	3.36455364644267	2.77365708149869	3.03506698870238	2.46802418537763	2.8189415014691	2.85091447064732	2.89778173089185	2.44271084928749	2.61955260112591	3.05767190898754	2.49393434775657	2.97199752760988	3.30112940501769	2.51635222330821	3.48329309278802	3.36464991883331	3.15597565237114	3.23665026354822	2.93277421348103	3.24258316231811	2.80013420353215	3.01428761276076	3.23784357919679	2.6967756851363	3.05543883352852	2.45039793995064	2.18170357130202	2.49389798932229	2.7191433594161	3.66441847315635	2.57862848129109	3.02640054001898
C8G_8182	5.50283517356001	4.73123929044567	5.86379759341986	4.53404146914896	5.23636893433123	5.42237144399693	5.48147153456339	6.04788284779661	5.46050124392226	5.44182421251589	5.51489707206034	5.82906959148743	5.51080856760704	5.57606945293982	5.82266506429228	5.59141913725356	5.46775144018657	5.17956699393004	5.2570982339145	5.40782499559117	5.11010168021746	5.39583691121445	5.33627989410354	5.36838141951238	5.46602146556122	5.34683090791935	4.92784147548931	5.42079132696533	5.41216874328271	5.94498725167011	5.76737538119602	5.70524128905658	5.94371447888272	4.8105512672158	5.74147583473418	4.83876429489114
BMF_8152	3.63824015070154	4.33809572377392	4.22506929708462	3.90886879285932	3.78855354993508	4.06507882331157	4.44929759461582	3.94939263306969	3.99835184833189	4.02480702231581	4.08922138094906	4.5985455006318	4.2013994286053	4.38669516393046	4.72694906128061	4.42885630792932	3.80491496085598	4.17237034631962	3.90360433034569	3.8365810787864	3.59889410540841	4.47039573231699	3.93625023394431	4.09791142218184	4.32046389192522	3.68746940863513	3.62036933430294	4.23818993393334	3.56871614149256	4.11001172322205	3.7530846059395	3.72401895943493	4.05125899740937	3.63163631999963	4.11292806648258	3.51054646786115
PRKACA_9561	8.27813533505492	9.25082299093747	8.58140321287724	8.98225477721098	9.14409313982756	9.04225250740994	9.03925028114351	8.786390107678	8.73007056003211	9.12072156777476	8.92172100906697	8.60196420394974	9.05388869492741	8.85205405870222	8.86970763861508	9.02469771287849	8.88534777900025	8.88095321452799	9.19216451280813	9.15329023797296	9.02416041211906	9.20104924910739	9.11980034284064	9.2872056835304	8.64166594396265	8.95439344522453	9.19778367744181	9.17337263567624	9.05628772595789	8.79771025712916	8.51539940900763	8.9757550926386	8.77990023999731	9.12167601216073	8.60957657231789	8.78221628793774
CRELD2_8381	8.33693371173525	7.26202256635578	8.17020868801458	7.25694263490142	7.67483002613655	7.7751245796635	7.86901012713808	8.17693565038312	8.11398369746701	7.81533584885415	8.05654103500775	7.96261206891595	8.02097938262465	8.00797902776833	8.13954501782064	8.03137567173435	8.01842836232557	8.11740439890931	7.67714844448464	7.75472481916307	8.34962627065528	8.18375061735312	7.78530606657739	7.86404887594855	8.41366171536107	7.88661257758321	7.2705310522633	7.66877004324494	8.04935471191023	8.35873778152241	8.69921949715058	8.02834023827567	7.98747126933486	7.53820366949149	8.35460637200589	7.75543572825945
DAAM1_32393	6.58895737649271	5.97331534340172	6.64143691964472	6.13637679579294	5.9791768148445	6.02729362694565	6.44071453050057	6.60471147319319	6.51613985786981	6.30742984684542	6.45214184857777	6.62741261080332	6.46719971564629	6.40978571834591	6.73340169762916	6.41412388638421	6.56242645657205	6.24218880029544	6.35553907909873	6.38156593983102	6.15539543039016	6.61776297065283	6.34432040547791	6.1888641811348	6.53645168337178	6.55530153371758	5.96402293423219	6.27357170750245	6.29502597931471	6.61425046354572	6.6201243761528	6.51986050124426	6.49286479499079	6.12209876568589	6.46008752990647	6.01886434285185
