ID	S3P1_B10	S3P1_C10	S3P1_D10	S3P1_E10	S3P1_A11	S3P1_H10	S3P1_G10	S3P1_F10	S3P1_B11	S3P1_C11	S3P1_D11	S3P1_E11	S3P1_A12	S3P1_G11	S3P1_F11	S3P1_H11	S3P1_B12	S3P1_D12	S3P1_C12	S3P1_E12	S3P1_F12	S3P1_G12	S3P1_H12	S3P2_D01	S3P2_E01	S3P2_G01	S3P2_F01	S3P2_H01	S3P2_E02	S3P2_D02	S3P2_F02	S3P2_G02	S3P2_B03	S3P2_A03	S3P2_C03	S3P2_H02
CPS1_32421	9.68630487463742	9.82258721821666	10.1041195241698	9.93815026123132	10.2980976200213	9.46003282186019	9.77336063589367	10.1454003711305	10.1639203636745	9.61294888331077	9.6886361660478	9.84381466479995	9.97729415099997	10.0412543320558	9.75856850354951	9.5915731364411	10.2477994715144	9.96921398948727	9.87080769666089	9.90046148695435	10.188541910972	9.81252248892459	9.56309235895909	10.0568888291741	9.52858972063789	9.35296254157932	9.81581155158886	10.1632214479542	9.25348367828463	9.07001547823407	9.89763809760792	9.26372440510073	9.6832960727423	9.42924005365593	9.10695985541284	9.40741243247962
GPATCH4_8740	3.26088783370009	4.58168929008895	4.26591580714103	4.23291196523733	4.58765739970666	4.1728434732287	4.94095166177739	4.80121387445264	4.78726762600297	4.67592671872068	4.18574581007915	4.91807660568944	4.56308843206499	4.06940923075833	4.4519928177487	4.45995686433696	4.21362520243012	4.7267344992338	4.54234626097592	4.6374720859335	2.84461302802506	4.49319367946662	4.32755503387538	4.22822897029536	4.51529835742831	3.36671112220814	4.61227180304623	4.14581367896466	3.61043930950343	3.81084891589885	4.61423665841044	4.21984761583488	4.96976215404214	3.9017770463394	3.8932685329291	4.40917926095671
CYB561_8412	1.7717739113011	2.22731867306443	2.03086430924524	1.82510372966281	2.1016919953063	1.65971907376765	1.3469427372194	2.43797487867398	1.8723498766318	0.761412848651466	1.76329455603224	1.87089410435798	1.69418333660668	1.75201576257987	0.796749863950105	0.552716126177031	2.23127548048729	2.05276159955693	1.7662524736488	2.23180179858911	1.74651866733548	0.462115105672475	1.45121270709795	2.06819638249913	1.21746142025477	1.64020868018081	0.748427178741204	2.19078087854875	1.53637262541395	0.696585146765667	1.28586594333222	1.35062253479971	1.25988808364783	2.1201072436799	1.21406766105895	1.38942946880939
SOD1_33183	10.8165565378293	11.1937114265276	10.8964911829971	11.5400410382857	11.5492232102879	10.8693550628728	11.1729705707677	11.437648304962	11.3348197560735	11.1339519886317	11.0957082809339	11.6892382731458	10.8982487201603	11.3406772027103	11.148976619546	10.840829585714	11.4868005712873	11.4249531985139	11.2883823595295	11.3476799276271	11.4172342013964	11.2215472528615	10.8076485273432	11.2826914172375	11.0341631158191	10.7560624870659	11.086012310869	11.4851029616499	10.8340182482076	10.7738472801528	10.9904538213847	10.5993691602512	11.4439848503359	11.2605830582501	11.0924057097764	11.4094738379676
IFIT2_8867	5.4482511428747	6.10825247173403	5.44790189556572	5.59918080451004	6.24907444436205	5.38513760361991	5.98036657763309	5.4378564683729	5.66579124993885	6.15869765199818	5.96328988335161	6.4923231436499	5.55815104175779	5.9399637178411	5.80212291040063	5.61033334046414	5.56990337558671	5.64248625960544	5.9717226768498	6.03471851283337	5.9182870261505	5.67850784490038	5.88814773570803	5.43385288958993	6.2520002403458	4.93732218140384	6.08695555893218	6.57011790678882	5.50700301982264	5.59007724274867	5.56269392324493	5.18060691452314	6.22060475707595	5.8966858837379	5.6861218787672	5.24219570234972
UBE3B_10126	5.52591432993342	5.40458824900435	5.43859798969663	5.21613396540854	5.66110384600374	5.0614845729622	5.64423903734666	5.32310998513466	5.61968442001334	5.52208797348745	5.29702975481899	5.40797923119178	5.17855535664333	5.86378093291337	5.52256339472891	5.11323448506937	5.66052785006615	5.53969477671787	5.60557549024292	5.44824118829009	5.4686460026927	5.33149867368301	5.1063784322484	5.40997024663706	5.72848773381985	4.91724586673913	5.53036303955058	5.67008556897821	5.19896883992156	5.50718985938613	5.29844679262967	5.20354852185601	5.29851974979181	5.18686482202105	5.31966450551737	5.16288020934666
SQSTM1_9937	9.67356358398126	9.77206639968631	9.73143271147454	9.71814811083835	9.64365587543919	9.3465681044294	9.50645166422656	9.60698713098703	9.59638199618825	9.93425220741137	9.32966026796836	9.99311310235049	9.31795957527995	9.58557384732632	9.57368266366094	9.37435711341916	9.69271619305223	9.70547841244145	9.64027857757793	9.67960775405421	9.64827071498772	9.32834263495123	9.39859352904936	9.59327313287254	9.70676002463368	9.43291262611001	9.69674443044812	10.2039596509058	9.68046002133176	9.7544251642072	9.39171529414374	9.54092720502942	9.85771007158571	9.6294836272986	9.83716491579637	9.93714088223156
SLCO1A1_9885	10.4050723293059	10.5366189454677	10.3531366174036	10.6337966969341	10.5076952010571	10.484844606715	10.6689613703561	10.5160556449184	10.5630777583764	10.5343608338205	10.4419365766354	10.5797346589276	10.537975337747	10.6611817976476	10.5946806695629	10.4199834016215	10.605224695724	10.5323824398121	10.4619398493356	10.6463263971287	10.4890985616608	10.5622375802393	10.6127805268942	10.6428413422183	10.6069948166503	10.349051619256	10.5546390592652	10.6418642372273	10.3841271072466	10.4729816321934	10.410342327058	10.2842347560698	10.523694630354	10.3731229475814	10.2514175608547	10.1107050187969
SULT1C3_9971	10.6555040875272	10.4776510828517	10.1681448940001	10.6911444808905	10.2353904374888	10.8144742462242	10.8415213854351	10.4450442898763	10.1742581063451	10.4987612434582	10.7406671263084	10.2173981044851	10.6258277373086	10.4543269136544	10.61335786355	10.7276194860832	10.6888866868573	10.624210367911	10.4343033036162	10.6084576407932	10.6125246709299	10.8123260335109	10.8852937394125	10.6117714167075	10.5408292583991	10.4762846718541	10.4346692366461	9.70426156669923	10.6460920664373	10.7869144392256	10.2044649338068	10.5301610928485	9.88083785222973	10.0774729245434	10.2967814448875	9.98951317551993
CENPE_8286	0	0.359835017828677	0	0	0	0.310281939761103	0	0	0.340423773330863	0.549356954891019	0	0	0	0.479970109095355	0	0	0	0	0.425565479439106	0.361094788425166	0.66800083031659	0	0	0	0	0.509363269597	0.422211653328717	0.248120947785178	0.251039496282014	1.02463190274784	0.31000725593464	0	0	0	0	1.27338564856641
PCK2_9440	1.22744525231453	2.96323352443749	1.92823971015104	2.85140250438898	2.02596774014475	2.0424166843975	2.58906986881376	2.10906101094391	2.53364110535445	2.81242273184757	2.29825956021964	2.8303489006436	2.52390446110623	2.30659697043057	2.78606627183093	2.61713191229435	2.71000382939997	2.74962946873644	3.40691315251438	2.91479496681027	2.95828621989059	2.89113123440001	1.45121270709795	2.739318424918	2.57776581261483	2.60432329700859	2.76121354751762	2.91992600656621	2.14442395602798	2.17539583525142	2.20028745726542	1.81521055736126	2.93076860101248	1.92196391321172	2.57280611213357	3.44902940984579
B4GALT2_32592	0.619749103719885	0.887398473283674	0.64263788777275	1.57441231955866	0.909120180907786	1.13733955352176	1.10955699686025	0	1.22072756532588	1.11008467058248	0.903662243299054	1.51617369016979	1.08268099224194	1.36673293849102	1.15616267420668	0.765761346392821	0.944013045719229	0.363195965079536	0.753773681564571	1.27619944372502	1.6140237831523	1.70724192476981	1.16275236023705	1.64573876124666	1.21746142025477	0	1.43290643363103	1.42703384013482	0.81578616477817	0.696585146765667	0.565039359126008	1.11281093689217	1.92202397513181	1.0811720293486	1.57524559820301	1.69026379399075
BTK_8162	0	0	0.356809259955846	0	0.525016424178	0	0.470855705711758	0.796155485792955	1.22072756532588	0.549356954891019	0	0.340002956217907	1.42059150803156	0.479970109095355	1.30705908905297	0.552716126177031	0	0.363195965079536	0.753773681564571	0	0.372322363161124	0.462115105672475	0.31935005019809	1.04582053539691	0.412882259806328	0.509363269597	0.422211653328717	0.459765716211844	0.46480265288243	0.49955365407773	0	0.472545337439922	0.431561888915226	0.639581423715434	0.992718465530737	0.265999490037454
F11R_8586	9.59515883877963	8.99209646374634	8.76883250103174	8.94789940164563	8.77614886294117	9.3666339659211	9.23429271158649	8.86100804591344	8.94720956857614	9.20179334445636	9.06931715145813	8.71915275011294	8.85050859331493	8.90506894617357	8.91989546298377	9.09224907843164	9.15664248417016	8.79397089160933	8.89955115414818	8.86944183593683	9.07396073800882	9.00273428250111	8.99341480690977	8.83710094382129	9.07795416256982	9.3265657833521	9.07828034693708	8.92231920920215	9.11495823469606	9.2231935632449	8.88275883393053	9.14628113849327	8.75599957235959	8.58069903334094	9.0843361223608	8.64701197496268
ASCC3_8090	7.57306089597387	7.01486239242438	7.09005567729242	6.91670185393117	6.75334132866547	7.18913067934924	7.24329960289189	6.87028636502852	6.89354305428788	7.28985160785151	7.46504153263586	6.73119190940051	7.06348929721014	7.1806142539683	7.32180034371158	7.46951052818186	7.21443192382572	6.98822753333058	7.13587576636488	7.25347220373156	7.07647208872634	7.73342981186582	7.77991235320472	7.0241890672133	7.47790784220483	7.41967015021009	7.19487023465456	6.47288606772066	7.44574838179855	7.59085064356162	7.05877205147735	7.59849022331215	7.00698917628308	7.23372571874525	7.30139639475619	6.94592566411185
LOC680097_9132	6.2755030742418	6.56628842016077	6.73853323610183	6.87562968004079	7.09418895861331	6.49603721737057	6.60135309553208	7.15008787927888	6.62841300824895	6.6955828134576	6.49945719364016	7.12920114300846	6.44895133065435	6.87579058995915	6.58641387726358	6.31161042605693	7.03296079946486	7.16841963035656	6.87418842736028	7.07630780211183	6.66394637132906	6.68567650927117	6.47504827381807	6.66422154017503	6.45634381035859	6.76220455904251	6.46000406027405	6.96844112194404	6.17919587918516	6.0704789639538	6.43192645618995	6.15274158479034	6.90992876694579	6.64820834145351	6.79288592851813	6.76707054618486
GSTA4_8757	5.92037620470693	5.97165510121557	6.07080507181192	6.20214446792843	6.21111284722638	6.49603721737057	6.28884305279645	6.40239938452291	5.98959739439894	6.19565447024702	6.4924976147648	6.50925822677199	6.20296497792896	6.22519127380614	6.35913715570623	6.178460446081	6.29655420252767	6.49234434455339	6.12142510667126	6.21675071010336	6.06508558787192	6.69622070015465	6.35354317669393	6.14057340200566	6.25825874151248	5.78654394797203	5.66212302562364	5.8638409661534	6.03610444547966	5.97405949571998	6.27554246777975	6.4077901242979	6.99125915991476	6.88792889307122	7.41175006027379	7.73186152440609
CRISPLD2_32789	1.0518703348154	2.39209401025335	2.21650982372313	0.885789049540296	2.59644014316008	2.12409646520768	1.72926455969421	1.83900684131982	2.24055804906415	2.00443530625238	2.2329486773882	1.64435169974138	1.56386320124942	2.41734283099618	1.88869645130259	2.24329054345526	2.49040622130779	1.94961781067542	2.0313562244833	1.58053209424434	1.46811883983776	2.46746715173317	0.801824888446223	1.64573876124666	2.10883539704675	0.885061747961032	2.0214163153793	2.19078087854875	1.53637262541395	1.1643539759435	1.65874865484925	1.45628002997303	2.71788728435324	1.25984056215301	1.21406766105895	1.496830155238
PAK1_9416	4.52361998335074	4.58168929008895	4.03847830772892	4.43490775344367	4.12603317638006	4.45125394783875	4.13709723777826	3.79578594348387	4.23500752764921	4.41893630727623	4.285749192994	4.12739140441157	4.32232196868144	3.5912022935952	3.9990430591959	3.74107692470701	4.51506762024954	4.37523277865247	4.52094553711819	4.17504641719622	4.58291234988605	4.25722773359306	3.96516820828219	4.3079295559485	4.42916489478012	4.23141067067674	4.80004223732976	3.91403271048755	4.72621069071255	4.08154242308925	4.24629749590194	4.60011045600139	4.23138158353068	4.05489698053208	4.7229157625759	4.58985011312629
PNPLA2_32913	3.13435484763133	3.68904457141898	4.34771861580046	3.68581114266765	4.47826471967826	3.26876370834832	4.10510083370302	4.35870507979072	4.2949141389304	3.89753066440141	3.92130736570059	5.08551555549026	3.93112475527641	4.10293568816013	3.93094616380154	3.5814537167663	3.39871708571299	4.16108625385603	4.23581433465066	4.28436700087751	3.49891716293271	3.90397515651824	3.79534627686927	4.50116213765373	4.05077322777581	3.03530210999475	3.68922154732336	4.31857586062376	3.22694437692691	3.04283370967898	3.98752679173469	3.2222543809451	4.45427951288939	3.78985163843303	3.64952302533005	4.03453537394337
NFKBIB_9308	6.71564546612278	6.50910619346987	6.5526763117856	6.52347587253686	6.61159241383156	6.42931882578291	6.58404685625669	6.51123524666168	6.54452513193195	6.4191439552664	6.31452449064932	6.5790937008504	6.45355943675158	6.24784790021338	6.506785101829	6.50939538414589	6.51146058413644	6.37284497355221	6.32653433420282	6.51024769695792	6.42285931512628	6.46913560251137	6.2112389654151	6.36211749462564	6.50452412153532	6.2307183482536	6.48211973191489	6.67716970736432	6.43827602304746	6.26543527541094	6.55104364742351	6.48472464405432	6.31839994807942	6.14434494292505	6.47741612640225	6.45045556480662
POLR2H_32522	6.94343265829416	6.99897457284281	6.67260347761977	6.89631192283107	6.507552724339	7.15066727275221	7.4643311096296	6.62325170054982	6.9933461750825	7.071127440677	7.16586137500043	6.96398015107057	6.93756864172734	7.05348861408438	7.02517034173327	7.21680739007515	7.09926560129288	7.00118130951759	6.80946621075608	6.89168262526622	6.62574350574766	7.29052300843064	7.2702352431232	7.00438882101062	7.13437892673882	6.82281662642736	6.94313463561976	6.35545906565143	7.00812821249496	7.04621843780501	6.671287237985	7.21397726621533	6.73679359954978	6.93801764505177	6.95130166631575	6.7235091683989
RAC2_9646	3.44985803047171	4.23623127562573	3.2353772576703	4.39670800138772	3.38369381123324	3.37268049230595	3.73874626397725	3.35132371719922	4.01518724205472	4.02620671909647	3.79123397618337	3.07745789210768	4.17384831947285	3.5912022935952	4.10584812155259	3.99449193649059	4.37220520288726	3.57026171616735	3.70137821277594	4.03189011073057	4.05354993927481	3.7904632773768	3.63195885194796	3.4509748356504	3.83326640700392	4.02176272890627	4.30004386000446	3.76268561779994	3.94905722113955	3.93312647682427	3.58818584636949	4.17412162650872	3.51863423791156	3.04481415150934	4.12918831945404	3.42203159404475
DYNLRB2_33097	0	0	0	0.359061917759521	0	0	0	0	0	0	0.28416139967984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.639581423715434	0	0
CIAPIN1_8319	2.94628153747423	3.62423725884685	3.19174040584636	3.48198335246354	3.32170795311626	2.85573059768772	3.24648223579561	3.97538731788149	3.50830307570234	3.51440614866313	2.8269374349154	3.40153910136739	2.94632096484448	2.61619111400752	3.40372867608458	3.23315248188153	3.76831718950173	3.76510785019906	2.69812543597343	3.20907987524978	3.57217295844778	2.96274873128953	3.31029044084613	3.99127814211729	3.10783648142434	2.95879616009209	3.65068712246328	3.85912121649537	3.19735650088142	3.11351011164912	3.23112327181131	2.63969463695246	3.47405884359341	3.27009457889502	3.3087947557038	3.15320286569639
ASS1_33159	9.34851885657284	9.6992100448781	9.93578269770118	9.97831265049994	10.1712070449468	9.23092105465106	9.50415326986973	10.0574014022247	10.1709314373944	9.44085112799668	9.61564869170478	9.79285719273019	10.0892414229313	9.82914141606337	9.75364891982289	8.84373732183231	10.1022069752005	9.91249025413821	9.70812803983394	9.70391770471381	9.99732075816179	9.4446898187675	9.28170490031454	9.81974819601143	9.43085676094805	8.97371134634929	9.8853988043061	10.1014752086513	8.77777505790394	8.71548869876664	9.83237301748684	9.0945473853073	9.64987117614053	9.22113452700644	8.87214370839777	9.20946919819317
CIB1_33206	5.65443352207252	5.57715862316515	5.7780346454271	5.75828264919888	5.54382979254986	5.67664960958351	5.87045739448934	5.78477532699251	5.58810701336373	5.7379019220058	5.85350380547491	5.8481648847024	5.28580619057055	5.76252140372533	5.74377698956655	5.78539319766335	5.71229014389624	5.59200580642935	5.77785411783876	5.81182132693101	5.83887760759219	5.87692630645311	5.78819642949955	5.42196098726529	5.45098822211332	5.28939055964507	5.50898009840133	5.04010639938925	5.29986678989922	5.39107457212189	5.38375159641988	5.59340619753384	5.44428721884931	5.21963364946653	5.43419650388461	5.53459132390674
RHOC_9707	4.02620922933105	4.8601997745392	4.46233314935518	4.41593430559274	4.905480752484	4.0104978635291	4.31546709795198	4.45873150398875	4.46101426744891	4.12531061963633	4.42384776399533	4.78533704860448	4.3020242607718	4.73641329696872	4.69033324499029	4.31521913240832	4.60909095973236	4.81741133894861	4.99452975015861	4.79356394464327	4.51021376650457	4.13853909209576	4.30964114371843	4.63079754205205	4.21421626732614	4.23141067067674	4.48663399031327	4.72909890673361	4.16315416383897	4.16710256937819	4.03048544684381	3.70201653258786	4.78139438749141	4.56034949763733	4.42348241439711	4.62578787227527
SLCO2B1_32680	2.94628153747423	3.52121762753255	3.70767864985097	4.23291196523733	4.19680558021155	3.26876370834832	3.65282350737399	3.71717906550161	3.94213313478817	3.45467800200836	3.24646697317655	4.27332072822311	3.43058269060806	4.13570069366516	3.95400411877278	2.91376558913177	4.00808473962182	3.98969797468556	3.91332531076135	3.20907987524978	3.4608454420755	2.89113123440001	3.19792097548344	4.05426301556676	2.93108905191271	2.50020042066493	3.29858273062495	4.16102749890993	2.93588394297035	2.80730409490199	3.77661342787319	2.8481743942743	3.76053443604748	3.35120033800012	3.35605318189497	3.76054746739357
KPNB1_32711	6.55202612798953	6.57916855809483	6.68838960297799	6.86167493891101	6.97088026843678	6.67946387986463	7.05933821724384	6.67095445956891	7.14481953837671	6.83093978357749	6.86002524947439	7.13739421795871	6.94085438123294	7.11640067456741	6.87016102851396	6.59896933566804	7.00209963051676	7.08874026314817	6.97205937622095	6.92920019749586	6.77283615938062	7.03626355747761	7.03428562683205	6.80364273978706	7.08241775384431	6.18106854544776	6.87790616520293	6.93342937474977	6.83160088273054	6.89893342939282	6.69484627194987	6.75183193976242	7.2933863906945	6.92482976133307	6.95130166631575	7.07934429649468
MYOT_32700	0	0	0	0	0	0	0	0	0	0	0	0	0	0.479970109095355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP5L_33116	4.20474779448642	4.16966435013215	4.01363102044274	4.16635383265941	3.55511353575203	4.05282882192994	4.44891998457188	4.16500783085382	3.8115012380415	3.78077356674161	4.02140481865019	4.19174796540221	4.32232196868144	4.40125180714085	4.31622063951841	4.19166162209276	3.86295985599261	4.16108625385603	4.23581433465066	4.55259934545329	4.05354993927481	4.67476552006665	4.27313191998851	3.74627364363609	3.99190119642653	3.73109993104446	3.9963098827195	3.02344178978008	3.73921926334922	4.04584514225404	4.03048544684381	4.17412162650872	4.06101411722378	4.3396191474766	4.12918831945404	3.80302082031636
NUCB2_9374	9.83399197725182	10.0930097713364	9.97089679257519	10.0376987158265	9.99717610761963	9.83454994380152	9.90404678126081	9.9978576849816	10.116288390242	10.1414174537486	9.91664000446803	10.2080283752949	9.80274042346488	10.1599898393699	10.1723705570312	9.79858934558484	9.82350561510787	10.0625424400145	10.3146439668428	9.96017035233976	9.73357104712426	9.8052350570193	9.73569074175042	10.1111262322584	10.0893996463767	9.94278644473138	10.0755822691387	10.4677463942589	9.70629254376014	9.87820313081391	9.83729602805253	9.41061740984591	10.0069525230267	9.77575529529076	9.66372460275662	9.87721562906446
UCP1_32389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.387315592211168	0	0	0	0.372322363161124	0	0	0.438129669005059	0	0	0	0	0	0	0	0	0	0.354946947271252	0	0.265999490037454
CCP110_8230	1.88089692789093	2.39209401025335	2.12667110886363	2.38925696250084	2.83699447612757	2.34458705403723	2.58906986881376	2.22722906867171	2.66051086963719	2.08543581748838	1.8529683856766	2.39290729630351	2.29657165211042	2.52019019946289	2.50305014356809	2.01238648758968	2.64045351411539	2.74962946873644	2.4489762379721	2.61334387757855	2.35673204005317	2.36545723595338	2.15987328902629	2.66054103694722	1.73092279134549	1.98693979461118	2.68698961766224	2.98975510420866	2.37334588058586	2.41809520637194	2.4736738717289	2.16607212379899	2.0490159806495	1.92196391321172	2.21093344978697	2.15119965107438
COPA_8359	7.73443956157023	7.89201499975603	7.720290269689	7.6737217345007	7.62519820487008	7.59574156029486	8.0328145898953	7.40329196702763	7.84967938897885	7.94343024123805	7.86731576276931	7.76901301622725	7.63778324165131	7.83763059372824	7.73513640063933	7.75476713760349	7.8862296634993	7.66610443194648	7.95038073955573	7.82355419918127	7.93541296471094	7.86308240031524	7.97437868121291	7.67222970404623	7.67790225209538	7.87485137121441	7.69841258984636	7.507029465053	7.81067180700559	7.6866829919202	7.51146368090741	7.73597269310536	7.60897145775348	7.61249336691635	7.74701884696086	7.76177882156437
HADH_8776	7.04071746092683	7.80514669481158	7.7563090969596	8.115692036826	8.25045901645831	7.43699543987054	7.74169656229153	8.20743919034845	7.97704590699052	7.57748651489538	7.75693998034638	8.47918023770784	7.72612974440543	8.4312522052074	7.9015316060785	7.4770908698593	7.84817403496	8.200372529041	8.34073631340013	7.98124858066987	7.7720661652132	7.79604046050373	7.54363854140072	7.84916013740036	7.50973223373325	7.14543340377398	7.53876483767476	8.31438727364525	7.14616198276133	7.16952060050123	7.4174912044636	7.05907571373347	7.87420830974953	7.87669769007243	7.29534773702109	7.67582417168167
P2RY6_32293	0.342900546683205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.387315592211168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265999490037454
KIFC1_8966	0.851928414566597	0	0.356809259955846	0	0.525016424178	0	0.470855705711758	0.452314770860627	0.846702184614228	0.946256637999416	0.521457328459887	1.04476952132387	0.640606257566415	0.839499736552731	0.576720868332387	0.552716126177031	0.387315592211168	0.653100731843305	0.425565479439106	0.361094788425166	1.1228313431346	0.462115105672475	0.993546229752911	0.438129669005059	0	0	1.23873837530943	0.459765716211844	0.46480265288243	1.1643539759435	0.31000725593464	1.11281093689217	0.763314525555774	0.87720683815998	1.98906387006993	0.855890295704569
LOC102549061_32836	5.69982237085218	5.70800851216953	4.90211342580852	5.7045701255255	5.57737356331284	5.82447253128626	5.99789744638858	6.10339311552087	5.76090459259144	5.90899877704711	5.66209469237217	6.31104821173122	5.50586678981556	5.49850791739852	6.09961337934627	5.88562716913069	6.23889573302855	5.8993158031929	6.23092060252128	6.04718160774855	6.54616205146849	6.61519420463278	6.44253875997399	5.73233627268195	5.93791914330252	6.30984991106012	6.23104214240479	5.71716334746421	5.92766531300613	6.4745564309451	5.37544454620029	5.68862728681463	6.67413495600911	6.25912834086032	7.29837523584422	6.62928245408331
CD4_8246	4.00225443483976	4.58168929008895	4.61880279028155	4.89841869857883	4.96751666372445	3.77792986373195	3.93352133915153	4.43436752354123	4.89442357182722	4.85985589400779	4.21985631365339	4.69940524779257	4.40077216335811	4.42795259255614	4.71753686478229	3.9296738968987	4.87440767350485	4.56166235678959	4.45477004787444	4.53500875473226	4.65212266618315	4.00920365121035	3.7693679336401	4.38345669670132	4.57668320634349	4.09508299435151	4.91830488126268	5.26797939121665	3.93119331750629	4.39699109072009	4.55662007943202	4.07807777293784	4.43114698738562	4.05489698053208	4.10172354704586	4.08704160481745
FZD8_32801	1.65371663485026	0.887398473283674	1.08567086447479	1.43057961056602	1.86143922309077	1.13733955352176	1.3469427372194	1.68230485754047	1.51747684477571	0.946256637999416	1.20552604032969	1.97208643444319	1.26150696609391	1.36673293849102	1.44365651663827	1.51973248696701	1.15822697314501	1.83852815282568	1.02097968926686	1.43637570370207	2.18053563291443	0.462115105672475	0.580663196635463	2.06819638249913	0.995686296528964	1.42958240005538	0.748427178741204	1.85886791183616	1.22060851769594	0.49955365407773	0.970011154127297	0.827909021119401	1.03286165294679	1.41880052670355	1.40592982429398	1.27338564856641
CTTNBP2_33124	1.7717739113011	2.85442280941112	2.72504545091076	1.82510372966281	2.17363906497817	2.20139859372473	2.28075224943082	1.98034356075734	2.77712001768262	2.23495070409486	2.01714918568316	2.31799509224934	1.69418333660668	2.70620048392297	2.22833101480911	2.09353071039024	2.77635486287847	2.2392570224161	2.0313562244833	2.74157568569259	3.01193149010609	2.46746715173317	2.38185394505098	2.18538052964628	1.73092279134549	2.13335791121369	2.4382242395858	2.8084046825811	1.43860078003498	1.96215388720264	2.53462907860541	1.96593763533445	2.55623337239174	2.1201072436799	2.79484969848262	1.38942946880939
CFLAR_8297	0.851928414566597	1.93839547136005	2.89793400494032	2.60564832943401	2.96416282843701	1.86372041999177	2.49343602243912	2.10906101094391	2.8320705970525	2.00443530625238	2.01714918568316	2.39290729630351	2.0265921575375	1.75201576257987	1.56843188362748	1.63264099021099	2.23127548048729	2.40438076973517	2.4489762379721	2.67888402464829	1.1228313431346	2.00736761214014	2.31158815909356	2.06819638249913	1.86819036817365	1.42958240005538	1.60401486484736	2.30475744884043	1.43860078003498	1.80018821565974	1.76432039841176	1.81521055736126	2.37415334771676	2.20982799479385	1.21406766105895	2.49998181566238
NEFH_33218	0.342900546683205	0	0.356809259955846	0	0	0	0	0.452314770860627	0.340423773330863	0.549356954891019	0.28416139967984	0.340002956217907	0	0	0.316988767400477	0.302666887967356	0	0.363195965079536	2.14762855414891	0	0	0	0	0.773737705577453	0	1.64020868018081	0	0.64429718223467	0.251039496282014	0.696585146765667	0	0	0.431561888915226	0	1.57524559820301	0
WASF3_10163	2.16605709879286	2.13729026708991	1.56761056922824	1.43057961056602	1.06858476476991	1.95583351309326	2.03120111612808	0.452314770860627	1.64571437855583	1.7299513449256	1.45502752660901	1.37548718872743	1.81370061807742	2.70620048392297	1.15616267420668	2.17035299384603	1.65796099657227	1.83852815282568	0.753773681564571	1.27619944372502	2.27132202576884	1.86509517702633	1.99030848585092	0.773737705577453	1.86819036817365	2.13335791121369	1.60401486484736	0.954789011022155	1.87219831203028	2.03679192078307	1.54483722828648	2.22705589934987	0.763314525555774	2.1201072436799	1.7267611243212	1.8608018226584
BLCAP_8149	2.99564787956716	4.21438180242333	4.01363102044274	4.39670800138772	4.26426793867956	3.43801996093544	3.81983807848389	4.00877241994414	4.0619125526957	4.19996653208797	3.81374368284368	4.74301085226455	3.27265841409406	3.99992436753565	4.2983142015242	3.33677916939637	4.0622796883071	4.50821859630639	4.18229042113467	4.12888818133769	4.10382635481151	3.62372625141467	3.74291321201531	3.85640573916757	4.07933218799924	3.53425410894374	3.57038587780835	4.33208069703072	3.5878123735895	3.30687262497325	3.87417670912873	3.28095567647534	4.06101411722378	3.98036747703283	3.5715848204845	3.67165476912638
LOC100910973_9069	6.28546210596653	7.01169879497737	6.73853323610183	7.20618474262335	7.46417801193555	5.95854688263702	6.12299908125317	7.42199954961598	7.05238961293907	7.56870900164863	7.00644965381757	7.57756341654529	7.26830016641455	6.7649662019291	7.58074080710972	7.0438468360431	7.06317560924769	7.36661915570572	7.4451383274116	7.34968471340103	7.20870251851655	6.80738874193533	6.87286972038524	6.16931070433476	7.46172846014893	5.6714002757963	7.09436370185212	8.12178214441875	6.48187833682545	6.80596299918798	6.54735078701445	6.66908907145765	7.03026722511594	6.77855073330359	6.84350748409345	6.32854530689996
NUP88_9383	5.08752172186921	5.57715862316515	5.49354214770513	5.54781523732955	5.57072691262082	5.23696511533137	5.20522074267097	5.36238164705297	5.71778385721779	5.54374877514797	5.10049173711254	5.60989244692019	5.17855535664333	5.57217246984642	5.47553260092571	5.22550190772392	5.25787241925554	5.68324463812213	5.54325291519866	5.33081747438918	5.42975602925042	4.99819170999141	5.15734937994604	5.70315418252273	5.51510999716956	4.91724586673913	5.45409367686874	6.07534794015299	5.27883192982069	5.29551324788403	4.91862952880915	4.72163931948415	5.43268693164522	5.3634217091151	5.46685517105614	5.66120409285778
INS2_32569	0.342900546683205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.387315592211168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNAS_8727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
