ID	S4P2_G03	S4P2_F03	S4P2_D03	S4P2_E03	S4P2_A04	S4P2_B04	S4P2_H03	S4P2_C04	S4P2_F04	S4P2_G04	S4P2_D04	S4P2_E04	S4P2_C05	S4P2_A05	S4P2_H04	S4P2_B05	S4P2_D05	S4P2_F05	S4P2_G05	S4P2_E05	S4P2_C06	S4P2_H05	S4P2_A06	S4P2_B06	S4P2_F06	S4P2_G06	S4P2_D06	S4P2_E06	S4P2_C07	S4P2_H06	S4P2_A07	S4P2_B07	S4P2_D07	S4P2_G07	S4P2_E07	S4P2_F07
BAK1_33110	3.57373767118084	3.64478077289188	3.76630681374378	3.35471026811631	3.26907953853045	3.65959003194311	3.23676574142921	2.99168227198335	3.8743284697035	3.40136608908846	4.08274149389823	3.21887773220743	3.74365923411157	3.18137404889115	3.44202722212203	3.34624434367185	3.15693501318475	3.55421973136143	3.54452037467702	3.58152633222809	3.12136665737231	3.66055801111389	3.29464097111501	3.24849124675952	3.83976356723632	3.67559435185581	3.55312320455628	3.5915748829994	3.72994128195873	3.5606547361049	2.83875845409281	2.60436433513324	3.62564462458447	3.60731610394029	3.48454154468872	3.7365435617619
GFPT2_32470	1.49458600695903	1.42886860701289	1.9266134940757	0.991978254951766	0.817525268454635	1.55557645690488	1.54358411816446	1.82773914851511	1.83278144482166	1.40562282142975	1.76985999285173	1.58233900964902	1.29049691078966	2.46997326524051	1.94236417792101	1.54122321250189	2.20153805360449	2.10213190460262	1.83523300995612	1.55392013246128	1.45968418353856	1.70468809732535	2.01054503454361	1.33703021627799	1.42664267069597	2.57511227681676	1.34142214694599	1.45709323386762	1.60632951567683	1.80413372006678	1.75143757292978	1.01167238303357	1.23951051166522	0.707743804413203	1.45154123170257	1.36131955351792
RALGDS_9656	0.788379281977916	0.745832764777746	0.433175500689968	0.991978254951766	0.592878958030966	0.612548494910333	0.820543600502909	0.300768401307464	0.596883999169108	0.579948985902784	0.946359049572628	1.31956716770933	0.270934323791415	0.589266547979491	0.586661533097783	1.22483560006289	0	1.02859156068255	1.12787411063824	1.09045663821622	0.90707581419259	0.761503818214407	0.868832741620281	0.904715817725231	0.644072873719322	0.389509929038041	1.06744689978375	0.472902765950996	0.295365439280456	0.221748756056858	0	0.592754573014827	0.294975345710478	0.2762973137007	1.05961518325458	0.742018765352082
CAST_8205	5.70771485540682	5.91246837353379	5.57218924056954	5.52857881168434	5.63046989344525	5.63924454488342	5.49342639717039	5.65459212212255	5.44968897529694	5.71764234145236	5.8232449041637	5.68730117933865	5.83252591420678	5.63466537260087	5.44237913367054	5.6019712903223	5.39357125443513	5.75599891096673	5.92744426458943	5.53412122874572	5.44416014368312	5.76449898113227	5.63647675940922	5.41435167007246	5.75714701238854	5.87025174013737	5.76160593700028	5.33527480061972	5.63943752313275	5.50865683052099	5.24504866888334	5.56191379618814	5.54925423609955	5.46832073286082	5.80398639334158	5.55321183949871
AP3M1_32866	5.90443068913348	6.01418889735051	5.99290884531161	5.87495523133304	5.93012030991687	6.20593677452454	5.54167723893605	6.02699226665292	5.81619544395613	6.03679771388886	5.91032039806442	6.09765841117689	6.19586226797897	5.77418877445003	5.84210446855363	6.00098213528343	5.55692259376021	5.62023844435878	5.6830789089901	6.14036249471206	5.44416014368312	6.02156021415742	5.70662602131447	5.82830771410009	5.79663059915815	5.81174860796588	6.19176918933529	5.32832726250442	5.81853802710337	5.73703974745428	5.05269280995677	5.7777114003496	5.8164670706972	5.50231005851461	5.84810709965905	5.74028363253865
SMN1_9902	5.71771621095595	5.58638846585106	5.4270787053959	5.44371091978316	5.44934004890801	5.69922563867667	5.17948240547843	5.84115486569752	5.14298140446275	5.34868012613948	5.76541250043711	5.6685656141498	5.61260744913811	5.75410121594986	5.43123766684378	5.92136117619294	5.49493582102845	5.8413454421178	5.82558580436961	5.55407597981862	5.0305000544627	5.64430633562248	5.65236290698079	5.19145048226389	5.26737273170204	5.45706387010577	5.64640220348044	4.70152115545459	5.71001424640279	5.21800175520603	4.47913034889126	5.25145458596957	5.04386177902878	5.01079016810545	5.520206757178	5.86204806272087
SEC24D_32308	8.59387867090812	8.56890247529222	8.97596312638829	8.60966145790175	8.20965403064283	8.80725591856766	8.16554838576135	8.39409845790843	8.58291654629179	8.57490943924384	8.46459172680607	8.41954057623301	8.80754354088833	8.57126052770998	8.24983458612024	8.5979641579689	8.54105198014535	8.75404052766407	8.31684863395234	8.9532752621101	8.72525080545031	8.35424605825826	8.16004155222579	8.6447158382765	8.45387073684367	8.63171935266791	8.25865066273917	8.63315892680666	8.96817930204166	8.59479294663117	8.84161465731832	8.81191726459435	8.99779245666989	8.84714164626958	8.93870911361521	8.61701793613129
RIOK3_9709	7.60301360215185	7.52974088201024	7.93097585710144	7.91076829550549	7.49922203997783	7.7603190443072	7.35232702395894	7.54794063094687	7.89226602068636	7.82312659433962	7.58607476899903	7.64952479214837	7.82002198575288	7.52257848962563	7.81884970991884	7.55920439231671	7.79338390158414	7.62998314231722	7.73593027914874	7.79992415733236	7.72627245255858	7.51967482304045	7.3747053044619	7.71496063264346	7.55326771225645	7.7791845960286	7.65161657599162	7.59253247094124	7.72216615747748	7.82945233574943	8.05324048565374	7.94945225863325	7.91302176942662	7.9141581413083	7.87523545989394	7.84894608386527
IER3_8864	5.23726627881984	5.03633947322938	4.43708996456034	4.79184426323712	4.98865462878402	5.187457625317	5.17948240547843	4.96042092950041	5.04933917961713	5.10082169819277	5.02317161554257	5.13913249921493	4.97124839161246	4.80682774600875	5.14108327123598	4.92696432915687	4.67117575539798	5.20480951361838	4.84089177013216	4.87758236809777	5.0610809099551	4.68266407227339	5.04202313974644	4.69248337359343	4.58929144940799	5.04787225020709	5.17245082636811	4.81521380012337	5.03594982840685	4.59062186110171	4.17328421974203	4.82978203256339	4.94106805734176	4.82988726512876	5.44319282896131	4.75509566809168
SLC2A5_9864	1.49458600695903	1.23504318751977	1.45996197197541	1.72572262047921	2.01775133016278	1.26936467071773	0	0.946507239610066	1.68732993359717	1.40562282142975	1.41608629498966	1.80454385608613	1.29049691078966	0	1.22530382438417	1.22483560006289	0.62288742494069	0.900484734191358	1.83523300995612	1.19582578110287	1.26326592534864	2.04567205373723	1.40728179176706	2.09445863625486	2.00045138816472	1.66431828703663	1.46108538572825	1.1134988309423	1.2407263122066	1.41221934107958	1.27510444703055	0	0.294975345710478	1.18046351613518	1.84899888441921	0
CD80_32896	0	0	0	0	0	0.234279637062662	0	0	0.227513702310138	0	0	0	0	0	0	0.252223274200948	0	0	0	0	0	0	0.350944043577016	0	0	0.207860593748087	0	0.255741922484156	0	0	0	0	0	0	0	0.742018765352082
ONECUT1_32438	6.81990444285845	6.73610351302786	5.27879660077265	5.432742608042	5.49069624085351	7.04637657049698	3.8864802698542	6.59248289285462	4.80677993713647	4.43406213338227	5.74061425897041	4.82909130971837	5.67810359648548	4.83259901913519	4.39716650225021	6.5492835585539	5.27786548072709	6.13973110238658	7.06564140775974	4.80449747619422	3.66995943494996	4.56046096234967	5.52008817353215	4.48338397378194	4.27669516927316	5.40524716336359	5.36885721592478	3.16219925245745	6.06364917278378	4.59062186110171	3.92615448576239	5.49846611537016	4.63347312863623	4.61059218214155	4.51755189197191	6.47734391864206
FETUB_33027	12.1283911920947	12.1226144234493	11.6687872677919	11.9320395933406	12.4443657180313	12.2382906945877	12.0149100795718	12.1799872822685	11.7221087629189	12.0005578993574	12.08197670481	12.1459167868656	11.8747284796962	12.2514998091473	12.086073967161	12.2641973496859	11.5277553185878	12.0151662461128	12.0595838690286	11.9676793067332	11.4582392764807	12.153709169753	12.0355874929609	11.915666538025	12.1380731893128	11.9811128850978	11.9618068466497	11.614888803968	12.3516930240566	11.8628969641892	11.0581215413269	11.6921289864746	11.5514695922662	11.5612949888916	11.7525472275011	11.9025652377988
COASY_8346	4.85771357587259	4.97555629792074	4.34064218721126	4.62841483745524	5.09974150183414	4.9611875356041	4.60674868462386	4.8016158398631	4.61897471369545	4.88426864048586	4.93847898116405	5.17276070638282	4.85247401540467	4.87041278866929	4.71455511956424	4.66977904187591	3.83984571493589	4.39966872194314	4.86064667175169	4.70983118108306	4.60177991171026	5.02831204714601	4.70381710666661	4.61757726577613	4.9014484869626	4.64506738006507	4.87133164547121	4.49367321925827	4.87771842913493	4.61038257226109	4.01332016661451	4.75030091087159	4.25920625644416	4.74157927882082	5.07673605495155	4.69393508573422
SLC7A1_9883	0	0	0	0.411032202110996	0	0.234279637062662	0	0	0	0	0	0	0	0.324512063786845	0.223120823093089	0.252223274200948	0.238768185730398	0.230619421545271	0	0.215796484155517	0	0.231204061277076	0	0	0.248022554268138	0	0	0	0	0	0	0	0	0	0	0.291805707535278
TXLNB_33223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100911626_9086	0	0.420585864337048	0	0	0	0	0.467838352267578	0.300768401307464	0	0	0	0	0	0	0	0	0	0.230619421545271	0	0	0	0	0	0	0.248022554268138	0	0.728950381288354	0	0	0.221748756056858	0	0	0	0	0	0
HNF4A_32734	7.71459427343493	7.87163735655083	7.68557789628004	7.76970987764367	7.40068983622791	7.74498578024614	7.34554760033209	7.50808034013766	7.61649056128535	7.71062884292707	7.61774145178715	7.66023336072935	7.8461622564264	7.63851775869571	7.55709263660301	7.44995301328989	7.82005708222104	7.68327231942321	7.86867823203321	7.44396355848133	7.48118484745899	7.9470423420204	7.70682866825491	7.60615381012105	7.72809404951381	7.62915387480404	8.0237414311422	7.32227665944574	7.39611921427863	7.56283446683794	7.57613288580141	7.86550092600334	7.35056591455023	7.52031604035345	7.57237400584716	7.50527361691655
PDIA5_9451	4.6009987540255	3.52263337919559	3.94094580174854	3.82634219449771	3.97630427161529	4.54797678077337	3.59789273324574	4.23638731659719	4.255987003456	4.24622581703456	4.27460947162979	4.42251108290536	4.00728488764235	3.56637148056084	3.87921367331853	4.30173644149362	2.97074684805077	3.32388997223206	3.96527626454035	3.50157585261573	3.38578993198471	3.44723655582399	3.51916534093964	3.37516298040259	3.50039451719018	3.80919120115744	4.03034479765907	2.64076872068731	3.62758227076382	3.67766440898032	3.45169164814626	4.02180881991515	2.63642097733285	3.39214138042316	3.39814568536519	3.44142329480112
FZD8_32801	1.66966148116241	1.42886860701289	1.45996197197541	1.2132210629611	1.47450735291506	1.0411836765617	1.34035867013261	1.91899820836118	1.13468635722037	1.57491798782692	1.51298868098537	1.31956716770933	0.868967978380631	1.17709129648014	1.41822154537882	1.54122321250189	0.62288742494069	0.759883993670331	1.6659242483366	1.09045663821622	1.3648151896766	1.35858067482049	1.24912649666183	0.522143994547211	1.61511517873291	1.66431828703663	2.24045250231588	1.73439316232559	0.749823740045589	1.58195626943125	1.53284116220096	1.82400098958154	1.09377653422039	1.3089307601459	1.45154123170257	0.923480912696947
E2F8_32642	0	0.420585864337048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207860593748087	0	0	0	0	0	0	0	0	0	0.291805707535278
MYO10_9278	5.81409193211929	5.87135250042134	5.52907401585864	5.46540050435238	5.60055833999046	5.5551817696852	5.08495999372071	5.95873326184173	5.38629001993735	5.69944136914048	6.02566291445756	5.71495607349578	5.93351117747724	5.66367042404161	5.56976835190516	6.11671275136581	5.3811638879044	5.94240134715577	5.81549916396157	5.83255279097699	5.34201709137214	5.96648181301915	5.57945584603303	5.49329096113844	5.66414805301737	5.57900513835199	5.54170091733001	5.27873451420268	6.24744547540469	5.44954787519704	4.17328421974203	5.31728407882976	5.35501858925744	5.41221518105748	5.45036647127454	5.99476129576659
CCND3_8225	2.84411072742965	2.33960826898034	2.72317311893859	2.64942889275299	2.97479041340666	2.6928503575902	2.02300166317389	2.43408266110469	2.61458354838921	3.07415360284258	2.2351183772887	2.41183948303835	2.67159088467099	2.71134040474053	2.50669432066311	2.37931752707117	1.95596578353706	2.59139693340908	3.24718535557075	2.92887068077678	2.22527835051194	3.0830449048003	2.92779751992506	2.95593794080136	2.91938549174497	2.7842984845346	2.54131011550043	2.16706646049779	1.80700603443372	2.31831986489582	1.94122907385909	2.66341219159869	2.0621549307731	2.26288036994743	2.68299511429128	2.26631155215684
TMEM5_10045	6.55570940682112	6.4536586813201	6.29911446988891	6.38213455723273	6.52718778851505	6.5533641312063	6.21256565273539	6.59939709943179	6.26702784721422	6.40012217262565	6.55568016454191	6.51443128729783	6.24384450638955	6.46393844060432	6.36843410936202	6.48919192862117	5.85487271003691	6.10745221625703	6.49345390299332	6.44823226276746	6.11048287509368	6.64241678155938	6.19285439205262	6.2187966793226	6.30437495128464	6.33372294031821	6.55331702525196	5.84883021141665	6.73975682965198	6.30842809462681	5.49265645173359	5.96539050637146	6.04183669204571	6.13412041934053	6.56514079065264	6.59241318339189
CCL2_8218	1.29529175906527	0.745832764777746	3.17865906062672	2.20976671631407	2.18832961211783	0.911957027643362	2.38222240499361	1.11036429323476	2.14284119025468	0.992473179168565	1.68921324200046	1.1133586145076	1.16319853256966	1.59355779299309	2.22639408758203	1.22483560006289	0.238768185730398	0.759883993670331	1.12787411063824	1.84057131256486	1.15402384986453	0.231204061277076	0	0.726074155189162	1.42664267069597	3.96047208918481	0.728950381288354	1.23734779484258	0.295365439280456	2.45574127844759	1.75143757292978	1.18288850560813	1.70869054009491	1.3089307601459	1.20241807694817	1.88364357758916
CLPX_8334	6.73381937302763	6.68481546043986	7.07067963513833	6.52324441920859	6.51119920740183	6.54248959366423	6.69028467196768	6.42355993562532	6.72163325848419	6.50601809787454	6.7718061882533	6.74429249485225	6.7016586452237	6.86451188239082	6.70548195678264	6.63497362284483	7.14167905666999	7.02964374046359	6.81534294040574	6.7780305718374	7.06081963368605	7.07878656799225	6.54314474479876	6.84321665407688	6.76380864712588	6.59192010326944	7.10126908569954	7.20769608470409	6.70561973561281	6.9183576822323	7.12621530795531	7.07020058509135	7.10166342367964	7.28088667309398	6.87604938523184	6.82413049543585
ELOVL6_8557	3.11017909186633	2.82628971334538	3.83871830795103	3.15563313797817	2.18832961211783	2.48137646804576	2.02300166317389	1.51318879093057	2.96949468069902	2.82832465666387	2.71413995988984	2.54105917096617	3.0410001765588	3.01127085303383	2.97406852814338	2.86875755023188	3.32181791563865	2.46121525369894	2.7074590342618	3.4385641311075	2.51760324703552	2.67541853229325	2.19538980808309	2.87248870806356	2.55508825154955	2.61215142245858	3.31975014414477	3.22339664000527	2.87999626258173	3.11148681945918	3.57142432055161	3.37855111671125	2.21095740684042	3.10416471171139	2.52888434685142	2.77156013717374
PTGS1_32494	5.83261790290141	5.59651591945909	5.97695456358443	5.85043758564006	5.69558613031793	6.08749060899436	5.75111341401222	5.50060640988729	6.01600967085407	5.33105476241556	6.23899824526326	5.58610800088656	5.63076693835696	5.55175697118991	5.41436245770413	5.375064688007	5.76222864920898	5.73267413206117	5.512503130107	5.79531432140044	5.34201709137214	5.67407892407322	5.76624040969718	5.23386423123325	5.92688792000585	5.81968746069147	5.1548097801969	5.33527480061972	5.99335821529886	5.64423554890028	5.47740783771941	4.89282705234414	5.65046273365696	5.82055515082182	5.83720277453934	5.8452698052103
RPLP0_9739	3.61712957753991	4.64566937698243	4.43708996456034	3.6481533458634	3.63641632428426	3.69929708340487	3.92336973479216	3.96379035362876	3.69566897799747	3.68651323302257	3.64326064252571	4.02605166711528	4.14842233987311	3.81931297516216	3.91164285304286	3.57159748794212	3.00349507991714	3.78942226415485	4.13710237037668	3.32701385938575	2.68403156001687	4.35524113646041	4.55963764791169	3.74722662084828	3.78191777280471	3.72715369886125	4.6499527845145	3.28210339924175	3.45898756519843	3.13895772175022	2.39519723136495	3.66526091667818	2.92201822793439	3.10416471171139	3.80864305154127	3.31713916857445
NPEPL1_9353	1.29529175906527	0.745832764777746	1.03605079479907	0.730551770328643	1.01185845542999	1.0411836765617	1.10373729450899	0.549521940270111	1.13468635722037	1.10736978057932	1.20025614089076	0.583651351525988	0.695786274293934	0.812886342337898	0.739004193040179	0.818985215554337	1.4853481285655	0.759883993670331	1.9129759737893	0.853376506728161	1.71177060505702	1.030608117532	1.40728179176706	1.45646519891277	1.20979496967032	1.05992229328245	1.46108538572825	1.1134988309423	1.37315847967774	1.41221934107958	0	1.18288850560813	0.748969550376511	1.18046351613518	1.56163204594327	1.22960583091786
PANK1_9421	8.86193829672242	8.84644669790358	8.98994230195189	8.71526875479356	9.19350455995889	9.03961821775866	8.75843717515854	8.90379825717583	8.67080067888169	8.89483151016699	9.28442025757816	9.09629445129924	8.82539284646831	9.41852824664615	8.96749498084107	8.98494803754977	8.05298937549802	8.58003853311853	8.97385352626769	8.87313705773674	8.519737180423	9.06468525249781	8.64303307349838	8.5446515798162	8.79704572530687	8.92961026442352	9.00628645259612	8.52109303498359	8.70937977760166	8.77685828409731	7.96032174958796	8.69030588715203	8.44242549616525	8.60820450533047	8.88015042915207	8.6624235937722
HRAS_33089	8.56369998556059	8.565039678676	8.46333323578695	8.45969053263353	8.6683192906706	8.46900576961993	8.16362250857012	8.43428989504448	8.23829410797187	8.41888387497764	8.54484827809393	8.52355066224156	8.54009089458203	8.61553970701898	8.37358219045879	8.59511612526997	8.07626610017399	8.51042560598719	8.76827985887305	8.44316264492065	8.02954451222463	8.68126036311428	8.54325822921918	8.32682706560803	8.33487324054072	8.4031558740906	8.51866017019071	7.86396140480757	8.38987739329122	8.18450465237435	7.81927988736902	8.21299665391578	8.07471408661419	8.19231810151545	8.50282248801022	8.42242533867179
MMP2_9238	4.23379308759858	4.62602840127141	4.4602270755506	3.57022172717237	4.10970430196841	3.63931902251205	4.09486923019167	4.16361328502165	4.43753875237754	4.37794661785527	4.68135300971614	4.61093372181462	4.33719557720142	4.45522792014619	4.47518175350948	4.32941901617197	4.26141477638294	4.71739883416984	4.61528296361061	4.01492832879529	4.75927164442278	4.67286666277993	4.26123479406286	4.6047058846551	4.06665508748806	4.33748259115433	4.26220568808274	4.65785138869664	3.72994128195873	4.13870201081049	3.62775939629038	4.28883896126353	4.17111079683148	4.25950654662434	4.51755189197191	4.79058494734385
GRB14_32726	4.39205364221362	4.36676402016071	3.5675781747057	3.72209012034929	3.97630427161529	3.90006683478683	3.64282512721262	3.89801664359971	3.46964015058976	4.01558284682659	4.08274149389823	4.05519318613998	4.02570082954555	3.89464768045547	3.97439302910605	3.23355236856885	3.56060290770836	3.959811285173	4.29062454567118	3.5619502368719	3.80256163911837	4.46149697909979	4.0375680997437	3.83801175072255	3.93129970118645	3.54760012246656	4.44749360116421	3.78666669389401	3.51740248903464	3.7327927621616	2.63395791184835	3.92860321316753	3.77656564226602	3.99881537615008	3.80864305154127	3.78427117853684
TRIM2_10081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC3_7941	2.42298610253271	2.13248137621816	2.79772642949481	2.48926418541412	2.72045114476	2.48137646804576	1.72168498414335	2.23536098777717	2.19759012168877	2.68767892186339	2.79344254974019	1.93569051451725	2.17377117324669	2.40274791984338	2.22639408758203	1.63294416527605	2.20153805360449	2.15923270912204	2.12384280816932	2.69726816105867	2.60321595603549	3.27660234104764	2.35921861355792	2.23473019236176	2.7284314494758	2.90860452878902	1.94443699855462	2.22806203107478	2.41053649563558	2.83742094176882	2.25915265480013	2.1052766997665	2.46917753353577	2.05874581491844	2.90809288556567	2.99083092148475
PRDX2_32311	7.10158137219338	7.19183948852431	6.6554610845542	6.82115541788686	6.9393055782778	6.59606067450659	6.94022947323284	6.61653901741903	6.60242576917052	6.65748096617244	6.74711854726076	7.03318230892972	6.81452549285924	6.73385151075566	6.72841953885337	6.54338578508639	6.03594313253358	6.72378410947486	7.11787615271523	6.47987170120096	6.195640610247	7.24999848248393	6.94574049073147	6.68712445201144	6.74122023739085	6.76635697908839	7.30493480871291	6.08560752413837	6.35946665393739	6.57547996031729	5.85316070283541	6.73038948609851	6.24536490455191	6.45193446607889	6.8787106401883	6.54471203312902
CHDH_8303	4.91098802263431	4.84572190332701	4.50541701706625	4.18119105772537	4.53038470616684	4.70250967562536	4.85606955014127	4.55364498852022	3.97178536851696	4.59039232780572	4.41913925110091	4.70587187764689	4.6771750071572	5.04590541462851	4.65833139152056	4.56887718297389	4.64027204700504	4.69826073985442	4.79028762398705	4.61802449486947	3.90726100900066	4.91651414183546	4.57638781627533	4.51123979657235	4.76876406360156	4.54326580192288	4.93472766171278	4.2210582746385	4.78565032809192	4.65863167455092	4.0955181328361	4.56141752462801	4.57973922440043	4.97250427666559	4.66049573551198	4.77885192209234
NUP85_9382	4.68496041998016	4.84572190332701	4.63306794787776	4.33048193314588	4.57721180666947	4.84207974241057	4.38666295733228	4.48062891127074	4.72527783290176	4.54014122227488	4.94717550912566	4.81211986799805	4.60552727982909	4.65621724795788	4.84621606549227	4.61459578035119	4.24781153505396	4.24999257362466	4.9370674746179	4.7449781925434	4.13992570584773	5.05872519297997	4.80677270156878	4.7866673528653	4.74877228030916	4.78949755231457	5.14590770012711	3.82665748708359	4.60887820795129	4.59062186110171	4.05500447716702	4.59213522093854	4.09654395319777	4.42458731141931	4.69714193869051	4.73094167121996
CESL1_32986	6.09296456523138	5.20468555166963	6.17174828753227	5.89107186760605	6.19321980946896	7.08436083924252	5.26819086968569	5.59357081937525	5.87616392406174	6.16502523194194	5.95412226060539	6.19905654668017	6.36450348750706	5.69912545179628	5.48071032733313	5.43363040481392	6.36375098943727	6.3351359644285	5.48094157865422	5.96514715274247	5.93996961676361	5.65429895533264	5.51140407421886	5.63296013593016	6.63903169389676	5.92647466059234	6.64778007737934	6.08148147993808	5.74098765182838	5.75045948119895	6.31437703072144	6.08899598572027	7.20731713427953	6.14276613305659	6.05989933606504	5.87863343350594
MAFF_9172	0.788379281977916	1.23504318751977	1.2635205705062	1.57425689818797	0.592878958030966	1.71903008754152	1.8801955722626	1.39099899395891	1.13468635722037	0.867628178516025	1.41608629498966	0.41405424911168	0.695786274293934	2.53420507954337	0.586661533097783	1.54122321250189	3.3475552605818	3.53277269884402	1.4740710921567	2.02345159451243	1.15402384986453	1.70468809732535	1.40728179176706	1.5667641528076	1.70085638915292	1.86178110970071	1.21092843845444	0.978011024160203	2.41053649563558	0.735162607208578	0.961086590379565	1.47427105691873	0.5397573809274	1.3089307601459	1.05961518325458	2.39485950346405
LOC100361830_9029	4.36685332051549	4.50221238817799	4.4602270755506	4.30664844479013	4.39753016527014	4.32498893102508	4.12685173963457	4.53933441617775	4.20344996666415	4.8516755953714	4.72246005081431	4.16620697949632	4.55570573888217	4.87041278866929	4.59982738491619	4.47284963971831	4.19207844068593	4.72687351191166	4.37546206780232	4.5796010471638	4.16829465739317	4.40343453267345	4.65734007420222	4.45497969861702	4.37126014111506	4.39174494319707	4.12398231784433	3.88463901422283	4.60887820795129	4.15224615261279	3.62775939629038	3.48058438612147	3.97692820412276	4.14368145704376	4.46184834789603	4.47873204028928
EXOSC4_8579	5.90443068913348	6.13722790584879	6.0008203078761	6.07866599366125	6.22297379491403	6.29933226022882	5.74081654925939	6.29743182002248	6.00069649866265	6.06550450426662	6.43412286498556	6.43073677604646	6.14201492261185	6.20745568492831	6.13430151934731	6.10474787037939	5.5234421956064	6.01766830295599	6.34357985389173	6.03425880523559	5.61362571604435	6.26597697471631	5.92506654601888	5.76029324720476	6.01740081459258	6.11569106489261	6.30005442805619	5.40956784099271	6.11183962036017	5.80721103163841	5.44641840987052	5.96539050637146	5.59059346633754	5.74874727981083	6.13750414329691	5.90045477207279
CASP3_8201	5.2511051161936	5.49189246446298	5.37932492192725	5.20673736327779	5.56227512934429	5.5551817696852	5.0685861577341	5.00275841390284	5.30758496162082	5.29514459133853	5.52520321225549	5.6303483670295	5.10716125958962	5.29794736311844	5.25288487302254	5.03178480178134	4.80723687254057	5.76522424789688	5.71055318380473	5.51897192296951	5.12036406658483	5.72237395239688	5.46718174118494	5.20856590081818	5.58178983335671	5.31264861266682	5.58185957614982	4.92980696259623	4.69997004206405	5.13857413834228	4.2106497928168	5.3714131236066	5.10219659820719	5.04808624861144	5.44319282896131	5.14152443901083
GPS1_32610	0	0.420585864337048	0	0.730551770328643	0	0	0.467838352267578	0	0	0	0	0	0	0.324512063786845	0	0.252223274200948	0.238768185730398	0.230619421545271	0.480390865551033	0	0	0	0	0	0	0.389509929038041	0	0.255741922484156	0	0.583460168109404	0	0	0	0.2762973137007	0.283181090954083	0
WFS1_10175	0.447385123274367	0.420585864337048	0.433175500689968	0.730551770328643	0	0.612548494910333	0	0	0	0.579948985902784	0.455019490313826	0.998032829087173	0.270934323791415	0	0.739004193040179	0	0	0.230619421545271	0.260098898286924	0.569524807038899	0.433062309425151	0	0.350944043577016	0.522143994547211	0.248022554268138	0.389509929038041	0.524353124664937	0	0.295365439280456	0.583460168109404	1.27510444703055	0.326608386687122	0.294975345710478	0	0.283181090954083	0.534403341403798
RSB66_32897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284566153755573	0	0	0	0	0	0	0.559137197054937	0	0	0	0	0
ARNT2_8085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291805707535278
F10_8585	10.5801530986517	10.7038772779236	10.3726637807901	10.3826673333643	10.7888928707747	10.7916966036975	10.5880317224866	10.807825515435	10.2859400219961	10.5552469629278	10.7695240100988	10.7222834588031	10.5037010178462	10.8716250091477	10.679721658614	10.862140498397	10.2125686013441	10.649671360991	10.6792749423095	10.6481492456318	10.0697791310812	10.7852012194001	10.5554822743181	10.5153436639857	10.6833217761432	10.6006158130445	10.5906080933597	10.23695245823	10.909541199745	10.5481604067045	9.70827253514133	10.2758976127999	10.2358643676882	10.3721386207469	10.6479750135603	10.6314871891457
CPT1B_8373	1.96662702327741	0.745832764777746	1.03605079479907	0.730551770328643	0.817525268454635	1.26936467071773	0.820543600502909	0	0	0.867628178516025	1.07888575906964	1.22014400691505	1.40746801238566	1.00645126528398	0.876785484489281	0.252223274200948	1.0565199644421	0.900484734191358	0.480390865551033	1.29402019359086	1.0358271971475	1.030608117532	1.24912649666183	0.522143994547211	0.644072873719322	0.550824367510267	0.908103543468101	1.23734779484258	1.09489743112883	0.583460168109404	0	1.47427105691873	0.294975345710478	0.707743804413203	0.723012644117355	0.742018765352082
CHSY1_8317	4.05600789881098	3.86184019956463	4.06687277810346	3.60971368712132	3.15022328477488	3.63931902251205	3.40270736640674	3.45515142430791	4.12087313602289	3.87670030580373	4.03459033613183	3.69680592036528	3.98863082412276	4.16189869101826	3.75960210482848	3.72537410302808	4.1192407992526	4.35148167857494	3.6160006687369	4.00045754161635	3.64998070798234	3.94734619236501	4.0375680997437	3.90253775654225	3.93129970118645	3.84074309045827	4.01086526017036	3.63726543036267	3.77852024361032	3.45533065734331	3.78465792488948	3.44736868775081	3.62564462458447	3.92053502480995	4.10983124635265	3.80755565400556
TNIP1_10051	4.99562731161335	5.4365907271101	5.52907401585864	5.29417472080925	5.27093108990705	5.28201847253681	5.0685861577341	4.98174497117755	5.16375448426812	5.18825880209564	5.63692542644887	5.34783495593348	5.33098527317269	5.34347223053838	5.05659998766146	5.09765977075325	5.25084236662016	5.24492985477422	5.23069286988127	5.15087674332732	5.19809421341738	5.5295614562444	5.08947233669604	5.41435167007246	5.26032937821219	5.30701203628497	5.24093390678362	4.88316082803556	5.38871451279549	5.43299788834323	4.94595555815884	5.22229568266977	5.1211288909436	5.0754389007271	5.54722292290408	5.23894460639324
