ID	S4P1_F01	S4P1_G01	S4P1_D01	S4P1_E01	S4P1_H01	S4P1_D02	S4P1_E02	S4P1_F02	S4P1_G02	S4P1_H02	S4P1_B03	S4P1_C03	S4P1_D03	S4P1_E03	S4P1_F03	S4P1_H03	S4P1_A04	S4P1_B04	S4P1_G03	S4P1_E04	S4P1_F04	S4P1_D04	S4P1_C04	S4P1_A05	S4P1_B05	S4P1_G04	S4P1_H04	S4P1_D05	S4P1_F05	S4P1_C05	S4P1_E05	S4P1_H05	S4P1_G05
KCNG1_32546	0	0	0	0	0	0	0	0	0	0	0	0.418422707858569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3GNT5_32540	0.475442652561052	0	0	0	0	0	0.264668516778324	0.308002183850814	0	0	0	0.418422707858569	1.34012351983255	0	0	0	0.478649378207666	0.455988919151055	1.00434146584976	0.472925524177364	0	0.410146754159738	0	0.297793231169829	0.2683138077477	0	0.482854199436561	0.384555166558749	0.246391066198932	0.459421905244263	0.262416946546992	0	0
RUP2_9767	15.2145817162578	15.2867039498473	15.376344961452	15.4289901933156	15.4495718578529	15.3869727695214	15.3695537934505	15.1027138803264	15.3990899222818	14.4972871828635	15.2788043728762	15.3116869644638	15.1494558922956	15.2184356344108	15.0937522647275	15.226728988662	15.3473710068956	15.3594960853751	15.3263649403353	15.3775594448199	15.2968914503145	15.3408642775726	15.4142231259333	15.4700784972372	15.2512917239274	15.1959306994025	15.5028149684187	14.6253791675634	15.1008193086022	15.3835400160953	15.3222572944791	15.1731508290347	15.2793631088214
SLC25A46_9858	7.12082924412271	7.16487343723054	7.14676818262611	6.96401362123973	7.00081397237734	7.0111860284944	7.15945551500322	7.1726403539491	7.1963314569686	7.81296088900471	7.22270207872542	7.28953118847638	7.15514049107694	7.07675240016405	7.31146926384726	7.30218228598025	7.19546829955577	7.1673332082967	7.42647187105772	7.09563304763098	7.17038651649671	7.27967046132627	7.11236395787988	7.11910848271802	7.11224502987802	7.17699777774725	7.19267101925808	7.72632357411517	7.33736921394587	7.13631497852056	7.32004479176613	7.31847051890075	7.44514741113071
CPT1B_8373	0.832435966051893	0.985032972050023	1.0981960734559	1.31219682932247	1.02767613258109	0.999979225640137	0.852350429293751	0.308002183850814	0.388748166115774	1.03014897081475	0	0.74237812169938	0.689470909793395	0.438742072087311	0.965531146502897	0.381561404421491	1.12453700624607	0.801941270919554	0	1.23739468502705	0.466189814741681	0.990201873693199	1.12598547002873	1.10186073448644	0.862032605145897	1.35888853076653	0.843993056432693	1.15174767381638	1.08230475633775	0.954179076902707	1.1354817643147	1.04582291112993	2.06781287783868
PAK1IP1_9417	1.35692072822674	2.29790574743488	2.14489639958497	1.84622814298543	2.04131761374524	1.26301016905154	1.26874571464626	1.53801031312839	0.94693337399144	0.502731880573514	1.60046130450663	2.0101318888827	1.65279480950885	1.94237406328134	1.18293152426295	1.49390666215042	1.83080314945245	1.08077243212516	2.1766727594673	1.23739468502705	1.8758560703901	1.21118911465128	1.25071306221997	1.50289137746279	1.60596517205527	0.833851500060021	1.75917048922013	1.04900352870573	1.77444680580236	2.06606207977943	1.67552318051064	1.94064901983463	2.42046013943286
RFC4_9678	2.77719268980228	3.36511946303972	2.82469274031979	3.07312934445096	3.16408716459589	2.76549930756898	3.14617284675758	2.46515199358101	3.56364506985358	2.3698685888069	3.07931714996811	2.33273291976568	3.11414205598486	3.01942430707991	2.99766643473684	2.75537253474324	2.46585520201554	3.0112688229596	2.70777917919018	3.39287600702748	2.97566897450392	2.75582059465535	2.61451943900347	2.84601027678807	2.83430262251696	3.05358927801029	2.87972374039068	3.52835547795859	2.98015917212104	3.26675462501507	2.88431828145884	3.22325651375131	3.36279113564228
PIK3R1_32562	8.77153925250904	9.60112444109111	9.51253338959029	9.46177865993406	9.05754144820789	9.26627657561116	9.15390816142297	8.9305362012871	9.50730631145757	8.93852710003152	8.55969528493556	8.84740823321489	9.23080209989119	9.50182638637349	9.03887253786206	9.797952951611	8.98573371948268	9.34518266898406	9.34292980044208	8.54833654519841	9.19231607656628	9.16276517619236	9.05031485508501	9.31820437955855	9.60158481841558	9.2934064319239	9.04627511221188	8.65784739127239	8.53547345607311	9.23298486956856	9.07951148870058	9.15660965595065	8.46844998931516
PAPD7_9422	5.86741904728653	5.23748515749531	5.70981652785922	5.19363968386043	5.41107046759253	5.16988460657901	5.06259483034513	5.36529625441113	5.53794080849406	5.1872924457899	5.54624806109742	5.6950558169434	4.92643666097005	5.08976270600334	5.34693079249432	5.36687778343651	5.53736292346968	5.65647137557145	4.93912380914783	5.60627317765215	5.89148717967255	5.32067550391755	5.04983723297125	5.92689034511211	5.38818490459543	5.60669948071268	5.50844899579425	5.92402584661982	5.8852237369716	5.31511484076865	6.00085050775837	5.34218273320045	5.84056893277772
VARS2_32745	2.5069413108428	3.36511946303972	2.57137654205493	3.46094667396127	3.27144764270742	2.92596333658188	3.00855850685924	2.52602956192355	3.12621655582788	2.24854893169107	2.75669754010529	2.88612995307053	3.43336966325468	2.8160208047677	3.63614756438095	3.09908913057096	3.04938909839734	3.25544382711045	2.1766727594673	3.0983624276126	2.78922239423862	2.8243988528111	3.05174080920615	3.09856580770775	2.65864166005347	3.0982111118388	3.1295075249106	2.82967588551318	3.07885575906443	3.29458876250333	3.03236797820991	3.32892561070503	3.928006734271
PRKAA1_9558	5.29475986495417	5.21863651651047	5.45853645649454	5.44763936946378	5.51303963217267	5.18582613776501	5.20328250693438	5.23460836076874	5.34287038329789	5.251854276981	5.27050831092624	5.46164633303768	5.30741375057801	5.17739067493484	5.07519858886897	5.46901978850448	5.29143923536314	5.01009552563641	5.27523191237246	5.55957156921455	5.3793813004821	5.47262972947904	5.40557385134676	5.56410559138249	5.33072585267123	5.45197761904723	5.63501289147454	5.92765027730955	5.70638968160729	5.58680491291367	6.07102305568765	5.6733741214787	5.83324356796859
GLRX_8715	5.88658348197541	6.00379619697428	5.95945953415806	6.21037507031093	6.24391866545825	6.08317243205619	5.93561616369954	6.25182367632447	6.20915347652192	5.67319699765129	6.00771610098455	5.85456141592611	5.93177318966989	5.91541263894046	6.14711748045444	6.16069821570497	5.96292869326644	5.84553667879467	5.65235320749228	6.07327403869869	5.81045390084314	5.87548720984011	6.04090849707313	5.75992653859608	5.833027083034	6.04882743503266	6.02233280388304	5.85337295070361	5.92113926498395	6.06201105470809	5.88874481539403	5.97953103162826	6.47944495544558
SNAP25_9907	0	0	0	0	0	0	0.264668516778324	0.308002183850814	0	0	0	0	0	0	0.397906011263916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HACL1_8775	2.29379641565268	4.36367368890704	4.50312597911827	3.46094667396127	3.21876584868928	3.32189070082422	3.00855850685924	2.98217636136036	3.40421685071215	2.6824884902675	3.3901924094652	2.95034001714192	3.94469556432941	4.17474636133235	3.4806543811785	3.53559095676102	3.63339840970243	2.87170307701713	4.05254005727185	2.80998576353027	2.82848923447848	3.78910511024944	3.61280126215518	2.70095105281106	3.40691326697904	3.44769491841639	3.37035746587641	1.96415590067817	2.29600392503985	4.01677487183988	2.80417659817184	3.35417635218599	3.14341812200706
PPARG_9537	0.475442652561052	0	0	0	0.42894193064898	0.263027481080411	0	0	0	0	0.42086908014953	0	0	0	0	0	0	0	0.587858262431241	0.255755150106269	0	0	0.259524746633922	0	0	0	0	0	0	0.247921889908221	0.262416946546992	0	0
MMS22L_33129	2.60276131266224	2.29790574743488	3.34012735862732	2.79343293617589	2.92194501934232	1.9259688036057	2.4409308570118	2.52602956192355	3.31736905134098	2.89953485515736	2.95878242689508	2.81892843249031	2.70359416664237	2.74130554248662	3.05392189228584	3.04719371224627	2.24417655270452	1.51531570625977	2.32886818301536	2.16712975714861	2.74885682637473	2.25744554794118	1.98413885760298	2.07370969758839	2.45858810566115	1.95193743954682	2.19457614224393	3.72446345930944	2.05866702206258	2.76815393678832	0.998146828774126	1.72530979280051	1.60007692842224
PBK_32309	0.832435966051893	0.985032972050023	0.816049876032263	0.800410722421411	0	0	0.852350429293751	0.561677404552072	0	0.27315422928413	0.746284842392117	1.00676249253537	1.90962484926781	1.27601295882564	1.3718212009527	0.381561404421491	0.259084764255566	0.455988919151055	0.587858262431241	1.23739468502705	1.33675455799284	1.48980770251313	1.12598547002873	1.38119405352316	0.862032605145897	0.833851500060021	0.995494886415637	2.22202752230816	1.51720515489677	1.85795520425064	0.48436816368383	0.916185933096807	1.11163985690569
NENF_9296	4.27397853716266	4.92508588852274	4.42865362873937	4.23253220963221	4.7345576316511	4.13746433550283	4.65324339520775	4.53189739007046	4.35636796723248	4.24233147390657	4.72274100829254	4.71341650121146	4.6018328809998	4.65355848907149	4.77401273215696	4.83543624721285	4.86447619437905	4.65317348628305	4.78971526159833	4.86415035531828	4.83110938690223	4.86365075502931	4.60026659349451	5.03859033999253	5.03041976723188	5.03646489148078	5.03564407578824	6.08198718829976	5.55459784963023	5.11890648156518	5.20584500097279	5.48046836013935	5.67833714184779
AGTR1A_33175	4.67760514675349	4.82893817190836	4.4787265241225	4.6708798017803	4.42145942920534	4.6892592219664	4.53291525989017	4.0417240381378	4.70320071318746	3.75561629890951	4.16484164002413	4.40517116635741	4.34339341159215	4.78955443297243	4.65174932069936	4.47200501623691	4.43666315671656	4.14791913420894	4.5932721991745	4.71231345779621	4.56661082037059	4.45154954283184	4.47800778315428	4.7125349389592	4.35176513857881	4.48456516027412	4.50233457011614	4.28393369690329	4.04068104031436	4.28998505149077	4.50741605681133	4.75922610587729	4.54519880460721
MBNL1_9201	7.42274308068688	7.52849105607682	7.44320629020448	7.38151614012239	7.3582715007361	7.35926902091428	7.46093244755657	7.38061298243311	7.44702617498059	7.10144369046389	7.25825000385572	7.4701136286444	7.30519984205287	7.39273240100301	7.39822799320985	7.48151578312853	7.40086457753832	7.40420836356549	7.34400673727815	7.35349027732505	7.44444437773014	7.4534773980564	7.28090146666585	7.60360926885621	7.33314705507793	7.4658735023537	7.56239669107389	7.67549487140634	7.56724936312925	7.58680435712918	7.4801277969586	7.63408693185973	7.75528030938616
RRS1_9755	5.55645025777414	6.60683922747235	6.40367126083464	6.30812912076903	5.88677711747327	5.71695013530253	5.27255765108075	5.37360186130582	6.22713244535485	6.29922157292828	6.01529122259043	5.99817446541687	6.38738695604814	6.69650790762006	6.06052259963488	6.54908103356948	6.37900843956846	5.47545984668499	6.29396130150407	5.74838784512928	6.4652148646836	6.15719915664048	6.39860103125002	6.22540183522186	6.68069659927093	6.42230136209401	5.89320061362465	6.36464851525098	5.89879705341399	6.77310391626235	6.68282785415202	6.93287083561212	6.1486271952742
BCL2L2_32990	4.93857752910764	4.99321215030197	4.9911111492541	4.82980310806254	4.86026344051088	4.75484749201848	4.87733974463846	4.64600182266975	4.73705501368264	4.0917354427699	5.12405415311538	4.53647133618377	5.02474681844174	4.75198875812895	4.70542142882679	4.93873752736472	4.87418589696056	4.83326879632603	4.68075623160693	4.72294848235937	5.30476931549224	5.13739620690444	4.79719274252984	5.0782922698748	4.6740040486446	4.50127593814515	4.90775202962713	5.0138804333185	4.97069119245599	4.98010508998916	5.26691641780962	5.09500774914284	5.17462880377886
FGFR4_8638	5.26577800630529	5.55550488174154	5.62342091350235	5.422913253078	5.61847881422948	5.35045671643787	5.52052523665049	5.29707174483106	5.57585040139041	6.01758321978843	5.35651656488269	5.58812048356811	5.54366761633349	5.31255611892718	5.76436235959085	5.87092435808874	5.59721366514689	5.19713349199719	5.69500258078126	5.65706647961477	5.53584416253906	5.77943414586079	5.47114013990838	5.39362277536508	5.59144738588984	5.49432962129605	5.39718150973742	5.64900061059369	5.37849251442872	5.2597085772285	5.74589456417659	5.21011839871615	5.38963988963236
E2F1_8509	0.475442652561052	0	0.464970831048754	0.455016451536017	1.44955049585252	0.847978440472066	1.00489679052281	0.964929889246571	0.388748166115774	0.502731880573514	1.01163968451916	0.418422707858569	0.940383251889143	1.80238095593764	0.397906011263916	0.381561404421491	0.837440404984658	0.801941270919554	0	1.351449832996	1.79886560296511	0.86556448523175	1.12598547002873	1.10186073448644	0.2683138077477	0.334353747756483	0.995494886415637	1.64993750518155	1.31608086983587	1.32190672533636	1.1354817643147	1.56152817620752	1.29345237569367
CREB1_8377	5.20600692384386	5.67093339062067	5.62342091350235	5.41038944112165	5.57722317816262	5.42622417195307	5.30965341126496	5.30577834460319	5.76822236686336	6.01293382094326	5.23201779705778	5.34706114417459	5.45576902960364	5.45963028994568	5.62276361054943	5.79429074583551	5.40296249460926	5.24033541728581	5.69500258078126	5.61200599835938	5.34594431344175	5.40706184437624	5.58805936469041	5.37780027931029	5.62170732765316	5.82153326863549	5.48942679349654	5.83419032007936	5.69086942434538	5.39442792526854	5.50733462736753	5.40997474569879	5.81104162430734
EMP3_32795	1.56155769375803	0	2.26390410649204	1.68920549164599	1.9145519133579	1.48540011722404	1.59148786822115	0.964929889246571	1.34839351481531	1.71936626314357	2.24064143239307	0.418422707858569	1.50491318612291	1.80238095593764	1.18293152426295	0.932252545908551	1.24916309340958	1.3143432824003	1.32713628834618	1.4571450035747	1.53967050481329	1.31016233260722	1.47184226650402	2.22286723811107	1.15471019954162	1.20417986430936	1.37296486718562	1.96415590067817	1.77444680580236	1.99997328801179	1.76291781220017	1.47209228491806	2.25488477097552
PRR7_9580	1.11838247531003	0.575001754504865	0	0.455016451536017	0.42894193064898	0.263027481080411	0.852350429293751	0.964929889246571	0.694669598668275	0.700742493800622	1.01163968451916	0.74237812169938	0.689470909793395	0.438742072087311	0.709456708654111	1.14470173471248	0.66916995723188	0.455988919151055	0.587858262431241	0.255755150106269	0.251844010963369	0.410146754159738	0.259524746633922	0.755133722960977	0.689923506881871	0.334353747756483	0.843993056432693	0.20505288714142	0.246391066198932	0.247921889908221	0.676682249906905	0.438130875734014	0.367625836450503
S100A4_9772	4.18389685524088	3.77943425635969	4.64144401329431	3.98476591363935	3.63530329832303	3.43292170543888	4.73187390435238	4.45570929099728	3.48613208680499	3.46014716781895	4.72274100829254	3.88704654366759	4.00098731315019	3.4991745888418	3.21061436413725	4.41171906377526	3.18038503427599	4.08611102840688	3.70844455514332	4.40407853888079	4.13695785467011	3.50561923076711	3.72456583798473	3.63959496346759	4.46291157550812	3.30270290961703	4.12899344625564	4.39282894243608	4.38731100960933	4.67592281015872	3.62885893403851	3.82062538871855	4.9893274879667
SLC22A1_33065	7.85850380797449	8.1721361112649	7.85695889204022	8.22637722777265	8.19759891695001	7.9259580403828	8.02543317264731	7.97638507046972	8.30720653002105	8.06057922745722	7.99655290517307	8.22452521940522	7.98892200705246	8.00508456391077	7.95839846797132	8.01649567633486	7.952368333001	7.80757164294397	8.13276023597291	8.05816479073542	8.09264228171454	8.21402219658714	8.03309041242814	7.96434088269134	8.02335709268943	8.31237108127241	8.26246798472366	8.4761143288772	8.37801875202011	8.04162367071013	7.90079087060372	8.27150018512553	8.58643059013293
RAC2_9646	3.79507873760491	3.06094474479833	2.90012691153977	3.95057470177672	3.92562741343237	3.32189070082422	3.35931865682956	3.6350141570519	3.63720493317533	3.3757506710537	2.82725154448616	3.47170357888955	3.5511603229393	3.54382489449457	3.16025106983494	3.14918244651202	3.24167680410614	4.05418475565234	3.40016386476711	3.47066021343803	3.84307602510614	3.23034674305904	4.01573757827044	3.71709202048893	3.68427577384682	3.05358927801029	3.73581216691745	3.54732670848806	3.07885575906443	3.49981341940846	3.5815631996728	3.30322503369433	3.51704909466264
TRPC3_10090	0	0	0	0	0	0.263027481080411	0	0.308002183850814	0	0	0	0	0	0	0.397906011263916	0	0	0	0	0	0	0.219599740328617	0	0	0	0	0.261534263890532	0	0	0	0	0	0
USP1_10136	2.17411960949306	1.97749082500303	3.44460420508168	1.98782562719722	2.3659585943539	2.43292555261026	2.68632562366646	2.46515199358101	2.64555564184808	1.62502272586269	3.1905532920446	2.67433627718811	2.4841870753979	2.57915787045522	2.16785090768418	3.04719371224627	2.94269377186274	2.11952377072822	3.00758901299466	2.96136749228573	2.62050632476208	3.12553422997724	2.98147829713705	2.48162276330902	2.95329836027943	3.05358927801029	2.8402293283316	3.03179117023514	3.0138138548376	2.68647044374387	2.84480385191132	2.7771545603762	3.09523639828517
PRKCD_9567	3.62293006934594	3.77943425635969	3.80010690214664	3.87966089237054	3.37136910942661	3.63223001725233	3.41484984155118	3.60710914234637	3.52540909200717	3.5398782063693	3.34281238171078	3.71289966481604	3.72833845009936	3.78609355598612	3.67253646259431	3.64438001791728	3.63339840970243	3.80841556714669	3.53148002229251	3.78674222086529	3.49816369439472	3.58682511053233	3.72456583798473	3.61280907359624	4.04739433002484	3.5150690341089	3.62397374167925	4.0512256971018	3.56092135105678	3.65817868776644	3.84454603929808	3.60617074049356	3.36279113564228
RT1-DB1_9761	7.01159712231084	6.76459881862321	7.12727883248379	7.83243842536674	7.05816414868733	6.45939054177309	7.13692786608651	7.22865609131943	7.02535407639346	7.72330630688492	6.83033575337064	8.07953251005178	7.50333113708518	7.21432030344131	6.5308682963848	7.79446952995089	6.86630136399112	7.92696742468418	6.7500561061817	7.50443970724342	8.12256975675852	6.85906686423131	7.65275639592965	6.96349544751623	7.31103331402706	6.30822527016472	7.33266148033793	7.47335665347205	6.88438358734349	7.13823643690168	6.13384754537309	5.86562025997599	6.79436837401898
MYF6_32679	0	0	0	0	0.42894193064898	0	0	0	0	0.27315422928413	0	0.418422707858569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EIF5_8552	8.22319585689454	8.21080088922534	8.44536483209332	8.28071275021159	8.31831668139863	8.07570514304357	8.15236019192112	7.83617984182734	8.22011634207654	7.50228823497111	8.13858049013916	8.0813258541303	8.00964914531027	8.05413962428362	8.02851155993379	8.08082378847442	8.12698571181924	7.99791383006868	8.26602950057603	8.23853251959224	8.09264228171454	8.29403785785454	8.06847406569644	8.29119724377449	7.97025534974103	8.25440598527745	8.21017455867403	8.38150042511401	8.21668630308947	8.45400668293792	8.41920783683442	8.56977031301802	8.63884177205084
KEAP1_8957	3.1386334480359	3.55740323325686	3.76017321587376	3.07312934445096	3.71354250209969	3.4593938468514	3.68708747373174	3.0665640577509	4.0679914284594	3.3757506710537	3.60623069672499	2.95034001714192	3.5511603229393	3.45309813478768	3.4806543811785	3.53559095676102	3.48920922416563	3.76962086139047	3.32973335132341	3.82673317535624	3.522312584341	3.83968246703708	3.76695498636975	3.52933160364834	3.81573495331252	3.57943664874792	3.62397374167925	3.77362443340123	3.97385409465284	3.70040684177767	4.1175200785971	3.76522704677853	4.00825801642113
EFCAB14_32678	3.20120093095542	3.49611266139259	3.67682849024992	3.46094667396127	3.55257655430265	3.58492441416622	3.61778735266355	3.54962573115165	3.89884284276377	3.40443491880566	3.3901924094652	3.71289966481604	3.51295545750113	4.02530748272405	3.67253646259431	3.80923894748506	3.63339840970243	3.68875419868625	3.70844455514332	3.97645534744568	4.05655785997653	3.93580977451946	3.63585758611512	3.74202610009905	3.91681612556828	3.6105745968938	4.12899344625564	3.85201053649002	3.67048554170582	4.01677487183988	3.19832871974642	4.05426734566086	4.15649482400656
BCL2L1_8137	4.12055758575214	4.55613794316734	4.61929242759533	4.11396141477505	4.42145942920534	4.54839685130074	4.34557794941571	4.0417240381378	4.77013306929435	3.43255995511982	4.39130664500872	4.04241826606365	4.25356677589429	4.14607133571235	4.57693178702068	4.41171906377526	4.2553627374359	4.34550872823012	4.43453256269363	3.99412359699028	4.08925746729727	4.06896369936883	4.28731889928758	4.46546297548636	4.24695076911318	4.32476112981997	4.55207414980573	4.66014413849125	4.76867537420129	4.330883031785	4.94127028290536	4.74974315530706	4.93561241297694
CALR_8190	11.3283496356571	11.2988762234199	11.3492950640269	11.0734508099714	11.2058241933171	11.1302716150603	11.604938087904	11.1603874621906	11.2800786302507	11.3210467308218	10.97081150288	11.2669415081354	11.2273419752042	11.0232587137823	10.9999253560422	11.4299621388241	11.5653290870644	11.3395916440374	11.0994399975813	11.408535189593	11.2339556076054	11.2764960805834	11.4280722928847	11.2846449046503	11.3231243452894	11.4906007677196	11.3877978329122	11.1110699667383	10.9731952796114	11.0192076176699	10.8475738420479	10.5704591736499	10.7278613364523
AMH_32496	0	0	0	0.455016451536017	0	0	0.264668516778324	0	0	0	0	0	0.385537047523723	0.438742072087311	0	0	0	0	0	0	0	0	0	0	0	0.334353747756483	0	0	0	0	0	0.235633865766548	0
FOLR2_32628	0.832435966051893	0	1.0981960734559	1.31219682932247	1.9145519133579	1.6780433402907	1.68480071553245	0.777347324415359	2.23605854858518	1.03014897081475	2.13334574310469	1.59397213161476	1.65279480950885	1.47358427100062	2.16785090768418	2.21195056160563	1.24916309340958	1.08077243212516	1.81355302417812	1.4571450035747	1.71753371190968	1.40277940840945	1.75061145508612	1.71923897906703	1.94919521500848	1.74300326055336	1.37296486718562	0.938377353875523	1.20392281341135	2.18979674912829	1.26087214117344	0.916185933096807	1.96431665574267
SEL1L_32748	8.38354907434802	8.42120702793327	8.64220819358175	8.47363799759464	8.55452856837723	8.40680132805721	8.43265436741759	8.14355016993481	8.44031974027868	8.19595151868664	8.18801299298001	8.22290142588525	8.26946040920106	8.15832190833011	8.17679873228942	8.4713336558519	8.32405495194072	8.36295721018862	8.15329760488949	8.42186463516622	8.30241666470887	8.34014657422617	8.30351000850784	8.31424127294877	8.3323308460374	8.48402659660835	8.43725784387934	7.99428366231349	8.15203735195685	8.39977644868385	8.20087500636984	8.02455128341801	8.0924583870694
TMEM50A_10046	6.6793341844898	7.21328371721552	6.96548832136369	7.79679673011846	7.51395720507913	6.85295639802015	7.33524659897722	6.86327194104709	7.43418463698076	7.24316209136852	7.63039856665455	7.6716384278309	7.54888632221742	7.74317286129745	7.72495645123687	7.41653013369895	7.49511932287854	7.18218007460555	7.84468243186909	7.6536421390493	7.83267761412907	7.46426312330831	7.66261308256721	7.35153976586513	7.76866130096103	7.82069716029324	7.44717624685151	7.52929396918333	7.54007834134449	7.73636648224184	7.68140849014705	7.65709617148343	8.03614762277508
SLC16A7_9838	8.26955525632125	8.22975150901615	7.99454210562886	7.99852570259394	7.86409165588011	8.07997663361655	7.93929136473096	8.16404502317662	8.09189433973664	8.61947646760224	8.00037485824522	7.93825066725898	8.14695555238283	8.35906271639641	8.17679873228942	8.04819342375978	8.061566564069	7.87765428893494	8.23264267074249	8.12784624321413	8.18724759923908	7.97476782114416	8.08636885332511	7.98928659333487	8.03577092084038	8.14168154911086	8.09114532211897	8.17286730217522	7.99870806474983	8.04059671973142	7.92349188856249	8.03629939054642	8.2479173114773
COASY_8346	5.1436520850881	5.27445938106458	5.24367198450184	4.77223876301007	5.14071086290985	4.75484749201848	5.0094724856226	4.97558420020333	5.14272023021468	4.80165875571108	4.70411383407556	4.83744777323351	4.48827199926333	4.86187282980953	4.72287739743786	4.96694276811073	5.06430862901414	4.75598741543296	4.96258735394009	4.94812994689761	4.99539188016873	5.01069002087384	5.00626744110838	5.12643091514455	4.86824756977474	5.15736969606977	5.39718150973742	5.07398818653204	5.20725055666203	5.2597085772285	5.15020091807265	5.37955449810085	5.17462880377886
FKBP5_8650	6.63469309869346	5.62872251688008	6.72218726262053	5.8513033183137	6.42922237811082	6.30373972510265	6.28763619189381	6.56271440255145	6.32498619006931	6.70583588889179	6.48781184882184	6.62315026757651	6.45443772876351	6.11355507595107	6.7805040705563	7.02876190000881	6.7418941810238	7.09071671109984	6.59354236343295	6.66493157688883	6.86282948029213	6.62198473528409	6.97672384469016	6.97930995408283	6.06654093773169	7.31099046755136	7.5578385597246	7.03982881707992	7.16835136072521	6.82651318499875	7.40570405412255	6.89680880562418	7.07151384743268
LAMP1_33255	7.76839395059018	7.53992467777979	8.00952283987881	7.80877539830678	7.67171857539016	7.70178490895905	7.68780134297048	7.33668249543687	7.55060741626025	6.49530064082522	7.51491151895851	7.37681660101942	7.5322697206661	7.58925749086578	7.48518766669713	7.63442212629909	7.48247903795326	7.60762087263774	7.66683859671981	7.83859651874975	7.71319585751515	7.55029655154382	7.60389911981948	7.88540821682008	7.50532731139189	7.50575650626528	7.75123836210537	7.55763981171989	7.7814485113349	7.92403471613668	7.74985953659732	7.83241674708632	7.97754936994884
LOC100912469_9108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GDNF_33134	2.69261163553083	3.87882534526465	3.10530745443904	3.00812295926847	3.04809028685967	2.48539269770678	2.4409308570118	1.27974048778317	3.52540909200717	3.43255995511982	3.3901924094652	3.67539775235225	2.4841870753979	3.40550141441894	3.90440132503949	0.683024530786273	2.74520697748686	3.84619432581152	3.32973335132341	2.28664778163713	3.3973107798448	2.39908157889908	2.94502070193774	3.74202610009905	2.2262581625614	3.88977166001945	1.9193553836139	2.73356223126025	2.98015917212104	2.06606207977943	3.50757890191195	2.81401999132864	1.96431665574267
MX2_9268	4.46457784824159	2.4348586329237	2.66084928576879	4.92091619694158	3.16408716459589	2.0703576716046	2.14506430204712	3.60710914234637	3.60089378279684	3.96266854854064	1.60046130450663	4.01265378202154	3.47371128130528	2.66250852521544	1.53881856137493	3.89980862915392	3.5388908184999	4.1173460547387	2.592191035937	4.30846076427678	4.73105096938038	2.48632660532004	4.39934872873121	4.18544640932518	4.30777372080967	1.74300326055336	3.69211156634372	2.59455903831793	1.69369081284507	3.40084719216359	2.62915831638798	2.81401999132864	2.70361651550066
