ID	S5P2_C04	S5P2_B04	S5P2_H03	S5P2_A04	S5P2_E04	S5P2_F04	S5P2_D04	S5P2_G04	S5P2_B05	S5P2_H04	S5P2_A05	S5P2_C05	S5P2_G05	S5P2_E05	S5P2_F05	S5P2_D05	S5P2_B06	S5P2_C06	S5P2_H05	S5P2_A06	S5P2_D06	S5P2_G06	S5P2_E06	S5P2_F06	S5P2_H06	S5P2_C07	S5P2_A07	S5P2_B07	S5P2_E07	S5P2_F07	S5P2_D07	S5P2_G07	S5P2_B08	S5P2_C08	S5P2_A08	S5P2_H07
INA_32322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP24A1_32574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNO1_9515	6.54900813521629	6.45908976122383	6.95926438795598	6.44034030307111	6.97393620550224	5.93435426304926	7.15284004007913	6.24733773024378	6.59599883404235	5.8893551214328	6.68217559471713	6.17580005523519	7.26688219364237	6.53904631697115	6.52743081636881	7.05312238127458	5.83315323645096	6.86633187863327	7.01444998700623	6.97136610584733	6.93187175176415	6.33677464147811	6.85336119069035	6.64167537099762	6.49232240560857	7.25936188641736	6.13764496041158	6.32483971576806	6.5243460170534	6.13245759129763	6.50749475003184	6.63819314685637	5.89120919777505	6.51766260511603	6.16778993848637	7.36866728387743
CHPT1_33298	9.05418017882749	8.94143915192625	9.25428626935001	9.02650149354598	9.07491472688964	8.94474940324076	8.84870265919789	8.97630800386239	9.13801119906991	9.02669552429016	9.14780987784126	9.07740894209455	8.94797167255982	9.1661071592447	8.9755485192453	8.93133014936848	9.15411175397006	9.04794023860608	8.88849367479203	9.13303217210233	9.13930249194134	9.22070745120385	9.17925564308648	9.24061598021638	8.67513740191645	8.9413046300025	8.92165659649073	9.18468814208876	9.0074744643482	8.98495981389333	8.86202482948752	8.96637336308597	9.50548209265791	8.97517255939258	8.8783216532453	8.79443026812512
NR0B1_32885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2F2_8510	1.126048482028	1.27504744152101	0.584714704071998	1.66595870159147	1.26851430511021	1.67598274085918	0	0.495353707602863	0.944856253431593	1.45394222500976	1.25502015486473	0.586951112346528	0	0.882815317966341	0	0.506997428465067	0.621582155192804	1.44703357414768	1.73661263486813	0	1.6833813880173	0	0	0	0.748128720599578	2.01151768916316	1.54115880978574	1.14917548096981	0.653189913378643	1.84530237650378	0.677958204094693	1.34525653103807	0.775347234733848	2.45085712939187	0	0
RAB30_9639	5.52164257865264	5.6125673785603	6.48308056917301	5.94224798199585	6.30112342432463	5.5975305747886	5.74407413353226	5.8868578168118	5.92272856257257	5.12603729627467	5.332348831471	5.72008989894031	6.61407617410836	6.08949028167431	5.74419443323375	5.31252849634986	6.38197403266561	6.54926590955043	6.50465121731588	5.98911435819577	6.32322227241633	6.58252319433586	6.57741588688049	5.73152720200482	6.9933119205776	7.82391099841774	5.09218839039125	5.75428331990078	6.19284197636359	5.25438175687243	5.34311206897107	5.30446879152556	6.33448638761346	5.96040315171994	5.27512478830182	6.11651519273036
GNAS_8726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.677958204094693	0	0	0	0	0
ITFG1_8921	6.5611044122483	6.77656704423661	6.73397308572643	6.50505632489503	6.58671231716966	6.85844555023421	6.51219585634287	6.73178394425016	6.48118946660283	6.5622599551427	6.62926638179343	6.44883278732655	6.5687474980739	6.86571982899571	6.85628768547732	6.41308462930973	6.82730285063544	6.84482414754865	7.26472336141091	6.4571766784061	6.75851942135034	7.11709104373038	6.81088185111132	7.06287002765482	6.69518009962148	6.72668590860218	6.88464608531715	6.5383715285104	6.43168307464161	6.76889145464902	6.7599205213845	6.9209933836688	6.63228378036941	6.6148067241746	6.79334298412919	6.88802199278534
UST4R_32736	7.12271752957735	6.6030267511782	7.26604785229959	6.43431049440382	6.60248890812393	7.10843091892744	6.63122509560426	7.3900330082078	7.15506666074194	6.48731540254308	7.06243938918814	7.3368375804352	7.16902831730592	6.82334217840716	7.41910824720108	6.47585836655217	7.23572810859581	7.05297127523921	8.10976336188867	6.12111544906027	7.13848946137927	7.50083096967373	6.55184887219756	7.32288526536076	7.02377031016767	6.85314646037601	6.09796090249129	6.55715172456899	6.85210271422925	7.58525161181175	6.66929350747958	7.06074800509235	7.87286225583999	7.27432211886104	6.65121095070517	7.25391733356038
ATF6B_32767	3.38692249540347	2.18592025579486	2.3213333114106	3.04337048304828	2.65174066628695	3.22379381356679	3.0117170456469	2.91736704996138	2.90206962716574	2.91137251056712	3.22036539841206	3.32729106813323	2.59689745058012	2.26239279535236	2.5436755270471	2.38153121274357	2.79164260363039	1.72332186506579	3.59448407334288	3.12857489224113	2.82424767550401	2.96769702869397	2.45241943043511	3.07852849845752	2.96275784815724	2.01151768916316	2.44819369559717	2.94453815406528	2.48055795410682	2.62913861212448	1.99977258900245	3.46138437291081	2.58043826590767	2.75356404544936	3.87365431265338	3.31027501282728
WDTC1_10172	7.35583339465945	7.47121525864871	7.79042272848679	7.68402757425958	7.79364665684507	7.51739903705597	7.59200065744293	7.40754416532226	7.60232316697686	7.89490589095392	7.62534246701595	7.41955068894644	7.69372077467416	7.59563194733084	7.52380374738586	7.64208237952436	7.68784418994904	7.45428559699507	7.48733858951872	7.88009925896272	7.59975978768272	7.48992065400845	7.83302675155986	7.52201536780581	8.03700295231092	7.5667712724352	7.72199453054982	7.71331697035907	7.3133282058803	7.03923222528732	7.58766334241863	7.50810027243736	7.20545119768376	7.47913297740115	7.33090102553195	7.70820715742099
KCND2_33015	0	0	0.584714704071998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM54_32766	0	0.438310887425759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAG_33007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS27A_32458	10.972019440324	10.986956104588	11.0385186300627	11.0224167838775	11.1207085024314	10.8746754119591	11.0534381977198	10.9024819385049	11.1250779046245	10.9561608310913	11.1885268820197	11.0824364785017	11.3342588781244	11.0795484820407	10.9932871987203	11.2421408031015	11.1802725630578	11.1115310907349	11.1730690063354	11.3819984738368	11.2182932234173	11.2010248899721	11.1198259124534	11.1815226760063	11.2243379285977	11.1570538136807	11.2109063439477	11.2485730617238	11.2461469773463	11.1452543478095	10.9776922963322	11.094446648871	11.2175388500806	11.3231118487657	11.0639435642608	11.5172131545477
PAFAH1B1_9413	7.66693257310959	7.75345243238162	7.79042272848679	7.68910069604715	7.6743158622195	7.88474201148991	7.55031407743357	7.92304890625428	7.73351927912972	7.72442043982634	7.7759387338324	7.56051485755851	7.78903217537335	7.97290603084269	7.89953256364199	7.84594595536725	7.84816732895569	8.10293641942919	7.80201437020368	7.58403296000591	8.04852486584348	7.94616431475422	7.90883256396694	7.86559305153813	7.6738690019122	7.98796849841985	7.8746195013889	7.6270681555077	7.98604077708975	7.75650595445054	8.01984451864191	8.04274559200434	7.81477225071995	7.81792263337789	7.586595112562	7.78314445610231
RASSF1_32475	4.22797333087048	4.30858642798071	4.88192474195774	4.25628389045695	4.77722253741317	5.08451255278745	4.87090473530118	4.42514479775781	4.25076780874384	5.24661977344889	4.61905975295458	4.13490087327496	4.82115641973166	4.99117765479444	3.55273937824097	5.26592315369581	4.34966361136217	4.23574055187446	4.73648025286543	4.75507142941643	4.59835831625742	4.71394868780321	4.79908696299177	4.31884704363142	5.40790956773108	5.05049530830867	5.24534783549332	4.39882043898092	4.77302118181026	4.44269541524532	5.16159293051804	4.10248294092997	3.86001298821195	4.58347352652061	5.20053425742756	5.19685130084128
SERPINA3M_9809	11.8904015199429	12.0202813887169	11.9909556483619	11.8717795843751	12.2004231964484	12.074230626125	11.9784425927258	11.9526329097207	11.7156893648351	12.1458284436611	11.8754119202718	11.6538638519804	11.9953386732614	11.9842884374797	11.8297809630088	12.0406864316174	11.8549264890397	11.9882605048088	11.9607646760133	12.0305572663514	11.9930228388894	11.729645177719	12.1829872387994	11.6596643566409	12.2352644958538	11.8895454466416	12.1601113837234	12.0081592893733	12.0378083970115	11.848199970084	11.8690593584178	11.8802277103033	11.8351238490202	11.7378288572895	11.9422452366155	11.9846700343507
LOC100360856_32354	0	0	0	0.4459463983004	0.769405070128764	0.52514066769725	0	1.15639594867989	0	0	0.944461096003751	1.3255056245733	0.589748335247325	1.42650111800181	0.619879980955234	1.63480120169998	0	1.44703357414768	0	0.635303737823012	0.635011033663424	0	0.640775025120522	0.745923648144325	0.748128720599578	0	1.18492841851128	0	0	0	1.13733813748866	0	0	0.712112548902157	0	0.801817572827406
DPYSL2_8495	5.18895603174404	4.87781074834817	4.88192474195774	4.73967137211605	4.55741836354123	4.96791089980477	4.87090473530118	5.02433328182646	5.11945550319188	4.75986654927589	4.67233775783312	5.29120739644127	4.53725285615955	5.28461250389259	5.30909642185138	4.31824654580529	4.88478163535705	4.9236230561764	5.16943475687111	4.78433160016895	4.94763248959807	5.56667759026578	4.438902378797	4.8459392032765	4.22264490633185	4.69281244563136	4.72630933286549	4.47979598850292	5.25632016815514	5.22133405367923	4.86760362675326	4.92002267002889	5.30109394936302	5.12203749327074	4.60965895592429	4.54218875039308
