ID	S2P1_G05	S2P1_F05	S2P1_H05	S2P1_A06	S2P1_D06	S2P1_C06	S2P1_E06	S2P1_B06	S2P1_F06	S2P1_A07	S2P1_G06	S2P1_H06	S2P1_B07	S2P1_D07	S2P1_E07	S2P1_C07	S2P1_F07	S2P1_H07	S2P1_G07	S2P1_A08	S2P1_E08	S2P1_D08	S2P1_B08	S2P1_C08	S2P1_A09	S2P1_H08	S2P1_F08	S2P1_G08	S2P1_B09	S2P1_C09	S2P1_E09	S2P1_D09	S2P1_F09	S2P1_G09	S2P1_A10	S2P1_H09
CSNK2A2_8395	3.80830956045904	3.74383302777191	4.70695799303889	3.5437648896923	4.18402597284842	3.39291923260962	3.43707363157683	4.24817041007495	3.13360968406659	4.37452070396908	3.32049290914872	3.85558861933975	4.2696143005411	3.39666023562453	3.9187035130593	4.04028886594921	3.03162639869655	4.80192601424533	3.46870207715284	3.51258304242953	3.50549369805913	3.55123726646924	3.15477577975506	3.50810998138342	3.35224049913462	3.22307089510605	3.20133757411078	4.7634556133303	4.05501465680676	3.53826782470459	3.94088580913693	2.99601959599961	3.47398764231237	3.65205660525653	2.87485102721055	2.68134010032701
CAMSAP2_8192	3.46036623614541	3.50217709779765	3.37784339903744	4.00941408955039	3.62796989985068	3.88274273303364	3.61783389269417	3.13773078054219	3.53203839373306	3.81444847152535	3.60057267316803	3.94245570478558	3.31778998496708	3.75108571652784	3.50260310674523	3.51957201640648	3.48128038529326	3.45251689638599	3.57004806069549	3.84396785267824	3.33540312225105	3.85457021015668	3.72446977713278	3.96094170687964	3.01910700236107	3.81020588060412	3.4658826893821	4.06810678245706	3.82588638629332	3.70415624783967	3.22611382262171	3.99573486075811	3.43992567285047	3.97517616926935	3.51941306077456	3.32541390676962
SLC26A1_9859	7.31390453784176	7.7448545719642	7.19315812619841	8.35873698145369	7.51419939333509	8.40734313596109	7.62021566518875	7.58145563288341	8.2614699072043	7.69960424070293	7.92407222310877	7.80608419320963	7.33801730974218	7.81609079620046	7.34174202541345	7.64490747123377	7.41163726903985	7.25540647272818	7.28997155970318	7.76622726588938	7.18227909220058	7.69852654390772	7.71691486699151	7.28540135103492	7.80186234173905	7.91426949140339	7.8305982006934	7.53056427169785	7.36444995593211	7.85649202528455	7.79539492899052	7.34199180289717	7.58168077101408	7.36720865957214	7.68022609214973	7.54012674353589
PLIN2_9502	5.79108640394695	6.4252929017481	7.0121360328848	5.96817542028037	6.83084263478038	6.36269412967809	6.24029047134796	7.25007925389679	5.76651582835933	6.67153702680593	5.87757797594456	6.49091400038453	6.45299250669467	5.43159763625126	5.96152843985388	6.22450654110098	6.03553139215422	7.68797930712374	5.75953967566434	5.84756742237493	6.27686537569484	5.98507869911813	5.90534011729253	4.86003381054464	5.8995555443685	5.76589384349329	5.84783183715557	6.75937348498933	6.32786759403348	6.05477412458351	7.13006974907786	6.08297992537011	6.59887210407101	7.43601376950782	6.15459367886457	6.76519822211653
MLF1_32449	0	0	0	5.57879076829848	1.86496220976112	0.265701970495954	0.366411680089704	0.378570794149506	0.262303032680659	4.2535473826864	0	0.924782740662094	0.42766219235265	1.07025626687383	0	0	0.377462067902237	0.79646879642452	0	0.478129485887931	0.589967938333618	0.805785879732264	0.564769172256943	0.287824015837075	2.05606807920835	1.03013508176039	0.33851590754665	0	0.315093656524211	0	0	0.805406708571552	0.602685686195719	0.433647510691064	3.37367450832432	0.330941571556419
UPB1_33048	6.49820321002572	6.44443438487542	6.33219693747797	5.56079917426804	6.62608287241965	6.34126465904905	6.58253674512687	7.0457411053445	6.23215716856718	6.56963714880652	6.5530110872792	6.66704926982704	6.71233055161573	6.07371274581733	6.48982564236513	6.56172972408759	6.63501374596493	6.98449853629693	6.82003256182626	6.32511120084924	6.26743469067122	6.3843973298463	6.35291588421884	6.29461988659186	6.40877689207944	6.24372541855896	6.52313197192641	6.84876398842645	6.55082553450847	6.32696410261249	6.20252421643322	6.25289748087608	6.41384592557449	6.52068636910675	6.16570718335674	6.24849124040839
POLR3B_32505	2.58581925655839	2.8929834886487	2.98232450403534	2.09013752813347	3.3941439692187	2.73599528065471	2.49218111063704	2.86811773450025	2.13410948199072	2.93989131441878	2.51325764044854	3.31961552890815	3.70894072305485	2.52752765153012	2.70299915905543	2.51995248642911	2.80345271869505	3.90689541472536	2.33008923856298	1.82947908556285	2.76764482094267	2.80421512909407	2.27298067675502	2.18039021929208	1.96173610009759	2.57301657797202	2.52611724108887	4.19474215076533	2.55626957273253	2.57409762470933	2.85090067805745	1.99658889794908	2.36410355759401	2.79928395784442	2.27984396085777	1.73140321940012
PAN2_9420	0.737376900465724	0.545124654419077	1.10462564098965	0	0.338291354773849	0.684067004388882	0.366411680089704	0	0.484172817527344	0.637960645591448	0.514094936201063	0.924782740662094	0.42766219235265	0	0.427039018141804	0.583507134663255	0	0.79646879642452	0.852536573637392	0.25878211037636	0.589967938333618	0.998169284634884	0	0.287824015837075	0	1.03013508176039	0.33851590754665	2.02777141763874	0	1.04389199469203	0.716227075487575	1.16739903391195	0.602685686195719	0	0.35100264866116	0.330941571556419
TMEM109_10038	2.00077110314549	3.02090563155175	2.94688911045474	2.36356391089017	3.20038039064851	3.04962228882929	1.45146415801564	3.40622456360534	1.92276317175487	1.68908066647132	2.40080554719551	2.86567900804674	2.45567019138371	1.83439358418699	2.45368287561587	3.38836372269174	2.67423075491862	3.67688974978387	1.59176665576644	2.24272343492106	1.71081627600277	2.38935224214073	1.86208615867703	2.31450992548438	1.36695552412593	2.44079694653349	2.06124471775312	3.50936496174441	2.29439390773824	2.29077874994996	2.76254435526365	1.99658889794908	2.43498762150148	2.64608445491924	0.633099588674703	2.35764896911935
VARS2_32745	2.11626808702257	2.84769162365309	3.48054146584741	1.31083889670759	3.1582969122648	1.9377557414721	2.49218111063704	2.98207659110698	1.5820347808593	3.266034271014	2.40080554719551	3.1835794122995	3.04371139157231	1.30241172684297	3.04157565780271	3.16604075797436	2.53228543146411	3.83422632924444	2.44127124870789	1.98076518646581	2.33391209722276	2.08466198232127	2.04071024804949	2.43721488418693	2.2280284056873	3.09694694896261	2.59087708263547	4.06810678245706	3.39500851369616	2.18246165911014	2.40213997067003	2.75101254140049	2.79975447729796	3.00232103487988	1.67968225576831	2.42845826302506
RAD51C_9650	2.22320023340108	2.29358958673096	2.43562442275795	2.18715270121156	3.3941439692187	2.44595419872148	2.25061350695299	2.20183451784612	2.06704287690539	2.77385774179515	2.27884165295678	2.67590398315921	2.85018735540617	2.70022476732012	1.90910903996778	2.58132132909012	2.53228543146411	3.00000451792251	2.64082308466357	2.0508471227244	2.91986878582911	2.640779259683	2.59241726012587	3.231172526466	2.30688703836243	2.90955166542804	2.45831327302062	3.05478657002341	2.96985733597252	2.06534718337396	2.71625045687189	2.99601959599961	2.68810840461542	2.87018572908686	2.7024214330528	2.68134010032701
NSDHL_9369	8.94939319722641	9.30295324526823	9.30380640621504	8.23797594446253	9.73500808526873	9.69679951744857	9.27692257386303	9.75330566000421	9.17153753930072	9.65363154335399	9.34997798521488	9.35937793587365	9.52280942475759	8.45123257423354	9.02555970062445	9.54830441587577	9.07493961612686	9.91792679073417	9.00396187335682	8.6432448711901	8.87291342336116	9.28866372675035	9.08586740813576	8.8675990825914	8.80203313492604	8.94217279490576	9.14771004576644	9.86480899897183	8.72213641841759	8.65612264833472	9.06921314574211	8.69676747924539	8.99567205562309	8.75703264996983	8.70554758800954	8.35271533266438
SSBP2_9944	0.737376900465724	0.298157633851027	0.25306764369323	1.47354227223035	0.612132393666722	1.14621545431675	0	1.13764337832003	0.484172817527344	0.353960027850982	1.43956559292618	0.924782740662094	0.42766219235265	0	0.756120392378616	0.583507134663255	0.67636598971573	0.452513594829017	0	0.836629480641927	1.4689724330156	0.583742281969213	1.4206321770249	0.527666086838295	1.03761977485424	0.605122332395885	0.842669597306304	0.469592276949187	0.315093656524211	0.77218536849932	0.893108434732368	1.16739903391195	1.35367471671883	0.766627463236236	0.86895552705603	0.826601028336205
NUDT9_9377	6.89583717328432	6.80289482096972	7.36744195357342	6.70137834724022	7.20358438578099	6.70227859155917	6.56060810057896	7.31404480377539	6.14134579711623	7.12387151326082	6.45081182332228	7.11327277447443	6.95231717343763	6.51071066877545	7.10956532454884	7.01525395308364	6.66082725242066	7.38507281614929	6.55543611585172	6.01470592941203	6.40710469668499	6.73446286695611	6.43110220680245	6.36973006787078	6.03890881737372	6.36269440679144	6.59198337233824	7.3034608955117	6.8112930068824	6.90165962409304	6.77106851693952	6.62120505961494	6.23669555845626	6.67717175931718	5.93835248062147	6.04382950731917
NEUROD1_33308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SERPINA3M_33119	11.3034761709042	11.2339397094749	10.4499464508118	11.673175908466	10.9923088137459	11.2646831623965	11.4670130019584	10.8145983775431	11.7915658918376	11.085259634055	11.525114618236	11.0122888775994	10.844508183691	11.6275534857182	11.0490384341892	10.9505549870975	11.4441838317054	10.576141384058	11.6481743527728	11.5408345012666	11.5309056085614	11.2613666762982	11.4387929077833	11.4641484883642	11.3113140006068	11.3606978368198	11.3616892741631	10.4522299892261	11.1705437117813	11.2696736916895	11.0019117281584	11.3347451283122	11.1941348316582	11.1701633862028	11.5186319212549	11.3373938736848
CLK2_32549	2.11626808702257	2.65080677542282	2.75534770413138	0.917251882289453	3.07025792879276	1.14621545431675	2.25061350695299	2.74437922103492	1.37580932366798	2.51780156560875	2.27884165295678	3.033367791926	2.6266221561459	1.67789726001016	2.70299915905543	2.64018585168553	2.45570701731824	3.00000451792251	2.81609724178979	1.36274814981437	1.91787972447294	2.08466198232127	1.28537409813905	1.34799616842505	1.21166483466191	1.6250043338818	1.21553940356493	3.29990631077093	1.97420218096089	1.46969697207681	1.32195882505538	1.90355538351329	1.35367471671883	1.634065472029	0.86895552705603	1.19482469716417
S100A9_9775	7.59845459220429	5.50168209034739	5.19626677801006	6.32865634063568	6.51374922657846	6.25984880132821	6.22364114806095	5.56096591265162	4.28861243668098	6.67546704721932	6.65459053274179	5.80225264188576	5.94788100162511	6.23687960541344	6.48428539582648	6.31309698841033	5.53780231954224	6.17203775613494	5.23488896343166	6.01031536160153	5.25297483630178	5.47215210807634	5.4317992083267	6.44843610527793	4.31839521702445	5.03507714243569	4.91121558306851	5.28862025397094	5.02183153922098	4.99057762813553	5.31422852457687	6.74032639674676	4.9211295203581	5.49764907841144	4.32234818955137	4.36424927546977
MT1A_9255	8.23144541925775	5.93423766185099	8.3030251235645	7.8357960091411	8.8405616645556	5.64788063981034	7.8989041725014	7.33027531219417	5.10843349865361	8.92547016359368	7.68391271021616	6.75367675904853	8.19093125292238	7.32617703381157	9.70080273979482	8.2764143344188	5.2510665226903	8.80939251616891	7.44476374433716	7.71588433704353	5.71511791100666	4.14629001906946	4.36773337279706	7.63702645773006	5.98597057171077	4.20610468550017	6.28948249780029	7.66243532659578	6.21862264709719	5.90091395845795	6.33480271729738	7.98840629393313	6.65191040081722	7.660136282393	3.7136580166742	4.65743414579237
MUT_9264	6.65922935363536	6.52216547460521	5.93107160104335	6.73786558454408	6.23880341272264	6.21342418032024	6.63384428363291	6.55943953684378	6.49071050285326	6.37554108597089	6.77790465134993	7.13187487968926	6.87384518792689	6.48141371502051	6.78844938717101	6.43447179856591	6.68199120806161	6.41563569362965	6.71883615878814	6.61841167621386	6.71178854131033	6.73783751344774	7.06828311667184	6.75014064305866	6.84511003872272	7.08434439750432	6.87804769061602	6.87264236131215	6.94305637813781	6.47780568143555	6.54473917172136	6.75037976634598	6.79688223872667	7.06872172184696	6.82505121231316	6.82219225731911
SLCO1C1_32799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ETS1_8577	3.27394022475576	2.93689663760096	3.70923795343408	2.27805304963973	3.46490593803401	2.73599528065471	3.04064016093801	3.59717034457349	2.53241759834204	3.53187175916018	2.97261311718841	3.76315410758862	3.9209736374205	2.61645874622166	2.84809396372881	3.31799523213718	3.18181404621783	4.22375258794007	2.54449464089777	2.78535122314987	2.18157745551026	2.58191001656209	2.47299012722537	2.79940542098047	2.38165769428139	2.57301657797202	2.23338886162985	3.45978175016109	2.06115454260887	2.06534718337396	3.01286891162194	2.99601959599961	2.62886879774214	3.06411111963816	1.67968225576831	1.48791755192729
TSPAN4_32769	2.66383078433667	1.81774819592238	3.11595511653224	1.31083889670759	2.92722514984422	2.77913472569188	1.72819896205569	2.80757468743829	1.76243462252128	2.58620055543167	1.19174825418002	3.66438935352088	2.6266221561459	2.33131058182202	3.10070351246005	2.95039048166365	2.53228543146411	3.00000451792251	1.38479351954356	2.18155690580906	2.09892023132754	2.38935224214073	1.95416093261388	2.43721488418693	1.50714333793511	1.95087615963081	1.37113009945842	3.45978175016109	2.14316279146726	1.64319334829815	1.83653814384019	2.16638740726004	1.94559814763769	2.64608445491924	1.24928371767653	1.48791755192729
ANXA7_8051	3.46036623614541	3.88502689930261	4.03025449649351	3.6152417596801	4.11968985880031	3.95976113139831	3.27415328480485	4.15404732306148	3.19771828721357	3.97612433860939	3.38102789444863	4.65859739102895	4.19003097640153	4.18826632463116	3.21215102543244	4.08334978687163	3.96842952308212	4.45943654727934	3.57004806069549	3.67672944463505	3.37106337920211	4.33636739092232	4.15139443058341	3.76399177241957	3.27588810747307	3.57812505861381	3.93362740649147	4.95456902812355	4.30707260967199	4.05074605247288	4.71625630215877	3.97301930430398	4.63534099502719	4.55097568461359	3.98860503847925	4.15049565509074
ITPKC_32806	1.00051411455487	1.10290401462963	2.02425414131609	1.12742596405846	2.06042814342037	1.38833667291972	0.65835763695198	1.13764337832003	1.13510855869843	1.078784564891	1.99880411105329	1.48377537267213	1.61838590759607	0.450593257338574	1.77032141860143	1.58205029897433	1.13502152493148	1.50696333533051	0.852536573637392	0.836629480641927	0	0.321196087489209	1.28537409813905	1.07312643216285	0.839660131065425	1.03013508176039	0.842669597306304	1.34418783167457	1.1508599285393	0	1.05065256463304	0.805406708571552	0.602685686195719	1.46112001424059	0.35100264866116	0
RCN1_33000	3.1163866800785	2.22440192704467	3.6220598540547	2.66245325922432	3.11494887742353	2.39139332947385	2.98903336090144	1.632441903816	2.48181860750198	3.38600722226262	2.27884165295678	3.1835794122995	3.04371139157231	2.85444172348725	2.77736985349494	3.31799523213718	3.08344570726688	3.67688974978387	2.33008923856298	2.41205022410623	1.59495606958263	2.9510058195637	2.40935222864728	2.43721488418693	1.75227138664201	2.36984663862663	1.96680218758602	3.05478657002341	2.29439390773824	2.88180040176023	2.93415657979481	2.24433665609841	2.85249625919682	2.9377656246394	2.50654976219456	1.93966827971141
LOC685020_32775	3.17083885624907	3.38024479842506	3.99599087720563	1.75247975200541	4.11968985880031	3.08443377333625	2.16018100260425	3.63250393029033	2.99615614790139	0.353960027850982	1.99880411105329	4.495794923247	2.26170365695208	2.33131058182202	2.84809396372881	2.95039048166365	3.69623690765763	4.00946517198899	3.359695227409	2.51481356271761	3.47304211734999	3.08423059791086	2.90082550915681	2.65515535474337	1.63490731952465	3.00628982612768	2.45831327302062	1.7260937497316	1.43757233594448	1.79804718974612	2.93415657979481	1.80410643645239	1.62019378591418	2.64608445491924	1.4074508672236	0.826601028336205
TM9SF3_10033	3.58590490416524	3.47264647515457	3.29571842846978	3.42943651111572	3.74632829167682	3.7589101040359	3.5834484110169	3.97293271449905	3.50695406634171	3.66433332719872	3.74575800855926	2.19962314453679	3.85369997984331	3.82758287972739	3.10070351246005	3.82882663892317	3.55654781251767	4.10522417538335	3.359695227409	3.04776959877804	3.14254513505532	3.35424609738871	3.07499136684087	3.19684475503221	3.42475435684796	3.51376290952939	3.50000558257048	3.73454471191486	3.49209434648812	3.4936339325936	3.29072314375797	3.31783380353384	3.17590500797684	3.6112443305299	2.92803324711807	2.99304367413578
TSPAN8_33212	2.87535701892599	2.29358958673096	2.7137870932191	4.95015681278056	2.65195127042699	2.01196538906036	2.41606594098741	2.98207659110698	1.5820347808593	4.02622617354367	3.2573062264241	4.70902332592396	2.03754740866518	3.12079056657391	1.90910903996778	2.31843274670306	3.08344570726688	3.35198998639539	2.44127124870789	1.66044982399672	2.18157745551026	2.24503584746264	1.76373201208958	1.68166329061647	2.38165769428139	2.57301657797202	1.86574143176974	2.38733464135454	1.78279608771738	1.93787896107516	2.07532719096432	1.99658889794908	2.36410355759401	2.17198832788207	3.02885466889749	2.89643669390098
RELB_9675	3.73791656209133	3.02090563155175	2.62689188717106	3.30526216925779	3.24127100579121	4.10246242541305	3.47508299379374	3.79725092374541	3.74009564353624	4.00139273687309	2.71485508642949	3.76315410758862	3.41433343104251	3.62815128845838	3.26480421039972	3.69640587164595	3.79278745707587	2.86060139578006	3.41522794706357	3.48753122313618	3.01310241554805	3.7514954540805	3.67120224749825	3.58974903074857	2.64712796105483	3.48047203801695	3.85670832688672	3.5573005442372	2.72555042689302	3.35079609279871	3.0875080324474	3.55042670826566	3.17590500797684	2.72471677979621	3.48433526433355	2.79289338035597
RGD1564420_9693	4.54530451809955	4.58239466827805	5.24084026245796	4.2529652602165	5.44445508218478	4.36565225911324	4.17467837841427	5.12540417523655	4.25886976996271	5.10298031819017	4.14533672189336	4.93768078102129	4.82064493849093	4.47657107040817	4.93661610676771	4.93828633419015	4.72353895167614	5.45078219861115	4.63036764856071	4.1295577449758	4.42365470628044	4.62584107438797	4.26361523888554	4.30508004252125	4.09218877469461	4.64217912343743	4.64762661730001	5.4996092528096	4.50615917992904	4.14033605053615	4.70444698385468	4.42192676718481	4.5096144117544	4.8252888165942	3.80177911586803	3.87432518988929
MCM10_32579	1.22297996587423	2.15172834174053	2.8350408930212	1.87402715967611	2.5252297641414	1.68904396004737	2.16018100260425	2.74437922103492	1.26047297603665	3.18012471894755	2.51325764044854	3.033367791926	2.70505685514953	2.70022476732012	3.26480421039972	2.24447821170674	1.76232193452011	2.10962845813161	2.20961807869565	2.18155690580906	2.18157745551026	1.5825210302933	0.781339773432018	1.77769258747797	1.36695552412593	1.95087615963081	2.52611724108887	3.12008008136866	3.01411958887844	1.46969697207681	1.83653814384019	3.20539601169935	2.12780338969705	2.79928395784442	0.86895552705603	1.73140321940012
SLC16A7_9838	7.97256750556991	7.89711149944108	7.5078033369872	8.3997991710762	7.89505886414365	7.73968851566728	7.94025195377985	7.96083657187012	7.86722224420935	8.07025828630223	7.89582527054031	8.10334809770071	8.0250247777978	7.78045091307463	7.96410007235401	8.04685493271186	7.97674630421633	7.93819186838471	8.05782509612519	7.77531235998053	7.92479569453548	7.83555605049998	8.01826860977461	7.85769663263025	7.80695841311487	7.81092642207596	7.80523612908293	7.85213251436792	7.85286745680256	7.95237676416397	7.84060414536709	7.92176479824599	7.62401093377858	7.6298079639637	7.66659969190578	7.21162776496436
DNMT3A_8489	4.14392782808305	4.27544341068576	4.63084621849097	4.13632302493639	4.41602199468586	4.01494129439549	4.00318906104269	4.79206120569874	3.95936236945961	4.55601120664745	3.60057267316803	4.55212854917058	4.71087874313268	4.06728511048817	3.78088119941599	4.69623754969496	4.1973281110258	4.575444673378	3.75359705033401	3.32733374337561	4.08016464330508	4.244456818106	3.19307215926478	3.64171647556996	3.79672912145195	3.93832932154846	3.62895704307802	4.91831818576459	3.61214617280076	3.66443790604274	4.35760072287341	3.5807922794706	4.21958579490065	3.6112443305299	3.51941306077456	3.16877919150263
GLOD4_8714	5.60586898726342	5.50897375082547	5.89433825681092	5.3776615971851	6.89631425168786	6.41149204215417	5.68929712493462	6.7484468544687	6.34261713785174	6.92364470895608	6.51974263685526	5.9770391140719	6.07146295474105	1.83439358418699	1.0239040223876	5.76389412693947	6.81054992301779	7.12820300226277	5.51459086027167	6.39076397963601	5.51448136433832	1.5825210302933	6.57217933061835	6.51264112981974	6.26805152593323	6.51431467511862	6.67646963086111	6.95993822025165	5.72769407685243	5.39422537755651	5.63977849348626	6.46717663053915	6.4907265514572	5.56331111874092	5.38426110075296	1.02242897601123
CKM_32556	0	0	0	0.917251882289453	0	0	0	0	0	0.353960027850982	0	0	0	0.450593257338574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332588111673887	0	0	0
ACLY_7965	8.32895168329836	8.62635589093189	7.66053344397621	7.68199973920146	8.46995811045496	8.6474328168629	8.55798123066612	8.48407145084506	9.16654034892279	8.28353954405923	8.95758245344762	8.65957087719867	8.25913697369594	7.86000637379861	7.66678985846044	8.35868241442241	7.99546421750864	8.33210060162706	8.10502651319203	7.91691609296183	8.06203213982774	8.71573376737111	9.20485463080788	8.2507564176736	8.50870240725444	8.3643904346919	8.25824229379473	8.21731620709007	8.1652904698771	8.09178584079703	8.58796251126273	8.00669498785284	8.62129976679292	8.60423058642932	8.73755376581269	8.77318211211727
MAOB_9179	9.71813199676583	9.60254407959465	8.85096032801867	9.68816136478261	9.17791121979819	9.70171268210068	9.89392520451006	9.28727569898372	10.1070066990494	9.42529962400135	9.93230826732232	9.34947761485024	9.50852787944321	9.75791393982303	9.50062251380499	9.46781876894986	9.77877726249005	9.01857139625178	10.0963211161484	9.84561308524796	10.1231487476717	9.84339757238367	10.2608106488457	9.92524077464386	9.80296896923349	9.70163211153476	9.95176094886122	9.19986808187959	9.5880531166249	9.80862688969405	9.6080418881697	9.54235062158097	9.65376957083805	9.77050266059926	10.0770831400855	9.43998363827178
FBXO11_8619	5.07424650253275	4.80012673215083	4.8384645785283	4.57320522170645	5.23771347382017	4.96027583052599	4.83129619149456	5.24437556865915	4.51935945901007	5.23666258059677	5.06761481386515	5.24162405872661	5.40620559236658	4.73672108510266	5.20261444100433	5.42199603495122	5.05735914380407	5.3370400228778	4.84778224911296	4.65338077129365	4.62906658952705	4.79088429857236	4.7352280514815	4.76950268262002	4.64108726966417	4.75784394364862	4.28627963313203	5.31674404513043	4.97780889693015	4.30437622844301	4.61895896486722	4.82849997331389	4.45949083604208	5.11527585154983	4.45509385341558	4.38219828292939
PTPRF_9621	5.69217005980647	6.15944703432791	6.77004256284112	5.05670033169355	6.21333900942836	5.72712440398553	5.72127686742646	6.55484251405718	4.94994444447384	6.10533454783591	5.25718120547164	6.61510756428283	5.88187929852958	5.23496917036729	5.93740294582047	5.96724279739401	5.509668457253	6.37778643086907	5.42273728419895	5.25294916707181	5.04793287283706	5.3801283991957	5.24392090193447	5.00595952023566	4.51389420825848	5.25773490138555	4.98535477119483	6.4071579587773	5.48196220436688	4.97442646066257	5.13227404851469	4.68212756089912	4.72293045231402	5.3317099842934	4.60957605176388	4.45184123312262
RBM12B_32289	3.87542709310612	3.5311153609034	2.62689188717106	4.06152478360428	3.35741740051387	3.80137967072798	3.61783389269417	3.27821470716911	4.59272315930499	3.66433332719872	3.79107832443417	4.17549013994749	4.01634458937678	4.21699033899088	3.88546251822545	3.90281186517995	4.1736161496684	2.93198606333582	4.3742734628492	4.23868068016721	4.24298900253487	4.50429212332502	4.07141751549274	4.22217138635217	4.31839521702445	4.54890711022486	4.34377936598943	3.69223304581039	4.07604654753777	4.35515785175749	4.11155656890677	3.92648620300752	4.21958579490065	4.367096098764	4.54295046363977	4.15049565509074
RAB31_9640	3.84225859957748	3.47264647515457	4.24970430000492	3.34785225788177	4.14145557294619	3.49994336787536	2.9355118244767	3.66699279506247	3.22873500923233	3.92421977720303	3.32049290914872	4.43717191299953	3.9209736374205	4.03538536479593	3.9187035130593	3.72388025665287	3.62808237644113	4.45943654727934	2.97236542550457	2.46434668064284	3.43984374958508	3.99656550080644	2.80516559433718	3.12563714231924	2.58519823114687	3.22307089510605	2.71227857691877	3.9292767581251	3.21709762354161	2.73613699472513	3.15847484302065	3.4552959114717	3.04606692388636	3.56924382562224	2.35943711363818	2.49595414011244
TOPBP1_10060	0	0.298157633851027	0.468298556103346	1.47354227223035	0.612132393666722	0.489996779859021	0	0.378570794149506	0	1.078784564891	0.514094936201063	0	0.42766219235265	0.793441651125349	0	0.321055051442267	0.377462067902237	0	0	0.25878211037636	0	0.998169284634884	0.781339773432018	0	0.337093923495103	0	0.61250383646389	0	0.573553716587874	0	0.280116957545395	0	0.830102140169934	0	0.35100264866116	1.02242897601123
THRSP_33314	9.87036374013393	9.89256525838484	10.6947308958571	9.03026488963739	10.0275793000693	9.79497655585528	9.05256287380547	10.67356530826	9.46117881818035	10.5473070863659	9.76635504416769	9.77928463260755	10.0850597804136	9.61414940403056	9.86007868790721	10.1714946575179	9.00780042431576	10.0556443699729	9.72202114291722	8.72254932836305	9.13905914507487	9.79237997849451	10.1172707856509	10.0900776088599	8.6665529046911	8.30976005177294	8.93501393353482	9.98359763879215	9.11594277955499	8.94013586868219	10.3959677787213	9.2940927124095	9.73238644533436	11.3564873162257	9.65240325740939	8.67284936132641
RAC1_9645	6.03075965948259	6.20953680427759	6.88917745378237	5.50543767973944	6.74814093737156	5.96987263555275	5.84979710935212	6.79596908865662	5.11674803599697	6.68329511603093	5.42470712269635	6.88009509939184	6.37716592635878	5.77848483554209	6.60661958532363	6.43030831944848	6.19124991482842	6.92012287548431	5.82251169768107	5.45384933961539	5.67288117018961	5.90328797774864	5.44772543709944	5.50399471854181	5.08326389175493	5.68051834971751	5.74487640172135	7.03380520192987	6.12585896276823	5.64949797751387	6.00967912285884	5.85971444554123	5.63641687729938	6.11635620694412	4.90313021945631	5.08757976822231
CYP2C11_32593	10.712407617008	11.6861266526832	12.2920226155132	9.39829517663124	11.7678106586438	10.9149783592984	11.097160217537	12.1724650466205	10.2883914464677	11.2908954988687	10.6526586691712	12.111661193601	11.3280852693021	10.707335324332	11.6215235613342	11.4923599760533	11.3381895572061	11.5761911227061	10.2430863415988	10.6658809088859	10.6013255253779	10.7060684701881	10.1647152805226	9.86366257694189	8.4577709527107	10.2320304272737	10.0106425969719	11.7062831996809	10.1679589663243	9.78913710838291	9.91165715333408	9.86851447658706	9.54180392611019	9.40235355172705	8.65123271171504	9.14837835360655
LIN9_9003	2.41587284241987	2.65080677542282	3.1475145335384	1.61974192427213	2.31146704119891	2.27566163788288	2.56448097036049	2.92622207536353	2.13410948199072	2.93989131441878	2.14560690581036	3.85558861933975	3.04371139157231	2.77939289369557	2.25978013850382	2.51995248642911	2.10084332140743	3.12711649025857	2.20961807869565	2.24272343492106	2.53593507003046	3.08423059791086	2.34277717777772	1.95247098216118	1.96173610009759	2.36984663862663	2.97743285974812	3.29990631077093	2.55626957273253	2.65739108959862	2.6684216690712	1.90355538351329	2.50255143019879	2.79928395784442	2.27984396085777	2.68134010032701
ARHGAP30_32923	2.00077110314549	1.61643244889033	1.95459713970389	0.3742566282088	1.37047140020829	1.00798794233055	1.29025464750111	1.76571573205015	1.37580932366798	2.02101894061702	1.19174825418002	2.45732943917459	1.61838590759607	2.10414170577005	1.90910903996778	1.45665191730517	1.88420379291828	1.83953904844985	0.852536573637392	0.987205327407672	1.17825777542944	0.583742281969213	1.13611069965915	1.46799970741721	0.839660131065425	1.6250043338818	1.04111731679873	2.15784010144554	1.56205399254376	1.04389199469203	1.05065256463304	0.997726828334141	1.02650379427955	0.766627463236236	0.35100264866116	0.330941571556419
ALDH1L1_32662	2.66383078433667	3.64139115842987	4.26417254244744	2.79148699279723	4.07514781935893	3.6469217871882	3.83799896021739	4.29302505891389	2.92218450584664	3.5996222603469	3.38102789444863	3.558363160497	3.95346952455022	2.33131058182202	4.04449999958799	4.04028886594921	3.72914361857075	4.50696492496784	3.04457879636755	3.56141823280967	2.96723861824119	2.85482313761376	3.49847336236776	2.84445243073533	2.92224303968968	3.09694694896261	2.92815798539182	4.1328134790535	3.17872255550736	3.24705529032002	3.25878013408199	2.58117188899971	2.21094541990542	3.33867330730229	2.43486777386132	2.7381946739237
